"plj0014_v3","year","bula_h","n","percent","lower_confidence","upper_confidence","value"
"Yes","2007","North Rhine-Westphalia","3873","0.898542220343689","0.889433605549385","0.907650835137993","1"
"Yes","2007","Berlin","719","0.933789658205358","0.916065131869651","0.951514184541065","1"
"Yes","2007","Brandenburg","862","0.991864666103526","0.985885337201522","0.99784399500553","1"
"Yes","2007","Mecklenburg-Western Pomerania","512","0.999446851200693","0.99741219869539","1.001481503706","1"
"Yes","2007","Saxony","1513","0.994342360993092","0.990569265536357","0.998115456449826","1"
"Yes","2007","Saxony-Anhalt","875","1","1","1","1"
"Yes","2007","Thuringia","914","0.994863117366476","0.990233641323277","0.999492593409674","1"
"No","2008","Schleswig-Holstein","18","","","","2"
"No","2008","Hamburg","15","","","","2"
"No","2008","Lower Saxony","59","0.0451130264603616","0.0354026404016402","0.0548234125190829","2"
"No","2008","Bremen","2","","","","2"
"No","2008","North Rhine-Westphalia","309","0.107488106388229","0.0978228851537712","0.117153327622688","2"
"No","2008","Hesse","113","0.1276570746297","0.109661623111713","0.145652526147687","2"
"No","2008","Brandenburg","5","","","","2"
"No","2008","Mecklenburg-Western Pomerania","","","","","2"
"No","2008","Saxony","5","","","","2"
"No","2008","Rhineland-Palatinate,Saarland","62","0.0864063905450567","0.0698179044856007","0.102994876604513","2"
"No","2008","Baden-Württemberg","322","0.155856354162938","0.141274796001405","0.170437912324472","2"
"No","2008","Bavaria","187","0.11471926061299","0.102849408979346","0.126589112246635","2"
"No","2008","Berlin","32","0.0543221229848371","0.0378010243413641","0.0708432216283102","2"
"No","2008","Saxony-Anhalt","","","","","2"
"No","2008","Thuringia","3","","","","2"
"Yes","2008","Schleswig-Holstein","540","0.940704780240631","0.921108776733916","0.960300783747346","1"
"Yes","2008","Hamburg","268","0.917912517808315","0.885931374385006","0.949893661231624","1"
"Yes","2008","Hesse","1208","0.8723429253703","0.854347473852313","0.890338376888287","1"
"Yes","2008","Rhineland-Palatinate,Saarland","1040","0.913593609454943","0.897005123395487","0.930182095514399","1"
"Yes","2008","Baden-Württemberg","2055","0.844143645837061","0.829562087675528","0.858725203998595","1"
"Yes","2008","Bavaria","2582","0.88528073938701","0.873410887753365","0.897150591020654","1"
"Yes","2008","Lower Saxony","1696","0.954886973539638","0.945176587480917","0.96459735959836","1"
"Yes","2008","Bremen","136","0.981305447239082","0.958707541513164","1.003903352965","1"
"Yes","2008","North Rhine-Westphalia","3636","0.892511893611771","0.882846672377312","0.902177114846229","1"
"Yes","2008","Berlin","691","0.945677877015163","0.92915677837169","0.962198975658636","1"
"Yes","2008","Brandenburg","823","0.990878949294567","0.984403563342911","0.997354335246222","1"
"Yes","2008","Mecklenburg-Western Pomerania","494","1","1","1","1"
"Yes","2008","Saxony","1431","0.992259291306318","0.987726415500772","0.996792167111863","1"
"Yes","2008","Saxony-Anhalt","820","1","1","1","1"
"Yes","2008","Thuringia","879","0.993446447832751","0.988121389010497","0.998771506655005","1"
"No","2009","Schleswig-Holstein","21","","","","2"
"No","2009","Hamburg","9","","","","2"
"No","2009","Lower Saxony","57","0.052329380369624","0.0415745690440977","0.0630841916951503","2"
"No","2009","Bremen","1","","","","2"
"No","2009","North Rhine-Westphalia","272","0.108768698025701","0.0986611338975339","0.118876262153868","2"
"No","2009","Hesse","102","0.130698918986826","0.111831001707614","0.149566836266037","2"
"No","2009","Rhineland-Palatinate,Saarland","62","0.0905009717791056","0.0729544673563131","0.108047476201898","2"
"No","2009","Baden-Württemberg","252","0.147793958405838","0.132679737757765","0.162908179053911","2"
"No","2009","Brandenburg","5","","","","2"
"No","2009","Mecklenburg-Western Pomerania","","","","","2"
"No","2009","Saxony","5","","","","2"
"No","2009","Bavaria","169","0.120036377132515","0.107610581405751","0.132462172859279","2"
"No","2009","Berlin","32","0.0603782929975677","0.0425543834696909","0.0782022025254445","2"
"No","2009","Saxony-Anhalt","","","","","2"
"No","2009","Thuringia","2","","","","2"
"Yes","2009","Schleswig-Holstein","495","0.928945800440038","0.906778474666618","0.951113126213458","1"
"Yes","2009","Hamburg","262","0.963424164043178","0.941074585211393","0.985773742874962","1"
"Yes","2009","Hesse","1124","0.869301081013174","0.850433163733963","0.888168998292386","1"
"Yes","2009","Lower Saxony","1590","0.947670619630376","0.93691580830485","0.958425430955902","1"
"Yes","2009","Rhineland-Palatinate,Saarland","965","0.909499028220894","0.891952523798102","0.927045532643687","1"
"Yes","2009","Baden-Württemberg","1866","0.852206041594162","0.837091820946089","0.867320262242235","1"
"Yes","2009","Bavaria","2459","0.879963622867485","0.867537827140721","0.892389418594249","1"
"Yes","2009","Berlin","654","0.939621707002432","0.921797797474556","0.957445616530309","1"
"Yes","2009","Bremen","119","0.990968426868307","0.974041852319769","1.00789500141685","1"
"Yes","2009","North Rhine-Westphalia","3373","0.891231301974299","0.881123737846132","0.901338866102466","1"
"Yes","2009","Brandenburg","790","0.990044515888768","0.983143340264018","0.996945691513517","1"
"Yes","2009","Mecklenburg-Western Pomerania","476","1","1","1","1"
"Yes","2009","Saxony","1369","0.990192225823343","0.984981482153043","0.995402969493643","1"
"Yes","2009","Saxony-Anhalt","772","1","1","1","1"
"Yes","2009","Thuringia","823","0.997934867566544","0.994837118969332","1.00103261616376","1"
"No","2010","Schleswig-Holstein","39","0.0594893344400793","0.0424005724370925","0.0765780964430662","2"
"No","2010","Hamburg","29","","","","2"
"No","2010","Lower Saxony","112","0.0637707083590287","0.0535627285431819","0.0739786881748756","2"
"No","2010","Bremen","8","","","","2"
"No","2010","North Rhine-Westphalia","510","0.105917869276948","0.0973898225228778","0.114445916031019","2"
"No","2010","Hesse","173","0.123754344030336","0.108017115174701","0.139491572885971","2"
"No","2010","Rhineland-Palatinate,Saarland","90","0.0947437399730301","0.0790867062423508","0.110400773703709","2"
"No","2010","Brandenburg","9","","","","2"
"No","2010","Mecklenburg-Western Pomerania","4","","","","2"
"No","2010","Saxony","12","","","","2"
"No","2010","Baden-Württemberg","332","0.14798147581891","0.135075849512335","0.160887102125486","2"
"No","2010","Bavaria","257","0.113297149039715","0.102944891360088","0.123649406719343","2"
"No","2010","Berlin","68","0.0696007936058169","0.0532194324437351","0.0859821547678988","2"
"No","2010","Saxony-Anhalt","7","","","","2"
"No","2010","Thuringia","6","","","","2"
"Yes","2010","Schleswig-Holstein","697","0.940510665559921","0.923421903556934","0.957599427562908","1"
"Yes","2010","Hamburg","360","0.939401935659203","0.915692108302741","0.963111763015666","1"
"Yes","2010","Lower Saxony","2089","0.936229291640971","0.926021311825124","0.946437271456818","1"
"Yes","2010","Hesse","1509","0.876245655969664","0.860508427114029","0.891982884825299","1"
"Yes","2010","Rhineland-Palatinate,Saarland","1254","0.90525626002697","0.889599226296291","0.920913293757649","1"
"Yes","2010","Baden-Württemberg","2576","0.85201852418109","0.839112897874514","0.864924150487665","1"
"Yes","2010","Bavaria","3344","0.886702850960285","0.876350593280657","0.897055108639912","1"
"Yes","2010","Bremen","164","0.976508310283197","0.953873390103345","0.999143230463049","1"
"Yes","2010","North Rhine-Westphalia","4492","0.894082130723052","0.885554083968981","0.902610177477122","1"
"Yes","2010","Berlin","859","0.930399206394183","0.914017845232101","0.946780567556265","1"
"Yes","2010","Brandenburg","950","0.992445632946754","0.986965498778989","0.99792576711452","1"
"Yes","2010","Mecklenburg-Western Pomerania","592","0.996862273142556","0.992372234188836","1.00135231209628","1"
"Yes","2010","Saxony","1670","0.986842488868703","0.981396886978962","0.992288090758445","1"
"Yes","2010","Thuringia","953","0.996360440192284","0.992549154929663","1.00017172545491","1"
"Yes","2010","Saxony-Anhalt","906","0.997609593980426","0.994442004823201","1.00077718313765","1"
"No","2011","Schleswig-Holstein","25","","","","2"
"No","2011","Hamburg","18","","","","2"
"No","2011","Lower Saxony","68","0.0492034708307115","0.0398610036448202","0.0585459380166028","2"
"No","2011","Bremen","8","","","","2"
"No","2011","North Rhine-Westphalia","319","0.0951335887865075","0.0865209301793098","0.103746247393705","2"
"No","2011","Hesse","112","0.10269101814522","0.0873599348770422","0.118022101413397","2"
"No","2011","Rhineland-Palatinate,Saarland","77","0.0802058991111029","0.0653436947544178","0.0950681034677881","2"
"No","2011","Baden-Württemberg","238","0.109821897223066","0.0980630125021194","0.121580781944013","2"
"No","2011","Brandenburg","6","","","","2"
"No","2011","Mecklenburg-Western Pomerania","","","","","2"
"No","2011","Saxony","8","","","","2"
"No","2011","Saxony-Anhalt","","","","","2"
"No","2011","Bavaria","188","0.0928922092352712","0.0831988887410621","0.10258552972948","2"
"No","2011","Berlin","36","0.041661360430899","0.0280431023749228","0.0552796184868753","2"
"No","2011","Thuringia","1","","","","2"
"Yes","2011","Schleswig-Holstein","684","0.936433309375287","0.918474472688042","0.954392146062532","1"
"Yes","2011","Hamburg","320","0.94424142102792","0.919779694125832","0.968703147930007","1"
"Yes","2011","Hesse","1394","0.89730898185478","0.881977898586603","0.912640065122958","1"
"Yes","2011","Rhineland-Palatinate,Saarland","1206","0.919794100888897","0.904931896532212","0.934656305245582","1"
"Yes","2011","Lower Saxony","1991","0.950796529169288","0.941454061983397","0.96013899635518","1"
"Yes","2011","Baden-Württemberg","2478","0.890178102776934","0.878419218055987","0.901936987497881","1"
"Yes","2011","Bavaria","3257","0.907107790764729","0.89741447027052","0.916801111258938","1"
"Yes","2011","Berlin","791","0.958338639569101","0.944720381513125","0.971956897625077","1"
"Yes","2011","Brandenburg","921","0.994575591807501","0.989847310531106","0.999303873083895","1"
"Yes","2011","Mecklenburg-Western Pomerania","535","1","1","1","1"
"Yes","2011","Bremen","132","0.938274912657312","0.898410994551997","0.978138830762627","1"
"Yes","2011","North Rhine-Westphalia","4139","0.904866411213493","0.896253752606295","0.91347906982069","1"
"Yes","2011","Saxony","1456","0.986863094187338","0.981030623702773","0.992695564671903","1"
"Yes","2011","Saxony-Anhalt","912","1","1","1","1"
"Yes","2011","Thuringia","936","0.998476912580178","0.995979963277069","1.00097386188329","1"
"No","2012","Schleswig-Holstein","44","0.0659117245342478","0.0504162359781492","0.0814072130903464","2"
"No","2012","Hamburg","35","0.0858256071437264","0.0597124173934876","0.111938796893965","2"
"No","2012","Lower Saxony","109","0.0500019784200703","0.0415855059681078","0.0584184508720328","2"
"No","2012","Bremen","12","","","","2"
"No","2012","North Rhine-Westphalia","460","0.102021003800809","0.0940565178544154","0.109985489747202","2"
"No","2012","Hesse","158","0.118671606172229","0.104187023293013","0.133156189051445","2"
"No","2012","Rhineland-Palatinate,Saarland","96","0.0852755558566302","0.0714823494918511","0.0990687622214093","2"
"No","2012","Baden-Württemberg","297","0.133655629123048","0.122129213577042","0.145182044669054","2"
"No","2012","Brandenburg","13","","","","2"
"No","2012","Mecklenburg-Western Pomerania","6","","","","2"
"No","2012","Saxony","16","","","","2"
"No","2012","Saxony-Anhalt","6","","","","2"
"No","2012","Bavaria","277","0.108302123312743","0.0990926232847184","0.117511623340768","2"
"No","2012","Berlin","49","0.0357982290878499","0.024533916865462","0.0470625413102379","2"
"No","2012","Thuringia","6","","","","2"
"Yes","2012","Schleswig-Holstein","941","0.934088275465752","0.918592786909654","0.949583764021851","1"
"Yes","2012","Hamburg","407","0.914174392856274","0.888061203106035","0.940287582606512","1"
"Yes","2012","Hesse","1757","0.881328393827771","0.866843810948555","0.895812976706987","1"
"Yes","2012","Rhineland-Palatinate,Saarland","1479","0.91472444414337","0.900931237778591","0.928517650508149","1"
"Yes","2012","Lower Saxony","2467","0.94999802157993","0.941581549127967","0.958414494031892","1"
"Yes","2012","Baden-Württemberg","3051","0.866344370876952","0.854817955330946","0.877870786422958","1"
"Yes","2012","Bavaria","4097","0.891697876687257","0.882488376659232","0.900907376715282","1"
"Yes","2012","Berlin","996","0.96420177091215","0.952937458689762","0.975466083134538","1"
"Yes","2012","Brandenburg","1092","0.990548957761253","0.984844100576797","0.99625381494571","1"
"Yes","2012","North Rhine-Westphalia","5088","0.897978996199191","0.890014510252798","0.905943482145585","1"
"Yes","2012","Mecklenburg-Western Pomerania","642","0.994031066335528","0.988100325545927","0.999961807125129","1"
"Yes","2012","Saxony","1837","0.987390548449838","0.982310089309827","0.99247100758985","1"
"Yes","2012","Thuringia","1081","0.995775946769848","0.99192046347305","0.999631430066646","1"
"Yes","2012","Bremen","185","0.926350378722003","0.88987600206239","0.962824755381616","1"
"Yes","2012","Saxony-Anhalt","1038","0.996129404815018","0.992362847348878","0.999895962281157","1"
"No","2013","Schleswig-Holstein","41","0.0444232231547165","0.0310879704683265","0.0577584758411066","2"
"No","2013","Hamburg","29","","","","2"
"No","2013","Lower Saxony","96","0.02937863893186","0.0227446246673536","0.0360126531963664","2"
"No","2013","Bremen","12","","","","2"
"No","2013","North Rhine-Westphalia","389","0.0638823726160415","0.0572035454201728","0.0705611998119101","2"
"No","2013","Hesse","154","0.0874909322604416","0.0743351599414727","0.10064670457941","2"
"No","2013","Rhineland-Palatinate,Saarland","93","0.0570964055140119","0.0451454717370079","0.0690473392910159","2"
"No","2013","Baden-Württemberg","253","0.0767506704564151","0.0672849255658782","0.0862164153469519","2"
"No","2013","Bavaria","245","0.0663177601571718","0.0586720343371932","0.0739634859771504","2"
"No","2013","Berlin","46","0.0200785955412469","0.0113629644708956","0.0287942266115982","2"
"No","2013","Brandenburg","11","","","","2"
"No","2013","Mecklenburg-Western Pomerania","7","","","","2"
"No","2013","Saxony","16","","","","2"
"No","2013","Saxony-Anhalt","4","","","","2"
"No","2013","Thuringia","4","","","","2"
"Yes","2013","Schleswig-Holstein","876","0.955576776845283","0.942241524158893","0.968912029531673","1"
"Yes","2013","Hamburg","384","0.948129452730598","0.926741594381936","0.969517311079261","1"
"Yes","2013","Lower Saxony","2393","0.97062136106814","0.963987346803634","0.977255375332646","1"
"Yes","2013","Hesse","1618","0.912509067739558","0.89935329542059","0.925664840058527","1"
"Yes","2013","Rhineland-Palatinate,Saarland","1355","0.942903594485988","0.930952660708984","0.954854528262992","1"
"Yes","2013","Baden-Württemberg","2785","0.923249329543585","0.913783584653048","0.932715074434122","1"
"Yes","2013","Bremen","173","0.95891923047769","0.930318802892991","0.987519658062389","1"
"Yes","2013","Bavaria","3824","0.933682239842828","0.926036514022849","0.941327965662807","1"
"Yes","2013","Berlin","949","0.979921404458753","0.971205773388402","0.988637035529105","1"
"Yes","2013","Mecklenburg-Western Pomerania","584","0.996837462505752","0.992310734838861","1.00136419017264","1"
"Yes","2013","Brandenburg","1021","0.996984943289294","0.993639911227598","1.00032997535099","1"
"Yes","2013","Thuringia","1002","0.9966989817666","0.993154481041368","1.00024348249183","1"
"Yes","2013","North Rhine-Westphalia","4761","0.936117627383958","0.92943880018809","0.942796454579827","1"
"Yes","2013","Saxony-Anhalt","969","0.998665495096614","0.996371662181943","1.00095932801129","1"
"Yes","2013","Saxony","1703","0.988785264697332","0.983807255905175","0.99376327348949","1"
"No","2014","Schleswig-Holstein","103","0.0735680987394523","0.0568074180720925","0.0903287794068121","2"
"No","2014","Hamburg","59","0.0798908964982483","0.0547568368986549","0.105024956097842","2"
"No","2014","Lower Saxony","249","0.0660777245283501","0.0565582685953839","0.0755971804613163","2"
"No","2014","Bremen","34","0.0737541425339923","0.0389785472792728","0.108529737788712","2"
"No","2014","North Rhine-Westphalia","854","0.112578153424474","0.104344480102841","0.120811826746106","2"
"No","2014","Hesse","303","0.144109503714878","0.128288712569342","0.159930294860414","2"
"No","2014","Rhineland-Palatinate,Saarland","208","0.102428025676839","0.0875337083606198","0.117322342993059","2"
"No","2014","Baden-Württemberg","486","0.135661853886845","0.123865509167246","0.147458198606443","2"
"No","2014","Bavaria","564","0.111998340432013","0.102708547955375","0.121288132908651","2"
"No","2014","Brandenburg","39","0.0204863313756066","0.0118395176071475","0.0291331451440658","2"
"No","2014","Mecklenburg-Western Pomerania","10","","","","2"
"No","2014","Saxony","42","0.0163969532620719","0.0102317726946297","0.0225621338295141","2"
"No","2014","Saxony-Anhalt","40","0.0170396560734512","0.00888681787545934","0.0251924942714431","2"
"No","2014","Berlin","93","0.0688695347944354","0.0531428470216851","0.0845962225671857","2"
"No","2014","Thuringia","24","","","","2"
"Yes","2014","Schleswig-Holstein","829","0.926431901260548","0.909671220593188","0.943192581927908","1"
"Yes","2014","Hamburg","388","0.920109103501752","0.894975043902158","0.945243163101345","1"
"Yes","2014","Lower Saxony","2367","0.93392227547165","0.924402819538684","0.943441731404616","1"
"Yes","2014","Hesse","1590","0.855890496285122","0.840069705139586","0.871711287430658","1"
"Yes","2014","Rhineland-Palatinate,Saarland","1384","0.897571974323161","0.882677657006941","0.91246629163938","1"
"Yes","2014","Bremen","183","0.926245857466008","0.891470262211288","0.961021452720727","1"
"Yes","2014","Baden-Württemberg","2751","0.864338146113155","0.852541801393557","0.876134490832754","1"
"Yes","2014","Bavaria","3863","0.888001659567987","0.878711867091349","0.897291452044625","1"
"Yes","2014","Berlin","903","0.931130465205565","0.915403777432814","0.946857152978315","1"
"Yes","2014","Brandenburg","992","0.979513668624393","0.970866854855934","0.988160482392852","1"
"Yes","2014","Mecklenburg-Western Pomerania","554","0.991704389300768","0.984218837186208","0.999189941415328","1"
"Yes","2014","North Rhine-Westphalia","4807","0.887421846575526","0.879188173253894","0.895655519897159","1"
"Yes","2014","Saxony","1588","0.983603046737928","0.977437866170486","0.98976822730537","1"
"Yes","2014","Saxony-Anhalt","928","0.982960343926549","0.974807505728557","0.991113182124541","1"
"Yes","2014","Thuringia","979","0.985010219711378","0.977490258051765","0.992530181370991","1"
"No","2015","Schleswig-Holstein","100","0.0629003309887617","0.0470738910699286","0.0787267709075948","2"
"No","2015","Hamburg","76","0.0874554855616195","0.0617786102790895","0.11313236084415","2"
"No","2015","Lower Saxony","371","0.0736609386864331","0.0636624269538848","0.0836594504189814","2"
"No","2015","Bremen","38","0.0971232336775016","0.054680524932761","0.139565942422242","2"
"No","2015","North Rhine-Westphalia","1040","0.115115035940993","0.106761078710173","0.123468993171813","2"
"No","2015","Hesse","397","0.15391235821969","0.137660518680174","0.170164197759207","2"
"No","2015","Rhineland-Palatinate,Saarland","282","0.103079045222757","0.0882633815279423","0.117894708917572","2"
"No","2015","Baden-Württemberg","615","0.134324655561045","0.122577515866158","0.146071795255932","2"
"No","2015","Bavaria","737","0.117908615992066","0.108395729869113","0.127421502115019","2"
"No","2015","Berlin","142","0.0886564790592972","0.0710213307922151","0.106291627326379","2"
"No","2015","Brandenburg","59","0.0261961400583625","0.0163703050446574","0.0360219750720677","2"
"No","2015","Mecklenburg-Western Pomerania","7","","","","2"
"No","2015","Saxony","49","0.0184254450321695","0.0117347247840758","0.0251161652802631","2"
"No","2015","Saxony-Anhalt","34","0.0152262294531162","0.00722620604585022","0.0232262528603821","2"
"No","2015","Thuringia","69","0.0489579886793689","0.0354688889107676","0.0624470884479702","2"
"Yes","2015","Schleswig-Holstein","804","0.937099669011238","0.921273229092405","0.952926108930071","1"
"Yes","2015","Hamburg","389","0.912544514438381","0.886867639155851","0.938221389720911","1"
"Yes","2015","Lower Saxony","2251","0.926339061313567","0.916340549581019","0.936337573046115","1"
"Yes","2015","Hesse","1497","0.84608764178031","0.829835802240793","0.862339481319826","1"
"Yes","2015","Rhineland-Palatinate,Saarland","1336","0.896920954777243","0.882105291082428","0.911736618472058","1"
"Yes","2015","Baden-Württemberg","2622","0.865675344438955","0.853928204744068","0.877422484133842","1"
"Yes","2015","Bavaria","3678","0.882091384007934","0.872578497884981","0.891604270130887","1"
"Yes","2015","Berlin","856","0.911343520940703","0.89370837267362","0.928978669207785","1"
"Yes","2015","Bremen","149","0.902876766322498","0.860434057577758","0.945319475067239","1"
"Yes","2015","Brandenburg","956","0.973803859941637","0.963978024927932","0.983629694955343","1"
"Yes","2015","Mecklenburg-Western Pomerania","555","0.995306431952401","0.989655632454805","1.00095723145","1"
"Yes","2015","Saxony","1503","0.981574554967831","0.974883834719737","0.988265275215924","1"
"Yes","2015","North Rhine-Westphalia","4567","0.884884964059007","0.876531006828187","0.893238921289827","1"
"Yes","2015","Saxony-Anhalt","866","0.984773770546884","0.976773747139618","0.99277379395415","1"
"Yes","2015","Thuringia","914","0.951042011320631","0.93755291155203","0.964531111089232","1"
"No","2016","Schleswig-Holstein","93","0.08955433211398","0.0700342114114401","0.10907445281652","2"
"No","2016","Hamburg","64","0.101940730085667","0.0733424290697331","0.1305390311016","2"
"No","2016","Lower Saxony","284","0.0841289095165963","0.0730026776018096","0.0952551414313829","2"
"No","2016","Bremen","35","0.115160759208445","0.0682661914960257","0.162055326920863","2"
"No","2016","North Rhine-Westphalia","842","0.120231510997562","0.111301143096791","0.129161878898333","2"
"No","2016","Hesse","269","0.153418410039627","0.135928230835986","0.170908589243268","2"
"No","2016","Rhineland-Palatinate,Saarland","249","0.110869788026732","0.0949703608936355","0.126769215159829","2"
"No","2016","Baden-Württemberg","482","0.150090940604935","0.137026375312627","0.163155505897242","2"
"No","2016","Bavaria","553","0.128106497037424","0.117642978260661","0.138570015814187","2"
"No","2016","Berlin","113","0.0934588631522425","0.0746194474907407","0.112298278813744","2"
"No","2016","Brandenburg","43","0.0273037755908289","0.0169407574988372","0.0376667936828206","2"
"No","2016","Mecklenburg-Western Pomerania","9","","","","2"
"No","2016","Saxony","38","0.0250489744644717","0.0170329683764876","0.0330649805524558","2"
"No","2016","Saxony-Anhalt","31","0.0144390771699415","0.00635748708145452","0.0225206672584286","2"
"No","2016","Thuringia","52","0.049623155874033","0.0354979339398244","0.0637483778082417","2"
"Yes","2016","Schleswig-Holstein","729","0.91044566788602","0.89092554718348","0.92996578858856","1"
"Yes","2016","Hamburg","366","0.898059269914333","0.8694609688984","0.926657570930267","1"
"Yes","2016","Lower Saxony","2107","0.915871090483404","0.904744858568617","0.92699732239819","1"
"Yes","2016","Hesse","1362","0.846581589960373","0.829091410756732","0.864071769164014","1"
"Yes","2016","Rhineland-Palatinate,Saarland","1249","0.889130211973268","0.873230784840171","0.905029639106364","1"
"Yes","2016","Bavaria","3366","0.871893502962576","0.861429984185813","0.882357021739339","1"
"Yes","2016","Baden-Württemberg","2389","0.849909059395066","0.836844494102758","0.862973624687373","1"
"Yes","2016","Bremen","143","0.884839240791556","0.837944673079137","0.931733808503974","1"
"Yes","2016","Berlin","804","0.906541136847758","0.887701721186256","0.925380552509259","1"
"Yes","2016","Brandenburg","907","0.972696224409171","0.962333206317179","0.983059242501163","1"
"Yes","2016","Mecklenburg-Western Pomerania","515","0.98880523664088","0.979796885939336","0.997813587342423","1"
"Yes","2016","Saxony","1422","0.974951025535528","0.966935019447544","0.982967031623513","1"
"Yes","2016","Saxony-Anhalt","806","0.985560922830058","0.977479332741571","0.993642512918546","1"
"Yes","2016","North Rhine-Westphalia","4253","0.879768489002438","0.870838121101667","0.888698856903209","1"
"Yes","2016","Thuringia","856","0.950376844125967","0.936251622191758","0.964502066060176","1"
"No","2017","Schleswig-Holstein","248","0.102049147697679","0.0842570697794928","0.119841225615865","2"
"No","2017","Hamburg","105","0.10121853406043","0.0753935820493901","0.12704348607147","2"
"No","2017","Lower Saxony","488","0.0936975987928033","0.0831622457398777","0.104232951845729","2"
"No","2017","Bremen","58","0.143979604171981","0.0998390787861086","0.188120129557852","2"
"No","2017","North Rhine-Westphalia","1212","0.128238573105584","0.119786117665386","0.136691028545782","2"
"No","2017","Hesse","522","0.15742987997085","0.141687037676194","0.173172722265507","2"
"No","2017","Rhineland-Palatinate,Saarland","388","0.136109188939846","0.119780002850041","0.152438375029652","2"
"No","2017","Baden-Württemberg","809","0.15360518304502","0.141555980567074","0.165654385522967","2"
"No","2017","Bavaria","881","0.146287850146925","0.136077640871995","0.156498059421854","2"
"No","2017","Berlin","219","0.101531724920551","0.083795640338769","0.119267809502333","2"
"No","2017","Brandenburg","176","0.0351801302931706","0.0246459438908452","0.045714316695496","2"
"No","2017","Mecklenburg-Western Pomerania","41","0.0177176936438672","0.00729134392701644","0.028144043360718","2"
"No","2017","Saxony","138","0.026204499103801","0.0187499631489151","0.0336590350586869","2"
"No","2017","Saxony-Anhalt","106","0.0254667693716544","0.0157269632013767","0.035206575541932","2"
"No","2017","Thuringia","121","0.0619309824031115","0.0473935565478454","0.0764684082583775","2"
"Yes","2017","Schleswig-Holstein","864","0.897950852302321","0.880158774384135","0.915742930220507","1"
"Yes","2017","Hamburg","419","0.89878146593957","0.87295651392853","0.92460641795061","1"
"Yes","2017","Lower Saxony","2451","0.906302401207197","0.895767048154271","0.916837754260122","1"
"Yes","2017","Hesse","1534","0.84257012002915","0.826827277734493","0.858312962323806","1"
"Yes","2017","Bremen","185","0.856020395828019","0.811879870442147","0.900160921213891","1"
"Yes","2017","Rhineland-Palatinate,Saarland","1306","0.863890811060154","0.847561624970348","0.880219997149959","1"
"Yes","2017","Baden-Württemberg","2631","0.84639481695498","0.834345614477033","0.858444019432926","1"
"Yes","2017","Bavaria","3721","0.853712149853075","0.843501940578146","0.863922359128005","1"
"Yes","2017","Berlin","895","0.898468275079449","0.880732190497667","0.916204359661231","1"
"Yes","2017","Mecklenburg-Western Pomerania","574","0.982282306356133","0.971855956639282","0.992708656072984","1"
"Yes","2017","North Rhine-Westphalia","4799","0.871761426894415","0.863308971454217","0.880213882334614","1"
"Yes","2017","Brandenburg","999","0.964819869706829","0.954285683304504","0.975354056109155","1"
"Yes","2017","Saxony-Anhalt","899","0.974533230628346","0.964793424458068","0.984273036798623","1"
"Yes","2017","Saxony","1626","0.973795500896199","0.966340964941313","0.981250036851085","1"
"Yes","2017","Thuringia","935","0.938069017596889","0.923531591741622","0.952606443452155","1"
"No","2018","Schleswig-Holstein","259","0.112394597135584","0.0937800183403319","0.131009175930837","2"
"No","2018","Hamburg","132","0.123168730785095","0.0959746171486098","0.150362844421581","2"
"No","2018","Lower Saxony","690","0.101525931826041","0.0907002872977055","0.112351576354377","2"
"No","2018","Bremen","99","0.162275259104851","0.119913067221051","0.20463745098865","2"
"No","2018","North Rhine-Westphalia","1616","0.150199650057882","0.141392242185174","0.159007057930591","2"
"No","2018","Hesse","696","0.16901520697821","0.153283375948223","0.184747038008198","2"
"No","2018","Rhineland-Palatinate,Saarland","444","0.127701407190813","0.11196496142402","0.143437852957607","2"
"No","2018","Baden-Württemberg","809","0.158146118309157","0.145609311184915","0.170682925433398","2"
"No","2018","Bavaria","906","0.143123355287908","0.132851432014214","0.153395278561602","2"
"No","2018","Berlin","283","0.122121829531277","0.103392259028164","0.14085140003439","2"
"No","2018","Brandenburg","165","0.0278814939183925","0.0183828236515047","0.0373801641852802","2"
"No","2018","Mecklenburg-Western Pomerania","61","0.0213250565800294","0.0102191058241886","0.0324310073358702","2"
"No","2018","Saxony","175","0.0291024613288124","0.0212648923386819","0.036940030318943","2"
"No","2018","Saxony-Anhalt","126","0.0387874436962012","0.0268675297053645","0.050707357687038","2"
"No","2018","Thuringia","144","0.0644661823450191","0.049511956510809","0.0794204081792293","2"
"Yes","2018","Schleswig-Holstein","847","0.887605402864416","0.868990824069163","0.906219981659668","1"
"Yes","2018","Hamburg","429","0.876831269214905","0.849637155578419","0.90402538285139","1"
"Yes","2018","Lower Saxony","2300","0.898474068173959","0.887648423645623","0.909299712702294","1"
"Yes","2018","Bremen","192","0.837724740895149","0.79536254901135","0.880086932778949","1"
"Yes","2018","Hesse","1484","0.83098479302179","0.815252961991802","0.846716624051777","1"
"Yes","2018","Rhineland-Palatinate,Saarland","1284","0.872298592809187","0.856562147042393","0.88803503857598","1"
"Yes","2018","Bavaria","3559","0.856876644712092","0.846604721438398","0.867148567985786","1"
"Yes","2018","Baden-Württemberg","2445","0.841853881690843","0.829317074566602","0.854390688815085","1"
"Yes","2018","Brandenburg","989","0.972118506081608","0.96261983581472","0.981617176348495","1"
"Yes","2018","North Rhine-Westphalia","4705","0.849800349942118","0.840992942069409","0.858607757814826","1"
