"plj0014_v3","year","age_gr","hgtyp1hh","n","percent","lower_confidence","upper_confidence","value"
"Yes","2003","16-34 y.","Couple + C. GT 16 ","1366","0.913369715199112","0.898985195412536","0.927754234985687","1"
"Yes","2003","16-34 y.","Couple + C. LE and GT 16","600","0.843445566542991","0.816133481881369","0.870757651204613","1"
"Yes","2003","35-65 y.","1-pers.-HH","1189","0.954029670536845","0.942410890033876","0.965648451039814","1"
"Yes","2003","35-65 y.","(Married) couple without C. ","3823","0.928893485558628","0.920997823711259","0.936789147405997","1"
"Yes","2003","66 and older","(Married) couple without C. ","2151","0.961039926460713","0.953021379105404","0.969058473816021","1"
"Yes","2003","66 and older","Single parent ","71","0.98410821086274","0.95561508767147","1.01260133405401","1"
"Yes","2003","66 and older","Couple + C. LE 16 ","5","","","","1"
"Yes","2003","66 and older","Couple + C. GT 16 ","157","0.855014975785072","0.803436321256001","0.906593630314143","1"
"Yes","2003","66 and older","Couple + C. LE and GT 16","1","","","","1"
"No","2004","16-34 y.","1-pers.-HH","31","0.0458279541629089","0.0297769254118618","0.0618789829139559","2"
"No","2004","16-34 y.","(Married) couple without C. ","78","0.0793097715836474","0.0628152822331301","0.0958042609341648","2"
"No","2004","16-34 y.","Single parent ","34","0.0915367551172329","0.0652698423020383","0.117803667932427","2"
"No","2004","16-34 y.","Couple + C. LE 16 ","208","0.173430748850625","0.152219802065095","0.194641695636155","2"
"No","2004","35-65 y.","Couple + C. GT 16 ","191","0.106611715177248","0.0940182024464071","0.119205227908089","2"
"No","2004","35-65 y.","Couple + C. LE and GT 16","139","0.177152741205996","0.154842442674464","0.199463039737528","2"
"No","2004","66 and older","1-pers.-HH","22","","","","2"
"No","2004","66 and older","(Married) couple without C. ","89","0.040776630045812","0.0327770979397325","0.0487761621518916","2"
"No","2004","16-34 y.","Couple + C. GT 16 ","104","0.0980017651014254","0.0827090507835121","0.113294479419339","2"
"No","2004","66 and older","Single parent ","4","","","","2"
"No","2004","16-34 y.","Couple + C. LE and GT 16","73","0.146144793778707","0.119356586570311","0.172933000987104","2"
"No","2004","35-65 y.","1-pers.-HH","56","0.0409933476938277","0.0297983999553664","0.052188295432289","2"
"No","2004","35-65 y.","(Married) couple without C. ","238","0.0793768388382398","0.0709090492910282","0.0878446283854514","2"
"No","2004","35-65 y.","Single parent ","45","0.098688569703503","0.0740965196625458","0.12328061974446","2"
"No","2004","35-65 y.","Couple + C. LE 16 ","216","0.0972381963694462","0.0863434403420737","0.108132952396819","2"
"No","2004","66 and older","Couple + C. LE 16 ","","","","","2"
"No","2004","66 and older","Couple + C. GT 16 ","15","","","","2"
"No","2004","66 and older","Couple + C. LE and GT 16","1","","","","2"
"Yes","2004","35-65 y.","Single parent ","520","0.901311430296497","0.87671938025554","0.925903480337454","1"
"Yes","2004","35-65 y.","Couple + C. LE 16 ","2625","0.902761803630554","0.891867047603181","0.913656559657926","1"
"Yes","2004","35-65 y.","Couple + C. GT 16 ","2116","0.893388284822752","0.880794772091911","0.905981797553593","1"
"Yes","2004","35-65 y.","Couple + C. LE and GT 16","986","0.822847258794004","0.800536960262471","0.845157557325536","1"
"Yes","2004","66 and older","1-pers.-HH","1060","0.978942855676547","0.970387996436581","0.987497714916512","1"
"Yes","2004","16-34 y.","1-pers.-HH","621","0.954172045837091","0.938121017086044","0.970223074588138","1"
"Yes","2004","16-34 y.","(Married) couple without C. ","953","0.920690228416353","0.904195739065835","0.93718471776687","1"
"Yes","2004","16-34 y.","Single parent ","429","0.908463244882767","0.882196332067573","0.934730157697962","1"
"Yes","2004","16-34 y.","Couple + C. LE 16 ","1016","0.826569251149375","0.805358304363845","0.847780197934905","1"
"Yes","2004","16-34 y.","Couple + C. GT 16 ","1348","0.901998234898575","0.886705520580661","0.917290949216488","1"
"Yes","2004","16-34 y.","Couple + C. LE and GT 16","595","0.853855206221293","0.827066999012896","0.880643413429689","1"
"Yes","2004","35-65 y.","1-pers.-HH","1149","0.959006652306172","0.947811704567711","0.970201600044634","1"
"Yes","2004","35-65 y.","(Married) couple without C. ","3677","0.92062316116176","0.912155371614549","0.929090950708972","1"
"Yes","2004","66 and older","(Married) couple without C. ","2259","0.959223369954188","0.951223837848108","0.967222902060268","1"
"Yes","2004","66 and older","Single parent ","66","0.957502972795783","0.910247902672151","1.00475804291942","1"
"Yes","2004","66 and older","Couple + C. LE 16 ","4","","","","1"
"Yes","2004","66 and older","Couple + C. GT 16 ","152","0.908613207704908","0.864909217009331","0.952317198400485","1"
"Yes","2004","66 and older","Couple + C. LE and GT 16","2","","","","1"
"No","2005","16-34 y.","1-pers.-HH","36","0.0587831830516922","0.0413082765878299","0.0762580895155546","2"
"No","2005","16-34 y.","(Married) couple without C. ","70","0.0750630597441967","0.0582988078104928","0.0918273116779006","2"
"No","2005","16-34 y.","Single parent ","29","","","","2"
"No","2005","16-34 y.","Couple + C. LE 16 ","173","0.164898904765133","0.142979293708119","0.186818515822147","2"
"No","2005","16-34 y.","Couple + C. GT 16 ","101","0.106583490038728","0.0901042853358958","0.123062694741559","2"
"No","2005","35-65 y.","Couple + C. GT 16 ","174","0.117115220728612","0.103516763550123","0.1307136779071","2"
"No","2005","35-65 y.","Couple + C. LE and GT 16","136","0.176192553828914","0.153354143566759","0.19903096409107","2"
"No","2005","66 and older","1-pers.-HH","17","","","","2"
"No","2005","66 and older","(Married) couple without C. ","89","0.0471977481107783","0.0386673409602416","0.055728155261315","2"
"No","2005","66 and older","Single parent ","3","","","","2"
"No","2005","16-34 y.","Couple + C. LE and GT 16","72","0.154525307176456","0.126434148864168","0.182616465488744","2"
"No","2005","35-65 y.","1-pers.-HH","57","0.0391058499382211","0.0281152151245406","0.0500964847519016","2"
"No","2005","35-65 y.","(Married) couple without C. ","230","0.0893143896118084","0.0801753787941324","0.0984534004294843","2"
"No","2005","35-65 y.","Single parent ","46","0.0981769984624147","0.0739611537228973","0.122392843201932","2"
"No","2005","35-65 y.","Couple + C. LE 16 ","207","0.0986424141221272","0.0872290899519267","0.110055738292328","2"
"No","2005","66 and older","Couple + C. LE 16 ","","","","","2"
"No","2005","66 and older","Couple + C. GT 16 ","17","","","","2"
"No","2005","66 and older","Couple + C. LE and GT 16","1","","","","2"
"Yes","2005","35-65 y.","Single parent ","534","0.901823001537585","0.877607156798068","0.926038846277103","1"
"Yes","2005","35-65 y.","Couple + C. LE 16 ","2415","0.901357585877873","0.889944261707672","0.912770910048073","1"
"Yes","2005","35-65 y.","Couple + C. GT 16 ","1974","0.882884779271388","0.8692863220929","0.896483236449876","1"
"Yes","2005","35-65 y.","Couple + C. LE and GT 16","933","0.823807446171086","0.80096903590893","0.846645856433241","1"
"Yes","2005","66 and older","1-pers.-HH","1069","0.984684621719918","0.977380876415236","0.9919883670246","1"
"Yes","2005","16-34 y.","1-pers.-HH","660","0.941216816948308","0.923741910484445","0.95869172341217","1"
"Yes","2005","16-34 y.","(Married) couple without C. ","879","0.924936940255803","0.908172688322099","0.941701192189507","1"
"Yes","2005","16-34 y.","Single parent ","440","0.914888863170842","0.8896343479757","0.940143378365984","1"
"Yes","2005","16-34 y.","Couple + C. LE 16 ","928","0.835101095234867","0.813181484177853","0.857020706291881","1"
"Yes","2005","16-34 y.","Couple + C. GT 16 ","1246","0.893416509961272","0.876937305258441","0.909895714664104","1"
"Yes","2005","16-34 y.","Couple + C. LE and GT 16","564","0.845474692823544","0.817383534511256","0.873565851135832","1"
"Yes","2005","35-65 y.","1-pers.-HH","1138","0.960894150061779","0.949903515248098","0.971884784875459","1"
"Yes","2005","35-65 y.","(Married) couple without C. ","3511","0.910685610388192","0.901546599570516","0.919824621205868","1"
"Yes","2005","66 and older","(Married) couple without C. ","2285","0.952802251889222","0.944271844738685","0.961332659039758","1"
"Yes","2005","66 and older","Single parent ","59","0.975350919346292","0.936755740474492","1.01394609821809","1"
"Yes","2005","66 and older","Couple + C. LE 16 ","4","","","","1"
"Yes","2005","66 and older","Couple + C. GT 16 ","150","0.916844504847176","0.874966770694877","0.958722238999475","1"
"Yes","2005","66 and older","Couple + C. LE and GT 16","2","","","","1"
"No","2006","16-34 y.","1-pers.-HH","30","0.0528458278872057","0.0364699645811537","0.0692216911932578","2"
"No","2006","16-34 y.","(Married) couple without C. ","70","0.0900485422794167","0.071865059367756","0.108232025191077","2"
"No","2006","16-34 y.","Single parent ","29","","","","2"
"No","2006","16-34 y.","Couple + C. LE 16 ","154","0.184240756261435","0.161475143136233","0.207006369386637","2"
"No","2006","16-34 y.","Couple + C. GT 16 ","76","0.092370017031663","0.0764954242680057","0.10824460979532","2"
"No","2006","66 and older","1-pers.-HH","20","","","","2"
"No","2006","35-65 y.","Couple + C. GT 16 ","151","0.111118595383957","0.0980921034968169","0.124145087271096","2"
"No","2006","35-65 y.","Couple + C. LE and GT 16","129","0.173876290400917","0.150444375229575","0.197308205572259","2"
"No","2006","66 and older","(Married) couple without C. ","106","0.0515269781629396","0.0433950183674465","0.0596589379584327","2"
"No","2006","66 and older","Single parent ","5","","","","2"
"No","2006","16-34 y.","Couple + C. LE and GT 16","61","0.178096304970979","0.144081508444874","0.212111101497084","2"
"No","2006","35-65 y.","1-pers.-HH","52","0.0364374036245953","0.0264421254551907","0.0464326817939999","2"
"No","2006","35-65 y.","(Married) couple without C. ","226","0.0904532399132141","0.0816745888753486","0.0992318909510796","2"
"No","2006","35-65 y.","Single parent ","44","0.0773625525118221","0.0569180237194273","0.0978070813042168","2"
"No","2006","35-65 y.","Couple + C. LE 16 ","225","0.112454431139326","0.100779701246945","0.124129161031707","2"
"No","2006","66 and older","Couple + C. LE 16 ","","","","","2"
"No","2006","66 and older","Couple + C. GT 16 ","15","","","","2"
"No","2006","66 and older","Couple + C. LE and GT 16","2","","","","2"
"Yes","2006","35-65 y.","Single parent ","612","0.922637447488178","0.902192918695783","0.943081976280573","1"
"Yes","2006","35-65 y.","Couple + C. LE 16 ","2588","0.887545568860674","0.875870838968293","0.899220298753055","1"
"Yes","2006","35-65 y.","Couple + C. GT 16 ","2085","0.888881404616043","0.875854912728904","0.901907896503183","1"
"Yes","2006","35-65 y.","Couple + C. LE and GT 16","876","0.826123709599083","0.802691794427741","0.849555624770425","1"
"Yes","2006","66 and older","1-pers.-HH","1269","0.981761973607098","0.974457084026624","0.989066863187572","1"
"Yes","2006","16-34 y.","1-pers.-HH","687","0.947154172112794","0.930778308806742","0.963530035418846","1"
"Yes","2006","16-34 y.","(Married) couple without C. ","882","0.909951457720583","0.891767974808923","0.928134940632244","1"
"Yes","2006","16-34 y.","Single parent ","417","0.919335612939819","0.894062506716258","0.944608719163379","1"
"Yes","2006","16-34 y.","Couple + C. LE 16 ","960","0.815759243738565","0.792993630613363","0.838524856863767","1"
"Yes","2006","16-34 y.","Couple + C. GT 16 ","1202","0.907629982968337","0.89175539020468","0.923504575731994","1"
"Yes","2006","16-34 y.","Couple + C. LE and GT 16","425","0.821903695029021","0.787888898502916","0.855918491555126","1"
"Yes","2006","35-65 y.","1-pers.-HH","1298","0.963562596375405","0.953567318206","0.973557874544809","1"
"Yes","2006","35-65 y.","(Married) couple without C. ","3875","0.909546760086786","0.900768109048921","0.918325411124651","1"
"Yes","2006","66 and older","(Married) couple without C. ","2733","0.94847302183706","0.940341062041567","0.956604981632553","1"
"Yes","2006","66 and older","Single parent ","64","0.93152296522812","0.871930301031318","0.991115629424922","1"
"Yes","2006","66 and older","Couple + C. LE 16 ","5","","","","1"
"Yes","2006","66 and older","Couple + C. GT 16 ","148","0.89050999170232","0.842574086645543","0.938445896759097","1"
"Yes","2006","66 and older","Couple + C. LE and GT 16","4","","","","1"
"No","2007","16-34 y.","1-pers.-HH","20","","","","2"
"No","2007","16-34 y.","(Married) couple without C. ","65","0.0936988639982722","0.0741886916883805","0.113209036308164","2"
"No","2007","16-34 y.","Single parent ","16","","","","2"
"No","2007","16-34 y.","Couple + C. LE 16 ","130","0.195668084427656","0.171393485777173","0.21994268307814","2"
"No","2007","16-34 y.","Couple + C. GT 16 ","63","0.0976095496362883","0.0808871420066609","0.114331957265916","2"
"No","2007","35-65 y.","Couple + C. GT 16 ","140","0.112147084363935","0.0988121036473179","0.125482065080552","2"
"No","2007","35-65 y.","Couple + C. LE and GT 16","107","0.157544472218685","0.134117545935306","0.180971398502064","2"
"No","2007","66 and older","1-pers.-HH","28","","","","2"
"No","2007","66 and older","(Married) couple without C. ","94","0.0501903003115464","0.0421189561582192","0.0582616444648736","2"
"No","2007","66 and older","Single parent ","4","","","","2"
"No","2007","16-34 y.","Couple + C. LE and GT 16","41","0.133284366242008","0.100465210574208","0.166103521909808","2"
"No","2007","35-65 y.","1-pers.-HH","52","0.0479520991615585","0.0363104591792759","0.059593739143841","2"
"No","2007","35-65 y.","(Married) couple without C. ","205","0.0958725781173569","0.0864102713082793","0.105334884926434","2"
"No","2007","35-65 y.","Single parent ","37","0.0746475240529121","0.0536875412938596","0.0956075068119646","2"
"No","2007","35-65 y.","Couple + C. LE 16 ","206","0.119480511303045","0.106918437968906","0.132042584637183","2"
"No","2007","66 and older","Couple + C. LE 16 ","1","","","","2"
"No","2007","66 and older","Couple + C. GT 16 ","16","","","","2"
"No","2007","66 and older","Couple + C. LE and GT 16","1","","","","2"
"Yes","2007","16-34 y.","1-pers.-HH","644","0.966130419784494","0.952371420862514","0.979889418706475","1"
"Yes","2007","16-34 y.","(Married) couple without C. ","792","0.906301136001728","0.886790963691836","0.92581130831162","1"
"Yes","2007","16-34 y.","Single parent ","411","0.947719887644277","0.926607254239516","0.968832521049039","1"
"Yes","2007","35-65 y.","Single parent ","567","0.925352475947088","0.904392493188035","0.94631245870614","1"
"Yes","2007","35-65 y.","Couple + C. LE 16 ","2355","0.880519488696956","0.867957415362817","0.893081562031094","1"
"Yes","2007","35-65 y.","Couple + C. GT 16 ","2011","0.887852915636065","0.874517934919448","0.901187896352682","1"
"Yes","2007","35-65 y.","Couple + C. LE and GT 16","822","0.842455527781315","0.819028601497936","0.865882454064694","1"
"Yes","2007","66 and older","1-pers.-HH","1193","0.969766294464233","0.960161911001761","0.979370677926706","1"
"Yes","2007","16-34 y.","Couple + C. LE 16 ","896","0.804331915572344","0.78005731692186","0.828606514222827","1"
"Yes","2007","16-34 y.","Couple + C. GT 16 ","1147","0.902390450363712","0.885668042734084","0.919112857993339","1"
"Yes","2007","16-34 y.","Couple + C. LE and GT 16","371","0.866715633757992","0.833896478090192","0.899534789425792","1"
"Yes","2007","35-65 y.","1-pers.-HH","1242","0.952047900838441","0.940406260856159","0.963689540820724","1"
"Yes","2007","35-65 y.","(Married) couple without C. ","3514","0.904127421882643","0.894665115073565","0.913589728691721","1"
"Yes","2007","66 and older","(Married) couple without C. ","2717","0.949809699688454","0.941738355535126","0.957881043841781","1"
"Yes","2007","66 and older","Single parent ","64","0.94832338878908","0.895707261595458","1.0009395159827","1"
"Yes","2007","66 and older","Couple + C. LE 16 ","5","","","","1"
"Yes","2007","66 and older","Couple + C. GT 16 ","166","0.888958279137977","0.843312967308729","0.934603590967224","1"
"Yes","2007","66 and older","Couple + C. LE and GT 16","2","","","","1"
"No","2008","16-34 y.","1-pers.-HH","13","","","","2"
"No","2008","16-34 y.","(Married) couple without C. ","62","0.101217931400899","0.0804723311709819","0.121963531630816","2"
"No","2008","16-34 y.","Single parent ","16","","","","2"
"No","2008","16-34 y.","Couple + C. LE 16 ","110","0.205972201512604","0.179099543593301","0.232844859431908","2"
"No","2008","16-34 y.","Couple + C. GT 16 ","52","0.0892300220810171","0.0728107588775321","0.105649285284502","2"
"No","2008","35-65 y.","Couple + C. GT 16 ","136","0.118875287459498","0.104799989073884","0.132950585845111","2"
"No","2008","35-65 y.","Couple + C. LE and GT 16","89","0.140287541552315","0.116689683178411","0.163885399926219","2"
"No","2008","66 and older","1-pers.-HH","28","","","","2"
"No","2008","66 and older","(Married) couple without C. ","98","0.0513294077193731","0.0431544128760634","0.0595044025626827","2"
"No","2008","66 and older","Single parent ","5","","","","2"
"No","2008","16-34 y.","Couple + C. LE and GT 16","32","0.100241338753427","0.0700854557128528","0.130397221794001","2"
"No","2008","35-65 y.","1-pers.-HH","44","0.0419317012834058","0.0307441244893674","0.0531192780774441","2"
"No","2008","35-65 y.","(Married) couple without C. ","173","0.0966040782528764","0.0867804939308959","0.106427662574857","2"
"No","2008","35-65 y.","Single parent ","39","0.101461660258855","0.0769100877543327","0.126013232763376","2"
"No","2008","35-65 y.","Couple + C. LE 16 ","182","0.124932737936698","0.111538863253631","0.138326612619765","2"
"No","2008","66 and older","Couple + C. LE 16 ","1","","","","2"
"No","2008","66 and older","Couple + C. GT 16 ","14","","","","2"
"No","2008","66 and older","Couple + C. LE and GT 16","1","","","","2"
"Yes","2008","16-34 y.","1-pers.-HH","595","0.973851830332818","0.961167621286285","0.98653603937935","1"
"Yes","2008","16-34 y.","(Married) couple without C. ","750","0.898782068599101","0.878036468369184","0.919527668829018","1"
"Yes","2008","16-34 y.","Single parent ","427","0.935580616384164","0.912719621938867","0.958441610829462","1"
"Yes","2008","35-65 y.","Single parent ","542","0.898538339741145","0.873986767236623","0.923089912245667","1"
"Yes","2008","35-65 y.","Couple + C. LE 16 ","2159","0.875067262063302","0.861673387380235","0.888461136746369","1"
"Yes","2008","35-65 y.","Couple + C. GT 16 ","1895","0.881124712540503","0.867049414154889","0.895200010926116","1"
"Yes","2008","35-65 y.","Couple + C. LE and GT 16","743","0.859712458447685","0.836114600073781","0.883310316821589","1"
"Yes","2008","66 and older","1-pers.-HH","1189","0.96563200459986","0.955397054528508","0.975866954671212","1"
"Yes","2008","16-34 y.","Couple + C. LE 16 ","760","0.794027798487396","0.767155140568092","0.820900456406699","1"
"Yes","2008","16-34 y.","Couple + C. GT 16 ","1106","0.910769977918983","0.894350714715498","0.927189241122468","1"
"Yes","2008","16-34 y.","Couple + C. LE and GT 16","349","0.899758661246573","0.869602778205999","0.929914544287147","1"
"Yes","2008","35-65 y.","1-pers.-HH","1189","0.958068298716594","0.946880721922556","0.969255875510633","1"
"Yes","2008","35-65 y.","(Married) couple without C. ","3301","0.903395921747123","0.893572337425143","0.913219506069104","1"
"Yes","2008","66 and older","(Married) couple without C. ","2701","0.948670592280627","0.940495597437317","0.956845587123937","1"
"Yes","2008","66 and older","Single parent ","61","0.924379713972098","0.860594431351376","0.98816499659282","1"
"Yes","2008","66 and older","Couple + C. LE 16 ","3","","","","1"
"Yes","2008","66 and older","Couple + C. GT 16 ","170","0.866956270332536","0.817884132204547","0.916028408460524","1"
"Yes","2008","66 and older","Couple + C. LE and GT 16","2","","","","1"
"No","2009","16-34 y.","1-pers.-HH","13","","","","2"
"No","2009","16-34 y.","(Married) couple without C. ","38","0.06995232330865","0.0516243138235148","0.0882803327937851","2"
"No","2009","16-34 y.","Single parent ","15","","","","2"
"No","2009","16-34 y.","Couple + C. LE 16 ","82","0.177464524263959","0.150283845573901","0.204645202954017","2"
"No","2009","16-34 y.","Couple + C. GT 16 ","56","0.116802619448758","0.0976560742435455","0.135949164653971","2"
"No","2009","35-65 y.","Couple + C. GT 16 ","128","0.126028288756157","0.111121045907421","0.140935531604894","2"
"No","2009","35-65 y.","Couple + C. LE and GT 16","91","0.170503814037358","0.144556908571951","0.196450719502765","2"
"No","2009","66 and older","1-pers.-HH","24","","","","2"
"No","2009","66 and older","(Married) couple without C. ","90","0.0524796190610695","0.044091727810591","0.0608675103115479","2"
"No","2009","66 and older","Single parent ","5","","","","2"
"No","2009","66 and older","Couple + C. LE 16 ","","","","","2"
"No","2009","66 and older","Couple + C. GT 16 ","9","","","","2"
"No","2009","66 and older","Couple + C. LE and GT 16","","","","","2"
"No","2009","16-34 y.","Couple + C. LE and GT 16","42","0.164563886661606","0.126884787476223","0.20224298584699","2"
"No","2009","35-65 y.","1-pers.-HH","40","0.0523184967400648","0.0396083659647937","0.0650286275153359","2"
"No","2009","35-65 y.","(Married) couple without C. ","152","0.100445143458905","0.0900659496638044","0.110824337254005","2"
"No","2009","35-65 y.","Single parent ","33","0.0779291057358685","0.055129211442022","0.100729000029715","2"
"No","2009","35-65 y.","Couple + C. LE 16 ","142","0.116392191617769","0.10266302589642","0.130121357339117","2"
"Yes","2009","16-34 y.","1-pers.-HH","539","0.957230558699338","0.940351290339","0.974109827059676","1"
"Yes","2009","16-34 y.","(Married) couple without C. ","706","0.93004767669135","0.911719667206215","0.948375686176485","1"
"Yes","2009","16-34 y.","Single parent ","388","0.934853149860626","0.910758868530179","0.958947431191072","1"
"Yes","2009","35-65 y.","Single parent ","498","0.922070894264131","0.899270999970285","0.944870788557978","1"
"Yes","2009","35-65 y.","Couple + C. LE 16 ","1954","0.883607808382231","0.869878642660883","0.897336974103579","1"
"Yes","2009","35-65 y.","Couple + C. GT 16 ","1776","0.873971711243843","0.859064468395106","0.888878954092579","1"
"Yes","2009","35-65 y.","Couple + C. LE and GT 16","716","0.829496185962642","0.803549280497235","0.855443091428049","1"
"Yes","2009","66 and older","1-pers.-HH","1155","0.970346869388823","0.960664314485905","0.98002942429174","1"
"Yes","2009","16-34 y.","Couple + C. LE 16 ","677","0.822535475736041","0.795354797045983","0.849716154426099","1"
"Yes","2009","16-34 y.","Couple + C. GT 16 ","1025","0.883197380551242","0.864050835346029","0.902343925756455","1"
"Yes","2009","35-65 y.","1-pers.-HH","1139","0.947681503259935","0.934971372484664","0.960391634035206","1"
"Yes","2009","35-65 y.","(Married) couple without C. ","3070","0.899554856541095","0.889175662745995","0.909934050336196","1"
"Yes","2009","16-34 y.","Couple + C. LE and GT 16","330","0.835436113338394","0.79775701415301","0.873115212523777","1"
"Yes","2009","66 and older","(Married) couple without C. ","2625","0.947520380938931","0.939132489688452","0.955908272189409","1"
"Yes","2009","66 and older","Single parent ","57","0.911755309484796","0.841150271833547","0.982360347136046","1"
"Yes","2009","66 and older","Couple + C. LE 16 ","5","","","","1"
"Yes","2009","66 and older","Couple + C. GT 16 ","171","0.908784270128754","0.866723510885803","0.950845029371705","1"
"Yes","2009","66 and older","Couple + C. LE and GT 16","2","","","","1"
"No","2010","16-34 y.","1-pers.-HH","12","","","","2"
"No","2010","16-34 y.","(Married) couple without C. ","24","","","","2"
"No","2010","16-34 y.","Single parent ","47","0.0906800472609006","0.0706052555794725","0.110754838942329","2"
"No","2010","16-34 y.","Couple + C. LE 16 ","411","0.191249154427053","0.177168856141578","0.205329452712528","2"
"No","2010","16-34 y.","Couple + C. GT 16 ","37","0.092364369458197","0.074227398891378","0.110501340025016","2"
"No","2010","35-65 y.","Couple + C. GT 16 ","108","0.140234069620911","0.123951665742319","0.156516473499504","2"
"No","2010","35-65 y.","Couple + C. LE and GT 16","125","0.178442325264476","0.156008619823245","0.200876030705707","2"
"No","2010","66 and older","1-pers.-HH","16","","","","2"
"No","2010","66 and older","(Married) couple without C. ","88","0.0549316966843441","0.0462155096151605","0.0636478837535276","2"
"No","2010","66 and older","Single parent ","6","","","","2"
"No","2010","66 and older","Couple + C. LE 16 ","","","","","2"
"No","2010","66 and older","Couple + C. GT 16 ","10","","","","2"
"No","2010","66 and older","Couple + C. LE and GT 16","","","","","2"
"No","2010","16-34 y.","Couple + C. LE and GT 16","51","0.136350329792407","0.106301599183986","0.166399060400829","2"
"No","2010","35-65 y.","1-pers.-HH","29","","","","2"
"No","2010","35-65 y.","(Married) couple without C. ","141","0.0891596108505436","0.0790026817753303","0.0993165399257569","2"
"No","2010","35-65 y.","Single parent ","56","0.0790136964040282","0.065032065029003","0.0929953277790534","2"
"No","2010","35-65 y.","Couple + C. LE 16 ","448","0.147749401234462","0.137694008725323","0.1578047937436","2"
"Yes","2010","16-34 y.","1-pers.-HH","501","0.962052076135083","0.945517894305786","0.978586257964379","1"
"Yes","2010","16-34 y.","(Married) couple without C. ","665","0.940271210670098","0.922575952407905","0.957966468932291","1"
"Yes","2010","16-34 y.","Single parent ","739","0.909319952739099","0.889245161057671","0.929394744420527","1"
"Yes","2010","35-65 y.","Single parent ","1374","0.920986303595972","0.907004672220947","0.934967934970997","1"
"Yes","2010","35-65 y.","Couple + C. LE 16 ","4336","0.852250598765538","0.8421952062564","0.862305991274677","1"
"Yes","2010","35-65 y.","Couple + C. GT 16 ","1639","0.859765930379089","0.843483526500496","0.876048334257681","1"
"Yes","2010","35-65 y.","Couple + C. LE and GT 16","994","0.821557674735524","0.799123969294293","0.843991380176755","1"
"Yes","2010","66 and older","1-pers.-HH","1117","0.97686383144836","0.968110046546867","0.985617616349853","1"
"Yes","2010","16-34 y.","Couple + C. LE 16 ","2586","0.808750845572947","0.794670547287472","0.822831143858421","1"
"Yes","2010","16-34 y.","Couple + C. GT 16 ","942","0.907635630541803","0.889498659974984","0.925772601108622","1"
"Yes","2010","16-34 y.","Couple + C. LE and GT 16","450","0.863649670207593","0.833600939599171","0.893698400816014","1"
"Yes","2010","35-65 y.","1-pers.-HH","1082","0.963189151880534","0.952116930395219","0.974261373365849","1"
"Yes","2010","35-65 y.","(Married) couple without C. ","2883","0.910840389149456","0.900683460074243","0.92099731822467","1"
"Yes","2010","66 and older","(Married) couple without C. ","2537","0.945068303315656","0.936352116246472","0.953784490384839","1"
"Yes","2010","66 and older","Single parent ","60","0.824371172498335","0.732572706812337","0.916169638184334","1"
"Yes","2010","66 and older","Couple + C. LE 16 ","4","","","","1"
"Yes","2010","66 and older","Couple + C. GT 16 ","154","0.849980725159083","0.795328954570607","0.904632495747559","1"
"Yes","2010","66 and older","Couple + C. LE and GT 16","2","","","","1"
"No","2011","16-34 y.","1-pers.-HH","18","","","","2"
"No","2011","16-34 y.","(Married) couple without C. ","33","0.0664513356994553","0.0495576195954264","0.0833450518034842","2"
"No","2011","16-34 y.","Single parent ","23","","","","2"
"No","2011","16-34 y.","Couple + C. LE 16 ","83","0.133416389790507","0.11142075104903","0.155412028531984","2"
"No","2011","16-34 y.","Couple + C. GT 16 ","34","0.0585907181204941","0.0445317208436206","0.0726497153973675","2"
"No","2011","35-65 y.","Couple + C. GT 16 ","110","0.113581541517479","0.0994070986120438","0.127755984422914","2"
"No","2011","35-65 y.","Couple + C. LE and GT 16","110","0.178493540563238","0.154518917014016","0.20246816411246","2"
"No","2011","66 and older","1-pers.-HH","26","","","","2"
"No","2011","66 and older","(Married) couple without C. ","97","0.0497156679257215","0.0423640797801935","0.0570672560712494","2"
"No","2011","66 and older","Single parent ","5","","","","2"
"No","2011","66 and older","Couple + C. LE 16 ","","","","","2"
"No","2011","66 and older","Couple + C. GT 16 ","13","","","","2"
"No","2011","66 and older","Couple + C. LE and GT 16","1","","","","2"
"No","2011","16-34 y.","Couple + C. LE and GT 16","40","0.109866773348643","0.080274376924758","0.139459169772528","2"
"No","2011","35-65 y.","1-pers.-HH","50","0.0463821747210493","0.0357070734609159","0.0570572759811828","2"
"No","2011","35-65 y.","(Married) couple without C. ","168","0.077936177275075","0.0695784217277499","0.0862939328224001","2"
"No","2011","35-65 y.","Single parent ","54","0.0756277879435532","0.0593457970321954","0.0919097788549111","2"
"No","2011","35-65 y.","Couple + C. LE 16 ","187","0.108902762639861","0.0975999261662726","0.120205599113448","2"
"Yes","2011","16-34 y.","1-pers.-HH","620","0.950129152004567","0.933238265264235","0.967020038744899","1"
"Yes","2011","16-34 y.","(Married) couple without C. ","802","0.933548664300545","0.916654948196516","0.950442380404574","1"
"Yes","2011","16-34 y.","Single parent ","537","0.933056735622073","0.912357154993487","0.95375631625066","1"
"Yes","2011","35-65 y.","Single parent ","959","0.924372212056447","0.908090221145089","0.940654202967805","1"
"Yes","2011","35-65 y.","Couple + C. LE 16 ","2731","0.891097237360139","0.879794400886551","0.902400073833727","1"
"Yes","2011","35-65 y.","Couple + C. GT 16 ","1815","0.886418458482521","0.872244015577086","0.900592901387956","1"
