"plj0014_v3","year","pgisced97","regtyp","n","percent","lower_confidence","upper_confidence","value"
"No","2007","general elemantary","Rural Area","46","0.0776931785192047","0.0585353353212655","0.096851021717144","2"
"No","2007","middle vocational","Urban Area","411","0.0824571525764912","0.0758050511439345","0.0891092540090478","2"
"No","2007","middle vocational","Rural Area","61","0.0309092827857884","0.0254166011500471","0.0364019644215296","2"
"No","2007","vocational + Abi","Urban Area","78","0.104060551714801","0.0839437540750233","0.12417734935458","2"
"No","2007","vocational + Abi","Rural Area","15","","","","2"
"Yes","2007","general elemantary","Urban Area","1173","0.788793414622206","0.767977609705001","0.80960921953941","1"
"Yes","2007","general elemantary","Rural Area","704","0.922306821480795","0.903148978282856","0.941464664678734","1"
"Yes","2007","middle vocational","Urban Area","6157","0.917542847423509","0.910890745990952","0.924194948856065","1"
"Yes","2007","middle vocational","Rural Area","3753","0.969090717214212","0.96359803557847","0.974583398849953","1"
"Yes","2007","vocational + Abi","Urban Area","807","0.895939448285199","0.875822650645421","0.916056245924977","1"
"Yes","2007","in school","Urban Area","215","0.934042569274755","0.901824770297305","0.966260368252204","1"
"Yes","2007","in school","Rural Area","112","0.909885276425218","0.85732146343735","0.962449089413086","1"
"Yes","2007","inadequately","Urban Area","71","0.481085298864058","0.401915160152661","0.560255437575454","1"
"Yes","2007","inadequately","Rural Area","55","0.846814090548055","0.759922135107856","0.933706045988254","1"
"Yes","2007","vocational + Abi","Rural Area","275","0.941453168681588","0.914432247518234","0.968474089844942","1"
"Yes","2007","higher vocational","Urban Area","914","0.93125054556397","0.915227936566635","0.947273154561306","1"
"Yes","2007","higher vocational","Rural Area","570","0.9678950153179","0.953561246853459","0.982228783782341","1"
"Yes","2007","higher education","Urban Area","2997","0.916923741837357","0.907270163178722","0.926577320495991","1"
"Yes","2007","higher education","Rural Area","1239","0.969904688477156","0.960478581495204","0.979330795459108","1"
"No","2008","in school","Urban Area","12","","","","2"
"No","2008","in school","Rural Area","1","","","","2"
"No","2008","inadequately","Urban Area","73","0.544606222143446","0.460908530105856","0.628303914181036","2"
"No","2008","inadequately","Rural Area","9","","","","2"
"No","2008","general elemantary","Urban Area","275","0.207916374315723","0.186276721891511","0.229556026739936","2"
"No","2008","higher vocational","Urban Area","38","0.0632556988656463","0.0472543140547282","0.0792570836765645","2"
"No","2008","higher vocational","Rural Area","9","","","","2"
"No","2008","higher education","Urban Area","122","0.078261418656825","0.0686536953293813","0.0878691419842687","2"
"No","2008","higher education","Rural Area","21","","","","2"
"No","2008","general elemantary","Rural Area","41","0.0879483137145936","0.0667699108073829","0.109126716621804","2"
"No","2008","middle vocational","Urban Area","356","0.0826579074075696","0.07579645750064","0.0895193573144993","2"
"No","2008","middle vocational","Rural Area","52","0.0338808580479322","0.0279683680936726","0.0397933480021918","2"
"No","2008","vocational + Abi","Urban Area","70","0.116092929972208","0.0942473158909112","0.137938544053506","2"
"No","2008","vocational + Abi","Rural Area","13","","","","2"
"Yes","2008","general elemantary","Urban Area","1076","0.792083625684277","0.770443973260064","0.81372327810849","1"
"Yes","2008","general elemantary","Rural Area","646","0.912051686285406","0.890873283378196","0.933230089192617","1"
"Yes","2008","middle vocational","Urban Area","5831","0.91734209259243","0.910480642685501","0.92420354249936","1"
"Yes","2008","middle vocational","Rural Area","3545","0.966119141952068","0.960206651997808","0.972031631906327","1"
"Yes","2008","vocational + Abi","Urban Area","756","0.883907070027792","0.862061455946494","0.905752684109089","1"
"Yes","2008","in school","Urban Area","225","0.926599800673425","0.893397464775341","0.959802136571509","1"
"Yes","2008","in school","Rural Area","117","0.97525685157247","0.947228724836728","1.00328497830821","1"
"Yes","2008","inadequately","Urban Area","63","0.455393777856554","0.371696085818964","0.539091469894144","1"
"Yes","2008","inadequately","Rural Area","42","0.825949969583384","0.721891621917178","0.930008317249589","1"
"Yes","2008","vocational + Abi","Rural Area","261","0.947981310721831","0.921687568565076","0.974275052878585","1"
"Yes","2008","higher vocational","Urban Area","851","0.936744301134354","0.920742916323436","0.952745685945272","1"
"Yes","2008","higher vocational","Rural Area","524","0.971248404217382","0.957061729119379","0.985435079315385","1"
"Yes","2008","higher education","Urban Area","2880","0.921738581343175","0.912130858015731","0.931346304670619","1"
"Yes","2008","higher education","Rural Area","1185","0.965945103100181","0.955708863459655","0.976181342740706","1"
"No","2009","in school","Urban Area","13","","","","2"
"No","2009","in school","Rural Area","1","","","","2"
"No","2009","inadequately","Urban Area","66","0.544224355931776","0.457262787866074","0.631185923997478","2"
"No","2009","inadequately","Rural Area","11","","","","2"
"No","2009","general elemantary","Urban Area","242","0.20875454562043","0.185816943155359","0.231692148085502","2"
"No","2009","higher vocational","Urban Area","32","0.0623579565478459","0.0458177477998689","0.0788981652958229","2"
"No","2009","higher vocational","Rural Area","7","","","","2"
"No","2009","higher education","Urban Area","110","0.0816200452190111","0.0715719684631756","0.0916681219748466","2"
"No","2009","higher education","Rural Area","19","","","","2"
"No","2009","general elemantary","Rural Area","34","0.08894834342681","0.0662835266734669","0.111613160180153","2"
"No","2009","middle vocational","Urban Area","286","0.080592293593584","0.0735132473262592","0.0876713398609088","2"
"No","2009","middle vocational","Rural Area","57","0.0370905255409433","0.0307669610011057","0.0434140900807809","2"
"No","2009","vocational + Abi","Urban Area","59","0.117775068500213","0.094644035756631","0.140906101243795","2"
"No","2009","vocational + Abi","Rural Area","13","","","","2"
"Yes","2009","general elemantary","Urban Area","964","0.79124545437957","0.768307851914498","0.814183056844641","1"
"Yes","2009","general elemantary","Rural Area","572","0.91105165657319","0.888386839819847","0.933716473326533","1"
"Yes","2009","middle vocational","Urban Area","5394","0.919407706406416","0.912328660139091","0.926486752673741","1"
"Yes","2009","middle vocational","Rural Area","3374","0.962909474459057","0.956585909919219","0.969233038998894","1"
"Yes","2009","vocational + Abi","Urban Area","687","0.882224931499787","0.859093898756205","0.905355964243369","1"
"Yes","2009","higher education","Rural Area","1178","0.963571910596882","0.95295834573496","0.974185475458804","1"
"Yes","2009","in school","Urban Area","206","0.882008523788038","0.839282965916773","0.924734081659303","1"
"Yes","2009","in school","Rural Area","93","0.950371970934773","0.90646894160295","0.994275000266595","1"
"Yes","2009","inadequately","Urban Area","60","0.455775644068224","0.368814076002522","0.542737212133926","1"
"Yes","2009","inadequately","Rural Area","32","0.756128504494467","0.627779593194931","0.884477415794004","1"
"Yes","2009","vocational + Abi","Rural Area","244","0.9432457391847","0.914958328791974","0.971533149577427","1"
"Yes","2009","higher vocational","Urban Area","789","0.937642043452154","0.921101834704177","0.954182252200131","1"
"Yes","2009","higher vocational","Rural Area","510","0.974696453620268","0.961159273450475","0.988233633790062","1"
"Yes","2009","higher education","Urban Area","2742","0.918379954780989","0.908331878025153","0.928428031536824","1"
"No","2010","in school","Urban Area","20","","","","2"
"No","2010","in school","Rural Area","7","","","","2"
"No","2010","inadequately","Urban Area","122","0.456780027918153","0.395520640376036","0.518039415460269","2"
"No","2010","inadequately","Rural Area","28","","","","2"
"No","2010","general elemantary","Urban Area","362","0.220823067381712","0.200934654439995","0.240711480323428","2"
"No","2010","higher vocational","Urban Area","38","0.069848460322755","0.0540028061933113","0.0856941144521986","2"
"No","2010","higher vocational","Rural Area","9","","","","2"
"No","2010","higher education","Urban Area","244","0.0828252710788139","0.074207111140141","0.0914434310174867","2"
"No","2010","higher education","Rural Area","49","0.0538535839590708","0.0422630139398349","0.0654441539783067","2"
"No","2010","general elemantary","Rural Area","60","0.0993847549426778","0.0786401946403706","0.120129315244985","2"
"No","2010","middle vocational","Urban Area","436","0.0789954181205651","0.0727650502639488","0.0852257859771814","2"
"No","2010","middle vocational","Rural Area","87","0.0330868530425789","0.0279174802807568","0.0382562258044009","2"
"No","2010","vocational + Abi","Urban Area","123","0.103530588063646","0.086729071127887","0.120332104999405","2"
"No","2010","vocational + Abi","Rural Area","29","","","","2"
"Yes","2010","general elemantary","Urban Area","1309","0.779176932618288","0.759288519676572","0.799065345560005","1"
"Yes","2010","general elemantary","Rural Area","739","0.900615245057322","0.879870684755015","0.921359805359629","1"
"Yes","2010","middle vocational","Urban Area","6764","0.921004581879435","0.914774214022819","0.927234949736051","1"
"Yes","2010","middle vocational","Rural Area","4512","0.966913146957421","0.961743774195599","0.972082519719243","1"
"Yes","2010","vocational + Abi","Urban Area","1140","0.896469411936354","0.879667895000595","0.913270928872113","1"
"Yes","2010","higher education","Rural Area","1408","0.946146416040929","0.934555846021693","0.957736986060165","1"
"Yes","2010","in school","Rural Area","118","0.899620571552974","0.846940648407477","0.952300494698471","1"
"Yes","2010","inadequately","Urban Area","132","0.543219972081848","0.481960584539731","0.604479359623964","1"
"Yes","2010","inadequately","Rural Area","64","0.642702326493585","0.544781694562992","0.740622958424179","1"
"Yes","2010","in school","Urban Area","271","0.898890414087618","0.864252547356279","0.933528280818956","1"
"Yes","2010","vocational + Abi","Rural Area","423","0.90375480682879","0.876565777200584","0.930943836456997","1"
"Yes","2010","higher vocational","Urban Area","956","0.930151539677245","0.914305885547801","0.945997193806689","1"
"Yes","2010","higher vocational","Rural Area","616","0.991474242455465","0.984266233966808","0.998682250944122","1"
"Yes","2010","higher education","Urban Area","3685","0.917174728921186","0.908556568982513","0.925792888859859","1"
"No","2011","in school","Urban Area","18","","","","2"
"No","2011","in school","Rural Area","1","","","","2"
"No","2011","inadequately","Urban Area","70","0.386852075605457","0.316671435711027","0.457032715499887","2"
"No","2011","inadequately","Rural Area","9","","","","2"
"No","2011","general elemantary","Urban Area","229","0.165873438233452","0.147049657281545","0.184697219185359","2"
"No","2011","general elemantary","Rural Area","39","0.0757603543636432","0.0573662848972498","0.0941544238300366","2"
"No","2011","middle vocational","Urban Area","309","0.0654529020003616","0.05960623475764","0.0712995692430831","2"
"No","2011","middle vocational","Rural Area","84","0.037169391181948","0.031500535917878","0.0428382464460181","2"
"No","2011","vocational + Abi","Urban Area","78","0.0941012894862545","0.0761127690938476","0.112089809878661","2"
"No","2011","vocational + Abi","Rural Area","17","","","","2"
"No","2011","higher vocational","Urban Area","35","0.0556384677522201","0.0409537064558541","0.0703232290485862","2"
"No","2011","higher vocational","Rural Area","7","","","","2"
"No","2011","higher education","Urban Area","148","0.0668864245663419","0.0586474343319058","0.0751254148007781","2"
"No","2011","higher education","Rural Area","26","","","","2"
"Yes","2011","general elemantary","Urban Area","1271","0.834126561766548","0.815302780814641","0.852950342718455","1"
"Yes","2011","general elemantary","Rural Area","756","0.924239645636357","0.905845576169963","0.94263371510275","1"
"Yes","2011","middle vocational","Urban Area","6565","0.934547097999638","0.928700430756917","0.94039376524236","1"
"Yes","2011","middle vocational","Rural Area","4194","0.962830608818052","0.957161753553982","0.968499464082122","1"
"Yes","2011","vocational + Abi","Urban Area","934","0.905898710513745","0.887910190121339","0.923887230906152","1"
"Yes","2011","higher education","Rural Area","1393","0.952174329882383","0.941071193874676","0.96327746589009","1"
"Yes","2011","in school","Rural Area","86","0.997703792284676","0.987646180640825","1.00776140392853","1"
"Yes","2011","in school","Urban Area","253","0.891280495340276","0.854218876999993","0.92834211368056","1"
"Yes","2011","inadequately","Urban Area","115","0.613147924394543","0.542967284500113","0.683328564288973","1"
"Yes","2011","inadequately","Rural Area","64","0.816111121376403","0.727244423833979","0.904977818918827","1"
"Yes","2011","vocational + Abi","Rural Area","345","0.940865468071185","0.916567041494862","0.965163894647508","1"
"Yes","2011","higher vocational","Urban Area","901","0.94436153224778","0.929676770951414","0.959046293544146","1"
"Yes","2011","higher vocational","Rural Area","609","0.982658843739994","0.972350280386998","0.99296740709299","1"
"Yes","2011","higher education","Urban Area","3384","0.933113575433658","0.924874585199222","0.941352565668094","1"
"No","2012","in school","Urban Area","16","","","","2"
"No","2012","in school","Rural Area","5","","","","2"
"No","2012","inadequately","Urban Area","103","0.40340477908953","0.34433905143759","0.46247050674147","2"
"No","2012","inadequately","Rural Area","18","","","","2"
"No","2012","general elemantary","Urban Area","310","0.192298482806023","0.174455121234667","0.210141844377379","2"
"No","2012","general elemantary","Rural Area","62","0.0738126248347515","0.0578988405801662","0.0897264090893367","2"
"No","2012","middle vocational","Urban Area","403","0.0746352882402565","0.0689114443700713","0.0803591321104417","2"
"No","2012","middle vocational","Rural Area","114","0.0376566447839268","0.0326265793481853","0.0426867102196684","2"
"No","2012","vocational + Abi","Urban Area","135","0.116590027712316","0.0998859759511346","0.133294079473498","2"
"No","2012","vocational + Abi","Rural Area","33","0.0727945226282647","0.0511412835627815","0.0944477616937478","2"
"No","2012","higher vocational","Urban Area","37","0.0554216345386959","0.0417569722907156","0.0690862967866762","2"
"No","2012","higher vocational","Rural Area","7","","","","2"
"No","2012","higher education","Urban Area","250","0.0848990276539792","0.0766790571726207","0.0931189981353377","2"
"No","2012","higher education","Rural Area","53","0.0570637313275861","0.0461801549645842","0.067947307690588","2"
"Yes","2012","general elemantary","Urban Area","1564","0.807701517193977","0.789858155622621","0.825544878765333","1"
"Yes","2012","general elemantary","Rural Area","975","0.926187375165249","0.910273590910663","0.942101159419834","1"
"Yes","2012","middle vocational","Urban Area","7695","0.925364711759744","0.919640867889558","0.931088555629929","1"
"Yes","2012","middle vocational","Rural Area","5388","0.962343355216073","0.957313289780332","0.967373420651815","1"
"Yes","2012","vocational + Abi","Urban Area","1283","0.883409972287684","0.866705920526502","0.900114024048865","1"
"Yes","2012","higher education","Rural Area","1692","0.942936268672414","0.932052692309412","0.953819845035416","1"
"Yes","2012","in school","Rural Area","138","0.928761026184517","0.886601968899213","0.970920083469821","1"
"Yes","2012","higher vocational","Urban Area","1040","0.944578365461304","0.930913703213324","0.958243027709284","1"
"Yes","2012","in school","Urban Area","314","0.934478694814527","0.907781410088961","0.961175979540093","1"
"Yes","2012","inadequately","Urban Area","162","0.59659522091047","0.53752949325853","0.65566094856241","1"
"Yes","2012","inadequately","Rural Area","105","0.822118432192688","0.7545368737814","0.889699990603977","1"
"Yes","2012","vocational + Abi","Rural Area","520","0.927205477371735","0.905552238306252","0.948858716437218","1"
"Yes","2012","higher vocational","Rural Area","731","0.992596428076908","0.986411610222338","0.998781245931477","1"
"Yes","2012","higher education","Urban Area","4167","0.915100972346021","0.906881001864662","0.923320942827379","1"
"No","2013","in school","Urban Area","15","","","","2"
"No","2013","in school","Rural Area","4","","","","2"
"No","2013","inadequately","Urban Area","84","0.326942826268833","0.264384791013295","0.389500861524371","2"
"No","2013","inadequately","Rural Area","21","","","","2"
"No","2013","general elemantary","Urban Area","259","0.130119617457158","0.1142015402594","0.146037694654916","2"
"No","2013","general elemantary","Rural Area","55","0.0509805251319014","0.0367440282325482","0.0652170220312547","2"
"No","2013","middle vocational","Urban Area","349","0.0446132278956237","0.0399261306322999","0.0493003251589475","2"
"No","2013","middle vocational","Rural Area","102","0.0235925982339411","0.0194266966820482","0.027758499785834","2"
"No","2013","vocational + Abi","Urban Area","116","0.0660286265367362","0.0525241911941289","0.0795330618793435","2"
"No","2013","vocational + Abi","Rural Area","26","","","","2"
"No","2013","higher vocational","Urban Area","33","0.0373181751503855","0.025628862095681","0.0490074882050901","2"
"No","2013","higher vocational","Rural Area","7","","","","2"
"No","2013","higher education","Urban Area","238","0.0524295256781888","0.0457141705279208","0.0591448808284568","2"
"No","2013","higher education","Rural Area","46","0.0297641627087054","0.0215371133059069","0.0379912121115039","2"
"Yes","2013","general elemantary","Urban Area","1457","0.869880382542842","0.853962305345084","0.8857984597406","1"
"Yes","2013","general elemantary","Rural Area","862","0.949019474868099","0.934782977968745","0.963255971767452","1"
"Yes","2013","middle vocational","Urban Area","7104","0.955386772104376","0.950699674841053","0.9600738693677","1"
"Yes","2013","middle vocational","Rural Area","4997","0.976407401766059","0.972241500214166","0.980573303317952","1"
"Yes","2013","vocational + Abi","Urban Area","1183","0.933971373463264","0.920466938120656","0.947475808805871","1"
"Yes","2013","higher education","Rural Area","1593","0.970235837291295","0.962008787888496","0.978462886694093","1"
"Yes","2013","in school","Urban Area","303","0.975883521802189","0.95902224465835","0.992744798946028","1"
"Yes","2013","in school","Rural Area","136","0.985151741369206","0.965117477032842","1.00518600570557","1"
"Yes","2013","inadequately","Urban Area","132","0.673057173731167","0.610499138475629","0.735615208986705","1"
"Yes","2013","higher vocational","Urban Area","977","0.962681824849615","0.95099251179491","0.974371137904319","1"
"Yes","2013","higher vocational","Rural Area","670","0.992625840335428","0.986181138739354","0.999070541931503","1"
"Yes","2013","inadequately","Rural Area","97","0.871701975540377","0.811362561687668","0.932041389393086","1"
"Yes","2013","vocational + Abi","Rural Area","465","0.948034098908793","0.92840146558885","0.967666732228736","1"
"Yes","2013","higher education","Urban Area","3994","0.947570474321811","0.940855119171543","0.954285829472079","1"
"No","2014","in school","Urban Area","52","0.171005500760822","0.128328551988068","0.213682449533576","2"
"No","2014","in school","Rural Area","18","","","","2"
"No","2014","inadequately","Urban Area","185","0.451078888788029","0.399819311126309","0.502338466449749","2"
"No","2014","inadequately","Rural Area","43","0.204171542717524","0.138333913697636","0.270009171737411","2"
"No","2014","general elemantary","Urban Area","575","0.224097832630888","0.20625484149526","0.241940823766516","2"
"No","2014","general elemantary","Rural Area","144","0.0969063723229618","0.0787959442692795","0.115016800376644","2"
"No","2014","middle vocational","Urban Area","754","0.0789084182388526","0.072893790133151","0.0849230463445542","2"
"No","2014","middle vocational","Rural Area","191","0.031794086575475","0.0268770175915425","0.0367111555594075","2"
"No","2014","vocational + Abi","Urban Area","257","0.142629296218172","0.124938538514344","0.160320053922001","2"
"No","2014","vocational + Abi","Rural Area","75","0.0897989331736989","0.0660565258125572","0.11354134053484","2"
"No","2014","higher vocational","Urban Area","44","0.052496391220666","0.0384176205349111","0.0665751619064209","2"
"No","2014","higher vocational","Rural Area","6","","","","2"
"No","2014","higher education","Urban Area","529","0.0916660308523414","0.0832816811492397","0.100050380555443","2"
"No","2014","higher education","Rural Area","126","0.080339585726199","0.0673878953908605","0.0932912760615376","2"
"Yes","2014","general elemantary","Urban Area","1523","0.775902167369112","0.758059176233484","0.79374515850474","1"
"Yes","2014","general elemantary","Rural Area","881","0.903093627677038","0.884983199623356","0.921204055730721","1"
"Yes","2014","middle vocational","Urban Area","6964","0.921091581761147","0.915076953655446","0.927106209866849","1"
"Yes","2014","middle vocational","Rural Area","4700","0.968205913424525","0.963288844440593","0.973122982408458","1"
"Yes","2014","in school","Urban Area","247","0.828994499239178","0.786317550466424","0.871671448011932","1"
"Yes","2014","in school","Rural Area","133","0.829868260035539","0.769936522844238","0.88979999722684","1"
"Yes","2014","higher education","Rural Area","1566","0.919660414273801","0.906708723938462","0.93261210460914","1"
"Yes","2014","inadequately","Urban Area","177","0.548921111211971","0.497661533550251","0.600180688873691","1"
"Yes","2014","inadequately","Rural Area","101","0.795828457282476","0.729990828262589","0.861666086302364","1"
"Yes","2014","vocational + Abi","Urban Area","1244","0.857370703781828","0.839679946077999","0.875061461485656","1"
"Yes","2014","vocational + Abi","Rural Area","482","0.910201066826301","0.886458659465159","0.933943474187443","1"
"Yes","2014","higher vocational","Urban Area","920","0.947503608779334","0.933424838093579","0.961582379465089","1"
"Yes","2014","higher vocational","Rural Area","630","0.994920597667926","0.989395753267226","1.00044544206862","1"
"Yes","2014","higher education","Urban Area","4021","0.908333969147659","0.899949619444557","0.91671831885076","1"
"No","2015","in school","Urban Area","46","0.163059887766474","0.117628919427348","0.2084908561056","2"
"No","2015","in school","Rural Area","11","","","","2"
"No","2015","inadequately","Urban Area","236","0.486365647393448","0.436568887461476","0.53616240732542","2"
"No","2015","inadequately","Rural Area","52","0.181265058877032","0.119819807093598","0.242710310660467","2"
"No","2015","general elemantary","Urban Area","607","0.237662185820977","0.219007546008138","0.256316825633816","2"
"No","2015","general elemantary","Rural Area","180","0.110773076772791","0.0911731979291402","0.130372955616442","2"
"No","2015","middle vocational","Urban Area","905","0.0809684741966776","0.0747795587046445","0.0871573896887106","2"
"No","2015","middle vocational","Rural Area","275","0.0335564153966503","0.0284469682833822","0.0386658625099183","2"
"No","2015","vocational + Abi","Urban Area","395","0.169740575117048","0.15128832763822","0.188192822595875","2"
"No","2015","vocational + Abi","Rural Area","117","0.12242623085032","0.095750695098553","0.149101766602087","2"
"No","2015","higher vocational","Urban Area","37","0.0437199322779486","0.0305997592887758","0.0568401052671214","2"
"No","2015","higher vocational","Rural Area","6","","","","2"
"No","2015","higher education","Urban Area","826","0.102123317314382","0.0934754614806114","0.110771173148153","2"
"No","2015","higher education","Rural Area","202","0.0740499826782757","0.0617711271018177","0.0863288382547336","2"
"Yes","2015","general elemantary","Urban Area","1393","0.762337814179023","0.743683174366184","0.780992453991862","1"
"Yes","2015","general elemantary","Rural Area","805","0.889226923227209","0.869627044383558","0.90882680207086","1"
"Yes","2015","middle vocational","Urban Area","6558","0.919031525803322","0.912842610311289","0.925220441295355","1"
"Yes","2015","middle vocational","Rural Area","4497","0.96644358460335","0.961334137490082","0.971553031716618","1"
"Yes","2015","in school","Urban Area","208","0.836940112233526","0.7915091438944","0.882371080572652","1"
"Yes","2015","in school","Rural Area","113","0.958470028076236","0.923353842489013","0.993586213663458","1"
"Yes","2015","vocational + Abi","Urban Area","1195","0.830259424882952","0.811807177404125","0.84871167236178","1"
"Yes","2015","vocational + Abi","Rural Area","463","0.87757376914968","0.850898233397913","0.904249304901447","1"
"Yes","2015","higher education","Rural Area","1545","0.925950017321724","0.913671161745266","0.938228872898182","1"
"Yes","2015","inadequately","Urban Area","151","0.513634352606552","0.46383759267458","0.563431112538524","1"
"Yes","2015","inadequately","Rural Area","99","0.818734941122968","0.757289689339533","0.880180192906402","1"
"Yes","2015","higher vocational","Urban Area","896","0.956280067722051","0.943159894732879","0.969400240711224","1"
"Yes","2015","higher vocational","Rural Area","602","0.993547040421992","0.987182456890617","0.999911623953367","1"
"Yes","2015","higher education","Urban Area","3884","0.897876682685618","0.889228826851847","0.906524538519389","1"
"No","2016","in school","Urban Area","43","0.219609046044968","0.168394602749716","0.27082348934022","2"
"No","2016","in school","Rural Area","6","","","","2"
"No","2016","inadequately","Urban Area","167","0.514469201483809","0.457242019171966","0.571696383795651","2"
"No","2016","inadequately","Rural Area","41","0.209087773297892","0.137798933302076","0.280376613293708","2"
"No","2016","general elemantary","Urban Area","447","0.243982638852526","0.223662119861678","0.264303157843374","2"
"No","2016","general elemantary","Rural Area","150","0.131025599796443","0.108931533358327","0.153119666234559","2"
"No","2016","middle vocational","Urban Area","697","0.0869431764406751","0.0802077438864972","0.0936786089948529","2"
"No","2016","middle vocational","Rural Area","214","0.0412184101392664","0.0353142317249823","0.0471225885535505","2"
"No","2016","vocational + Abi","Urban Area","362","0.17977597132665","0.160310740389028","0.199241202264272","2"
"No","2016","vocational + Abi","Rural Area","95","0.142182238391769","0.112671699250656","0.171692777532883","2"
"No","2016","higher vocational","Urban Area","37","0.0553657297442349","0.0399915840980325","0.0707398753904373","2"
"No","2016","higher vocational","Rural Area","7","","","","2"
"No","2016","higher education","Urban Area","640","0.111859481341688","0.102429833434571","0.121289129248805","2"
"No","2016","higher education","Rural Area","152","0.0780637929283339","0.0650800045894891","0.0910475812671787","2"
"Yes","2016","general elemantary","Urban Area","1269","0.756017361147474","0.735696842156626","0.776337880138322","1"
"Yes","2016","general elemantary","Rural Area","746","0.868974400203557","0.846880333765441","0.891068466641673","1"
"Yes","2016","middle vocational","Urban Area","6025","0.913056823559325","0.906321391005147","0.919792256113503","1"
"Yes","2016","middle vocational","Rural Area","4141","0.958781589860734","0.95287741144645","0.964685768275018","1"
"Yes","2016","in school","Urban Area","208","0.780390953955032","0.72917651065978","0.831605397250284","1"
"Yes","2016","in school","Rural Area","83","0.956679277950272","0.914384756583852","0.998973799316693","1"
"Yes","2016","vocational + Abi","Urban Area","1133","0.82022402867335","0.800758797735728","0.839689259610972","1"
"Yes","2016","vocational + Abi","Rural Area","443","0.857817761608231","0.828307222467117","0.887328300749344","1"
"Yes","2016","higher education","Rural Area","1488","0.921936207071666","0.908952418732821","0.934919995410511","1"
"Yes","2016","inadequately","Urban Area","126","0.485530798516191","0.428303616204349","0.542757980828034","1"
"Yes","2016","inadequately","Rural Area","84","0.790912226702108","0.719623386706293","0.862201066697924","1"
"Yes","2016","higher vocational","Urban Area","813","0.944634270255765","0.929260124609563","0.960008415901968","1"
"Yes","2016","higher vocational","Rural Area","557","0.989179402131217","0.980641096431317","0.997717707831118","1"
"Yes","2016","higher education","Urban Area","3652","0.888140518658312","0.878710870751195","0.897570166565429","1"
"No","2017","in school","Urban Area","31","0.124219897029125","0.0865176230277188","0.161922171030531","2"
"No","2017","in school","Rural Area","4","","","","2"
"No","2017","inadequately","Urban Area","771","0.575271730357769","0.543554199601847","0.60698926111369","2"
"No","2017","inadequately","Rural Area","354","0.418711677916691","0.372874125308055","0.464549230525326","2"
"No","2017","general elemantary","Urban Area","820","0.276430204167582","0.257423916063283","0.295436492271881","2"
"No","2017","general elemantary","Rural Area","286","0.129416621948522","0.110158546745935","0.148674697151108","2"
"No","2017","middle vocational","Urban Area","968","0.0898920073490066","0.0834589148184863","0.0963250998795269","2"
"No","2017","middle vocational","Rural Area","328","0.0466229598718268","0.0407762356463935","0.0524696840972601","2"
"No","2017","vocational + Abi","Urban Area","350","0.183011837657066","0.16437126985239","0.201652405461742","2"
"No","2017","vocational + Abi","Rural Area","104","0.158362607801602","0.130033911727935","0.186691303875269","2"
"No","2017","higher vocational","Urban Area","32","0.0688577119866228","0.0523605924733161","0.0853548314999296","2"
"No","2017","higher vocational","Rural Area","4","","","","2"
"No","2017","higher education","Urban Area","893","0.114552847688","0.105768962114206","0.123336733261795","2"
"No","2017","higher education","Rural Area","282","0.0881328725941529","0.0756334669167507","0.100632278271555","2"
"Yes","2017","middle vocational","Rural Area","4667","0.953377040128173","0.94753031590274","0.959223764353606","1"
"Yes","2017","general elemantary","Urban Area","1307","0.723569795832418","0.704563507728119","0.742576083936717","1"
"Yes","2017","general elemantary","Rural Area","881","0.870583378051478","0.851325302848892","0.889841453254065","1"
"Yes","2017","middle vocational","Urban Area","6626","0.910107992650994","0.903674900120473","0.916541085181514","1"
"Yes","2017","in school","Rural Area","115","0.960814372364228","0.925951934006611","0.995676810721846","1"
"Yes","2017","vocational + Abi","Urban Area","1303","0.816988162342934","0.798347594538258","0.83562873014761","1"
"Yes","2017","in school","Urban Area","263","0.875780102970875","0.838077828969469","0.913482376972281","1"
"Yes","2017","inadequately","Urban Area","162","0.424728269642231","0.393010738886309","0.456445800398153","1"
"Yes","2017","inadequately","Rural Area","91","0.581288322083309","0.535450769474674","0.627125874691945","1"
"Yes","2017","higher vocational","Urban Area","873","0.931142288013377","0.91464516850007","0.947639407526684","1"
"Yes","2017","vocational + Abi","Rural Area","534","0.841637392198398","0.813308696124731","0.869966088272065","1"
"Yes","2017","higher education","Rural Area","1694","0.911867127405847","0.899367721728445","0.924366533083249","1"
"Yes","2017","higher vocational","Rural Area","637","0.992337150889724","0.985586528141477","0.99908777363797","1"
"Yes","2017","higher education","Urban Area","4157","0.885447152312","0.876663266738205","0.894231037885794","1"
"No","2018","in school","Urban Area","34","0.114241521771643","0.0758694033274564","0.15261364021583","2"
"No","2018","in school","Rural Area","7","","","","2"
"No","2018","inadequately","Urban Area","1237","0.652125831027861","0.62726501800811","0.676986644047612","2"
"No","2018","inadequately","Rural Area","456","0.47352149654703","0.431369914452608","0.515673078641453","2"
"No","2018","general elemantary","Urban Area","942","0.273249788062635","0.254774899489981","0.291724676635289","2"
"No","2018","general elemantary","Rural Area","348","0.130175770829565","0.111144954545894","0.149206587113237","2"
"No","2018","middle vocational","Urban Area","1089","0.102984366202502","0.0960659377087396","0.109902794696264","2"
"No","2018","middle vocational","Rural Area","347","0.0474366850326636","0.041400447705196","0.0534729223601313","2"
"No","2018","vocational + Abi","Urban Area","331","0.184029507843692","0.164867502467131","0.203191513220253","2"
