"plh0173","year","migback","sex","n","percent","lower_confidence","upper_confidence","value"
"6 on Scale 1 to 10","1990","direct migration background","Female","73","0.119818849955854","0.0943995886421335","0.145238111269574","6"
"6 on Scale 1 to 10","1990","no migration background","Female","267","0.0861299186619672","0.0763788148667517","0.0958810224571827","6"
"6 on Scale 1 to 10","1990","direct migration background","Male","91","0.0700842053652213","0.0550320448513331","0.0851363658791095","6"
"6 on Scale 1 to 10","1990","indirect migration background","Male","7","","","","6"
"6 on Scale 1 to 10","1990","indirect migration background","Female","7","","","","6"
"7 on Scale 1 to 10","1990","no migration background","Male","663","0.173038542692382","0.161331806850649","0.184745278534115","7"
"7 on Scale 1 to 10","1990","direct migration background","Male","203","0.177188207622385","0.154675143249923","0.199701271994847","7"
"7 on Scale 1 to 10","1990","direct migration background","Female","124","0.195966162034776","0.164896106649405","0.227036217420147","7"
"7 on Scale 1 to 10","1990","no migration background","Female","489","0.164512165255207","0.151626596114986","0.177397734395427","7"
"7 on Scale 1 to 10","1990","indirect migration background","Male","11","","","","7"
"7 on Scale 1 to 10","1990","indirect migration background","Female","9","","","","7"
"8 on Scale 1 to 10","1990","no migration background","Male","1051","0.2684966755067","0.254781563190765","0.282211787822636","8"
"8 on Scale 1 to 10","1990","no migration background","Female","773","0.238748643066059","0.223931344672142","0.253565941459976","8"
"8 on Scale 1 to 10","1990","direct migration background","Male","276","0.244994352944775","0.219636055654044","0.270352650235506","8"
"8 on Scale 1 to 10","1990","indirect migration background","Female","11","","","","8"
"8 on Scale 1 to 10","1990","direct migration background","Female","135","0.233875385643622","0.200742726947518","0.267008044339726","8"
"8 on Scale 1 to 10","1990","indirect migration background","Male","25","","","","8"
"9 on Scale 1 to 10","1990","no migration background","Male","518","0.138155568851821","0.127476819387088","0.148834318316553","9"
"9 on Scale 1 to 10","1990","no migration background","Female","393","0.140076263950502","0.128013501529943","0.15213902637106","9"
"9 on Scale 1 to 10","1990","direct migration background","Male","145","0.13914294911987","0.118736705158315","0.159549193081424","9"
"9 on Scale 1 to 10","1990","direct migration background","Female","66","0.120342790674366","0.0948755968906165","0.145809984458115","9"
"9 on Scale 1 to 10","1990","indirect migration background","Female","14","","","","9"
"9 on Scale 1 to 10","1990","indirect migration background","Male","20","","","","9"
"0 Completely dissatisfied","1991","no migration background","Male","75","0.0134229914356491","0.00972250485454842","0.0171234780167497","0"
"0 Completely dissatisfied","1991","no migration background","Female","80","0.0194059623569363","0.0143713889275976","0.0244405357862751","0"
"0 Completely dissatisfied","1991","direct migration background","Male","11","","","","0"
"0 Completely dissatisfied","1991","direct migration background","Female","4","","","","0"
"0 Completely dissatisfied","1991","indirect migration background","Male","1","","","","0"
"0 Completely dissatisfied","1991","indirect migration background","Female","1","","","","0"
"1 on Scale 1 to 10","1991","no migration background","Male","30","0.00597470913369373","0.00349656944731065","0.00845284882007681","1"
"1 on Scale 1 to 10","1991","no migration background","Female","30","0.00853633211725282","0.0051787664385088","0.0118938977959968","1"
"1 on Scale 1 to 10","1991","direct migration background","Male","3","","","","1"
"1 on Scale 1 to 10","1991","direct migration background","Female","2","","","","1"
"1 on Scale 1 to 10","1991","indirect migration background","Male","1","","","","1"
"1 on Scale 1 to 10","1991","indirect migration background","Female","1","","","","1"
"10 Completely satisfied","1991","no migration background","Female","361","0.122194587620045","0.110241624619556","0.134147550620533","10"
"10 Completely satisfied","1991","no migration background","Male","403","0.108206391261722","0.0982172692826743","0.11819551324077","10"
"10 Completely satisfied","1991","direct migration background","Male","132","0.121229689099395","0.101790593912419","0.140668784286371","10"
"10 Completely satisfied","1991","direct migration background","Female","73","0.102543862893981","0.0790226823977016","0.12606504339026","10"
"10 Completely satisfied","1991","indirect migration background","Male","23","","","","10"
"10 Completely satisfied","1991","indirect migration background","Female","16","","","","10"
"2 on Scale 1 to 10","1991","no migration background","Male","96","0.0232197469538082","0.0183769544797735","0.0280625394278429","2"
"2 on Scale 1 to 10","1991","no migration background","Female","77","0.020718681585469","0.0155200953109681","0.0259172678599698","2"
"2 on Scale 1 to 10","1991","direct migration background","Female","8","","","","2"
"2 on Scale 1 to 10","1991","direct migration background","Male","13","","","","2"
"2 on Scale 1 to 10","1991","indirect migration background","Male","3","","","","2"
"2 on Scale 1 to 10","1991","indirect migration background","Female","3","","","","2"
"3 on Scale 1 to 10","1991","no migration background","Male","149","0.0372048232959589","0.031118776910769","0.0432908696811487","3"
"3 on Scale 1 to 10","1991","no migration background","Female","114","0.0366444218240592","0.0297872077456306","0.0435016359024878","3"
"3 on Scale 1 to 10","1991","direct migration background","Male","30","0.0368065097538328","0.0255927060287634","0.0480203134789023","3"
"3 on Scale 1 to 10","1991","direct migration background","Female","21","","","","3"
"3 on Scale 1 to 10","1991","indirect migration background","Male","3","","","","3"
"3 on Scale 1 to 10","1991","indirect migration background","Female","1","","","","3"
"4 on Scale 1 to 10","1991","no migration background","Male","137","0.0368009368317794","0.0307467454572958","0.0428551282062629","4"
"4 on Scale 1 to 10","1991","direct migration background","Female","32","0.0440200535641682","0.0281145531841234","0.059925553944213","4"
"4 on Scale 1 to 10","1991","no migration background","Female","123","0.0429763663983121","0.0355747488425339","0.0503779839540903","4"
"4 on Scale 1 to 10","1991","direct migration background","Male","38","0.0411591120704372","0.0293276031917109","0.0529906209491634","4"
"4 on Scale 1 to 10","1991","indirect migration background","Male","2","","","","4"
"4 on Scale 1 to 10","1991","indirect migration background","Female","2","","","","4"
"5 on Scale 1 to 10","1991","no migration background","Male","446","0.113367464741353","0.103172523403949","0.123562406078757","5"
"5 on Scale 1 to 10","1991","no migration background","Female","388","0.125998736037032","0.113887468783791","0.138110003290272","5"
"5 on Scale 1 to 10","1991","direct migration background","Male","107","0.113762482711724","0.094851745527374","0.132673219896074","5"
"5 on Scale 1 to 10","1991","direct migration background","Female","76","0.131496307787826","0.10529395583593","0.157698659739722","5"
"5 on Scale 1 to 10","1991","indirect migration background","Female","8","","","","5"
"5 on Scale 1 to 10","1991","indirect migration background","Male","7","","","","5"
"6 on Scale 1 to 10","1991","no migration background","Male","345","0.0945115036289161","0.0851044745413463","0.103918532716486","6"
"6 on Scale 1 to 10","1991","no migration background","Female","240","0.0902164838392716","0.0797605592291339","0.100672408449409","6"
"6 on Scale 1 to 10","1991","direct migration background","Male","115","0.103063935945382","0.0849560409307116","0.121171830960052","6"
"6 on Scale 1 to 10","1991","direct migration background","Female","67","0.101435496894435","0.0780273372039459","0.124843656584925","6"
"6 on Scale 1 to 10","1991","indirect migration background","Male","11","","","","6"
"6 on Scale 1 to 10","1991","indirect migration background","Female","6","","","","6"
"7 on Scale 1 to 10","1991","no migration background","Male","618","0.175358204566901","0.163129952054169","0.187586457079633","7"
"7 on Scale 1 to 10","1991","no migration background","Female","431","0.157097802428467","0.143817006267708","0.170378598589227","7"
"7 on Scale 1 to 10","1991","direct migration background","Male","162","0.149549999583313","0.128310148688979","0.170789850477646","7"
"7 on Scale 1 to 10","1991","direct migration background","Female","97","0.158669235965072","0.13034048595268","0.186997985977463","7"
"7 on Scale 1 to 10","1991","indirect migration background","Male","16","","","","7"
"7 on Scale 1 to 10","1991","indirect migration background","Female","14","","","","7"
"8 on Scale 1 to 10","1991","no migration background","Male","949","0.260657851130178","0.246541358036897","0.274774344223458","8"
"8 on Scale 1 to 10","1991","no migration background","Female","689","0.24718010993478","0.231436556373661","0.262923663495899","8"
"8 on Scale 1 to 10","1991","direct migration background","Male","326","0.267021154137141","0.240672865188089","0.293369443086193","8"
"8 on Scale 1 to 10","1991","direct migration background","Female","176","0.287652209338612","0.252554598049873","0.322749820627351","8"
"8 on Scale 1 to 10","1991","indirect migration background","Male","26","","","","8"
"8 on Scale 1 to 10","1991","indirect migration background","Female","27","","","","8"
"9 on Scale 1 to 10","1991","no migration background","Male","467","0.131275377020041","0.120416088182779","0.142134665857303","9"
"9 on Scale 1 to 10","1991","direct migration background","Male","146","0.140352029887817","0.119664743210899","0.161039316564735","9"
"9 on Scale 1 to 10","1991","no migration background","Female","351","0.129030515858376","0.116795679942561","0.14126535177419","9"
"9 on Scale 1 to 10","1991","direct migration background","Female","83","0.11886811595738","0.0937752186144805","0.14396101330028","9"
"9 on Scale 1 to 10","1991","indirect migration background","Male","19","","","","9"
"9 on Scale 1 to 10","1991","indirect migration background","Female","21","","","","9"
"0 Completely dissatisfied","1992","no migration background","Male","24","","","","0"
"0 Completely dissatisfied","1992","no migration background","Female","25","","","","0"
"0 Completely dissatisfied","1992","direct migration background","Male","5","","","","0"
"0 Completely dissatisfied","1992","direct migration background","Female","2","","","","0"
"0 Completely dissatisfied","1992","indirect migration background","Male","","","","","0"
"0 Completely dissatisfied","1992","indirect migration background","Female","1","","","","0"
"1 on Scale 1 to 10","1992","no migration background","Male","26","","","","1"
"1 on Scale 1 to 10","1992","no migration background","Female","14","","","","1"
"1 on Scale 1 to 10","1992","direct migration background","Male","3","","","","1"
"1 on Scale 1 to 10","1992","direct migration background","Female","","","","","1"
"1 on Scale 1 to 10","1992","indirect migration background","Male","","","","","1"
"1 on Scale 1 to 10","1992","indirect migration background","Female","","","","","1"
"10 Completely satisfied","1992","no migration background","Male","314","0.0936283665166617","0.0839760179773726","0.103280715055951","10"
"10 Completely satisfied","1992","no migration background","Female","277","0.111549371586711","0.0996814332369857","0.123417309936436","10"
"10 Completely satisfied","1992","direct migration background","Female","77","0.137438702342175","0.109632610648682","0.165244794035668","10"
"10 Completely satisfied","1992","direct migration background","Male","124","0.11636048653583","0.0967302068876599","0.135990766184","10"
"10 Completely satisfied","1992","indirect migration background","Male","23","","","","10"
"10 Completely satisfied","1992","indirect migration background","Female","22","","","","10"
"2 on Scale 1 to 10","1992","no migration background","Male","48","0.0116041953923332","0.00805566047616785","0.0151527303084986","2"
"2 on Scale 1 to 10","1992","no migration background","Female","41","0.0168036530777858","0.0119580587794625","0.0216492473761091","2"
"2 on Scale 1 to 10","1992","direct migration background","Male","11","","","","2"
"2 on Scale 1 to 10","1992","indirect migration background","Male","","","","","2"
"2 on Scale 1 to 10","1992","direct migration background","Female","8","","","","2"
"2 on Scale 1 to 10","1992","indirect migration background","Female","","","","","2"
"3 on Scale 1 to 10","1992","no migration background","Male","87","0.0231138973963651","0.0181349828102571","0.0280928119824731","3"
"3 on Scale 1 to 10","1992","no migration background","Female","76","0.0292182034404301","0.0228690966104172","0.0355673102704431","3"
"3 on Scale 1 to 10","1992","direct migration background","Female","20","","","","3"
"3 on Scale 1 to 10","1992","direct migration background","Male","25","","","","3"
"3 on Scale 1 to 10","1992","indirect migration background","Male","2","","","","3"
"3 on Scale 1 to 10","1992","indirect migration background","Female","2","","","","3"
"4 on Scale 1 to 10","1992","no migration background","Male","128","0.0365349666224138","0.0303184305787453","0.0427515026660824","4"
"4 on Scale 1 to 10","1992","no migration background","Female","105","0.0325174953239204","0.0258308979790984","0.0392040926687423","4"
"4 on Scale 1 to 10","1992","direct migration background","Female","23","","","","4"
"4 on Scale 1 to 10","1992","indirect migration background","Male","5","","","","4"
"4 on Scale 1 to 10","1992","direct migration background","Male","35","0.0341616715901116","0.0230415910441471","0.0452817521360761","4"
"4 on Scale 1 to 10","1992","indirect migration background","Female","2","","","","4"
"5 on Scale 1 to 10","1992","no migration background","Male","364","0.0973186978484962","0.0874980194833116","0.107139376213681","5"
"5 on Scale 1 to 10","1992","no migration background","Female","295","0.10477381738701","0.0932281819632102","0.116319452810809","5"
"5 on Scale 1 to 10","1992","direct migration background","Male","110","0.110622997215028","0.0914207606142943","0.129825233815762","5"
"5 on Scale 1 to 10","1992","direct migration background","Female","82","0.116976434395608","0.091021150693991","0.142931718097224","5"
"5 on Scale 1 to 10","1992","indirect migration background","Male","5","","","","5"
"5 on Scale 1 to 10","1992","indirect migration background","Female","11","","","","5"
"6 on Scale 1 to 10","1992","indirect migration background","Male","13","","","","6"
"6 on Scale 1 to 10","1992","no migration background","Male","307","0.0831367520782541","0.073988777922981","0.0922847262335272","6"
"6 on Scale 1 to 10","1992","no migration background","Female","238","0.0867206194907724","0.0761112865102987","0.0973299524712462","6"
"6 on Scale 1 to 10","1992","direct migration background","Male","101","0.0782573463703934","0.0618153874256516","0.0946993053151352","6"
"6 on Scale 1 to 10","1992","direct migration background","Female","57","0.0974891346421871","0.0735342121018126","0.121444057182562","6"
"6 on Scale 1 to 10","1992","indirect migration background","Female","9","","","","6"
"7 on Scale 1 to 10","1992","no migration background","Male","588","0.169582043142287","0.157147941380807","0.182016144903767","7"
"7 on Scale 1 to 10","1992","no migration background","Female","454","0.162555756619564","0.148646491155813","0.176465022083315","7"
"7 on Scale 1 to 10","1992","indirect migration background","Male","15","","","","7"
"7 on Scale 1 to 10","1992","direct migration background","Female","103","0.185934274197429","0.154514728211912","0.217353820182946","7"
"7 on Scale 1 to 10","1992","direct migration background","Male","176","0.172348958579733","0.149227558795228","0.195470358364239","7"
"7 on Scale 1 to 10","1992","indirect migration background","Female","19","","","","7"
"8 on Scale 1 to 10","1992","no migration background","Male","1083","0.313344129678711","0.297974745382494","0.328713513974928","8"
"8 on Scale 1 to 10","1992","no migration background","Female","764","0.286692414999831","0.269644487461999","0.303740342537663","8"
"8 on Scale 1 to 10","1992","direct migration background","Male","301","0.308680226213502","0.280400184036795","0.336960268390209","8"
"8 on Scale 1 to 10","1992","direct migration background","Female","139","0.213285536407747","0.180204453805365","0.24636661901013","8"
"8 on Scale 1 to 10","1992","indirect migration background","Male","40","0.352296763447661","0.267532940443985","0.437060586451336","8"
"8 on Scale 1 to 10","1992","indirect migration background","Female","20","","","","8"
"9 on Scale 1 to 10","1992","no migration background","Male","530","0.157440181495292","0.145372209808545","0.169508153182039","9"
"9 on Scale 1 to 10","1992","no migration background","Female","414","0.15743143074731","0.143701339718978","0.171161521775643","9"
"9 on Scale 1 to 10","1992","direct migration background","Male","134","0.132296433538776","0.111554658586317","0.153038208491234","9"
"9 on Scale 1 to 10","1992","direct migration background","Female","78","0.188730922927642","0.157130387829677","0.220331458025607","9"
"9 on Scale 1 to 10","1992","indirect migration background","Male","19","","","","9"
"9 on Scale 1 to 10","1992","indirect migration background","Female","25","","","","9"
"0 Completely dissatisfied","1993","direct migration background","Female","6","","","","0"
"0 Completely dissatisfied","1993","no migration background","Male","25","","","","0"
"0 Completely dissatisfied","1993","no migration background","Female","25","","","","0"
"0 Completely dissatisfied","1993","direct migration background","Male","4","","","","0"
"0 Completely dissatisfied","1993","indirect migration background","Male","","","","","0"
"0 Completely dissatisfied","1993","indirect migration background","Female","2","","","","0"
"1 on Scale 1 to 10","1993","no migration background","Male","20","","","","1"
"1 on Scale 1 to 10","1993","direct migration background","Male","4","","","","1"
"1 on Scale 1 to 10","1993","direct migration background","Female","7","","","","1"
"1 on Scale 1 to 10","1993","no migration background","Female","19","","","","1"
"1 on Scale 1 to 10","1993","indirect migration background","Male","","","","","1"
"1 on Scale 1 to 10","1993","indirect migration background","Female","1","","","","1"
"10 Completely satisfied","1993","no migration background","Female","286","0.110144933839142","0.0981203652780506","0.122169502400233","10"
"10 Completely satisfied","1993","no migration background","Male","289","0.0899785622759157","0.080334575064931","0.0996225494869003","10"
"10 Completely satisfied","1993","direct migration background","Male","99","0.0867361904358468","0.0688201424054047","0.104652238466289","10"
"10 Completely satisfied","1993","direct migration background","Female","59","0.0952997150154729","0.0711522198556928","0.119447210175253","10"
"10 Completely satisfied","1993","indirect migration background","Male","21","","","","10"
"10 Completely satisfied","1993","indirect migration background","Female","20","","","","10"
"2 on Scale 1 to 10","1993","no migration background","Male","64","0.0189073973941681","0.0143171915020621","0.0234976032862742","2"
"2 on Scale 1 to 10","1993","no migration background","Female","42","0.015043609082082","0.0103682806770922","0.0197189374870718","2"
"2 on Scale 1 to 10","1993","direct migration background","Male","16","","","","2"
"2 on Scale 1 to 10","1993","direct migration background","Female","8","","","","2"
"2 on Scale 1 to 10","1993","indirect migration background","Male","3","","","","2"
"2 on Scale 1 to 10","1993","indirect migration background","Female","4","","","","2"
"3 on Scale 1 to 10","1993","no migration background","Female","88","0.0320098175148038","0.0252489149591053","0.0387707200705023","3"
"3 on Scale 1 to 10","1993","no migration background","Male","103","0.0299569249629258","0.0242117214809623","0.0357021284448893","3"
"3 on Scale 1 to 10","1993","direct migration background","Male","36","0.0378163862416177","0.025673752010148","0.0499590204730874","3"
"3 on Scale 1 to 10","1993","direct migration background","Female","25","","","","3"
"3 on Scale 1 to 10","1993","indirect migration background","Male","5","","","","3"
"3 on Scale 1 to 10","1993","indirect migration background","Female","1","","","","3"
"4 on Scale 1 to 10","1993","no migration background","Male","141","0.0398036645811726","0.0332149174459177","0.0463924117164275","4"
"4 on Scale 1 to 10","1993","no migration background","Female","105","0.0429752784365968","0.0351859766761981","0.0507645801969954","4"
"4 on Scale 1 to 10","1993","direct migration background","Male","46","0.0611813341248534","0.0459252086564076","0.0764374595932992","4"
"4 on Scale 1 to 10","1993","direct migration background","Female","24","","","","4"
"4 on Scale 1 to 10","1993","indirect migration background","Male","4","","","","4"
"4 on Scale 1 to 10","1993","indirect migration background","Female","3","","","","4"
"5 on Scale 1 to 10","1993","no migration background","Male","387","0.107044018314763","0.096624263095455","0.117463773534072","5"
"5 on Scale 1 to 10","1993","no migration background","Female","326","0.122524244316771","0.109930462055601","0.135118026577941","5"
"5 on Scale 1 to 10","1993","direct migration background","Male","116","0.143411333444289","0.121100190365272","0.165722476523306","5"
"5 on Scale 1 to 10","1993","direct migration background","Female","88","0.151291551852626","0.121822882587896","0.180760221117355","5"
"5 on Scale 1 to 10","1993","indirect migration background","Male","15","","","","5"
"5 on Scale 1 to 10","1993","indirect migration background","Female","8","","","","5"
"6 on Scale 1 to 10","1993","no migration background","Male","338","0.099583739188013","0.0894917408876515","0.109675737488375","6"
"6 on Scale 1 to 10","1993","no migration background","Female","236","0.0861833174776143","0.0754045588699809","0.0969620760852477","6"
"6 on Scale 1 to 10","1993","direct migration background","Male","102","0.102209605882777","0.0829264879932958","0.121492723772259","6"
"6 on Scale 1 to 10","1993","direct migration background","Female","67","0.0914549986396339","0.0677494031897627","0.115160594089505","6"
"6 on Scale 1 to 10","1993","indirect migration background","Male","9","","","","6"
"6 on Scale 1 to 10","1993","indirect migration background","Female","9","","","","6"
"7 on Scale 1 to 10","1993","no migration background","Female","441","0.170412301152356","0.155970903609943","0.184853698694769","7"
"7 on Scale 1 to 10","1993","no migration background","Male","637","0.188400734304464","0.175222008940086","0.201579459668842","7"
"7 on Scale 1 to 10","1993","direct migration background","Female","94","0.191273838817309","0.158929188795293","0.223618488839325","7"
"7 on Scale 1 to 10","1993","indirect migration background","Male","32","0.216935641167505","0.15183999921581","0.2820312831192","7"
"7 on Scale 1 to 10","1993","direct migration background","Male","169","0.155866291942713","0.132776200882467","0.178956383002959","7"
"7 on Scale 1 to 10","1993","indirect migration background","Female","21","","","","7"
"8 on Scale 1 to 10","1993","no migration background","Male","946","0.29102656312746","0.275717712464831","0.306335413790088","8"
"8 on Scale 1 to 10","1993","no migration background","Female","673","0.269468034555285","0.252426808387583","0.286509260722988","8"
"8 on Scale 1 to 10","1993","direct migration background","Male","253","0.285913628972335","0.257150460608074","0.314676797336597","8"
"8 on Scale 1 to 10","1993","direct migration background","Female","123","0.211916428430646","0.178308451280973","0.245524405580319","8"
"8 on Scale 1 to 10","1993","indirect migration background","Male","36","0.224541683725702","0.158637126444644","0.290446241006759","8"
"8 on Scale 1 to 10","1993","indirect migration background","Female","36","0.181209007760685","0.114994548897428","0.247423466623941","8"
"9 on Scale 1 to 10","1993","no migration background","Male","432","0.122883409305616","0.11181878739351","0.133948031217723","9"
"9 on Scale 1 to 10","1993","no migration background","Female","363","0.132869330148379","0.119832192603815","0.145906467692944","9"
"9 on Scale 1 to 10","1993","direct migration background","Female","67","0.147615057102212","0.118443666174101","0.176786448030323","9"
"9 on Scale 1 to 10","1993","direct migration background","Male","103","0.105568043988389","0.0860073700693079","0.12512871790747","9"
"9 on Scale 1 to 10","1993","indirect migration background","Male","29","","","","9"
"9 on Scale 1 to 10","1993","indirect migration background","Female","25","","","","9"
"0 Completely dissatisfied","1994","direct migration background","Female","4","","","","0"
"0 Completely dissatisfied","1994","no migration background","Male","26","","","","0"
"0 Completely dissatisfied","1994","no migration background","Female","23","","","","0"
"0 Completely dissatisfied","1994","direct migration background","Male","10","","","","0"
"0 Completely dissatisfied","1994","indirect migration background","Male","1","","","","0"
"0 Completely dissatisfied","1994","indirect migration background","Female","1","","","","0"
"1 on Scale 1 to 10","1994","no migration background","Male","21","","","","1"
"1 on Scale 1 to 10","1994","no migration background","Female","16","","","","1"
"1 on Scale 1 to 10","1994","direct migration background","Male","5","","","","1"
"1 on Scale 1 to 10","1994","direct migration background","Female","9","","","","1"
"1 on Scale 1 to 10","1994","indirect migration background","Male","2","","","","1"
"1 on Scale 1 to 10","1994","indirect migration background","Female","1","","","","1"
"10 Completely satisfied","1994","no migration background","Male","262","0.0769067657090915","0.0678298322473152","0.0859836991708679","10"
"10 Completely satisfied","1994","no migration background","Female","228","0.0983561003448871","0.0868315873667771","0.109880613322997","10"
"10 Completely satisfied","1994","direct migration background","Female","48","0.0773110324728583","0.054221511014039","0.100400553931678","10"
"10 Completely satisfied","1994","direct migration background","Male","87","0.0840866900255995","0.0653418016304088","0.10283157842079","10"
"10 Completely satisfied","1994","indirect migration background","Male","22","","","","10"
"10 Completely satisfied","1994","indirect migration background","Female","16","","","","10"
"2 on Scale 1 to 10","1994","no migration background","Male","64","0.0214664223099392","0.0165289827201971","0.0264038618996813","2"
"2 on Scale 1 to 10","1994","no migration background","Female","46","0.0196640651633316","0.0142909206684916","0.0250372096581716","2"
"2 on Scale 1 to 10","1994","direct migration background","Male","13","","","","2"
"2 on Scale 1 to 10","1994","direct migration background","Female","11","","","","2"
"2 on Scale 1 to 10","1994","indirect migration background","Male","2","","","","2"
"2 on Scale 1 to 10","1994","indirect migration background","Female","4","","","","2"
"3 on Scale 1 to 10","1994","no migration background","Male","109","0.0310587371199714","0.0251489108246545","0.0369685634152884","3"
"3 on Scale 1 to 10","1994","direct migration background","Male","25","","","","3"
"3 on Scale 1 to 10","1994","direct migration background","Female","25","","","","3"
"3 on Scale 1 to 10","1994","no migration background","Female","98","0.0361104089168705","0.0288904578406203","0.0433303599931207","3"
"3 on Scale 1 to 10","1994","indirect migration background","Male","5","","","","3"
"3 on Scale 1 to 10","1994","indirect migration background","Female","4","","","","3"
"4 on Scale 1 to 10","1994","no migration background","Male","141","0.0456526295413271","0.0385418005650212","0.0527634585176331","4"
"4 on Scale 1 to 10","1994","direct migration background","Male","29","","","","4"
"4 on Scale 1 to 10","1994","direct migration background","Female","27","","","","4"
"4 on Scale 1 to 10","1994","indirect migration background","Male","8","","","","4"
"4 on Scale 1 to 10","1994","indirect migration background","Female","7","","","","4"
"4 on Scale 1 to 10","1994","no migration background","Female","87","0.0331198019946574","0.0261945655627963","0.0400450384265184","4"
"5 on Scale 1 to 10","1994","no migration background","Female","319","0.130630191930761","0.1175886643065","0.143671719555022","5"
"5 on Scale 1 to 10","1994","no migration background","Male","407","0.118178748580868","0.10718124611594","0.129176251045796","5"
"5 on Scale 1 to 10","1994","direct migration background","Male","108","0.114816606877162","0.0932832852016019","0.136349928552721","5"
"5 on Scale 1 to 10","1994","direct migration background","Female","74","0.154606962890919","0.123352618792269","0.185861306989568","5"
"5 on Scale 1 to 10","1994","indirect migration background","Male","14","","","","5"
"5 on Scale 1 to 10","1994","indirect migration background","Female","16","","","","5"
"6 on Scale 1 to 10","1994","no migration background","Male","349","0.0998090030351698","0.0895975795974553","0.110020426472884","6"
"6 on Scale 1 to 10","1994","no migration background","Female","284","0.103338228005996","0.0915581209118478","0.115118335100144","6"
"6 on Scale 1 to 10","1994","direct migration background","Male","91","0.128328054175927","0.105737369991667","0.150918738360188","6"
"6 on Scale 1 to 10","1994","direct migration background","Female","44","0.076156042400036","0.053225304711098","0.0990867800889741","6"
"6 on Scale 1 to 10","1994","indirect migration background","Male","13","","","","6"
"6 on Scale 1 to 10","1994","indirect migration background","Female","7","","","","6"
"7 on Scale 1 to 10","1994","no migration background","Male","575","0.17372344193196","0.160816420753376","0.186630463110544","7"
"7 on Scale 1 to 10","1994","no migration background","Female","477","0.173702915747336","0.159041494542491","0.188364336952181","7"
"7 on Scale 1 to 10","1994","direct migration background","Female","79","0.178827984215241","0.145699516993826","0.211956451436657","7"
"7 on Scale 1 to 10","1994","indirect migration background","Male","28","","","","7"
"7 on Scale 1 to 10","1994","direct migration background","Male","146","0.148941648219378","0.124893602327642","0.172989694111115","7"
"7 on Scale 1 to 10","1994","indirect migration background","Female","19","","","","7"
"8 on Scale 1 to 10","1994","no migration background","Male","944","0.294319248039117","0.278793677717107","0.309844818361127","8"
"8 on Scale 1 to 10","1994","no migration background","Female","667","0.270515184990829","0.25332389926074","0.287706470720917","8"
"8 on Scale 1 to 10","1994","direct migration background","Male","223","0.271188676469119","0.241160056282","0.301217296656238","8"
"8 on Scale 1 to 10","1994","direct migration background","Female","128","0.238309180167544","0.201477097347438","0.275141262987649","8"
"8 on Scale 1 to 10","1994","indirect migration background","Male","46","0.310152964713537","0.238703410656385","0.381602518770689","8"
"8 on Scale 1 to 10","1994","indirect migration background","Female","32","0.206854788632624","0.138016286264097","0.275693291001151","8"
"9 on Scale 1 to 10","1994","no migration background","Male","412","0.123943419248371","0.112717758615872","0.13516907988087","9"
"9 on Scale 1 to 10","1994","no migration background","Female","320","0.116367713247863","0.103958151500808","0.128777274994919","9"
"9 on Scale 1 to 10","1994","direct migration background","Male","105","0.133247753554725","0.11029316666726","0.156202340442191","9"
"9 on Scale 1 to 10","1994","direct migration background","Female","65","0.130507278559166","0.10138556849576","0.159628988622572","9"
"9 on Scale 1 to 10","1994","indirect migration background","Male","20","","","","9"
"9 on Scale 1 to 10","1994","indirect migration background","Female","26","","","","9"
"0 Completely dissatisfied","1995","direct migration background","Female","20","","","","0"
"0 Completely dissatisfied","1995","no migration background","Male","46","0.0150219069271615","0.0109781594572869","0.0190656543970362","0"
"0 Completely dissatisfied","1995","no migration background","Female","45","0.0157768993304182","0.0111513926708753","0.020402405989961","0"
"0 Completely dissatisfied","1995","direct migration background","Male","26","","","","0"
"0 Completely dissatisfied","1995","indirect migration background","Male","","","","","0"
"0 Completely dissatisfied","1995","indirect migration background","Female","4","","","","0"
"1 on Scale 1 to 10","1995","direct migration background","Male","7","","","","1"
"1 on Scale 1 to 10","1995","no migration background","Male","22","","","","1"
"1 on Scale 1 to 10","1995","no migration background","Female","26","","","","1"
"1 on Scale 1 to 10","1995","direct migration background","Female","7","","","","1"
"1 on Scale 1 to 10","1995","indirect migration background","Male","2","","","","1"
"1 on Scale 1 to 10","1995","indirect migration background","Female","","","","","1"
"10 Completely satisfied","1995","no migration background","Female","232","0.088074796591557","0.0775550049022415","0.0985945882808726","10"
"10 Completely satisfied","1995","no migration background","Male","285","0.0799290455659277","0.0709139324354036","0.0889441586964518","10"
"10 Completely satisfied","1995","direct migration background","Male","103","0.109744125421543","0.090457751928218","0.129030498914867","10"
"10 Completely satisfied","1995","direct migration background","Female","80","0.117578625976559","0.0931154310239279","0.142041820929191","10"
"10 Completely satisfied","1995","indirect migration background","Male","19","","","","10"
"10 Completely satisfied","1995","indirect migration background","Female","25","","","","10"
"2 on Scale 1 to 10","1995","no migration background","Male","83","0.0244091593069057","0.0192791461942673","0.0295391724195441","2"
"2 on Scale 1 to 10","1995","no migration background","Female","78","0.0287950994591623","0.0225876037170505","0.0350025952012741","2"
"2 on Scale 1 to 10","1995","direct migration background","Male","28","","","","2"
"2 on Scale 1 to 10","1995","direct migration background","Female","14","","","","2"
"2 on Scale 1 to 10","1995","indirect migration background","Male","3","","","","2"
"2 on Scale 1 to 10","1995","indirect migration background","Female","2","","","","2"
