"plh0173","year","hgtyp1hh","sex","n","percent","lower_confidence","upper_confidence","value"
"10 Completely satisfied","1984","Couple + C. LE 16 ","Male","373","0.257990162521935","0.235305183538591","0.28067514150528","10"
"10 Completely satisfied","1984","Couple + C. LE 16 ","Female","186","0.312550421582357","0.276093267778844","0.349007575385871","10"
"10 Completely satisfied","1984","Couple + C. GT 16 ","Male","196","0.249011405973689","0.218367532241798","0.27965527970558","10"
"10 Completely satisfied","1984","Couple + C. GT 16 ","Female","129","0.29026285994936","0.248419805965788","0.332105913932933","10"
"10 Completely satisfied","1984","Couple + C. LE and GT 16","Male","202","0.295497470875905","0.261721546437229","0.32927339531458","10"
"10 Completely satisfied","1984","Couple + C. LE and GT 16","Female","100","0.26358089119428","0.217620869614234","0.309540912774326","10"
"10 Completely satisfied","1984","1-pers.-HH","Male","89","0.235920573558537","0.193005849014398","0.278835298102677","10"
"10 Completely satisfied","1984","1-pers.-HH","Female","75","0.309175013746399","0.251656392989839","0.366693634502959","10"
"10 Completely satisfied","1984","(Married) couple without C. ","Male","211","0.269305634500703","0.238274056414312","0.300337212587094","10"
"10 Completely satisfied","1984","(Married) couple without C. ","Female","152","0.257926991903126","0.222136813855533","0.29371716995072","10"
"10 Completely satisfied","1984","Single parent ","Male","30","0.226357574537884","0.154421941520335","0.298293207555432","10"
"10 Completely satisfied","1984","Single parent ","Female","52","0.288003139623481","0.222750230662758","0.353256048584204","10"
"2 on Scale 1 to 10","1984","1-pers.-HH","Female","5","","","","2"
"2 on Scale 1 to 10","1984","Couple + C. LE 16 ","Male","15","","","","2"
"2 on Scale 1 to 10","1984","Couple + C. LE 16 ","Female","13","","","","2"
"2 on Scale 1 to 10","1984","Couple + C. GT 16 ","Male","7","","","","2"
"2 on Scale 1 to 10","1984","Couple + C. GT 16 ","Female","6","","","","2"
"2 on Scale 1 to 10","1984","Couple + C. LE and GT 16","Male","2","","","","2"
"2 on Scale 1 to 10","1984","Couple + C. LE and GT 16","Female","5","","","","2"
"2 on Scale 1 to 10","1984","1-pers.-HH","Male","6","","","","2"
"2 on Scale 1 to 10","1984","(Married) couple without C. ","Male","11","","","","2"
"2 on Scale 1 to 10","1984","(Married) couple without C. ","Female","4","","","","2"
"2 on Scale 1 to 10","1984","Single parent ","Male","2","","","","2"
"2 on Scale 1 to 10","1984","Single parent ","Female","2","","","","2"
"3 on Scale 1 to 10","1984","Couple + C. LE and GT 16","Female","9","","","","3"
"3 on Scale 1 to 10","1984","Couple + C. LE 16 ","Male","27","","","","3"
"3 on Scale 1 to 10","1984","Single parent ","Female","8","","","","3"
"3 on Scale 1 to 10","1984","1-pers.-HH","Male","11","","","","3"
"3 on Scale 1 to 10","1984","1-pers.-HH","Female","6","","","","3"
"3 on Scale 1 to 10","1984","(Married) couple without C. ","Male","23","","","","3"
"3 on Scale 1 to 10","1984","(Married) couple without C. ","Female","19","","","","3"
"3 on Scale 1 to 10","1984","Single parent ","Male","2","","","","3"
"3 on Scale 1 to 10","1984","Couple + C. LE 16 ","Female","16","","","","3"
"3 on Scale 1 to 10","1984","Couple + C. GT 16 ","Male","18","","","","3"
"3 on Scale 1 to 10","1984","Couple + C. GT 16 ","Female","12","","","","3"
"3 on Scale 1 to 10","1984","Couple + C. LE and GT 16","Male","21","","","","3"
"4 on Scale 1 to 10","1984","1-pers.-HH","Female","10","","","","4"
"4 on Scale 1 to 10","1984","(Married) couple without C. ","Female","13","","","","4"
"4 on Scale 1 to 10","1984","Single parent ","Male","5","","","","4"
"4 on Scale 1 to 10","1984","Couple + C. LE 16 ","Male","33","0.0206273086644046","0.0132579913808477","0.0279966259479614","4"
"4 on Scale 1 to 10","1984","Couple + C. LE 16 ","Female","10","","","","4"
"4 on Scale 1 to 10","1984","1-pers.-HH","Male","13","","","","4"
"4 on Scale 1 to 10","1984","(Married) couple without C. ","Male","17","","","","4"
"4 on Scale 1 to 10","1984","Couple + C. GT 16 ","Female","13","","","","4"
"4 on Scale 1 to 10","1984","Single parent ","Female","6","","","","4"
"4 on Scale 1 to 10","1984","Couple + C. GT 16 ","Male","26","","","","4"
"4 on Scale 1 to 10","1984","Couple + C. LE and GT 16","Female","10","","","","4"
"4 on Scale 1 to 10","1984","Couple + C. LE and GT 16","Male","16","","","","4"
"5 on Scale 1 to 10","1984","(Married) couple without C. ","Male","77","0.0962497482219631","0.0756179406135207","0.116881555830406","5"
"5 on Scale 1 to 10","1984","1-pers.-HH","Female","23","","","","5"
"5 on Scale 1 to 10","1984","Couple + C. LE 16 ","Male","107","0.0707766733358844","0.0574801805777449","0.0840731660940239","5"
"5 on Scale 1 to 10","1984","Couple + C. LE 16 ","Female","68","0.103424855175489","0.0794747128181688","0.12737499753281","5"
"5 on Scale 1 to 10","1984","Couple + C. GT 16 ","Male","71","0.0868723628351621","0.0669140450108281","0.106830680659496","5"
"5 on Scale 1 to 10","1984","Couple + C. GT 16 ","Female","43","0.096263797742068","0.0690724202514397","0.123455175232696","5"
"5 on Scale 1 to 10","1984","Couple + C. LE and GT 16","Male","58","0.0796015780254508","0.059564340179095","0.0996388158718065","5"
"5 on Scale 1 to 10","1984","Couple + C. LE and GT 16","Female","37","0.119365314738864","0.0855434377614085","0.153187191716319","5"
"5 on Scale 1 to 10","1984","1-pers.-HH","Male","45","0.13477665726028","0.100260246965159","0.169293067555401","5"
"5 on Scale 1 to 10","1984","(Married) couple without C. ","Female","63","0.11259540398796","0.0867363094793364","0.138454498496584","5"
"5 on Scale 1 to 10","1984","Single parent ","Male","18","","","","5"
"5 on Scale 1 to 10","1984","Single parent ","Female","16","","","","5"
"6 on Scale 1 to 10","1984","(Married) couple without C. ","Male","54","0.0671977837875707","0.0496837766524234","0.084711790922718","6"
"6 on Scale 1 to 10","1984","Couple + C. GT 16 ","Male","57","0.0807186679170383","0.0614155000694533","0.100021835764623","6"
"6 on Scale 1 to 10","1984","1-pers.-HH","Female","14","","","","6"
"6 on Scale 1 to 10","1984","Couple + C. LE and GT 16","Female","25","","","","6"
"6 on Scale 1 to 10","1984","1-pers.-HH","Male","27","","","","6"
"6 on Scale 1 to 10","1984","Couple + C. LE 16 ","Female","48","0.0809761692990355","0.0595203900907857","0.102431948507285","6"
"6 on Scale 1 to 10","1984","Couple + C. GT 16 ","Female","30","0.0630868355932023","0.040673942676596","0.0854997285098086","6"
"6 on Scale 1 to 10","1984","Couple + C. LE and GT 16","Male","50","0.0774648135468645","0.0576754060346674","0.0972542210590615","6"
"6 on Scale 1 to 10","1984","(Married) couple without C. ","Female","40","0.0756486874394734","0.0540159552156359","0.0972814196633109","6"
"6 on Scale 1 to 10","1984","Single parent ","Male","5","","","","6"
"6 on Scale 1 to 10","1984","Single parent ","Female","7","","","","6"
"6 on Scale 1 to 10","1984","Couple + C. LE 16 ","Male","99","0.0691263425447834","0.0559741203757033","0.0822785647138635","6"
"7 on Scale 1 to 10","1984","1-pers.-HH","Male","48","0.12638252023898","0.0927965165123095","0.159968523965651","7"
"7 on Scale 1 to 10","1984","(Married) couple without C. ","Male","80","0.0994511952348918","0.0785162469109296","0.120386143558854","7"
"7 on Scale 1 to 10","1984","(Married) couple without C. ","Female","68","0.127128158216299","0.0998767929901389","0.15437952344246","7"
"7 on Scale 1 to 10","1984","1-pers.-HH","Female","22","","","","7"
"7 on Scale 1 to 10","1984","Single parent ","Male","23","","","","7"
"7 on Scale 1 to 10","1984","Single parent ","Female","24","","","","7"
"7 on Scale 1 to 10","1984","Couple + C. GT 16 ","Male","94","0.131509552203552","0.107561039565389","0.155458064841716","7"
"7 on Scale 1 to 10","1984","Couple + C. GT 16 ","Female","60","0.134878467532704","0.103387301198266","0.166369633867142","7"
"7 on Scale 1 to 10","1984","Couple + C. LE and GT 16","Male","82","0.116434957039456","0.0926911672703676","0.140178746808545","7"
"7 on Scale 1 to 10","1984","Couple + C. LE 16 ","Male","194","0.145659921489932","0.127369765789671","0.163950077190194","7"
"7 on Scale 1 to 10","1984","Couple + C. LE 16 ","Female","72","0.11702608982171","0.0917437319924577","0.142308447650962","7"
"7 on Scale 1 to 10","1984","Couple + C. LE and GT 16","Female","40","0.131298823051557","0.0960677103367268","0.166529935766388","7"
"8 on Scale 1 to 10","1984","Couple + C. LE 16 ","Male","340","0.241388814524293","0.219201733541821","0.263575895506765","8"
"8 on Scale 1 to 10","1984","Couple + C. LE 16 ","Female","106","0.166865608582669","0.137540256131173","0.196190961034165","8"
"8 on Scale 1 to 10","1984","Couple + C. GT 16 ","Female","85","0.187620552611881","0.151629168976983","0.223611936246778","8"
"8 on Scale 1 to 10","1984","1-pers.-HH","Female","51","0.195256805586158","0.145921934593697","0.244591676578619","8"
"8 on Scale 1 to 10","1984","(Married) couple without C. ","Male","183","0.241773441899328","0.211822046852306","0.271724836946351","8"
"8 on Scale 1 to 10","1984","(Married) couple without C. ","Female","118","0.200370414469164","0.167624782970898","0.23311604596743","8"
"8 on Scale 1 to 10","1984","Couple + C. LE and GT 16","Male","162","0.228550942732714","0.197467134793595","0.259634750671833","8"
"8 on Scale 1 to 10","1984","Couple + C. LE and GT 16","Female","69","0.196105412813806","0.15468589096221","0.237524934665401","8"
"8 on Scale 1 to 10","1984","Single parent ","Male","36","0.307975742957241","0.22861689957946","0.387334586335021","8"
"8 on Scale 1 to 10","1984","Couple + C. GT 16 ","Male","180","0.239920406289174","0.20965959940505","0.270181213173298","8"
"8 on Scale 1 to 10","1984","1-pers.-HH","Male","72","0.177743872549791","0.139102277332301","0.216385467767281","8"
"8 on Scale 1 to 10","1984","Single parent ","Female","46","0.239451026256663","0.177956824202085","0.300945228311241","8"
"9 on Scale 1 to 10","1984","Single parent ","Male","6","","","","9"
"9 on Scale 1 to 10","1984","(Married) couple without C. ","Female","82","0.147180522102415","0.118197353059968","0.176163691144862","9"
"9 on Scale 1 to 10","1984","Couple + C. GT 16 ","Male","108","0.144366282375773","0.119460843159328","0.169271721592219","9"
"9 on Scale 1 to 10","1984","Single parent ","Female","21","","","","9"
"9 on Scale 1 to 10","1984","Couple + C. LE 16 ","Female","89","0.139164050156216","0.11194167476323","0.166386425549202","9"
"9 on Scale 1 to 10","1984","1-pers.-HH","Male","57","0.154682447846746","0.11813267939268","0.191232216300811","9"
"9 on Scale 1 to 10","1984","1-pers.-HH","Female","37","0.144972212440076","0.101153990721073","0.188790434159078","9"
"9 on Scale 1 to 10","1984","(Married) couple without C. ","Male","114","0.148847704747319","0.123948356978103","0.173747052516534","9"
"9 on Scale 1 to 10","1984","Couple + C. LE 16 ","Male","202","0.146880251115066","0.128526760351774","0.165233741878357","9"
"9 on Scale 1 to 10","1984","Couple + C. GT 16 ","Female","66","0.156369131789677","0.122885649602441","0.189852613976912","9"
"9 on Scale 1 to 10","1984","Couple + C. LE and GT 16","Male","94","0.141556266332783","0.115750928500269","0.167361604165297","9"
"9 on Scale 1 to 10","1984","Couple + C. LE and GT 16","Female","48","0.143672191190667","0.107081794329862","0.180262588051471","9"
"0 Completely dissatisfied","1985","1-pers.-HH","Female","2","","","","0"
"0 Completely dissatisfied","1985","(Married) couple without C. ","Male","9","","","","0"
"0 Completely dissatisfied","1985","(Married) couple without C. ","Female","4","","","","0"
"0 Completely dissatisfied","1985","Single parent ","Male","1","","","","0"
"0 Completely dissatisfied","1985","Single parent ","Female","2","","","","0"
"0 Completely dissatisfied","1985","Couple + C. LE 16 ","Male","6","","","","0"
"0 Completely dissatisfied","1985","Couple + C. LE 16 ","Female","3","","","","0"
"0 Completely dissatisfied","1985","Couple + C. GT 16 ","Male","11","","","","0"
"0 Completely dissatisfied","1985","Couple + C. GT 16 ","Female","1","","","","0"
"0 Completely dissatisfied","1985","1-pers.-HH","Male","5","","","","0"
"0 Completely dissatisfied","1985","Couple + C. LE and GT 16","Male","7","","","","0"
"0 Completely dissatisfied","1985","Couple + C. LE and GT 16","Female","1","","","","0"
"1 on Scale 1 to 10","1985","Single parent ","Male","","","","","1"
"1 on Scale 1 to 10","1985","1-pers.-HH","Male","4","","","","1"
"1 on Scale 1 to 10","1985","(Married) couple without C. ","Female","2","","","","1"
"1 on Scale 1 to 10","1985","Couple + C. GT 16 ","Male","2","","","","1"
"1 on Scale 1 to 10","1985","Couple + C. LE 16 ","Female","3","","","","1"
"1 on Scale 1 to 10","1985","1-pers.-HH","Female","3","","","","1"
"1 on Scale 1 to 10","1985","(Married) couple without C. ","Male","2","","","","1"
"1 on Scale 1 to 10","1985","Single parent ","Female","2","","","","1"
"1 on Scale 1 to 10","1985","Couple + C. LE 16 ","Male","3","","","","1"
"1 on Scale 1 to 10","1985","Couple + C. LE and GT 16","Male","4","","","","1"
"1 on Scale 1 to 10","1985","Couple + C. LE and GT 16","Female","3","","","","1"
"1 on Scale 1 to 10","1985","Couple + C. GT 16 ","Female","3","","","","1"
"10 Completely satisfied","1985","1-pers.-HH","Male","65","0.188307803584896","0.145868413363406","0.230747193806385","10"
"10 Completely satisfied","1985","1-pers.-HH","Female","49","0.206972623969473","0.155174419862145","0.258770828076801","10"
"10 Completely satisfied","1985","(Married) couple without C. ","Male","143","0.199588489716788","0.169937118064751","0.229239861368824","10"
"10 Completely satisfied","1985","(Married) couple without C. ","Female","119","0.230214794001878","0.194341467559742","0.266088120444013","10"
"10 Completely satisfied","1985","Single parent ","Male","29","","","","10"
"10 Completely satisfied","1985","Single parent ","Female","50","0.263942318931814","0.201596416549767","0.32628822131386","10"
"10 Completely satisfied","1985","Couple + C. LE 16 ","Male","256","0.200413399320587","0.178014744310001","0.222812054331172","10"
"10 Completely satisfied","1985","Couple + C. LE 16 ","Female","135","0.260763810264506","0.224037509382221","0.29749011114679","10"
"10 Completely satisfied","1985","Couple + C. GT 16 ","Male","139","0.187339155901265","0.159598914128499","0.215079397674032","10"
"10 Completely satisfied","1985","Couple + C. GT 16 ","Female","119","0.225516196636673","0.188090027709936","0.262942365563409","10"
"10 Completely satisfied","1985","Couple + C. LE and GT 16","Male","133","0.219706178116635","0.186685967383589","0.252726388849681","10"
"10 Completely satisfied","1985","Couple + C. LE and GT 16","Female","58","0.209559383560234","0.161716882707742","0.257401884412725","10"
"2 on Scale 1 to 10","1985","Couple + C. LE 16 ","Male","11","","","","2"
"2 on Scale 1 to 10","1985","1-pers.-HH","Female","6","","","","2"
"2 on Scale 1 to 10","1985","(Married) couple without C. ","Male","10","","","","2"
"2 on Scale 1 to 10","1985","(Married) couple without C. ","Female","6","","","","2"
"2 on Scale 1 to 10","1985","Single parent ","Male","2","","","","2"
"2 on Scale 1 to 10","1985","Single parent ","Female","1","","","","2"
"2 on Scale 1 to 10","1985","Couple + C. LE 16 ","Female","4","","","","2"
"2 on Scale 1 to 10","1985","Couple + C. GT 16 ","Male","5","","","","2"
"2 on Scale 1 to 10","1985","Couple + C. GT 16 ","Female","8","","","","2"
"2 on Scale 1 to 10","1985","Couple + C. LE and GT 16","Male","9","","","","2"
"2 on Scale 1 to 10","1985","Couple + C. LE and GT 16","Female","4","","","","2"
"2 on Scale 1 to 10","1985","1-pers.-HH","Male","10","","","","2"
"3 on Scale 1 to 10","1985","Single parent ","Female","9","","","","3"
"3 on Scale 1 to 10","1985","1-pers.-HH","Female","7","","","","3"
"3 on Scale 1 to 10","1985","Single parent ","Male","4","","","","3"
"3 on Scale 1 to 10","1985","(Married) couple without C. ","Female","15","","","","3"
"3 on Scale 1 to 10","1985","1-pers.-HH","Male","7","","","","3"
"3 on Scale 1 to 10","1985","(Married) couple without C. ","Male","21","","","","3"
"3 on Scale 1 to 10","1985","Couple + C. LE and GT 16","Female","6","","","","3"
"3 on Scale 1 to 10","1985","Couple + C. LE 16 ","Male","24","","","","3"
"3 on Scale 1 to 10","1985","Couple + C. LE 16 ","Female","12","","","","3"
"3 on Scale 1 to 10","1985","Couple + C. GT 16 ","Male","24","","","","3"
"3 on Scale 1 to 10","1985","Couple + C. GT 16 ","Female","15","","","","3"
"3 on Scale 1 to 10","1985","Couple + C. LE and GT 16","Male","14","","","","3"
"4 on Scale 1 to 10","1985","Single parent ","Male","2","","","","4"
"4 on Scale 1 to 10","1985","(Married) couple without C. ","Female","18","","","","4"
"4 on Scale 1 to 10","1985","1-pers.-HH","Male","9","","","","4"
"4 on Scale 1 to 10","1985","1-pers.-HH","Female","6","","","","4"
"4 on Scale 1 to 10","1985","Single parent ","Female","6","","","","4"
"4 on Scale 1 to 10","1985","Couple + C. LE 16 ","Male","41","0.0333799232585428","0.0233292215891117","0.0434306249279738","4"
"4 on Scale 1 to 10","1985","Couple + C. LE 16 ","Female","20","","","","4"
"4 on Scale 1 to 10","1985","Couple + C. GT 16 ","Male","26","","","","4"
"4 on Scale 1 to 10","1985","Couple + C. GT 16 ","Female","21","","","","4"
"4 on Scale 1 to 10","1985","(Married) couple without C. ","Male","17","","","","4"
"4 on Scale 1 to 10","1985","Couple + C. LE and GT 16","Male","13","","","","4"
"4 on Scale 1 to 10","1985","Couple + C. LE and GT 16","Female","8","","","","4"
"5 on Scale 1 to 10","1985","(Married) couple without C. ","Male","70","0.0963041145782407","0.0744187415446649","0.118189487611817","5"
"5 on Scale 1 to 10","1985","1-pers.-HH","Female","27","","","","5"
"5 on Scale 1 to 10","1985","Single parent ","Male","11","","","","5"
"5 on Scale 1 to 10","1985","Single parent ","Female","23","","","","5"
"5 on Scale 1 to 10","1985","Couple + C. LE 16 ","Male","95","0.0829057852902251","0.0674772319886049","0.0983343385918454","5"
"5 on Scale 1 to 10","1985","Couple + C. LE 16 ","Female","63","0.119151744833512","0.0920521578972173","0.146251331769806","5"
"5 on Scale 1 to 10","1985","Couple + C. GT 16 ","Male","61","0.0835506028795104","0.0638776145732062","0.103223591185815","5"
"5 on Scale 1 to 10","1985","Couple + C. GT 16 ","Female","45","0.0933354905220116","0.0672843315290603","0.119386649514963","5"
"5 on Scale 1 to 10","1985","Couple + C. LE and GT 16","Male","51","0.0832179071068222","0.0611901095118707","0.105245704701774","5"
"5 on Scale 1 to 10","1985","Couple + C. LE and GT 16","Female","29","","","","5"
"5 on Scale 1 to 10","1985","(Married) couple without C. ","Female","64","0.118674942401787","0.0911156648382518","0.146234219965322","5"
"5 on Scale 1 to 10","1985","1-pers.-HH","Male","37","0.109744734157486","0.0758143784956426","0.143675089819329","5"
"6 on Scale 1 to 10","1985","1-pers.-HH","Female","13","","","","6"
"6 on Scale 1 to 10","1985","Couple + C. LE 16 ","Female","59","0.0960052554807191","0.0713623236614296","0.120648187300009","6"
"6 on Scale 1 to 10","1985","(Married) couple without C. ","Male","57","0.0814509117038808","0.0611591599839361","0.101742663423825","6"
"6 on Scale 1 to 10","1985","Couple + C. LE and GT 16","Female","22","","","","6"
"6 on Scale 1 to 10","1985","Couple + C. LE and GT 16","Male","37","0.0585537819587533","0.0398295136863337","0.077278050231173","6"
"6 on Scale 1 to 10","1985","Single parent ","Female","16","","","","6"
"6 on Scale 1 to 10","1985","Couple + C. LE 16 ","Male","89","0.0659274200253503","0.0520423152366491","0.0798125248140514","6"
"6 on Scale 1 to 10","1985","Couple + C. GT 16 ","Male","64","0.0905756885735681","0.0701709799733032","0.110980397173833","6"
"6 on Scale 1 to 10","1985","Couple + C. GT 16 ","Female","37","0.0843540482093422","0.0594656418551748","0.10924245456351","6"
"6 on Scale 1 to 10","1985","1-pers.-HH","Male","24","","","","6"
"6 on Scale 1 to 10","1985","(Married) couple without C. ","Female","45","0.0897683295632436","0.0654094225259168","0.11412723660057","6"
"6 on Scale 1 to 10","1985","Single parent ","Male","6","","","","6"
"7 on Scale 1 to 10","1985","1-pers.-HH","Male","48","0.147424555266556","0.108939632948302","0.18590947758481","7"
"7 on Scale 1 to 10","1985","Single parent ","Female","32","0.172426185127959","0.118994058843208","0.22585831141271","7"
"7 on Scale 1 to 10","1985","(Married) couple without C. ","Male","91","0.132123729082771","0.107002568583791","0.157244889581751","7"
"7 on Scale 1 to 10","1985","(Married) couple without C. ","Female","78","0.147544879615626","0.11732323543258","0.177766523798671","7"
"7 on Scale 1 to 10","1985","Single parent ","Male","17","","","","7"
"7 on Scale 1 to 10","1985","1-pers.-HH","Female","28","","","","7"
"7 on Scale 1 to 10","1985","Couple + C. LE 16 ","Male","195","0.160474264105808","0.139936861679574","0.181011666532043","7"
"7 on Scale 1 to 10","1985","Couple + C. LE 16 ","Female","73","0.128938174060188","0.100904684115217","0.156971664005159","7"
"7 on Scale 1 to 10","1985","Couple + C. GT 16 ","Male","117","0.161547317520704","0.135381732480948","0.18771290256046","7"
"7 on Scale 1 to 10","1985","Couple + C. GT 16 ","Female","65","0.148850506569608","0.116974903120912","0.180726110018305","7"
"7 on Scale 1 to 10","1985","Couple + C. LE and GT 16","Male","91","0.159875261698632","0.130647729847526","0.189102793549738","7"
"7 on Scale 1 to 10","1985","Couple + C. LE and GT 16","Female","46","0.162661804083116","0.119278868434786","0.206044739731445","7"
"8 on Scale 1 to 10","1985","Couple + C. LE 16 ","Male","331","0.274956215789802","0.249973497114709","0.299938934464895","8"
"8 on Scale 1 to 10","1985","(Married) couple without C. ","Female","106","0.19312751115598","0.15948837916908","0.22676664314288","8"
"8 on Scale 1 to 10","1985","Single parent ","Male","23","","","","8"
"8 on Scale 1 to 10","1985","Couple + C. LE 16 ","Female","109","0.198252769446252","0.164903195929292","0.231602342963212","8"
"8 on Scale 1 to 10","1985","(Married) couple without C. ","Male","194","0.293211988351414","0.259440062391435","0.326983914311394","8"
"8 on Scale 1 to 10","1985","1-pers.-HH","Female","56","0.242001232085635","0.187242019027777","0.296760445143493","8"
"8 on Scale 1 to 10","1985","Single parent ","Female","28","","","","8"
"8 on Scale 1 to 10","1985","Couple + C. GT 16 ","Male","196","0.255524947223917","0.224516285513531","0.286533608934304","8"
"8 on Scale 1 to 10","1985","Couple + C. LE and GT 16","Female","66","0.245276744856105","0.194700364333074","0.295853125379136","8"
"8 on Scale 1 to 10","1985","Couple + C. GT 16 ","Female","100","0.210930862612835","0.1743959622468","0.247465762978869","8"
"8 on Scale 1 to 10","1985","1-pers.-HH","Male","82","0.256909989188654","0.209480276045773","0.304339702331536","8"
"8 on Scale 1 to 10","1985","Couple + C. LE and GT 16","Male","149","0.236673241135754","0.202776383106561","0.270570099164947","8"
"9 on Scale 1 to 10","1985","(Married) couple without C. ","Female","72","0.136766062177459","0.107485886408972","0.166046237945945","9"
"9 on Scale 1 to 10","1985","Couple + C. LE 16 ","Female","68","0.127257332669891","0.0993803072454429","0.155134358094339","9"
"9 on Scale 1 to 10","1985","1-pers.-HH","Female","38","0.16939595567931","0.121437775028881","0.21735413632974","9"
"9 on Scale 1 to 10","1985","Single parent ","Male","22","","","","9"
"9 on Scale 1 to 10","1985","Couple + C. LE 16 ","Male","176","0.150689945014461","0.130672848658911","0.170707041370012","9"
"9 on Scale 1 to 10","1985","Couple + C. LE and GT 16","Male","96","0.161132015518134","0.131811786963517","0.190452244072751","9"
"9 on Scale 1 to 10","1985","1-pers.-HH","Male","35","0.113780555360125","0.079310343477872","0.148250767242378","9"
"9 on Scale 1 to 10","1985","Single parent ","Female","23","","","","9"
"9 on Scale 1 to 10","1985","Couple + C. LE and GT 16","Female","35","0.126381565236735","0.087321905753444","0.165441224720027","9"
"9 on Scale 1 to 10","1985","(Married) couple without C. ","Male","84","0.116759609236846","0.0929360768132332","0.140583141660458","9"
"9 on Scale 1 to 10","1985","Couple + C. GT 16 ","Male","115","0.143426922054103","0.11850744958267","0.168346394525536","9"
"9 on Scale 1 to 10","1985","Couple + C. GT 16 ","Female","65","0.143437492908178","0.112047500721954","0.174827485094403","9"
"0 Completely dissatisfied","1986","1-pers.-HH","Female","1","","","","0"
"0 Completely dissatisfied","1986","(Married) couple without C. ","Male","6","","","","0"
"0 Completely dissatisfied","1986","(Married) couple without C. ","Female","8","","","","0"
"0 Completely dissatisfied","1986","Single parent ","Male","1","","","","0"
"0 Completely dissatisfied","1986","Single parent ","Female","1","","","","0"
"0 Completely dissatisfied","1986","Couple + C. LE 16 ","Male","8","","","","0"
"0 Completely dissatisfied","1986","Couple + C. LE 16 ","Female","5","","","","0"
"0 Completely dissatisfied","1986","Couple + C. GT 16 ","Male","3","","","","0"
"0 Completely dissatisfied","1986","Couple + C. GT 16 ","Female","2","","","","0"
"0 Completely dissatisfied","1986","1-pers.-HH","Male","5","","","","0"
"0 Completely dissatisfied","1986","Couple + C. LE and GT 16","Male","5","","","","0"
"0 Completely dissatisfied","1986","Couple + C. LE and GT 16","Female","2","","","","0"
"1 on Scale 1 to 10","1986","(Married) couple without C. ","Male","6","","","","1"
"1 on Scale 1 to 10","1986","Couple + C. LE 16 ","Male","4","","","","1"
"1 on Scale 1 to 10","1986","Single parent ","Male","","","","","1"
"1 on Scale 1 to 10","1986","Couple + C. GT 16 ","Male","6","","","","1"
"1 on Scale 1 to 10","1986","1-pers.-HH","Female","2","","","","1"
"1 on Scale 1 to 10","1986","Couple + C. LE 16 ","Female","","","","","1"
"1 on Scale 1 to 10","1986","(Married) couple without C. ","Female","6","","","","1"
"1 on Scale 1 to 10","1986","1-pers.-HH","Male","1","","","","1"
"1 on Scale 1 to 10","1986","Single parent ","Female","1","","","","1"
"1 on Scale 1 to 10","1986","Couple + C. LE and GT 16","Male","1","","","","1"
"1 on Scale 1 to 10","1986","Couple + C. LE and GT 16","Female","4","","","","1"
"1 on Scale 1 to 10","1986","Couple + C. GT 16 ","Female","2","","","","1"
"10 Completely satisfied","1986","(Married) couple without C. ","Male","127","0.180599933420908","0.152223844860182","0.208976021981635","10"
"10 Completely satisfied","1986","Couple + C. LE 16 ","Male","204","0.170805949048214","0.14866653171947","0.192945366376958","10"
"10 Completely satisfied","1986","1-pers.-HH","Female","47","0.236496081427089","0.181095862466419","0.291896300387759","10"
"10 Completely satisfied","1986","1-pers.-HH","Male","55","0.166406782848651","0.125852363817975","0.206961201879326","10"
