"plh0173","year","regtyp","sex","n","percent","lower_confidence","upper_confidence","value"
"3 on Scale 1 to 10","1991","Urban Area","Male","100","0.0329888461175427","0.0268159442169723","0.0391617480181132","3"
"4 on Scale 1 to 10","1991","Rural Area","Male","66","0.040694078950019","0.0311951037137183","0.0501930541863197","4"
"4 on Scale 1 to 10","1991","Rural Area","Female","57","0.0537117816862194","0.0412832149143352","0.0661403484581035","4"
"4 on Scale 1 to 10","1991","Urban Area","Female","99","0.0384625628022986","0.030660671894397","0.0462644537102001","4"
"4 on Scale 1 to 10","1991","Urban Area","Male","111","0.0356093465792216","0.0292046498580756","0.0420140433003676","4"
"5 on Scale 1 to 10","1991","Urban Area","Male","345","0.11004200260174","0.0992263166440721","0.120857688559408","5"
"5 on Scale 1 to 10","1991","Urban Area","Female","286","0.121921427297443","0.108647349031914","0.135195505562972","5"
"5 on Scale 1 to 10","1991","Rural Area","Male","211","0.119917915470581","0.104299527500943","0.135536303440219","5"
"5 on Scale 1 to 10","1991","Rural Area","Female","185","0.135077082104968","0.116233906662265","0.153920257547672","5"
"6 on Scale 1 to 10","1991","Urban Area","Female","219","0.0961056432057881","0.0841484031723237","0.108062883239253","6"
"6 on Scale 1 to 10","1991","Rural Area","Male","142","0.0945191697940296","0.0804544151419438","0.108583924446115","6"
"6 on Scale 1 to 10","1991","Rural Area","Female","91","0.079466879204344","0.0645565462169064","0.0943772121917816","6"
"6 on Scale 1 to 10","1991","Urban Area","Male","328","0.0958891109959112","0.0857129125623799","0.106065309429442","6"
"7 on Scale 1 to 10","1991","Rural Area","Male","258","0.174034934308591","0.155807244148373","0.19226262446881","7"
"7 on Scale 1 to 10","1991","Urban Area","Female","362","0.164495994835742","0.149455933848785","0.179536055822699","7"
"7 on Scale 1 to 10","1991","Urban Area","Male","532","0.171511418881908","0.158483355751216","0.1845394820126","7"
"7 on Scale 1 to 10","1991","Rural Area","Female","177","0.139370804162025","0.12027805378789","0.15846355453616","7"
"8 on Scale 1 to 10","1991","Urban Area","Male","920","0.277782083931793","0.262301892901432","0.293262274962153","8"
"8 on Scale 1 to 10","1991","Rural Area","Male","377","0.225861083876535","0.205757997656634","0.245964170096436","8"
"8 on Scale 1 to 10","1991","Urban Area","Female","579","0.245474979603341","0.228015226248623","0.262934732958059","8"
"8 on Scale 1 to 10","1991","Rural Area","Female","305","0.265733258702343","0.241381830397866","0.29008468700682","8"
"9 on Scale 1 to 10","1991","Rural Area","Male","210","0.130419104386282","0.114228681853542","0.146609526919023","9"
"9 on Scale 1 to 10","1991","Rural Area","Female","128","0.100594331833758","0.0840122475095873","0.11717641615793","9"
"9 on Scale 1 to 10","1991","Urban Area","Female","323","0.141430927891018","0.127293920647994","0.155567935134042","9"
"9 on Scale 1 to 10","1991","Urban Area","Male","417","0.133299723952636","0.121552394100179","0.145047053805094","9"
"0 Completely dissatisfied","1992","Rural Area","Male","16","","","","0"
"0 Completely dissatisfied","1992","Rural Area","Female","9","","","","0"
"0 Completely dissatisfied","1992","Urban Area","Female","18","","","","0"
"0 Completely dissatisfied","1992","Urban Area","Male","12","","","","0"
"1 on Scale 1 to 10","1992","Rural Area","Female","8","","","","1"
"1 on Scale 1 to 10","1992","Rural Area","Male","13","","","","1"
"1 on Scale 1 to 10","1992","Urban Area","Female","6","","","","1"
"1 on Scale 1 to 10","1992","Urban Area","Male","15","","","","1"
"10 Completely satisfied","1992","Urban Area","Male","329","0.104926692351663","0.0941230329810833","0.115730351722243","10"
"10 Completely satisfied","1992","Urban Area","Female","265","0.122257225229952","0.108697490737612","0.135816959722292","10"
"10 Completely satisfied","1992","Rural Area","Male","128","0.0823098751728469","0.0684476286468144","0.0961721216988794","10"
"10 Completely satisfied","1992","Rural Area","Female","109","0.102083337965516","0.0844074361934834","0.119759239737548","10"
"2 on Scale 1 to 10","1992","Urban Area","Male","33","0.0108564356325888","0.00720324879484656","0.0145096224703311","2"
"2 on Scale 1 to 10","1992","Urban Area","Female","30","0.0144068275932511","0.00947437057423066","0.0193392846122716","2"
"2 on Scale 1 to 10","1992","Rural Area","Male","26","","","","2"
"2 on Scale 1 to 10","1992","Rural Area","Female","19","","","","2"
"3 on Scale 1 to 10","1992","Rural Area","Male","51","0.0327758742736529","0.0237953783465263","0.0417563702007794","3"
"3 on Scale 1 to 10","1992","Rural Area","Female","29","","","","3"
"3 on Scale 1 to 10","1992","Urban Area","Female","67","0.0297851948973164","0.0227485690582084","0.0368218207364244","3"
"3 on Scale 1 to 10","1992","Urban Area","Male","61","0.0196488376049341","0.0147560332060711","0.0245416420037971","3"
"4 on Scale 1 to 10","1992","Rural Area","Female","55","0.0407243903688556","0.029184939828695","0.0522638409090161","4"
"4 on Scale 1 to 10","1992","Rural Area","Male","57","0.0456534599314557","0.0351253716617405","0.056181548201171","4"
"4 on Scale 1 to 10","1992","Urban Area","Female","74","0.0278586934987154","0.021046682226843","0.0346707047705879","4"
"4 on Scale 1 to 10","1992","Urban Area","Male","109","0.0317214438939496","0.0255430553141893","0.0378998324737099","4"
"5 on Scale 1 to 10","1992","Rural Area","Male","168","0.107220877672635","0.0916156068816323","0.122826148463638","5"
"5 on Scale 1 to 10","1992","Urban Area","Male","308","0.0943632355296134","0.0840575467644298","0.104668924294797","5"
"5 on Scale 1 to 10","1992","Urban Area","Female","268","0.110739834102028","0.0977502082947407","0.123729459909315","5"
"5 on Scale 1 to 10","1992","Rural Area","Female","113","0.0913540707433149","0.0745332405048072","0.108174900981823","5"
"6 on Scale 1 to 10","1992","Rural Area","Male","139","0.0899522150927511","0.0755211745423319","0.10438325564317","6"
"6 on Scale 1 to 10","1992","Rural Area","Female","91","0.0854577071754764","0.0691360726708568","0.101779341680096","6"
"6 on Scale 1 to 10","1992","Urban Area","Female","212","0.0896891049996033","0.077861549290285","0.101516660708922","6"
"6 on Scale 1 to 10","1992","Urban Area","Male","279","0.0793066582689569","0.0697806508602778","0.0888326656776361","6"
"7 on Scale 1 to 10","1992","Rural Area","Male","244","0.160445038383794","0.14193329465517","0.178956782112419","7"
"7 on Scale 1 to 10","1992","Rural Area","Female","193","0.161722098817828","0.140225743790977","0.183218453844678","7"
"7 on Scale 1 to 10","1992","Urban Area","Female","376","0.165757425466031","0.150364790931014","0.181150060001048","7"
"7 on Scale 1 to 10","1992","Urban Area","Male","533","0.174609721367133","0.161226444180985","0.187992998553281","7"
"8 on Scale 1 to 10","1992","Rural Area","Male","446","0.294813561044753","0.271815812469323","0.317811309620182","8"
"8 on Scale 1 to 10","1992","Rural Area","Female","317","0.279122799668657","0.252934069905168","0.305311529432146","8"
"8 on Scale 1 to 10","1992","Urban Area","Male","963","0.320793408434587","0.304337864117972","0.337248952751202","8"
"8 on Scale 1 to 10","1992","Urban Area","Female","598","0.276300212369202","0.257790480874749","0.294809943863655","8"
"9 on Scale 1 to 10","1992","Rural Area","Female","184","0.184637833272042","0.161985040161853","0.207290626382231","9"
"9 on Scale 1 to 10","1992","Rural Area","Male","222","0.152829407601305","0.134680582386026","0.170978232816585","9"
"9 on Scale 1 to 10","1992","Urban Area","Female","328","0.153051639479242","0.138148500696033","0.167954778262451","9"
"9 on Scale 1 to 10","1992","Urban Area","Male","449","0.153488818447794","0.140781517675068","0.166196119220519","9"
"0 Completely dissatisfied","1993","Rural Area","Male","11","","","","0"
"0 Completely dissatisfied","1993","Rural Area","Female","11","","","","0"
"0 Completely dissatisfied","1993","Urban Area","Male","18","","","","0"
"0 Completely dissatisfied","1993","Urban Area","Female","22","","","","0"
"1 on Scale 1 to 10","1993","Rural Area","Male","12","","","","1"
"1 on Scale 1 to 10","1993","Rural Area","Female","16","","","","1"
"1 on Scale 1 to 10","1993","Urban Area","Female","11","","","","1"
"1 on Scale 1 to 10","1993","Urban Area","Male","12","","","","1"
"10 Completely satisfied","1993","Urban Area","Female","234","0.0978337716804899","0.0854278646097663","0.110239678751213","10"
"10 Completely satisfied","1993","Rural Area","Male","136","0.099200275322199","0.0838614886932685","0.11453906195113","10"
"10 Completely satisfied","1993","Rural Area","Female","131","0.139890045788269","0.119382219130941","0.160397872445597","10"
"10 Completely satisfied","1993","Urban Area","Male","273","0.0873083902330251","0.0772489127918381","0.0973678676742122","10"
"2 on Scale 1 to 10","1993","Urban Area","Male","55","0.016703344070993","0.0121363610582131","0.0212703270837728","2"
"2 on Scale 1 to 10","1993","Urban Area","Female","32","0.0133677975441504","0.00857213721120119","0.0181634578770996","2"
"2 on Scale 1 to 10","1993","Rural Area","Male","28","","","","2"
"2 on Scale 1 to 10","1993","Rural Area","Female","22","","","","2"
"3 on Scale 1 to 10","1993","Rural Area","Male","43","0.0258496231364597","0.0177070708795095","0.0339921753934099","3"
"3 on Scale 1 to 10","1993","Rural Area","Female","41","0.0348858103946702","0.0240374775078495","0.0457341432814908","3"
"3 on Scale 1 to 10","1993","Urban Area","Female","73","0.0324811258507463","0.0250784948351388","0.0398837568663538","3"
"3 on Scale 1 to 10","1993","Urban Area","Male","101","0.033284794896604","0.0268924879789422","0.0396771018142658","3"
"4 on Scale 1 to 10","1993","Rural Area","Female","51","0.0541008642526787","0.0407264811063843","0.0674752473989731","4"
"4 on Scale 1 to 10","1993","Rural Area","Male","49","0.0329491839106016","0.0237897755027531","0.04210859231845","4"
"4 on Scale 1 to 10","1993","Urban Area","Female","81","0.0363412006098574","0.0285266839088454","0.0441557173108694","4"
"4 on Scale 1 to 10","1993","Urban Area","Male","142","0.0460488887059206","0.0385799647524669","0.0535178126593743","4"
"5 on Scale 1 to 10","1993","Rural Area","Male","187","0.11690669764353","0.100419629347442","0.133393765939618","5"
"5 on Scale 1 to 10","1993","Urban Area","Male","331","0.108864995059534","0.0977655495884283","0.11996444053064","5"
"5 on Scale 1 to 10","1993","Urban Area","Female","299","0.135498148437783","0.121206231395405","0.149790065480162","5"
"5 on Scale 1 to 10","1993","Rural Area","Female","123","0.0969559037074327","0.079461833986759","0.114449973428106","5"
"6 on Scale 1 to 10","1993","Rural Area","Male","145","0.104538334441089","0.0888389822406385","0.120237686641539","6"
"6 on Scale 1 to 10","1993","Rural Area","Female","107","0.0876514022035804","0.0709324489562857","0.104370355450875","6"
"6 on Scale 1 to 10","1993","Urban Area","Female","205","0.0868682851587319","0.0751074495347892","0.0986291207826747","6"
"6 on Scale 1 to 10","1993","Urban Area","Male","304","0.0966442250681997","0.086114845825994","0.107173604310405","6"
"7 on Scale 1 to 10","1993","Rural Area","Male","275","0.185339393218254","0.165400884540205","0.205277901896303","7"
"7 on Scale 1 to 10","1993","Rural Area","Female","206","0.202958109386615","0.179179140268031","0.226737078505198","7"
"7 on Scale 1 to 10","1993","Urban Area","Female","350","0.16027511907418","0.144955696102273","0.175594542046087","7"
"7 on Scale 1 to 10","1993","Urban Area","Male","563","0.18443056279211","0.17060979028108","0.19825133530314","7"
"8 on Scale 1 to 10","1993","Rural Area","Male","387","0.267762889584112","0.245042200125802","0.290483579042423","8"
"8 on Scale 1 to 10","1993","Rural Area","Female","249","0.213590181574833","0.189359571391865","0.237820791757802","8"
"8 on Scale 1 to 10","1993","Urban Area","Male","848","0.298234357726727","0.281931629467578","0.314537085985875","8"
"8 on Scale 1 to 10","1993","Urban Area","Female","583","0.281048006230933","0.262277281408338","0.299818731053528","8"
"9 on Scale 1 to 10","1993","Rural Area","Male","186","0.12768317829168","0.110558421546689","0.144807935036671","9"
"9 on Scale 1 to 10","1993","Rural Area","Female","142","0.122065928759736","0.102711630629306","0.141420226890166","9"
"9 on Scale 1 to 10","1993","Urban Area","Female","313","0.14278327504501","0.128174129022627","0.157392421067394","9"
"9 on Scale 1 to 10","1993","Urban Area","Male","378","0.119075199330481","0.107533613687672","0.130616784973291","9"
"0 Completely dissatisfied","1994","Urban Area","Male","25","","","","0"
"0 Completely dissatisfied","1994","Urban Area","Female","20","","","","0"
"0 Completely dissatisfied","1994","Rural Area","Male","12","","","","0"
"0 Completely dissatisfied","1994","Rural Area","Female","8","","","","0"
"1 on Scale 1 to 10","1994","Urban Area","Female","17","","","","1"
"1 on Scale 1 to 10","1994","Urban Area","Male","19","","","","1"
"1 on Scale 1 to 10","1994","Rural Area","Male","9","","","","1"
"1 on Scale 1 to 10","1994","Rural Area","Female","9","","","","1"
"10 Completely satisfied","1994","Urban Area","Male","246","0.0762665958078701","0.0665929662581362","0.0859402253576041","10"
"10 Completely satisfied","1994","Urban Area","Female","198","0.0949301845122899","0.082482129687625","0.107378239336955","10"
"10 Completely satisfied","1994","Rural Area","Male","125","0.0819472270359705","0.0676861604848695","0.0962082935870715","10"
"10 Completely satisfied","1994","Rural Area","Female","94","0.0992930733128624","0.0814739764544015","0.117112170171323","10"
"2 on Scale 1 to 10","1994","Urban Area","Male","55","0.0196344948407688","0.0145779620986403","0.0246910275828972","2"
"2 on Scale 1 to 10","1994","Urban Area","Female","42","0.0249732351436969","0.018346433653706","0.0316000366336878","2"
"2 on Scale 1 to 10","1994","Rural Area","Male","24","","","","2"
"2 on Scale 1 to 10","1994","Rural Area","Female","19","","","","2"
"3 on Scale 1 to 10","1994","Rural Area","Male","50","0.0295153402826951","0.0207156115020377","0.0383150690633526","3"
"3 on Scale 1 to 10","1994","Rural Area","Female","45","0.0325707036259459","0.0219938218883966","0.0431475853634952","3"
"3 on Scale 1 to 10","1994","Urban Area","Male","89","0.0331347962040714","0.0266113953818644","0.0396581970262783","3"
"3 on Scale 1 to 10","1994","Urban Area","Female","82","0.037834176279497","0.0297315577262179","0.0459367948327762","3"
"4 on Scale 1 to 10","1994","Rural Area","Male","59","0.0468696793333468","0.0358802994641776","0.057859059202516","4"
"4 on Scale 1 to 10","1994","Rural Area","Female","39","0.0270400482674092","0.0173754084321216","0.0367046881026969","4"
"4 on Scale 1 to 10","1994","Urban Area","Female","82","0.0402065588014706","0.0318640700381344","0.0485490475648068","4"
"4 on Scale 1 to 10","1994","Urban Area","Male","119","0.0427587131908417","0.0353852422831972","0.0501321840984863","4"
"5 on Scale 1 to 10","1994","Urban Area","Male","354","0.116195387990236","0.104515961335537","0.127874814644935","5"
"5 on Scale 1 to 10","1994","Urban Area","Female","283","0.140255515499532","0.125508539859185","0.15500249113988","5"
"5 on Scale 1 to 10","1994","Rural Area","Female","126","0.115875418404174","0.096803830628377","0.134947006179971","5"
"5 on Scale 1 to 10","1994","Rural Area","Male","175","0.122507911952711","0.105460646432193","0.139555177473228","5"
"6 on Scale 1 to 10","1994","Rural Area","Male","144","0.0965010713422496","0.081148506495639","0.11185363618886","6"
"6 on Scale 1 to 10","1994","Rural Area","Female","123","0.120779680291531","0.10136276407083","0.140196596512233","6"
"6 on Scale 1 to 10","1994","Urban Area","Female","212","0.0909640085165549","0.0787520977084717","0.103175919324638","6"
"6 on Scale 1 to 10","1994","Urban Area","Male","309","0.105115189304811","0.0939371597534471","0.116293218856174","6"
"7 on Scale 1 to 10","1994","Urban Area","Female","362","0.161915601296001","0.146271647814433","0.177559554777568","7"
"7 on Scale 1 to 10","1994","Rural Area","Male","240","0.159246634965927","0.140221817825416","0.178271452106437","7"
"7 on Scale 1 to 10","1994","Rural Area","Female","213","0.201553748528135","0.177650730247852","0.225456766808418","7"
"7 on Scale 1 to 10","1994","Urban Area","Male","509","0.175989905791769","0.162110876509293","0.189868935074245","7"
"8 on Scale 1 to 10","1994","Rural Area","Male","392","0.287296968896454","0.263769734624115","0.310824203168793","8"
"8 on Scale 1 to 10","1994","Rural Area","Female","275","0.260625218688575","0.234468997833223","0.286781439543927","8"
"8 on Scale 1 to 10","1994","Urban Area","Male","821","0.293760550778797","0.277160031628707","0.310361069928888","8"
"8 on Scale 1 to 10","1994","Urban Area","Female","552","0.26761991825099","0.24881870963272","0.28642112686926","8"
"9 on Scale 1 to 10","1994","Rural Area","Male","191","0.137491174355085","0.119586342923572","0.155396005786597","9"
"9 on Scale 1 to 10","1994","Rural Area","Female","131","0.114118510475865","0.095173261309729","0.133063759642","9"
"9 on Scale 1 to 10","1994","Urban Area","Female","280","0.121969679019326","0.108072105295087","0.135867252743565","9"
"9 on Scale 1 to 10","1994","Urban Area","Male","346","0.12057555852249","0.108707549886372","0.132443567158608","9"
"0 Completely dissatisfied","1995","Urban Area","Male","49","0.0156650658681181","0.0112931191060675","0.0200370126301688","0"
"0 Completely dissatisfied","1995","Urban Area","Female","46","0.0213396554739002","0.0155104442192849","0.0271688667285154","0"
"0 Completely dissatisfied","1995","Rural Area","Male","23","","","","0"
"0 Completely dissatisfied","1995","Rural Area","Female","23","","","","0"
"1 on Scale 1 to 10","1995","Urban Area","Male","15","","","","1"
"1 on Scale 1 to 10","1995","Urban Area","Female","22","","","","1"
"1 on Scale 1 to 10","1995","Rural Area","Male","16","","","","1"
"1 on Scale 1 to 10","1995","Rural Area","Female","11","","","","1"
"10 Completely satisfied","1995","Urban Area","Male","267","0.0832112608162392","0.0734868569062203","0.092935664726258","10"
"10 Completely satisfied","1995","Urban Area","Female","225","0.0912621173769792","0.0796459012366948","0.102878333517264","10"
"10 Completely satisfied","1995","Rural Area","Male","140","0.0884932821331651","0.074408742227185","0.102577822039145","10"
"10 Completely satisfied","1995","Rural Area","Female","112","0.0988323276973526","0.0822881419116687","0.115376513483037","10"
"2 on Scale 1 to 10","1995","Urban Area","Male","77","0.0291383175530004","0.023216592769986","0.0350600423360147","2"
"2 on Scale 1 to 10","1995","Urban Area","Female","55","0.0226700149631344","0.0166659329959922","0.0286740969302765","2"
"2 on Scale 1 to 10","1995","Rural Area","Male","37","0.0224505373618095","0.0151038710050671","0.0297972037185519","2"
"2 on Scale 1 to 10","1995","Rural Area","Female","39","0.0362208958935455","0.0258632411223282","0.0465785506647627","2"
"3 on Scale 1 to 10","1995","Urban Area","Male","114","0.0375506687545886","0.0308574490889714","0.0442438884202059","3"
"3 on Scale 1 to 10","1995","Urban Area","Female","81","0.037496667685473","0.0298336900988572","0.0451596452720888","3"
"3 on Scale 1 to 10","1995","Rural Area","Male","47","0.0277292651399311","0.0195865289748618","0.0358720013050004","3"
"3 on Scale 1 to 10","1995","Rural Area","Female","41","0.0344584861568932","0.0243467283947606","0.0445702439190258","3"
"4 on Scale 1 to 10","1995","Urban Area","Male","126","0.0456297272109075","0.0382825639440177","0.0529768904777973","4"
"4 on Scale 1 to 10","1995","Urban Area","Female","104","0.0502707833265259","0.0414570922755856","0.0590844743774662","4"
"4 on Scale 1 to 10","1995","Rural Area","Male","64","0.041357136096419","0.0314827244855792","0.0512315477072588","4"
"4 on Scale 1 to 10","1995","Rural Area","Female","46","0.0499710851530697","0.0378923659131225","0.0620498043930169","4"
"5 on Scale 1 to 10","1995","Urban Area","Male","363","0.112659625145339","0.101527794892746","0.123791455397931","5"
"5 on Scale 1 to 10","1995","Urban Area","Female","318","0.122611900262","0.10938182609156","0.135841974432439","5"
"5 on Scale 1 to 10","1995","Rural Area","Male","155","0.097873675825167","0.0831378593575296","0.112609492292804","5"
"5 on Scale 1 to 10","1995","Rural Area","Female","159","0.120068621230426","0.102049556356669","0.138087686104184","5"
"6 on Scale 1 to 10","1995","Urban Area","Male","339","0.101788042032342","0.0911423205593204","0.112433763505363","6"
"6 on Scale 1 to 10","1995","Urban Area","Female","247","0.102318415256805","0.0900937167237588","0.114543113789851","6"
"6 on Scale 1 to 10","1995","Rural Area","Male","186","0.120808751698758","0.104646627014523","0.136970876382992","6"
"6 on Scale 1 to 10","1995","Rural Area","Female","110","0.0750672492597977","0.0604598326973606","0.0896746658222347","6"
"7 on Scale 1 to 10","1995","Urban Area","Male","569","0.192471521940755","0.178591202322537","0.206351841558973","7"
"7 on Scale 1 to 10","1995","Urban Area","Female","397","0.168827596867228","0.153717495619538","0.183937698114918","7"
"7 on Scale 1 to 10","1995","Rural Area","Male","293","0.190372740448289","0.170903342674654","0.209842138221924","7"
"7 on Scale 1 to 10","1995","Rural Area","Female","203","0.160536829797333","0.140186040899667","0.180887618694998","7"
"8 on Scale 1 to 10","1995","Urban Area","Male","795","0.255731927736918","0.240371812512536","0.271092042961301","8"
"8 on Scale 1 to 10","1995","Urban Area","Female","571","0.238388239203551","0.221200872963947","0.255575605443156","8"
"8 on Scale 1 to 10","1995","Rural Area","Male","420","0.263730483642758","0.241877730904911","0.285583236380604","8"
"8 on Scale 1 to 10","1995","Rural Area","Female","321","0.260055297294008","0.23573742521525","0.284373169372766","8"
"9 on Scale 1 to 10","1995","Urban Area","Male","385","0.122797377196653","0.111242061659382","0.134352692733925","9"
"9 on Scale 1 to 10","1995","Urban Area","Female","295","0.133914657605754","0.120177575328242","0.147651739883265","9"
"9 on Scale 1 to 10","1995","Rural Area","Male","181","0.117758355054012","0.101773922680466","0.133742787427558","9"
"9 on Scale 1 to 10","1995","Rural Area","Female","185","0.138286737984861","0.119150139750911","0.157423336218811","9"
"0 Completely dissatisfied","1996","Urban Area","Male","47","0.0163914508513727","0.0118477753346704","0.0209351263680751","0"
"0 Completely dissatisfied","1996","Urban Area","Female","32","0.0135446495167443","0.00884614969620328","0.0182431493372852","0"
"0 Completely dissatisfied","1996","Rural Area","Male","27","","","","0"
"0 Completely dissatisfied","1996","Rural Area","Female","24","","","","0"
"1 on Scale 1 to 10","1996","Urban Area","Male","28","","","","1"
"1 on Scale 1 to 10","1996","Urban Area","Female","12","","","","1"
"1 on Scale 1 to 10","1996","Rural Area","Male","17","","","","1"
"1 on Scale 1 to 10","1996","Rural Area","Female","10","","","","1"
"10 Completely satisfied","1996","Urban Area","Male","224","0.0666980784066423","0.0577700573755806","0.0756260994377041","10"
"10 Completely satisfied","1996","Urban Area","Female","210","0.0818068109617033","0.070666472710261","0.0929471492131457","10"
"10 Completely satisfied","1996","Rural Area","Female","104","0.0960005356425844","0.0795572929258436","0.112443778359325","10"
"10 Completely satisfied","1996","Rural Area","Male","119","0.0770457065220038","0.0637402602305611","0.0903511528134466","10"
"2 on Scale 1 to 10","1996","Urban Area","Female","56","0.0233308010821273","0.0171949447301727","0.0294666574340818","2"
"2 on Scale 1 to 10","1996","Urban Area","Male","60","0.02059045170173","0.0155088272341878","0.0256720761692721","2"
"2 on Scale 1 to 10","1996","Rural Area","Female","20","","","","2"
"2 on Scale 1 to 10","1996","Rural Area","Male","27","","","","2"
"3 on Scale 1 to 10","1996","Urban Area","Male","104","0.0373014635227559","0.0305204352473008","0.0440824917982109","3"
"3 on Scale 1 to 10","1996","Urban Area","Female","84","0.0437725264365877","0.0354564585122922","0.0520885943608832","3"
"3 on Scale 1 to 10","1996","Rural Area","Male","60","0.0348179967142882","0.0256711452693664","0.0439648481592099","3"
"3 on Scale 1 to 10","1996","Rural Area","Female","48","0.0484354406369373","0.036452392345548","0.0604184889283266","3"
"4 on Scale 1 to 10","1996","Urban Area","Male","131","0.0506444325848216","0.0427980809110771","0.0584907842585661","4"
"4 on Scale 1 to 10","1996","Urban Area","Female","115","0.0466933342846628","0.0381174212002171","0.0552692473691084","4"
"4 on Scale 1 to 10","1996","Rural Area","Male","57","0.0426717800830399","0.0325870114583091","0.0527565487077708","4"
"4 on Scale 1 to 10","1996","Rural Area","Female","52","0.055101976815246","0.0423656963884494","0.0678382572420426","4"
"5 on Scale 1 to 10","1996","Urban Area","Female","306","0.130563691357859","0.116868544020324","0.144258838695395","5"
"5 on Scale 1 to 10","1996","Urban Area","Male","314","0.103445324987626","0.0925477143323468","0.114342935642906","5"
"5 on Scale 1 to 10","1996","Rural Area","Male","195","0.13947084010301","0.122185034199689","0.15675664600633","5"
"5 on Scale 1 to 10","1996","Rural Area","Female","169","0.131671435622424","0.112797851466475","0.150545019778373","5"
"6 on Scale 1 to 10","1996","Urban Area","Male","317","0.103076590196067","0.0921961825975833","0.113956997794551","6"
"6 on Scale 1 to 10","1996","Urban Area","Female","230","0.0960797114582063","0.0841007953175206","0.108058627598892","6"
"6 on Scale 1 to 10","1996","Rural Area","Male","169","0.117189952707934","0.101141101482766","0.133238803933103","6"
"6 on Scale 1 to 10","1996","Rural Area","Female","96","0.089440242300614","0.0735112881351995","0.105369196466028","6"
"7 on Scale 1 to 10","1996","Urban Area","Male","565","0.193363687725942","0.179231356486186","0.207496018965697","7"
"7 on Scale 1 to 10","1996","Urban Area","Female","396","0.165380687994419","0.150279078901712","0.180482297087127","7"
"7 on Scale 1 to 10","1996","Rural Area","Male","293","0.181939548672105","0.162689963131235","0.201189134212974","7"
"7 on Scale 1 to 10","1996","Rural Area","Female","224","0.183987203301824","0.162359577522884","0.205614829080763","7"
"8 on Scale 1 to 10","1996","Urban Area","Male","823","0.269039448665533","0.253170709724454","0.284908187606612","8"
"8 on Scale 1 to 10","1996","Urban Area","Female","587","0.252925267423972","0.235256154540418","0.270594380307527","8"
"8 on Scale 1 to 10","1996","Rural Area","Male","416","0.257078649120705","0.235272973240645","0.278884325000765","8"
"8 on Scale 1 to 10","1996","Rural Area","Female","322","0.22485656164659","0.201553640104037","0.248159483189143","8"
"9 on Scale 1 to 10","1996","Urban Area","Male","387","0.130075356815889","0.118038148029741","0.142112565602037","9"
"9 on Scale 1 to 10","1996","Urban Area","Female","297","0.140397188162216","0.126276211635521","0.154518164688911","9"
"9 on Scale 1 to 10","1996","Rural Area","Male","163","0.101573619180564","0.0865007184316495","0.116646519929479","9"
"9 on Scale 1 to 10","1996","Rural Area","Female","164","0.128920249082303","0.110215319403005","0.147625178761601","9"
"0 Completely dissatisfied","1997","Urban Area","Male","45","0.0135970997368517","0.00937844368347322","0.0178157557902302","0"
"0 Completely dissatisfied","1997","Urban Area","Female","34","0.0180925653055616","0.0125839973431931","0.0236011332679301","0"
"0 Completely dissatisfied","1997","Rural Area","Male","21","","","","0"
"0 Completely dissatisfied","1997","Rural Area","Female","27","","","","0"
"1 on Scale 1 to 10","1997","Urban Area","Female","19","","","","1"
"1 on Scale 1 to 10","1997","Urban Area","Male","18","","","","1"
"1 on Scale 1 to 10","1997","Rural Area","Male","13","","","","1"
"1 on Scale 1 to 10","1997","Rural Area","Female","7","","","","1"
"10 Completely satisfied","1997","Urban Area","Male","215","0.0688298405827759","0.0596078066938336","0.0780518744717183","10"
"10 Completely satisfied","1997","Urban Area","Female","172","0.0764612605775465","0.0654787495285174","0.0874437716265756","10"
"10 Completely satisfied","1997","Rural Area","Male","118","0.0765531732345309","0.0631292639000769","0.0899770825689849","10"
"10 Completely satisfied","1997","Rural Area","Female","72","0.0762221469054609","0.0611075488831847","0.0913367449277371","10"
"2 on Scale 1 to 10","1997","Urban Area","Male","44","0.013340347778213","0.00916116787129975","0.0175195276851262","2"
"2 on Scale 1 to 10","1997","Rural Area","Male","36","0.0264138305694383","0.0183173858191904","0.0345102753196862","2"
"2 on Scale 1 to 10","1997","Rural Area","Female","21","","","","2"
"2 on Scale 1 to 10","1997","Urban Area","Female","39","0.0178762560787281","0.012400113433446","0.0233523987240103","2"
"3 on Scale 1 to 10","1997","Urban Area","Male","108","0.0429567990132818","0.0355708631164613","0.0503427349101023","3"
"3 on Scale 1 to 10","1997","Urban Area","Female","96","0.0430093109426752","0.0346245929209756","0.0513940289643747","3"
"3 on Scale 1 to 10","1997","Rural Area","Male","57","0.042814156318114","0.032593393892386","0.053034918743842","3"
"3 on Scale 1 to 10","1997","Rural Area","Female","32","0.0256225204193746","0.0166224318642677","0.0346226089744814","3"
"4 on Scale 1 to 10","1997","Urban Area","Male","143","0.0518247738964996","0.0437498801394825","0.0598996676535166","4"
"4 on Scale 1 to 10","1997","Urban Area","Female","104","0.0400311271421762","0.031929339638517","0.0481329146458354","4"
"4 on Scale 1 to 10","1997","Rural Area","Male","60","0.0437355386971142","0.0334103567617289","0.0540607206324994","4"
"4 on Scale 1 to 10","1997","Rural Area","Female","46","0.0427254545105736","0.0312059488900366","0.0542449601311106","4"
"5 on Scale 1 to 10","1997","Urban Area","Male","327","0.115429699733779","0.103789812664056","0.127069586803501","5"
