"plh0173","year","e11103","migback","n","percent","lower_confidence","upper_confidence","value"
"0 Completely dissatisfied","1985","Full Time","no migration background","25","","","","0"
"0 Completely dissatisfied","1985","Full Time","direct migration background","16","","","","0"
"0 Completely dissatisfied","1985","Full Time","indirect migration background","","","","","0"
"0 Completely dissatisfied","1985","Part Time","no migration background","13","","","","0"
"0 Completely dissatisfied","1985","Part Time","direct migration background","4","","","","0"
"0 Completely dissatisfied","1985","Part Time","indirect migration background","","","","","0"
"0 Completely dissatisfied","1985","Not Working","no migration background","","","","","0"
"0 Completely dissatisfied","1985","Not Working","direct migration background","","","","","0"
"0 Completely dissatisfied","1985","Not Working","indirect migration background","","","","","0"
"1 on Scale 1 to 10","1985","Full Time","no migration background","15","","","","1"
"1 on Scale 1 to 10","1985","Full Time","indirect migration background","","","","","1"
"1 on Scale 1 to 10","1985","Not Working","indirect migration background","","","","","1"
"1 on Scale 1 to 10","1985","Full Time","direct migration background","7","","","","1"
"1 on Scale 1 to 10","1985","Part Time","no migration background","7","","","","1"
"1 on Scale 1 to 10","1985","Part Time","direct migration background","4","","","","1"
"1 on Scale 1 to 10","1985","Not Working","no migration background","","","","","1"
"1 on Scale 1 to 10","1985","Not Working","direct migration background","","","","","1"
"1 on Scale 1 to 10","1985","Part Time","indirect migration background","","","","","1"
"10 Completely satisfied","1985","Full Time","no migration background","649","0.205072828964184","0.191090247644337","0.219055410284031","10"
"10 Completely satisfied","1985","Full Time","indirect migration background","15","","","","10"
"10 Completely satisfied","1985","Part Time","direct migration background","68","0.146184244744289","0.108958584606032","0.183409904882547","10"
"10 Completely satisfied","1985","Part Time","no migration background","248","0.231031646591769","0.205525178996354","0.256538114187185","10"
"10 Completely satisfied","1985","Full Time","direct migration background","334","0.208520436846225","0.188097393326418","0.228943480366032","10"
"10 Completely satisfied","1985","Part Time","indirect migration background","6","","","","10"
"10 Completely satisfied","1985","Not Working","no migration background","19","","","","10"
"10 Completely satisfied","1985","Not Working","direct migration background","11","","","","10"
"10 Completely satisfied","1985","Not Working","indirect migration background","2","","","","10"
"2 on Scale 1 to 10","1985","Full Time","no migration background","33","0.0102439440635928","0.00675682075548316","0.0137310673717025","2"
"2 on Scale 1 to 10","1985","Full Time","direct migration background","26","","","","2"
"2 on Scale 1 to 10","1985","Full Time","indirect migration background","","","","","2"
"2 on Scale 1 to 10","1985","Part Time","no migration background","15","","","","2"
"2 on Scale 1 to 10","1985","Part Time","direct migration background","8","","","","2"
"2 on Scale 1 to 10","1985","Part Time","indirect migration background","","","","","2"
"2 on Scale 1 to 10","1985","Not Working","direct migration background","1","","","","2"
"2 on Scale 1 to 10","1985","Not Working","indirect migration background","","","","","2"
"2 on Scale 1 to 10","1985","Not Working","no migration background","3","","","","2"
"3 on Scale 1 to 10","1985","Full Time","direct migration background","45","0.0302246697066161","0.0216178512024965","0.0388314882107357","3"
"3 on Scale 1 to 10","1985","Part Time","indirect migration background","","","","","3"
"3 on Scale 1 to 10","1985","Full Time","no migration background","74","0.0233995231948971","0.0181643435183675","0.0286347028714268","3"
"3 on Scale 1 to 10","1985","Part Time","direct migration background","9","","","","3"
"3 on Scale 1 to 10","1985","Not Working","no migration background","2","","","","3"
"3 on Scale 1 to 10","1985","Full Time","indirect migration background","1","","","","3"
"3 on Scale 1 to 10","1985","Part Time","no migration background","33","0.0313593968534369","0.0208124797551323","0.0419063139517415","3"
"3 on Scale 1 to 10","1985","Not Working","indirect migration background","","","","","3"
"3 on Scale 1 to 10","1985","Not Working","direct migration background","5","","","","3"
"4 on Scale 1 to 10","1985","Not Working","direct migration background","4","","","","4"
"4 on Scale 1 to 10","1985","Full Time","direct migration background","48","0.0193659081223972","0.0124380541590131","0.0262937620857812","4"
"4 on Scale 1 to 10","1985","Full Time","indirect migration background","1","","","","4"
"4 on Scale 1 to 10","1985","Part Time","no migration background","35","0.033117372111535","0.0222887011001407","0.0439460431229293","4"
"4 on Scale 1 to 10","1985","Part Time","indirect migration background","","","","","4"
"4 on Scale 1 to 10","1985","Not Working","no migration background","3","","","","4"
"4 on Scale 1 to 10","1985","Full Time","no migration background","94","0.0290277328645843","0.0232136717380936","0.034841793991075","4"
"4 on Scale 1 to 10","1985","Not Working","indirect migration background","","","","","4"
"4 on Scale 1 to 10","1985","Part Time","direct migration background","13","","","","4"
"5 on Scale 1 to 10","1985","Not Working","direct migration background","5","","","","5"
"5 on Scale 1 to 10","1985","Full Time","no migration background","278","0.087150287778553","0.0773823321992853","0.0969182433578207","5"
"5 on Scale 1 to 10","1985","Full Time","direct migration background","149","0.124133494233965","0.107557112225242","0.140709876242689","5"
"5 on Scale 1 to 10","1985","Not Working","no migration background","13","","","","5"
"5 on Scale 1 to 10","1985","Not Working","indirect migration background","1","","","","5"
"5 on Scale 1 to 10","1985","Part Time","no migration background","122","0.116087282585752","0.096702659512806","0.135471905658698","5"
"5 on Scale 1 to 10","1985","Part Time","direct migration background","39","0.151347641631439","0.11358496394161","0.189110319321268","5"
"5 on Scale 1 to 10","1985","Part Time","indirect migration background","2","","","","5"
"5 on Scale 1 to 10","1985","Full Time","indirect migration background","2","","","","5"
"6 on Scale 1 to 10","1985","Full Time","no migration background","238","0.0748228559024519","0.0657111601534838","0.0839345516514199","6"
"6 on Scale 1 to 10","1985","Full Time","direct migration background","110","0.0703278940873761","0.0574733995575088","0.0831823886172435","6"
"6 on Scale 1 to 10","1985","Not Working","no migration background","13","","","","6"
"6 on Scale 1 to 10","1985","Part Time","no migration background","84","0.0770525791064134","0.0609148501400557","0.093190308072771","6"
"6 on Scale 1 to 10","1985","Part Time","indirect migration background","1","","","","6"
"6 on Scale 1 to 10","1985","Full Time","indirect migration background","1","","","","6"
"6 on Scale 1 to 10","1985","Part Time","direct migration background","39","0.111953867441076","0.0787302164693196","0.145177518412832","6"
"6 on Scale 1 to 10","1985","Not Working","direct migration background","7","","","","6"
"6 on Scale 1 to 10","1985","Not Working","indirect migration background","1","","","","6"
"7 on Scale 1 to 10","1985","Full Time","indirect migration background","9","","","","7"
"7 on Scale 1 to 10","1985","Full Time","no migration background","500","0.154935193366071","0.142404079718581","0.167466307013561","7"
"7 on Scale 1 to 10","1985","Full Time","direct migration background","210","0.131829415571777","0.114822130399652","0.148836700743902","7"
"7 on Scale 1 to 10","1985","Part Time","no migration background","149","0.144922926377836","0.123620379702058","0.166225473053615","7"
"7 on Scale 1 to 10","1985","Part Time","direct migration background","43","0.110276969357076","0.0772719593311783","0.143281979382973","7"
"7 on Scale 1 to 10","1985","Part Time","indirect migration background","1","","","","7"
"7 on Scale 1 to 10","1985","Not Working","no migration background","14","","","","7"
"7 on Scale 1 to 10","1985","Not Working","indirect migration background","","","","","7"
"7 on Scale 1 to 10","1985","Not Working","direct migration background","7","","","","7"
"8 on Scale 1 to 10","1985","Full Time","no migration background","837","0.258553384991129","0.243390400908915","0.273716369073342","8"
"8 on Scale 1 to 10","1985","Full Time","indirect migration background","8","","","","8"
"8 on Scale 1 to 10","1985","Part Time","indirect migration background","","","","","8"
"8 on Scale 1 to 10","1985","Not Working","direct migration background","12","","","","8"
"8 on Scale 1 to 10","1985","Not Working","indirect migration background","","","","","8"
"8 on Scale 1 to 10","1985","Full Time","direct migration background","364","0.225089880003796","0.204094199848028","0.246085560159563","8"
"8 on Scale 1 to 10","1985","Part Time","no migration background","207","0.199104839642804","0.174939712200893","0.223269967084715","8"
"8 on Scale 1 to 10","1985","Not Working","no migration background","18","","","","8"
"8 on Scale 1 to 10","1985","Part Time","direct migration background","76","0.259554201256983","0.213361781851101","0.305746620662866","8"
"9 on Scale 1 to 10","1985","Full Time","direct migration background","211","0.151762445007288","0.133725324671806","0.16979956534277","9"
"9 on Scale 1 to 10","1985","Full Time","no migration background","460","0.143206416041197","0.131075629450906","0.155337202631488","9"
"9 on Scale 1 to 10","1985","Not Working","no migration background","15","","","","9"
"9 on Scale 1 to 10","1985","Not Working","direct migration background","2","","","","9"
"9 on Scale 1 to 10","1985","Full Time","indirect migration background","8","","","","9"
"9 on Scale 1 to 10","1985","Part Time","no migration background","136","0.132286235301399","0.111783777867873","0.152788692734926","9"
"9 on Scale 1 to 10","1985","Part Time","direct migration background","43","0.121353345734724","0.0869466435246097","0.155760047944839","9"
"9 on Scale 1 to 10","1985","Part Time","indirect migration background","5","","","","9"
"9 on Scale 1 to 10","1985","Not Working","indirect migration background","","","","","9"
"0 Completely dissatisfied","1986","Full Time","no migration background","16","","","","0"
"0 Completely dissatisfied","1986","Full Time","direct migration background","19","","","","0"
"0 Completely dissatisfied","1986","Full Time","indirect migration background","","","","","0"
"0 Completely dissatisfied","1986","Part Time","no migration background","6","","","","0"
"0 Completely dissatisfied","1986","Part Time","direct migration background","5","","","","0"
"0 Completely dissatisfied","1986","Part Time","indirect migration background","","","","","0"
"0 Completely dissatisfied","1986","Not Working","no migration background","2","","","","0"
"0 Completely dissatisfied","1986","Not Working","direct migration background","3","","","","0"
"0 Completely dissatisfied","1986","Not Working","indirect migration background","","","","","0"
"1 on Scale 1 to 10","1986","Full Time","no migration background","12","","","","1"
"1 on Scale 1 to 10","1986","Full Time","direct migration background","6","","","","1"
"1 on Scale 1 to 10","1986","Full Time","indirect migration background","","","","","1"
"1 on Scale 1 to 10","1986","Part Time","no migration background","15","","","","1"
"1 on Scale 1 to 10","1986","Part Time","direct migration background","1","","","","1"
"1 on Scale 1 to 10","1986","Not Working","no migration background","1","","","","1"
"1 on Scale 1 to 10","1986","Not Working","indirect migration background","","","","","1"
"1 on Scale 1 to 10","1986","Part Time","indirect migration background","","","","","1"
"1 on Scale 1 to 10","1986","Not Working","direct migration background","1","","","","1"
"10 Completely satisfied","1986","Full Time","no migration background","563","0.18131458783861","0.167849392265481","0.194779783411739","10"
"10 Completely satisfied","1986","Part Time","direct migration background","65","0.22415059279707","0.179157092231456","0.269144093362684","10"
"10 Completely satisfied","1986","Full Time","direct migration background","262","0.162646457742894","0.143813054013203","0.181479861472584","10"
"10 Completely satisfied","1986","Full Time","indirect migration background","11","","","","10"
"10 Completely satisfied","1986","Part Time","no migration background","174","0.1720735955286","0.148490352564774","0.195656838492425","10"
"10 Completely satisfied","1986","Part Time","indirect migration background","10","","","","10"
"10 Completely satisfied","1986","Not Working","no migration background","18","","","","10"
"10 Completely satisfied","1986","Not Working","direct migration background","9","","","","10"
"10 Completely satisfied","1986","Not Working","indirect migration background","","","","","10"
"2 on Scale 1 to 10","1986","Full Time","no migration background","45","0.0138522271809128","0.00976744815036175","0.0179370062114638","2"
"2 on Scale 1 to 10","1986","Full Time","indirect migration background","1","","","","2"
"2 on Scale 1 to 10","1986","Part Time","no migration background","12","","","","2"
"2 on Scale 1 to 10","1986","Not Working","direct migration background","2","","","","2"
"2 on Scale 1 to 10","1986","Not Working","indirect migration background","","","","","2"
"2 on Scale 1 to 10","1986","Full Time","direct migration background","32","0.0162291594194459","0.00978083220982109","0.0226774866290707","2"
"2 on Scale 1 to 10","1986","Part Time","direct migration background","9","","","","2"
"2 on Scale 1 to 10","1986","Part Time","indirect migration background","1","","","","2"
"2 on Scale 1 to 10","1986","Not Working","no migration background","2","","","","2"
"3 on Scale 1 to 10","1986","Full Time","no migration background","78","0.0265771041504951","0.0209557315331311","0.0321984767678591","3"
"3 on Scale 1 to 10","1986","Full Time","direct migration background","30","0.0196190165667405","0.0125413819709422","0.0266966511625388","3"
"3 on Scale 1 to 10","1986","Part Time","direct migration background","8","","","","3"
"3 on Scale 1 to 10","1986","Part Time","indirect migration background","1","","","","3"
"3 on Scale 1 to 10","1986","Not Working","no migration background","7","","","","3"
"3 on Scale 1 to 10","1986","Full Time","indirect migration background","","","","","3"
"3 on Scale 1 to 10","1986","Part Time","no migration background","22","","","","3"
"3 on Scale 1 to 10","1986","Not Working","indirect migration background","","","","","3"
"3 on Scale 1 to 10","1986","Not Working","direct migration background","2","","","","3"
"4 on Scale 1 to 10","1986","Not Working","direct migration background","3","","","","4"
"4 on Scale 1 to 10","1986","Full Time","no migration background","101","0.0337452098571274","0.0274343336279657","0.0400560860862891","4"
"4 on Scale 1 to 10","1986","Full Time","direct migration background","45","0.0286639678868233","0.0201485692270891","0.0371793665465576","4"
"4 on Scale 1 to 10","1986","Full Time","indirect migration background","2","","","","4"
"4 on Scale 1 to 10","1986","Part Time","no migration background","33","0.0337366168177847","0.0224555786892315","0.0450176549463379","4"
"4 on Scale 1 to 10","1986","Part Time","indirect migration background","","","","","4"
"4 on Scale 1 to 10","1986","Not Working","no migration background","2","","","","4"
"4 on Scale 1 to 10","1986","Not Working","indirect migration background","","","","","4"
"4 on Scale 1 to 10","1986","Part Time","direct migration background","18","","","","4"
"5 on Scale 1 to 10","1986","Full Time","no migration background","310","0.0973297848475992","0.0869706090292627","0.107688960665936","5"
"5 on Scale 1 to 10","1986","Full Time","direct migration background","153","0.103036553481884","0.0875221488201004","0.118550958143667","5"
"5 on Scale 1 to 10","1986","Not Working","no migration background","13","","","","5"
"5 on Scale 1 to 10","1986","Not Working","direct migration background","7","","","","5"
"5 on Scale 1 to 10","1986","Not Working","indirect migration background","1","","","","5"
"5 on Scale 1 to 10","1986","Full Time","indirect migration background","1","","","","5"
"5 on Scale 1 to 10","1986","Part Time","no migration background","114","0.122535647686191","0.10204779191737","0.143023503455012","5"
"5 on Scale 1 to 10","1986","Part Time","direct migration background","39","0.13022130599562","0.0939104466756547","0.166532165315585","5"
"5 on Scale 1 to 10","1986","Part Time","indirect migration background","2","","","","5"
"6 on Scale 1 to 10","1986","Full Time","no migration background","250","0.0796621658863751","0.0701989780835206","0.0891253536892296","6"
"6 on Scale 1 to 10","1986","Full Time","direct migration background","131","0.0932099507697507","0.0783732754446558","0.108046626094846","6"
"6 on Scale 1 to 10","1986","Full Time","indirect migration background","6","","","","6"
"6 on Scale 1 to 10","1986","Part Time","no migration background","87","0.0922763025485217","0.0741932197561266","0.110359385340917","6"
"6 on Scale 1 to 10","1986","Part Time","indirect migration background","","","","","6"
"6 on Scale 1 to 10","1986","Not Working","no migration background","12","","","","6"
"6 on Scale 1 to 10","1986","Part Time","direct migration background","32","0.0924512373693417","0.0611989024630794","0.123703572275604","6"
"6 on Scale 1 to 10","1986","Not Working","direct migration background","1","","","","6"
"6 on Scale 1 to 10","1986","Not Working","indirect migration background","","","","","6"
"7 on Scale 1 to 10","1986","Full Time","no migration background","519","0.166441841260753","0.153424059836381","0.179459622685125","7"
"7 on Scale 1 to 10","1986","Full Time","direct migration background","229","0.180312966061244","0.160693391206859","0.199932540915629","7"
"7 on Scale 1 to 10","1986","Full Time","indirect migration background","8","","","","7"
"7 on Scale 1 to 10","1986","Part Time","no migration background","155","0.162714312024814","0.139652137583015","0.185776486466613","7"
"7 on Scale 1 to 10","1986","Part Time","direct migration background","36","0.115778991353148","0.0812577490109159","0.150300233695381","7"
"7 on Scale 1 to 10","1986","Part Time","indirect migration background","1","","","","7"
"7 on Scale 1 to 10","1986","Not Working","no migration background","14","","","","7"
"7 on Scale 1 to 10","1986","Not Working","direct migration background","10","","","","7"
"7 on Scale 1 to 10","1986","Not Working","indirect migration background","1","","","","7"
"8 on Scale 1 to 10","1986","Full Time","indirect migration background","13","","","","8"
"8 on Scale 1 to 10","1986","Full Time","direct migration background","353","0.234963338791291","0.213326527517568","0.256600150065014","8"
"8 on Scale 1 to 10","1986","Part Time","indirect migration background","6","","","","8"
"8 on Scale 1 to 10","1986","Not Working","no migration background","21","","","","8"
"8 on Scale 1 to 10","1986","Full Time","no migration background","786","0.246696908936379","0.231630682344039","0.261763135528718","8"
"8 on Scale 1 to 10","1986","Part Time","no migration background","245","0.245498998008172","0.218608099462664","0.27238989655368","8"
"8 on Scale 1 to 10","1986","Part Time","direct migration background","70","0.212116940974432","0.1680097215693","0.256224160379565","8"
"8 on Scale 1 to 10","1986","Not Working","direct migration background","6","","","","8"
"8 on Scale 1 to 10","1986","Not Working","indirect migration background","1","","","","8"
"9 on Scale 1 to 10","1986","Not Working","indirect migration background","","","","","9"
"9 on Scale 1 to 10","1986","Part Time","no migration background","121","0.11504033844377","0.0951043692134007","0.134976307674139","9"
"9 on Scale 1 to 10","1986","Not Working","no migration background","14","","","","9"
"9 on Scale 1 to 10","1986","Not Working","direct migration background","4","","","","9"
"9 on Scale 1 to 10","1986","Full Time","no migration background","465","0.145381817970489","0.13306272088415","0.157700915056827","9"
"9 on Scale 1 to 10","1986","Full Time","direct migration background","215","0.145993234918082","0.127973470776718","0.164012999059446","9"
"9 on Scale 1 to 10","1986","Full Time","indirect migration background","8","","","","9"
"9 on Scale 1 to 10","1986","Part Time","direct migration background","47","0.131800194160904","0.0953030411505137","0.168297347171295","9"
"9 on Scale 1 to 10","1986","Part Time","indirect migration background","6","","","","9"
"0 Completely dissatisfied","1987","Full Time","no migration background","12","","","","0"
"0 Completely dissatisfied","1987","Full Time","direct migration background","15","","","","0"
"0 Completely dissatisfied","1987","Full Time","indirect migration background","1","","","","0"
"0 Completely dissatisfied","1987","Part Time","no migration background","10","","","","0"
"0 Completely dissatisfied","1987","Part Time","direct migration background","2","","","","0"
"0 Completely dissatisfied","1987","Part Time","indirect migration background","1","","","","0"
"0 Completely dissatisfied","1987","Not Working","no migration background","","","","","0"
"0 Completely dissatisfied","1987","Not Working","direct migration background","1","","","","0"
"0 Completely dissatisfied","1987","Not Working","indirect migration background","","","","","0"
"1 on Scale 1 to 10","1987","Full Time","no migration background","18","","","","1"
"1 on Scale 1 to 10","1987","Full Time","direct migration background","12","","","","1"
"1 on Scale 1 to 10","1987","Full Time","indirect migration background","1","","","","1"
"1 on Scale 1 to 10","1987","Part Time","no migration background","8","","","","1"
"1 on Scale 1 to 10","1987","Part Time","indirect migration background","","","","","1"
"1 on Scale 1 to 10","1987","Not Working","no migration background","1","","","","1"
"1 on Scale 1 to 10","1987","Not Working","direct migration background","","","","","1"
"1 on Scale 1 to 10","1987","Not Working","indirect migration background","","","","","1"
"1 on Scale 1 to 10","1987","Part Time","direct migration background","1","","","","1"
"10 Completely satisfied","1987","Full Time","no migration background","526","0.164039387152944","0.151176793840927","0.176901980464961","10"
"10 Completely satisfied","1987","Part Time","direct migration background","59","0.195558582100314","0.152437260600198","0.238679903600431","10"
"10 Completely satisfied","1987","Full Time","direct migration background","233","0.153020787230018","0.134636012644476","0.171405561815559","10"
"10 Completely satisfied","1987","Full Time","indirect migration background","9","","","","10"
"10 Completely satisfied","1987","Part Time","no migration background","165","0.16683189292099","0.143417954603281","0.190245831238698","10"
"10 Completely satisfied","1987","Part Time","indirect migration background","6","","","","10"
"10 Completely satisfied","1987","Not Working","no migration background","19","","","","10"
"10 Completely satisfied","1987","Not Working","direct migration background","8","","","","10"
"10 Completely satisfied","1987","Not Working","indirect migration background","","","","","10"
"2 on Scale 1 to 10","1987","Part Time","no migration background","12","","","","2"
"2 on Scale 1 to 10","1987","Part Time","indirect migration background","1","","","","2"
"2 on Scale 1 to 10","1987","Full Time","indirect migration background","","","","","2"
"2 on Scale 1 to 10","1987","Full Time","no migration background","45","0.0139076825903133","0.00983999365318045","0.0179753715274462","2"
"2 on Scale 1 to 10","1987","Full Time","direct migration background","15","","","","2"
"2 on Scale 1 to 10","1987","Part Time","direct migration background","5","","","","2"
"2 on Scale 1 to 10","1987","Not Working","no migration background","","","","","2"
