"plh0173","year","n","percent","lower_confidence","upper_confidence","value"
"10 Completely satisfied","1988","831","0.143776218876308","0.134775226033561","0.152777211719055","10"
"2 on Scale 1 to 10","1988","84","0.0140423411665935","0.0110237650122885","0.0170609173208985","2"
"3 on Scale 1 to 10","1988","206","0.0370301575257931","0.0321857868412342","0.041874528210352","3"
"4 on Scale 1 to 10","1988","212","0.0370108202181176","0.0321676659476135","0.0418539744886217","4"
"5 on Scale 1 to 10","1988","620","0.105422545242339","0.0975443095859994","0.113300780898678","5"
"6 on Scale 1 to 10","1988","517","0.0840077134038587","0.0768913398907899","0.0911240869169276","6"
"7 on Scale 1 to 10","1988","1002","0.171747982494518","0.162072328761894","0.181423636227141","7"
"8 on Scale 1 to 10","1988","1481","0.255933696201444","0.244738729725023","0.267128662677866","8"
"9 on Scale 1 to 10","1988","805","0.138907046805837","0.130034661353556","0.147779432258119","9"
"0 Completely dissatisfied","1989","34","0.0043082050812441","0.00260657777288183","0.00600983238960637","0"
"1 on Scale 1 to 10","1989","36","0.00679156199556004","0.00465773682773","0.00892538716339009","1"
"10 Completely satisfied","1989","754","0.128613491465843","0.119915830436039","0.137311152495646","10"
"2 on Scale 1 to 10","1989","80","0.0130529172133932","0.0101040547054699","0.0160017797213165","2"
"3 on Scale 1 to 10","1989","164","0.0292602134859688","0.0248815259153842","0.0336389010565534","3"
"4 on Scale 1 to 10","1989","205","0.0366616895936042","0.0317791086458949","0.0415442705413134","4"
"5 on Scale 1 to 10","1989","628","0.10830742264411","0.100233390305125","0.116381454983095","5"
"6 on Scale 1 to 10","1989","555","0.0966593332543274","0.088982157613026","0.104336508895629","6"
"7 on Scale 1 to 10","1989","944","0.162974788426365","0.153378942176453","0.172570634676276","7"
"8 on Scale 1 to 10","1989","1519","0.272152642269972","0.260589383873047","0.283715900666897","8"
"9 on Scale 1 to 10","1989","772","0.141217734569614","0.132169997903575","0.150265471235652","9"
"0 Completely dissatisfied","1990","103","0.00994895945794717","0.00790735961021098","0.0119905593056834","0"
"1 on Scale 1 to 10","1990","48","0.00496461730671438","0.0035187942295111","0.00641044038391766","1"
"10 Completely satisfied","1990","1380","0.13817231582003","0.131073698891364","0.145270932748695","10"
"2 on Scale 1 to 10","1990","167","0.0187029692819627","0.0159161518113985","0.0214897867525269","2"
"3 on Scale 1 to 10","1990","255","0.0264350594956573","0.0231349708120774","0.0297351481792372","3"
"4 on Scale 1 to 10","1990","317","0.0363452965760344","0.0324954995466031","0.0401950936054657","4"
"5 on Scale 1 to 10","1990","1070","0.112170152897079","0.105678481497229","0.118661824296928","5"
"6 on Scale 1 to 10","1990","812","0.0894363449588094","0.0835659789628396","0.0953067109547792","6"
"7 on Scale 1 to 10","1990","1499","0.170646638900686","0.162907873599662","0.17838540420171","7"
"8 on Scale 1 to 10","1990","2271","0.254222346395324","0.245265305723326","0.263179387067323","8"
"9 on Scale 1 to 10","1990","1156","0.138955298909756","0.131839831932954","0.146070765886559","9"
"0 Completely dissatisfied","1991","172","0.0149883934506031","0.0124103191204593","0.017566467780747","0"
"1 on Scale 1 to 10","1991","67","0.00659268547721309","0.00487559937393884","0.00830977158048733","1"
"10 Completely satisfied","1991","1008","0.114872498373013","0.108106869531451","0.121638127214575","10"
"2 on Scale 1 to 10","1991","200","0.0218855646170832","0.0187812128287982","0.0249899164053682","2"
"3 on Scale 1 to 10","1991","318","0.0364729027386741","0.0324953646338852","0.040450440843463","3"
"4 on Scale 1 to 10","1991","334","0.0396188848233265","0.0354801257344119","0.0437576439122412","4"
"5 on Scale 1 to 10","1991","1032","0.118378181645215","0.111523706352704","0.125232656937725","5"
"6 on Scale 1 to 10","1991","784","0.0934154377662467","0.0872408110941401","0.0995900644383534","6"
"7 on Scale 1 to 10","1991","1338","0.1656199110209","0.157732482116594","0.173507339925206","7"
"8 on Scale 1 to 10","1991","2193","0.257114455545135","0.247841430789533","0.266387480300737","8"
"9 on Scale 1 to 10","1991","1087","0.131041084542591","0.123881289681228","0.138200879403953","9"
"0 Completely dissatisfied","1992","57","0.00752890059883883","0.00564046645749288","0.00941733474018477","0"
"1 on Scale 1 to 10","1992","43","0.00491382191393071","0.00338619542413443","0.00644144840372699","1"
"10 Completely satisfied","1992","837","0.105346144788276","0.0986393661923447","0.112052923384206","10"
"2 on Scale 1 to 10","1992","108","0.0133052439295937","0.0108021337991005","0.0158083540600868","2"
"3 on Scale 1 to 10","1992","212","0.0254920999622409","0.0220488177756381","0.0289353821488436","3"
"4 on Scale 1 to 10","1992","298","0.0342487167913477","0.0302755945576547","0.0382218390250407","4"
"5 on Scale 1 to 10","1992","867","0.101340103436266","0.0947473705564916","0.107932836316039","5"
"6 on Scale 1 to 10","1992","725","0.0846132148294467","0.0785332853123834","0.0906931443465099","6"
"7 on Scale 1 to 10","1992","1355","0.167414504543125","0.159258300374256","0.175570708711994","7"
"8 on Scale 1 to 10","1992","2347","0.298315342876621","0.288320271202287","0.308310414550956","8"
"9 on Scale 1 to 10","1992","1200","0.157481906330314","0.149524306838575","0.165439505822053","9"
"0 Completely dissatisfied","1993","62","0.00857355386580845","0.0065256876497312","0.0106214200818857","0"
"1 on Scale 1 to 10","1993","51","0.00598033185737081","0.00426775124853539","0.00769291246620622","1"
"10 Completely satisfied","1993","774","0.0987790924302977","0.0921517557152505","0.105406429145345","10"
"2 on Scale 1 to 10","1993","137","0.0167563831959635","0.0139052887707001","0.0196074776212268","2"
"3 on Scale 1 to 10","1993","258","0.0319583606881552","0.0280514799191799","0.0358652414571306","3"
"4 on Scale 1 to 10","1993","323","0.0419018826782569","0.0374513432491215","0.0463524221073923","4"
"5 on Scale 1 to 10","1993","940","0.116654464485841","0.109524179590713","0.123784749380969","5"
"6 on Scale 1 to 10","1993","761","0.0940488208399993","0.0875651648190805","0.100532476860918","6"
"7 on Scale 1 to 10","1993","1394","0.17970979591819","0.171181534007984","0.188238057828395","7"
"8 on Scale 1 to 10","1993","2067","0.277743623959125","0.267795100406129","0.287692147512121","8"
"9 on Scale 1 to 10","1993","1019","0.127893690080993","0.120475462294905","0.13531191786708","9"
"0 Completely dissatisfied","1994","65","0.0110197602480104","0.00866104932101319","0.0133784711750075","0"
"1 on Scale 1 to 10","1994","54","0.00664908218553818","0.00481285235649452","0.00848531201458184","1"
"10 Completely satisfied","1994","663","0.0855237914893347","0.0792051383221604","0.091842444656509","10"
"2 on Scale 1 to 10","1994","140","0.020364382802964","0.0171731186910063","0.0235556469149217","2"
"3 on Scale 1 to 10","1994","266","0.0338259483735773","0.0297413673578875","0.0379105293892671","3"
"4 on Scale 1 to 10","1994","299","0.0408182066731668","0.0363475402915426","0.045288873054791","4"
"5 on Scale 1 to 10","1994","938","0.124331216713339","0.116876092829325","0.131786340597354","5"
"6 on Scale 1 to 10","1994","788","0.10135332125017","0.0945345155110991","0.10817212698924","6"
"7 on Scale 1 to 10","1994","1324","0.172043438554251","0.163516018196087","0.180570858912414","7"
"8 on Scale 1 to 10","1994","2040","0.280945572576083","0.270790411474329","0.291100733677838","8"
"9 on Scale 1 to 10","1994","948","0.123125279133565","0.115701291701695","0.130549266565436","9"
"0 Completely dissatisfied","1995","141","0.0182550762299366","0.0153701548266539","0.0211399976332193","0"
"1 on Scale 1 to 10","1995","64","0.00743080251715872","0.0055800809555222","0.00928152407879525","1"
"10 Completely satisfied","1995","744","0.0885105156728375","0.082389604247066","0.094631427098609","10"
"2 on Scale 1 to 10","1995","208","0.0269803794139269","0.023488753939711","0.0304720048881429","2"
"3 on Scale 1 to 10","1995","283","0.0354047287054332","0.0314223181729398","0.0393871392379265","3"
"4 on Scale 1 to 10","1995","340","0.046793330525013","0.0422421051411446","0.0513445559088814","4"
"5 on Scale 1 to 10","1995","995","0.113918360501847","0.107071735211426","0.120764985792267","5"
"6 on Scale 1 to 10","1995","882","0.101852542334137","0.0953347189578454","0.108370365710428","6"
"7 on Scale 1 to 10","1995","1462","0.18107043780072","0.172772123527498","0.189368752073943","7"
"8 on Scale 1 to 10","1995","2107","0.252627040712231","0.24326325565999","0.261990825764471","8"
"9 on Scale 1 to 10","1995","1046","0.12715678558676","0.11997750844813","0.134336062725389","9"
"0 Completely dissatisfied","1996","130","0.0160981144013207","0.0133575363447893","0.018838692457852","0"
"1 on Scale 1 to 10","1996","67","0.00841609628940854","0.00642680281999782","0.0104053897588193","1"
"10 Completely satisfied","1996","657","0.076764226409892","0.0709670765689228","0.0825613762508612","10"
"2 on Scale 1 to 10","1996","163","0.0203497381497965","0.0172751020850883","0.0234243742145048","2"
"3 on Scale 1 to 10","1996","296","0.0402553194638552","0.0359750779929284","0.044535560934782","3"
"4 on Scale 1 to 10","1996","355","0.0486777848344013","0.0439917231885074","0.0533638464802953","4"
"5 on Scale 1 to 10","1996","984","0.121340742965777","0.114230370613059","0.128451115318496","5"
"6 on Scale 1 to 10","1996","812","0.10161893269375","0.0950393797639673","0.108198485623532","6"
"7 on Scale 1 to 10","1996","1478","0.181816395923467","0.173417529323252","0.190215262523683","7"
"8 on Scale 1 to 10","1996","2148","0.256481315404485","0.246971927037392","0.265990703771578","8"
"9 on Scale 1 to 10","1996","1011","0.128181333463846","0.120901788225515","0.135460878702177","9"
"0 Completely dissatisfied","1997","127","0.0193312170678879","0.0162824842564628","0.022379949879313","0"
"1 on Scale 1 to 10","1997","57","0.00746664274549586","0.00556046307917976","0.00937282241181197","1"
"10 Completely satisfied","1997","577","0.0733603900858702","0.067587213562903","0.0791335666088375","10"
"2 on Scale 1 to 10","1997","140","0.01767033307419","0.0147530431731573","0.0205876229752227","2"
"3 on Scale 1 to 10","1997","293","0.0407606550878844","0.0363822830644841","0.0451390271112847","3"
"4 on Scale 1 to 10","1997","353","0.0457729522998752","0.0411453192478199","0.0504005853519306","4"
"5 on Scale 1 to 10","1997","932","0.117879150304739","0.110738937878345","0.125019362731133","5"
"6 on Scale 1 to 10","1997","831","0.104132652489471","0.0973695820621102","0.110895722916832","6"
"7 on Scale 1 to 10","1997","1508","0.191115164709171","0.182409147688545","0.199821181729796","7"
"8 on Scale 1 to 10","1997","2096","0.262095458470701","0.252357712742184","0.271833204199217","8"
"9 on Scale 1 to 10","1997","921","0.120415383664716","0.113209149172649","0.127621618156783","9"
"0 Completely dissatisfied","1998","155","0.0198721894172766","0.0169139777280254","0.0228304011065279","0"
"1 on Scale 1 to 10","1998","60","0.0099261774506179","0.00782486884046887","0.0120274860607669","1"
"10 Completely satisfied","1998","717","0.0907101019210045","0.0846225308543238","0.0967976729876851","10"
"2 on Scale 1 to 10","1998","162","0.0172466963622448","0.0144871337736216","0.020006258950868","2"
"3 on Scale 1 to 10","1998","297","0.0351222763963041","0.0312202293463036","0.0390243234463046","3"
"4 on Scale 1 to 10","1998","371","0.0457771127740411","0.0413470064764023","0.0502072190716799","4"
"5 on Scale 1 to 10","1998","966","0.112663896996273","0.105961942199837","0.119365851792708","5"
"6 on Scale 1 to 10","1998","930","0.10338855462308","0.0969349344004855","0.109842174845675","6"
"7 on Scale 1 to 10","1998","1616","0.18703402616845","0.178768670824949","0.19529938151195","7"
"8 on Scale 1 to 10","1998","2229","0.256496108297849","0.247239603154903","0.265752613440795","8"
"9 on Scale 1 to 10","1998","1047","0.121762859592859","0.114831341633924","0.128694377551795","9"
"0 Completely dissatisfied","1999","127","0.0181409066747322","0.0152788322149216","0.0210029811345429","0"
"1 on Scale 1 to 10","1999","58","0.00773859541226939","0.00585940420943394","0.00961778661510484","1"
"10 Completely satisfied","1999","656","0.0809537805658714","0.0751043432087137","0.0868032179230291","10"
"2 on Scale 1 to 10","1999","146","0.0192759698683272","0.0163274206740371","0.0222245190626173","2"
"3 on Scale 1 to 10","1999","299","0.0408468074893139","0.0366020791783064","0.0450915358003214","3"
"4 on Scale 1 to 10","1999","361","0.0461612949966262","0.0416613903314333","0.0506611996618192","4"
"5 on Scale 1 to 10","1999","979","0.123096736741274","0.116051007277634","0.130142466204913","5"
"6 on Scale 1 to 10","1999","914","0.105299206804326","0.0987168971160098","0.111881516492642","6"
"7 on Scale 1 to 10","1999","1556","0.17133669361955","0.163256140389842","0.179417246849258","7"
"8 on Scale 1 to 10","1999","2176","0.254413743629988","0.245073760720439","0.263753726539538","8"
"9 on Scale 1 to 10","1999","1081","0.132736264197721","0.125460187991257","0.140012340404186","9"
"0 Completely dissatisfied","2000","291","0.023300020902024","0.0207363357458478","0.0258637060582002","0"
"1 on Scale 1 to 10","2000","84","0.00637345850791065","0.00502105864651783","0.00772585836930348","1"
"10 Completely satisfied","2000","1522","0.123843586118825","0.118245577971226","0.129441594266424","10"
"2 on Scale 1 to 10","2000","219","0.0166772671275369","0.0145009788308208","0.018853555424253","2"
"3 on Scale 1 to 10","2000","394","0.0326929593910762","0.0296708148181831","0.0357151039639692","3"
"4 on Scale 1 to 10","2000","460","0.0354520498320671","0.0323094539937545","0.0385946456703797","4"
"5 on Scale 1 to 10","2000","1468","0.109565282167524","0.104257128738495","0.114873435596552","5"
"6 on Scale 1 to 10","2000","1288","0.0928936575965766","0.0879604649257013","0.0978268502674519","6"
"7 on Scale 1 to 10","2000","2312","0.169096149939455","0.162726021489933","0.175466278388977","7"
"8 on Scale 1 to 10","2000","3553","0.262788895686295","0.255308830487645","0.270268960884946","8"
"9 on Scale 1 to 10","2000","1710","0.12731667273071","0.121651972612201","0.132981372849219","9"
"0 Completely dissatisfied","2001","244","0.0222198069559594","0.019693990565604","0.0247456233463148","0"
"1 on Scale 1 to 10","2001","88","0.00660881680230249","0.00522035791132044","0.00799727569328455","1"
"10 Completely satisfied","2001","1298","0.109725705178268","0.104369870955944","0.115081539400591","10"
"2 on Scale 1 to 10","2001","213","0.0159453351395392","0.0137988026973782","0.0180918675817001","2"
"3 on Scale 1 to 10","2001","415","0.0334154118369482","0.0303357405726132","0.0364950831012833","3"
"4 on Scale 1 to 10","2001","488","0.0376268356600169","0.0343659796725481","0.0408876916474857","4"
"5 on Scale 1 to 10","2001","1397","0.106416022181335","0.10113178605659","0.11170025830608","5"
"6 on Scale 1 to 10","2001","1227","0.0906770161345803","0.0857564087608403","0.0955976235083204","6"
"7 on Scale 1 to 10","2001","2271","0.172062914542025","0.165595163058407","0.178530666025644","7"
"8 on Scale 1 to 10","2001","3596","0.263489269220454","0.255940397862867","0.27103814057804","8"
"9 on Scale 1 to 10","2001","1845","0.141812866348572","0.13583481232067","0.147790920376474","9"
"0 Completely dissatisfied","2002","248","0.0215757156999985","0.0191654376016233","0.0239859937983738","0"
"1 on Scale 1 to 10","2002","109","0.00928938963543713","0.00769795819339585","0.0108808210774784","1"
"10 Completely satisfied","2002","1259","0.0946096742887723","0.0897544797509425","0.0994648688266021","10"
"2 on Scale 1 to 10","2002","242","0.0192501292868796","0.0169707484514654","0.0215295101222938","2"
"3 on Scale 1 to 10","2002","449","0.0403160515460376","0.0370529991403986","0.0435791039516765","3"
"4 on Scale 1 to 10","2002","515","0.0396694901512439","0.0364316186436227","0.042907361658865","4"
"5 on Scale 1 to 10","2002","1409","0.109283109788811","0.1041074311402","0.114458788437423","5"
"6 on Scale 1 to 10","2002","1402","0.101223926607014","0.0962202609953189","0.106227592218709","6"
"7 on Scale 1 to 10","2002","2513","0.180421808287615","0.174042690080338","0.186800926494891","7"
"8 on Scale 1 to 10","2002","3846","0.256957532137687","0.249708860417395","0.264206203857978","8"
"9 on Scale 1 to 10","2002","1967","0.127403172570504","0.121871991528728","0.132934353612281","9"
"0 Completely dissatisfied","2003","260","0.0226188524480835","0.0200886123933632","0.0251490925028037","0"
"1 on Scale 1 to 10","2003","105","0.0089377042229194","0.00733608995123088","0.0105393184946079","1"
"10 Completely satisfied","2003","1083","0.0866074414081777","0.0818211316379519","0.0913937511784036","10"
"2 on Scale 1 to 10","2003","263","0.0234641808872919","0.020888208213134","0.0260401535614499","2"
"3 on Scale 1 to 10","2003","439","0.0377599495935746","0.0345161659365955","0.0410037332505538","3"
"4 on Scale 1 to 10","2003","531","0.041661509746029","0.0382611768928156","0.0450618425992423","4"
"5 on Scale 1 to 10","2003","1368","0.111376276483553","0.106022629103661","0.116729923863446","5"
"6 on Scale 1 to 10","2003","1288","0.0971186208480704","0.0920794269986763","0.102157814697465","6"
"7 on Scale 1 to 10","2003","2416","0.176083614999302","0.169601816789382","0.182565413209221","7"
"8 on Scale 1 to 10","2003","3650","0.263893335707653","0.256393028536413","0.271393642878893","8"
"9 on Scale 1 to 10","2003","1862","0.130478513655346","0.124746540822953","0.136210486487738","9"
"0 Completely dissatisfied","2004","273","0.0253578430907609","0.022633526238459","0.0280821599430629","0"
"1 on Scale 1 to 10","2004","120","0.0104463722025198","0.00868447209886913","0.0122082723061704","1"
"10 Completely satisfied","2004","1021","0.0840008591152682","0.0791939239697472","0.0888077942607891","10"
"2 on Scale 1 to 10","2004","283","0.0257151379442873","0.0229721981691048","0.0284580777194699","2"
"3 on Scale 1 to 10","2004","427","0.0356261255684254","0.032414049060956","0.0388382020758948","3"
"4 on Scale 1 to 10","2004","509","0.0457848684647241","0.0421627470773601","0.0494069898520882","4"
"5 on Scale 1 to 10","2004","1428","0.116870165672909","0.11130288683208","0.122437444513737","5"
"6 on Scale 1 to 10","2004","1288","0.104176064695084","0.0988821837453333","0.109469945644834","6"
"7 on Scale 1 to 10","2004","2355","0.182210669778307","0.175521280220599","0.188900059336015","7"
"8 on Scale 1 to 10","2004","3384","0.248432626045208","0.240944603555549","0.255920648534866","8"
"9 on Scale 1 to 10","2004","1704","0.121379267422507","0.115720109086058","0.127038425758956","9"
"0 Completely dissatisfied","2005","270","0.0282078832239639","0.025263681017855","0.0311520854300727","0"
"1 on Scale 1 to 10","2005","103","0.0103238943822193","0.00852641458301314","0.0121213741814255","1"
"10 Completely satisfied","2005","959","0.0822651827736645","0.0773790829316075","0.0871512826157215","10"
"2 on Scale 1 to 10","2005","269","0.0273466051167804","0.0244464150374238","0.0302467951961371","2"
"3 on Scale 1 to 10","2005","420","0.0381174841350013","0.0347124707078893","0.0415224975621133","3"
"4 on Scale 1 to 10","2005","574","0.051786852620984","0.0478462880858558","0.0557274171561122","4"
"5 on Scale 1 to 10","2005","1286","0.116746509557883","0.111036191046325","0.122456828069442","5"
"6 on Scale 1 to 10","2005","1256","0.100811184458883","0.0954572197240643","0.106165149193702","6"
"7 on Scale 1 to 10","2005","2189","0.172541701282029","0.165822528711916","0.179260873852142","7"
"8 on Scale 1 to 10","2005","3205","0.25173558393946","0.244017747857396","0.259453420021525","8"
"9 on Scale 1 to 10","2005","1617","0.120117118509131","0.114336017117873","0.125898219900388","9"
"0 Completely dissatisfied","2006","230","0.0217494484876956","0.0192113955211016","0.0242875014542896","0"
"1 on Scale 1 to 10","2006","122","0.0116533654270017","0.00978598917014862","0.0135207416838548","1"
"10 Completely satisfied","2006","1055","0.0866444526212142","0.0817495751763141","0.0915393300661144","10"
"2 on Scale 1 to 10","2006","255","0.024204481146509","0.0215303740013283","0.0268785882916897","2"
"3 on Scale 1 to 10","2006","484","0.0423177715360641","0.0388149048017467","0.0458206382703816","3"
"4 on Scale 1 to 10","2006","560","0.052104074743157","0.048237132563966","0.0559710169223481","4"
"5 on Scale 1 to 10","2006","1331","0.109562944064346","0.104128126561319","0.114997761567373","5"
"6 on Scale 1 to 10","2006","1286","0.10636484917381","0.101000331357712","0.111729366989907","6"
"7 on Scale 1 to 10","2006","2449","0.180954246153278","0.174255554661339","0.187652937645217","7"
"8 on Scale 1 to 10","2006","3255","0.243259001084271","0.235793489090636","0.250724513077906","8"
"9 on Scale 1 to 10","2006","1661","0.121185365562654","0.115506975331572","0.126863755793735","9"
"0 Completely dissatisfied","2007","236","0.0238035048785692","0.0210861774136776","0.0265208323434608","0"
"1 on Scale 1 to 10","2007","92","0.0105979249109108","0.00877255986587358","0.0124232899559481","1"
"10 Completely satisfied","2007","821","0.0777237494340101","0.0729510917453427","0.0824964071226775","10"
"2 on Scale 1 to 10","2007","251","0.0241160710899026","0.0213813989704556","0.0268507432093495","2"
"3 on Scale 1 to 10","2007","425","0.0355785496070891","0.0322765238796423","0.0388805753345359","3"
"4 on Scale 1 to 10","2007","521","0.0474369196036192","0.0436476281132384","0.051226211094","4"
"5 on Scale 1 to 10","2007","1372","0.11729551768616","0.111559621580275","0.123031413792046","5"
"6 on Scale 1 to 10","2007","1242","0.103640079546033","0.0982068508504809","0.109073308241585","6"
"7 on Scale 1 to 10","2007","2303","0.18719139736668","0.180238112998084","0.194144681735276","7"
"8 on Scale 1 to 10","2007","3236","0.249348112495833","0.241635966627861","0.257060258363805","8"
"9 on Scale 1 to 10","2007","1590","0.123268173381193","0.117407982414151","0.129128364348235","9"
"0 Completely dissatisfied","2008","155","0.0172207388625902","0.014840575842317","0.0196009018828633","0"
"1 on Scale 1 to 10","2008","90","0.00949141466897048","0.00771743998773708","0.0112653893502039","1"
"10 Completely satisfied","2008","786","0.0758483996867364","0.0710044720987668","0.0806923272747059","10"
"2 on Scale 1 to 10","2008","229","0.0213837148527884","0.0187370398365057","0.024030389869071","2"
"3 on Scale 1 to 10","2008","410","0.0417057721822124","0.0380481373833178","0.0453634069811071","3"
"4 on Scale 1 to 10","2008","504","0.0467168525553858","0.0428558457537783","0.0505778593569933","4"
"5 on Scale 1 to 10","2008","1258","0.121305918708466","0.115332641535337","0.127279195881594","5"
"6 on Scale 1 to 10","2008","1233","0.107202421018795","0.101542223066547","0.112862618971042","6"
"7 on Scale 1 to 10","2008","2135","0.183708208506669","0.176623209121373","0.190793207891966","7"
"8 on Scale 1 to 10","2008","3091","0.25163655870123","0.243697007174528","0.259576110227931","8"
"9 on Scale 1 to 10","2008","1585","0.123780000256157","0.117754617479154","0.12980538303316","9"
"0 Completely dissatisfied","2009","187","0.022452356966951","0.0196597160749586","0.0252449978589434","0"
"1 on Scale 1 to 10","2009","137","0.0155469580128482","0.0132149213554633","0.0178789946702332","1"
"10 Completely satisfied","2009","724","0.068345114881985","0.0635885170998398","0.0731017126641302","10"
"2 on Scale 1 to 10","2009","234","0.0269352444429449","0.0238835117568827","0.0299869771290072","2"
"3 on Scale 1 to 10","2009","404","0.0398415711632686","0.0361547265420963","0.043528415784441","3"
"4 on Scale 1 to 10","2009","493","0.0461672140736482","0.042211561734946","0.0501228664123505","4"
"5 on Scale 1 to 10","2009","1136","0.113190334544531","0.107218124988731","0.119162544100331","5"
"6 on Scale 1 to 10","2009","1136","0.0995886065800181","0.0939439116384517","0.105233301521584","6"
"7 on Scale 1 to 10","2009","2081","0.195585284319322","0.188108355457801","0.203062213180842","7"
"8 on Scale 1 to 10","2009","2772","0.245600985210261","0.237487064378618","0.253714906041904","8"
"9 on Scale 1 to 10","2009","1507","0.126746329804222","0.120475094976809","0.133017564631635","9"
"0 Completely dissatisfied","2010","288","0.0207700891361728","0.0184460128063155","0.0230941654660302","0"
"1 on Scale 1 to 10","2010","138","0.0106018620290451","0.00893282685071863","0.0122708972073716","1"
"10 Completely satisfied","2010","1424","0.0780963255414564","0.0737236531006431","0.0824689979822697","10"
"2 on Scale 1 to 10","2010","311","0.0238616394555883","0.0213745311274434","0.0263487477837331","2"
"3 on Scale 1 to 10","2010","509","0.0377382788543026","0.0346328146933413","0.0408437430152639","3"
"4 on Scale 1 to 10","2010","553","0.0429077145508454","0.0396052856885777","0.0462101434131131","4"
"5 on Scale 1 to 10","2010","1418","0.107927542042932","0.102870983021407","0.112984101064458","5"
