"plh0173","year","age_gr","n","percent","lower_confidence","upper_confidence","value"
"10 Completely satisfied","1985","66 and older","11","","","","10"
"2 on Scale 1 to 10","1985","35-65 y.","49","0.011485858545753","0.00805016796159566","0.0149215491299103","2"
"2 on Scale 1 to 10","1985","66 and older","2","","","","2"
"2 on Scale 1 to 10","1985","16-34 y.","35","0.0136110561565303","0.00915810505931929","0.0180640072537413","2"
"3 on Scale 1 to 10","1985","35-65 y.","89","0.0232020863251581","0.018348008327933","0.0280561643223832","3"
"3 on Scale 1 to 10","1985","16-34 y.","79","0.0280588310843007","0.0217123543649884","0.034405307803613","3"
"3 on Scale 1 to 10","1985","66 and older","1","","","","3"
"4 on Scale 1 to 10","1985","16-34 y.","91","0.0349507355413546","0.027892749145629","0.0420087219370803","4"
"4 on Scale 1 to 10","1985","66 and older","1","","","","4"
"4 on Scale 1 to 10","1985","35-65 y.","106","0.0258324823081124","0.0207175397339054","0.0309474248823194","4"
"5 on Scale 1 to 10","1985","16-34 y.","245","0.0984917369750953","0.0870402292842599","0.109943244665931","5"
"5 on Scale 1 to 10","1985","35-65 y.","361","0.0996955547724354","0.0900356362330128","0.109355473311858","5"
"5 on Scale 1 to 10","1985","66 and older","5","","","","5"
"6 on Scale 1 to 10","1985","16-34 y.","194","0.0743138015738178","0.064234172547605","0.0843934306000307","6"
"6 on Scale 1 to 10","1985","35-65 y.","298","0.0796932262827439","0.0709611427123916","0.0884253098530963","6"
"6 on Scale 1 to 10","1985","66 and older","2","","","","6"
"7 on Scale 1 to 10","1985","16-34 y.","419","0.164851429630667","0.150591868976932","0.179110990284402","7"
"7 on Scale 1 to 10","1985","66 and older","5","","","","7"
"7 on Scale 1 to 10","1985","35-65 y.","509","0.139162661688144","0.128002698013508","0.150322625362781","7"
"8 on Scale 1 to 10","1985","66 and older","7","","","","8"
"8 on Scale 1 to 10","1985","35-65 y.","931","0.251605055624792","0.237613500951454","0.26559661029813","8"
"8 on Scale 1 to 10","1985","16-34 y.","584","0.228800933222781","0.212657717200953","0.24494414924461","8"
"9 on Scale 1 to 10","1985","66 and older","4","","","","9"
"9 on Scale 1 to 10","1985","16-34 y.","365","0.145067343574194","0.131533264880017","0.158601422268372","9"
"9 on Scale 1 to 10","1985","35-65 y.","511","0.138635690803554","0.127493468182016","0.149777913425091","9"
"0 Completely dissatisfied","1986","16-34 y.","25","","","","0"
"0 Completely dissatisfied","1986","35-65 y.","26","","","","0"
"0 Completely dissatisfied","1986","66 and older","","","","","0"
"1 on Scale 1 to 10","1986","16-34 y.","20","","","","1"
"1 on Scale 1 to 10","1986","35-65 y.","16","","","","1"
"1 on Scale 1 to 10","1986","66 and older","","","","","1"
"10 Completely satisfied","1986","35-65 y.","646","0.188376190844951","0.175460861859433","0.201291519830469","10"
"10 Completely satisfied","1986","16-34 y.","454","0.160645426950793","0.146582126479553","0.174708727422033","10"
"10 Completely satisfied","1986","66 and older","12","","","","10"
"2 on Scale 1 to 10","1986","16-34 y.","43","0.0145758472414332","0.00998588780820692","0.0191658066746595","2"
"2 on Scale 1 to 10","1986","35-65 y.","61","0.0145604730764693","0.0106039125810873","0.0185170335718512","2"
"2 on Scale 1 to 10","1986","66 and older","","","","","2"
"3 on Scale 1 to 10","1986","35-65 y.","78","0.0240988966948367","0.0190334638392423","0.0291643295504311","3"
"3 on Scale 1 to 10","1986","16-34 y.","70","0.0291391512766081","0.0226974988942497","0.0355808036589664","3"
"3 on Scale 1 to 10","1986","66 and older","","","","","3"
"4 on Scale 1 to 10","1986","16-34 y.","84","0.0332158061139581","0.0263527506143207","0.0400788616135956","4"
"4 on Scale 1 to 10","1986","66 and older","2","","","","4"
"4 on Scale 1 to 10","1986","35-65 y.","118","0.0332082812618955","0.0272898754739934","0.0391266870497976","4"
"5 on Scale 1 to 10","1986","16-34 y.","267","0.105579763565665","0.0938107112685815","0.117348815862748","5"
"5 on Scale 1 to 10","1986","35-65 y.","371","0.104321714229625","0.0942250373316023","0.114418391127648","5"
"5 on Scale 1 to 10","1986","66 and older","2","","","","5"
"6 on Scale 1 to 10","1986","16-34 y.","216","0.0844856095755053","0.0738342682913972","0.0951369508596135","6"
"6 on Scale 1 to 10","1986","35-65 y.","300","0.082284378540133","0.0732076815525335","0.0913610755277325","6"
"6 on Scale 1 to 10","1986","66 and older","3","","","","6"
"7 on Scale 1 to 10","1986","16-34 y.","401","0.163555238415141","0.149389761396484","0.177720715433797","7"
"7 on Scale 1 to 10","1986","66 and older","3","","","","7"
"7 on Scale 1 to 10","1986","35-65 y.","569","0.166493219691707","0.154188607712957","0.178797831670457","7"
"8 on Scale 1 to 10","1986","66 and older","4","","","","8"
"8 on Scale 1 to 10","1986","35-65 y.","874","0.248112412002623","0.233845966502637","0.262378857502609","8"
"8 on Scale 1 to 10","1986","16-34 y.","623","0.238356475766262","0.222038371772569","0.254674579759954","8"
"9 on Scale 1 to 10","1986","66 and older","2","","","","9"
"9 on Scale 1 to 10","1986","16-34 y.","416","0.155218621497543","0.141350283459752","0.169086959535334","9"
"9 on Scale 1 to 10","1986","35-65 y.","462","0.128348763277341","0.11730079806717","0.139396728487513","9"
"0 Completely dissatisfied","1987","16-34 y.","24","","","","0"
"0 Completely dissatisfied","1987","35-65 y.","18","","","","0"
"0 Completely dissatisfied","1987","66 and older","","","","","0"
"1 on Scale 1 to 10","1987","16-34 y.","22","","","","1"
"1 on Scale 1 to 10","1987","66 and older","1","","","","1"
"1 on Scale 1 to 10","1987","35-65 y.","18","","","","1"
"10 Completely satisfied","1987","16-34 y.","399","0.149686291028421","0.136007144856228","0.163365437200614","10"
"10 Completely satisfied","1987","35-65 y.","613","0.174921567413517","0.162348260822311","0.187494874004723","10"
"10 Completely satisfied","1987","66 and older","13","","","","10"
"2 on Scale 1 to 10","1987","16-34 y.","37","0.0128372133136309","0.00852094779583835","0.0171534788314235","2"
"2 on Scale 1 to 10","1987","66 and older","","","","","2"
"2 on Scale 1 to 10","1987","35-65 y.","41","0.0124616363453694","0.00879012619801755","0.0161331464927212","2"
"3 on Scale 1 to 10","1987","35-65 y.","90","0.0254359596552675","0.0202250989594488","0.0306468203510861","3"
"3 on Scale 1 to 10","1987","16-34 y.","86","0.0378072932228224","0.03049426567654","0.0451203207691047","3"
"3 on Scale 1 to 10","1987","66 and older","1","","","","3"
"4 on Scale 1 to 10","1987","16-34 y.","96","0.036581458904297","0.0293833834146274","0.0437795343939666","4"
"4 on Scale 1 to 10","1987","35-65 y.","129","0.035639068208354","0.029503381411773","0.041774755004935","4"
"4 on Scale 1 to 10","1987","66 and older","","","","","4"
"5 on Scale 1 to 10","1987","35-65 y.","289","0.0824045195231115","0.0733036820893228","0.0915053569569003","5"
"5 on Scale 1 to 10","1987","16-34 y.","241","0.0923055882677255","0.0812071412221928","0.103404035313258","5"
"5 on Scale 1 to 10","1987","66 and older","4","","","","5"
"6 on Scale 1 to 10","1987","35-65 y.","328","0.0932388170373525","0.0836154944175374","0.102862139657168","6"
"6 on Scale 1 to 10","1987","16-34 y.","245","0.09662383968919","0.08529579783941","0.10795188153897","6"
"6 on Scale 1 to 10","1987","66 and older","1","","","","6"
"7 on Scale 1 to 10","1987","16-34 y.","409","0.155784347163231","0.141879475154892","0.16968921917157","7"
"7 on Scale 1 to 10","1987","35-65 y.","573","0.161508730812817","0.149329286258536","0.173688175367099","7"
"7 on Scale 1 to 10","1987","66 and older","4","","","","7"
"8 on Scale 1 to 10","1987","35-65 y.","935","0.269836952546144","0.255146308197936","0.284527596894353","8"
"8 on Scale 1 to 10","1987","66 and older","9","","","","8"
"8 on Scale 1 to 10","1987","16-34 y.","655","0.247224250016627","0.230683441644316","0.263765058388937","8"
"9 on Scale 1 to 10","1987","66 and older","2","","","","9"
"9 on Scale 1 to 10","1987","16-34 y.","399","0.156156397771702","0.142237999543001","0.170074796000403","9"
"9 on Scale 1 to 10","1987","35-65 y.","473","0.135402825394769","0.124078796276847","0.146726854512692","9"
"0 Completely dissatisfied","1988","16-34 y.","18","","","","0"
"0 Completely dissatisfied","1988","35-65 y.","24","","","","0"
"0 Completely dissatisfied","1988","66 and older","","","","","0"
"1 on Scale 1 to 10","1988","16-34 y.","17","","","","1"
"1 on Scale 1 to 10","1988","35-65 y.","20","","","","1"
"1 on Scale 1 to 10","1988","66 and older","","","","","1"
"10 Completely satisfied","1988","16-34 y.","367","0.142856830335535","0.129084753407663","0.156628907263407","10"
"10 Completely satisfied","1988","35-65 y.","453","0.14043626510376","0.128628555975866","0.152243974231654","10"
"10 Completely satisfied","1988","66 and older","11","","","","10"
"2 on Scale 1 to 10","1988","16-34 y.","31","0.012827265314579","0.00839846738587209","0.017256063243286","2"
"2 on Scale 1 to 10","1988","35-65 y.","53","0.0151049372858741","0.0109597762041415","0.0192500983676067","2"
"2 on Scale 1 to 10","1988","66 and older","","","","","2"
"3 on Scale 1 to 10","1988","35-65 y.","118","0.0349831906385692","0.0287388855196533","0.0412274957574852","3"
"3 on Scale 1 to 10","1988","16-34 y.","87","0.0402908444476336","0.0325516589812234","0.0480300299140438","3"
"3 on Scale 1 to 10","1988","66 and older","1","","","","3"
"4 on Scale 1 to 10","1988","16-34 y.","92","0.0411393579181474","0.0333225623950573","0.0489561534412374","4"
"4 on Scale 1 to 10","1988","66 and older","","","","","4"
"4 on Scale 1 to 10","1988","35-65 y.","120","0.034570659193298","0.0283619539013888","0.0407793644852072","4"
"5 on Scale 1 to 10","1988","35-65 y.","354","0.10605086771713","0.0955868013533634","0.116514934080897","5"
"5 on Scale 1 to 10","1988","66 and older","4","","","","5"
"5 on Scale 1 to 10","1988","16-34 y.","262","0.104836146051646","0.0927794297236096","0.116892862379683","5"
"6 on Scale 1 to 10","1988","16-34 y.","216","0.0793529718660834","0.0687152060214297","0.0899907377107372","6"
"6 on Scale 1 to 10","1988","35-65 y.","300","0.0880492541345128","0.0784190498310791","0.0976794584379465","6"
"6 on Scale 1 to 10","1988","66 and older","1","","","","6"
"7 on Scale 1 to 10","1988","35-65 y.","579","0.170857669607418","0.158066249820496","0.183649089394341","7"
"7 on Scale 1 to 10","1988","16-34 y.","420","0.174839267842549","0.159890306581331","0.189788229103767","7"
"7 on Scale 1 to 10","1988","66 and older","3","","","","7"
"8 on Scale 1 to 10","1988","16-34 y.","600","0.241023264703788","0.224190092554684","0.257856436852892","8"
"8 on Scale 1 to 10","1988","66 and older","3","","","","8"
"8 on Scale 1 to 10","1988","35-65 y.","878","0.268817635298771","0.253750568944717","0.283884701652825","8"
"9 on Scale 1 to 10","1988","66 and older","8","","","","9"
"9 on Scale 1 to 10","1988","35-65 y.","427","0.127374413206165","0.116044096792839","0.13870472961949","9"
"9 on Scale 1 to 10","1988","16-34 y.","370","0.152763551613873","0.138604491047425","0.166922612180321","9"
"0 Completely dissatisfied","1989","16-34 y.","23","","","","0"
"0 Completely dissatisfied","1989","35-65 y.","11","","","","0"
"0 Completely dissatisfied","1989","66 and older","","","","","0"
"1 on Scale 1 to 10","1989","16-34 y.","21","","","","1"
"1 on Scale 1 to 10","1989","35-65 y.","15","","","","1"
"1 on Scale 1 to 10","1989","66 and older","","","","","1"
"10 Completely satisfied","1989","35-65 y.","399","0.121959925162446","0.110618317886501","0.13330153243839","10"
"10 Completely satisfied","1989","16-34 y.","344","0.13315663366545","0.11974470151123","0.146568565819671","10"
"10 Completely satisfied","1989","66 and older","11","","","","10"
"2 on Scale 1 to 10","1989","66 and older","","","","","2"
"2 on Scale 1 to 10","1989","35-65 y.","46","0.0136700662207489","0.00964562788525176","0.0176945045562459","2"
"2 on Scale 1 to 10","1989","16-34 y.","34","0.0124480144561999","0.0080710839174912","0.0168249449949086","2"
"3 on Scale 1 to 10","1989","35-65 y.","94","0.0290401926354984","0.0232203769037137","0.0348600083672832","3"
"3 on Scale 1 to 10","1989","66 and older","1","","","","3"
"3 on Scale 1 to 10","1989","16-34 y.","69","0.0292472914732855","0.0225955285613996","0.0358990543851713","3"
"4 on Scale 1 to 10","1989","16-34 y.","94","0.0363683691350273","0.0289781542593103","0.0437585840107444","4"
"4 on Scale 1 to 10","1989","66 and older","","","","","4"
"4 on Scale 1 to 10","1989","35-65 y.","111","0.0373775660287275","0.0308033743950203","0.0439517576624346","4"
"5 on Scale 1 to 10","1989","16-34 y.","246","0.102674661557337","0.0906921947420505","0.114657128372623","5"
"5 on Scale 1 to 10","1989","66 and older","2","","","","5"
"5 on Scale 1 to 10","1989","35-65 y.","380","0.112974272236501","0.102002753584813","0.123945790888188","5"
"6 on Scale 1 to 10","1989","66 and older","2","","","","6"
"6 on Scale 1 to 10","1989","16-34 y.","231","0.0942510627711119","0.0827168841220278","0.105785241420196","6"
"6 on Scale 1 to 10","1989","35-65 y.","322","0.0987182967704191","0.0883802625487768","0.109056330992061","6"
"7 on Scale 1 to 10","1989","35-65 y.","515","0.154405087892126","0.141881728461381","0.16692844732287","7"
"7 on Scale 1 to 10","1989","66 and older","3","","","","7"
"7 on Scale 1 to 10","1989","16-34 y.","426","0.175861365616307","0.160832542026068","0.190890189206545","7"
"8 on Scale 1 to 10","1989","16-34 y.","617","0.25315991585595","0.235994635140011","0.27032519657189","8"
"8 on Scale 1 to 10","1989","35-65 y.","899","0.28833455602813","0.272634718873094","0.304034393183167","8"
"8 on Scale 1 to 10","1989","66 and older","3","","","","8"
"9 on Scale 1 to 10","1989","16-34 y.","360","0.147211628416666","0.133224411099499","0.161198845733834","9"
"9 on Scale 1 to 10","1989","35-65 y.","406","0.135540598046484","0.123677015371045","0.147404180721923","9"
"9 on Scale 1 to 10","1989","66 and older","6","","","","9"
"0 Completely dissatisfied","1990","16-34 y.","56","0.0135603963622161","0.00991085389739513","0.0172099388270372","0"
"0 Completely dissatisfied","1990","35-65 y.","46","0.00733792816082076","0.00501217139055489","0.00966368493108662","0"
"0 Completely dissatisfied","1990","66 and older","1","","","","0"
"1 on Scale 1 to 10","1990","16-34 y.","29","","","","1"
"1 on Scale 1 to 10","1990","35-65 y.","19","","","","1"
"1 on Scale 1 to 10","1990","66 and older","","","","","1"
"10 Completely satisfied","1990","16-34 y.","534","0.126999823862117","0.116492897116953","0.137506750607281","10"
"10 Completely satisfied","1990","35-65 y.","834","0.144867390328108","0.135276058768086","0.154458721888129","10"
"10 Completely satisfied","1990","66 and older","12","","","","10"
"2 on Scale 1 to 10","1990","35-65 y.","100","0.0195047617686714","0.0157362496053452","0.0232732739319976","2"
"2 on Scale 1 to 10","1990","16-34 y.","67","0.0178639317340514","0.0136842680780373","0.0220435953900656","2"
"2 on Scale 1 to 10","1990","66 and older","","","","","2"
"3 on Scale 1 to 10","1990","16-34 y.","132","0.0298669588663059","0.0244956746979749","0.0352382430346369","3"
"3 on Scale 1 to 10","1990","35-65 y.","122","0.0241939947388653","0.0200069038711087","0.0283810856066218","3"
"3 on Scale 1 to 10","1990","66 and older","1","","","","3"
"4 on Scale 1 to 10","1990","16-34 y.","146","0.0364888443237118","0.0305722007536481","0.0424054878937756","4"
"4 on Scale 1 to 10","1990","66 and older","1","","","","4"
"4 on Scale 1 to 10","1990","35-65 y.","170","0.0364187330449427","0.0313138776709705","0.0415235884189149","4"
"5 on Scale 1 to 10","1990","16-34 y.","466","0.116593109207003","0.106466039191656","0.12672017922235","5"
"5 on Scale 1 to 10","1990","66 and older","2","","","","5"
"5 on Scale 1 to 10","1990","35-65 y.","602","0.109818186068538","0.101297916339936","0.118338455797139","5"
"6 on Scale 1 to 10","1990","16-34 y.","352","0.0914861527617112","0.0823888963181552","0.100583409205267","6"
"6 on Scale 1 to 10","1990","66 and older","3","","","","6"
"6 on Scale 1 to 10","1990","35-65 y.","457","0.0885870031732798","0.0808438212041147","0.0963301851424449","6"
"7 on Scale 1 to 10","1990","66 and older","6","","","","7"
"7 on Scale 1 to 10","1990","16-34 y.","657","0.180644197729014","0.168504293672912","0.192784101785116","7"
"7 on Scale 1 to 10","1990","35-65 y.","836","0.163825886131007","0.153739943954567","0.173911828307446","7"
"8 on Scale 1 to 10","1990","35-65 y.","1357","0.270640861020086","0.258533646162066","0.282748075878105","8"
"8 on Scale 1 to 10","1990","16-34 y.","900","0.230038720045466","0.21675860328252","0.243318836808411","8"
"8 on Scale 1 to 10","1990","66 and older","14","","","","8"
"9 on Scale 1 to 10","1990","66 and older","7","","","","9"
"9 on Scale 1 to 10","1990","35-65 y.","630","0.131297628053265","0.12209438703398","0.14050086907255","9"
"9 on Scale 1 to 10","1990","16-34 y.","519","0.149317907847091","0.13807168790547","0.160564127788713","9"
"0 Completely dissatisfied","1991","16-34 y.","63","0.0131468394714211","0.00943737841329589","0.0168563005295463","0"
"0 Completely dissatisfied","1991","35-65 y.","109","0.0163968129821007","0.0128318874174675","0.0199617385467339","0"
"0 Completely dissatisfied","1991","66 and older","","","","","0"
"1 on Scale 1 to 10","1991","16-34 y.","36","0.00781840250727637","0.00495007680585789","0.0106867282086948","1"
"1 on Scale 1 to 10","1991","35-65 y.","31","0.00583134737596867","0.00369399922289085","0.00796869552904648","1"
"1 on Scale 1 to 10","1991","66 and older","","","","","1"
"10 Completely satisfied","1991","16-34 y.","472","0.125348254191133","0.114564981287145","0.136131527095122","10"
"10 Completely satisfied","1991","35-65 y.","530","0.107321797485699","0.098633149247546","0.116010445723853","10"
"10 Completely satisfied","1991","66 and older","6","","","","10"
"2 on Scale 1 to 10","1991","35-65 y.","99","0.0196207827856798","0.0157274996008547","0.0235140659705049","2"
"2 on Scale 1 to 10","1991","66 and older","","","","","2"
"2 on Scale 1 to 10","1991","16-34 y.","101","0.0255673828019727","0.0204270301893431","0.0307077354146024","2"
"3 on Scale 1 to 10","1991","16-34 y.","122","0.0341291516204556","0.0282163113969751","0.0400419918439362","3"
"3 on Scale 1 to 10","1991","35-65 y.","194","0.0379716197833325","0.0326064399335395","0.0433367996331256","3"
"3 on Scale 1 to 10","1991","66 and older","2","","","","3"
"4 on Scale 1 to 10","1991","16-34 y.","128","0.0391217120748878","0.0328075316960619","0.0454358924537136","4"
"4 on Scale 1 to 10","1991","35-65 y.","206","0.0403771784137043","0.0348515834355199","0.0459027733918888","4"
"4 on Scale 1 to 10","1991","66 and older","","","","","4"
"5 on Scale 1 to 10","1991","16-34 y.","417","0.108315122902893","0.0981941067728503","0.118436139032935","5"
"5 on Scale 1 to 10","1991","66 and older","3","","","","5"
"5 on Scale 1 to 10","1991","35-65 y.","612","0.125985981431953","0.116671019336928","0.135300943526978","5"
"6 on Scale 1 to 10","1991","16-34 y.","311","0.0843709610993839","0.0753192612380493","0.0934226609607185","6"
"6 on Scale 1 to 10","1991","35-65 y.","470","0.0998849714965808","0.0914679223611016","0.10830202063206","6"
"6 on Scale 1 to 10","1991","66 and older","3","","","","6"
"7 on Scale 1 to 10","1991","16-34 y.","566","0.163023747258564","0.150994017483179","0.175053477033948","7"
"7 on Scale 1 to 10","1991","35-65 y.","766","0.167141605374449","0.15666818224922","0.177615028499677","7"
"7 on Scale 1 to 10","1991","66 and older","6","","","","7"
"8 on Scale 1 to 10","1991","35-65 y.","1279","0.258706249116646","0.246413205849493","0.2709992923838","8"
"8 on Scale 1 to 10","1991","66 and older","10","","","","8"
"8 on Scale 1 to 10","1991","16-34 y.","904","0.254510846079755","0.240325247046107","0.268696445113404","8"
"9 on Scale 1 to 10","1991","66 and older","6","","","","9"
"9 on Scale 1 to 10","1991","35-65 y.","579","0.120761653753885","0.111614655056141","0.129908652451629","9"
"9 on Scale 1 to 10","1991","16-34 y.","502","0.144647579992258","0.133192397869089","0.156102762115426","9"
"0 Completely dissatisfied","1992","16-34 y.","25","","","","0"
"0 Completely dissatisfied","1992","35-65 y.","32","0.00838055963202887","0.00575699513416551","0.0110041241298922","0"
"0 Completely dissatisfied","1992","66 and older","","","","","0"
"1 on Scale 1 to 10","1992","16-34 y.","19","","","","1"
"1 on Scale 1 to 10","1992","66 and older","","","","","1"
"1 on Scale 1 to 10","1992","35-65 y.","24","","","","1"
"10 Completely satisfied","1992","16-34 y.","337","0.0972823916217818","0.0872993741568777","0.107265409086686","10"
"10 Completely satisfied","1992","35-65 y.","494","0.110184576589427","0.101173159588011","0.119195993590842","10"
"10 Completely satisfied","1992","66 and older","6","","","","10"
"2 on Scale 1 to 10","1992","16-34 y.","50","0.0147595313523118","0.0106971923775337","0.0188218703270899","2"
"2 on Scale 1 to 10","1992","35-65 y.","58","0.0124629345528479","0.00927015025727792","0.0156557188484179","2"
"2 on Scale 1 to 10","1992","66 and older","","","","","2"
"3 on Scale 1 to 10","1992","16-34 y.","93","0.0297924394577218","0.0240650843042587","0.0355197946111849","3"
"3 on Scale 1 to 10","1992","66 and older","","","","","3"
"3 on Scale 1 to 10","1992","35-65 y.","119","0.0228863985691127","0.018582678883042","0.0271901182551834","3"
"4 on Scale 1 to 10","1992","35-65 y.","177","0.0357619650871031","0.030417730227564","0.0411061999466422","4"
"4 on Scale 1 to 10","1992","16-34 y.","121","0.0323728680381416","0.0264105743893436","0.0383351616869395","4"
"4 on Scale 1 to 10","1992","66 and older","","","","","4"
"5 on Scale 1 to 10","1992","16-34 y.","330","0.0859946797347068","0.0765501811020892","0.0954391783673245","5"
"5 on Scale 1 to 10","1992","66 and older","1","","","","5"
"5 on Scale 1 to 10","1992","35-65 y.","536","0.11187224148717","0.102800689143366","0.120943793830973","5"
"6 on Scale 1 to 10","1992","16-34 y.","286","0.0750846085432187","0.066207015795504","0.0839622012909333","6"
"6 on Scale 1 to 10","1992","35-65 y.","436","0.0903399042718941","0.0820897493506642","0.0985900591931239","6"
"6 on Scale 1 to 10","1992","66 and older","3","","","","6"
"7 on Scale 1 to 10","1992","16-34 y.","592","0.178976107698016","0.166062601308149","0.191889614087883","7"
"7 on Scale 1 to 10","1992","35-65 y.","757","0.159675824005357","0.149133758000963","0.17021789000975","7"
"7 on Scale 1 to 10","1992","66 and older","6","","","","7"
"8 on Scale 1 to 10","1992","35-65 y.","1349","0.296641788693102","0.283495984310132","0.309787593076072","8"
"8 on Scale 1 to 10","1992","66 and older","8","","","","8"
"8 on Scale 1 to 10","1992","16-34 y.","990","0.299754026710716","0.284320094887364","0.315187958534067","8"
"9 on Scale 1 to 10","1992","66 and older","2","","","","9"
"9 on Scale 1 to 10","1992","35-65 y.","656","0.146698210790314","0.136515897495821","0.156880524084807","9"
"9 on Scale 1 to 10","1992","16-34 y.","542","0.17496038998961","0.162161390454933","0.187759389524288","9"
"0 Completely dissatisfied","1993","16-34 y.","28","","","","0"
"0 Completely dissatisfied","1993","35-65 y.","34","0.00901078218123916","0.0062405891023791","0.0117809752600992","0"
"0 Completely dissatisfied","1993","66 and older","","","","","0"
"1 on Scale 1 to 10","1993","16-34 y.","22","","","","1"
"1 on Scale 1 to 10","1993","35-65 y.","29","","","","1"
"1 on Scale 1 to 10","1993","66 and older","","","","","1"
"10 Completely satisfied","1993","16-34 y.","341","0.0971747737637488","0.0870490319213364","0.107300515606161","10"
"10 Completely satisfied","1993","35-65 y.","427","0.0994975934003757","0.0907226756066704","0.108272511194081","10"
"10 Completely satisfied","1993","66 and older","6","","","","10"
"2 on Scale 1 to 10","1993","35-65 y.","75","0.015680308362857","0.0120383102560611","0.0193223064696529","2"
"2 on Scale 1 to 10","1993","16-34 y.","61","0.0183042647071272","0.0137216553769154","0.0228868740373389","2"
"2 on Scale 1 to 10","1993","66 and older","1","","","","2"
"3 on Scale 1 to 10","1993","16-34 y.","80","0.0253403351485833","0.0199677796176267","0.0307128906795398","3"
"3 on Scale 1 to 10","1993","35-65 y.","177","0.0360733122514407","0.0306068123796866","0.0415398121231948","3"
"3 on Scale 1 to 10","1993","66 and older","1","","","","3"
"4 on Scale 1 to 10","1993","35-65 y.","201","0.0455771391815195","0.039462958382423","0.0516913199806161","4"
"4 on Scale 1 to 10","1993","16-34 y.","122","0.0368199057634212","0.0303820191332376","0.0432577923936048","4"
"4 on Scale 1 to 10","1993","66 and older","","","","","4"
"5 on Scale 1 to 10","1993","16-34 y.","371","0.104296079119493","0.0938473260066187","0.114744832232367","5"
"5 on Scale 1 to 10","1993","35-65 y.","565","0.124928727599134","0.115235973363276","0.134621481834991","5"
"5 on Scale 1 to 10","1993","66 and older","4","","","","5"
