"plh0173","year","migback","n","percent","lower_confidence","upper_confidence","value"
"10 Completely satisfied","1985","no migration background","916","0.21072060482253","0.198604234671514","0.222836974973547","10"
"10 Completely satisfied","1985","direct migration background","413","0.194262103342237","0.176565561175201","0.211958645509273","10"
"10 Completely satisfied","1985","indirect migration background","23","","","","10"
"2 on Scale 1 to 10","1985","direct migration background","35","0.0208981710907881","0.0144998571158443","0.0272964850657319","2"
"2 on Scale 1 to 10","1985","indirect migration background","","","","","2"
"2 on Scale 1 to 10","1985","no migration background","51","0.011852089013803","0.00863685876990771","0.0150673192576983","2"
"3 on Scale 1 to 10","1985","direct migration background","59","0.027270055758922","0.0199849370598829","0.0345551744579611","3"
"3 on Scale 1 to 10","1985","no migration background","109","0.0252668538933626","0.0206043189514826","0.0299293888352426","3"
"3 on Scale 1 to 10","1985","indirect migration background","1","","","","3"
"4 on Scale 1 to 10","1985","no migration background","132","0.0300318532397065","0.024961088632299","0.0351026178471141","4"
"4 on Scale 1 to 10","1985","indirect migration background","1","","","","4"
"4 on Scale 1 to 10","1985","direct migration background","65","0.0268646928883143","0.019632416218436","0.0340969695581926","4"
"5 on Scale 1 to 10","1985","no migration background","413","0.0950465325165632","0.0863331875031622","0.103759877529964","5"
"5 on Scale 1 to 10","1985","direct migration background","193","0.128646715802168","0.113670780171738","0.143622651432599","5"
"5 on Scale 1 to 10","1985","indirect migration background","5","","","","5"
"6 on Scale 1 to 10","1985","no migration background","335","0.0768012100214851","0.0688901388393622","0.084712281203608","6"
"6 on Scale 1 to 10","1985","direct migration background","156","0.0794494824670343","0.0673527848070884","0.0915461801269802","6"
"6 on Scale 1 to 10","1985","indirect migration background","3","","","","6"
"7 on Scale 1 to 10","1985","no migration background","663","0.152533020796051","0.141851158477439","0.163214883114662","7"
"7 on Scale 1 to 10","1985","indirect migration background","10","","","","7"
"7 on Scale 1 to 10","1985","direct migration background","260","0.127742023047896","0.112811093491515","0.142672952604277","7"
"8 on Scale 1 to 10","1985","indirect migration background","8","","","","8"
"8 on Scale 1 to 10","1985","direct migration background","452","0.235070641291866","0.216103261617366","0.254038020966366","8"
"8 on Scale 1 to 10","1985","no migration background","1062","0.242322129468402","0.229591716634669","0.255052542302135","8"
"9 on Scale 1 to 10","1985","indirect migration background","13","","","","9"
"9 on Scale 1 to 10","1985","no migration background","611","0.140798846080148","0.130465270476313","0.151132421683983","9"
"9 on Scale 1 to 10","1985","direct migration background","256","0.142080442606654","0.126463791367712","0.157697093845595","9"
"0 Completely dissatisfied","1986","no migration background","24","","","","0"
"0 Completely dissatisfied","1986","direct migration background","27","","","","0"
"0 Completely dissatisfied","1986","indirect migration background","","","","","0"
"1 on Scale 1 to 10","1986","no migration background","28","","","","1"
"1 on Scale 1 to 10","1986","direct migration background","8","","","","1"
"1 on Scale 1 to 10","1986","indirect migration background","","","","","1"
"10 Completely satisfied","1986","direct migration background","336","0.176453590456934","0.159096790012571","0.193810390901298","10"
"10 Completely satisfied","1986","no migration background","755","0.1784877684592","0.16695502502188","0.190020511896519","10"
"10 Completely satisfied","1986","indirect migration background","21","","","","10"
"2 on Scale 1 to 10","1986","no migration background","59","0.0138990569573471","0.0103731184161307","0.0174249954985634","2"
"2 on Scale 1 to 10","1986","direct migration background","43","0.0176484256509097","0.011653320028414","0.0236435312734053","2"
"2 on Scale 1 to 10","1986","indirect migration background","2","","","","2"
"3 on Scale 1 to 10","1986","direct migration background","40","0.0214347635484483","0.0148405254893656","0.028029001607531","3"
"3 on Scale 1 to 10","1986","no migration background","107","0.0265917736673582","0.0217462296553987","0.0314373176793176","3"
"3 on Scale 1 to 10","1986","indirect migration background","1","","","","3"
"4 on Scale 1 to 10","1986","no migration background","136","0.0335618529933641","0.0281377068649168","0.0389859991218113","4"
"4 on Scale 1 to 10","1986","indirect migration background","2","","","","4"
"4 on Scale 1 to 10","1986","direct migration background","66","0.0299148330672219","0.0221584615078158","0.0376712046266279","4"
"5 on Scale 1 to 10","1986","no migration background","437","0.104016206361566","0.0948218365871778","0.113210576135953","5"
"5 on Scale 1 to 10","1986","direct migration background","199","0.109866186843983","0.0956274961322111","0.124104877555754","5"
"5 on Scale 1 to 10","1986","indirect migration background","4","","","","5"
"6 on Scale 1 to 10","1986","no migration background","349","0.082904735945266","0.0746001443548236","0.0912093275357083","6"
"6 on Scale 1 to 10","1986","direct migration background","164","0.0909393388336618","0.0778480408076558","0.104030636859668","6"
"6 on Scale 1 to 10","1986","indirect migration background","6","","","","6"
"7 on Scale 1 to 10","1986","no migration background","688","0.164288724561674","0.153129002110978","0.17544844701237","7"
"7 on Scale 1 to 10","1986","indirect migration background","10","","","","7"
"7 on Scale 1 to 10","1986","direct migration background","275","0.168927218013505","0.151867190551805","0.185987245475204","7"
"8 on Scale 1 to 10","1986","indirect migration background","20","","","","8"
"8 on Scale 1 to 10","1986","direct migration background","429","0.229566100107234","0.210417723895586","0.248714476318883","8"
"8 on Scale 1 to 10","1986","no migration background","1052","0.245468926136622","0.23250733821738","0.258430514055865","8"
"9 on Scale 1 to 10","1986","indirect migration background","14","","","","9"
"9 on Scale 1 to 10","1986","no migration background","600","0.138777627469668","0.128365517062811","0.149189737876525","9"
"9 on Scale 1 to 10","1986","direct migration background","266","0.140206895088847","0.124398344757186","0.156015445420508","9"
"0 Completely dissatisfied","1987","no migration background","22","","","","0"
"0 Completely dissatisfied","1987","direct migration background","18","","","","0"
"0 Completely dissatisfied","1987","indirect migration background","2","","","","0"
"1 on Scale 1 to 10","1987","no migration background","27","","","","1"
"1 on Scale 1 to 10","1987","indirect migration background","1","","","","1"
"1 on Scale 1 to 10","1987","direct migration background","13","","","","1"
"10 Completely satisfied","1987","no migration background","710","0.166499397576549","0.155281036670893","0.177717758482205","10"
"10 Completely satisfied","1987","direct migration background","300","0.161354860857628","0.144500872491684","0.178208849223573","10"
"10 Completely satisfied","1987","indirect migration background","15","","","","10"
"2 on Scale 1 to 10","1987","no migration background","57","0.0133186113839336","0.00986647411040496","0.0167707486574622","2"
"2 on Scale 1 to 10","1987","indirect migration background","1","","","","2"
"2 on Scale 1 to 10","1987","direct migration background","20","","","","2"
"3 on Scale 1 to 10","1987","direct migration background","51","0.0314736902442705","0.0234743882901323","0.0394729921984087","3"
"3 on Scale 1 to 10","1987","no migration background","125","0.0307715361627077","0.0255708842841602","0.0359721880412552","3"
"3 on Scale 1 to 10","1987","indirect migration background","1","","","","3"
"4 on Scale 1 to 10","1987","no migration background","146","0.0353143902128762","0.0297561300444981","0.0408726503812543","4"
"4 on Scale 1 to 10","1987","direct migration background","76","0.0401226305236446","0.0311312760044607","0.0491139850428284","4"
"4 on Scale 1 to 10","1987","indirect migration background","3","","","","4"
"5 on Scale 1 to 10","1987","direct migration background","165","0.0936367164781604","0.0802893130833243","0.106984119872997","5"
"5 on Scale 1 to 10","1987","no migration background","359","0.0853710984256199","0.0769562168145127","0.0937859800367272","5"
"5 on Scale 1 to 10","1987","indirect migration background","10","","","","5"
"6 on Scale 1 to 10","1987","direct migration background","182","0.0981982094890506","0.0845640026779921","0.111832416300109","6"
"6 on Scale 1 to 10","1987","no migration background","383","0.0935328897184992","0.0847643289338158","0.102301450503183","6"
"6 on Scale 1 to 10","1987","indirect migration background","9","","","","6"
"7 on Scale 1 to 10","1987","no migration background","676","0.159152398923005","0.148136109060387","0.170168688785623","7"
"7 on Scale 1 to 10","1987","direct migration background","297","0.161753580915154","0.144882793557983","0.178624368272326","7"
"7 on Scale 1 to 10","1987","indirect migration background","13","","","","7"
"8 on Scale 1 to 10","1987","direct migration background","465","0.255215605979766","0.235240391840711","0.275190820118821","8"
"8 on Scale 1 to 10","1987","indirect migration background","19","","","","8"
"8 on Scale 1 to 10","1987","no migration background","1115","0.260643721206834","0.247424050670577","0.273863391743091","8"
"9 on Scale 1 to 10","1987","indirect migration background","15","","","","9"
"9 on Scale 1 to 10","1987","no migration background","616","0.144333146162376","0.133750226263655","0.154916066061096","9"
"9 on Scale 1 to 10","1987","direct migration background","243","0.136210798073895","0.120495153425773","0.151926442722017","9"
"0 Completely dissatisfied","1988","no migration background","23","","","","0"
"0 Completely dissatisfied","1988","direct migration background","19","","","","0"
"0 Completely dissatisfied","1988","indirect migration background","","","","","0"
"1 on Scale 1 to 10","1988","no migration background","23","","","","1"
"1 on Scale 1 to 10","1988","direct migration background","14","","","","1"
"1 on Scale 1 to 10","1988","indirect migration background","","","","","1"
"10 Completely satisfied","1988","no migration background","572","0.143102760192902","0.132261678630206","0.153943841755598","10"
"10 Completely satisfied","1988","direct migration background","239","0.140545089606836","0.124081838671157","0.157008340542515","10"
"10 Completely satisfied","1988","indirect migration background","20","","","","10"
"2 on Scale 1 to 10","1988","no migration background","53","0.0135194547825146","0.00994419103084695","0.0170947185341823","2"
"2 on Scale 1 to 10","1988","direct migration background","30","0.0186588880666105","0.0122490200493166","0.0250687560839044","2"
"2 on Scale 1 to 10","1988","indirect migration background","1","","","","2"
"3 on Scale 1 to 10","1988","direct migration background","56","0.0285252529020631","0.0206397985766001","0.0364107072275262","3"
"3 on Scale 1 to 10","1988","no migration background","146","0.0381686052991085","0.0322368004551914","0.0441004101430257","3"
"3 on Scale 1 to 10","1988","indirect migration background","4","","","","3"
"4 on Scale 1 to 10","1988","no migration background","138","0.0363180229042791","0.0305262409676813","0.0421098048408769","4"
"4 on Scale 1 to 10","1988","indirect migration background","4","","","","4"
"4 on Scale 1 to 10","1988","direct migration background","70","0.0439734931759533","0.0342610909238799","0.0536858954280266","4"
"5 on Scale 1 to 10","1988","direct migration background","179","0.112502614531551","0.0975347080956157","0.127470520967487","5"
"5 on Scale 1 to 10","1988","indirect migration background","11","","","","5"
"5 on Scale 1 to 10","1988","no migration background","430","0.104797727110679","0.0953152728944677","0.114280181326891","5"
"6 on Scale 1 to 10","1988","no migration background","344","0.0836489180364678","0.0750776446578682","0.0922201914150674","6"
"6 on Scale 1 to 10","1988","direct migration background","166","0.0902039477176182","0.0766339114878016","0.103773983947435","6"
"6 on Scale 1 to 10","1988","indirect migration background","7","","","","6"
"7 on Scale 1 to 10","1988","direct migration background","305","0.164292540288303","0.14674031144207","0.181844769134536","7"
"7 on Scale 1 to 10","1988","no migration background","677","0.172190168579281","0.160501805327228","0.183878531831333","7"
"7 on Scale 1 to 10","1988","indirect migration background","20","","","","7"
"8 on Scale 1 to 10","1988","no migration background","1033","0.258176890863658","0.244628332174281","0.271725449553035","8"
"8 on Scale 1 to 10","1988","indirect migration background","30","0.17279500107998","0.104289204218201","0.24130079794176","8"
"8 on Scale 1 to 10","1988","direct migration background","418","0.24341755214991","0.223089288387602","0.263745815912219","8"
"9 on Scale 1 to 10","1988","indirect migration background","20","","","","9"
"9 on Scale 1 to 10","1988","direct migration background","216","0.145264571764774","0.128573204324773","0.161955939204775","9"
"9 on Scale 1 to 10","1988","no migration background","569","0.137916722800568","0.12724173691826","0.148591708682877","9"
"0 Completely dissatisfied","1989","no migration background","22","","","","0"
"0 Completely dissatisfied","1989","direct migration background","11","","","","0"
"0 Completely dissatisfied","1989","indirect migration background","1","","","","0"
"1 on Scale 1 to 10","1989","no migration background","26","","","","1"
"1 on Scale 1 to 10","1989","direct migration background","9","","","","1"
"1 on Scale 1 to 10","1989","indirect migration background","1","","","","1"
"10 Completely satisfied","1989","direct migration background","216","0.133903591686636","0.117501578500621","0.150305604872652","10"
"10 Completely satisfied","1989","no migration background","518","0.127531482107907","0.117070666246505","0.137992297969309","10"
"10 Completely satisfied","1989","indirect migration background","20","","","","10"
"2 on Scale 1 to 10","1989","indirect migration background","","","","","2"
"2 on Scale 1 to 10","1989","direct migration background","27","","","","2"
"2 on Scale 1 to 10","1989","no migration background","53","0.0130183520405536","0.00946355740587748","0.0165731466752298","2"
"3 on Scale 1 to 10","1989","direct migration background","45","0.0222493662756819","0.0151455650522383","0.0293531674991255","3"
"3 on Scale 1 to 10","1989","indirect migration background","3","","","","3"
"3 on Scale 1 to 10","1989","no migration background","116","0.0300999423290831","0.0247416266515202","0.035458258006646","3"
"4 on Scale 1 to 10","1989","no migration background","135","0.0371217923944239","0.0311927832638231","0.0430508015250246","4"
"4 on Scale 1 to 10","1989","indirect migration background","4","","","","4"
"4 on Scale 1 to 10","1989","direct migration background","66","0.0339713054983658","0.0252462327527883","0.0426963782439433","4"
"5 on Scale 1 to 10","1989","no migration background","387","0.102044438226774","0.0925514254917076","0.111537450961841","5"
"5 on Scale 1 to 10","1989","indirect migration background","12","","","","5"
"5 on Scale 1 to 10","1989","direct migration background","229","0.154403060493668","0.136999921922543","0.171806199064793","5"
"6 on Scale 1 to 10","1989","indirect migration background","6","","","","6"
"6 on Scale 1 to 10","1989","no migration background","375","0.0960427514162176","0.0868024058318624","0.105283097000573","6"
"6 on Scale 1 to 10","1989","direct migration background","174","0.106642726760123","0.0917766581064038","0.121508795413842","6"
"7 on Scale 1 to 10","1989","direct migration background","268","0.156693447525798","0.139185465981441","0.174201429070155","7"
"7 on Scale 1 to 10","1989","indirect migration background","27","","","","7"
"7 on Scale 1 to 10","1989","no migration background","649","0.164051651394441","0.15243818154217","0.175665121246713","7"
"8 on Scale 1 to 10","1989","no migration background","1052","0.271992908031802","0.258037948971023","0.285947867092581","8"
"8 on Scale 1 to 10","1989","direct migration background","431","0.27193051938265","0.25049996952432","0.293361069240979","8"
"8 on Scale 1 to 10","1989","indirect migration background","36","0.292642368737823","0.21412940723567","0.371155330239976","8"
"9 on Scale 1 to 10","1989","no migration background","573","0.146575322142397","0.135483701721766","0.157666942563027","9"
"9 on Scale 1 to 10","1989","direct migration background","180","0.0979451642625225","0.0836290256803678","0.112261302844677","9"
"9 on Scale 1 to 10","1989","indirect migration background","19","","","","9"
"0 Completely dissatisfied","1990","no migration background","91","0.0103223274205132","0.00798623969111561","0.0126584151499107","0"
"0 Completely dissatisfied","1990","direct migration background","12","","","","0"
"0 Completely dissatisfied","1990","indirect migration background","","","","","0"
"1 on Scale 1 to 10","1990","no migration background","39","0.00475450512992383","0.00316459997670963","0.00634441028313804","1"
"1 on Scale 1 to 10","1990","direct migration background","8","","","","1"
"1 on Scale 1 to 10","1990","indirect migration background","1","","","","1"
"10 Completely satisfied","1990","no migration background","1114","0.139009127261617","0.131013097925719","0.147005156597515","10"
"10 Completely satisfied","1990","direct migration background","242","0.131832039518605","0.115899444772399","0.147764634264812","10"
"10 Completely satisfied","1990","indirect migration background","24","","","","10"
"2 on Scale 1 to 10","1990","direct migration background","27","","","","2"
"2 on Scale 1 to 10","1990","no migration background","138","0.0188365424000075","0.0156944082495653","0.0219786765504497","2"
"2 on Scale 1 to 10","1990","indirect migration background","2","","","","2"
"3 on Scale 1 to 10","1990","no migration background","194","0.0261775916949514","0.0224873214347285","0.0298678619551742","3"
"3 on Scale 1 to 10","1990","direct migration background","53","0.028211984858801","0.0204141014483874","0.0360098682692146","3"
"3 on Scale 1 to 10","1990","indirect migration background","8","","","","3"
"4 on Scale 1 to 10","1990","no migration background","243","0.0361111089527712","0.0317990236167911","0.0404231942887513","4"
"4 on Scale 1 to 10","1990","indirect migration background","6","","","","4"
"4 on Scale 1 to 10","1990","direct migration background","68","0.0360660900442811","0.0272850227031588","0.0448471573854035","4"
"5 on Scale 1 to 10","1990","no migration background","851","0.111093325116288","0.103830166757279","0.118356483475296","5"
"5 on Scale 1 to 10","1990","indirect migration background","10","","","","5"
"5 on Scale 1 to 10","1990","direct migration background","209","0.127019639205063","0.111337264681405","0.142702013728721","5"
"6 on Scale 1 to 10","1990","no migration background","634","0.0893959387819513","0.0828015107523241","0.0959903668115785","6"
"6 on Scale 1 to 10","1990","indirect migration background","14","","","","6"
"6 on Scale 1 to 10","1990","direct migration background","164","0.0886479906399762","0.0752619643717207","0.102034016908232","6"
"7 on Scale 1 to 10","1990","indirect migration background","20","","","","7"
"7 on Scale 1 to 10","1990","no migration background","1152","0.16942868768847","0.160758362558377","0.178099012818562","7"
"7 on Scale 1 to 10","1990","direct migration background","327","0.184197203393442","0.165941092793625","0.202453313993259","7"
"8 on Scale 1 to 10","1990","direct migration background","411","0.240844124805927","0.220706527398399","0.260981722213456","8"
"8 on Scale 1 to 10","1990","no migration background","1824","0.255902102424093","0.245816417136969","0.265987787711218","8"
"8 on Scale 1 to 10","1990","indirect migration background","36","0.230511114561826","0.164208698734572","0.296813530389081","8"
"9 on Scale 1 to 10","1990","indirect migration background","34","0.237289026149912","0.170315823638698","0.304262228661127","9"
"9 on Scale 1 to 10","1990","direct migration background","211","0.13212566554649","0.116178035080112","0.148073296012868","9"
"9 on Scale 1 to 10","1990","no migration background","911","0.138968743129414","0.130973687863669","0.146963798395159","9"
"0 Completely dissatisfied","1991","no migration background","155","0.0159701804329206","0.0129455795965256","0.0189947812693155","0"
"0 Completely dissatisfied","1991","direct migration background","15","","","","0"
"0 Completely dissatisfied","1991","indirect migration background","2","","","","0"
"1 on Scale 1 to 10","1991","no migration background","60","0.00706529405625519","0.0050444421276624","0.00908614598484797","1"
"1 on Scale 1 to 10","1991","direct migration background","5","","","","1"
"1 on Scale 1 to 10","1991","indirect migration background","2","","","","1"
"10 Completely satisfied","1991","no migration background","764","0.114161723541346","0.106489053779075","0.121834393303616","10"
"10 Completely satisfied","1991","direct migration background","205","0.114131192101366","0.0991129742692807","0.129149409933451","10"
"10 Completely satisfied","1991","indirect migration background","39","0.18256670394535","0.130565055634695","0.234568352256005","10"
"2 on Scale 1 to 10","1991","direct migration background","21","","","","2"
"2 on Scale 1 to 10","1991","indirect migration background","6","","","","2"
"2 on Scale 1 to 10","1991","no migration background","173","0.022154943819796","0.0186037091203055","0.0257061785192865","2"
"3 on Scale 1 to 10","1991","no migration background","263","0.0369662380709833","0.0324139219635404","0.0415185541784262","3"
"3 on Scale 1 to 10","1991","direct migration background","51","0.0334888429152187","0.0249914632221871","0.0419862226082503","3"
"3 on Scale 1 to 10","1991","indirect migration background","4","","","","3"
"4 on Scale 1 to 10","1991","no migration background","260","0.0394300631391345","0.0347345046105698","0.0441256216676993","4"
"4 on Scale 1 to 10","1991","direct migration background","70","0.0422459457154436","0.0327453456765682","0.0517465457543189","4"
"4 on Scale 1 to 10","1991","indirect migration background","4","","","","4"
"5 on Scale 1 to 10","1991","no migration background","834","0.118745099981302","0.110940194501139","0.126550005461465","5"
"5 on Scale 1 to 10","1991","indirect migration background","15","","","","5"
"5 on Scale 1 to 10","1991","direct migration background","183","0.120499327135002","0.105123378610389","0.135875275659614","5"
"6 on Scale 1 to 10","1991","no migration background","585","0.0926829426522413","0.085686319680269","0.0996795656242136","6"
"6 on Scale 1 to 10","1991","direct migration background","182","0.10244531359561","0.0881231699576889","0.116767457233531","6"
"6 on Scale 1 to 10","1991","indirect migration background","17","","","","6"
"7 on Scale 1 to 10","1991","no migration background","1049","0.167584024143045","0.158572556294151","0.176595491991939","7"
"7 on Scale 1 to 10","1991","direct migration background","259","0.153014276269215","0.136010885383277","0.170017667155153","7"
"7 on Scale 1 to 10","1991","indirect migration background","30","0.131009674244691","0.0855904915723396","0.176428856917042","7"
"8 on Scale 1 to 10","1991","direct migration background","502","0.274858617774225","0.25377245563841","0.29594477991004","8"
"8 on Scale 1 to 10","1991","indirect migration background","53","0.257718839795457","0.198842952769383","0.316594726821531","8"
"8 on Scale 1 to 10","1991","no migration background","1638","0.254919839942651","0.24440476566158","0.265434914223723","8"
"9 on Scale 1 to 10","1991","indirect migration background","40","0.179964203086931","0.128252406090794","0.231676000083067","9"
"9 on Scale 1 to 10","1991","direct migration background","229","0.132190576556043","0.116193377577453","0.148187775534634","9"
"9 on Scale 1 to 10","1991","no migration background","818","0.130319650220325","0.122197073756596","0.138442226684054","9"
"0 Completely dissatisfied","1992","no migration background","49","0.00798495525238585","0.00576993560529141","0.0101999748994803","0"
"0 Completely dissatisfied","1992","direct migration background","7","","","","0"
"0 Completely dissatisfied","1992","indirect migration background","1","","","","0"
"1 on Scale 1 to 10","1992","no migration background","40","0.00523897804060604","0.00344232226010649","0.00703563382110558","1"
"1 on Scale 1 to 10","1992","indirect migration background","","","","","1"
"1 on Scale 1 to 10","1992","direct migration background","3","","","","1"
"10 Completely satisfied","1992","no migration background","591","0.101140015220294","0.0936360685151142","0.108643961925475","10"
"10 Completely satisfied","1992","direct migration background","201","0.124329799935227","0.108232455807272","0.140427144063182","10"
"10 Completely satisfied","1992","indirect migration background","45","0.220372016038921","0.167149909189576","0.273594122888266","10"
"2 on Scale 1 to 10","1992","no migration background","89","0.0137835653233087","0.0108818880233654","0.016685242623252","2"
"2 on Scale 1 to 10","1992","direct migration background","19","","","","2"
"2 on Scale 1 to 10","1992","indirect migration background","","","","","2"
"3 on Scale 1 to 10","1992","no migration background","163","0.0256725375174548","0.0217364107171071","0.0296086643178024","3"
"3 on Scale 1 to 10","1992","indirect migration background","4","","","","3"
"3 on Scale 1 to 10","1992","direct migration background","45","0.0232789149867855","0.0159225549816683","0.0306352749919026","3"
"4 on Scale 1 to 10","1992","direct migration background","58","0.0314115395152862","0.0229019113777267","0.0399211676528458","4"
"4 on Scale 1 to 10","1992","no migration background","233","0.034851030205162","0.030286593427308","0.039415466983016","4"
"4 on Scale 1 to 10","1992","indirect migration background","7","","","","4"
"5 on Scale 1 to 10","1992","no migration background","659","0.100443535925268","0.0929625744058795","0.107924497444656","5"
"5 on Scale 1 to 10","1992","indirect migration background","16","","","","5"
"5 on Scale 1 to 10","1992","direct migration background","192","0.113025123302008","0.0975782892830236","0.128471957320993","5"
"6 on Scale 1 to 10","1992","no migration background","545","0.0846389419888093","0.0777116492746293","0.0915662347029892","6"
"6 on Scale 1 to 10","1992","direct migration background","158","0.0855285570542995","0.0718847059168188","0.0991724081917802","6"
"6 on Scale 1 to 10","1992","indirect migration background","22","","","","6"
"7 on Scale 1 to 10","1992","no migration background","1042","0.166636951846154","0.157362569710755","0.175911333981553","7"
"7 on Scale 1 to 10","1992","direct migration background","279","0.177485334389803","0.158845185048426","0.19612548373118","7"
"7 on Scale 1 to 10","1992","indirect migration background","34","0.130813334751597","0.0875168470960173","0.174109822407176","7"
"8 on Scale 1 to 10","1992","direct migration background","440","0.272613123253512","0.250888490894054","0.29433775561297","8"
"8 on Scale 1 to 10","1992","indirect migration background","60","0.265941415344044","0.209209365030069","0.322673465658019","8"
"8 on Scale 1 to 10","1992","no migration background","1847","0.302172975090301","0.290744615087642","0.313601335092959","8"
"9 on Scale 1 to 10","1992","indirect migration background","44","0.194470083176306","0.14364976641001","0.245290399942602","9"
"9 on Scale 1 to 10","1992","direct migration background","212","0.153633350126348","0.136041223298902","0.171225476953793","9"
"9 on Scale 1 to 10","1992","no migration background","944","0.157436513590257","0.148372172091141","0.166500855089373","9"
"0 Completely dissatisfied","1993","no migration background","50","0.0089828671076104","0.00659270254277254","0.0113730316724483","0"
"0 Completely dissatisfied","1993","direct migration background","10","","","","0"
"0 Completely dissatisfied","1993","indirect migration background","2","","","","0"
"1 on Scale 1 to 10","1993","no migration background","39","0.00592757238197712","0.00398298626113555","0.00787215850281869","1"
"1 on Scale 1 to 10","1993","direct migration background","11","","","","1"
"1 on Scale 1 to 10","1993","indirect migration background","1","","","","1"
"10 Completely satisfied","1993","no migration background","575","0.0984305255660762","0.0908840488538022","0.10597700227835","10"
"10 Completely satisfied","1993","direct migration background","158","0.0899489526746169","0.0755467332683178","0.104351172080916","10"
"10 Completely satisfied","1993","indirect migration background","41","0.175050191910336","0.130854088656496","0.219246295164177","10"
"2 on Scale 1 to 10","1993","direct migration background","24","","","","2"
"2 on Scale 1 to 10","1993","no migration background","106","0.0172880383105413","0.0139861246417633","0.0205899519793194","2"
"2 on Scale 1 to 10","1993","indirect migration background","7","","","","2"
"3 on Scale 1 to 10","1993","no migration background","191","0.0308173163542436","0.0264392739257745","0.0351953587827128","3"
"3 on Scale 1 to 10","1993","direct migration background","61","0.0413885782064453","0.0313618315045275","0.0514153249083632","3"
"3 on Scale 1 to 10","1993","indirect migration background","6","","","","3"
"4 on Scale 1 to 10","1993","direct migration background","70","0.0508260088439045","0.0397695918728918","0.0618824258149172","4"
"4 on Scale 1 to 10","1993","no migration background","246","0.0411329252165113","0.0361019319522013","0.0461639184808212","4"
"4 on Scale 1 to 10","1993","indirect migration background","7","","","","4"
"5 on Scale 1 to 10","1993","no migration background","713","0.113531962934952","0.105495400025333","0.121568525844572","5"
