"plh0173","year","hgtyp1hh","regtyp","n","percent","lower_confidence","upper_confidence","value"
"2 on Scale 1 to 10","1985","1-pers.-HH","Rural Area","2","","","","2"
"2 on Scale 1 to 10","1985","1-pers.-HH","Urban Area","14","","","","2"
"2 on Scale 1 to 10","1985","(Married) couple without C. ","Urban Area","15","","","","2"
"2 on Scale 1 to 10","1985","(Married) couple without C. ","Rural Area","1","","","","2"
"2 on Scale 1 to 10","1985","Single parent ","Urban Area","3","","","","2"
"2 on Scale 1 to 10","1985","Single parent ","Rural Area","","","","","2"
"2 on Scale 1 to 10","1985","Couple + C. LE 16 ","Rural Area","3","","","","2"
"2 on Scale 1 to 10","1985","Couple + C. GT 16 ","Urban Area","12","","","","2"
"2 on Scale 1 to 10","1985","Couple + C. GT 16 ","Rural Area","1","","","","2"
"2 on Scale 1 to 10","1985","Couple + C. LE and GT 16","Urban Area","10","","","","2"
"2 on Scale 1 to 10","1985","Couple + C. LE and GT 16","Rural Area","3","","","","2"
"3 on Scale 1 to 10","1985","Single parent ","Rural Area","1","","","","3"
"3 on Scale 1 to 10","1985","Single parent ","Urban Area","12","","","","3"
"3 on Scale 1 to 10","1985","Couple + C. LE 16 ","Urban Area","27","","","","3"
"3 on Scale 1 to 10","1985","1-pers.-HH","Urban Area","11","","","","3"
"3 on Scale 1 to 10","1985","(Married) couple without C. ","Urban Area","31","0.0321163463694738","0.0212268448488662","0.0430058478900813","3"
"3 on Scale 1 to 10","1985","(Married) couple without C. ","Rural Area","5","","","","3"
"3 on Scale 1 to 10","1985","Couple + C. LE and GT 16","Rural Area","5","","","","3"
"3 on Scale 1 to 10","1985","1-pers.-HH","Rural Area","3","","","","3"
"3 on Scale 1 to 10","1985","Couple + C. LE 16 ","Rural Area","9","","","","3"
"3 on Scale 1 to 10","1985","Couple + C. GT 16 ","Urban Area","31","0.0273693104266999","0.0172971244282152","0.0374414964251847","3"
"3 on Scale 1 to 10","1985","Couple + C. GT 16 ","Rural Area","8","","","","3"
"3 on Scale 1 to 10","1985","Couple + C. LE and GT 16","Urban Area","15","","","","3"
"4 on Scale 1 to 10","1985","Couple + C. LE 16 ","Urban Area","51","0.0363447135374385","0.0265763904855887","0.0461130365892884","4"
"4 on Scale 1 to 10","1985","1-pers.-HH","Rural Area","","","","","4"
"4 on Scale 1 to 10","1985","1-pers.-HH","Urban Area","15","","","","4"
"4 on Scale 1 to 10","1985","Single parent ","Urban Area","6","","","","4"
"4 on Scale 1 to 10","1985","(Married) couple without C. ","Rural Area","5","","","","4"
"4 on Scale 1 to 10","1985","(Married) couple without C. ","Urban Area","30","0.0267829141617595","0.0168112617214358","0.0367545666020832","4"
"4 on Scale 1 to 10","1985","Single parent ","Rural Area","2","","","","4"
"4 on Scale 1 to 10","1985","Couple + C. LE 16 ","Rural Area","10","","","","4"
"4 on Scale 1 to 10","1985","Couple + C. GT 16 ","Rural Area","5","","","","4"
"4 on Scale 1 to 10","1985","Couple + C. GT 16 ","Urban Area","42","0.0372255466727534","0.025538611201931","0.0489124821435758","4"
"4 on Scale 1 to 10","1985","Couple + C. LE and GT 16","Rural Area","5","","","","4"
"4 on Scale 1 to 10","1985","Couple + C. LE and GT 16","Urban Area","16","","","","4"
"5 on Scale 1 to 10","1985","1-pers.-HH","Rural Area","7","","","","5"
"5 on Scale 1 to 10","1985","(Married) couple without C. ","Urban Area","105","0.100716364258832","0.082128404611655","0.11930432390601","5"
"5 on Scale 1 to 10","1985","1-pers.-HH","Urban Area","57","0.108646561148352","0.0810926651063931","0.13620045719031","5"
"5 on Scale 1 to 10","1985","(Married) couple without C. ","Rural Area","29","","","","5"
"5 on Scale 1 to 10","1985","Single parent ","Urban Area","23","","","","5"
"5 on Scale 1 to 10","1985","Single parent ","Rural Area","11","","","","5"
"5 on Scale 1 to 10","1985","Couple + C. LE 16 ","Urban Area","123","0.0901124705902049","0.0751664753544666","0.105058465825943","5"
"5 on Scale 1 to 10","1985","Couple + C. LE 16 ","Rural Area","35","0.105556288986042","0.0740769131685552","0.137035664803529","5"
"5 on Scale 1 to 10","1985","Couple + C. GT 16 ","Urban Area","83","0.0829907136624127","0.0659605256951183","0.100020901629707","5"
"5 on Scale 1 to 10","1985","Couple + C. GT 16 ","Rural Area","23","","","","5"
"5 on Scale 1 to 10","1985","Couple + C. LE and GT 16","Urban Area","65","0.0981926852049879","0.0759083721770083","0.120476998232968","5"
"5 on Scale 1 to 10","1985","Couple + C. LE and GT 16","Rural Area","15","","","","5"
"6 on Scale 1 to 10","1985","1-pers.-HH","Urban Area","33","0.0649614635537523","0.0431395562569779","0.0867833708505267","6"
"6 on Scale 1 to 10","1985","(Married) couple without C. ","Urban Area","85","0.0857614977543224","0.0684669468942147","0.10305604861443","6"
"6 on Scale 1 to 10","1985","1-pers.-HH","Rural Area","4","","","","6"
"6 on Scale 1 to 10","1985","Couple + C. LE 16 ","Rural Area","22","","","","6"
"6 on Scale 1 to 10","1985","Couple + C. GT 16 ","Urban Area","72","0.0747233311248704","0.058490968249267","0.0909556940004737","6"
"6 on Scale 1 to 10","1985","Couple + C. LE and GT 16","Rural Area","17","","","","6"
"6 on Scale 1 to 10","1985","(Married) couple without C. ","Rural Area","17","","","","6"
"6 on Scale 1 to 10","1985","Single parent ","Urban Area","17","","","","6"
"6 on Scale 1 to 10","1985","Single parent ","Rural Area","5","","","","6"
"6 on Scale 1 to 10","1985","Couple + C. LE 16 ","Urban Area","126","0.0825824159158986","0.0682154236954734","0.0969494081363238","6"
"6 on Scale 1 to 10","1985","Couple + C. GT 16 ","Rural Area","29","","","","6"
"6 on Scale 1 to 10","1985","Couple + C. LE and GT 16","Urban Area","42","0.0566164003212882","0.0393095477977442","0.0739232528448321","6"
"7 on Scale 1 to 10","1985","(Married) couple without C. ","Urban Area","134","0.13324641988887","0.112256588381112","0.154236251396628","7"
"7 on Scale 1 to 10","1985","1-pers.-HH","Urban Area","67","0.134616443805786","0.104395819834954","0.164837067776619","7"
"7 on Scale 1 to 10","1985","1-pers.-HH","Rural Area","9","","","","7"
"7 on Scale 1 to 10","1985","(Married) couple without C. ","Rural Area","35","0.161064402974784","0.112490741095503","0.209638064854064","7"
"7 on Scale 1 to 10","1985","Single parent ","Urban Area","42","0.181538722979497","0.132872989175529","0.230204456783466","7"
"7 on Scale 1 to 10","1985","Single parent ","Rural Area","7","","","","7"
"7 on Scale 1 to 10","1985","Couple + C. LE 16 ","Urban Area","212","0.152596719566253","0.133827068289496","0.171366370843009","7"
"7 on Scale 1 to 10","1985","Couple + C. LE 16 ","Rural Area","56","0.14591904812907","0.109752000310162","0.182086095947978","7"
"7 on Scale 1 to 10","1985","Couple + C. GT 16 ","Urban Area","150","0.159344532449042","0.136750412551542","0.181938652346541","7"
"7 on Scale 1 to 10","1985","Couple + C. GT 16 ","Rural Area","32","0.147285032925263","0.101584280323354","0.192985785527173","7"
"7 on Scale 1 to 10","1985","Couple + C. LE and GT 16","Urban Area","102","0.161685827764588","0.134115483657553","0.189256171871623","7"
"7 on Scale 1 to 10","1985","Couple + C. LE and GT 16","Rural Area","35","0.15868256879713","0.107660327457831","0.209704810136428","7"
"8 on Scale 1 to 10","1985","1-pers.-HH","Rural Area","19","","","","8"
"8 on Scale 1 to 10","1985","(Married) couple without C. ","Urban Area","245","0.251722607300647","0.224916992118459","0.278528222482835","8"
"8 on Scale 1 to 10","1985","(Married) couple without C. ","Rural Area","55","0.246138165492588","0.189217219549719","0.303059111435457","8"
"8 on Scale 1 to 10","1985","Couple + C. GT 16 ","Urban Area","245","0.247362554095281","0.220726020016521","0.27399908817404","8"
"8 on Scale 1 to 10","1985","Single parent ","Urban Area","34","0.150248035933898","0.10513624591986","0.195359825947936","8"
"8 on Scale 1 to 10","1985","Couple + C. LE 16 ","Urban Area","359","0.259095710463366","0.236226577435169","0.281964843491563","8"
"8 on Scale 1 to 10","1985","Couple + C. LE 16 ","Rural Area","81","0.228977916799441","0.185931425625783","0.272024407973099","8"
"8 on Scale 1 to 10","1985","Couple + C. GT 16 ","Rural Area","51","0.206941163182111","0.154699349211685","0.259182977152537","8"
"8 on Scale 1 to 10","1985","1-pers.-HH","Urban Area","119","0.248611639041463","0.210343000563586","0.286880277519341","8"
"8 on Scale 1 to 10","1985","Single parent ","Rural Area","17","","","","8"
"8 on Scale 1 to 10","1985","Couple + C. LE and GT 16","Urban Area","167","0.229735628586808","0.198233718557072","0.261237538616545","8"
"8 on Scale 1 to 10","1985","Couple + C. LE and GT 16","Rural Area","48","0.262541120447278","0.201096686209526","0.32398555468503","8"
"9 on Scale 1 to 10","1985","Single parent ","Urban Area","30","0.125516916835565","0.0836889834801497","0.16734485019098","9"
"9 on Scale 1 to 10","1985","(Married) couple without C. ","Rural Area","16","","","","9"
"9 on Scale 1 to 10","1985","Couple + C. LE 16 ","Rural Area","59","0.17130739616828","0.132706948922533","0.209907843414027","9"
"9 on Scale 1 to 10","1985","1-pers.-HH","Urban Area","67","0.148580800960588","0.117088592459055","0.18007300946212","9"
"9 on Scale 1 to 10","1985","1-pers.-HH","Rural Area","6","","","","9"
"9 on Scale 1 to 10","1985","(Married) couple without C. ","Urban Area","140","0.138092573392273","0.116784272116758","0.159400874667787","9"
"9 on Scale 1 to 10","1985","Single parent ","Rural Area","15","","","","9"
"9 on Scale 1 to 10","1985","Couple + C. LE 16 ","Urban Area","185","0.135030410841195","0.117192058058703","0.152868763623687","9"
"9 on Scale 1 to 10","1985","Couple + C. GT 16 ","Urban Area","145","0.143785937877534","0.122125501073119","0.16544637468195","9"
"9 on Scale 1 to 10","1985","Couple + C. GT 16 ","Rural Area","35","0.14217304600852","0.0971380032693998","0.187208088747641","9"
"9 on Scale 1 to 10","1985","Couple + C. LE and GT 16","Urban Area","101","0.144632688513989","0.118292895395855","0.170972481632122","9"
"9 on Scale 1 to 10","1985","Couple + C. LE and GT 16","Rural Area","30","0.161664666239026","0.110256582169776","0.213072750308277","9"
"0 Completely dissatisfied","1986","1-pers.-HH","Rural Area","1","","","","0"
"0 Completely dissatisfied","1986","(Married) couple without C. ","Urban Area","10","","","","0"
"0 Completely dissatisfied","1986","(Married) couple without C. ","Rural Area","4","","","","0"
"0 Completely dissatisfied","1986","Single parent ","Urban Area","1","","","","0"
"0 Completely dissatisfied","1986","Single parent ","Rural Area","1","","","","0"
"0 Completely dissatisfied","1986","Couple + C. LE 16 ","Urban Area","11","","","","0"
"0 Completely dissatisfied","1986","Couple + C. LE 16 ","Rural Area","2","","","","0"
"0 Completely dissatisfied","1986","Couple + C. GT 16 ","Urban Area","4","","","","0"
"0 Completely dissatisfied","1986","Couple + C. GT 16 ","Rural Area","1","","","","0"
"0 Completely dissatisfied","1986","1-pers.-HH","Urban Area","5","","","","0"
"0 Completely dissatisfied","1986","Couple + C. LE and GT 16","Urban Area","6","","","","0"
"0 Completely dissatisfied","1986","Couple + C. LE and GT 16","Rural Area","1","","","","0"
"1 on Scale 1 to 10","1986","1-pers.-HH","Urban Area","3","","","","1"
"1 on Scale 1 to 10","1986","Couple + C. GT 16 ","Urban Area","5","","","","1"
"1 on Scale 1 to 10","1986","Single parent ","Urban Area","","","","","1"
"1 on Scale 1 to 10","1986","(Married) couple without C. ","Rural Area","4","","","","1"
"1 on Scale 1 to 10","1986","Couple + C. LE 16 ","Rural Area","4","","","","1"
"1 on Scale 1 to 10","1986","1-pers.-HH","Rural Area","","","","","1"
"1 on Scale 1 to 10","1986","(Married) couple without C. ","Urban Area","8","","","","1"
"1 on Scale 1 to 10","1986","Single parent ","Rural Area","1","","","","1"
"1 on Scale 1 to 10","1986","Couple + C. LE 16 ","Urban Area","","","","","1"
"1 on Scale 1 to 10","1986","Couple + C. LE and GT 16","Urban Area","3","","","","1"
"1 on Scale 1 to 10","1986","Couple + C. LE and GT 16","Rural Area","2","","","","1"
"1 on Scale 1 to 10","1986","Couple + C. GT 16 ","Rural Area","3","","","","1"
"10 Completely satisfied","1986","(Married) couple without C. ","Urban Area","184","0.172615817866942","0.149822369475819","0.195409266258064","10"
"10 Completely satisfied","1986","1-pers.-HH","Rural Area","15","","","","10"
"10 Completely satisfied","1986","Couple + C. LE 16 ","Urban Area","221","0.174355340718257","0.1534222850201","0.195288396416415","10"
"10 Completely satisfied","1986","1-pers.-HH","Urban Area","87","0.1984878125545","0.162731219590008","0.234244405518993","10"
"10 Completely satisfied","1986","(Married) couple without C. ","Rural Area","46","0.219613958425101","0.162665130735463","0.27656278611474","10"
"10 Completely satisfied","1986","Single parent ","Urban Area","44","0.174023698659678","0.12437451951107","0.223672877808286","10"
"10 Completely satisfied","1986","Single parent ","Rural Area","13","","","","10"
"10 Completely satisfied","1986","Couple + C. LE 16 ","Rural Area","70","0.184761268524044","0.143139289352203","0.226383247695885","10"
"10 Completely satisfied","1986","Couple + C. GT 16 ","Urban Area","178","0.164836954481434","0.142144796687525","0.187529112275343","10"
"10 Completely satisfied","1986","Couple + C. GT 16 ","Rural Area","49","0.18011393612709","0.133493294296379","0.2267345779578","10"
"10 Completely satisfied","1986","Couple + C. LE and GT 16","Urban Area","106","0.173265319555585","0.143851025267878","0.202679613843293","10"
"10 Completely satisfied","1986","Couple + C. LE and GT 16","Rural Area","34","0.172051615292315","0.118665479668463","0.225437750916167","10"
"2 on Scale 1 to 10","1986","Couple + C. LE 16 ","Urban Area","20","","","","2"
"2 on Scale 1 to 10","1986","1-pers.-HH","Rural Area","5","","","","2"
"2 on Scale 1 to 10","1986","(Married) couple without C. ","Urban Area","21","","","","2"
"2 on Scale 1 to 10","1986","(Married) couple without C. ","Rural Area","1","","","","2"
"2 on Scale 1 to 10","1986","Single parent ","Urban Area","4","","","","2"
"2 on Scale 1 to 10","1986","Single parent ","Rural Area","","","","","2"
"2 on Scale 1 to 10","1986","Couple + C. LE 16 ","Rural Area","6","","","","2"
"2 on Scale 1 to 10","1986","Couple + C. GT 16 ","Urban Area","17","","","","2"
"2 on Scale 1 to 10","1986","Couple + C. GT 16 ","Rural Area","3","","","","2"
"2 on Scale 1 to 10","1986","Couple + C. LE and GT 16","Urban Area","12","","","","2"
"2 on Scale 1 to 10","1986","Couple + C. LE and GT 16","Rural Area","1","","","","2"
"2 on Scale 1 to 10","1986","1-pers.-HH","Urban Area","10","","","","2"
"3 on Scale 1 to 10","1986","1-pers.-HH","Rural Area","2","","","","3"
"3 on Scale 1 to 10","1986","Single parent ","Rural Area","3","","","","3"
"3 on Scale 1 to 10","1986","(Married) couple without C. ","Rural Area","6","","","","3"
"3 on Scale 1 to 10","1986","Single parent ","Urban Area","3","","","","3"
"3 on Scale 1 to 10","1986","1-pers.-HH","Urban Area","14","","","","3"
"3 on Scale 1 to 10","1986","(Married) couple without C. ","Urban Area","29","","","","3"
"3 on Scale 1 to 10","1986","Couple + C. LE and GT 16","Rural Area","5","","","","3"
"3 on Scale 1 to 10","1986","Couple + C. LE 16 ","Urban Area","19","","","","3"
"3 on Scale 1 to 10","1986","Couple + C. LE 16 ","Rural Area","3","","","","3"
"3 on Scale 1 to 10","1986","Couple + C. GT 16 ","Urban Area","28","","","","3"
"3 on Scale 1 to 10","1986","Couple + C. GT 16 ","Rural Area","5","","","","3"
"3 on Scale 1 to 10","1986","Couple + C. LE and GT 16","Urban Area","16","","","","3"
"4 on Scale 1 to 10","1986","Single parent ","Urban Area","8","","","","4"
"4 on Scale 1 to 10","1986","(Married) couple without C. ","Rural Area","6","","","","4"
"4 on Scale 1 to 10","1986","1-pers.-HH","Urban Area","15","","","","4"
"4 on Scale 1 to 10","1986","1-pers.-HH","Rural Area","","","","","4"
"4 on Scale 1 to 10","1986","(Married) couple without C. ","Urban Area","37","0.0352108088026236","0.0240942505757003","0.0463273670295469","4"
"4 on Scale 1 to 10","1986","Single parent ","Rural Area","3","","","","4"
"4 on Scale 1 to 10","1986","Couple + C. LE 16 ","Urban Area","37","0.0291827229052698","0.0198962655739658","0.0384691802365738","4"
"4 on Scale 1 to 10","1986","Couple + C. LE 16 ","Rural Area","3","","","","4"
"4 on Scale 1 to 10","1986","Couple + C. GT 16 ","Urban Area","35","0.029701131614055","0.0193186270714572","0.0400836361566528","4"
"4 on Scale 1 to 10","1986","Couple + C. GT 16 ","Rural Area","10","","","","4"
"4 on Scale 1 to 10","1986","Couple + C. LE and GT 16","Urban Area","21","","","","4"
"4 on Scale 1 to 10","1986","Couple + C. LE and GT 16","Rural Area","9","","","","4"
"5 on Scale 1 to 10","1986","1-pers.-HH","Rural Area","9","","","","5"
"5 on Scale 1 to 10","1986","(Married) couple without C. ","Urban Area","115","0.104136106281937","0.0857140622426742","0.122558150321199","5"
"5 on Scale 1 to 10","1986","(Married) couple without C. ","Rural Area","15","","","","5"
"5 on Scale 1 to 10","1986","Single parent ","Urban Area","23","","","","5"
"5 on Scale 1 to 10","1986","Single parent ","Rural Area","10","","","","5"
"5 on Scale 1 to 10","1986","Couple + C. LE 16 ","Urban Area","123","0.0965883407961403","0.0802907423895978","0.112885939202683","5"
"5 on Scale 1 to 10","1986","Couple + C. LE 16 ","Rural Area","21","","","","5"
"5 on Scale 1 to 10","1986","Couple + C. GT 16 ","Urban Area","120","0.123543350462133","0.103418262978133","0.143668437946133","5"
"5 on Scale 1 to 10","1986","Couple + C. GT 16 ","Rural Area","21","","","","5"
"5 on Scale 1 to 10","1986","Couple + C. LE and GT 16","Urban Area","65","0.107236380704565","0.0831894944447805","0.13128326696435","5"
"5 on Scale 1 to 10","1986","Couple + C. LE and GT 16","Rural Area","30","0.153196231269385","0.10224990078414","0.204142561754629","5"
"5 on Scale 1 to 10","1986","1-pers.-HH","Urban Area","55","0.118098922534154","0.0891676826012599","0.147030162467049","5"
"6 on Scale 1 to 10","1986","Couple + C. LE and GT 16","Rural Area","17","","","","6"
"6 on Scale 1 to 10","1986","1-pers.-HH","Rural Area","4","","","","6"
"6 on Scale 1 to 10","1986","Couple + C. LE 16 ","Rural Area","31","0.0969545096334426","0.0652213235238767","0.128687695743009","6"
"6 on Scale 1 to 10","1986","(Married) couple without C. ","Urban Area","80","0.0792969659028022","0.063000095785734","0.0955938360198705","6"
"6 on Scale 1 to 10","1986","Couple + C. LE and GT 16","Urban Area","53","0.0754343620388505","0.0549098416053948","0.0959588824723063","6"
"6 on Scale 1 to 10","1986","1-pers.-HH","Urban Area","35","0.0724655678378548","0.0492240218696611","0.0957071138060484","6"
"6 on Scale 1 to 10","1986","(Married) couple without C. ","Rural Area","22","","","","6"
"6 on Scale 1 to 10","1986","Single parent ","Urban Area","14","","","","6"
"6 on Scale 1 to 10","1986","Single parent ","Rural Area","3","","","","6"
"6 on Scale 1 to 10","1986","Couple + C. LE 16 ","Urban Area","117","0.0875096568124189","0.0719191389049962","0.103100174719842","6"
"6 on Scale 1 to 10","1986","Couple + C. GT 16 ","Urban Area","93","0.0905893673836887","0.073035149019341","0.108143585748036","6"
"6 on Scale 1 to 10","1986","Couple + C. GT 16 ","Rural Area","21","","","","6"
"7 on Scale 1 to 10","1986","1-pers.-HH","Urban Area","83","0.175174519300899","0.141098359647976","0.209250678953822","7"
"7 on Scale 1 to 10","1986","(Married) couple without C. ","Urban Area","159","0.160014966490098","0.137902753527384","0.182127179452812","7"
"7 on Scale 1 to 10","1986","(Married) couple without C. ","Rural Area","37","0.210704997565199","0.154605733142838","0.266804261987561","7"
"7 on Scale 1 to 10","1986","Single parent ","Urban Area","47","0.20249485616314","0.149869163377594","0.255120548948685","7"
"7 on Scale 1 to 10","1986","Single parent ","Rural Area","9","","","","7"
"7 on Scale 1 to 10","1986","1-pers.-HH","Rural Area","11","","","","7"
"7 on Scale 1 to 10","1986","Couple + C. LE 16 ","Urban Area","205","0.173549980101244","0.152655142748667","0.194444817453821","7"
"7 on Scale 1 to 10","1986","Couple + C. LE 16 ","Rural Area","66","0.195273844200102","0.152760922365699","0.237786766034505","7"
"7 on Scale 1 to 10","1986","Couple + C. GT 16 ","Urban Area","150","0.15263698739503","0.130641807737696","0.174632167052365","7"
"7 on Scale 1 to 10","1986","Couple + C. GT 16 ","Rural Area","43","0.173503793145508","0.127562548537464","0.219445037753552","7"
"7 on Scale 1 to 10","1986","Couple + C. LE and GT 16","Urban Area","95","0.156555768251612","0.128314626135817","0.184796910367407","7"
"7 on Scale 1 to 10","1986","Couple + C. LE and GT 16","Rural Area","27","","","","7"
"8 on Scale 1 to 10","1986","1-pers.-HH","Rural Area","14","","","","8"
"8 on Scale 1 to 10","1986","(Married) couple without C. ","Urban Area","270","0.249902329255687","0.223789123400396","0.276015535110979","8"
"8 on Scale 1 to 10","1986","(Married) couple without C. ","Rural Area","38","0.186181959151334","0.132635281896877","0.239728636405791","8"
"8 on Scale 1 to 10","1986","Single parent ","Urban Area","44","0.204703993481089","0.15186535233575","0.257542634626428","8"
"8 on Scale 1 to 10","1986","Couple + C. LE 16 ","Urban Area","319","0.254092931008888","0.230073812412175","0.278112049605601","8"
"8 on Scale 1 to 10","1986","Couple + C. LE 16 ","Rural Area","66","0.214301315981917","0.170294971969183","0.258307659994651","8"
"8 on Scale 1 to 10","1986","Couple + C. GT 16 ","Urban Area","254","0.249959550048797","0.223478202620464","0.27644089747713","8"
"8 on Scale 1 to 10","1986","Single parent ","Rural Area","25","","","","8"
"8 on Scale 1 to 10","1986","Couple + C. GT 16 ","Rural Area","69","0.279310908972352","0.22487997823605","0.333741839708654","8"
"8 on Scale 1 to 10","1986","Couple + C. LE and GT 16","Rural Area","42","0.216661530038323","0.15838910293705","0.274933957139597","8"
"8 on Scale 1 to 10","1986","1-pers.-HH","Urban Area","110","0.229641575629469","0.191935978769799","0.26734717248914","8"
"8 on Scale 1 to 10","1986","Couple + C. LE and GT 16","Urban Area","167","0.26407297665997","0.229812067062405","0.298333886257535","8"
"9 on Scale 1 to 10","1986","Couple + C. LE and GT 16","Rural Area","24","","","","9"
"9 on Scale 1 to 10","1986","(Married) couple without C. ","Rural Area","24","","","","9"
"9 on Scale 1 to 10","1986","Couple + C. LE 16 ","Rural Area","62","0.189554253079788","0.147519974517067","0.231588531642508","9"
"9 on Scale 1 to 10","1986","Couple + C. GT 16 ","Urban Area","143","0.140391626937164","0.119145303368548","0.16163795050578","9"
"9 on Scale 1 to 10","1986","Couple + C. GT 16 ","Rural Area","36","0.124662238508396","0.0845863527509312","0.16473812426586","9"
"9 on Scale 1 to 10","1986","1-pers.-HH","Urban Area","61","0.114410545744084","0.0858751835429559","0.142945907945212","9"
"9 on Scale 1 to 10","1986","1-pers.-HH","Rural Area","11","","","","9"
"9 on Scale 1 to 10","1986","(Married) couple without C. ","Urban Area","143","0.134122336701493","0.113568402791693","0.154676270611294","9"
"9 on Scale 1 to 10","1986","Single parent ","Urban Area","36","0.17710855812915","0.127114875557681","0.227102240700619","9"
"9 on Scale 1 to 10","1986","Single parent ","Rural Area","11","","","","9"
"9 on Scale 1 to 10","1986","Couple + C. LE 16 ","Urban Area","190","0.148358295039926","0.128747157264486","0.167969432815367","9"
"9 on Scale 1 to 10","1986","Couple + C. LE and GT 16","Urban Area","92","0.146856425589162","0.119347281884671","0.174365569293652","9"
"0 Completely dissatisfied","1987","1-pers.-HH","Rural Area","","","","","0"
"0 Completely dissatisfied","1987","(Married) couple without C. ","Urban Area","4","","","","0"
"0 Completely dissatisfied","1987","(Married) couple without C. ","Rural Area","2","","","","0"
"0 Completely dissatisfied","1987","Single parent ","Urban Area","1","","","","0"
"0 Completely dissatisfied","1987","Single parent ","Rural Area","","","","","0"
"0 Completely dissatisfied","1987","Couple + C. LE 16 ","Urban Area","12","","","","0"
"0 Completely dissatisfied","1987","Couple + C. LE 16 ","Rural Area","3","","","","0"
"0 Completely dissatisfied","1987","Couple + C. GT 16 ","Urban Area","5","","","","0"
"0 Completely dissatisfied","1987","Couple + C. GT 16 ","Rural Area","3","","","","0"
"0 Completely dissatisfied","1987","1-pers.-HH","Urban Area","3","","","","0"
"0 Completely dissatisfied","1987","Couple + C. LE and GT 16","Urban Area","1","","","","0"
"0 Completely dissatisfied","1987","Couple + C. LE and GT 16","Rural Area","4","","","","0"
"1 on Scale 1 to 10","1987","Couple + C. GT 16 ","Urban Area","7","","","","1"
"1 on Scale 1 to 10","1987","Single parent ","Urban Area","3","","","","1"
"1 on Scale 1 to 10","1987","1-pers.-HH","Rural Area","","","","","1"
