"plh0173","year","migback","regtyp","n","percent","lower_confidence","upper_confidence","value"
"2 on Scale 1 to 10","1991","no migration background","Urban Area","80","0.0186996875223414","0.0144515348641238","0.022947840180559","2"
"2 on Scale 1 to 10","1991","direct migration background","Rural Area","6","","","","2"
"2 on Scale 1 to 10","1991","indirect migration background","Urban Area","5","","","","2"
"2 on Scale 1 to 10","1991","indirect migration background","Rural Area","1","","","","2"
"2 on Scale 1 to 10","1991","no migration background","Rural Area","91","0.028900562947716","0.0225052707727365","0.0352958551226954","2"
"2 on Scale 1 to 10","1991","direct migration background","Urban Area","15","","","","2"
"3 on Scale 1 to 10","1991","no migration background","Urban Area","137","0.034746174300257","0.0290029439642567","0.0404894046362573","3"
"3 on Scale 1 to 10","1991","no migration background","Rural Area","122","0.0410947605792379","0.0335167281205097","0.048672793037966","3"
"3 on Scale 1 to 10","1991","direct migration background","Urban Area","40","0.0303432924507074","0.0215356704103093","0.0391509144911055","3"
"3 on Scale 1 to 10","1991","direct migration background","Rural Area","11","","","","3"
"3 on Scale 1 to 10","1991","indirect migration background","Urban Area","4","","","","3"
"3 on Scale 1 to 10","1991","indirect migration background","Rural Area","","","","","3"
"4 on Scale 1 to 10","1991","no migration background","Urban Area","146","0.0362505603653083","0.0303888898513505","0.0421122308792661","4"
"4 on Scale 1 to 10","1991","no migration background","Rural Area","113","0.0462108999509234","0.0381964489365992","0.0542253509652475","4"
"4 on Scale 1 to 10","1991","direct migration background","Urban Area","60","0.0410450034491375","0.030857973650047","0.051232033248228","4"
"4 on Scale 1 to 10","1991","direct migration background","Rural Area","10","","","","4"
"4 on Scale 1 to 10","1991","indirect migration background","Urban Area","4","","","","4"
"4 on Scale 1 to 10","1991","indirect migration background","Rural Area","","","","","4"
"5 on Scale 1 to 10","1991","no migration background","Urban Area","465","0.114815619370691","0.104817937136437","0.124813301604944","5"
"5 on Scale 1 to 10","1991","no migration background","Rural Area","364","0.127310980693503","0.114586558350399","0.140035403036607","5"
"5 on Scale 1 to 10","1991","direct migration background","Urban Area","154","0.124143929722683","0.107212351880248","0.141075507565118","5"
"5 on Scale 1 to 10","1991","direct migration background","Rural Area","29","","","","5"
"5 on Scale 1 to 10","1991","indirect migration background","Urban Area","12","","","","5"
"5 on Scale 1 to 10","1991","indirect migration background","Rural Area","3","","","","5"
"6 on Scale 1 to 10","1991","direct migration background","Rural Area","15","","","","6"
"6 on Scale 1 to 10","1991","no migration background","Urban Area","366","0.0943483891179333","0.0851813349356744","0.103515443300192","6"
"6 on Scale 1 to 10","1991","no migration background","Rural Area","215","0.0898415639568592","0.0789253374322997","0.100757790481419","6"
"6 on Scale 1 to 10","1991","direct migration background","Urban Area","167","0.111467977117769","0.0953084027611876","0.12762755147435","6"
"6 on Scale 1 to 10","1991","indirect migration background","Urban Area","14","","","","6"
"6 on Scale 1 to 10","1991","indirect migration background","Rural Area","3","","","","6"
"7 on Scale 1 to 10","1991","no migration background","Urban Area","646","0.171987499716614","0.160153028447349","0.183821970985879","7"
"7 on Scale 1 to 10","1991","direct migration background","Urban Area","220","0.14884042352782","0.130564292684971","0.167116554370669","7"
"7 on Scale 1 to 10","1991","direct migration background","Rural Area","39","0.172122487879612","0.126673208214067","0.217571767545157","7"
"7 on Scale 1 to 10","1991","no migration background","Rural Area","394","0.15911780961631","0.145154050089719","0.173081569142901","7"
"7 on Scale 1 to 10","1991","indirect migration background","Urban Area","28","","","","7"
"7 on Scale 1 to 10","1991","indirect migration background","Rural Area","2","","","","7"
"8 on Scale 1 to 10","1991","no migration background","Rural Area","606","0.240453217472363","0.22413893608934","0.256767498855387","8"
"8 on Scale 1 to 10","1991","no migration background","Urban Area","1020","0.262474467505187","0.24867653446262","0.276272400547754","8"
"8 on Scale 1 to 10","1991","direct migration background","Urban Area","430","0.273972922263375","0.251072233451956","0.296873611074794","8"
"8 on Scale 1 to 10","1991","direct migration background","Rural Area","72","0.278913398403131","0.224918397128458","0.332908399677804","8"
"8 on Scale 1 to 10","1991","indirect migration background","Urban Area","49","0.27331199741169","0.209437038926812","0.337186955896567","8"
"8 on Scale 1 to 10","1991","indirect migration background","Rural Area","4","","","","8"
"9 on Scale 1 to 10","1991","no migration background","Urban Area","520","0.136996911868906","0.126213814291172","0.147780009446639","9"
"9 on Scale 1 to 10","1991","direct migration background","Urban Area","186","0.131146822814077","0.11381395604429","0.148479689583864","9"
"9 on Scale 1 to 10","1991","no migration background","Rural Area","289","0.116263875430953","0.104027322597041","0.128500428264864","9"
"9 on Scale 1 to 10","1991","direct migration background","Rural Area","43","0.13696895964868","0.0955738115545279","0.178364107742832","9"
"9 on Scale 1 to 10","1991","indirect migration background","Urban Area","34","0.17456428787645","0.120158310630386","0.228970265122515","9"
"9 on Scale 1 to 10","1991","indirect migration background","Rural Area","6","","","","9"
"0 Completely dissatisfied","1992","no migration background","Urban Area","25","","","","0"
"0 Completely dissatisfied","1992","no migration background","Rural Area","22","","","","0"
"0 Completely dissatisfied","1992","direct migration background","Urban Area","4","","","","0"
"0 Completely dissatisfied","1992","direct migration background","Rural Area","3","","","","0"
"0 Completely dissatisfied","1992","indirect migration background","Urban Area","1","","","","0"
"0 Completely dissatisfied","1992","indirect migration background","Rural Area","","","","","0"
"1 on Scale 1 to 10","1992","no migration background","Urban Area","20","","","","1"
"1 on Scale 1 to 10","1992","no migration background","Rural Area","19","","","","1"
"1 on Scale 1 to 10","1992","direct migration background","Urban Area","1","","","","1"
"1 on Scale 1 to 10","1992","direct migration background","Rural Area","2","","","","1"
"1 on Scale 1 to 10","1992","indirect migration background","Urban Area","","","","","1"
"1 on Scale 1 to 10","1992","indirect migration background","Rural Area","","","","","1"
"10 Completely satisfied","1992","no migration background","Urban Area","388","0.107725361729118","0.0978182525194203","0.117632470938816","10"
"10 Completely satisfied","1992","no migration background","Rural Area","197","0.0879562065287988","0.0765316016519565","0.0993808114056411","10"
"10 Completely satisfied","1992","direct migration background","Rural Area","34","0.109742760073983","0.0703618176986757","0.14912370244929","10"
"10 Completely satisfied","1992","direct migration background","Urban Area","167","0.127487324515886","0.109839531100302","0.145135117931469","10"
"10 Completely satisfied","1992","indirect migration background","Urban Area","39","0.223383890733106","0.165514264725316","0.281253516740895","10"
"10 Completely satisfied","1992","indirect migration background","Rural Area","6","","","","10"
"2 on Scale 1 to 10","1992","no migration background","Urban Area","47","0.0131825320495157","0.00953787618570857","0.0168271879133227","2"
"2 on Scale 1 to 10","1992","no migration background","Rural Area","42","0.0154178453807868","0.0104480567242091","0.0203876340373645","2"
"2 on Scale 1 to 10","1992","direct migration background","Rural Area","3","","","","2"
"2 on Scale 1 to 10","1992","direct migration background","Urban Area","16","","","","2"
"2 on Scale 1 to 10","1992","indirect migration background","Urban Area","","","","","2"
"2 on Scale 1 to 10","1992","indirect migration background","Rural Area","","","","","2"
"3 on Scale 1 to 10","1992","no migration background","Urban Area","85","0.0238759095937675","0.0189975796098584","0.0287542395776765","3"
"3 on Scale 1 to 10","1992","no migration background","Rural Area","74","0.0292998919402356","0.0224972808026298","0.0361025030778414","3"
"3 on Scale 1 to 10","1992","direct migration background","Urban Area","40","0.0227602220692687","0.0148687167958907","0.0306517273426467","3"
"3 on Scale 1 to 10","1992","direct migration background","Rural Area","5","","","","3"
"3 on Scale 1 to 10","1992","indirect migration background","Urban Area","3","","","","3"
"3 on Scale 1 to 10","1992","indirect migration background","Rural Area","1","","","","3"
"4 on Scale 1 to 10","1992","no migration background","Urban Area","128","0.0298297370326837","0.0243936376586476","0.0352658364067198","4"
"4 on Scale 1 to 10","1992","no migration background","Rural Area","102","0.0453510965818392","0.0369581234496365","0.0537440697140418","4"
"4 on Scale 1 to 10","1992","direct migration background","Urban Area","49","0.0333102967608753","0.023815102975198","0.0428054905465527","4"
"4 on Scale 1 to 10","1992","direct migration background","Rural Area","9","","","","4"
"4 on Scale 1 to 10","1992","indirect migration background","Urban Area","6","","","","4"
"4 on Scale 1 to 10","1992","indirect migration background","Rural Area","1","","","","4"
"5 on Scale 1 to 10","1992","no migration background","Urban Area","393","0.0992365571385232","0.089682674196185","0.108790440080861","5"
"5 on Scale 1 to 10","1992","no migration background","Rural Area","256","0.102121008161615","0.0899067653455156","0.114335250977715","5"
"5 on Scale 1 to 10","1992","direct migration background","Urban Area","169","0.11859253694802","0.101484976749276","0.135700097146764","5"
"5 on Scale 1 to 10","1992","direct migration background","Rural Area","23","","","","5"
"5 on Scale 1 to 10","1992","indirect migration background","Urban Area","14","","","","5"
"5 on Scale 1 to 10","1992","indirect migration background","Rural Area","2","","","","5"
"6 on Scale 1 to 10","1992","no migration background","Rural Area","208","0.0867455995150354","0.075392362337778","0.0980988366922928","6"
"6 on Scale 1 to 10","1992","no migration background","Urban Area","333","0.0842963636708382","0.0754182523724633","0.0931744749692132","6"
"6 on Scale 1 to 10","1992","indirect migration background","Urban Area","21","","","","6"
"6 on Scale 1 to 10","1992","direct migration background","Urban Area","137","0.0795016989535527","0.0651873784905527","0.0938160194165528","6"
"6 on Scale 1 to 10","1992","direct migration background","Rural Area","21","","","","6"
"6 on Scale 1 to 10","1992","indirect migration background","Rural Area","1","","","","6"
"7 on Scale 1 to 10","1992","no migration background","Rural Area","394","0.161541216134747","0.146696133106577","0.176386299162917","7"
"7 on Scale 1 to 10","1992","no migration background","Urban Area","639","0.169861185230203","0.157861741022686","0.181860629437719","7"
"7 on Scale 1 to 10","1992","direct migration background","Rural Area","39","0.152769681528865","0.1074423931412","0.198096969916531","7"
"7 on Scale 1 to 10","1992","indirect migration background","Urban Area","30","0.123776066022846","0.0780201297589643","0.169532002286728","7"
"7 on Scale 1 to 10","1992","direct migration background","Urban Area","240","0.18283530821436","0.162382362480146","0.203288253948575","7"
"7 on Scale 1 to 10","1992","indirect migration background","Rural Area","4","","","","7"
"8 on Scale 1 to 10","1992","no migration background","Urban Area","1139","0.307313975096535","0.292570561009697","0.322057389183372","8"
"8 on Scale 1 to 10","1992","no migration background","Rural Area","685","0.290254371317878","0.271946373785974","0.308562368849782","8"
"8 on Scale 1 to 10","1992","direct migration background","Rural Area","68","0.261872640798685","0.206480120763934","0.317265160833436","8"
"8 on Scale 1 to 10","1992","direct migration background","Urban Area","372","0.274938018344075","0.251312790737422","0.298563245950728","8"
"8 on Scale 1 to 10","1992","indirect migration background","Urban Area","50","0.257045360233106","0.196328740245232","0.317761980220979","8"
"8 on Scale 1 to 10","1992","indirect migration background","Rural Area","10","","","","8"
"9 on Scale 1 to 10","1992","no migration background","Urban Area","565","0.153471809047617","0.141953898154145","0.164989719941089","9"
"9 on Scale 1 to 10","1992","direct migration background","Urban Area","177","0.147296558963782","0.128543749382495","0.166049368545068","9"
"9 on Scale 1 to 10","1992","no migration background","Rural Area","362","0.164320337682124","0.149372937106141","0.179267738258108","9"
"9 on Scale 1 to 10","1992","direct migration background","Rural Area","35","0.182907872911364","0.134200789958577","0.231614955864151","9"
"9 on Scale 1 to 10","1992","indirect migration background","Urban Area","35","0.196730788620991","0.141499105272635","0.251962471969346","9"
"9 on Scale 1 to 10","1992","indirect migration background","Rural Area","9","","","","9"
"0 Completely dissatisfied","1993","direct migration background","Rural Area","1","","","","0"
"0 Completely dissatisfied","1993","no migration background","Urban Area","29","","","","0"
"0 Completely dissatisfied","1993","no migration background","Rural Area","21","","","","0"
"0 Completely dissatisfied","1993","direct migration background","Urban Area","9","","","","0"
"0 Completely dissatisfied","1993","indirect migration background","Urban Area","2","","","","0"
"0 Completely dissatisfied","1993","indirect migration background","Rural Area","","","","","0"
"1 on Scale 1 to 10","1993","no migration background","Urban Area","15","","","","1"
"1 on Scale 1 to 10","1993","no migration background","Rural Area","24","","","","1"
"1 on Scale 1 to 10","1993","direct migration background","Urban Area","7","","","","1"
"1 on Scale 1 to 10","1993","direct migration background","Rural Area","4","","","","1"
"1 on Scale 1 to 10","1993","indirect migration background","Urban Area","1","","","","1"
"1 on Scale 1 to 10","1993","indirect migration background","Rural Area","","","","","1"
"10 Completely satisfied","1993","no migration background","Rural Area","232","0.116975789377766","0.103789440289026","0.130162138466506","10"
"10 Completely satisfied","1993","no migration background","Urban Area","343","0.090016096525135","0.0807990974220792","0.0992330956281909","10"
"10 Completely satisfied","1993","direct migration background","Urban Area","132","0.0911245804517562","0.0753773307969118","0.1068718301066","10"
"10 Completely satisfied","1993","direct migration background","Rural Area","26","","","","10"
"10 Completely satisfied","1993","indirect migration background","Urban Area","32","0.163605394094181","0.116902478847877","0.210308309340486","10"
"10 Completely satisfied","1993","indirect migration background","Rural Area","9","","","","10"
"2 on Scale 1 to 10","1993","no migration background","Urban Area","61","0.0160783618003705","0.0120278140493225","0.0201289095514184","2"
"2 on Scale 1 to 10","1993","indirect migration background","Urban Area","5","","","","2"
"2 on Scale 1 to 10","1993","no migration background","Rural Area","45","0.0199541455293163","0.0142165485847319","0.0256917424739008","2"
"2 on Scale 1 to 10","1993","direct migration background","Urban Area","21","","","","2"
"2 on Scale 1 to 10","1993","direct migration background","Rural Area","3","","","","2"
"2 on Scale 1 to 10","1993","indirect migration background","Rural Area","2","","","","2"
"3 on Scale 1 to 10","1993","no migration background","Rural Area","70","0.0281829807025693","0.0213928836331618","0.0349730777719768","3"
"3 on Scale 1 to 10","1993","no migration background","Urban Area","121","0.0320125773457353","0.0263435600809764","0.0376815946104943","3"
"3 on Scale 1 to 10","1993","direct migration background","Rural Area","14","","","","3"
"3 on Scale 1 to 10","1993","indirect migration background","Urban Area","6","","","","3"
"3 on Scale 1 to 10","1993","direct migration background","Urban Area","47","0.0391153119480235","0.0285070606702713","0.0497235632257757","3"
"3 on Scale 1 to 10","1993","indirect migration background","Rural Area","","","","","3"
"4 on Scale 1 to 10","1993","no migration background","Urban Area","156","0.0407921747744243","0.0344219113988792","0.0471624381499694","4"
"4 on Scale 1 to 10","1993","no migration background","Rural Area","90","0.0418839336107477","0.0336648563361691","0.0501030108853262","4"
"4 on Scale 1 to 10","1993","direct migration background","Rural Area","10","","","","4"
"4 on Scale 1 to 10","1993","indirect migration background","Urban Area","7","","","","4"
"4 on Scale 1 to 10","1993","indirect migration background","Rural Area","","","","","4"
"4 on Scale 1 to 10","1993","direct migration background","Urban Area","60","0.0519824635096638","0.0398353979058366","0.064129529113491","4"
"5 on Scale 1 to 10","1993","no migration background","Urban Area","438","0.115943484855458","0.105633078280472","0.126253891430445","5"
"5 on Scale 1 to 10","1993","no migration background","Rural Area","275","0.108217008113198","0.0954711926910915","0.120962823535305","5"
"5 on Scale 1 to 10","1993","direct migration background","Urban Area","175","0.152361504087907","0.132697238800865","0.172025769374948","5"
"5 on Scale 1 to 10","1993","direct migration background","Rural Area","29","","","","5"
"5 on Scale 1 to 10","1993","indirect migration background","Urban Area","17","","","","5"
"5 on Scale 1 to 10","1993","indirect migration background","Rural Area","6","","","","5"
"6 on Scale 1 to 10","1993","indirect migration background","Urban Area","15","","","","6"
"6 on Scale 1 to 10","1993","no migration background","Urban Area","341","0.0918781481160752","0.0825758386884077","0.101180457543743","6"
"6 on Scale 1 to 10","1993","no migration background","Rural Area","233","0.0985722851510761","0.0863420970490067","0.110802473253145","6"
"6 on Scale 1 to 10","1993","direct migration background","Urban Area","153","0.100216505595135","0.0837851497260678","0.116647861464202","6"
"6 on Scale 1 to 10","1993","direct migration background","Rural Area","16","","","","6"
"6 on Scale 1 to 10","1993","indirect migration background","Rural Area","3","","","","6"
"7 on Scale 1 to 10","1993","no migration background","Urban Area","650","0.177942642781089","0.165625678543133","0.190259607019045","7"
"7 on Scale 1 to 10","1993","no migration background","Rural Area","428","0.187294839695265","0.171287480674202","0.203302198716329","7"
"7 on Scale 1 to 10","1993","indirect migration background","Urban Area","43","0.17878208867541","0.130405996885724","0.227158180465097","7"
"7 on Scale 1 to 10","1993","direct migration background","Rural Area","43","0.249797053478796","0.194212621884506","0.305381485073087","7"
"7 on Scale 1 to 10","1993","direct migration background","Urban Area","220","0.152632132282148","0.132953552844325","0.172310711719972","7"
"7 on Scale 1 to 10","1993","indirect migration background","Rural Area","10","","","","7"
"8 on Scale 1 to 10","1993","no migration background","Urban Area","1048","0.296682249326421","0.281971521080288","0.311392977572553","8"
"8 on Scale 1 to 10","1993","no migration background","Rural Area","571","0.24961214511149","0.231855291048356","0.267368999174624","8"
"8 on Scale 1 to 10","1993","direct migration background","Urban Area","318","0.268474926960882","0.244225513560574","0.29272434036119","8"
"8 on Scale 1 to 10","1993","direct migration background","Rural Area","58","0.207752853933768","0.155660501344252","0.259845206523284","8"
"8 on Scale 1 to 10","1993","indirect migration background","Urban Area","65","0.21836596094847","0.166206418586127","0.270525503310813","8"
"8 on Scale 1 to 10","1993","indirect migration background","Rural Area","7","","","","8"
"9 on Scale 1 to 10","1993","no migration background","Urban Area","502","0.127543659024462","0.116800948092802","0.138286369956121","9"
"9 on Scale 1 to 10","1993","no migration background","Rural Area","293","0.12602166122358","0.112405232860326","0.139638089586834","9"
"9 on Scale 1 to 10","1993","direct migration background","Rural Area","29","","","","9"
"9 on Scale 1 to 10","1993","direct migration background","Urban Area","141","0.121377022839223","0.103507856915982","0.139246188762464","9"
"9 on Scale 1 to 10","1993","indirect migration background","Urban Area","48","0.237608563012311","0.183873270352488","0.291343855672134","9"
"9 on Scale 1 to 10","1993","indirect migration background","Rural Area","6","","","","9"
"0 Completely dissatisfied","1994","direct migration background","Rural Area","2","","","","0"
"0 Completely dissatisfied","1994","no migration background","Urban Area","31","0.0102443230094685","0.00696322319511811","0.0135254228238189","0"
"0 Completely dissatisfied","1994","no migration background","Rural Area","18","","","","0"
"0 Completely dissatisfied","1994","direct migration background","Urban Area","12","","","","0"
"0 Completely dissatisfied","1994","indirect migration background","Urban Area","2","","","","0"
"0 Completely dissatisfied","1994","indirect migration background","Rural Area","","","","","0"
"1 on Scale 1 to 10","1994","no migration background","Urban Area","20","","","","1"
"1 on Scale 1 to 10","1994","direct migration background","Urban Area","13","","","","1"
"1 on Scale 1 to 10","1994","direct migration background","Rural Area","1","","","","1"
"1 on Scale 1 to 10","1994","no migration background","Rural Area","17","","","","1"
"1 on Scale 1 to 10","1994","indirect migration background","Urban Area","3","","","","1"
"1 on Scale 1 to 10","1994","indirect migration background","Rural Area","","","","","1"
"10 Completely satisfied","1994","no migration background","Urban Area","297","0.0834312661469512","0.0744205201784943","0.092442012115408","10"
"10 Completely satisfied","1994","no migration background","Rural Area","193","0.0911653392317538","0.0792901748932825","0.103040503570225","10"
"10 Completely satisfied","1994","direct migration background","Rural Area","19","","","","10"
"10 Completely satisfied","1994","direct migration background","Urban Area","116","0.0861491258614068","0.0699465167473653","0.102351734975448","10"
"10 Completely satisfied","1994","indirect migration background","Urban Area","31","0.0934223107246893","0.0574907868209918","0.129353834628387","10"
"10 Completely satisfied","1994","indirect migration background","Rural Area","7","","","","10"
"2 on Scale 1 to 10","1994","no migration background","Urban Area","68","0.0220824122862835","0.0172940368391898","0.0268707877333773","2"
"2 on Scale 1 to 10","1994","no migration background","Rural Area","42","0.0177219496602277","0.0122787372693684","0.023165162051087","2"
"2 on Scale 1 to 10","1994","direct migration background","Urban Area","23","","","","2"
"2 on Scale 1 to 10","1994","direct migration background","Rural Area","1","","","","2"
"2 on Scale 1 to 10","1994","indirect migration background","Urban Area","6","","","","2"
"2 on Scale 1 to 10","1994","indirect migration background","Rural Area","","","","","2"
"3 on Scale 1 to 10","1994","no migration background","Urban Area","118","0.0337764814340687","0.0278899452893371","0.0396630175788004","3"
"3 on Scale 1 to 10","1994","direct migration background","Rural Area","6","","","","3"
"3 on Scale 1 to 10","1994","direct migration background","Urban Area","44","0.0435511057166066","0.0317654885686347","0.0553367228645786","3"
"3 on Scale 1 to 10","1994","no migration background","Rural Area","89","0.0318335969225231","0.024590902338852","0.0390762915061942","3"
"3 on Scale 1 to 10","1994","indirect migration background","Urban Area","9","","","","3"
"3 on Scale 1 to 10","1994","indirect migration background","Rural Area","","","","","3"
"4 on Scale 1 to 10","1994","no migration background","Urban Area","144","0.041623973511002","0.0351158835322034","0.0481320634898005","4"
"4 on Scale 1 to 10","1994","direct migration background","Urban Area","44","0.0432640710083508","0.0315155936389001","0.0550125483778016","4"
"4 on Scale 1 to 10","1994","direct migration background","Rural Area","12","","","","4"
"4 on Scale 1 to 10","1994","indirect migration background","Urban Area","13","","","","4"
"4 on Scale 1 to 10","1994","no migration background","Rural Area","84","0.0377946462427156","0.0299272443062404","0.0456620481791907","4"
"4 on Scale 1 to 10","1994","indirect migration background","Rural Area","2","","","","4"
"5 on Scale 1 to 10","1994","no migration background","Rural Area","273","0.119101601152267","0.105738599510095","0.13246460279444","5"
"5 on Scale 1 to 10","1994","no migration background","Urban Area","453","0.125328779125693","0.114540265040212","0.136117293211174","5"
"5 on Scale 1 to 10","1994","direct migration background","Urban Area","159","0.134636208131903","0.114925503627573","0.154346912636233","5"
"5 on Scale 1 to 10","1994","direct migration background","Rural Area","23","","","","5"
"5 on Scale 1 to 10","1994","indirect migration background","Urban Area","25","","","","5"
"5 on Scale 1 to 10","1994","indirect migration background","Rural Area","5","","","","5"
"6 on Scale 1 to 10","1994","no migration background","Rural Area","246","0.107261699404873","0.0944953498421513","0.120028048967595","6"
"6 on Scale 1 to 10","1994","direct migration background","Urban Area","117","0.10903954930966","0.0910407684832032","0.127038330136117","6"
"6 on Scale 1 to 10","1994","direct migration background","Rural Area","18","","","","6"
"6 on Scale 1 to 10","1994","no migration background","Urban Area","387","0.0985476901538215","0.0888356959982711","0.108259684309372","6"
"6 on Scale 1 to 10","1994","indirect migration background","Urban Area","17","","","","6"
"6 on Scale 1 to 10","1994","indirect migration background","Rural Area","3","","","","6"
"7 on Scale 1 to 10","1994","no migration background","Urban Area","636","0.170675014321647","0.158415841748325","0.182934186894968","7"
"7 on Scale 1 to 10","1994","no migration background","Rural Area","416","0.180363482124199","0.164501141670255","0.196225822578142","7"
"7 on Scale 1 to 10","1994","indirect migration background","Urban Area","39","0.184084985326867","0.136235258047713","0.231934712606021","7"
"7 on Scale 1 to 10","1994","direct migration background","Urban Area","196","0.164445668678695","0.143040413061625","0.185850924295764","7"
"7 on Scale 1 to 10","1994","direct migration background","Rural Area","29","","","","7"
"7 on Scale 1 to 10","1994","indirect migration background","Rural Area","8","","","","7"
"8 on Scale 1 to 10","1994","no migration background","Urban Area","1016","0.290329308272473","0.275538643826025","0.305119972718921","8"
"8 on Scale 1 to 10","1994","direct migration background","Urban Area","290","0.240862654375159","0.216170057629106","0.265555251121213","8"
"8 on Scale 1 to 10","1994","no migration background","Rural Area","595","0.271385338761568","0.253040054088406","0.289730623434731","8"
"8 on Scale 1 to 10","1994","indirect migration background","Urban Area","67","0.265310127770373","0.210800055031114","0.319820200509631","8"
"8 on Scale 1 to 10","1994","indirect migration background","Rural Area","11","","","","8"
"8 on Scale 1 to 10","1994","direct migration background","Rural Area","61","0.346204557015332","0.280918514733751","0.411490599296914","8"
"9 on Scale 1 to 10","1994","no migration background","Urban Area","448","0.11745528625301","0.10696424843543","0.127946324070591","9"
"9 on Scale 1 to 10","1994","no migration background","Rural Area","284","0.128057852482417","0.114272138805143","0.141843566159691","9"
"9 on Scale 1 to 10","1994","direct migration background","Urban Area","138","0.135389224052202","0.115632077420065","0.155146370684339","9"
"9 on Scale 1 to 10","1994","direct migration background","Rural Area","32","0.115541244042918","0.0716740031223412","0.159408484963495","9"
"9 on Scale 1 to 10","1994","indirect migration background","Urban Area","40","0.168857794857043","0.122604141056565","0.215111448657522","9"
"9 on Scale 1 to 10","1994","indirect migration background","Rural Area","6","","","","9"
"0 Completely dissatisfied","1995","direct migration background","Rural Area","5","","","","0"
"0 Completely dissatisfied","1995","no migration background","Urban Area","51","0.0137295632187918","0.0100130618123937","0.0174460646251899","0"
"0 Completely dissatisfied","1995","no migration background","Rural Area","40","0.0186218885793481","0.0133205942195459","0.0239231829391502","0"
"0 Completely dissatisfied","1995","direct migration background","Urban Area","41","0.0397298280059979","0.0295310613257663","0.0499285946862295","0"
"0 Completely dissatisfied","1995","indirect migration background","Urban Area","3","","","","0"
"0 Completely dissatisfied","1995","indirect migration background","Rural Area","1","","","","0"
"1 on Scale 1 to 10","1995","no migration background","Urban Area","25","","","","1"
"1 on Scale 1 to 10","1995","no migration background","Rural Area","23","","","","1"
"1 on Scale 1 to 10","1995","direct migration background","Urban Area","10","","","","1"
"1 on Scale 1 to 10","1995","direct migration background","Rural Area","4","","","","1"
"1 on Scale 1 to 10","1995","indirect migration background","Urban Area","2","","","","1"
"1 on Scale 1 to 10","1995","indirect migration background","Rural Area","","","","","1"
"10 Completely satisfied","1995","no migration background","Rural Area","211","0.0912622195733798","0.0799690284133249","0.102555410733435","10"
"10 Completely satisfied","1995","no migration background","Urban Area","306","0.0795068963669545","0.0708667598791625","0.0881470328547465","10"
"10 Completely satisfied","1995","direct migration background","Urban Area","154","0.117610913063498","0.100790119944868","0.134431706182128","10"
"10 Completely satisfied","1995","direct migration background","Rural Area","29","","","","10"
"10 Completely satisfied","1995","indirect migration background","Urban Area","32","0.11318055320568","0.0763990756631251","0.149962030748235","10"
"10 Completely satisfied","1995","indirect migration background","Rural Area","12","","","","10"
"2 on Scale 1 to 10","1995","no migration background","Urban Area","90","0.0248929421099861","0.0199170357638582","0.0298688484561141","2"
"2 on Scale 1 to 10","1995","no migration background","Rural Area","71","0.0290646779155779","0.0224770390716604","0.0356523167594954","2"
"2 on Scale 1 to 10","1995","direct migration background","Urban Area","37","0.0350229616784198","0.0254239279286329","0.0446219954282068","2"
"2 on Scale 1 to 10","1995","direct migration background","Rural Area","5","","","","2"
"2 on Scale 1 to 10","1995","indirect migration background","Urban Area","5","","","","2"
"2 on Scale 1 to 10","1995","indirect migration background","Rural Area","","","","","2"
"3 on Scale 1 to 10","1995","no migration background","Urban Area","133","0.0368282240587185","0.0308130223462923","0.0428434257711447","3"
"3 on Scale 1 to 10","1995","direct migration background","Urban Area","56","0.0426995969126669","0.03214288662978","0.0532563071955538","3"
"3 on Scale 1 to 10","1995","direct migration background","Rural Area","9","","","","3"
"3 on Scale 1 to 10","1995","no migration background","Rural Area","78","0.0307267036231454","0.0239591300834287","0.0374942771628621","3"
"3 on Scale 1 to 10","1995","indirect migration background","Urban Area","6","","","","3"
"3 on Scale 1 to 10","1995","indirect migration background","Rural Area","1","","","","3"
"4 on Scale 1 to 10","1995","no migration background","Urban Area","166","0.0490828513008211","0.0421829295638569","0.0559827730377853","4"
"4 on Scale 1 to 10","1995","direct migration background","Urban Area","56","0.0424894283029766","0.0319575743722863","0.053021282233667","4"
"4 on Scale 1 to 10","1995","direct migration background","Rural Area","7","","","","4"
"4 on Scale 1 to 10","1995","indirect migration background","Urban Area","8","","","","4"
"4 on Scale 1 to 10","1995","indirect migration background","Rural Area","3","","","","4"
"4 on Scale 1 to 10","1995","no migration background","Rural Area","100","0.0437286082849394","0.0357095146690078","0.051747701900871","4"
"5 on Scale 1 to 10","1995","no migration background","Rural Area","279","0.108255398291596","0.0960712016474498","0.120439594935742","5"
"5 on Scale 1 to 10","1995","no migration background","Urban Area","458","0.11900493737997","0.108663589200271","0.129346285559669","5"
"5 on Scale 1 to 10","1995","direct migration background","Urban Area","181","0.100126159663518","0.0844529772756865","0.11579934205135","5"
"5 on Scale 1 to 10","1995","direct migration background","Rural Area","32","0.0905848138164257","0.0560929969310194","0.125076630701832","5"
"5 on Scale 1 to 10","1995","indirect migration background","Urban Area","42","0.159776945222793","0.117238656485803","0.202315233959782","5"
"5 on Scale 1 to 10","1995","indirect migration background","Rural Area","3","","","","5"
"6 on Scale 1 to 10","1995","no migration background","Urban Area","401","0.103559079414215","0.0938279586953922","0.113290200133038","6"
"6 on Scale 1 to 10","1995","no migration background","Rural Area","274","0.10547869917703","0.0934330669326901","0.11752433142137","6"
