"plh0173","year","pgisced97","n","percent","lower_confidence","upper_confidence","value"
"3 on Scale 1 to 10","1984","vocational + Abi","6","","","","3"
"3 on Scale 1 to 10","1984","higher vocational","10","","","","3"
"3 on Scale 1 to 10","1984","higher education","13","","","","3"
"3 on Scale 1 to 10","1984","in school","","","","","3"
"4 on Scale 1 to 10","1984","in school","","","","","4"
"4 on Scale 1 to 10","1984","inadequately","21","","","","4"
"4 on Scale 1 to 10","1984","general elemantary","51","0.0295307125226491","0.0212589524343984","0.0378024726108998","4"
"4 on Scale 1 to 10","1984","middle vocational","79","0.0226515630712594","0.0177299612375934","0.0275731649049255","4"
"4 on Scale 1 to 10","1984","vocational + Abi","4","","","","4"
"4 on Scale 1 to 10","1984","higher vocational","5","","","","4"
"4 on Scale 1 to 10","1984","higher education","22","","","","4"
"5 on Scale 1 to 10","1984","inadequately","62","0.100377470689831","0.0761911932750558","0.124563748104606","5"
"5 on Scale 1 to 10","1984","general elemantary","197","0.123685900623502","0.107599456066139","0.139772345180865","5"
"5 on Scale 1 to 10","1984","in school","","","","","5"
"5 on Scale 1 to 10","1984","middle vocational","322","0.0955664700864939","0.0858418246455137","0.105291115527474","5"
"5 on Scale 1 to 10","1984","vocational + Abi","20","","","","5"
"5 on Scale 1 to 10","1984","higher vocational","33","0.0748576080687523","0.0504343878464049","0.0992808282910997","5"
"5 on Scale 1 to 10","1984","higher education","36","0.0588654774730728","0.0402782795848712","0.0774526753612744","5"
"6 on Scale 1 to 10","1984","higher vocational","20","","","","6"
"6 on Scale 1 to 10","1984","higher education","45","0.0750834661448155","0.05427303092224","0.0958939013673909","6"
"6 on Scale 1 to 10","1984","in school","","","","","6"
"6 on Scale 1 to 10","1984","inadequately","40","0.0713292629642727","0.050614236471993","0.0920442894565525","6"
"6 on Scale 1 to 10","1984","general elemantary","104","0.0674400144856461","0.0551863133224839","0.0796937156488084","6"
"6 on Scale 1 to 10","1984","middle vocational","246","0.0705241823703847","0.0620554042668539","0.0789929604739155","6"
"6 on Scale 1 to 10","1984","vocational + Abi","18","","","","6"
"7 on Scale 1 to 10","1984","in school","","","","","7"
"7 on Scale 1 to 10","1984","inadequately","72","0.122307913384114","0.0959373678523297","0.148678458915898","7"
"7 on Scale 1 to 10","1984","general elemantary","171","0.108850475104813","0.0936323719572614","0.124068578252364","7"
"7 on Scale 1 to 10","1984","middle vocational","450","0.134332273769269","0.123052549787359","0.145611997751179","7"
"7 on Scale 1 to 10","1984","vocational + Abi","33","0.166188567393203","0.115961091003354","0.216416043783053","7"
"7 on Scale 1 to 10","1984","higher vocational","48","0.109684556058807","0.0806827291613488","0.138686382956265","7"
"7 on Scale 1 to 10","1984","higher education","87","0.137430380913963","0.11024119596901","0.164619565858916","7"
"8 on Scale 1 to 10","1984","higher vocational","105","0.243929956448776","0.204073907245438","0.283786005652113","8"
"8 on Scale 1 to 10","1984","higher education","161","0.262367148647989","0.227626926772157","0.297107370523821","8"
"8 on Scale 1 to 10","1984","in school","","","","","8"
"8 on Scale 1 to 10","1984","general elemantary","324","0.206769845259799","0.186981326901529","0.22655836361807","8"
"8 on Scale 1 to 10","1984","middle vocational","757","0.212357912797704","0.198829982480264","0.225885843115144","8"
"8 on Scale 1 to 10","1984","vocational + Abi","43","0.194969198952449","0.14151324113381","0.248425156771089","8"
"8 on Scale 1 to 10","1984","inadequately","137","0.214646748352585","0.1816010127057","0.247692483999469","8"
"9 on Scale 1 to 10","1984","higher vocational","76","0.173636353744756","0.138481395052319","0.208791312437192","9"
"9 on Scale 1 to 10","1984","higher education","94","0.156530496110737","0.127836442306602","0.185224549914872","9"
"9 on Scale 1 to 10","1984","in school","1","","","","9"
"9 on Scale 1 to 10","1984","inadequately","59","0.0992676714115879","0.0752006393342532","0.123334703488923","9"
"9 on Scale 1 to 10","1984","general elemantary","215","0.1314813180906","0.114969622405141","0.147993013776058","9"
"9 on Scale 1 to 10","1984","middle vocational","498","0.139647797047942","0.128182432752823","0.151113161343062","9"
"9 on Scale 1 to 10","1984","vocational + Abi","27","","","","9"
"0 Completely dissatisfied","1985","in school","","","","","0"
"0 Completely dissatisfied","1985","inadequately","3","","","","0"
"0 Completely dissatisfied","1985","general elemantary","14","","","","0"
"0 Completely dissatisfied","1985","middle vocational","27","","","","0"
"0 Completely dissatisfied","1985","vocational + Abi","3","","","","0"
"0 Completely dissatisfied","1985","higher vocational","6","","","","0"
"0 Completely dissatisfied","1985","higher education","4","","","","0"
"1 on Scale 1 to 10","1985","middle vocational","16","","","","1"
"1 on Scale 1 to 10","1985","vocational + Abi","2","","","","1"
"1 on Scale 1 to 10","1985","higher education","1","","","","1"
"1 on Scale 1 to 10","1985","in school","","","","","1"
"1 on Scale 1 to 10","1985","inadequately","4","","","","1"
"1 on Scale 1 to 10","1985","general elemantary","8","","","","1"
"1 on Scale 1 to 10","1985","higher vocational","2","","","","1"
"10 Completely satisfied","1985","in school","","","","","10"
"10 Completely satisfied","1985","inadequately","94","0.192474305101427","0.156717870604709","0.228230739598145","10"
"10 Completely satisfied","1985","general elemantary","324","0.224281017313344","0.202745040800604","0.245816993826083","10"
"10 Completely satisfied","1985","middle vocational","692","0.213364615321676","0.199127755987928","0.227601474655423","10"
"10 Completely satisfied","1985","vocational + Abi","35","0.141200077040415","0.0901865864868601","0.192213567593969","10"
"10 Completely satisfied","1985","higher vocational","91","0.207211993424914","0.168357081376322","0.246066905473507","10"
"10 Completely satisfied","1985","higher education","101","0.181203941154413","0.150017129716977","0.212390752591849","10"
"2 on Scale 1 to 10","1985","general elemantary","18","","","","2"
"2 on Scale 1 to 10","1985","inadequately","11","","","","2"
"2 on Scale 1 to 10","1985","in school","","","","","2"
"2 on Scale 1 to 10","1985","middle vocational","38","0.0101259869587299","0.00664682296748123","0.0136051509499786","2"
"2 on Scale 1 to 10","1985","vocational + Abi","1","","","","2"
"2 on Scale 1 to 10","1985","higher vocational","6","","","","2"
"2 on Scale 1 to 10","1985","higher education","12","","","","2"
"3 on Scale 1 to 10","1985","in school","","","","","3"
"3 on Scale 1 to 10","1985","inadequately","18","","","","3"
"3 on Scale 1 to 10","1985","general elemantary","38","0.0248048087712945","0.0167745448718608","0.0328350726707281","3"
"3 on Scale 1 to 10","1985","middle vocational","88","0.0282995276593114","0.0225368801309346","0.0340621751876882","3"
"3 on Scale 1 to 10","1985","vocational + Abi","3","","","","3"
"3 on Scale 1 to 10","1985","higher vocational","8","","","","3"
"3 on Scale 1 to 10","1985","higher education","12","","","","3"
"4 on Scale 1 to 10","1985","middle vocational","97","0.0292493908619916","0.0233936950880917","0.0351050866358916","4"
"4 on Scale 1 to 10","1985","vocational + Abi","5","","","","4"
"4 on Scale 1 to 10","1985","in school","","","","","4"
"4 on Scale 1 to 10","1985","inadequately","22","","","","4"
"4 on Scale 1 to 10","1985","general elemantary","53","0.0370554837639358","0.0273023770415856","0.046808590486286","4"
"4 on Scale 1 to 10","1985","higher vocational","9","","","","4"
"4 on Scale 1 to 10","1985","higher education","11","","","","4"
"5 on Scale 1 to 10","1985","in school","1","","","","5"
"5 on Scale 1 to 10","1985","inadequately","48","0.106441395177461","0.0784704945307489","0.134412295824172","5"
"5 on Scale 1 to 10","1985","general elemantary","158","0.119802032294381","0.103035688233099","0.136568376355664","5"
"5 on Scale 1 to 10","1985","middle vocational","303","0.0981597946900843","0.0878203343052109","0.108499255074958","5"
"5 on Scale 1 to 10","1985","vocational + Abi","24","","","","5"
"5 on Scale 1 to 10","1985","higher vocational","29","","","","5"
"5 on Scale 1 to 10","1985","higher education","46","0.0760628308138349","0.0545990243061702","0.0975266373214995","5"
"6 on Scale 1 to 10","1985","in school","1","","","","6"
"6 on Scale 1 to 10","1985","inadequately","42","0.0599537387531239","0.0384223322873512","0.0814851452188966","6"
"6 on Scale 1 to 10","1985","general elemantary","105","0.0743786705850581","0.0608312384760995","0.0879261026940167","6"
"6 on Scale 1 to 10","1985","middle vocational","271","0.0836964131390672","0.0740727730417629","0.0933200532363715","6"
"6 on Scale 1 to 10","1985","vocational + Abi","15","","","","6"
"6 on Scale 1 to 10","1985","higher vocational","24","","","","6"
"6 on Scale 1 to 10","1985","higher education","32","0.0597250693268596","0.0405381591288341","0.078911979524885","6"
"7 on Scale 1 to 10","1985","in school","1","","","","7"
"7 on Scale 1 to 10","1985","inadequately","64","0.148564427010789","0.11630750216202","0.180821351859558","7"
"7 on Scale 1 to 10","1985","general elemantary","214","0.149368558189868","0.130964380791312","0.167772735588423","7"
"7 on Scale 1 to 10","1985","middle vocational","454","0.147319733916521","0.13500316261428","0.159636305218762","7"
"7 on Scale 1 to 10","1985","vocational + Abi","21","","","","7"
"7 on Scale 1 to 10","1985","higher vocational","67","0.15747915908939","0.12256015732644","0.19239816085234","7"
"7 on Scale 1 to 10","1985","higher education","101","0.165268409128981","0.135196040851344","0.195340777406617","7"
"8 on Scale 1 to 10","1985","in school","","","","","8"
"8 on Scale 1 to 10","1985","general elemantary","322","0.214638808420088","0.193440317599455","0.235837299240722","8"
"8 on Scale 1 to 10","1985","vocational + Abi","48","0.272085666732094","0.206890628684071","0.337280704780118","8"
"8 on Scale 1 to 10","1985","higher vocational","113","0.276450023785992","0.233575181773309","0.319324865798676","8"
"8 on Scale 1 to 10","1985","inadequately","101","0.219471267343748","0.181933111421415","0.257009423266081","8"
"8 on Scale 1 to 10","1985","middle vocational","759","0.239312786750608","0.224485821608899","0.254139751892318","8"
"8 on Scale 1 to 10","1985","higher education","164","0.269474741936236","0.233551466058081","0.305398017814391","8"
"9 on Scale 1 to 10","1985","in school","","","","","9"
"9 on Scale 1 to 10","1985","general elemantary","187","0.127348246972519","0.110136178352006","0.144560315593032","9"
"9 on Scale 1 to 10","1985","middle vocational","436","0.13740666636048","0.125442754445833","0.149370578275126","9"
"9 on Scale 1 to 10","1985","vocational + Abi","22","","","","9"
"9 on Scale 1 to 10","1985","higher vocational","63","0.152173472020534","0.117739832738186","0.186607111302882","9"
"9 on Scale 1 to 10","1985","inadequately","60","0.126752053312333","0.0965778411950821","0.156926265429583","9"
"9 on Scale 1 to 10","1985","higher education","102","0.178031513636847","0.147059081587737","0.209003945685956","9"
"0 Completely dissatisfied","1986","general elemantary","12","","","","0"
"0 Completely dissatisfied","1986","middle vocational","27","","","","0"
"0 Completely dissatisfied","1986","vocational + Abi","3","","","","0"
"0 Completely dissatisfied","1986","higher vocational","","","","","0"
"0 Completely dissatisfied","1986","higher education","1","","","","0"
"0 Completely dissatisfied","1986","in school","","","","","0"
"0 Completely dissatisfied","1986","inadequately","8","","","","0"
"1 on Scale 1 to 10","1986","in school","","","","","1"
"1 on Scale 1 to 10","1986","inadequately","4","","","","1"
"1 on Scale 1 to 10","1986","general elemantary","8","","","","1"
"1 on Scale 1 to 10","1986","middle vocational","17","","","","1"
"1 on Scale 1 to 10","1986","vocational + Abi","","","","","1"
"1 on Scale 1 to 10","1986","higher vocational","2","","","","1"
"1 on Scale 1 to 10","1986","higher education","5","","","","1"
"10 Completely satisfied","1986","inadequately","61","0.130543552347925","0.098663349621699","0.162423755074152","10"
"10 Completely satisfied","1986","general elemantary","252","0.16684961175408","0.147423129226634","0.186276094281527","10"
"10 Completely satisfied","1986","in school","2","","","","10"
"10 Completely satisfied","1986","higher education","78","0.130877318600443","0.10350027485849","0.158254362342395","10"
"10 Completely satisfied","1986","middle vocational","591","0.192285783715517","0.178401604332901","0.206169963098133","10"
"10 Completely satisfied","1986","vocational + Abi","36","0.165711416645738","0.112702179510276","0.2187206537812","10"
"10 Completely satisfied","1986","higher vocational","75","0.188645058361582","0.149412686138932","0.227877430584232","10"
"2 on Scale 1 to 10","1986","general elemantary","20","","","","2"
"2 on Scale 1 to 10","1986","middle vocational","47","0.0140471442412894","0.00990104340803325","0.0181932450745455","2"
"2 on Scale 1 to 10","1986","vocational + Abi","2","","","","2"
"2 on Scale 1 to 10","1986","higher vocational","6","","","","2"
"2 on Scale 1 to 10","1986","higher education","10","","","","2"
"2 on Scale 1 to 10","1986","in school","","","","","2"
"2 on Scale 1 to 10","1986","inadequately","17","","","","2"
"3 on Scale 1 to 10","1986","general elemantary","32","0.0266920500309725","0.0182938546998198","0.0350902453621252","3"
"3 on Scale 1 to 10","1986","middle vocational","81","0.0282991547561933","0.0224570305414954","0.0341412789708913","3"
"3 on Scale 1 to 10","1986","vocational + Abi","8","","","","3"
"3 on Scale 1 to 10","1986","higher vocational","9","","","","3"
"3 on Scale 1 to 10","1986","higher education","6","","","","3"
"3 on Scale 1 to 10","1986","in school","","","","","3"
"3 on Scale 1 to 10","1986","inadequately","11","","","","3"
"4 on Scale 1 to 10","1986","in school","","","","","4"
"4 on Scale 1 to 10","1986","inadequately","17","","","","4"
"4 on Scale 1 to 10","1986","general elemantary","54","0.0343542312793852","0.0248641723429599","0.0438442902158104","4"
"4 on Scale 1 to 10","1986","middle vocational","99","0.0324594497411423","0.0262160243134105","0.0387028751688742","4"
"4 on Scale 1 to 10","1986","vocational + Abi","7","","","","4"
"4 on Scale 1 to 10","1986","higher vocational","12","","","","4"
"4 on Scale 1 to 10","1986","higher education","15","","","","4"
"5 on Scale 1 to 10","1986","in school","","","","","5"
"5 on Scale 1 to 10","1986","inadequately","54","0.134929452168932","0.102599982047004","0.167258922290861","5"
"5 on Scale 1 to 10","1986","general elemantary","169","0.128663524405806","0.111217738430824","0.146109310380788","5"
"5 on Scale 1 to 10","1986","middle vocational","312","0.102448287163517","0.0917651241509992","0.113131450176034","5"
"5 on Scale 1 to 10","1986","vocational + Abi","20","","","","5"
"5 on Scale 1 to 10","1986","higher vocational","35","0.0883170438693924","0.0598619128613981","0.116772174877387","5"
"5 on Scale 1 to 10","1986","higher education","40","0.0719124732885193","0.0509418955973197","0.0928830509797189","5"
"6 on Scale 1 to 10","1986","in school","","","","","6"
"6 on Scale 1 to 10","1986","inadequately","36","0.0961699195168171","0.0682713158825617","0.124068523151073","6"
"6 on Scale 1 to 10","1986","general elemantary","132","0.0944913870850449","0.0792504287444468","0.109732345425643","6"
"6 on Scale 1 to 10","1986","middle vocational","258","0.0816999857732317","0.0720501249363207","0.0913498466101428","6"
"6 on Scale 1 to 10","1986","vocational + Abi","17","","","","6"
"6 on Scale 1 to 10","1986","higher vocational","27","","","","6"
"6 on Scale 1 to 10","1986","higher education","45","0.0763798849497576","0.0548198229758724","0.0979399469236427","6"
"7 on Scale 1 to 10","1986","in school","","","","","7"
"7 on Scale 1 to 10","1986","inadequately","65","0.143444538407251","0.11027501756412","0.176614059250382","7"
"7 on Scale 1 to 10","1986","general elemantary","227","0.165613054909647","0.146244335599103","0.18498177422019","7"
"7 on Scale 1 to 10","1986","middle vocational","479","0.162078040806522","0.149094844027516","0.175061237585528","7"
"7 on Scale 1 to 10","1986","vocational + Abi","26","","","","7"
"7 on Scale 1 to 10","1986","higher vocational","68","0.181167540870848","0.14254381827022","0.219791263471476","7"
"7 on Scale 1 to 10","1986","higher education","98","0.181340640321305","0.15006451088291","0.2126167697597","7"
"8 on Scale 1 to 10","1986","in school","2","","","","8"
"8 on Scale 1 to 10","1986","inadequately","105","0.228039180261474","0.188336318663542","0.267742041859407","8"
"8 on Scale 1 to 10","1986","general elemantary","311","0.224447229647575","0.202708574532651","0.2461858847625","8"
"8 on Scale 1 to 10","1986","middle vocational","757","0.240837321083796","0.225773086047282","0.255901556120309","8"
"8 on Scale 1 to 10","1986","vocational + Abi","42","0.216932220876238","0.158172611858527","0.275691829893949","8"
"8 on Scale 1 to 10","1986","higher vocational","100","0.269106874743828","0.224632920558343","0.313580828929313","8"
"8 on Scale 1 to 10","1986","higher education","164","0.275137097955471","0.2388864038605","0.311387792050443","8"
"9 on Scale 1 to 10","1986","in school","2","","","","9"
"9 on Scale 1 to 10","1986","inadequately","51","0.136657346528977","0.104154040588453","0.169160652469502","9"
"9 on Scale 1 to 10","1986","general elemantary","198","0.133149323478092","0.115447765193045","0.15085088176314","9"
"9 on Scale 1 to 10","1986","middle vocational","427","0.132223600367438","0.120289871377229","0.144157329357647","9"
"9 on Scale 1 to 10","1986","vocational + Abi","28","","","","9"
"9 on Scale 1 to 10","1986","higher vocational","48","0.118312293074864","0.0859239494534072","0.15070063669632","9"
"9 on Scale 1 to 10","1986","higher education","121","0.201165532495907","0.168625423985434","0.233705641006381","9"
"0 Completely dissatisfied","1987","general elemantary","11","","","","0"
"0 Completely dissatisfied","1987","middle vocational","20","","","","0"
"0 Completely dissatisfied","1987","vocational + Abi","2","","","","0"
"0 Completely dissatisfied","1987","higher vocational","1","","","","0"
"0 Completely dissatisfied","1987","higher education","2","","","","0"
"0 Completely dissatisfied","1987","in school","","","","","0"
"0 Completely dissatisfied","1987","inadequately","5","","","","0"
"1 on Scale 1 to 10","1987","vocational + Abi","","","","","1"
"1 on Scale 1 to 10","1987","in school","","","","","1"
"1 on Scale 1 to 10","1987","inadequately","6","","","","1"
"1 on Scale 1 to 10","1987","general elemantary","12","","","","1"
"1 on Scale 1 to 10","1987","middle vocational","20","","","","1"
"1 on Scale 1 to 10","1987","higher vocational","","","","","1"
"1 on Scale 1 to 10","1987","higher education","3","","","","1"
"10 Completely satisfied","1987","in school","2","","","","10"
"10 Completely satisfied","1987","general elemantary","252","0.183520459456686","0.163250918162041","0.203790000751332","10"
"10 Completely satisfied","1987","inadequately","58","0.139913196996447","0.106497663243226","0.173328730749669","10"
"10 Completely satisfied","1987","middle vocational","536","0.173545542514152","0.160248178386518","0.186842906641787","10"
"10 Completely satisfied","1987","vocational + Abi","32","0.114131797210305","0.0685580045124236","0.159705589908187","10"
"10 Completely satisfied","1987","higher vocational","52","0.133338721789945","0.0990694377306537","0.167608005849236","10"
"10 Completely satisfied","1987","higher education","83","0.14155264735567","0.113060183925394","0.170045110785947","10"
"2 on Scale 1 to 10","1987","in school","","","","","2"
"2 on Scale 1 to 10","1987","inadequately","6","","","","2"
"2 on Scale 1 to 10","1987","general elemantary","14","","","","2"
"2 on Scale 1 to 10","1987","middle vocational","46","0.015168185567578","0.0108768031450287","0.0194595679901272","2"
"2 on Scale 1 to 10","1987","vocational + Abi","1","","","","2"
"2 on Scale 1 to 10","1987","higher vocational","2","","","","2"
"2 on Scale 1 to 10","1987","higher education","9","","","","2"
"3 on Scale 1 to 10","1987","general elemantary","39","0.0327248852410059","0.0234085931394034","0.0420411773426084","3"
"3 on Scale 1 to 10","1987","middle vocational","94","0.0295464590665118","0.0236009443061412","0.0354919738268823","3"
"3 on Scale 1 to 10","1987","vocational + Abi","6","","","","3"
"3 on Scale 1 to 10","1987","higher vocational","10","","","","3"
"3 on Scale 1 to 10","1987","higher education","16","","","","3"
"3 on Scale 1 to 10","1987","in school","","","","","3"
"3 on Scale 1 to 10","1987","inadequately","9","","","","3"
"4 on Scale 1 to 10","1987","in school","","","","","4"
"4 on Scale 1 to 10","1987","inadequately","23","","","","4"
"4 on Scale 1 to 10","1987","general elemantary","56","0.0445432624921565","0.0337407308151266","0.0553457941691864","4"
"4 on Scale 1 to 10","1987","middle vocational","109","0.0337808202318361","0.0274374174426824","0.0401242230209897","4"
"4 on Scale 1 to 10","1987","vocational + Abi","8","","","","4"
"4 on Scale 1 to 10","1987","higher vocational","14","","","","4"
"4 on Scale 1 to 10","1987","higher education","11","","","","4"
"5 on Scale 1 to 10","1987","in school","","","","","5"
"5 on Scale 1 to 10","1987","inadequately","44","0.116066343382232","0.085212383758559","0.146920303005904","5"
"5 on Scale 1 to 10","1987","general elemantary","129","0.0970822691023843","0.0815790075713162","0.112585530633452","5"
"5 on Scale 1 to 10","1987","middle vocational","273","0.0891012591102086","0.0790983496471266","0.0991041685732905","5"
"5 on Scale 1 to 10","1987","vocational + Abi","21","","","","5"
"5 on Scale 1 to 10","1987","higher vocational","24","","","","5"
"5 on Scale 1 to 10","1987","higher education","37","0.0592028801287264","0.0399128202490666","0.0784929400083862","5"
"6 on Scale 1 to 10","1987","higher education","46","0.0801665003171641","0.05797098450828","0.102362016126048","6"
"6 on Scale 1 to 10","1987","in school","","","","","6"
"6 on Scale 1 to 10","1987","vocational + Abi","17","","","","6"
"6 on Scale 1 to 10","1987","inadequately","44","0.13300871197812","0.100297598237047","0.165719825719194","6"
"6 on Scale 1 to 10","1987","general elemantary","145","0.106367596605043","0.0902235221956603","0.122511671014426","6"
"6 on Scale 1 to 10","1987","middle vocational","277","0.0914022662456806","0.0812838236290676","0.101520708862294","6"
"6 on Scale 1 to 10","1987","higher vocational","29","","","","6"
"7 on Scale 1 to 10","1987","in school","","","","","7"
"7 on Scale 1 to 10","1987","inadequately","72","0.140935578753427","0.107418118080032","0.174453039426821","7"
"7 on Scale 1 to 10","1987","middle vocational","506","0.165951888233624","0.152889096059257","0.179014680407992","7"
"7 on Scale 1 to 10","1987","vocational + Abi","24","","","","7"
"7 on Scale 1 to 10","1987","higher vocational","72","0.181692146716332","0.142820885788005","0.220563407644659","7"
"7 on Scale 1 to 10","1987","higher education","91","0.168802981269988","0.138186433923509","0.199419528616466","7"
"7 on Scale 1 to 10","1987","general elemantary","211","0.135512359045148","0.117589888693234","0.153434829397062","7"
"8 on Scale 1 to 10","1987","in school","","","","","8"
"8 on Scale 1 to 10","1987","inadequately","98","0.243376646914494","0.202040761661294","0.284712532167693","8"
"8 on Scale 1 to 10","1987","general elemantary","335","0.240988737034669","0.218593714363897","0.263383759705441","8"
"8 on Scale 1 to 10","1987","middle vocational","824","0.257652442286326","0.242296723848703","0.273008160723949","8"
"8 on Scale 1 to 10","1987","vocational + Abi","42","0.232929475961258","0.172345585324024","0.293513366598493","8"
"8 on Scale 1 to 10","1987","higher vocational","112","0.299046661795151","0.252891930737054","0.345201392853249","8"
"8 on Scale 1 to 10","1987","higher education","168","0.291777385373357","0.254621734114372","0.328933036632342","8"
"9 on Scale 1 to 10","1987","middle vocational","411","0.132600761238029","0.120692951319347","0.14450857115671","9"
"9 on Scale 1 to 10","1987","vocational + Abi","34","0.204734665061968","0.146901227772794","0.262568102351142","9"
"9 on Scale 1 to 10","1987","higher education","109","0.191507286716378","0.159345151362441","0.223669422070315","9"
"9 on Scale 1 to 10","1987","in school","2","","","","9"
"9 on Scale 1 to 10","1987","inadequately","49","0.11998304218767","0.0886823907968806","0.15128369357846","9"
"9 on Scale 1 to 10","1987","general elemantary","197","0.13107133022178","0.113399768160198","0.148742892283362","9"
"9 on Scale 1 to 10","1987","higher vocational","62","0.167407294694935","0.12977110221101","0.205043487178861","9"
"0 Completely dissatisfied","1988","general elemantary","14","","","","0"
"0 Completely dissatisfied","1988","middle vocational","15","","","","0"
"0 Completely dissatisfied","1988","vocational + Abi","2","","","","0"
"0 Completely dissatisfied","1988","higher vocational","2","","","","0"
"0 Completely dissatisfied","1988","higher education","2","","","","0"
"0 Completely dissatisfied","1988","in school","","","","","0"
"0 Completely dissatisfied","1988","inadequately","1","","","","0"
"1 on Scale 1 to 10","1988","higher vocational","","","","","1"
"1 on Scale 1 to 10","1988","middle vocational","14","","","","1"
"1 on Scale 1 to 10","1988","vocational + Abi","1","","","","1"
"1 on Scale 1 to 10","1988","in school","","","","","1"
"1 on Scale 1 to 10","1988","general elemantary","11","","","","1"
"1 on Scale 1 to 10","1988","higher education","5","","","","1"
"1 on Scale 1 to 10","1988","inadequately","3","","","","1"
"10 Completely satisfied","1988","general elemantary","222","0.16358823545158","0.143885575624188","0.183290895278973","10"
"10 Completely satisfied","1988","middle vocational","413","0.145486427123978","0.132719540466944","0.158253313781012","10"
"10 Completely satisfied","1988","vocational + Abi","24","","","","10"
"10 Completely satisfied","1988","higher vocational","47","0.13684772231929","0.101589196034242","0.172106248604337","10"
"10 Completely satisfied","1988","higher education","62","0.112494145541615","0.0860632126056588","0.138925078477571","10"
"10 Completely satisfied","1988","in school","","","","","10"
"10 Completely satisfied","1988","inadequately","49","0.14333445407596","0.107385802286311","0.179283105865609","10"
"2 on Scale 1 to 10","1988","in school","","","","","2"
"2 on Scale 1 to 10","1988","inadequately","5","","","","2"
"2 on Scale 1 to 10","1988","general elemantary","16","","","","2"
"2 on Scale 1 to 10","1988","middle vocational","43","0.0136644761144367","0.00946085939004002","0.0178680928388334","2"
"2 on Scale 1 to 10","1988","vocational + Abi","5","","","","2"
"2 on Scale 1 to 10","1988","higher vocational","8","","","","2"
"2 on Scale 1 to 10","1988","higher education","6","","","","2"
"3 on Scale 1 to 10","1988","general elemantary","55","0.0390795984740977","0.0287577492146756","0.0494014477335199","3"
"3 on Scale 1 to 10","1988","middle vocational","101","0.0375927749053219","0.0307055239119404","0.0444800258987035","3"
"3 on Scale 1 to 10","1988","vocational + Abi","7","","","","3"
"3 on Scale 1 to 10","1988","higher vocational","9","","","","3"
"3 on Scale 1 to 10","1988","higher education","15","","","","3"
"3 on Scale 1 to 10","1988","in school","1","","","","3"
"3 on Scale 1 to 10","1988","inadequately","16","","","","3"
"4 on Scale 1 to 10","1988","general elemantary","45","0.0424110179712794","0.0316768675367044","0.0531451684058544","4"
"4 on Scale 1 to 10","1988","in school","","","","","4"
"4 on Scale 1 to 10","1988","vocational + Abi","7","","","","4"
"4 on Scale 1 to 10","1988","middle vocational","99","0.0350143384269599","0.0283585781174392","0.0416700987364805","4"
"4 on Scale 1 to 10","1988","higher education","21","","","","4"
"4 on Scale 1 to 10","1988","higher vocational","14","","","","4"
"4 on Scale 1 to 10","1988","inadequately","22","","","","4"
