"plh0173","year","regtyp","n","percent","lower_confidence","upper_confidence","value"
"9 on Scale 1 to 10","1987","Rural Area","190","0.143699175023406","0.124338037652222","0.163060312394589","9"
"9 on Scale 1 to 10","1987","Urban Area","684","0.143728067977289","0.133899443176278","0.1535566927783","9"
"0 Completely dissatisfied","1988","Rural Area","7","","","","0"
"0 Completely dissatisfied","1988","Urban Area","35","0.0059487636821257","0.00374632535874164","0.00815120200550976","0"
"1 on Scale 1 to 10","1988","Urban Area","33","0.00715106037024071","0.00473775198159333","0.00956436875888808","1"
"1 on Scale 1 to 10","1988","Rural Area","4","","","","1"
"10 Completely satisfied","1988","Rural Area","172","0.137677532792995","0.117797752757746","0.157557312828245","10"
"10 Completely satisfied","1988","Urban Area","659","0.145487654718378","0.135389122523788","0.155586186912968","10"
"2 on Scale 1 to 10","1988","Rural Area","19","","","","2"
"2 on Scale 1 to 10","1988","Urban Area","65","0.0136969526484471","0.010368034040477","0.0170258712564172","2"
"3 on Scale 1 to 10","1988","Rural Area","38","0.0351855378637661","0.0245551481524484","0.0458159275750838","3"
"3 on Scale 1 to 10","1988","Urban Area","168","0.0375478015168847","0.0321031780172227","0.0429924250165466","3"
"4 on Scale 1 to 10","1988","Rural Area","36","0.0338310372414856","0.023399954645607","0.0442621198373641","4"
"4 on Scale 1 to 10","1988","Urban Area","176","0.0379031426760817","0.0324338266257031","0.0433724587264603","4"
"5 on Scale 1 to 10","1988","Rural Area","128","0.110340309988","0.0922633980165868","0.128417221959413","5"
"5 on Scale 1 to 10","1988","Urban Area","492","0.10404250391317","0.0952980012659944","0.112787006560347","5"
"6 on Scale 1 to 10","1988","Rural Area","102","0.0938160401245989","0.0769934865200006","0.110638593729197","6"
"6 on Scale 1 to 10","1988","Urban Area","415","0.0812552644876009","0.0734298167012836","0.0890807122739183","6"
"7 on Scale 1 to 10","1988","Urban Area","825","0.176465325717867","0.16554698487053","0.187383666565203","7"
"7 on Scale 1 to 10","1988","Rural Area","177","0.154937772751776","0.134060768199542","0.175814777304011","7"
"8 on Scale 1 to 10","1988","Rural Area","305","0.271387602300398","0.245731630652129","0.297043573948667","8"
"8 on Scale 1 to 10","1988","Urban Area","1176","0.251596963922322","0.239168814087869","0.264025113756775","8"
"9 on Scale 1 to 10","1988","Urban Area","639","0.138904566346882","0.128999214271134","0.14880991842263","9"
"9 on Scale 1 to 10","1988","Rural Area","166","0.138915885898803","0.118961244314281","0.158870527483325","9"
"0 Completely dissatisfied","1989","Rural Area","9","","","","0"
"0 Completely dissatisfied","1989","Urban Area","25","","","","0"
"1 on Scale 1 to 10","1989","Rural Area","7","","","","1"
"1 on Scale 1 to 10","1989","Urban Area","29","","","","1"
"10 Completely satisfied","1989","Rural Area","162","0.126886089690284","0.107375533511986","0.146396645868582","10"
"10 Completely satisfied","1989","Urban Area","592","0.129091392996473","0.119373269242105","0.138809516750842","10"
"2 on Scale 1 to 10","1989","Rural Area","16","","","","2"
"2 on Scale 1 to 10","1989","Urban Area","64","0.0132087821982898","0.00989982219475649","0.0165177422018231","2"
"3 on Scale 1 to 10","1989","Rural Area","43","0.0432061054537869","0.0312879526963227","0.0551242582112512","3"
"3 on Scale 1 to 10","1989","Urban Area","121","0.0254019546768561","0.0208416503400521","0.0299622590136602","3"
"4 on Scale 1 to 10","1989","Rural Area","29","","","","4"
"4 on Scale 1 to 10","1989","Urban Area","176","0.0390986808807202","0.0334808593558749","0.0447165024055654","4"
"5 on Scale 1 to 10","1989","Rural Area","124","0.108835479213289","0.0905800780872459","0.127090880339333","5"
"5 on Scale 1 to 10","1989","Urban Area","504","0.108161330955285","0.0991595870952263","0.117163074815344","5"
"6 on Scale 1 to 10","1989","Rural Area","102","0.0862220627284764","0.0697686221350739","0.102675503321879","6"
"6 on Scale 1 to 10","1989","Urban Area","453","0.0995468997895037","0.0908694540080495","0.108224345570958","6"
"7 on Scale 1 to 10","1989","Rural Area","201","0.185108960478287","0.162342753421941","0.207875167534633","7"
"7 on Scale 1 to 10","1989","Urban Area","743","0.156851166896898","0.146311097047471","0.167391236746325","7"
"8 on Scale 1 to 10","1989","Rural Area","275","0.261493863250182","0.235734507668298","0.287253218832066","8"
"8 on Scale 1 to 10","1989","Urban Area","1244","0.275101491159837","0.262158562251062","0.288044420068613","8"
"9 on Scale 1 to 10","1989","Urban Area","622","0.142501999749991","0.132370481577689","0.152633517922292","9"
"9 on Scale 1 to 10","1989","Rural Area","150","0.136575686342764","0.116446509185923","0.156704863499605","9"
"0 Completely dissatisfied","1990","Rural Area","43","0.0110540886772758","0.00747429816992057","0.014633879184631","0"
"0 Completely dissatisfied","1990","Urban Area","58","0.00929867564587114","0.00681395870262703","0.0117833925891153","0"
"1 on Scale 1 to 10","1990","Rural Area","19","","","","1"
"1 on Scale 1 to 10","1990","Urban Area","28","","","","1"
"10 Completely satisfied","1990","Rural Area","593","0.162811081710933","0.150170601102957","0.175451562318908","10"
"10 Completely satisfied","1990","Urban Area","768","0.125895369272482","0.117307575857106","0.134483162687858","10"
"2 on Scale 1 to 10","1990","Rural Area","65","0.0213654597712605","0.0164146497456425","0.0263162697968786","2"
"2 on Scale 1 to 10","1990","Urban Area","99","0.0173900776357305","0.0140060310483189","0.0207741242231421","2"
"3 on Scale 1 to 10","1990","Rural Area","91","0.0276393713688384","0.0220264671175762","0.0332522756201006","3"
"3 on Scale 1 to 10","1990","Urban Area","163","0.025993104587617","0.0218739784339017","0.0301122307413323","3"
"4 on Scale 1 to 10","1990","Rural Area","94","0.0292111022134231","0.0234454791937548","0.0349767252330914","4"
"4 on Scale 1 to 10","1990","Urban Area","221","0.0396323635077884","0.0345818126975553","0.0446829143180215","4"
"5 on Scale 1 to 10","1990","Rural Area","407","0.117223073727704","0.106209153937237","0.128236993518171","5"
"5 on Scale 1 to 10","1990","Urban Area","653","0.109638623047995","0.101550272920462","0.117726973175528","5"
"6 on Scale 1 to 10","1990","Rural Area","282","0.0877913103358382","0.0781022259487274","0.097480394722949","6"
"6 on Scale 1 to 10","1990","Urban Area","523","0.0901368085406842","0.0827231234159271","0.0975504936654413","6"
"7 on Scale 1 to 10","1990","Urban Area","994","0.173102762341987","0.163308476605619","0.182897048078356","7"
"7 on Scale 1 to 10","1990","Rural Area","494","0.165526928238977","0.152802145924004","0.17825171055395","7"
"8 on Scale 1 to 10","1990","Rural Area","808","0.248873221105408","0.234070022102232","0.263676420108583","8"
"8 on Scale 1 to 10","1990","Urban Area","1455","0.257607337939402","0.246286177364045","0.268928498514759","8"
"9 on Scale 1 to 10","1990","Urban Area","770","0.14645632989931","0.137303361846194","0.155609297952427","9"
"9 on Scale 1 to 10","1990","Rural Area","381","0.123378497763168","0.112118568327186","0.134638427199149","9"
"0 Completely dissatisfied","1991","Rural Area","100","0.0256284085744874","0.0199026364977068","0.031354180651268","0"
"0 Completely dissatisfied","1991","Urban Area","72","0.0102898376046313","0.00763486603632251","0.0129448091729401","0"
"1 on Scale 1 to 10","1991","Urban Area","35","0.00560830265270261","0.00364360346591729","0.00757300183948794","1"
"1 on Scale 1 to 10","1991","Rural Area","31","0.00857404677557621","0.00523337355178263","0.0119147199993698","1"
"10 Completely satisfied","1991","Urban Area","641","0.114154735439115","0.105788549754707","0.122520921123522","10"
"10 Completely satisfied","1991","Rural Area","357","0.114849532553869","0.103296816543715","0.126402248564024","10"
"2 on Scale 1 to 10","1991","Urban Area","100","0.018582823773859","0.0150299131641244","0.0221357343835936","2"
"2 on Scale 1 to 10","1991","Rural Area","98","0.0289356949920193","0.0228620153071594","0.0350093746768792","2"
"3 on Scale 1 to 10","1991","Rural Area","133","0.0413566557702548","0.0341420572671899","0.0485712542733196","3"
"3 on Scale 1 to 10","1991","Urban Area","181","0.0341033561881854","0.0293284429086467","0.0388782694677242","3"
"4 on Scale 1 to 10","1991","Rural Area","123","0.0461206477803138","0.0385207919561598","0.0537205036044678","4"
"4 on Scale 1 to 10","1991","Urban Area","210","0.0368166632897278","0.0318624090172804","0.0417709175621753","4"
"5 on Scale 1 to 10","1991","Rural Area","396","0.126237176466045","0.114203416416643","0.138270936515447","5"
"5 on Scale 1 to 10","1991","Urban Area","631","0.115068690670566","0.106673414917486","0.123463966423647","5"
"6 on Scale 1 to 10","1991","Rural Area","233","0.0882444612226485","0.0779668102935311","0.0985221121517659","6"
"6 on Scale 1 to 10","1991","Urban Area","547","0.095980734951093","0.0882310780088618","0.103730391893324","6"
"7 on Scale 1 to 10","1991","Urban Area","894","0.168542895636554","0.158694244607471","0.178391546665638","7"
"7 on Scale 1 to 10","1991","Rural Area","435","0.159584820337288","0.146315347686781","0.172854292987795","7"
"8 on Scale 1 to 10","1991","Rural Area","682","0.242482227060586","0.226953090840547","0.258011363280625","8"
"8 on Scale 1 to 10","1991","Urban Area","1499","0.264111578833604","0.252513092771292","0.275710064895917","8"
"9 on Scale 1 to 10","1991","Urban Area","740","0.136740380959961","0.12770137432157","0.145779387598351","9"
"9 on Scale 1 to 10","1991","Rural Area","338","0.117986328466912","0.106297676381072","0.129674980552751","9"
"0 Completely dissatisfied","1992","Rural Area","25","","","","0"
"0 Completely dissatisfied","1992","Urban Area","30","0.00606526292617205","0.00398141486739267","0.00814911098495143","0"
"1 on Scale 1 to 10","1992","Urban Area","21","","","","1"
"1 on Scale 1 to 10","1992","Rural Area","21","","","","1"
"10 Completely satisfied","1992","Rural Area","237","0.0903370141899166","0.0793957840279202","0.101278244351913","10"
"10 Completely satisfied","1992","Urban Area","594","0.11218431825294","0.103714193993315","0.120654442512565","10"
"2 on Scale 1 to 10","1992","Urban Area","63","0.012343257580555","0.00937992625763582","0.0153065889034742","2"
"2 on Scale 1 to 10","1992","Rural Area","45","0.0158651459391429","0.0110959807167351","0.0206343111615507","2"
"3 on Scale 1 to 10","1992","Rural Area","80","0.0290089073756612","0.0226032112194305","0.035414603531892","3"
"3 on Scale 1 to 10","1992","Urban Area","128","0.0238937093435265","0.0197949478906256","0.0279924707964273","3"
"4 on Scale 1 to 10","1992","Rural Area","112","0.0436524787670202","0.0358540816081272","0.0514508759259132","4"
"4 on Scale 1 to 10","1992","Urban Area","183","0.0301038134658777","0.0255177962345635","0.0346898306971919","4"
"5 on Scale 1 to 10","1992","Rural Area","281","0.10077966571527","0.0892898637752537","0.112269467655286","5"
"5 on Scale 1 to 10","1992","Urban Area","576","0.10122137583082","0.09312622798892","0.10931652367272","5"
"6 on Scale 1 to 10","1992","Rural Area","230","0.0881276464654159","0.0773079236105855","0.0989473693202463","6"
"6 on Scale 1 to 10","1992","Urban Area","491","0.0836545865663822","0.0762237658534703","0.091085407279294","6"
"7 on Scale 1 to 10","1992","Rural Area","437","0.160963467641465","0.146937038526743","0.174989896756187","7"
"7 on Scale 1 to 10","1992","Urban Area","909","0.170902584808274","0.160799839711902","0.181005329904646","7"
"8 on Scale 1 to 10","1992","Rural Area","763","0.288443815686025","0.271152491990643","0.305735139381406","8"
"8 on Scale 1 to 10","1992","Urban Area","1561","0.302160688110143","0.289836480797884","0.314484895422401","8"
"9 on Scale 1 to 10","1992","Rural Area","406","0.165742201756298","0.151549675201192","0.179934728311403","9"
"9 on Scale 1 to 10","1992","Urban Area","777","0.15330573801813","0.143636220321412","0.162975255714848","9"
"0 Completely dissatisfied","1993","Rural Area","22","","","","0"
"0 Completely dissatisfied","1993","Urban Area","40","0.0071189902150584","0.00484002287301773","0.00939795755709907","0"
"1 on Scale 1 to 10","1993","Urban Area","23","","","","1"
"1 on Scale 1 to 10","1993","Rural Area","28","","","","1"
"10 Completely satisfied","1993","Rural Area","267","0.115914510906951","0.103509022830074","0.128319998983828","10"
"10 Completely satisfied","1993","Urban Area","507","0.0916861442502881","0.083863562223289","0.0995087262772873","10"
"2 on Scale 1 to 10","1993","Rural Area","50","0.0202360883068839","0.0147794920182498","0.025692684595518","2"
"2 on Scale 1 to 10","1993","Urban Area","87","0.0153160117181907","0.0119871053149139","0.0186449181214675","2"
"3 on Scale 1 to 10","1993","Rural Area","84","0.0295614396665531","0.0229978014690161","0.0361250778640902","3"
"3 on Scale 1 to 10","1993","Urban Area","174","0.0329505300139854","0.0281117503192434","0.0377893097087273","3"
"4 on Scale 1 to 10","1993","Rural Area","100","0.041637710884369","0.0338965498536096","0.0493788719151283","4"
"4 on Scale 1 to 10","1993","Urban Area","223","0.042011232610225","0.0365731822895139","0.0474492829309362","4"
"5 on Scale 1 to 10","1993","Rural Area","310","0.108711461687878","0.0966487582905522","0.120774165085203","5"
"5 on Scale 1 to 10","1993","Urban Area","630","0.11994235076165","0.111135469505013","0.128749232018286","5"
"6 on Scale 1 to 10","1993","Rural Area","252","0.0976016483775282","0.0861009147733063","0.10910238198175","6"
"6 on Scale 1 to 10","1993","Urban Area","509","0.0925781814359756","0.0847214983932238","0.100434864478727","6"
"7 on Scale 1 to 10","1993","Rural Area","481","0.192576675939827","0.177295727534903","0.207857624344751","7"
"7 on Scale 1 to 10","1993","Urban Area","913","0.174383744887909","0.164098315689414","0.184669174086403","7"
"8 on Scale 1 to 10","1993","Rural Area","636","0.245510235082507","0.228831646404843","0.26218882376017","8"
"8 on Scale 1 to 10","1993","Urban Area","1431","0.291086149400184","0.278772471110373","0.303399827689996","8"
"9 on Scale 1 to 10","1993","Rural Area","328","0.125375767093734","0.112543145869002","0.138208388318467","9"
"9 on Scale 1 to 10","1993","Urban Area","691","0.128935946346529","0.119851627819337","0.138020264873722","9"
"0 Completely dissatisfied","1994","Rural Area","20","","","","0"
"0 Completely dissatisfied","1994","Urban Area","45","0.0109858804459286","0.00810298815391493","0.0138687727379423","0"
"1 on Scale 1 to 10","1994","Urban Area","36","0.00673402103847924","0.00447208796142662","0.00899595411553187","1"
"1 on Scale 1 to 10","1994","Rural Area","18","","","","1"
"10 Completely satisfied","1994","Rural Area","219","0.0890888259818166","0.0779287462110786","0.100248905752554","10"
"10 Completely satisfied","1994","Urban Area","444","0.084043964622139","0.0763703441311809","0.0917175851130972","10"
"2 on Scale 1 to 10","1994","Rural Area","43","0.0167631874802389","0.0117336849330316","0.0217926900274462","2"
"2 on Scale 1 to 10","1994","Urban Area","97","0.0218592198385737","0.0178150652467807","0.0259033744303667","2"
"3 on Scale 1 to 10","1994","Rural Area","95","0.030773288686193","0.024007517455973","0.0375390599164131","3"
"3 on Scale 1 to 10","1994","Urban Area","171","0.0350930911828048","0.0300037301853876","0.0401824521802221","3"
"4 on Scale 1 to 10","1994","Rural Area","98","0.0387054612227739","0.0311487639006671","0.0462621585448806","4"
"4 on Scale 1 to 10","1994","Urban Area","201","0.041695196078916","0.0361667308849088","0.0472236612729232","4"
"5 on Scale 1 to 10","1994","Rural Area","301","0.119777194282414","0.107056786251333","0.132497602313494","5"
"5 on Scale 1 to 10","1994","Urban Area","637","0.126221567216625","0.117036609075477","0.135406525357774","5"
"6 on Scale 1 to 10","1994","Rural Area","267","0.106497014192832","0.0944123555817943","0.11858167280387","6"
"6 on Scale 1 to 10","1994","Urban Area","521","0.0992182016519699","0.0909499209268582","0.107486482377082","6"
"7 on Scale 1 to 10","1994","Rural Area","453","0.176665239558322","0.161724178339957","0.191606300776687","7"
"7 on Scale 1 to 10","1994","Urban Area","871","0.170124953525542","0.159732930517327","0.180516976533758","7"
"8 on Scale 1 to 10","1994","Rural Area","667","0.276315726463664","0.258797302381527","0.293834150545802","8"
"8 on Scale 1 to 10","1994","Urban Area","1373","0.282867397086502","0.270410756968664","0.295324037204341","8"
"9 on Scale 1 to 10","1994","Urban Area","626","0.121156507312519","0.11213168042624","0.130181334198798","9"
"9 on Scale 1 to 10","1994","Rural Area","322","0.127868225491309","0.114785746678082","0.140950704304536","9"
"0 Completely dissatisfied","1995","Rural Area","46","0.0187136154873621","0.0137050060188188","0.0237222249559054","0"
"0 Completely dissatisfied","1995","Urban Area","95","0.0180536568353127","0.0145220020944499","0.0215853115761756","0"
"1 on Scale 1 to 10","1995","Rural Area","27","","","","1"
"1 on Scale 1 to 10","1995","Urban Area","37","0.00653172674730237","0.00439503056144709","0.00866842293315766","1"
"10 Completely satisfied","1995","Rural Area","252","0.0928596803031658","0.082132359706091","0.103587000900241","10"
"10 Completely satisfied","1995","Urban Area","492","0.0866000879553099","0.0791400434406776","0.0940601324699422","10"
"2 on Scale 1 to 10","1995","Rural Area","76","0.0282660517552747","0.0221404790990898","0.0343916244114597","2"
"2 on Scale 1 to 10","1995","Urban Area","132","0.0264156309425902","0.0221619093657795","0.0306693525194009","2"
"3 on Scale 1 to 10","1995","Rural Area","88","0.0305711578612253","0.0242082688923709","0.0369340468300796","3"
"3 on Scale 1 to 10","1995","Urban Area","195","0.0375279382181324","0.0324868628785742","0.0425690135576906","3"
"4 on Scale 1 to 10","1995","Rural Area","110","0.044994989432487","0.0373332860421081","0.0526566928228659","4"
"4 on Scale 1 to 10","1995","Urban Area","230","0.0475832754824361","0.0419366050190492","0.0532299459458229","4"
"5 on Scale 1 to 10","1995","Rural Area","314","0.107247071889546","0.095810422787324","0.118683720991768","5"
"5 on Scale 1 to 10","1995","Urban Area","681","0.116848811694172","0.108327990565918","0.125369632822426","5"
"6 on Scale 1 to 10","1995","Rural Area","296","0.101491145319851","0.0903298219643561","0.112652468675346","6"
"6 on Scale 1 to 10","1995","Urban Area","586","0.102011290721886","0.0939832174234352","0.110039364020338","6"
"7 on Scale 1 to 10","1995","Rural Area","496","0.177772402742274","0.163641541603778","0.19190326388077","7"
"7 on Scale 1 to 10","1995","Urban Area","966","0.182519143040595","0.172273368948401","0.192764917132789","7"
"8 on Scale 1 to 10","1995","Rural Area","741","0.262178374519341","0.24592234211837","0.278434406920313","8"
"8 on Scale 1 to 10","1995","Urban Area","1366","0.248431491820561","0.236970046669241","0.259892936971882","8"
"9 on Scale 1 to 10","1995","Urban Area","680","0.127476946541701","0.118630760858283","0.13632313222512","9"
"9 on Scale 1 to 10","1995","Rural Area","366","0.126427926447798","0.11414473243983","0.138711120455767","9"
"0 Completely dissatisfied","1996","Urban Area","79","0.0151731229242406","0.0118898595703051","0.0184563862781761","0"
"0 Completely dissatisfied","1996","Rural Area","51","0.0182699181199083","0.0132879297430215","0.0232519064967951","0"
"1 on Scale 1 to 10","1996","Urban Area","40","0.00771818654513129","0.00536766932979194","0.0100687037604706","1"
"1 on Scale 1 to 10","1996","Rural Area","27","","","","1"
"10 Completely satisfied","1996","Urban Area","434","0.0731640690577967","0.0661698594828236","0.0801582786327698","10"
"10 Completely satisfied","1996","Rural Area","223","0.0852170990238785","0.0748308016678957","0.0956033963798613","10"
"2 on Scale 1 to 10","1996","Urban Area","116","0.0217632220456335","0.0178442526242532","0.0256821914670139","2"
"2 on Scale 1 to 10","1996","Rural Area","47","0.017030994510306","0.0122178569213916","0.0218441320992204","2"
"3 on Scale 1 to 10","1996","Urban Area","188","0.040070844220401","0.0348031310128392","0.0453385574279628","3"
"3 on Scale 1 to 10","1996","Rural Area","108","0.0406884521246942","0.0333390200454229","0.0480378842039655","3"
"4 on Scale 1 to 10","1996","Rural Area","109","0.048030415380052","0.0400760036313099","0.0559848271287942","4"
"4 on Scale 1 to 10","1996","Urban Area","246","0.0489535055280672","0.0431581370012002","0.0547488740549342","4"
"5 on Scale 1 to 10","1996","Urban Area","620","0.115051004205621","0.106480771543124","0.123621236868117","5"
"5 on Scale 1 to 10","1996","Rural Area","364","0.136108530958131","0.123352645051293","0.148864416864969","5"
"6 on Scale 1 to 10","1996","Urban Area","547","0.100082179358401","0.0920215660379609","0.108142792678842","6"
"6 on Scale 1 to 10","1996","Rural Area","265","0.105227102813109","0.0938125585340215","0.116641647092196","6"
"7 on Scale 1 to 10","1996","Urban Area","961","0.18138797672597","0.17103818541989","0.191737768032049","7"
"7 on Scale 1 to 10","1996","Rural Area","517","0.182822288874154","0.168443868147709","0.197200709600599","7"
"8 on Scale 1 to 10","1996","Urban Area","1410","0.262143162370225","0.25033061385572","0.273955710884731","8"
"8 on Scale 1 to 10","1996","Rural Area","738","0.243187765572995","0.227228853079014","0.259146678066975","8"
"9 on Scale 1 to 10","1996","Urban Area","684","0.134492727018513","0.125328980962812","0.143656473074214","9"
"9 on Scale 1 to 10","1996","Rural Area","327","0.113362701799514","0.101569100205774","0.125156303393255","9"
"0 Completely dissatisfied","1997","Urban Area","79","0.0155069825781464","0.0121304761515887","0.0188834890047041","0"
"0 Completely dissatisfied","1997","Rural Area","48","0.0283905559497081","0.0221154067755616","0.0346657051238547","0"
"1 on Scale 1 to 10","1997","Urban Area","37","0.00700564285039045","0.00472637692522288","0.00928490877555802","1"
"1 on Scale 1 to 10","1997","Rural Area","20","","","","1"
"10 Completely satisfied","1997","Urban Area","387","0.0720720227060634","0.0650049737321536","0.0791390716799731","10"
"10 Completely satisfied","1997","Rural Area","190","0.0764124405627074","0.0663752466432813","0.0864496344821335","10"
"2 on Scale 1 to 10","1997","Urban Area","83","0.0152674125728225","0.0119166821642391","0.0186181429814059","2"
"2 on Scale 1 to 10","1997","Rural Area","57","0.0233626804410569","0.0176555311360346","0.0290698297460791","2"
"3 on Scale 1 to 10","1997","Urban Area","204","0.0429791085230264","0.0374368469133998","0.048521370132653","3"
"3 on Scale 1 to 10","1997","Rural Area","89","0.0355052970505042","0.0285135172719674","0.0424970768290411","3"
"4 on Scale 1 to 10","1997","Rural Area","106","0.0433061110840966","0.0356156507794444","0.0509965713887487","4"
"4 on Scale 1 to 10","1997","Urban Area","247","0.046814284275769","0.0410416297418579","0.05258693880968","4"
"5 on Scale 1 to 10","1997","Urban Area","604","0.117477862363102","0.108678758725755","0.126276966000449","5"
