"plh0173","year","pgisced97","sampreg","n","percent","lower_confidence","upper_confidence","value"
"5 on Scale 1 to 10","1993","in school","East Germany","","","","","5"
"5 on Scale 1 to 10","1993","inadequately","West Germany","44","0.183739039519703","0.139471064147681","0.228007014891724","5"
"5 on Scale 1 to 10","1993","inadequately","East Germany","1","","","","5"
"5 on Scale 1 to 10","1993","general elemantary","East Germany","15","","","","5"
"5 on Scale 1 to 10","1993","middle vocational","West Germany","326","0.116095180885494","0.104309579653243","0.127880782117745","5"
"5 on Scale 1 to 10","1993","middle vocational","East Germany","172","0.143378441273639","0.123785096662496","0.162971785884782","5"
"5 on Scale 1 to 10","1993","vocational + Abi","West Germany","23","","","","5"
"5 on Scale 1 to 10","1993","higher education","East Germany","73","0.111356531730654","0.0870609791065881","0.135652084354719","5"
"5 on Scale 1 to 10","1993","in school","West Germany","","","","","5"
"6 on Scale 1 to 10","1993","general elemantary","East Germany","14","","","","6"
"6 on Scale 1 to 10","1993","in school","West Germany","","","","","6"
"6 on Scale 1 to 10","1993","in school","East Germany","1","","","","6"
"6 on Scale 1 to 10","1993","inadequately","West Germany","44","0.133636513631614","0.094742114688386","0.172530912574842","6"
"6 on Scale 1 to 10","1993","inadequately","East Germany","","","","","6"
"6 on Scale 1 to 10","1993","general elemantary","West Germany","109","0.0975112266689951","0.0804619307938335","0.114560522544157","6"
"6 on Scale 1 to 10","1993","middle vocational","West Germany","253","0.0884446569772637","0.0779981952635423","0.0988911186909851","6"
"6 on Scale 1 to 10","1993","middle vocational","East Germany","132","0.111558996694655","0.0939579398147251","0.129160053574586","6"
"6 on Scale 1 to 10","1993","vocational + Abi","West Germany","24","","","","6"
"6 on Scale 1 to 10","1993","vocational + Abi","East Germany","5","","","","6"
"6 on Scale 1 to 10","1993","higher vocational","West Germany","35","0.0966236253795728","0.0663556357262811","0.126891615032864","6"
"6 on Scale 1 to 10","1993","higher vocational","East Germany","17","","","","6"
"6 on Scale 1 to 10","1993","higher education","West Germany","47","0.0776244668619187","0.0558854549219098","0.0993634788019277","6"
"6 on Scale 1 to 10","1993","higher education","East Germany","67","0.106926580115464","0.0830599238858596","0.130793236345068","6"
"7 on Scale 1 to 10","1993","in school","East Germany","3","","","","7"
"7 on Scale 1 to 10","1993","in school","West Germany","","","","","7"
"7 on Scale 1 to 10","1993","inadequately","West Germany","41","0.133437437590841","0.0945675545473902","0.172307320634293","7"
"7 on Scale 1 to 10","1993","inadequately","East Germany","","","","","7"
"7 on Scale 1 to 10","1993","middle vocational","East Germany","223","0.176885947656433","0.155553100393476","0.198218794919391","7"
"7 on Scale 1 to 10","1993","vocational + Abi","West Germany","39","0.175959727916167","0.12458048238383","0.227338973448504","7"
"7 on Scale 1 to 10","1993","vocational + Abi","East Germany","6","","","","7"
"7 on Scale 1 to 10","1993","higher vocational","West Germany","76","0.204327836716111","0.163019434309072","0.245636239123151","7"
"7 on Scale 1 to 10","1993","higher education","East Germany","120","0.195469799279418","0.16484197360366","0.226097624955175","7"
"7 on Scale 1 to 10","1993","general elemantary","West Germany","210","0.182628837020873","0.160423745564379","0.204833928477368","7"
"7 on Scale 1 to 10","1993","general elemantary","East Germany","20","","","","7"
"7 on Scale 1 to 10","1993","middle vocational","West Germany","511","0.179008332626064","0.164904150940362","0.193112514311765","7"
"7 on Scale 1 to 10","1993","higher vocational","East Germany","23","","","","7"
"7 on Scale 1 to 10","1993","higher education","West Germany","107","0.178793483035545","0.147662801066514","0.209924165004577","7"
"8 on Scale 1 to 10","1993","in school","West Germany","","","","","8"
"8 on Scale 1 to 10","1993","in school","East Germany","","","","","8"
"8 on Scale 1 to 10","1993","inadequately","West Germany","61","0.196488512800077","0.151069357443425","0.241907668156729","8"
"8 on Scale 1 to 10","1993","inadequately","East Germany","1","","","","8"
"8 on Scale 1 to 10","1993","general elemantary","West Germany","291","0.247078007871618","0.22228950656158","0.271866509181655","8"
"8 on Scale 1 to 10","1993","general elemantary","East Germany","29","","","","8"
"8 on Scale 1 to 10","1993","middle vocational","West Germany","797","0.289831447912272","0.273139947900444","0.3065229479241","8"
"8 on Scale 1 to 10","1993","vocational + Abi","East Germany","16","","","","8"
"8 on Scale 1 to 10","1993","middle vocational","East Germany","290","0.231387057682718","0.207809678508295","0.25496443685714","8"
"8 on Scale 1 to 10","1993","vocational + Abi","West Germany","57","0.350390632547995","0.286016817731526","0.414764447364465","8"
"8 on Scale 1 to 10","1993","higher vocational","West Germany","97","0.283685736497704","0.237503166406732","0.329868306588675","8"
"8 on Scale 1 to 10","1993","higher vocational","East Germany","43","0.299180795840062","0.226146058629955","0.372215533050168","8"
"8 on Scale 1 to 10","1993","higher education","West Germany","189","0.327138461043449","0.289021764544682","0.365255157542216","8"
"8 on Scale 1 to 10","1993","higher education","East Germany","164","0.243129675850084","0.209998650131434","0.276260701568735","8"
"9 on Scale 1 to 10","1993","higher education","West Germany","96","0.167263473234652","0.136942651894833","0.197584294574471","9"
"9 on Scale 1 to 10","1993","in school","West Germany","","","","","9"
"9 on Scale 1 to 10","1993","in school","East Germany","1","","","","9"
"9 on Scale 1 to 10","1993","inadequately","West Germany","38","0.135469403515103","0.096350630981195","0.17458817604901","9"
"9 on Scale 1 to 10","1993","inadequately","East Germany","","","","","9"
"9 on Scale 1 to 10","1993","general elemantary","West Germany","124","0.11489581136055","0.0965681298273979","0.133223492893701","9"
"9 on Scale 1 to 10","1993","general elemantary","East Germany","13","","","","9"
"9 on Scale 1 to 10","1993","middle vocational","West Germany","380","0.12054454495001","0.108565488818853","0.132523601081167","9"
"9 on Scale 1 to 10","1993","middle vocational","East Germany","129","0.102960947677858","0.0859701374052487","0.119951757950467","9"
"9 on Scale 1 to 10","1993","vocational + Abi","West Germany","29","","","","9"
"9 on Scale 1 to 10","1993","vocational + Abi","East Germany","4","","","","9"
"9 on Scale 1 to 10","1993","higher vocational","West Germany","58","0.155071432731057","0.117987699774178","0.192155165687936","9"
"9 on Scale 1 to 10","1993","higher vocational","East Germany","19","","","","9"
"9 on Scale 1 to 10","1993","higher education","East Germany","106","0.159490099653299","0.13121244158473","0.187767757721867","9"
"0 Completely dissatisfied","1994","in school","West Germany","","","","","0"
"0 Completely dissatisfied","1994","in school","East Germany","","","","","0"
"0 Completely dissatisfied","1994","inadequately","West Germany","1","","","","0"
"0 Completely dissatisfied","1994","inadequately","East Germany","","","","","0"
"0 Completely dissatisfied","1994","general elemantary","West Germany","6","","","","0"
"0 Completely dissatisfied","1994","general elemantary","East Germany","3","","","","0"
"0 Completely dissatisfied","1994","middle vocational","West Germany","17","","","","0"
"0 Completely dissatisfied","1994","middle vocational","East Germany","20","","","","0"
"0 Completely dissatisfied","1994","vocational + Abi","West Germany","2","","","","0"
"0 Completely dissatisfied","1994","vocational + Abi","East Germany","1","","","","0"
"0 Completely dissatisfied","1994","higher vocational","West Germany","6","","","","0"
"0 Completely dissatisfied","1994","higher vocational","East Germany","","","","","0"
"0 Completely dissatisfied","1994","higher education","West Germany","2","","","","0"
"0 Completely dissatisfied","1994","higher education","East Germany","4","","","","0"
"1 on Scale 1 to 10","1994","in school","West Germany","","","","","1"
"1 on Scale 1 to 10","1994","in school","East Germany","","","","","1"
"1 on Scale 1 to 10","1994","inadequately","West Germany","6","","","","1"
"1 on Scale 1 to 10","1994","inadequately","East Germany","","","","","1"
"1 on Scale 1 to 10","1994","general elemantary","West Germany","14","","","","1"
"1 on Scale 1 to 10","1994","general elemantary","East Germany","","","","","1"
"1 on Scale 1 to 10","1994","middle vocational","West Germany","10","","","","1"
"1 on Scale 1 to 10","1994","middle vocational","East Germany","13","","","","1"
"1 on Scale 1 to 10","1994","vocational + Abi","West Germany","3","","","","1"
"1 on Scale 1 to 10","1994","vocational + Abi","East Germany","","","","","1"
"1 on Scale 1 to 10","1994","higher vocational","West Germany","4","","","","1"
"1 on Scale 1 to 10","1994","higher vocational","East Germany","","","","","1"
"1 on Scale 1 to 10","1994","higher education","West Germany","2","","","","1"
"1 on Scale 1 to 10","1994","higher education","East Germany","2","","","","1"
"10 Completely satisfied","1994","in school","West Germany","","","","","10"
"10 Completely satisfied","1994","in school","East Germany","","","","","10"
"10 Completely satisfied","1994","inadequately","West Germany","32","0.12457476282288","0.0843565493713852","0.164792976274374","10"
"10 Completely satisfied","1994","inadequately","East Germany","2","","","","10"
"10 Completely satisfied","1994","general elemantary","West Germany","121","0.119973253475745","0.0997327809195059","0.140213726031983","10"
"10 Completely satisfied","1994","general elemantary","East Germany","8","","","","10"
"10 Completely satisfied","1994","middle vocational","West Germany","283","0.0950559126016633","0.0841278304101309","0.105983994793196","10"
"10 Completely satisfied","1994","middle vocational","East Germany","68","0.0558567756543545","0.0428091501838432","0.0689044011248659","10"
"10 Completely satisfied","1994","vocational + Abi","West Germany","13","","","","10"
"10 Completely satisfied","1994","vocational + Abi","East Germany","3","","","","10"
"10 Completely satisfied","1994","higher vocational","West Germany","29","","","","10"
"10 Completely satisfied","1994","higher vocational","East Germany","9","","","","10"
"10 Completely satisfied","1994","higher education","West Germany","30","0.0473954537438602","0.0306021864442219","0.0641887210434985","10"
"10 Completely satisfied","1994","higher education","East Germany","47","0.0849083967889986","0.0631247606677129","0.106692032910284","10"
"2 on Scale 1 to 10","1994","general elemantary","West Germany","11","","","","2"
"2 on Scale 1 to 10","1994","in school","West Germany","","","","","2"
"2 on Scale 1 to 10","1994","in school","East Germany","","","","","2"
"2 on Scale 1 to 10","1994","inadequately","West Germany","6","","","","2"
"2 on Scale 1 to 10","1994","inadequately","East Germany","","","","","2"
"2 on Scale 1 to 10","1994","general elemantary","East Germany","5","","","","2"
"2 on Scale 1 to 10","1994","middle vocational","West Germany","49","0.0189640924998839","0.0138818896462007","0.0240462953535672","2"
"2 on Scale 1 to 10","1994","middle vocational","East Germany","31","0.0288591002993314","0.0193474225861725","0.0383707780124902","2"
"2 on Scale 1 to 10","1994","higher vocational","West Germany","3","","","","2"
"2 on Scale 1 to 10","1994","higher vocational","East Germany","2","","","","2"
"2 on Scale 1 to 10","1994","higher education","West Germany","16","","","","2"
"2 on Scale 1 to 10","1994","higher education","East Germany","9","","","","2"
"2 on Scale 1 to 10","1994","vocational + Abi","West Germany","6","","","","2"
"2 on Scale 1 to 10","1994","vocational + Abi","East Germany","","","","","2"
"3 on Scale 1 to 10","1994","in school","West Germany","1","","","","3"
"3 on Scale 1 to 10","1994","in school","East Germany","1","","","","3"
"3 on Scale 1 to 10","1994","inadequately","West Germany","12","","","","3"
"3 on Scale 1 to 10","1994","middle vocational","West Germany","80","0.0333895583151755","0.0266957296861955","0.0400833869441555","3"
"3 on Scale 1 to 10","1994","middle vocational","East Germany","47","0.0383166620458631","0.0274101849826588","0.0492231391090673","3"
"3 on Scale 1 to 10","1994","vocational + Abi","West Germany","10","","","","3"
"3 on Scale 1 to 10","1994","higher education","West Germany","21","","","","3"
"3 on Scale 1 to 10","1994","higher education","East Germany","27","","","","3"
"3 on Scale 1 to 10","1994","general elemantary","East Germany","2","","","","3"
"3 on Scale 1 to 10","1994","inadequately","East Germany","","","","","3"
"3 on Scale 1 to 10","1994","general elemantary","West Germany","32","0.0303738224031532","0.0196837072281455","0.0410639375781609","3"
"3 on Scale 1 to 10","1994","vocational + Abi","East Germany","4","","","","3"
"3 on Scale 1 to 10","1994","higher vocational","East Germany","11","","","","3"
"3 on Scale 1 to 10","1994","higher vocational","West Germany","10","","","","3"
"4 on Scale 1 to 10","1994","in school","West Germany","","","","","4"
"4 on Scale 1 to 10","1994","in school","East Germany","","","","","4"
"4 on Scale 1 to 10","1994","vocational + Abi","East Germany","","","","","4"
"4 on Scale 1 to 10","1994","higher vocational","West Germany","13","","","","4"
"4 on Scale 1 to 10","1994","inadequately","West Germany","9","","","","4"
"4 on Scale 1 to 10","1994","inadequately","East Germany","","","","","4"
"4 on Scale 1 to 10","1994","general elemantary","West Germany","42","0.0342510605611147","0.022921850600763","0.0455802705214664","4"
"4 on Scale 1 to 10","1994","general elemantary","East Germany","5","","","","4"
"4 on Scale 1 to 10","1994","middle vocational","West Germany","99","0.0398183997690183","0.0325328538059616","0.047103945732075","4"
"4 on Scale 1 to 10","1994","middle vocational","East Germany","56","0.0432399979670257","0.0316836942219721","0.0547963017120793","4"
"4 on Scale 1 to 10","1994","vocational + Abi","West Germany","11","","","","4"
"4 on Scale 1 to 10","1994","higher vocational","East Germany","4","","","","4"
"4 on Scale 1 to 10","1994","higher education","East Germany","25","","","","4"
"4 on Scale 1 to 10","1994","higher education","West Germany","29","","","","4"
"5 on Scale 1 to 10","1994","in school","West Germany","1","","","","5"
"5 on Scale 1 to 10","1994","in school","East Germany","","","","","5"
"5 on Scale 1 to 10","1994","inadequately","West Germany","42","0.143843195778697","0.101104671049691","0.186581720507704","5"
"5 on Scale 1 to 10","1994","inadequately","East Germany","","","","","5"
"5 on Scale 1 to 10","1994","general elemantary","West Germany","155","0.1674041937987","0.144148421309922","0.190659966287479","5"
"5 on Scale 1 to 10","1994","vocational + Abi","East Germany","5","","","","5"
"5 on Scale 1 to 10","1994","higher vocational","West Germany","43","0.103542778981734","0.0723300140488133","0.134755543914654","5"
"5 on Scale 1 to 10","1994","higher vocational","East Germany","17","","","","5"
"5 on Scale 1 to 10","1994","higher education","West Germany","54","0.0939867494340436","0.070923997769819","0.117049501098268","5"
"5 on Scale 1 to 10","1994","general elemantary","East Germany","17","","","","5"
"5 on Scale 1 to 10","1994","middle vocational","West Germany","312","0.116734384853718","0.104770049625769","0.128698720081667","5"
"5 on Scale 1 to 10","1994","middle vocational","East Germany","188","0.15795723807259","0.137236202822016","0.178678273323165","5"
"5 on Scale 1 to 10","1994","vocational + Abi","West Germany","19","","","","5"
"5 on Scale 1 to 10","1994","higher education","East Germany","60","0.101055627734891","0.0775013696496541","0.124609885820129","5"
"6 on Scale 1 to 10","1994","general elemantary","East Germany","14","","","","6"
"6 on Scale 1 to 10","1994","inadequately","East Germany","","","","","6"
"6 on Scale 1 to 10","1994","general elemantary","West Germany","89","0.0917808606771061","0.0737962151837091","0.109765506170503","6"
"6 on Scale 1 to 10","1994","higher education","West Germany","53","0.0904488540059457","0.0677802054111852","0.113117502600706","6"
"6 on Scale 1 to 10","1994","higher vocational","West Germany","37","0.100305774893112","0.069529363159728","0.131082186626496","6"
"6 on Scale 1 to 10","1994","in school","West Germany","1","","","","6"
"6 on Scale 1 to 10","1994","in school","East Germany","","","","","6"
"6 on Scale 1 to 10","1994","inadequately","West Germany","25","","","","6"
"6 on Scale 1 to 10","1994","middle vocational","West Germany","298","0.102359964301477","0.0910656548825724","0.113654273720382","6"
"6 on Scale 1 to 10","1994","middle vocational","East Germany","132","0.109490862374868","0.0917496727184363","0.127232052031299","6"
"6 on Scale 1 to 10","1994","vocational + Abi","West Germany","25","","","","6"
"6 on Scale 1 to 10","1994","vocational + Abi","East Germany","3","","","","6"
"6 on Scale 1 to 10","1994","higher vocational","East Germany","22","","","","6"
"6 on Scale 1 to 10","1994","higher education","East Germany","74","0.116887997344432","0.0917797949404668","0.141996199748397","6"
"7 on Scale 1 to 10","1994","in school","West Germany","1","","","","7"
"7 on Scale 1 to 10","1994","in school","East Germany","3","","","","7"
"7 on Scale 1 to 10","1994","inadequately","West Germany","34","0.139482121728738","0.097289410783372","0.181674832674104","7"
"7 on Scale 1 to 10","1994","inadequately","East Germany","2","","","","7"
"7 on Scale 1 to 10","1994","general elemantary","West Germany","176","0.17718894702933","0.153404181971923","0.200973712086736","7"
"7 on Scale 1 to 10","1994","general elemantary","East Germany","27","","","","7"
"7 on Scale 1 to 10","1994","middle vocational","West Germany","470","0.167100350482551","0.153199910993729","0.181000789971373","7"
"7 on Scale 1 to 10","1994","middle vocational","East Germany","213","0.170842785016518","0.149458665469747","0.192226904563289","7"
"7 on Scale 1 to 10","1994","vocational + Abi","West Germany","32","0.16483560343863","0.115008024435435","0.214663182441824","7"
"7 on Scale 1 to 10","1994","vocational + Abi","East Germany","9","","","","7"
"7 on Scale 1 to 10","1994","higher vocational","West Germany","54","0.144312600506056","0.108311378449771","0.180313822562342","7"
"7 on Scale 1 to 10","1994","higher education","East Germany","122","0.195530321843929","0.164535819643815","0.226524824044044","7"
"7 on Scale 1 to 10","1994","higher vocational","East Germany","32","0.187944312987688","0.126442241680538","0.249446384294838","7"
"7 on Scale 1 to 10","1994","higher education","West Germany","132","0.199084662194325","0.167525698068229","0.230643626320421","7"
"8 on Scale 1 to 10","1994","in school","West Germany","","","","","8"
"8 on Scale 1 to 10","1994","in school","East Germany","2","","","","8"
"8 on Scale 1 to 10","1994","inadequately","West Germany","59","0.208381269084272","0.158917685291989","0.257844852876555","8"
"8 on Scale 1 to 10","1994","middle vocational","East Germany","279","0.237419581677176","0.213244068446899","0.261595094907453","8"
"8 on Scale 1 to 10","1994","vocational + Abi","West Germany","53","0.258526849498362","0.199729353547119","0.317324345449604","8"
"8 on Scale 1 to 10","1994","inadequately","East Germany","1","","","","8"
"8 on Scale 1 to 10","1994","general elemantary","West Germany","238","0.245684018372405","0.218867919286165","0.272500117458644","8"
"8 on Scale 1 to 10","1994","general elemantary","East Germany","39","0.281208129468718","0.205924019301947","0.356492239635488","8"
"8 on Scale 1 to 10","1994","middle vocational","West Germany","809","0.293895122680879","0.276921509269326","0.310868736092432","8"
"8 on Scale 1 to 10","1994","vocational + Abi","East Germany","14","","","","8"
"8 on Scale 1 to 10","1994","higher vocational","West Germany","119","0.362970272902856","0.313707037971274","0.412233507834438","8"
"8 on Scale 1 to 10","1994","higher vocational","East Germany","41","0.310394763745913","0.237559833221554","0.383229694270272","8"
"8 on Scale 1 to 10","1994","higher education","West Germany","186","0.29698243684326","0.260869816357589","0.33309505732893","8"
"8 on Scale 1 to 10","1994","higher education","East Germany","171","0.252195432333509","0.218257495786991","0.286133368880027","8"
"9 on Scale 1 to 10","1994","higher education","West Germany","90","0.15446067030332","0.125898816135523","0.183022524471117","9"
"9 on Scale 1 to 10","1994","in school","West Germany","","","","","9"
"9 on Scale 1 to 10","1994","in school","East Germany","2","","","","9"
"9 on Scale 1 to 10","1994","inadequately","West Germany","33","0.145750155566613","0.102777204718118","0.188723106415107","9"
"9 on Scale 1 to 10","1994","inadequately","East Germany","1","","","","9"
"9 on Scale 1 to 10","1994","general elemantary","West Germany","106","0.104081133569465","0.0850593672730975","0.123102899865833","9"
"9 on Scale 1 to 10","1994","general elemantary","East Germany","17","","","","9"
"9 on Scale 1 to 10","1994","middle vocational","West Germany","340","0.120188539382423","0.108072244135535","0.132304834629312","9"
"9 on Scale 1 to 10","1994","vocational + Abi","West Germany","39","0.174763168917402","0.123762890596291","0.225763447238513","9"
"9 on Scale 1 to 10","1994","vocational + Abi","East Germany","6","","","","9"
"9 on Scale 1 to 10","1994","higher vocational","West Germany","48","0.0953095906155037","0.0652262650597791","0.125392916171228","9"
"9 on Scale 1 to 10","1994","middle vocational","East Germany","143","0.12209389262503","0.103492493319908","0.140695291930152","9"
"9 on Scale 1 to 10","1994","higher vocational","East Germany","17","","","","9"
"9 on Scale 1 to 10","1994","higher education","East Germany","88","0.13485005368686","0.108157260430861","0.161542846942858","9"
"0 Completely dissatisfied","1995","middle vocational","East Germany","30","0.0202452567563871","0.0125085841166461","0.0279819293961282","0"
"0 Completely dissatisfied","1995","in school","West Germany","","","","","0"
"0 Completely dissatisfied","1995","in school","East Germany","1","","","","0"
"0 Completely dissatisfied","1995","inadequately","West Germany","10","","","","0"
"0 Completely dissatisfied","1995","inadequately","East Germany","","","","","0"
"0 Completely dissatisfied","1995","general elemantary","West Germany","22","","","","0"
"0 Completely dissatisfied","1995","general elemantary","East Germany","2","","","","0"
"0 Completely dissatisfied","1995","middle vocational","West Germany","42","0.0184542358439431","0.0136793924041669","0.0232290792837192","0"
"0 Completely dissatisfied","1995","vocational + Abi","West Germany","2","","","","0"
"0 Completely dissatisfied","1995","vocational + Abi","East Germany","","","","","0"
"0 Completely dissatisfied","1995","higher vocational","West Germany","6","","","","0"
"0 Completely dissatisfied","1995","higher education","East Germany","7","","","","0"
"0 Completely dissatisfied","1995","higher vocational","East Germany","6","","","","0"
"0 Completely dissatisfied","1995","higher education","West Germany","8","","","","0"
"1 on Scale 1 to 10","1995","in school","West Germany","","","","","1"
"1 on Scale 1 to 10","1995","in school","East Germany","","","","","1"
"1 on Scale 1 to 10","1995","inadequately","West Germany","","","","","1"
"1 on Scale 1 to 10","1995","inadequately","East Germany","","","","","1"
"1 on Scale 1 to 10","1995","general elemantary","West Germany","7","","","","1"
"1 on Scale 1 to 10","1995","middle vocational","East Germany","18","","","","1"
"1 on Scale 1 to 10","1995","vocational + Abi","West Germany","2","","","","1"
"1 on Scale 1 to 10","1995","middle vocational","West Germany","22","","","","1"
"1 on Scale 1 to 10","1995","vocational + Abi","East Germany","","","","","1"
"1 on Scale 1 to 10","1995","higher vocational","West Germany","2","","","","1"
"1 on Scale 1 to 10","1995","general elemantary","East Germany","1","","","","1"
"1 on Scale 1 to 10","1995","higher vocational","East Germany","3","","","","1"
"1 on Scale 1 to 10","1995","higher education","West Germany","4","","","","1"
"1 on Scale 1 to 10","1995","higher education","East Germany","4","","","","1"
"10 Completely satisfied","1995","in school","West Germany","1","","","","10"
"10 Completely satisfied","1995","in school","East Germany","","","","","10"
"10 Completely satisfied","1995","inadequately","West Germany","21","","","","10"
"10 Completely satisfied","1995","inadequately","East Germany","1","","","","10"
"10 Completely satisfied","1995","general elemantary","West Germany","138","0.125433565040611","0.105680272345365","0.145186857735857","10"
"10 Completely satisfied","1995","general elemantary","East Germany","22","","","","10"
"10 Completely satisfied","1995","middle vocational","West Germany","294","0.0905524472848148","0.0803713461457054","0.100733548423924","10"
"10 Completely satisfied","1995","middle vocational","East Germany","82","0.0742215409408769","0.0598218752897274","0.0886212065920264","10"
"10 Completely satisfied","1995","vocational + Abi","West Germany","23","","","","10"
"10 Completely satisfied","1995","vocational + Abi","East Germany","3","","","","10"
"10 Completely satisfied","1995","higher vocational","West Germany","37","0.0919155312752618","0.063460565153663","0.120370497396861","10"
"10 Completely satisfied","1995","higher vocational","East Germany","8","","","","10"
"10 Completely satisfied","1995","higher education","West Germany","49","0.0610504915751094","0.0436704812979266","0.0784305018522922","10"
"10 Completely satisfied","1995","higher education","East Germany","51","0.0778860225380799","0.0570746635639863","0.0986973815121736","10"
"2 on Scale 1 to 10","1995","general elemantary","West Germany","20","","","","2"
"2 on Scale 1 to 10","1995","higher vocational","East Germany","4","","","","2"
"2 on Scale 1 to 10","1995","in school","West Germany","","","","","2"
"2 on Scale 1 to 10","1995","in school","East Germany","","","","","2"
"2 on Scale 1 to 10","1995","inadequately","West Germany","5","","","","2"
"2 on Scale 1 to 10","1995","inadequately","East Germany","","","","","2"
"2 on Scale 1 to 10","1995","general elemantary","East Germany","7","","","","2"
"2 on Scale 1 to 10","1995","middle vocational","West Germany","68","0.0285349207173563","0.0226280460177028","0.0344417954170098","2"
"2 on Scale 1 to 10","1995","middle vocational","East Germany","40","0.0287936783005398","0.0196074292906338","0.0379799273104458","2"
"2 on Scale 1 to 10","1995","vocational + Abi","West Germany","14","","","","2"
"2 on Scale 1 to 10","1995","vocational + Abi","East Germany","1","","","","2"
"2 on Scale 1 to 10","1995","higher vocational","West Germany","9","","","","2"
"2 on Scale 1 to 10","1995","higher education","West Germany","22","","","","2"
"2 on Scale 1 to 10","1995","higher education","East Germany","15","","","","2"
"3 on Scale 1 to 10","1995","in school","West Germany","1","","","","3"
"3 on Scale 1 to 10","1995","in school","East Germany","","","","","3"
"3 on Scale 1 to 10","1995","inadequately","West Germany","12","","","","3"
"3 on Scale 1 to 10","1995","inadequately","East Germany","","","","","3"
"3 on Scale 1 to 10","1995","general elemantary","West Germany","36","0.0426353458517312","0.030586101739817","0.0546845899636453","3"
"3 on Scale 1 to 10","1995","general elemantary","East Germany","6","","","","3"
"3 on Scale 1 to 10","1995","middle vocational","West Germany","94","0.0339460285215165","0.0275213558270943","0.0403707012159388","3"
"3 on Scale 1 to 10","1995","middle vocational","East Germany","57","0.0404700945408575","0.0296450359394738","0.0512951531422412","3"
"3 on Scale 1 to 10","1995","vocational + Abi","West Germany","6","","","","3"
"3 on Scale 1 to 10","1995","vocational + Abi","East Germany","2","","","","3"
"3 on Scale 1 to 10","1995","higher education","West Germany","20","","","","3"
"3 on Scale 1 to 10","1995","higher education","East Germany","25","","","","3"
"3 on Scale 1 to 10","1995","higher vocational","East Germany","5","","","","3"
"3 on Scale 1 to 10","1995","higher vocational","West Germany","11","","","","3"
"4 on Scale 1 to 10","1995","in school","West Germany","2","","","","4"
"4 on Scale 1 to 10","1995","in school","East Germany","","","","","4"
"4 on Scale 1 to 10","1995","vocational + Abi","East Germany","2","","","","4"
"4 on Scale 1 to 10","1995","higher vocational","West Germany","20","","","","4"
"4 on Scale 1 to 10","1995","middle vocational","East Germany","64","0.0582589390548939","0.0453918315884759","0.0711260465213119","4"
"4 on Scale 1 to 10","1995","vocational + Abi","West Germany","10","","","","4"
"4 on Scale 1 to 10","1995","higher education","East Germany","22","","","","4"
"4 on Scale 1 to 10","1995","general elemantary","West Germany","44","0.0386057807132626","0.0271159630630487","0.0500955983634765","4"
"4 on Scale 1 to 10","1995","general elemantary","East Germany","7","","","","4"
"4 on Scale 1 to 10","1995","inadequately","West Germany","10","","","","4"
"4 on Scale 1 to 10","1995","inadequately","East Germany","","","","","4"
"4 on Scale 1 to 10","1995","middle vocational","West Germany","115","0.0445850220863088","0.0372627419163875","0.0519073022562302","4"
"4 on Scale 1 to 10","1995","higher vocational","East Germany","9","","","","4"
"4 on Scale 1 to 10","1995","higher education","West Germany","30","0.0536482304008308","0.0372918076544328","0.0700046531472288","4"
"5 on Scale 1 to 10","1995","inadequately","East Germany","","","","","5"
"5 on Scale 1 to 10","1995","in school","West Germany","1","","","","5"
"5 on Scale 1 to 10","1995","in school","East Germany","1","","","","5"
"5 on Scale 1 to 10","1995","inadequately","West Germany","34","0.148350187712223","0.105227838230876","0.19147253719357","5"
"5 on Scale 1 to 10","1995","vocational + Abi","East Germany","4","","","","5"
"5 on Scale 1 to 10","1995","general elemantary","West Germany","163","0.160870120518263","0.138957793551406","0.182782447485121","5"
"5 on Scale 1 to 10","1995","vocational + Abi","West Germany","29","","","","5"
"5 on Scale 1 to 10","1995","higher vocational","West Germany","38","0.0867995492289346","0.0590700330871701","0.114529065370699","5"
"5 on Scale 1 to 10","1995","higher vocational","East Germany","24","","","","5"
"5 on Scale 1 to 10","1995","higher education","West Germany","63","0.0822007400292959","0.0622620766118948","0.102139403446697","5"
"5 on Scale 1 to 10","1995","middle vocational","East Germany","181","0.140351063915816","0.121270012193826","0.159432115637806","5"
"5 on Scale 1 to 10","1995","higher education","East Germany","77","0.146409626858241","0.118956744693532","0.173862509022951","5"
"5 on Scale 1 to 10","1995","middle vocational","West Germany","331","0.10520129038339","0.0943162753204218","0.116086305446359","5"
"5 on Scale 1 to 10","1995","general elemantary","East Germany","21","","","","5"
"6 on Scale 1 to 10","1995","general elemantary","West Germany","123","0.104684510738545","0.0864259947521862","0.122943026724904","6"
"6 on Scale 1 to 10","1995","higher education","West Germany","75","0.094961572908278","0.0736805849351338","0.116242560881422","6"
"6 on Scale 1 to 10","1995","inadequately","East Germany","1","","","","6"
"6 on Scale 1 to 10","1995","general elemantary","East Germany","11","","","","6"
"6 on Scale 1 to 10","1995","higher vocational","West Germany","32","0.0822362053700118","0.0551780933907618","0.109294317349262","6"
"6 on Scale 1 to 10","1995","higher vocational","East Germany","18","","","","6"
"6 on Scale 1 to 10","1995","middle vocational","West Germany","321","0.100742956831034","0.0900645835807243","0.111421330081343","6"
"6 on Scale 1 to 10","1995","middle vocational","East Germany","147","0.107739551711659","0.0907074872395029","0.124771616183816","6"
