"plh0173","year","sampreg","n","percent","lower_confidence","upper_confidence","value"
"6 on Scale 1 to 10","1997","West Germany","586","0.104882867296121","0.0968714235855902","0.112894311006652","6"
"7 on Scale 1 to 10","1997","East Germany","446","0.20497061393354","0.188163211275046","0.221778016592034","7"
"7 on Scale 1 to 10","1997","West Germany","1062","0.188013932744732","0.177797768168778","0.198230097320685","7"
"8 on Scale 1 to 10","1997","East Germany","593","0.256018848532539","0.237847793258187","0.274189903806892","8"
"8 on Scale 1 to 10","1997","West Germany","1503","0.263455571497026","0.251937712885604","0.274973430108447","8"
"9 on Scale 1 to 10","1997","East Germany","202","0.0909826617568778","0.0790089550624369","0.102956368451319","9"
"9 on Scale 1 to 10","1997","West Germany","719","0.127003239208258","0.11829696602965","0.135709512386865","9"
"0 Completely dissatisfied","1998","East Germany","62","0.0331146302877574","0.0258365903726691","0.0403926702028458","0"
"0 Completely dissatisfied","1998","West Germany","93","0.0168654181014225","0.0136674153618355","0.0200634208410095","0"
"1 on Scale 1 to 10","1998","East Germany","21","","","","1"
"1 on Scale 1 to 10","1998","West Germany","39","0.00916326796906766","0.00679680326246638","0.0115297326756689","1"
"10 Completely satisfied","1998","East Germany","143","0.0642914094670775","0.0543152412141248","0.0742675777200301","10"
"10 Completely satisfied","1998","West Germany","574","0.0967086158996405","0.0893682060919794","0.104049025707302","10"
"2 on Scale 1 to 10","1998","East Germany","50","0.0215970174530705","0.0156844956275563","0.0275095392785847","2"
"2 on Scale 1 to 10","1998","West Germany","112","0.0162589312818805","0.0131179873205479","0.0193998752432132","2"
"3 on Scale 1 to 10","1998","East Germany","111","0.0487370438473675","0.0399792066537158","0.0574948810410191","3"
"3 on Scale 1 to 10","1998","West Germany","186","0.0320309662183493","0.027657864886148","0.0364040675505506","3"
"4 on Scale 1 to 10","1998","East Germany","110","0.051253190586124","0.0422840134630581","0.0602223677091899","4"
"4 on Scale 1 to 10","1998","West Germany","261","0.0445337382443908","0.0394107183387919","0.0496567581499897","4"
"5 on Scale 1 to 10","1998","West Germany","668","0.107473978438449","0.0997820383068236","0.115165918570075","5"
"5 on Scale 1 to 10","1998","East Germany","298","0.135521368484776","0.12159948470593","0.149443252263623","5"
"6 on Scale 1 to 10","1998","East Germany","270","0.119749225342365","0.106543673709715","0.132954776975016","6"
"6 on Scale 1 to 10","1998","West Germany","660","0.0996737715322576","0.092233921419913","0.107113621644602","6"
"7 on Scale 1 to 10","1998","East Germany","412","0.162429058275768","0.147426696040871","0.177431420510665","7"
"7 on Scale 1 to 10","1998","West Germany","1204","0.192620723697312","0.182826633639584","0.202414813755041","7"
"8 on Scale 1 to 10","1998","East Germany","588","0.243780098769111","0.226316242079532","0.26124395545869","8"
"8 on Scale 1 to 10","1998","West Germany","1641","0.25938335039144","0.248498021074021","0.270268679708859","8"
"9 on Scale 1 to 10","1998","East Germany","257","0.106240769367482","0.0937072551806721","0.118774283554291","9"
"9 on Scale 1 to 10","1998","West Germany","790","0.12528723822579","0.117065570170253","0.133508906281326","9"
"0 Completely dissatisfied","1999","East Germany","44","0.0243939097114419","0.0180768715014514","0.0307109479214323","0"
"0 Completely dissatisfied","1999","West Germany","83","0.0167552687828256","0.0135241967628029","0.0199863408028484","0"
"1 on Scale 1 to 10","1999","East Germany","14","","","","1"
"1 on Scale 1 to 10","1999","West Germany","44","0.00810872844255065","0.00585112043164578","0.0103663364534555","1"
"10 Completely satisfied","1999","East Germany","137","0.0634507358345315","0.0534686984650733","0.0734327732039897","10"
"10 Completely satisfied","1999","West Germany","519","0.0848323780751159","0.0778182891253529","0.091846467024879","10"
"2 on Scale 1 to 10","1999","East Germany","50","0.0254150039946874","0.0189704851482395","0.0318595228411354","2"
"2 on Scale 1 to 10","1999","West Germany","96","0.0179155869842548","0.0145764821442223","0.0212546918242873","2"
"3 on Scale 1 to 10","1999","East Germany","100","0.0510007390220524","0.0419921511698451","0.0600093268742597","3"
"3 on Scale 1 to 10","1999","West Germany","199","0.0385967410490789","0.0337475617995933","0.0434459202985646","3"
"4 on Scale 1 to 10","1999","East Germany","97","0.047543191009999","0.038829495989315","0.0562568860306829","4"
"4 on Scale 1 to 10","1999","West Germany","264","0.0458550729353922","0.0405895562647115","0.0511205896060729","4"
"5 on Scale 1 to 10","1999","West Germany","661","0.117567775182817","0.109459565811184","0.12567598455445","5"
"5 on Scale 1 to 10","1999","East Germany","318","0.148047420911227","0.133504766610424","0.16259007521203","5"
"6 on Scale 1 to 10","1999","East Germany","277","0.118798268836482","0.105549416087236","0.132047121585727","6"
"6 on Scale 1 to 10","1999","West Germany","637","0.102307874200273","0.0946790367164943","0.109936711684051","6"
"7 on Scale 1 to 10","1999","East Germany","450","0.174599261737373","0.159054317287025","0.190144206187722","7"
"7 on Scale 1 to 10","1999","West Germany","1106","0.170613722915324","0.161144256076954","0.180083189753693","7"
"8 on Scale 1 to 10","1999","East Germany","560","0.233031429159825","0.215720053546957","0.250342804772694","8"
"8 on Scale 1 to 10","1999","West Germany","1616","0.259151970202498","0.248121806764468","0.270182133640528","8"
"9 on Scale 1 to 10","1999","East Germany","244","0.107651753024236","0.0949602432957037","0.120343262752769","9"
"9 on Scale 1 to 10","1999","West Germany","837","0.13829488122987","0.129604826448116","0.146984936011625","9"
"0 Completely dissatisfied","2000","East Germany","85","0.0282922723304733","0.0225258083008594","0.0340587363600873","0"
"0 Completely dissatisfied","2000","West Germany","206","0.0222094787857098","0.019339077143662","0.0250798804277576","0"
"1 on Scale 1 to 10","2000","East Germany","31","0.0103826690378351","0.00685736973107364","0.0139079683445966","1"
"1 on Scale 1 to 10","2000","West Germany","53","0.00549765868117573","0.00405739381464108","0.00693792354771038","1"
"10 Completely satisfied","2000","East Germany","300","0.106606538134462","0.0958735376400081","0.117339538628915","10"
"10 Completely satisfied","2000","West Germany","1222","0.127608966740633","0.121109963287673","0.134107970193593","10"
"2 on Scale 1 to 10","2000","East Germany","63","0.0189712080399645","0.0142266450783602","0.0237157710015689","2"
"2 on Scale 1 to 10","2000","West Germany","156","0.0161761627234032","0.0137189259895367","0.0186333994572697","2"
"3 on Scale 1 to 10","2000","East Germany","114","0.0393911454668334","0.0326259485562372","0.0461563423774297","3"
"3 on Scale 1 to 10","2000","West Germany","280","0.0312297610479607","0.0278417462384757","0.0346177758574457","3"
"4 on Scale 1 to 10","2000","East Germany","131","0.0437251009655126","0.0366135449897266","0.0508366569412985","4"
"4 on Scale 1 to 10","2000","West Germany","329","0.0336448270147167","0.0301326361185729","0.0371570179108606","4"
"5 on Scale 1 to 10","2000","West Germany","1028","0.103219931692792","0.0972937449541243","0.10914611843146","5"
"5 on Scale 1 to 10","2000","East Germany","440","0.138612839797441","0.126595488091202","0.150630191503681","5"
"6 on Scale 1 to 10","2000","East Germany","334","0.0982715521323785","0.0879187089081225","0.108624395356634","6"
"6 on Scale 1 to 10","2000","West Germany","954","0.0917188729182717","0.0860968828400634","0.09734086299648","6"
"7 on Scale 1 to 10","2000","East Germany","583","0.180659347694982","0.167278910167155","0.19403978522281","7"
"7 on Scale 1 to 10","2000","West Germany","1729","0.166570204615505","0.159312759737046","0.173827649493965","7"
"8 on Scale 1 to 10","2000","East Germany","735","0.225121551595054","0.210595981987724","0.239647121202384","8"
"8 on Scale 1 to 10","2000","West Germany","2818","0.271017212254469","0.262359410263539","0.279675014245399","8"
"9 on Scale 1 to 10","2000","East Germany","360","0.109965774805063","0.0990854974324634","0.120846052177663","9"
"9 on Scale 1 to 10","2000","West Germany","1350","0.131106923525363","0.124532668352958","0.137681178697767","9"
"0 Completely dissatisfied","2001","East Germany","74","0.024820381295009","0.0194079653820197","0.0302327972079983","0"
"0 Completely dissatisfied","2001","West Germany","170","0.0216606930528856","0.01879429818589","0.0245270879198811","0"
"1 on Scale 1 to 10","2001","East Germany","37","0.0123407930080292","0.00850001043793002","0.0161815755781284","1"
"1 on Scale 1 to 10","2001","West Germany","51","0.00537646303314187","0.0039365615129305","0.00681636455335324","1"
"10 Completely satisfied","2001","East Germany","240","0.0904947961603787","0.0805141415427376","0.10047545077802","10"
"10 Completely satisfied","2001","West Germany","1058","0.113860279775578","0.107605783802302","0.120114775748853","10"
"2 on Scale 1 to 10","2001","East Germany","70","0.0202067983857251","0.0153117093575997","0.0251018874138505","2"
"2 on Scale 1 to 10","2001","West Germany","143","0.0150291362397025","0.0126334287274576","0.0174248437519474","2"
"3 on Scale 1 to 10","2001","East Germany","122","0.0394508040065918","0.0326785636180771","0.0462230443951064","3"
"3 on Scale 1 to 10","2001","West Germany","293","0.0321178247532489","0.0286461470512744","0.0355895024552234","3"
"4 on Scale 1 to 10","2001","East Germany","142","0.0453487082897941","0.0381101933907094","0.0525872231888789","4"
"4 on Scale 1 to 10","2001","West Germany","346","0.0359666614899328","0.0323001657702777","0.0396331572095879","4"
"5 on Scale 1 to 10","2001","West Germany","1015","0.102812706438622","0.0968324467268601","0.108792966150384","5"
"5 on Scale 1 to 10","2001","East Germany","382","0.12317591744503","0.111742823623081","0.134609011266978","5"
"6 on Scale 1 to 10","2001","East Germany","326","0.099423620627393","0.0890136454723708","0.109833595782415","6"
"6 on Scale 1 to 10","2001","West Germany","901","0.0887965283887823","0.0831955903489834","0.0943974664285812","6"
"7 on Scale 1 to 10","2001","East Germany","601","0.183103722219824","0.169648939930612","0.196558504509036","7"
"7 on Scale 1 to 10","2001","West Germany","1670","0.169689181562687","0.162298193210748","0.177080169914626","7"
"8 on Scale 1 to 10","2001","East Germany","837","0.259131858136755","0.243888681071398","0.274375035202112","8"
"8 on Scale 1 to 10","2001","West Germany","2759","0.264426096551909","0.255742084738533","0.273110108365285","8"
"9 on Scale 1 to 10","2001","East Germany","343","0.10250260042547","0.0919507489175988","0.113054451933342","9"
"9 on Scale 1 to 10","2001","West Germany","1502","0.15026442871351","0.143228440815509","0.157300416611511","9"
"0 Completely dissatisfied","2002","East Germany","78","0.0306939619830392","0.0246570200511964","0.0367309039148819","0"
"0 Completely dissatisfied","2002","West Germany","170","0.0196646680222872","0.0170488658329294","0.022280470211645","0"
"1 on Scale 1 to 10","2002","East Germany","29","","","","1"
"1 on Scale 1 to 10","2002","West Germany","80","0.00902290661412238","0.00724143338285456","0.0108043798453902","1"
"10 Completely satisfied","2002","East Germany","199","0.06430871981996","0.0557233049300644","0.0728941347098556","10"
"10 Completely satisfied","2002","West Germany","1060","0.100960299932408","0.0952843440287122","0.106636255836103","10"
"2 on Scale 1 to 10","2002","East Germany","62","0.0203284765485676","0.0153893207820901","0.0252676323150452","2"
"2 on Scale 1 to 10","2002","West Germany","180","0.019024123872434","0.0164504366993154","0.0215978110455527","2"
"3 on Scale 1 to 10","2002","East Germany","134","0.0532276298971383","0.0453707264546377","0.061084533339639","3"
"3 on Scale 1 to 10","2002","West Germany","315","0.0376099783541616","0.0340257030556285","0.0411942536526947","3"
"4 on Scale 1 to 10","2002","East Germany","139","0.0422440602201974","0.0352040981774833","0.0492840222629115","4"
"4 on Scale 1 to 10","2002","West Germany","376","0.039129898874736","0.0354768038901256","0.0427829938593465","4"
"5 on Scale 1 to 10","2002","West Germany","1051","0.106707581264225","0.10089098762762","0.112524174900829","5"
"5 on Scale 1 to 10","2002","East Germany","358","0.121571815962956","0.110134354421803","0.13300927750411","5"
"6 on Scale 1 to 10","2002","East Germany","337","0.0969772105538352","0.086619965226066","0.107334455881604","6"
"6 on Scale 1 to 10","2002","West Germany","1065","0.102113974605215","0.096409344910292","0.107818604300139","6"
"7 on Scale 1 to 10","2002","East Germany","590","0.18563200265879","0.172023923142553","0.199240082175027","7"
"7 on Scale 1 to 10","2002","West Germany","1923","0.179329829682915","0.172102383711437","0.186557275654394","7"
"8 on Scale 1 to 10","2002","East Germany","834","0.261258386702392","0.245882454119675","0.276634319285108","8"
"8 on Scale 1 to 10","2002","West Germany","3012","0.256056137519366","0.247833484969294","0.264278790069438","8"
"9 on Scale 1 to 10","2002","East Germany","376","0.113196866584214","0.102107905071671","0.124285828096758","9"
"9 on Scale 1 to 10","2002","West Germany","1591","0.13038060125813","0.124036861461454","0.136724341054806","9"
"0 Completely dissatisfied","2003","East Germany","98","0.0384902051797033","0.0316437801744312","0.0453366301849755","0"
"0 Completely dissatisfied","2003","West Germany","162","0.0193681233774379","0.016697795436802","0.0220384513180737","0"
"1 on Scale 1 to 10","2003","East Germany","26","","","","1"
"1 on Scale 1 to 10","2003","West Germany","79","0.00892639402707032","0.00710393066112948","0.0107488573930111","1"
"10 Completely satisfied","2003","East Germany","158","0.0454623361923989","0.03804864836234","0.0528760240224578","10"
"10 Completely satisfied","2003","West Germany","925","0.0950346745433368","0.0893523656207714","0.100716983465902","10"
"2 on Scale 1 to 10","2003","East Germany","76","0.0246815948459528","0.0191599088566428","0.0302032808352628","2"
"2 on Scale 1 to 10","2003","West Germany","187","0.0232148333355521","0.02029706949209","0.0261325971790142","2"
"3 on Scale 1 to 10","2003","East Germany","114","0.0372037799887764","0.0304682370691629","0.0439393229083899","3"
"3 on Scale 1 to 10","2003","West Germany","325","0.0378738628014214","0.0341751242617813","0.0415726013410615","3"
"4 on Scale 1 to 10","2003","East Germany","148","0.0549904149739111","0.046877564136803","0.0631032658110192","4"
"4 on Scale 1 to 10","2003","West Germany","383","0.0389315181418581","0.0351835519698281","0.0426794843138882","4"
"5 on Scale 1 to 10","2003","West Germany","1007","0.10697983886574","0.10099090624692","0.11296877148456","5"
"5 on Scale 1 to 10","2003","East Germany","361","0.13284143420001","0.120762519260666","0.144920349139354","5"
"6 on Scale 1 to 10","2003","East Germany","340","0.112403601122166","0.101162476456904","0.123644725787428","6"
"6 on Scale 1 to 10","2003","West Germany","948","0.0939879910547915","0.088333793404147","0.0996421887054361","6"
"7 on Scale 1 to 10","2003","East Germany","581","0.177086291248797","0.163500607344124","0.19067197515347","7"
"7 on Scale 1 to 10","2003","West Germany","1835","0.175878249465072","0.168501422769537","0.183255076160607","7"
"8 on Scale 1 to 10","2003","East Germany","778","0.255509233941353","0.239987335284489","0.271031132598217","8"
"8 on Scale 1 to 10","2003","West Germany","2872","0.265610545563916","0.257052911762731","0.2741681793651","8"
"9 on Scale 1 to 10","2003","East Germany","353","0.112338183207745","0.10109991601647","0.123576450399021","9"
"9 on Scale 1 to 10","2003","West Germany","1509","0.134193968823804","0.127589397608808","0.140798540038801","9"
"0 Completely dissatisfied","2004","East Germany","111","0.0481485061361561","0.0404245554423916","0.0558724568299207","0"
"0 Completely dissatisfied","2004","West Germany","162","0.0206874773206798","0.0178752987364742","0.0234996559048855","0"
"1 on Scale 1 to 10","2004","East Germany","32","0.0151364980751261","0.0107313124550325","0.0195416836952198","1"
"1 on Scale 1 to 10","2004","West Germany","88","0.00948525039183958","0.00757018614407141","0.0114003146396077","1"
"10 Completely satisfied","2004","East Germany","149","0.0557652016961927","0.0474860636179119","0.0640443397744736","10"
"10 Completely satisfied","2004","West Germany","872","0.0897870377640913","0.0841388801820113","0.0954351953461712","10"
"2 on Scale 1 to 10","2004","East Germany","77","0.0311162443617193","0.0248516506492214","0.0373808380742173","2"
"2 on Scale 1 to 10","2004","West Germany","206","0.024608318784077","0.0215473495052922","0.0276692880628619","2"
"3 on Scale 1 to 10","2004","East Germany","102","0.0335698530837268","0.0270711986938205","0.0400685074736332","3"
"3 on Scale 1 to 10","2004","West Germany","325","0.0360475062280125","0.0323645725050254","0.0397304399509996","3"
"4 on Scale 1 to 10","2004","East Germany","141","0.0546865256613755","0.0464831693254093","0.0628898819973417","4"
"4 on Scale 1 to 10","2004","West Germany","368","0.0439607006032877","0.0399102937409066","0.0480111074656688","4"
"5 on Scale 1 to 10","2004","West Germany","1047","0.114999954932637","0.108696930993415","0.121302978871859","5"
"5 on Scale 1 to 10","2004","East Germany","381","0.12599650500129","0.114023605967681","0.137969404034898","5"
"6 on Scale 1 to 10","2004","East Germany","296","0.098110437635887","0.0873780148371874","0.108842860434587","6"
"6 on Scale 1 to 10","2004","West Germany","992","0.105419060431317","0.0993517269485825","0.111486393914051","6"
"7 on Scale 1 to 10","2004","East Germany","577","0.195083266888254","0.180786133334452","0.209380400442056","7"
"7 on Scale 1 to 10","2004","West Germany","1778","0.179572758946376","0.171989275576496","0.187156242316256","7"
"8 on Scale 1 to 10","2004","East Germany","752","0.236297996918677","0.220971056427506","0.251624937409847","8"
"8 on Scale 1 to 10","2004","West Germany","2632","0.250919309139609","0.24235366913756","0.259484949141657","8"
"9 on Scale 1 to 10","2004","East Germany","333","0.106088964541596","0.094978154032097","0.117199775051095","9"
"9 on Scale 1 to 10","2004","West Germany","1371","0.124512625458073","0.117989434168348","0.131035816747799","9"
"0 Completely dissatisfied","2005","East Germany","118","0.0584526357184972","0.0497817478836382","0.0671235235533562","0"
"0 Completely dissatisfied","2005","West Germany","152","0.0220381173324364","0.0190601777735591","0.0250160568913137","0"
"1 on Scale 1 to 10","2005","East Germany","32","0.0155781641980005","0.0110010769542087","0.0201552514417924","1"
"1 on Scale 1 to 10","2005","West Germany","71","0.00925205176422637","0.00730996652564753","0.0111941370028052","1"
"10 Completely satisfied","2005","East Germany","174","0.0598941446459619","0.0511237124533489","0.0686645768385749","10"
"10 Completely satisfied","2005","West Germany","785","0.0868287535293951","0.081116919666484","0.0925405873923061","10"
"2 on Scale 1 to 10","2005","East Germany","66","0.0244937599662179","0.0187805105028735","0.0302070094295623","2"
"2 on Scale 1 to 10","2005","West Germany","203","0.02792857009424","0.0245863033363895","0.0312708368520904","2"
"3 on Scale 1 to 10","2005","East Germany","106","0.0368463518869658","0.0298835270872292","0.0438091766867023","3"
"3 on Scale 1 to 10","2005","West Germany","314","0.038376788237059","0.0344800211245439","0.042273555349574","3"
"4 on Scale 1 to 10","2005","East Germany","139","0.051024587221944","0.0428914581785324","0.0591577162653557","4"
"4 on Scale 1 to 10","2005","West Germany","435","0.0519423506387025","0.0474409689217863","0.0564437323556188","4"
"5 on Scale 1 to 10","2005","West Germany","957","0.115830372313762","0.109338847944369","0.122321896683155","5"
"5 on Scale 1 to 10","2005","East Germany","329","0.121237497495941","0.109173404591286","0.133301590400595","5"
"6 on Scale 1 to 10","2005","East Germany","324","0.104733034420363","0.0934153245661495","0.116050744274577","6"
"6 on Scale 1 to 10","2005","West Germany","932","0.100011148283074","0.093925449661533","0.106096846904615","6"
"7 on Scale 1 to 10","2005","East Germany","492","0.166913827546347","0.153131214795049","0.180696440297644","7"
"7 on Scale 1 to 10","2005","West Germany","1697","0.173689757078568","0.166005067277476","0.181374446879661","7"
"8 on Scale 1 to 10","2005","East Germany","751","0.262276532354587","0.246018538731447","0.278534525977726","8"
"8 on Scale 1 to 10","2005","West Germany","2454","0.249585287486951","0.240806635550083","0.25836393942382","8"
"9 on Scale 1 to 10","2005","East Germany","281","0.0985494645451751","0.0875330944447179","0.109565834645632","9"
"9 on Scale 1 to 10","2005","West Germany","1336","0.124516803241586","0.117819413721844","0.131214192761328","9"
"0 Completely dissatisfied","2006","East Germany","83","0.0364859985323678","0.0296690122632987","0.043302984801437","0"
"0 Completely dissatisfied","2006","West Germany","147","0.018688042955071","0.0160044309937199","0.0213716549164221","0"
"1 on Scale 1 to 10","2006","East Germany","30","0.0126216106335044","0.00856279350872028","0.0166804277582886","1"
"1 on Scale 1 to 10","2006","West Germany","92","0.0114522198927255","0.00934369887943045","0.0135607409060205","1"
"10 Completely satisfied","2006","East Germany","171","0.0666018586651463","0.0575366683416376","0.0756670489886551","10"
"10 Completely satisfied","2006","West Germany","884","0.0908081481835578","0.0851140567196341","0.0965022396474815","10"
"2 on Scale 1 to 10","2006","East Germany","61","0.0229961288864355","0.0175463887336367","0.0284458690392343","2"
"2 on Scale 1 to 10","2006","West Germany","194","0.0244555070842716","0.0213946282466245","0.0275163859219187","2"
"3 on Scale 1 to 10","2006","East Germany","108","0.0319456371712098","0.0255518829657306","0.038339391376689","3"
"3 on Scale 1 to 10","2006","West Germany","376","0.0444725031003336","0.0403874129657545","0.0485575932349126","3"
"4 on Scale 1 to 10","2006","East Germany","143","0.0598910502147689","0.0512638407237151","0.0685182597058226","4"
"4 on Scale 1 to 10","2006","West Germany","417","0.0504863901616953","0.0461475663150198","0.0548252140083709","4"
"5 on Scale 1 to 10","2006","East Germany","349","0.122559823591587","0.110636890476388","0.134482756706785","5"
"5 on Scale 1 to 10","2006","West Germany","982","0.106862941772702","0.100740750706194","0.112985132839209","5"
"6 on Scale 1 to 10","2006","East Germany","316","0.10663660824358","0.0954146790634561","0.117858537423703","6"
"6 on Scale 1 to 10","2006","West Germany","970","0.106308393306106","0.100200212575445","0.112416574036767","6"
"7 on Scale 1 to 10","2006","East Germany","587","0.186206136571621","0.172052941710871","0.200359331432371","7"
"7 on Scale 1 to 10","2006","West Germany","1862","0.179863206097449","0.172252085994808","0.18747432620009","7"
"8 on Scale 1 to 10","2006","East Germany","749","0.248761490462954","0.233044087695884","0.264478893230024","8"
"8 on Scale 1 to 10","2006","West Germany","2506","0.242115901011592","0.233627081186092","0.250604720837091","8"
"9 on Scale 1 to 10","2006","East Germany","309","0.105293657026826","0.0941342363618151","0.116453077691838","9"
"9 on Scale 1 to 10","2006","West Germany","1352","0.124486746434497","0.117944495733267","0.131028997135726","9"
"0 Completely dissatisfied","2007","East Germany","97","0.036205511119967","0.0293134495736663","0.0430975726662676","0"
"0 Completely dissatisfied","2007","West Germany","139","0.0211827903372957","0.0182510811254777","0.0241144995491138","0"
"1 on Scale 1 to 10","2007","East Germany","21","","","","1"
"1 on Scale 1 to 10","2007","West Germany","71","0.0107193011162803","0.00862267248132367","0.012815929751237","1"
"10 Completely satisfied","2007","East Germany","139","0.067223135802231","0.0579842871464695","0.0764619844579926","10"
"10 Completely satisfied","2007","West Germany","682","0.0799426735581763","0.0744209420207669","0.0854644050955857","10"
"2 on Scale 1 to 10","2007","East Germany","74","0.0293868326346341","0.0231556703034957","0.0356179949657726","2"
"2 on Scale 1 to 10","2007","West Germany","177","0.0230022866622061","0.0199501021176355","0.0260544712067768","2"
"3 on Scale 1 to 10","2007","East Germany","127","0.044105917101569","0.0365302147773873","0.0516816194257507","3"
"3 on Scale 1 to 10","2007","West Germany","298","0.0337765995389647","0.0300984850152757","0.0374547140626537","3"
"4 on Scale 1 to 10","2007","East Germany","140","0.0481247990857882","0.0402281278519256","0.0560214703196507","4"
"4 on Scale 1 to 10","2007","West Germany","381","0.0472915612054315","0.0429699037451273","0.0516132186657357","4"
"5 on Scale 1 to 10","2007","West Germany","1028","0.115270242195643","0.108768310095617","0.12177217429567","5"
"5 on Scale 1 to 10","2007","East Germany","344","0.126879727976281","0.114599604274563","0.139159851677998","5"
"6 on Scale 1 to 10","2007","East Germany","308","0.109744439032416","0.0982120789191187","0.121276799145714","6"
"6 on Scale 1 to 10","2007","West Germany","934","0.102350144404916","0.0961788506124734","0.108521438197359","6"
"7 on Scale 1 to 10","2007","East Germany","547","0.189638000975005","0.175174554118453","0.204101447831557","7"
"7 on Scale 1 to 10","2007","West Germany","1756","0.186674396364724","0.178741110396344","0.194607682333104","7"
"8 on Scale 1 to 10","2007","East Germany","729","0.236670200850807","0.220988344026737","0.252352057674877","8"
"8 on Scale 1 to 10","2007","West Germany","2507","0.252027129644703","0.243187275912045","0.260866983377361","8"
"9 on Scale 1 to 10","2007","East Germany","296","0.101997899072305","0.0908317383193087","0.113164059825301","9"
"9 on Scale 1 to 10","2007","West Germany","1294","0.127762874971659","0.120966174497842","0.134559575445476","9"
"0 Completely dissatisfied","2008","East Germany","47","0.0188932149920951","0.0137434546450439","0.0240429753391463","0"
"0 Completely dissatisfied","2008","West Germany","108","0.0168737003344762","0.0141813053424974","0.0195660953264549","0"
"1 on Scale 1 to 10","2008","East Germany","22","","","","1"
"1 on Scale 1 to 10","2008","West Germany","68","0.00949474422748613","0.00746753311509107","0.0115219553398812","1"
"10 Completely satisfied","2008","East Germany","122","0.054216166215902","0.0456509902194128","0.0627813422123912","10"
"10 Completely satisfied","2008","West Germany","664","0.080337084655746","0.0746550834449314","0.0860190858665606","10"
"2 on Scale 1 to 10","2008","East Germany","68","0.0260090230302576","0.0199887604705274","0.0320292855899879","2"
"2 on Scale 1 to 10","2008","West Germany","161","0.0204239641492267","0.0174671907202598","0.0233807375781936","2"
"3 on Scale 1 to 10","2008","East Germany","101","0.0466633286597846","0.0386854586962238","0.0546411986233453","3"
"3 on Scale 1 to 10","2008","West Germany","309","0.04067708000977","0.0365476867346181","0.044806473284922","3"
"4 on Scale 1 to 10","2008","East Germany","133","0.0429322428463181","0.0352650025001614","0.0505994831924749","4"
"4 on Scale 1 to 10","2008","West Germany","371","0.04750215846185","0.0430556653576581","0.0519486515660419","4"
"5 on Scale 1 to 10","2008","West Germany","954","0.120753125412528","0.113941769754778","0.127564481070277","5"
"5 on Scale 1 to 10","2008","East Germany","304","0.123969984848417","0.111504943790913","0.136435025905921","5"
"6 on Scale 1 to 10","2008","East Germany","296","0.0992306428005682","0.0879221259320152","0.110539159669121","6"
"6 on Scale 1 to 10","2008","West Germany","937","0.108856563718053","0.102345827988467","0.115367299447639","6"
"7 on Scale 1 to 10","2008","East Germany","524","0.191825053791763","0.176932084232419","0.206718023351106","7"
"7 on Scale 1 to 10","2008","West Germany","1611","0.182023964414347","0.173957865832049","0.190090062996646","7"
"8 on Scale 1 to 10","2008","East Germany","756","0.281249416707377","0.264243076362522","0.298255757052232","8"
"8 on Scale 1 to 10","2008","West Germany","2335","0.245491895423588","0.236495273186563","0.254488517660613","8"
"9 on Scale 1 to 10","2008","East Germany","312","0.105535557516109","0.0939141992273967","0.117156915804821","9"
"9 on Scale 1 to 10","2008","West Germany","1273","0.127565719192929","0.120592034570459","0.134539403815399","9"
"0 Completely dissatisfied","2009","East Germany","59","0.0298959481223485","0.0233233399144956","0.0364685563302013","0"
"0 Completely dissatisfied","2009","West Germany","128","0.0208684307283356","0.0177805477545338","0.0239563137021375","0"
"1 on Scale 1 to 10","2009","West Germany","97","0.0152908866959606","0.0126401552885495","0.0179416181033717","1"
"1 on Scale 1 to 10","2009","East Germany","40","0.016750353816937","0.0117973768099503","0.0217033308239238","1"
"10 Completely satisfied","2009","West Germany","600","0.0709218126534546","0.0653766861851075","0.0764669391218017","10"
"10 Completely satisfied","2009","East Germany","124","0.0562360379096821","0.0473448155359882","0.0651272602833761","10"
"2 on Scale 1 to 10","2009","West Germany","173","0.0270636241218046","0.0235582804213292","0.0305689678222799","2"
"2 on Scale 1 to 10","2009","East Germany","61","0.0263319298322043","0.0201522037024061","0.0325116559620025","2"
"3 on Scale 1 to 10","2009","West Germany","314","0.0420292466212604","0.037694663475533","0.0463638297669879","3"
"3 on Scale 1 to 10","2009","East Germany","90","0.0295606873108596","0.0230239072236851","0.0360974673980342","3"
"4 on Scale 1 to 10","2009","West Germany","362","0.0453452890784827","0.0408507552079624","0.049839822949003","4"
"4 on Scale 1 to 10","2009","East Germany","131","0.0500298141589668","0.0416160205891366","0.0584436077287969","4"
"5 on Scale 1 to 10","2009","West Germany","840","0.112154004851501","0.105337345002543","0.118970664700458","5"
"5 on Scale 1 to 10","2009","East Germany","296","0.118060520004594","0.105606941639176","0.130514098370011","5"
"6 on Scale 1 to 10","2009","West Germany","854","0.0991517797156244","0.0926956614172946","0.105607898013954","6"
"6 on Scale 1 to 10","2009","East Germany","282","0.101641455068142","0.0899791953665798","0.113303714769704","6"
"7 on Scale 1 to 10","2009","West Germany","1547","0.191177011315519","0.182682468936904","0.199671553694134","7"
"7 on Scale 1 to 10","2009","East Germany","534","0.216301767916667","0.200411658487663","0.232191877345671","7"
"8 on Scale 1 to 10","2009","West Germany","2144","0.249633244974977","0.240283852023174","0.258982637926781","8"
"8 on Scale 1 to 10","2009","East Germany","628","0.226651559164298","0.210493492984376","0.242809625344219","8"
