"plh0037","year","e11102","n","percent","lower_confidence","upper_confidence","value"
"Some worries","2012","Not Employed","4312","0.53625336958302","0.525336587595887","0.547170151570153","2"
"Big worries","2013","Employed","2919","0.250152417800598","0.24225355172451","0.258051283876686","1"
"Big worries","2013","Not Employed","1926","0.266789332354531","0.256654656561829","0.276924008147234","1"
"No worries","2013","Employed","2313","0.20847114423491","0.201062610694128","0.215879677775691","3"
"No worries","2013","Not Employed","1492","0.207292411262746","0.198003614681765","0.216581207843727","3"
"Some worries","2013","Employed","6317","0.541376437964492","0.532288742668395","0.550464133260588","2"
"Some worries","2013","Not Employed","3898","0.525918256382723","0.514476387102627","0.537360125662819","2"
"Big worries","2014","Employed","4691","0.258316031555584","0.25187516696264","0.264756896148529","1"
"Big worries","2014","Not Employed","2772","0.297358046285025","0.288075078138628","0.306641014431422","1"
"No worries","2014","Employed","3484","0.200104989489909","0.194217847699869","0.20599213127995","3"
"No worries","2014","Not Employed","1755","0.187002042284548","0.179083451934547","0.194920632634548","3"
"Some worries","2014","Employed","9566","0.541578978954506","0.534246983201843","0.548910974707169","2"
"Some worries","2014","Not Employed","4787","0.515639911430428","0.505490580538425","0.52578924232243","2"
"Big worries","2015","Employed","4180","0.248320361304686","0.241740736199873","0.254899986409499","1"
"Big worries","2015","Not Employed","2408","0.291170249938887","0.281464839741113","0.30087566013666","1"
"No worries","2015","Employed","3232","0.195709788918894","0.189667642353066","0.201751935484722","3"
"No worries","2015","Not Employed","1569","0.183845949643141","0.175570672818975","0.192121226467308","3"
"Some worries","2015","Employed","9151","0.55596984977642","0.548403081394598","0.563536618158242","2"
"Some worries","2015","Not Employed","4440","0.524983800417972","0.514315466784753","0.535652134051191","2"
"Big worries","2016","Employed","4663","0.290749509585886","0.283735699336415","0.297763319835356","1"
"Big worries","2016","Not Employed","2649","0.330984607887083","0.320719758805641","0.341249456968525","1"
"No worries","2016","Employed","2833","0.182406652871297","0.176442020157986","0.188371285584608","3"
"No worries","2016","Not Employed","1295","0.161684609045407","0.153653626629406","0.169715591461408","3"
"Some worries","2016","Employed","8607","0.526843837542817","0.519132354690601","0.534555320395034","2"
"Some worries","2016","Not Employed","4129","0.50733078306751","0.496425073296899","0.518236492838121","2"
"Big worries","2017","Employed","6134","0.337937790093392","0.331025844851818","0.344849735334966","1"
"Big worries","2017","Not Employed","3254","0.378505339861002","0.368227113590882","0.388783566131123","1"
"No worries","2017","Employed","2633","0.14996140902954","0.144744159760261","0.155178658298818","3"
"No worries","2017","Not Employed","1190","0.141582798300681","0.134194950840827","0.148970645760535","3"
"Some worries","2017","Employed","9223","0.512100800877069","0.504796556591195","0.519405045162942","2"
"Some worries","2017","Not Employed","4110","0.479911861838316","0.469324623629634","0.490499100046999","2"
"Big worries","2018","Employed","5575","0.319431710768063","0.312509827581003","0.326353593955123","1"
"Big worries","2018","Not Employed","2917","0.364159637143724","0.353777460067914","0.374541814219535","1"
"No worries","2018","Employed","2707","0.155776621112075","0.150392941277956","0.161160300946194","3"
"No worries","2018","Not Employed","1254","0.137923232472797","0.130483451235733","0.145363013709862","3"
"Some worries","2018","Employed","9148","0.524791668119863","0.517377970196297","0.532205366043429","2"
"Some worries","2018","Not Employed","4081","0.497917130383479","0.48712928489759","0.508704975869368","2"
"Big worries","2019","Employed","8519","0.474339277169883","0.466980077466286","0.481698476873481","1"
"Big worries","2019","Not Employed","4055","0.492475491643396","0.481561730334563","0.50338925295223","1"
"No worries","2019","Employed","1668","0.0979242991254062","0.093544037924738","0.102304560326074","3"
"No worries","2019","Not Employed","757","0.0954113467021344","0.0889980813226999","0.101824612081569","3"
"Some worries","2019","Employed","7499","0.42773642370471","0.420444880558674","0.435027966850747","2"
"Some worries","2019","Not Employed","3249","0.412113161654469","0.401368104213504","0.422858219095435","2"
