"plh0037","year","migback","regtyp","n","percent","lower_confidence","upper_confidence","value"
"Big worries","2009","direct migration background","Rural Area","87","0.263809532557166","0.214909276745456","0.312709788368876","1"
"Big worries","2009","direct migration background","Urban Area","392","0.299332628957196","0.274839568106503","0.32382568980789","1"
"Big worries","2009","indirect migration background","Rural Area","22","","","","1"
"Big worries","2009","indirect migration background","Urban Area","182","0.273834994791866","0.238004587893347","0.309665401690385","1"
"Big worries","2009","no migration background","Rural Area","1496","0.258651262116117","0.247378897758505","0.269923626473728","1"
"Big worries","2009","no migration background","Urban Area","2865","0.298990753619968","0.289959287289959","0.308022219949976","1"
"No worries","2009","indirect migration background","Urban Area","84","0.145044364701463","0.116749225955519","0.173339503447407","3"
"No worries","2009","indirect migration background","Rural Area","37","0.245743951923928","0.1673973948734","0.324090508974457","3"
"No worries","2009","direct migration background","Rural Area","54","0.168691461951505","0.127138836866291","0.210244087036718","3"
"No worries","2009","direct migration background","Urban Area","228","0.154510961705148","0.135180433413118","0.173841489997178","3"
"No worries","2009","no migration background","Rural Area","1027","0.17910383026903","0.169233243006826","0.188974417531235","3"
"No worries","2009","no migration background","Urban Area","1540","0.16018488316698","0.152949356918708","0.167420409415251","3"
"Some worries","2009","direct migration background","Urban Area","723","0.546156409337656","0.51952944201656","0.572783376658752","2"
"Some worries","2009","indirect migration background","Rural Area","57","0.569627956470949","0.479525471152899","0.659730441788999","2"
"Some worries","2009","no migration background","Urban Area","5466","0.540824363213053","0.530993649308957","0.550655077117148","2"
"Some worries","2009","direct migration background","Rural Area","171","0.567499005491329","0.51252632654967","0.622471684432988","2"
"Some worries","2009","indirect migration background","Urban Area","329","0.581120640506671","0.541477574174594","0.620763706838748","2"
"Some worries","2009","no migration background","Rural Area","3274","0.562244907614853","0.54947391041718","0.575015904812526","2"
"Big worries","2010","direct migration background","Rural Area","167","0.306953512214747","0.270471280918261","0.343435743511233","1"
"Big worries","2010","direct migration background","Urban Area","659","0.305845462920136","0.28688252294374","0.324808402896533","1"
"Big worries","2010","indirect migration background","Rural Area","54","0.230302742039566","0.171806081075417","0.288799403003715","1"
"Big worries","2010","indirect migration background","Urban Area","332","0.33159559051068","0.30164268121682","0.361548499804539","1"
"Big worries","2010","no migration background","Rural Area","1883","0.266109561913211","0.256040072908819","0.276179050917602","1"
"Big worries","2010","no migration background","Urban Area","3777","0.30564851806745","0.297582558203657","0.313714477931243","1"
"No worries","2010","indirect migration background","Rural Area","46","0.234261277633433","0.175415932922187","0.293106622344679","3"
"No worries","2010","indirect migration background","Urban Area","150","0.164036109216105","0.140475936278635","0.187596282153576","3"
"No worries","2010","direct migration background","Rural Area","117","0.138552923231864","0.111226294724967","0.165879551738761","3"
"No worries","2010","direct migration background","Urban Area","451","0.179490507453668","0.163696617287702","0.195284397619635","3"
"No worries","2010","no migration background","Rural Area","1455","0.202325409764301","0.193171646622948","0.211479172905654","3"
"No worries","2010","no migration background","Urban Area","2102","0.172887367608825","0.166266434750369","0.17950830046728","3"
"Some worries","2010","direct migration background","Rural Area","330","0.554493564553389","0.515180296149044","0.593806832957735","2"
"Some worries","2010","direct migration background","Urban Area","1158","0.514664029626195","0.494095193699367","0.535232865553024","2"
"Some worries","2010","indirect migration background","Rural Area","99","0.535435980327001","0.466141584260971","0.604730376393032","2"
"Some worries","2010","indirect migration background","Urban Area","467","0.504368300273215","0.472557952726581","0.536178647819849","2"
"Some worries","2010","no migration background","Rural Area","4061","0.531565028322488","0.520194924427881","0.542935132217095","2"
"Some worries","2010","no migration background","Urban Area","6652","0.521464114323725","0.512717807769062","0.530210420878389","2"
"Big worries","2011","direct migration background","Rural Area","133","0.25837567011844","0.218153992092525","0.298597348144356","1"
"Big worries","2011","direct migration background","Urban Area","430","0.263342008314856","0.241214434978292","0.285469581651419","1"
"Big worries","2011","indirect migration background","Rural Area","36","0.291007954090966","0.214668025717906","0.367347882464027","1"
"Big worries","2011","indirect migration background","Urban Area","201","0.299227280542159","0.26410516344046","0.334349397643857","1"
"Big worries","2011","no migration background","Rural Area","1836","0.282292314005567","0.271385041928036","0.293199586083099","1"
"Big worries","2011","no migration background","Urban Area","3488","0.305391828387669","0.296890844215467","0.313892812559872","1"
"No worries","2011","direct migration background","Rural Area","73","0.161022817677772","0.12725047569097","0.194795159664574","3"
"No worries","2011","direct migration background","Urban Area","269","0.171794303685758","0.152844083906434","0.190744523465083","3"
"No worries","2011","indirect migration background","Rural Area","24","","","","3"
"No worries","2011","indirect migration background","Urban Area","104","0.143125498520337","0.116265337223501","0.169985659817173","3"
"No worries","2011","no migration background","Rural Area","1160","0.172108832203779","0.16296178279977","0.181255881607788","3"
"No worries","2011","no migration background","Urban Area","1752","0.160571711994861","0.153795345654634","0.167348078335087","3"
"Some worries","2011","direct migration background","Urban Area","823","0.564863687999386","0.539956468005869","0.589770907992903","2"
"Some worries","2011","direct migration background","Rural Area","249","0.580601512203788","0.535260114451287","0.625942909956289","2"
"Some worries","2011","indirect migration background","Rural Area","76","0.486891904684881","0.402888024460658","0.570895784909105","2"
"Some worries","2011","indirect migration background","Urban Area","348","0.557647220937504","0.519553302156135","0.595741139718874","2"
"Some worries","2011","no migration background","Rural Area","3546","0.545598853790654","0.533533244583258","0.557664462998049","2"
"Some worries","2011","no migration background","Urban Area","6036","0.53403645961747","0.524829166280349","0.543243752954592","2"
