"plh0037","year","e11103","migback","n","percent","lower_confidence","upper_confidence"
"Big worries","2009","Full Time","direct migration background","146","0.279783121288992","0.241602478692472","0.317963763885512"
"Big worries","2009","Full Time","indirect migration background","80","0.216137220979786","0.170169017001079","0.262105424958493"
"Big worries","2009","Full Time","no migration background","1547","0.260189232163018","0.24922940338793","0.271149060938107"
"Big worries","2009","Not Working","direct migration background","194","0.30586013802442","0.271100028415123","0.340620247633718"
"Big worries","2009","Not Working","indirect migration background","57","0.280640508002063","0.217250967351044","0.344030048653081"
"Big worries","2009","Not Working","no migration background","1759","0.305585707731981","0.293882835209706","0.317288580254255"
"Big worries","2009","Part Time","direct migration background","139","0.287144400596663","0.245296287658868","0.328992513534459"
"Big worries","2009","Part Time","indirect migration background","67","0.296064682746212","0.234320204794906","0.357809160697518"
"Big worries","2009","Part Time","no migration background","1055","0.293454746395893","0.278497086544966","0.30841240624682"
"No worries","2009","Full Time","direct migration background","92","0.15441309690455","0.123678889267824","0.185147304541276"
"No worries","2009","Full Time","indirect migration background","57","0.176270588588791","0.13371516218184","0.218826014995741"
"No worries","2009","Full Time","no migration background","1098","0.180661444137332","0.17105056268848","0.190272325586184"
"No worries","2009","Not Working","direct migration background","119","0.161102740114008","0.13336940776754","0.188836072460476"
"No worries","2009","Not Working","indirect migration background","38","0.202180440441739","0.145518512773558","0.25884236810992"
"No worries","2009","Not Working","no migration background","963","0.161152610389734","0.151811967235425","0.170493253544042"
"No worries","2009","Part Time","direct migration background","71","0.155392196662958","0.121882764516346","0.18890162880957"
"No worries","2009","Part Time","indirect migration background","26","","",""
"No worries","2009","Part Time","no migration background","506","0.151713622297911","0.139929245311219","0.163497999284603"
"Some worries","2009","Full Time","direct migration background","293","0.565803781806458","0.523646095138208","0.607961468474708"
"Some worries","2009","Full Time","indirect migration background","171","0.607592190431424","0.553060665154735","0.662123715708112"
"Some worries","2009","Full Time","no migration background","3511","0.559149323699649","0.546746846334775","0.571551801064524"
"Some worries","2009","Not Working","direct migration background","362","0.533037121861572","0.49540002551422","0.570674218208923"
"Some worries","2009","Not Working","indirect migration background","98","0.517179051556198","0.446680052387646","0.587678050724751"
"Some worries","2009","Not Working","no migration background","3230","0.533261681878285","0.520587394584599","0.545935969171972"
"Some worries","2009","Part Time","direct migration background","239","0.557463402740379","0.511521635486835","0.603405169993922"
"Some worries","2009","Part Time","indirect migration background","117","0.587280765178978","0.520693881971467","0.653867648386489"
"Some worries","2009","Part Time","no migration background","1999","0.554831631306196","0.538506155511749","0.571157107100643"
"Big worries","2010","Full Time","direct migration background","243","0.280248005326111","0.251273906028947","0.309222104623275"
"Big worries","2010","Full Time","indirect migration background","145","0.301650592309945","0.259616291505157","0.343684893114734"
"Big worries","2010","Full Time","no migration background","1990","0.256669733820797","0.247007189456801","0.266332278184794"
"Big worries","2010","Not Working","direct migration background","356","0.304612542946879","0.278474111164552","0.330750974729205"
"Big worries","2010","Not Working","indirect migration background","119","0.304298540035422","0.255676826366054","0.352920253704791"
"Big worries","2010","Not Working","no migration background","2100","0.321864259548082","0.310808700019015","0.332919819077149"
"Big worries","2010","Part Time","direct migration background","227","0.334205149505353","0.300843749642942","0.367566549367763"
"Big worries","2010","Part Time","indirect migration background","122","0.343451086159754","0.293415840971467","0.393486331348041"
"Big worries","2010","Part Time","no migration background","1570","0.306077608620037","0.293575476905838","0.318579740334237"
"No worries","2010","Full Time","direct migration background","184","0.168962555149931","0.144788318396568","0.193136791903294"
"No worries","2010","Full Time","indirect migration background","76","0.14022531383721","0.108425770043603","0.172024857630817"
"No worries","2010","Full Time","no migration background","1575","0.205813947640285","0.196870359490201","0.214757535790369"
"No worries","2010","Not Working","direct migration background","237","0.169021281594038","0.147737055861665","0.190305507326411"
"No worries","2010","Not Working","indirect migration background","68","0.250098544797089","0.204334273625268","0.295862815968909"
"No worries","2010","Not Working","no migration background","1185","0.172122742384605","0.163189931538233","0.181055553230977"
"No worries","2010","Part Time","direct migration background","147","0.175625104637045","0.148714518457112","0.202535690816979"
"No worries","2010","Part Time","indirect migration background","52","0.166776002664072","0.127497248317505","0.206054757010639"
"No worries","2010","Part Time","no migration background","797","0.158993528697425","0.149073744314724","0.168913313080126"
"Some worries","2010","Full Time","direct migration background","496","0.550789439523958","0.518699786467421","0.582879092580495"
"Some worries","2010","Full Time","indirect migration background","237","0.558124093852845","0.51264300029111","0.603605187414579"
"Some worries","2010","Full Time","no migration background","4285","0.537516318538917","0.526486781177124","0.548545855900711"
"Some worries","2010","Not Working","direct migration background","598","0.526366175459084","0.498009353789298","0.554722997128869"
"Some worries","2010","Not Working","indirect migration background","157","0.445602915167489","0.393079452415845","0.498126377919133"
"Some worries","2010","Not Working","no migration background","3575","0.506012998067313","0.494181911545609","0.517844084589016"
"Some worries","2010","Part Time","direct migration background","394","0.490169745857602","0.454814526674448","0.525524965040756"
"Some worries","2010","Part Time","indirect migration background","172","0.489772911176174","0.437099774859549","0.542446047492799"
"Some worries","2010","Part Time","no migration background","2853","0.534928862682538","0.521398153834662","0.548459571530414"
"Big worries","2011","Full Time","direct migration background","163","0.228449065259365","0.195871790912782","0.261026339605948"
"Big worries","2011","Full Time","indirect migration background","94","0.276479476935851","0.228150564856661","0.324808389015041"
"Big worries","2011","Full Time","no migration background","1902","0.278534225938191","0.267885798685008","0.289182653191374"
"Big worries","2011","Not Working","direct migration background","242","0.27109973727602","0.240748032666154","0.301451441885886"
"Big worries","2011","Not Working","indirect migration background","69","0.305813956952815","0.244929934064441","0.366697979841189"
"Big worries","2011","Not Working","no migration background","2073","0.304022141188491","0.293170898594936","0.314873383782046"
"Big worries","2011","Part Time","direct migration background","158","0.290267546299225","0.251067096559293","0.329467996039156"
"Big worries","2011","Part Time","indirect migration background","74","0.322706257813092","0.263558989024096","0.381853526602089"
"Big worries","2011","Part Time","no migration background","1349","0.322879543938886","0.308579447304912","0.33717964057286"
"No worries","2011","Full Time","direct migration background","119","0.191305613046563","0.160784959967132","0.221826266125994"
"No worries","2011","Full Time","indirect migration background","49","0.137810828664528","0.100563674528133","0.175057982800923"
"No worries","2011","Full Time","no migration background","1209","0.180367937397676","0.171234643006003","0.189501231789348"
"No worries","2011","Not Working","direct migration background","144","0.167355814244504","0.141867881373843","0.192843747115165"
"No worries","2011","Not Working","indirect migration background","41","0.194150069300958","0.141882462899308","0.246417675702608"
"No worries","2011","Not Working","no migration background","1111","0.154861740390773","0.146327495445974","0.163395985335572"
"No worries","2011","Part Time","direct migration background","79","0.145603831137317","0.115141683137528","0.176065979137107"
"No worries","2011","Part Time","indirect migration background","38","0.158580346025328","0.112366354880616","0.20479433717004"
"No worries","2011","Part Time","no migration background","592","0.151487915582269","0.140523038930785","0.162452792233753"
"Some worries","2011","Full Time","direct migration background","356","0.580245321694072","0.541950385694232","0.618540257693912"
"Some worries","2011","Full Time","indirect migration background","186","0.58570969439962","0.532481254956288","0.638938133842952"
"Some worries","2011","Full Time","no migration background","3697","0.541097836664133","0.529260983266511","0.552934690061756"
"Some worries","2011","Not Working","direct migration background","438","0.561544448479476","0.52766476526725","0.595424131691701"
"Some worries","2011","Not Working","indirect migration background","110","0.500035973746228","0.433965601476742","0.566106346015713"
"Some worries","2011","Not Working","no migration background","3719","0.541116118420736","0.529361032948707","0.552871203892766"
"Some worries","2011","Part Time","direct migration background","278","0.564128622563458","0.521302109096318","0.606955136030598"
"Some worries","2011","Part Time","indirect migration background","128","0.518713396161579","0.455500150578503","0.581926641744655"
"Some worries","2011","Part Time","no migration background","2166","0.525632540478844","0.510360948711867","0.540904132245821"
"Big worries","2012","Full Time","direct migration background","157","0.282153183487975","0.247501929582649","0.3168044373933"
"Big worries","2012","Full Time","indirect migration background","82","0.214969399811482","0.171367790780931","0.258571008842033"
"Big worries","2012","Full Time","no migration background","1635","0.253275352355512","0.242787455985899","0.263763248725125"
"Big worries","2012","Not Working","direct migration background","211","0.260729560462519","0.229919142037277","0.291539978887762"
"Big worries","2012","Not Working","indirect migration background","49","0.283442683953967","0.219529640213005","0.347355727694929"
"Big worries","2012","Not Working","no migration background","2038","0.293628553236659","0.282993900751317","0.304263205722"
"Big worries","2012","Part Time","direct migration background","153","0.283673815761082","0.24439685534089","0.322950776181274"
"Big worries","2012","Part Time","indirect migration background","76","0.282127504954436","0.227529822494807","0.336725187414065"
"Big worries","2012","Part Time","no migration background","1221","0.297208712580602","0.283210741541753","0.31120668361945"
"No worries","2012","Full Time","direct migration background","149","0.210507579694264","0.179119233100693","0.241895926287835"
"No worries","2012","Full Time","indirect migration background","86","0.275568166986922","0.228145695055365","0.322990638918478"
"No worries","2012","Full Time","no migration background","1334","0.21242790682593","0.202563689671519","0.22229212398034"
"No worries","2012","Not Working","direct migration background","149","0.186499629605595","0.159164656307478","0.213834602903712"
"No worries","2012","Not Working","indirect migration background","34","0.196067946072372","0.13976328098219","0.252372611162554"
"No worries","2012","Not Working","no migration background","1223","0.172149721084414","0.163334430075708","0.18096501209312"
"No worries","2012","Part Time","direct migration background","95","0.18973710993498","0.155573642154624","0.223900577715336"
"No worries","2012","Part Time","indirect migration background","46","0.177133589573286","0.130816318196739","0.223450860949833"
"No worries","2012","Part Time","no migration background","630","0.155490812636527","0.144392021110155","0.1665896041629"
"Some worries","2012","Full Time","direct migration background","342","0.507339236817762","0.46884605585779","0.545832417777733"
"Some worries","2012","Full Time","indirect migration background","173","0.509462433201597","0.456402937186962","0.562521929216231"
"Some worries","2012","Full Time","no migration background","3636","0.534296740818558","0.52226696369507","0.546326517942047"
"Some worries","2012","Not Working","direct migration background","420","0.552770809931886","0.517877801842912","0.58766381802086"
"Some worries","2012","Not Working","indirect migration background","108","0.520489369973661","0.449639923893025","0.591338816054298"
"Some worries","2012","Not Working","no migration background","3784","0.534221725678927","0.522573548205378","0.545869903152476"
"Some worries","2012","Part Time","direct migration background","258","0.526589074303938","0.483085204253285","0.57009294435459"
"Some worries","2012","Part Time","indirect migration background","139","0.540738905472278","0.480281225910385","0.60119658503417"
"Some worries","2012","Part Time","no migration background","2244","0.547300474782871","0.532055066136534","0.562545883429208"
"Big worries","2013","Full Time","direct migration background","124","0.218364091849551","0.184023833478584","0.252704350220518"
"Big worries","2013","Full Time","indirect migration background","80","0.223275798729838","0.17764822807613","0.268903369383546"
"Big worries","2013","Full Time","no migration background","1464","0.240750005202964","0.230018378809544","0.251481631596383"
"Big worries","2013","Not Working","direct migration background","159","0.237758387570279","0.205547619451172","0.269969155689386"
"Big worries","2013","Not Working","indirect migration background","51","0.332624783748961","0.260295089589778","0.404954477908144"
"Big worries","2013","Not Working","no migration background","1716","0.268611838245756","0.257821622819688","0.279402053671824"
"Big worries","2013","Part Time","direct migration background","128","0.305929850300461","0.263164378053867","0.348695322547055"
"Big worries","2013","Part Time","indirect migration background","73","0.339458836504557","0.277994362382625","0.400923310626489"
"Big worries","2013","Part Time","no migration background","1050","0.263284792479754","0.249466093284792","0.277103491674717"
"No worries","2013","Full Time","direct migration background","124","0.224245782930258","0.189577294214406","0.25891427164611"
"No worries","2013","Full Time","indirect migration background","75","0.265693906482828","0.217298686861315","0.314089126104342"
"No worries","2013","Full Time","no migration background","1274","0.219360048452602","0.20897295241409","0.229747144491113"
"No worries","2013","Not Working","direct migration background","148","0.217940354957567","0.1867029033648","0.249177806550333"
"No worries","2013","Not Working","indirect migration background","37","0.267931473887549","0.19994194636039","0.335921001414707"
"No worries","2013","Not Working","no migration background","1307","0.204998242796967","0.195170524684494","0.21482596090944"
"No worries","2013","Part Time","direct migration background","98","0.20183538455529","0.164585446903843","0.239085322206737"
"No worries","2013","Part Time","indirect migration background","49","0.204584615557395","0.152222866261568","0.256946364853222"
"No worries","2013","Part Time","no migration background","693","0.183159420096455","0.171023079924065","0.195295760268846"
"Some worries","2013","Full Time","direct migration background","308","0.557390125220191","0.516104308532787","0.598675941907596"
"Some worries","2013","Full Time","indirect migration background","165","0.511030294787334","0.456260968151241","0.565799621423426"
"Some worries","2013","Full Time","no migration background","3359","0.539889946344435","0.527379480685548","0.552400412003321"
"Some worries","2013","Not Working","direct migration background","364","0.544301257472154","0.506618262286362","0.581984252657946"
