"plh0037","year","hgtyp1hh","pgisced97","n","percent","lower_confidence","upper_confidence","value"
"Big worries","2009","1-pers.-HH","in school","","","","","1"
"Big worries","2009","1-pers.-HH","inadequately","4","","","","1"
"Big worries","2009","1-pers.-HH","general elemantary","90","0.24838329835868","0.205501282464857","0.291265314252502","1"
"Big worries","2009","1-pers.-HH","middle vocational","460","0.331104472529364","0.307248937334305","0.354960007724423","1"
"Big worries","2009","1-pers.-HH","vocational + Abi","54","0.307249981795266","0.234619914295089","0.379880049295443","1"
"Big worries","2009","1-pers.-HH","higher vocational","67","0.393231083611916","0.323407079729614","0.463055087494218","1"
"Big worries","2009","1-pers.-HH","higher education","171","0.267174739387613","0.231974010343901","0.302375468431324","1"
"Big worries","2009","(Married) couple without C. ","in school","","","","","1"
"Big worries","2009","(Married) couple without C. ","inadequately","13","","","","1"
"Big worries","2009","(Married) couple without C. ","general elemantary","148","0.282326619686431","0.243488108523672","0.32116513084919","1"
"Big worries","2009","(Married) couple without C. ","middle vocational","973","0.283260661925486","0.268337399585745","0.298183924265227","1"
"Big worries","2009","(Married) couple without C. ","vocational + Abi","98","0.390036736386751","0.334282352313725","0.445791120459776","1"
"Big worries","2009","(Married) couple without C. ","higher vocational","161","0.319997432288248","0.279709683580595","0.360285180995902","1"
"Big worries","2009","(Married) couple without C. ","higher education","507","0.302230678403484","0.280640888627588","0.323820468179379","1"
"Big worries","2009","Single parent ","in school","16","","","","1"
"Big worries","2009","Single parent ","inadequately","4","","","","1"
"Big worries","2009","Single parent ","general elemantary","50","0.326799363671793","0.256083378067882","0.397515349275705","1"
"Big worries","2009","Single parent ","middle vocational","120","0.250827888547953","0.212007574315097","0.289648202780808","1"
"Big worries","2009","Single parent ","vocational + Abi","12","","","","1"
"Big worries","2009","Single parent ","higher vocational","10","","","","1"
"Big worries","2009","Single parent ","higher education","49","0.317777105013334","0.244239043471158","0.391315166555509","1"
"Big worries","2009","Couple + C. LE 16 ","in school","","","","","1"
"Big worries","2009","Couple + C. LE 16 ","inadequately","11","","","","1"
"Big worries","2009","Couple + C. LE 16 ","general elemantary","48","0.271030784444457","0.20573246636197","0.336329102526944","1"
"Big worries","2009","Couple + C. LE 16 ","middle vocational","359","0.247964966755875","0.224963636246994","0.270966297264756","1"
"Big worries","2009","Couple + C. LE 16 ","vocational + Abi","80","0.257893311239806","0.207103234011606","0.308683388468005","1"
"Big worries","2009","Couple + C. LE 16 ","higher vocational","79","0.290453135558393","0.237931804996222","0.342974466120564","1"
"Big worries","2009","Couple + C. LE 16 ","higher education","214","0.289244310952539","0.255751288037127","0.322737333867951","1"
"Big worries","2009","Couple + C. GT 16 ","in school","36","0.255400891101681","0.182377790799578","0.328423991403785","1"
"Big worries","2009","Couple + C. GT 16 ","inadequately","7","","","","1"
"Big worries","2009","Couple + C. GT 16 ","general elemantary","79","0.221617537886551","0.177663415314848","0.265571660458253","1"
"Big worries","2009","Couple + C. GT 16 ","middle vocational","395","0.232452051543223","0.211644207556747","0.253259895529699","1"
"Big worries","2009","Couple + C. GT 16 ","vocational + Abi","40","0.270926770476154","0.197568333280331","0.344285207671977","1"
"Big worries","2009","Couple + C. GT 16 ","higher vocational","57","0.266948146371397","0.206831156551541","0.327065136191254","1"
"Big worries","2009","Couple + C. GT 16 ","higher education","169","0.319411401040597","0.281564410178494","0.3572583919027","1"
"Big worries","2009","Couple + C. LE and GT 16","in school","33","0.232023886046651","0.15586031616287","0.308187455930432","1"
"Big worries","2009","Couple + C. LE and GT 16","inadequately","1","","","","1"
"Big worries","2009","Couple + C. LE and GT 16","general elemantary","37","0.261976688329505","0.187803393571732","0.336149983087278","1"
"Big worries","2009","Couple + C. LE and GT 16","middle vocational","119","0.253686275800067","0.215159802869658","0.292212748730476","1"
"Big worries","2009","Couple + C. LE and GT 16","vocational + Abi","22","","","","1"
"Big worries","2009","Couple + C. LE and GT 16","higher vocational","17","","","","1"
"Big worries","2009","Couple + C. LE and GT 16","higher education","67","0.3266791648872","0.262788903731545","0.390569426042856","1"
"No worries","2009","Couple + C. GT 16 ","higher vocational","36","0.149814741496749","0.101313764912663","0.198315718080836","3"
"No worries","2009","Couple + C. GT 16 ","in school","37","0.26809721063266","0.193921680939286","0.342272740326034","3"
"No worries","2009","Couple + C. GT 16 ","inadequately","6","","","","3"
"No worries","2009","Couple + C. GT 16 ","general elemantary","88","0.2404429904872","0.195217084107556","0.285668896866844","3"
"No worries","2009","Couple + C. GT 16 ","middle vocational","270","0.185545135013058","0.166395260593033","0.204695009433083","3"
"No worries","2009","Couple + C. GT 16 ","vocational + Abi","19","","","","3"
"No worries","2009","Couple + C. GT 16 ","higher education","86","0.167100183087606","0.136817199594727","0.197383166580486","3"
"No worries","2009","Couple + C. LE and GT 16","in school","26","","","","3"
"No worries","2009","Couple + C. LE and GT 16","inadequately","3","","","","3"
"No worries","2009","Couple + C. LE and GT 16","general elemantary","33","0.21625277725741","0.146806325514228","0.285699229000592","3"
"No worries","2009","Couple + C. LE and GT 16","middle vocational","82","0.1628658822124","0.130172290844392","0.195559473580407","3"
"No worries","2009","Couple + C. LE and GT 16","vocational + Abi","11","","","","3"
"No worries","2009","Couple + C. LE and GT 16","higher vocational","14","","","","3"
"No worries","2009","Couple + C. LE and GT 16","higher education","27","","","","3"
"No worries","2009","Single parent ","higher vocational","6","","","","3"
"No worries","2009","Single parent ","higher education","18","","","","3"
"No worries","2009","Couple + C. LE 16 ","in school","","","","","3"
"No worries","2009","Couple + C. LE 16 ","inadequately","5","","","","3"
"No worries","2009","Couple + C. LE 16 ","general elemantary","31","0.172710342161438","0.117180548499938","0.228240135822939","3"
"No worries","2009","Couple + C. LE 16 ","middle vocational","221","0.152769985983979","0.133607209032019","0.17193276293594","3"
"No worries","2009","Couple + C. LE 16 ","vocational + Abi","43","0.169889469127806","0.126290436593693","0.21348850166192","3"
"No worries","2009","Couple + C. LE 16 ","higher vocational","39","0.11854877782515","0.0811502225694387","0.155947333080862","3"
"No worries","2009","Couple + C. LE 16 ","higher education","102","0.144320150136266","0.118361572037139","0.170278728235394","3"
"No worries","2009","Single parent ","in school","8","","","","3"
"No worries","2009","Single parent ","inadequately","5","","","","3"
"No worries","2009","Single parent ","general elemantary","28","","","","3"
"No worries","2009","Single parent ","middle vocational","87","0.197231532619962","0.16159760761693","0.232865457622993","3"
"No worries","2009","Single parent ","vocational + Abi","2","","","","3"
"No worries","2009","1-pers.-HH","higher vocational","23","","","","3"
"No worries","2009","1-pers.-HH","higher education","112","0.185005928140597","0.154115509597602","0.215896346683592","3"
"No worries","2009","(Married) couple without C. ","in school","2","","","","3"
"No worries","2009","(Married) couple without C. ","inadequately","12","","","","3"
"No worries","2009","(Married) couple without C. ","general elemantary","77","0.151916266042257","0.120946013577313","0.182886518507202","3"
"No worries","2009","(Married) couple without C. ","middle vocational","525","0.147200822793389","0.135466216444805","0.158935429141973","3"
"No worries","2009","(Married) couple without C. ","vocational + Abi","52","0.165034815268569","0.122602532638002","0.207467097899136","3"
"No worries","2009","(Married) couple without C. ","higher vocational","68","0.125119937405225","0.0965452166128498","0.1536946581976","3"
"No worries","2009","(Married) couple without C. ","higher education","280","0.158122819337919","0.140969631296772","0.175276007379066","3"
"No worries","2009","1-pers.-HH","in school","1","","","","3"
"No worries","2009","1-pers.-HH","inadequately","10","","","","3"
"No worries","2009","1-pers.-HH","general elemantary","79","0.191176721995494","0.152150176218214","0.230203267772775","3"
"No worries","2009","1-pers.-HH","middle vocational","241","0.159468046862616","0.140909607757111","0.178026485968121","3"
"No worries","2009","1-pers.-HH","vocational + Abi","17","","","","3"
"Some worries","2009","Couple + C. GT 16 ","higher vocational","115","0.583237112131853","0.516235767526903","0.650238456736804","2"
"Some worries","2009","Couple + C. GT 16 ","higher education","328","0.513488415871797","0.472916479879043","0.554060351864551","2"
"Some worries","2009","Couple + C. LE and GT 16","in school","59","0.530663028715059","0.440618177195458","0.62070788023466","2"
"Some worries","2009","Couple + C. LE and GT 16","middle vocational","289","0.583447841987533","0.539797689591475","0.627097994383591","2"
"Some worries","2009","Couple + C. LE and GT 16","vocational + Abi","36","0.539024672742515","0.421408590633196","0.656640754851835","2"
"Some worries","2009","Couple + C. LE and GT 16","higher vocational","47","0.606930133264466","0.498536190068412","0.715324076460521","2"
"Some worries","2009","Couple + C. LE and GT 16","higher education","113","0.46971728397418","0.401728867701825","0.537705700246535","2"
"Some worries","2009","Couple + C. GT 16 ","in school","64","0.476501898265659","0.392868897311625","0.560134899219692","2"
"Some worries","2009","Couple + C. LE and GT 16","inadequately","6","","","","2"
"Some worries","2009","Couple + C. LE and GT 16","general elemantary","65","0.521770534413085","0.437507101718947","0.606033967107222","2"
"Some worries","2009","Couple + C. GT 16 ","inadequately","16","","","","2"
"Some worries","2009","Couple + C. GT 16 ","general elemantary","176","0.537939471626249","0.485177966977401","0.590700976275097","2"
"Some worries","2009","Couple + C. GT 16 ","middle vocational","918","0.582002813443719","0.557705578399261","0.606300048488177","2"
"Some worries","2009","Couple + C. GT 16 ","vocational + Abi","82","0.586288742468181","0.504997645959691","0.667579838976672","2"
"Some worries","2009","Single parent ","higher vocational","18","","","","2"
"Some worries","2009","Couple + C. LE 16 ","middle vocational","774","0.599265047260146","0.573162863385196","0.625367231135095","2"
"Some worries","2009","Couple + C. LE 16 ","vocational + Abi","162","0.572217219632388","0.514776777800322","0.629657661464454","2"
"Some worries","2009","Couple + C. LE 16 ","higher education","388","0.566435538911195","0.529828563591348","0.603042514231042","2"
"Some worries","2009","Single parent ","higher education","87","0.52165101043819","0.442755881997562","0.600546138878817","2"
"Some worries","2009","Couple + C. LE 16 ","in school","","","","","2"
"Some worries","2009","Couple + C. LE 16 ","inadequately","9","","","","2"
"Some worries","2009","Couple + C. LE 16 ","general elemantary","99","0.556258873394105","0.483272563522318","0.629245183265891","2"
"Some worries","2009","Couple + C. LE 16 ","higher vocational","169","0.590998086616457","0.534117659360028","0.647878513872886","2"
"Some worries","2009","Single parent ","in school","21","","","","2"
"Some worries","2009","Single parent ","inadequately","9","","","","2"
"Some worries","2009","Single parent ","general elemantary","91","0.484810210014819","0.409461774173292","0.560158645856346","2"
"Some worries","2009","Single parent ","middle vocational","272","0.551940578832086","0.507406312359942","0.59647484530423","2"
"Some worries","2009","Single parent ","vocational + Abi","30","0.603299737946257","0.45874924907599","0.747850226816524","2"
"Some worries","2009","1-pers.-HH","in school","","","","","2"
"Some worries","2009","1-pers.-HH","inadequately","11","","","","2"
"Some worries","2009","1-pers.-HH","general elemantary","221","0.560439979645826","0.511180543737606","0.609699415554046","2"
"Some worries","2009","1-pers.-HH","middle vocational","794","0.50942748060802","0.484086682586394","0.534768278629646","2"
"Some worries","2009","(Married) couple without C. ","higher education","951","0.539646502258598","0.516213733228104","0.563079271289091","2"
"Some worries","2009","1-pers.-HH","vocational + Abi","84","0.596421650386857","0.519185099403325","0.673658201370389","2"
"Some worries","2009","1-pers.-HH","higher vocational","98","0.497211646331186","0.425740225240447","0.568683067421925","2"
"Some worries","2009","1-pers.-HH","higher education","324","0.547819332471791","0.508225420062122","0.587413244881459","2"
"Some worries","2009","(Married) couple without C. ","in school","1","","","","2"
"Some worries","2009","(Married) couple without C. ","inadequately","28","","","","2"
"Some worries","2009","(Married) couple without C. ","general elemantary","291","0.565757114271312","0.522990525744489","0.608523702798135","2"
"Some worries","2009","(Married) couple without C. ","middle vocational","2004","0.569538515281125","0.553139464180302","0.585937566381948","2"
"Some worries","2009","(Married) couple without C. ","vocational + Abi","144","0.444928448344681","0.388122475987136","0.501734420702226","2"
"Some worries","2009","(Married) couple without C. ","higher vocational","286","0.554882630306527","0.511960396832052","0.597804863781002","2"
"Big worries","2010","1-pers.-HH","middle vocational","437","0.331036661368492","0.306499957832655","0.355573364904328","1"
"Big worries","2010","1-pers.-HH","vocational + Abi","46","0.359110355014526","0.276323987460313","0.441896722568739","1"
