"plh0037","year","hgtyp1hh","migback","n","percent","lower_confidence","upper_confidence","value"
"Big worries","2009","(Married) couple without C. ","direct migration background","169","0.345937424892814","0.305170714262821","0.386704135522807","1"
"Big worries","2009","(Married) couple without C. ","indirect migration background","37","0.368552071757845","0.279996913173648","0.457107230342042","1"
"Big worries","2009","(Married) couple without C. ","no migration background","1704","0.28604483582199","0.27462534597721","0.297464325666771","1"
"Big worries","2009","1-pers.-HH","direct migration background","60","0.349894739159267","0.280793936391769","0.418995541926765","1"
"Big worries","2009","1-pers.-HH","indirect migration background","24","","","","1"
"Big worries","2009","1-pers.-HH","no migration background","773","0.30860932426698","0.290952236371604","0.326266412162356","1"
"Big worries","2009","Couple + C. GT 16 ","direct migration background","75","0.190828411991905","0.147155743679744","0.234501080304066","1"
"Big worries","2009","Couple + C. GT 16 ","indirect migration background","45","0.226890097014868","0.162396147648363","0.291384046381374","1"
"Big worries","2009","Couple + C. GT 16 ","no migration background","697","0.263050608163732","0.246375014956682","0.279726201370781","1"
"Big worries","2009","Couple + C. LE 16 ","direct migration background","91","0.24759995015507","0.20144926673797","0.29375063357217","1"
"Big worries","2009","Couple + C. LE 16 ","indirect migration background","50","0.21476090084089","0.152663701025011","0.27685810065677","1"
"Big worries","2009","Couple + C. LE 16 ","no migration background","653","0.274799966134481","0.256720238197723","0.29287969407124","1"
"Big worries","2009","Couple + C. LE and GT 16","direct migration background","54","0.345885650425029","0.273959542399268","0.41781175845079","1"
"Big worries","2009","Couple + C. LE and GT 16","indirect migration background","22","","","","1"
"Big worries","2009","Couple + C. LE and GT 16","no migration background","230","0.234067822155462","0.206496981583731","0.261638662727193","1"
"Big worries","2009","Single parent ","direct migration background","19","","","","1"
"Big worries","2009","Single parent ","indirect migration background","22","","","","1"
"Big worries","2009","Single parent ","no migration background","230","0.303777410528134","0.272471768224055","0.335083052832214","1"
"No worries","2009","1-pers.-HH","indirect migration background","15","","","","3"
"No worries","2009","1-pers.-HH","no migration background","448","0.165839391832368","0.151621949192507","0.180056834472229","3"
"No worries","2009","Couple + C. GT 16 ","indirect migration background","38","0.233827894861402","0.168649762529301","0.299006027193503","3"
"No worries","2009","Couple + C. GT 16 ","no migration background","478","0.189434988983126","0.174593863752979","0.204276114213272","3"
"No worries","2009","Couple + C. LE 16 ","direct migration background","59","0.128379913046271","0.0926122466654881","0.164147579427053","3"
"No worries","2009","Couple + C. GT 16 ","direct migration background","54","0.179059278920379","0.136448231336878","0.22167032650388","3"
"No worries","2009","Single parent ","no migration background","140","0.183685555494158","0.157326061484695","0.21004504950362","3"
"No worries","2009","1-pers.-HH","direct migration background","29","","","","3"
"No worries","2009","Single parent ","indirect migration background","10","","","","3"
"No worries","2009","(Married) couple without C. ","indirect migration background","17","","","","3"
"No worries","2009","(Married) couple without C. ","no migration background","914","0.149706149525176","0.140690468945893","0.158721830104459","3"
"No worries","2009","Couple + C. LE 16 ","indirect migration background","17","","","","3"
"No worries","2009","Single parent ","direct migration background","18","","","","3"
"No worries","2009","Couple + C. LE and GT 16","no migration background","169","0.21726650340065","0.190413841760898","0.244119165040401","3"
"No worries","2009","(Married) couple without C. ","direct migration background","88","0.151014280492713","0.120327138131229","0.181701422854197","3"
"No worries","2009","Couple + C. LE 16 ","no migration background","365","0.159361322536865","0.14453782135864","0.174184823715089","3"
"No worries","2009","Couple + C. LE and GT 16","direct migration background","24","","","","3"
"No worries","2009","Couple + C. LE and GT 16","indirect migration background","19","","","","3"
"Some worries","2009","1-pers.-HH","indirect migration background","39","0.519759340374545","0.408884909290472","0.630633771458618","2"
"Some worries","2009","Single parent ","no migration background","459","0.512537033977708","0.478511553648365","0.546562514307052","2"
"Some worries","2009","1-pers.-HH","direct migration background","94","0.496313563023513","0.423873178623163","0.568753947423864","2"
"Some worries","2009","(Married) couple without C. ","indirect migration background","60","0.517304550569315","0.425575812890211","0.609033288248418","2"
"Some worries","2009","1-pers.-HH","no migration background","1408","0.525551283900652","0.506463522987779","0.544639044813526","2"
"Some worries","2009","Couple + C. LE and GT 16","no migration background","507","0.548665674443888","0.516262536491141","0.581068812396635","2"
"Some worries","2009","Single parent ","indirect migration background","40","0.573051296204496","0.458798604078394","0.687303988330599","2"
"Some worries","2009","(Married) couple without C. ","no migration background","3398","0.564249014652834","0.551719081015938","0.57677894828973","2"
"Some worries","2009","Single parent ","direct migration background","52","0.512143821960053","0.40829658129862","0.615991062621485","2"
"Some worries","2009","(Married) couple without C. ","direct migration background","266","0.503048294614473","0.460197470402249","0.545899118826697","2"
"Some worries","2009","Couple + C. GT 16 ","direct migration background","182","0.630112309087716","0.576457109112002","0.68376750906343","2"
"Some worries","2009","Couple + C. GT 16 ","indirect migration background","79","0.539282008123729","0.462525336252258","0.6160386799952","2"
"Some worries","2009","Couple + C. GT 16 ","no migration background","1503","0.547514402853143","0.528663031063394","0.566365774642891","2"
"Some worries","2009","Couple + C. LE 16 ","direct migration background","186","0.624020136798659","0.572228451010798","0.675811822586521","2"
"Some worries","2009","Couple + C. LE 16 ","indirect migration background","101","0.690232301939697","0.62031105667226","0.760153547207133","2"
"Some worries","2009","Couple + C. LE 16 ","no migration background","1324","0.565838711328654","0.545765053246594","0.585912369410713","2"
"Some worries","2009","Couple + C. LE and GT 16","direct migration background","90","0.511580337709566","0.435993366778208","0.587167308640923","2"
"Some worries","2009","Couple + C. LE and GT 16","indirect migration background","60","0.638471687404578","0.544773889760766","0.73216948504839","2"
"Big worries","2010","(Married) couple without C. ","direct migration background","151","0.37684655789172","0.333584781579948","0.420108334203491","1"
"Big worries","2010","(Married) couple without C. ","indirect migration background","29","","","","1"
"Big worries","2010","(Married) couple without C. ","no migration background","1673","0.303548378836804","0.291642317499472","0.315454440174135","1"
"Big worries","2010","1-pers.-HH","direct migration background","41","0.23692376598051","0.171245234993026","0.302602296967994","1"
"Big worries","2010","1-pers.-HH","indirect migration background","24","","","","1"
"Big worries","2010","1-pers.-HH","no migration background","736","0.31120579900829","0.293042514653343","0.329369083363237","1"
"Big worries","2010","Couple + C. GT 16 ","direct migration background","88","0.311595274089189","0.25685599206931","0.366334556109068","1"
"Big worries","2010","Couple + C. GT 16 ","indirect migration background","39","0.265641544125028","0.194960247237932","0.336322841012124","1"
"Big worries","2010","Couple + C. GT 16 ","no migration background","637","0.249872545473279","0.23275726767059","0.266987823275969","1"
"Big worries","2010","Couple + C. LE 16 ","direct migration background","375","0.268273355646062","0.245073128934871","0.291473582357253","1"
"Big worries","2010","Couple + C. LE 16 ","indirect migration background","200","0.39334864313783","0.351523170010341","0.435174116265319","1"
"Big worries","2010","Couple + C. LE 16 ","no migration background","1628","0.270727870317257","0.259318172493969","0.282137568140546","1"
"Big worries","2010","Couple + C. LE and GT 16","direct migration background","89","0.290107118107784","0.236664981889871","0.343549254325697","1"
"Big worries","2010","Couple + C. LE and GT 16","indirect migration background","42","0.323868605084381","0.245222247559115","0.402514962609646","1"
"Big worries","2010","Couple + C. LE and GT 16","no migration background","336","0.281438359565371","0.256015785741451","0.306860933389291","1"
"Big worries","2010","Single parent ","direct migration background","63","0.268357265836428","0.208427213787775","0.32828731788508","1"
"Big worries","2010","Single parent ","indirect migration background","51","0.235362477906861","0.166073642523985","0.304651313289737","1"
"Big worries","2010","Single parent ","no migration background","575","0.309586519293122","0.288901484503077","0.330271554083166","1"
"No worries","2010","1-pers.-HH","no migration background","476","0.188842332344178","0.173488099679315","0.204196565009041","3"
"No worries","2010","1-pers.-HH","direct migration background","25","","","","3"
"No worries","2010","1-pers.-HH","indirect migration background","12","","","","3"
"No worries","2010","Couple + C. LE 16 ","direct migration background","284","0.178834792030316","0.158768353429053","0.198901230631579","3"
"No worries","2010","Couple + C. GT 16 ","direct migration background","53","0.147560372853841","0.105642577671343","0.189478168036338","3"
"No worries","2010","Couple + C. GT 16 ","indirect migration background","37","0.207529195492045","0.142630839049569","0.272427551934521","3"
"No worries","2010","Couple + C. GT 16 ","no migration background","473","0.187486520666939","0.172056821318591","0.202916220015287","3"
"No worries","2010","Single parent ","no migration background","328","0.198151313866866","0.18031704569556","0.215985582038172","3"
"No worries","2010","Single parent ","indirect migration background","31","0.258960679673693","0.187411545205373","0.330509814142012","3"
"No worries","2010","(Married) couple without C. ","no migration background","996","0.172677964421225","0.162890629816468","0.182465299025982","3"
"No worries","2010","Single parent ","direct migration background","35","0.255451065349956","0.1964664263136","0.314435704386312","3"
"No worries","2010","(Married) couple without C. ","direct migration background","92","0.169462042030217","0.135970084450659","0.202953999609775","3"
"No worries","2010","(Married) couple without C. ","indirect migration background","9","","","","3"
"No worries","2010","Couple + C. LE and GT 16","direct migration background","56","0.185519915643108","0.139743296942241","0.231296534343975","3"
"No worries","2010","Couple + C. LE 16 ","indirect migration background","67","0.0933194100767198","0.0684138909145424","0.118224929238897","3"
"No worries","2010","Couple + C. LE 16 ","no migration background","1021","0.190778570074477","0.180689263164257","0.200867876984698","3"
"No worries","2010","Couple + C. LE and GT 16","indirect migration background","33","0.268919302015492","0.194399398586675","0.343439205444309","3"
"No worries","2010","Couple + C. LE and GT 16","no migration background","205","0.164225412465981","0.143281364742878","0.185169460189084","3"
"Some worries","2010","1-pers.-HH","indirect migration background","42","0.516464070728247","0.40556313215637","0.627365009300123","2"
"Some worries","2010","Single parent ","no migration background","1016","0.492262166840013","0.469894092583946","0.514630241096079","2"
"Some worries","2010","1-pers.-HH","direct migration background","95","0.643284431356451","0.5692902268492","0.717278635863702","2"
"Some worries","2010","Single parent ","indirect migration background","62","0.505676842419446","0.424016940138037","0.587336744700856","2"
"Some worries","2010","(Married) couple without C. ","no migration background","3060","0.523773656741971","0.510841015997089","0.536706297486853","2"
"Some worries","2010","Single parent ","direct migration background","112","0.476191668813616","0.408643195016526","0.543740142610707","2"
"Some worries","2010","(Married) couple without C. ","direct migration background","239","0.453691400078064","0.409246302497924","0.498136497658203","2"
"Some worries","2010","(Married) couple without C. ","indirect migration background","62","0.547816327254679","0.450267283727843","0.645365370781515","2"
"Some worries","2010","1-pers.-HH","no migration background","1284","0.499951868647532","0.480336530340361","0.519567206954703","2"
"Some worries","2010","Couple + C. GT 16 ","direct migration background","134","0.54084435305697","0.481946717711281","0.59974198840266","2"
"Some worries","2010","Couple + C. GT 16 ","indirect migration background","74","0.526829260382927","0.446929340160847","0.606729180605007","2"
"Some worries","2010","Couple + C. GT 16 ","no migration background","1348","0.562640933859782","0.543030288716641","0.582251579002923","2"
"Some worries","2010","Couple + C. LE 16 ","direct migration background","742","0.552891852323622","0.526856982504146","0.578926722143098","2"
"Some worries","2010","Couple + C. LE 16 ","indirect migration background","257","0.51333194678545","0.470536455807164","0.556127437763736","2"
"Some worries","2010","Couple + C. LE 16 ","no migration background","3177","0.538493559608265","0.525692615815715","0.551294503400816","2"
"Some worries","2010","Couple + C. LE and GT 16","direct migration background","132","0.524372966249108","0.465561552560462","0.583184379937754","2"
"Some worries","2010","Couple + C. LE and GT 16","indirect migration background","61","0.407212092900128","0.324638983680003","0.489785202120252","2"
"Some worries","2010","Couple + C. LE and GT 16","no migration background","661","0.554336227968648","0.526237532711405","0.582434923225891","2"
"Big worries","2011","(Married) couple without C. ","direct migration background","198","0.280486902478173","0.245379523011618","0.315594281944728","1"
"Big worries","2011","(Married) couple without C. ","indirect migration background","37","0.292124676409556","0.21454934597302","0.369700006846091","1"
"Big worries","2011","(Married) couple without C. ","no migration background","2175","0.299214920480534","0.288695391905523","0.309734449055545","1"
"Big worries","2011","1-pers.-HH","direct migration background","54","0.218057215861225","0.16581576982137","0.27029866190108","1"
