"plh0037","year","e11102","hgtyp1hh","n","percent","lower_confidence","upper_confidence","value"
"Big worries","2009","Employed","(Married) couple without C. ","912","0.279803537630679","0.264445670883941","0.295161404377417","1"
"Big worries","2009","Employed","1-pers.-HH","418","0.303039919057404","0.279278434011629","0.326801404103179","1"
"Big worries","2009","Employed","Couple + C. GT 16 ","561","0.236080299380239","0.218799738783997","0.253360859976482","1"
"Big worries","2009","Employed","Couple + C. LE 16 ","674","0.264598548951952","0.247038013523442","0.282159084380462","1"
"Big worries","2009","Employed","Couple + C. LE and GT 16","229","0.248529520152964","0.219878682238012","0.277180358067916","1"
"Big worries","2009","Employed","Single parent ","196","0.282178828648352","0.248814695328233","0.31554296196847","1"
"Big worries","2009","Not Employed","(Married) couple without C. ","998","0.309455161981887","0.293850170997549","0.325060152966226","1"
"Big worries","2009","Not Employed","1-pers.-HH","439","0.319931274255516","0.295947361623097","0.343915186887934","1"
"Big worries","2009","Not Employed","Couple + C. GT 16 ","256","0.284054970993426","0.253393808618833","0.31471613336802","1"
"Big worries","2009","Not Employed","Couple + C. LE 16 ","120","0.27219913285023","0.229733116898485","0.314665148801974","1"
"Big worries","2009","Not Employed","Couple + C. LE and GT 16","77","0.242736684435901","0.194302051772702","0.291171317099099","1"
"Big worries","2009","Not Employed","Single parent ","75","0.32227647669204","0.26858044637352","0.375972507010561","1"
"No worries","2009","Not Employed","Couple + C. LE and GT 16","63","0.226573052194111","0.179282038790554","0.273864065597667","3"
"No worries","2009","Employed","Couple + C. GT 16 ","425","0.192112474511849","0.17608159563709","0.208143353386607","3"
"No worries","2009","Employed","Couple + C. LE 16 ","380","0.14820355377114","0.134059333729502","0.162347773812779","3"
"No worries","2009","Not Employed","(Married) couple without C. ","518","0.146450401225688","0.134515237556517","0.15838556489486","3"
"No worries","2009","Not Employed","1-pers.-HH","252","0.16858636105749","0.149336168661059","0.187836553453922","3"
"No worries","2009","Not Employed","Single parent ","53","0.166000597438969","0.123250285125018","0.208750909752921","3"
"No worries","2009","Employed","(Married) couple without C. ","501","0.15176596162412","0.139490895516167","0.164041027732073","3"
"No worries","2009","Employed","1-pers.-HH","240","0.162831005739045","0.143741493698575","0.181920517779515","3"
"No worries","2009","Employed","Couple + C. LE and GT 16","149","0.191772771371505","0.165672045486225","0.217873497256785","3"
"No worries","2009","Employed","Single parent ","115","0.198143833874018","0.168594477846957","0.227693189901079","3"
"No worries","2009","Not Employed","Couple + C. GT 16 ","145","0.189554417594702","0.162905690832842","0.216203144356563","3"
"No worries","2009","Not Employed","Couple + C. LE 16 ","61","0.155778746032739","0.121178904623873","0.190378587441604","3"
"Some worries","2009","Not Employed","Couple + C. LE and GT 16","161","0.530690263369989","0.474311546784814","0.587068979955164","2"
"Some worries","2009","Employed","(Married) couple without C. ","1869","0.568430500745201","0.551485450492402","0.585375550997999","2"
"Some worries","2009","Employed","Couple + C. GT 16 ","1334","0.571807226107912","0.551672367453477","0.591942084762347","2"
"Some worries","2009","Employed","Couple + C. LE 16 ","1370","0.587197897276908","0.5675983978512","0.606797396702615","2"
"Some worries","2009","Employed","Couple + C. LE and GT 16","496","0.559697708475531","0.526786440708395","0.592608976242667","2"
"Some worries","2009","Not Employed","(Married) couple without C. ","1855","0.544094436792424","0.527281510721356","0.560907362863492","2"
"Some worries","2009","Not Employed","1-pers.-HH","762","0.511482364686994","0.485780138620541","0.537184590753447","2"
"Some worries","2009","Not Employed","Couple + C. GT 16 ","430","0.526390611411872","0.492442798664346","0.560338424159397","2"
"Some worries","2009","Not Employed","Single parent ","163","0.51172292586899","0.454291155949913","0.569154695788068","2"
"Some worries","2009","Employed","1-pers.-HH","779","0.534129075203551","0.508337633453619","0.559920516953482","2"
"Some worries","2009","Employed","Single parent ","388","0.51967733747763","0.482639729449595","0.556714945505666","2"
"Some worries","2009","Not Employed","Couple + C. LE 16 ","241","0.572022121117032","0.524814845389857","0.619229396844207","2"
"Big worries","2010","Employed","(Married) couple without C. ","905","0.314101117296549","0.297876606503934","0.330325628089164","1"
"Big worries","2010","Employed","1-pers.-HH","372","0.284468617597856","0.260473121663567","0.308464113532146","1"
"Big worries","2010","Employed","Couple + C. GT 16 ","526","0.240938926172461","0.222781754003886","0.259096098341036","1"
"Big worries","2010","Employed","Couple + C. LE 16 ","1656","0.265967019747645","0.254796264535176","0.277137774960114","1"
"Big worries","2010","Employed","Couple + C. LE and GT 16","313","0.272453276961536","0.246494433971634","0.298412119951438","1"
"Big worries","2010","Employed","Single parent ","472","0.292660498959778","0.270233138343227","0.315087859576329","1"
"Big worries","2010","Not Employed","(Married) couple without C. ","948","0.311895347106107","0.295760838071674","0.32802985614054","1"
"Big worries","2010","Not Employed","1-pers.-HH","429","0.329170998196562","0.304351224452667","0.353990771940456","1"
"Big worries","2010","Not Employed","Couple + C. GT 16 ","238","0.317735329198564","0.284458007451116","0.351012650946013","1"
"Big worries","2010","Not Employed","Couple + C. LE 16 ","547","0.334764381229961","0.312597424460495","0.356931337999427","1"
"Big worries","2010","Not Employed","Couple + C. LE and GT 16","154","0.330744516673905","0.288872920461066","0.372616112886744","1"
"Big worries","2010","Not Employed","Single parent ","217","0.307420401572707","0.273041164589708","0.341799638555707","1"
"No worries","2010","Not Employed","Couple + C. LE and GT 16","91","0.186223165568085","0.151577673376691","0.220868657759479","3"
"No worries","2010","Employed","(Married) couple without C. ","553","0.174328317717031","0.161066761612735","0.187589873821327","3"
"No worries","2010","Employed","1-pers.-HH","250","0.188800710042401","0.167986314726798","0.209615105358003","3"
"No worries","2010","Employed","Couple + C. GT 16 ","426","0.187919356067753","0.171333354445193","0.204505357690312","3"
"No worries","2010","Employed","Couple + C. LE 16 ","1095","0.186785849540969","0.176932467892244","0.196639231189694","3"
"No worries","2010","Employed","Couple + C. LE and GT 16","203","0.175480139113607","0.15330208621815","0.197658192009063","3"
"No worries","2010","Employed","Single parent ","260","0.203765506318696","0.183910593524921","0.22362041911247","3"
"No worries","2010","Not Employed","(Married) couple without C. ","544","0.166276741580293","0.153309405386534","0.179244077774051","3"
"No worries","2010","Not Employed","1-pers.-HH","263","0.178744400213373","0.158507848308558","0.198980952118187","3"
"No worries","2010","Not Employed","Couple + C. GT 16 ","137","0.166035989587032","0.139440135429892","0.192631843744172","3"
"No worries","2010","Not Employed","Couple + C. LE 16 ","277","0.159166731765997","0.141982512791917","0.176350950740076","3"
"No worries","2010","Not Employed","Single parent ","134","0.228648665686384","0.197358670450787","0.259938660921982","3"
"Some worries","2010","Not Employed","Couple + C. LE and GT 16","240","0.48303231775801","0.43855925767279","0.52750537784323","2"
"Some worries","2010","Not Employed","Single parent ","341","0.463930932740908","0.426774665069959","0.501087200411857","2"
"Some worries","2010","Employed","(Married) couple without C. ","1686","0.51157056498642","0.494097845260481","0.529043284712358","2"
"Some worries","2010","Employed","1-pers.-HH","736","0.526730672359743","0.500175648870976","0.55328569584851","2"
"Some worries","2010","Employed","Couple + C. GT 16 ","1179","0.571141717759786","0.550128855741563","0.59215457977801","2"
"Some worries","2010","Employed","Couple + C. LE 16 ","3259","0.547247130711386","0.534662710624447","0.559831550798325","2"
"Some worries","2010","Employed","Couple + C. LE and GT 16","614","0.552066583924857","0.52307237054989","0.581060797299824","2"
"Some worries","2010","Employed","Single parent ","849","0.503573994721527","0.478928299969927","0.528219689473126","2"
"Some worries","2010","Not Employed","(Married) couple without C. ","1675","0.521827911313601","0.504430692617991","0.53922513000921","2"
"Some worries","2010","Not Employed","1-pers.-HH","685","0.492084601590066","0.465678961578727","0.518490241601405","2"
"Some worries","2010","Not Employed","Couple + C. GT 16 ","377","0.516228681214404","0.480511243659581","0.551946118769227","2"
"Some worries","2010","Not Employed","Couple + C. LE 16 ","917","0.506068887004042","0.482584095110929","0.529553678897155","2"
"Big worries","2011","Employed","Couple + C. LE 16 ","799","0.296063077283596","0.278737186187192","0.31338896838","1"
"Big worries","2011","Employed","(Married) couple without C. ","1209","0.301748657715377","0.287468398046317","0.316028917384437","1"
"Big worries","2011","Employed","1-pers.-HH","523","0.294189819464113","0.272522300736508","0.315857338191718","1"
"Big worries","2011","Employed","Couple + C. GT 16 ","652","0.28035331211214","0.262169631339553","0.298536992884726","1"
"Big worries","2011","Employed","Couple + C. LE and GT 16","248","0.236365032340538","0.209060098151808","0.263669966529268","1"
"Big worries","2011","Employed","Single parent ","239","0.240207083520236","0.210473173513029","0.269940993527442","1"
"Big worries","2011","Not Employed","(Married) couple without C. ","1201","0.29198959855667","0.278022665572479","0.305956531540861","1"
"Big worries","2011","Not Employed","1-pers.-HH","535","0.312168382077431","0.290684075590983","0.333652688563879","1"
"Big worries","2011","Not Employed","Couple + C. GT 16 ","255","0.290394401454077","0.259622977868085","0.321165825040068","1"
"Big worries","2011","Not Employed","Couple + C. LE 16 ","145","0.311151182592098","0.267494181043998","0.354808184140198","1"
"Big worries","2011","Not Employed","Couple + C. LE and GT 16","93","0.317443700927681","0.264325949852353","0.370561452003009","1"
"Big worries","2011","Not Employed","Single parent ","101","0.280971845961494","0.234605930359208","0.327337761563781","1"
"No worries","2011","Not Employed","Couple + C. LE and GT 16","50","0.215285637362379","0.168382659985267","0.262188614739492","3"
"No worries","2011","Employed","(Married) couple without C. ","636","0.158841164752039","0.147469394456732","0.170212935047346","3"
"No worries","2011","Employed","1-pers.-HH","298","0.187523177615002","0.168962904238025","0.206083450991979","3"
"No worries","2011","Employed","Couple + C. GT 16 ","419","0.174269141938895","0.158912410435765","0.189625873442026","3"
"No worries","2011","Employed","Couple + C. LE 16 ","400","0.141968580175435","0.128722593972607","0.155214566378263","3"
"No worries","2011","Employed","Couple + C. LE and GT 16","147","0.16749557550389","0.143496110441137","0.191495040566644","3"
"No worries","2011","Employed","Single parent ","145","0.219134815482787","0.190343916977418","0.247925713988155","3"
"No worries","2011","Not Employed","(Married) couple without C. ","653","0.152382618763612","0.141342717655539","0.163422519871684","3"
"No worries","2011","Not Employed","1-pers.-HH","317","0.162732573781525","0.145618430678456","0.179846716884594","3"
"No worries","2011","Not Employed","Couple + C. GT 16 ","122","0.136426281734274","0.113159105359249","0.159693458109299","3"
"No worries","2011","Not Employed","Couple + C. LE 16 ","47","0.147107033284608","0.113705207793568","0.180508858775648","3"
"No worries","2011","Not Employed","Single parent ","69","0.173435081855394","0.134377850957687","0.212492312753101","3"
"Some worries","2011","Not Employed","Couple + C. LE and GT 16","152","0.467270661709939","0.410336274922483","0.524205048497396","2"
"Some worries","2011","Not Employed","Single parent ","191","0.545593072183112","0.494229953489064","0.59695619087716","2"
"Some worries","2011","Employed","(Married) couple without C. ","2124","0.539410177532583","0.523903302806939","0.554917052258228","2"
"Some worries","2011","Employed","1-pers.-HH","878","0.518287002920885","0.49452786149085","0.542046144350919","2"
"Some worries","2011","Employed","Couple + C. GT 16 ","1273","0.545377545948965","0.525219735594677","0.565535356303253","2"
"Some worries","2011","Employed","Couple + C. LE 16 ","1468","0.561968342540969","0.543138562007719","0.580798123074218","2"
"Some worries","2011","Employed","Couple + C. LE and GT 16","535","0.596139392155572","0.56460414244766","0.627674641863483","2"
"Some worries","2011","Employed","Single parent ","409","0.540658100996978","0.505973165957815","0.57534303603614","2"
"Some worries","2011","Not Employed","(Married) couple without C. ","2217","0.555627782679718","0.540363972175407","0.570891593184029","2"
"Some worries","2011","Not Employed","1-pers.-HH","935","0.525099044141044","0.501946007957543","0.548252080324545","2"
"Some worries","2011","Not Employed","Couple + C. GT 16 ","459","0.57317931681165","0.539650908567835","0.606707725055464","2"
"Some worries","2011","Not Employed","Couple + C. LE 16 ","240","0.541741784123294","0.494756969854774","0.588726598391815","2"
"Big worries","2012","Employed","Couple + C. LE 16 ","706","0.280163463757145","0.262993945785678","0.297332981728612","1"
"Big worries","2012","Not Employed","1-pers.-HH","555","0.308063336933756","0.286956239418968","0.329170434448544","1"
"Big worries","2012","Employed","(Married) couple without C. ","1081","0.280333264850922","0.26628864111826","0.294377888583585","1"
"Big worries","2012","Employed","1-pers.-HH","536","0.284503943720447","0.263752995987052","0.305254891453843","1"
"Big worries","2012","Employed","Couple + C. GT 16 ","525","0.248634288200553","0.230618224195596","0.266650352205509","1"
"Big worries","2012","Employed","Couple + C. LE and GT 16","185","0.198343323326765","0.171199324640992","0.225487322012539","1"
"Big worries","2012","Employed","Single parent ","241","0.246226732014228","0.216811488271133","0.275641975757324","1"
"Big worries","2012","Not Employed","(Married) couple without C. ","1201","0.286156812336488","0.272478348320211","0.299835276352764","1"
"Big worries","2012","Not Employed","Couple + C. GT 16 ","198","0.240193241872424","0.209680406147658","0.27070607759719","1"
"Big worries","2012","Not Employed","Couple + C. LE 16 ","110","0.248910870155118","0.208231811343345","0.289589928966891","1"
"Big worries","2012","Not Employed","Couple + C. LE and GT 16","87","0.295309817928378","0.239753140820565","0.350866495036192","1"
"Big worries","2012","Not Employed","Single parent ","107","0.346318904358671","0.297772622835261","0.39486518588208","1"
"No worries","2012","Not Employed","Couple + C. LE and GT 16","57","0.296052014678092","0.240454867870175","0.351649161486008","3"
"No worries","2012","Employed","(Married) couple without C. ","735","0.198317184935175","0.185849421933532","0.210784947936818","3"
"No worries","2012","Employed","Couple + C. LE 16 ","437","0.169033817793524","0.154704883681521","0.183362751905527","3"
"No worries","2012","Employed","Couple + C. LE and GT 16","150","0.183373984403738","0.157031829929974","0.209716138877502","3"
"No worries","2012","Not Employed","1-pers.-HH","338","0.167154082076569","0.150096551371947","0.184211612781192","3"
"No worries","2012","Not Employed","Couple + C. GT 16 ","136","0.19496097470601","0.166664462150969","0.223257487261051","3"
"No worries","2012","Employed","1-pers.-HH","372","0.207336360695329","0.188690932004493","0.225981789386166","3"
"No worries","2012","Employed","Couple + C. GT 16 ","442","0.19693806388987","0.180361554938003","0.213514572841736","3"
"No worries","2012","Employed","Single parent ","157","0.222869956566457","0.194454339021538","0.251285574111376","3"
"No worries","2012","Not Employed","(Married) couple without C. ","692","0.167542932610677","0.156240345659193","0.178845519562161","3"
"No worries","2012","Not Employed","Couple + C. LE 16 ","55","0.127877261870338","0.0964585268625656","0.159295996878111","3"
"No worries","2012","Not Employed","Single parent ","82","0.19356012630862","0.153248636131309","0.233871616485931","3"
"Some worries","2012","Not Employed","Single parent ","180","0.460120969332709","0.409267668156721","0.510974270508698","2"
"Some worries","2012","Not Employed","Couple + C. LE and GT 16","115","0.40863816739353","0.348770226878088","0.468506107908972","2"
"Some worries","2012","Employed","(Married) couple without C. ","2113","0.521349550213902","0.505729557970111","0.536969542457694","2"
"Some worries","2012","Employed","1-pers.-HH","908","0.508159695584224","0.485166341123668","0.531153050044779","2"
"Some worries","2012","Employed","Couple + C. GT 16 ","1244","0.554427647909578","0.533710246688831","0.575145049130324","2"
"Some worries","2012","Employed","Couple + C. LE 16 ","1485","0.550802718449331","0.531785280506355","0.569820156392308","2"
"Some worries","2012","Employed","Couple + C. LE and GT 16","494","0.618282692269497","0.5852126083905","0.651352776148493","2"
"Some worries","2012","Employed","Single parent ","426","0.530903311419315","0.496829290486284","0.564977332352345","2"
"Some worries","2012","Not Employed","(Married) couple without C. ","2301","0.546300255052835","0.531233010156646","0.561367499949025","2"
"Some worries","2012","Not Employed","1-pers.-HH","945","0.524782580989675","0.501952301998644","0.547612859980705","2"
"Some worries","2012","Not Employed","Couple + C. GT 16 ","419","0.564845783421566","0.529434868610921","0.600256698232211","2"
"Some worries","2012","Not Employed","Couple + C. LE 16 ","269","0.623211867974543","0.577621857567137","0.66880187838195","2"
"Big worries","2013","Employed","(Married) couple without C. ","954","0.259374507193806","0.245248233694279","0.273500780693332","1"
"Big worries","2013","Employed","1-pers.-HH","467","0.272859124785524","0.251753335087763","0.293964914483286","1"
"Big worries","2013","Employed","Couple + C. GT 16 ","461","0.21397008648059","0.196037035183184","0.231903137777996","1"
"Big worries","2013","Employed","Couple + C. LE 16 ","588","0.242534941560013","0.225304279700007","0.259765603420019","1"
"Big worries","2013","Employed","Couple + C. LE and GT 16","185","0.239441408678426","0.20839969073977","0.270483126617083","1"
"Big worries","2013","Employed","Single parent ","198","0.202087524954286","0.174278919332631","0.229896130575942","1"
"Big worries","2013","Not Employed","(Married) couple without C. ","1010","0.259055251318447","0.245336803124482","0.272773699512412","1"
"Big worries","2013","Not Employed","1-pers.-HH","476","0.275436715872167","0.254446227448116","0.296427204296219","1"
"Big worries","2013","Not Employed","Couple + C. GT 16 ","162","0.259976952989712","0.225339353808082","0.294614552171342","1"
"Big worries","2013","Not Employed","Couple + C. LE 16 ","109","0.331026534747376","0.283774397905749","0.378278671589003","1"
"Big worries","2013","Not Employed","Couple + C. LE and GT 16","54","0.225718521881695","0.168768230252969","0.282668813510421","1"
"Big worries","2013","Not Employed","Single parent ","78","0.226800573832212","0.180033460004392","0.273567687660032","1"
"No worries","2013","Employed","(Married) couple without C. ","677","0.206674736254754","0.193624031161223","0.219725441348285","3"
