"plh0037","year","hgtyp1hh","pgcasmin","n","percent","lower_confidence","upper_confidence"
"Big worries","2009","Couple + C. LE 16 ","(2c_gen) general maturity certificate","17","","",""
"Big worries","2009","Couple + C. LE 16 ","(2c_voc) vocational maturity certificate","106","0.303522392457289","0.256482750625593","0.350562034288984"
"Big worries","2009","Couple + C. LE 16 ","(3a) lower tertiary education","61","0.286089032301452","0.230179757168163","0.341998307434741"
"Big worries","2009","Couple + C. LE 16 ","(3b) higher tertiary education","153","0.291011716886518","0.249183075705202","0.332840358067834"
"Big worries","2009","Couple + C. GT 16 ","(0) in school","36","0.255400891101681","0.182377790799578","0.328423991403785"
"Big worries","2009","Couple + C. GT 16 ","(1a) inadequately completed","5","","",""
"Big worries","2009","Couple + C. GT 16 ","(1b) general elementary school","50","0.240189710263892","0.183086747036614","0.29729267349117"
"Big worries","2009","Couple + C. GT 16 ","(1c) basic vocational qualification","189","0.212389258463721","0.182576577544638","0.242201939382804"
"Big worries","2009","Couple + C. GT 16 ","(2b) intermediate general qualification","33","0.198104671624661","0.131845364353268","0.264363978896053"
"Big worries","2009","Couple + C. GT 16 ","(2a) intermediate vocational","169","0.221822063627861","0.191683087941648","0.251961039314073"
"Big worries","2009","Couple + C. GT 16 ","(2c_gen) general maturity certificate","62","0.337243183901726","0.276144357983432","0.398342009820019"
"Big worries","2009","Couple + C. GT 16 ","(2c_voc) vocational maturity certificate","56","0.28117795582298","0.216568966544177","0.345786945101784"
"Big worries","2009","Couple + C. GT 16 ","(3a) lower tertiary education","48","0.244385328913055","0.187472026072644","0.301298631753467"
"Big worries","2009","Couple + C. GT 16 ","(3b) higher tertiary education","121","0.365307284383636","0.315841110212243","0.414773458555028"
"Big worries","2009","Couple + C. LE and GT 16","(0) in school","33","0.232023886046651","0.15586031616287","0.308187455930432"
"Big worries","2009","Couple + C. LE and GT 16","(1a) inadequately completed","2","","",""
"Big worries","2009","Couple + C. LE and GT 16","(1b) general elementary school","18","","",""
"Big worries","2009","Couple + C. LE and GT 16","(1c) basic vocational qualification","52","0.254932292803576","0.19527253901261","0.314592046594541"
"Big worries","2009","Couple + C. LE and GT 16","(2b) intermediate general qualification","19","","",""
"Big worries","2009","Couple + C. LE and GT 16","(2a) intermediate vocational","60","0.245001705255392","0.193219243512982","0.296784166997802"
"Big worries","2009","Couple + C. LE and GT 16","(2c_gen) general maturity certificate","19","","",""
"Big worries","2009","Couple + C. LE and GT 16","(2c_voc) vocational maturity certificate","26","","",""
"Big worries","2009","Couple + C. LE and GT 16","(3a) lower tertiary education","22","","",""
"Big worries","2009","Couple + C. LE and GT 16","(3b) higher tertiary education","45","0.398664625777918","0.313509958262039","0.483819293293796"
"Some worries","2009","1-pers.-HH","(0) in school","","","",""
"Some worries","2009","1-pers.-HH","(1a) inadequately completed","14","","",""
"Some worries","2009","1-pers.-HH","(1b) general elementary school","200","0.555797043628934","0.503667464811157","0.607926622446711"
"Some worries","2009","1-pers.-HH","(1c) basic vocational qualification","463","0.541509799927677","0.508052069119116","0.574967530736238"
"Some worries","2009","1-pers.-HH","(2b) intermediate general qualification","23","","",""
"Some worries","2009","1-pers.-HH","(2a) intermediate vocational","323","0.505511813848072","0.466093552155592","0.544930075540552"
"Some worries","2009","1-pers.-HH","(2c_gen) general maturity certificate","64","0.367960351088493","0.28630806177617","0.449612640400815"
"Some worries","2009","1-pers.-HH","(2c_voc) vocational maturity certificate","109","0.559051405062","0.490582677093031","0.627520133030969"
"Some worries","2009","1-pers.-HH","(3a) lower tertiary education","125","0.533083828503284","0.469832980494152","0.596334676512416"
"Some worries","2009","1-pers.-HH","(3b) higher tertiary education","199","0.55666494314731","0.505908970474011","0.60742091582061"
"Some worries","2009","(Married) couple without C. ","(0) in school","1","","",""
"Some worries","2009","(Married) couple without C. ","(1a) inadequately completed","39","0.578227215193482","0.46415749305146","0.692296937335504"
"Some worries","2009","(Married) couple without C. ","(1b) general elementary school","256","0.580978170262662","0.535441837530225","0.626514502995099"
"Some worries","2009","(Married) couple without C. ","(1c) basic vocational qualification","1253","0.55710338175847","0.53649613007246","0.57771063344448"
"Some worries","2009","(Married) couple without C. ","(2b) intermediate general qualification","36","0.449760506011949","0.330642551354647","0.568878460669252"
"Some worries","2009","(Married) couple without C. ","(2a) intermediate vocational","880","0.603362359889459","0.578489555413946","0.628235164364972"
"Some worries","2009","(Married) couple without C. ","(2c_gen) general maturity certificate","67","0.447951222685702","0.363118146648374","0.53278429872303"
"Some worries","2009","(Married) couple without C. ","(2c_voc) vocational maturity certificate","205","0.449119962770626","0.401090339519681","0.497149586021572"
"Some worries","2009","(Married) couple without C. ","(3a) lower tertiary education","403","0.567285062347953","0.530943750289473","0.603626374406432"
"Some worries","2009","(Married) couple without C. ","(3b) higher tertiary education","548","0.519113286400179","0.48851123262082","0.549715340179539"
"Some worries","2009","Single parent ","(0) in school","21","","",""
"Some worries","2009","Single parent ","(1a) inadequately completed","4","","",""
"Some worries","2009","Single parent ","(1b) general elementary school","66","0.512261196372612","0.422453409469544","0.602068983275679"
"Some worries","2009","Single parent ","(1c) basic vocational qualification","116","0.607082227218607","0.53632070899373","0.677843745443484"
"Some worries","2009","Single parent ","(2b) intermediate general qualification","30","0.413488050397152","0.287829513353311","0.539146587440993"
"Some worries","2009","Single parent ","(2a) intermediate vocational","139","0.549075261880206","0.488002723605831","0.610147800154582"
"Some worries","2009","Single parent ","(2c_gen) general maturity certificate","27","","",""
"Some worries","2009","Single parent ","(2c_voc) vocational maturity certificate","34","0.599021489815128","0.467076802994206","0.73096617663605"
"Some worries","2009","Single parent ","(3a) lower tertiary education","44","0.610300945443611","0.494388429609666","0.726213461277556"
"Some worries","2009","Single parent ","(3b) higher tertiary education","43","0.444082823348246","0.339071556059173","0.549094090637318"
"Some worries","2009","Couple + C. LE 16 ","(0) in school","","","",""
"Some worries","2009","Couple + C. LE 16 ","(1a) inadequately completed","11","","",""
"Some worries","2009","Couple + C. LE 16 ","(1b) general elementary school","71","0.568066119752195","0.483241773214127","0.652890466290264"
"Some worries","2009","Couple + C. LE 16 ","(1c) basic vocational qualification","310","0.610845584120836","0.569799176987334","0.651891991254338"
"Some worries","2009","Couple + C. LE 16 ","(2b) intermediate general qualification","28","","",""
"Some worries","2009","Couple + C. LE 16 ","(2a) intermediate vocational","556","0.592305191775279","0.561040414081709","0.623569969468849"
"Some worries","2009","Couple + C. LE 16 ","(2c_gen) general maturity certificate","28","","",""
"Some worries","2009","Couple + C. LE 16 ","(2c_voc) vocational maturity certificate","204","0.536545719574293","0.485527902185223","0.587563536963363"
"Some worries","2009","Couple + C. LE 16 ","(3a) lower tertiary education","151","0.565032697778291","0.503702223086141","0.626363172470441"
"Some worries","2009","Couple + C. LE 16 ","(3b) higher tertiary education","237","0.567221329967041","0.521595771758058","0.612846888176024"
"Some worries","2009","Couple + C. GT 16 ","(0) in school","64","0.476501898265659","0.392868897311625","0.560134899219692"
"Some worries","2009","Couple + C. GT 16 ","(1a) inadequately completed","14","","",""
"Some worries","2009","Couple + C. GT 16 ","(1b) general elementary school","115","0.545551695969564","0.478995412975695","0.612107978963434"
"Some worries","2009","Couple + C. GT 16 ","(1c) basic vocational qualification","427","0.618598726240948","0.583192917204177","0.654004535277719"
"Some worries","2009","Couple + C. GT 16 ","(2b) intermediate general qualification","64","0.51038928808402","0.427286246019439","0.593492330148602"
"Some worries","2009","Couple + C. GT 16 ","(2a) intermediate vocational","435","0.603644202151182","0.568161246739034","0.63912715756333"
"Some worries","2009","Couple + C. GT 16 ","(2c_gen) general maturity certificate","115","0.442983530968969","0.378786937797773","0.507180124140166"
"Some worries","2009","Couple + C. GT 16 ","(2c_voc) vocational maturity certificate","106","0.578698723880284","0.507738615759317","0.649658832001251"
"Some worries","2009","Couple + C. GT 16 ","(3a) lower tertiary education","142","0.578723303231615","0.513328198901447","0.644118407561783"
"Some worries","2009","Couple + C. GT 16 ","(3b) higher tertiary education","186","0.473582118030791","0.422288850746041","0.524875385315541"
"Some worries","2009","Couple + C. LE and GT 16","(0) in school","59","0.530663028715059","0.440618177195458","0.62070788023466"
"Some worries","2009","Couple + C. LE and GT 16","(1a) inadequately completed","6","","",""
"Some worries","2009","Couple + C. LE and GT 16","(1b) general elementary school","35","0.527955419928353","0.412644091104781","0.643266748751926"
"Some worries","2009","Couple + C. LE and GT 16","(1c) basic vocational qualification","127","0.653030390947772","0.587870015889106","0.718190766006438"
"Some worries","2009","Couple + C. LE and GT 16","(2b) intermediate general qualification","31","0.511106988223867","0.389585176133881","0.632628800313853"
"Some worries","2009","Couple + C. LE and GT 16","(2a) intermediate vocational","156","0.547551554214805","0.487624599011714","0.607478509417896"
"Some worries","2009","Couple + C. LE and GT 16","(2c_gen) general maturity certificate","35","0.484566011311727","0.367491575958796","0.601640446664658"
"Some worries","2009","Couple + C. LE and GT 16","(2c_voc) vocational maturity certificate","46","0.568339545412842","0.464260443911103","0.67241864691458"
"Some worries","2009","Couple + C. LE and GT 16","(3a) lower tertiary education","43","0.483917739872608","0.374409112714928","0.593426367030288"
"Some worries","2009","Couple + C. LE and GT 16","(3b) higher tertiary education","70","0.457610191354335","0.370963928700115","0.544256454008555"
"No worries","2009","1-pers.-HH","(0) in school","1","","",""
"No worries","2009","1-pers.-HH","(1a) inadequately completed","9","","",""
"No worries","2009","1-pers.-HH","(1b) general elementary school","73","0.192829469454788","0.151438582820827","0.234220356088749"
"No worries","2009","1-pers.-HH","(1c) basic vocational qualification","138","0.159008856511572","0.134454154842526","0.183563558180618"
"No worries","2009","1-pers.-HH","(2b) intermediate general qualification","9","","",""
"No worries","2009","1-pers.-HH","(2a) intermediate vocational","99","0.156046076668736","0.127434641113213","0.18465751222426"
"No worries","2009","1-pers.-HH","(2c_gen) general maturity certificate","20","","",""
"No worries","2009","1-pers.-HH","(2c_voc) vocational maturity certificate","18","","",""
"No worries","2009","1-pers.-HH","(3a) lower tertiary education","42","0.214426887830395","0.162393504346499","0.26646027131429"
"No worries","2009","1-pers.-HH","(3b) higher tertiary education","70","0.167344750370748","0.129206317784276","0.205483182957219"
"No worries","2009","(Married) couple without C. ","(0) in school","2","","",""
"No worries","2009","(Married) couple without C. ","(1a) inadequately completed","17","","",""
"No worries","2009","(Married) couple without C. ","(1b) general elementary school","64","0.129285752639756","0.0983206175157576","0.160250887763754"
"No worries","2009","(Married) couple without C. ","(1c) basic vocational qualification","326","0.14028768817768","0.125880230640997","0.154695145714363"
"No worries","2009","(Married) couple without C. ","(2b) intermediate general qualification","14","","",""
"No worries","2009","(Married) couple without C. ","(2a) intermediate vocational","217","0.146357398263234","0.128385909031443","0.164328887495024"
"No worries","2009","(Married) couple without C. ","(2c_gen) general maturity certificate","25","","",""
"No worries","2009","(Married) couple without C. ","(2c_voc) vocational maturity certificate","66","0.152990426788151","0.118230746717054","0.187750106859248"
"No worries","2009","(Married) couple without C. ","(3a) lower tertiary education","117","0.148115470341964","0.122060561270293","0.174170379413634"
"No worries","2009","(Married) couple without C. ","(3b) higher tertiary education","163","0.165557470652609","0.142792309998247","0.188322631306971"
"No worries","2009","Single parent ","(0) in school","8","","",""
"No worries","2009","Single parent ","(1a) inadequately completed","3","","",""
"No worries","2009","Single parent ","(1b) general elementary school","18","","",""
"No worries","2009","Single parent ","(1c) basic vocational qualification","28","","",""
"No worries","2009","Single parent ","(2b) intermediate general qualification","12","","",""
"No worries","2009","Single parent ","(2a) intermediate vocational","44","0.143067249860796","0.100091695679315","0.186042804042277"
"No worries","2009","Single parent ","(2c_gen) general maturity certificate","15","","",""
"No worries","2009","Single parent ","(2c_voc) vocational maturity certificate","4","","",""
"No worries","2009","Single parent ","(3a) lower tertiary education","5","","",""
"No worries","2009","Single parent ","(3b) higher tertiary education","13","","",""
"No worries","2009","Couple + C. LE 16 ","(0) in school","","","",""
"No worries","2009","Couple + C. LE 16 ","(1a) inadequately completed","3","","",""
"No worries","2009","Couple + C. LE 16 ","(1b) general elementary school","29","","",""
"No worries","2009","Couple + C. LE 16 ","(1c) basic vocational qualification","92","0.161672841399772","0.130679118118778","0.192666564680766"
"No worries","2009","Couple + C. LE 16 ","(2b) intermediate general qualification","4","","",""
"No worries","2009","Couple + C. LE 16 ","(2a) intermediate vocational","143","0.145075079727893","0.122668509611526","0.167481649844259"
"No worries","2009","Couple + C. LE 16 ","(2c_gen) general maturity certificate","7","","",""
"No worries","2009","Couple + C. LE 16 ","(2c_voc) vocational maturity certificate","57","0.159931887968418","0.122431147704119","0.197432628232717"
"No worries","2009","Couple + C. LE 16 ","(3a) lower tertiary education","39","0.148878269920257","0.104840762813461","0.192915777027054"
"No worries","2009","Couple + C. LE 16 ","(3b) higher tertiary education","63","0.141766953146441","0.109645949294075","0.173887956998807"
"No worries","2009","Couple + C. GT 16 ","(0) in school","37","0.26809721063266","0.193921680939286","0.342272740326034"
"No worries","2009","Couple + C. GT 16 ","(1a) inadequately completed","2","","",""
"No worries","2009","Couple + C. GT 16 ","(1b) general elementary school","50","0.214258593766544","0.159413497129019","0.269103690404069"
"No worries","2009","Couple + C. GT 16 ","(1c) basic vocational qualification","107","0.169012015295331","0.141694883077602","0.196329147513061"
"No worries","2009","Couple + C. GT 16 ","(2b) intermediate general qualification","42","0.291506040291319","0.215956374760746","0.367055705821892"
"No worries","2009","Couple + C. GT 16 ","(2a) intermediate vocational","126","0.174533734220957","0.146999308929469","0.202068159512445"
"No worries","2009","Couple + C. GT 16 ","(2c_gen) general maturity certificate","53","0.219773285129305","0.166257483996196","0.273289086262414"
"No worries","2009","Couple + C. GT 16 ","(2c_voc) vocational maturity certificate","24","","",""
"No worries","2009","Couple + C. GT 16 ","(3a) lower tertiary education","29","","",""
"No worries","2009","Couple + C. GT 16 ","(3b) higher tertiary education","57","0.161110597585574","0.123343656787822","0.198877538383325"
"No worries","2009","Couple + C. LE and GT 16","(0) in school","26","","",""
"No worries","2009","Couple + C. LE and GT 16","(1a) inadequately completed","2","","",""
"No worries","2009","Couple + C. LE and GT 16","(1b) general elementary school","19","","",""
"No worries","2009","Couple + C. LE and GT 16","(1c) basic vocational qualification","26","","",""
"No worries","2009","Couple + C. LE and GT 16","(2b) intermediate general qualification","15","","",""
"No worries","2009","Couple + C. LE and GT 16","(2a) intermediate vocational","49","0.207446740529803","0.158627312154627","0.256266168904979"
"No worries","2009","Couple + C. LE and GT 16","(2c_gen) general maturity certificate","16","","",""
"No worries","2009","Couple + C. LE and GT 16","(2c_voc) vocational maturity certificate","15","","",""
"No worries","2009","Couple + C. LE and GT 16","(3a) lower tertiary education","15","","",""
"No worries","2009","Couple + C. LE and GT 16","(3b) higher tertiary education","12","","",""
"Big worries","2010","1-pers.-HH","(0) in school","","","",""
"Big worries","2010","1-pers.-HH","(1a) inadequately completed","7","","",""
"Big worries","2010","1-pers.-HH","(1b) general elementary school","93","0.307838401954169","0.257807381290982","0.357869422617356"
"Big worries","2010","1-pers.-HH","(1c) basic vocational qualification","243","0.334682879508521","0.301777595513043","0.367588163503999"
"Big worries","2010","1-pers.-HH","(2b) intermediate general qualification","18","","",""
"Big worries","2010","1-pers.-HH","(2a) intermediate vocational","186","0.330552404281715","0.292722667300182","0.368382141263248"
"Big worries","2010","1-pers.-HH","(2c_gen) general maturity certificate","36","0.325038197915494","0.244829910823585","0.405246485007402"
"Big worries","2010","1-pers.-HH","(2c_voc) vocational maturity certificate","59","0.346351711119354","0.275654187776093","0.417049234462615"
"Big worries","2010","1-pers.-HH","(3a) lower tertiary education","68","0.243653397011954","0.189899282206913","0.297407511816994"
"Big worries","2010","1-pers.-HH","(3b) higher tertiary education","72","0.198111094250915","0.156174336151207","0.240047852350622"
"Big worries","2010","(Married) couple without C. ","(0) in school","","","",""
"Big worries","2010","(Married) couple without C. ","(1a) inadequately completed","12","","",""
"Big worries","2010","(Married) couple without C. ","(1b) general elementary school","138","0.37361254230796","0.326671766868203","0.420553317747717"
"Big worries","2010","(Married) couple without C. ","(1c) basic vocational qualification","645","0.342612538671921","0.321967656588748","0.363257420755094"
"Big worries","2010","(Married) couple without C. ","(2b) intermediate general qualification","17","","",""
"Big worries","2010","(Married) couple without C. ","(2a) intermediate vocational","406","0.291872582865188","0.268407731028233","0.315337434702144"
"Big worries","2010","(Married) couple without C. ","(2c_gen) general maturity certificate","40","0.387902369643681","0.30315664531976","0.472648093967603"
"Big worries","2010","(Married) couple without C. ","(2c_voc) vocational maturity certificate","127","0.31042468249759","0.266229389247391","0.354619975747789"
"Big worries","2010","(Married) couple without C. ","(3a) lower tertiary education","176","0.271866129555562","0.238400702394415","0.30533155671671"
"Big worries","2010","(Married) couple without C. ","(3b) higher tertiary education","279","0.271659398750264","0.244374971114944","0.298943826385583"
"Big worries","2010","Single parent ","(0) in school","36","0.378668452210958","0.277324457314736","0.480012447107179"
"Big worries","2010","Single parent ","(1a) inadequately completed","19","","",""
"Big worries","2010","Single parent ","(1b) general elementary school","68","0.31678410140882","0.255860614416423","0.377707588401218"
"Big worries","2010","Single parent ","(1c) basic vocational qualification","125","0.297550723980011","0.25134006531193","0.343761382648092"
"Big worries","2010","Single parent ","(2b) intermediate general qualification","44","0.270601572029251","0.199266594967891","0.341936549090612"
"Big worries","2010","Single parent ","(2a) intermediate vocational","190","0.286654968262948","0.252987455704796","0.3203224808211"
"Big worries","2010","Single parent ","(2c_gen) general maturity certificate","17","","",""
"Big worries","2010","Single parent ","(2c_voc) vocational maturity certificate","67","0.420005284853575","0.354031977465455","0.485978592241694"
"Big worries","2010","Single parent ","(3a) lower tertiary education","41","0.200791309132877","0.133216665917186","0.268365952348568"
"Big worries","2010","Single parent ","(3b) higher tertiary education","67","0.335723535378112","0.271078305040329","0.400368765715895"
"Big worries","2010","Couple + C. LE 16 ","(0) in school","","","",""
"Big worries","2010","Couple + C. LE 16 ","(1a) inadequately completed","44","0.260747927839147","0.193347757055917","0.328148098622378"
"Big worries","2010","Couple + C. LE 16 ","(1b) general elementary school","133","0.268510939286203","0.230160148961769","0.306861729610638"
"Big worries","2010","Couple + C. LE 16 ","(1c) basic vocational qualification","361","0.258086442743938","0.234982679170471","0.281190206317405"
"Big worries","2010","Couple + C. LE 16 ","(2b) intermediate general qualification","44","0.465379980660577","0.381548894318483","0.549211067002671"
"Big worries","2010","Couple + C. LE 16 ","(2a) intermediate vocational","602","0.257429059087665","0.239736858818931","0.275121259356398"
"Big worries","2010","Couple + C. LE 16 ","(2c_gen) general maturity certificate","73","0.36668450678158","0.305202444566629","0.428166568996532"
"Big worries","2010","Couple + C. LE 16 ","(2c_voc) vocational maturity certificate","315","0.302727734740928","0.274166156623292","0.331289312858564"
"Big worries","2010","Couple + C. LE 16 ","(3a) lower tertiary education","178","0.281596559333614","0.245086571559919","0.318106547107309"
"Big worries","2010","Couple + C. LE 16 ","(3b) higher tertiary education","437","0.283263452668594","0.259183146957558","0.307343758379631"
"Big worries","2010","Couple + C. GT 16 ","(0) in school","43","0.308465893743509","0.229675820598487","0.387255966888531"
"Big worries","2010","Couple + C. GT 16 ","(1a) inadequately completed","5","","",""
"Big worries","2010","Couple + C. GT 16 ","(1b) general elementary school","53","0.288710215589792","0.224942393088494","0.35247803809109"
"Big worries","2010","Couple + C. GT 16 ","(1c) basic vocational qualification","184","0.25734173326545","0.223231630165487","0.291451836365414"
"Big worries","2010","Couple + C. GT 16 ","(2b) intermediate general qualification","34","0.239221113930979","0.165316409250177","0.313125818611782"
"Big worries","2010","Couple + C. GT 16 ","(2a) intermediate vocational","151","0.207696844233047","0.177094348474937","0.238299339991157"
"Big worries","2010","Couple + C. GT 16 ","(2c_gen) general maturity certificate","59","0.320619088188602","0.258522236538695","0.38271593983851"
"Big worries","2010","Couple + C. GT 16 ","(2c_voc) vocational maturity certificate","60","0.324987272941059","0.259248749851784","0.390725796030335"
"Big worries","2010","Couple + C. GT 16 ","(3a) lower tertiary education","40","0.17131093654501","0.119858869228241","0.22276300386178"
"Big worries","2010","Couple + C. GT 16 ","(3b) higher tertiary education","106","0.319394408838519","0.269166452849429","0.369622364827609"
"Big worries","2010","Couple + C. LE and GT 16","(0) in school","62","0.394493341515824","0.323487889359259","0.46549879367239"
"Big worries","2010","Couple + C. LE and GT 16","(1a) inadequately completed","7","","",""
"Big worries","2010","Couple + C. LE and GT 16","(1b) general elementary school","40","0.328598775257712","0.250231890578015","0.40696565993741"
"Big worries","2010","Couple + C. LE and GT 16","(1c) basic vocational qualification","98","0.312063222128972","0.258828234842409","0.365298209415534"
"Big worries","2010","Couple + C. LE and GT 16","(2b) intermediate general qualification","26","","",""
"Big worries","2010","Couple + C. LE and GT 16","(2a) intermediate vocational","95","0.282577384587199","0.234647710713653","0.330507058460745"
"Big worries","2010","Couple + C. LE and GT 16","(2c_gen) general maturity certificate","27","","",""
"Big worries","2010","Couple + C. LE and GT 16","(2c_voc) vocational maturity certificate","39","0.298195954792047","0.218000105330205","0.37839180425389"
"Big worries","2010","Couple + C. LE and GT 16","(3a) lower tertiary education","21","","",""
"Big worries","2010","Couple + C. LE and GT 16","(3b) higher tertiary education","39","0.320025034705921","0.246587061839609","0.393463007572233"
"Some worries","2010","1-pers.-HH","(0) in school","","","",""
"Some worries","2010","1-pers.-HH","(1a) inadequately completed","13","","",""
"Some worries","2010","1-pers.-HH","(1b) general elementary school","162","0.499499631101102","0.4453065302337","0.553692731968504"
"Some worries","2010","1-pers.-HH","(1c) basic vocational qualification","405","0.498847514168567","0.463981412193899","0.533713616143235"
"Some worries","2010","1-pers.-HH","(2b) intermediate general qualification","21","","",""
"Some worries","2010","1-pers.-HH","(2a) intermediate vocational","303","0.479769442645048","0.439593221174035","0.519945664116061"
"Some worries","2010","1-pers.-HH","(2c_gen) general maturity certificate","68","0.496232530006253","0.41061353642255","0.581851523589956"
"Some worries","2010","1-pers.-HH","(2c_voc) vocational maturity certificate","88","0.532189979130153","0.458051858353983","0.606328099906322"
"Some worries","2010","1-pers.-HH","(3a) lower tertiary education","123","0.478477570529028","0.415926847146537","0.541028293911519"
"Some worries","2010","1-pers.-HH","(3b) higher tertiary education","209","0.598719220970668","0.547146608345195","0.650291833596142"
"Some worries","2010","(Married) couple without C. ","(0) in school","1","","",""
"Some worries","2010","(Married) couple without C. ","(1a) inadequately completed","37","0.618251951536936","0.495325986460603","0.741177916613269"
"Some worries","2010","(Married) couple without C. ","(1b) general elementary school","202","0.464754708105053","0.416359057082169","0.513150359127936"
"Some worries","2010","(Married) couple without C. ","(1c) basic vocational qualification","1076","0.506384829334615","0.484636061133406","0.528133597535824"
"Some worries","2010","(Married) couple without C. ","(2b) intermediate general qualification","31","0.49603624086555","0.371582314261172","0.620490167469928"
"Some worries","2010","(Married) couple without C. ","(2a) intermediate vocational","766","0.5304108390163","0.504651738843216","0.556169939189384"
"Some worries","2010","(Married) couple without C. ","(2c_gen) general maturity certificate","59","0.387690667638803","0.302953421984131","0.472427913293475"
"Some worries","2010","(Married) couple without C. ","(2c_voc) vocational maturity certificate","230","0.547808172380519","0.500265602760138","0.595350742000899"
"Some worries","2010","(Married) couple without C. ","(3a) lower tertiary education","375","0.52765221073253","0.490101511498132","0.565202909966928"
"Some worries","2010","(Married) couple without C. ","(3b) higher tertiary education","553","0.529808927138147","0.499194083512147","0.560423770764147"
"Some worries","2010","Single parent ","(0) in school","39","0.516828141628648","0.412420893944572","0.621235389312724"
"Some worries","2010","Single parent ","(1a) inadequately completed","17","","",""
"Some worries","2010","Single parent ","(1b) general elementary school","112","0.467245710973182","0.401908555809949","0.532582866136414"
"Some worries","2010","Single parent ","(1c) basic vocational qualification","198","0.488602806826505","0.438077225697914","0.539128387955096"
"Some worries","2010","Single parent ","(2b) intermediate general qualification","80","0.514537110560596","0.434287796905958","0.594786424215234"
"Some worries","2010","Single parent ","(2a) intermediate vocational","373","0.502792125935469","0.465566268785784","0.540017983085153"
"Some worries","2010","Single parent ","(2c_gen) general maturity certificate","55","0.555566455332151","0.450546872551727","0.660586038112574"
"Some worries","2010","Single parent ","(2c_voc) vocational maturity certificate","114","0.465791656276882","0.399114042842883","0.53246926971088"
"Some worries","2010","Single parent ","(3a) lower tertiary education","68","0.521900021361093","0.437637543462635","0.606162499259552"
