"plh0037","year","education","sex","n","percent","lower_confidence","upper_confidence"
"Some worries","2010","no degree/no degree yet","Female","189","0.492933574907913","0.443315213842675","0.54255193597315"
"Some worries","2010","no degree/no degree yet","Male","185","0.546364422909856","0.496110244680822","0.596618601138891"
"Some worries","2010","Other degree","Female","436","0.502642173462176","0.469206086224999","0.536078260699353"
"Some worries","2010","Other degree","Male","349","0.49336914280734","0.456850582022636","0.529887703592044"
"Some worries","2010","secondary school degree","Female","2507","0.548897806885347","0.53436396823242","0.563431645538274"
"Some worries","2010","secondary school degree","Male","1533","0.503471069791438","0.485437740768555","0.521504398814322"
"Big worries","2011","college entrance qualification","Female","958","0.35344029197856","0.3356156836459","0.37126490031122"
"Big worries","2011","college entrance qualification","Male","789","0.267454153022779","0.251254690860151","0.283653615185407"
"Big worries","2011","lower secondary degree","Female","1076","0.321855174268972","0.306109808157782","0.337600540380162"
"Big worries","2011","lower secondary degree","Male","963","0.289112862789358","0.273476054788191","0.304749670790525"
"Big worries","2011","no degree/no degree yet","Female","103","0.324814002585204","0.270348940117776","0.379279065052633"
"Big worries","2011","no degree/no degree yet","Male","50","0.173178814046126","0.127619378714478","0.218738249377773"
"Big worries","2011","Other degree","Female","180","0.280445027306217","0.245311307742386","0.315578746870049"
"Big worries","2011","Other degree","Male","119","0.228391694681349","0.19110771945633","0.265675669906369"
"Big worries","2011","secondary school degree","Female","1114","0.320991905727573","0.305612803764428","0.336371007690717"
"Big worries","2011","secondary school degree","Male","635","0.23902247008188","0.22261969243021","0.25542524773355"
"No worries","2011","college entrance qualification","Female","340","0.117977884874158","0.105949766634647","0.130006003113669"
"No worries","2011","college entrance qualification","Male","574","0.194861311952971","0.18036502836497","0.209357595540972"
"No worries","2011","lower secondary degree","Female","431","0.128796449703569","0.117506992708106","0.140085906699033"
"No worries","2011","lower secondary degree","Male","561","0.169432430384863","0.156493456879358","0.182371403890369"
"No worries","2011","no degree/no degree yet","Female","40","0.144957097528694","0.104011933387916","0.185902261669472"
"No worries","2011","no degree/no degree yet","Male","68","0.227350915573355","0.176888892834048","0.277812938312662"
"No worries","2011","Other degree","Female","102","0.150532906064227","0.122565172597196","0.178500639531258"
"No worries","2011","Other degree","Male","105","0.193014217054368","0.157962346276113","0.228066087832624"
"No worries","2011","secondary school degree","Female","460","0.13669087114369","0.125374703249734","0.148007039037646"
"No worries","2011","secondary school degree","Male","574","0.227737594561209","0.211608427972409","0.243866761150008"
"Some worries","2011","college entrance qualification","Female","1465","0.528581823147282","0.509968799769569","0.547194846524996"
"Some worries","2011","college entrance qualification","Male","1505","0.53768453502425","0.519437533812727","0.555931536235773"
"Some worries","2011","lower secondary degree","Female","1875","0.549348376027459","0.532579433274384","0.566117318780534"
"Some worries","2011","lower secondary degree","Male","1705","0.541454706825779","0.524268253809373","0.558641159842184"
"Some worries","2011","no degree/no degree yet","Female","141","0.530228899886102","0.47218404009767","0.588273759674534"
"Some worries","2011","no degree/no degree yet","Male","147","0.599470270380519","0.540473755424114","0.658466785336925"
"Some worries","2011","Other degree","Female","346","0.569022066629556","0.530290921229608","0.607753212029504"
"Some worries","2011","Other degree","Male","263","0.578594088264282","0.534738906199029","0.622449270329535"
"Some worries","2011","secondary school degree","Female","1966","0.542317223128737","0.525905452317739","0.558728993939735"
"Some worries","2011","secondary school degree","Male","1388","0.533239935356912","0.514052351298498","0.552427519415325"
"Big worries","2012","college entrance qualification","Female","861","0.322414331635706","0.305172558478691","0.339656104792721"
"Big worries","2012","college entrance qualification","Male","701","0.2580099862313","0.24195764457793","0.27406232788467"
"Big worries","2012","lower secondary degree","Female","1036","0.314003340736425","0.298165897623591","0.329840783849258"
"Big worries","2012","lower secondary degree","Male","838","0.263137455568462","0.247847374732792","0.278427536404131"
"Big worries","2012","no degree/no degree yet","Female","100","0.307341480442309","0.254329775002341","0.360353185882278"
"Big worries","2012","no degree/no degree yet","Male","54","0.209892258188815","0.15990959766455","0.259874918713081"
"Big worries","2012","Other degree","Female","185","0.2752030244347","0.241078238820454","0.309327810048945"
"Big worries","2012","Other degree","Male","127","0.267311546705839","0.228827142452587","0.305795950959092"
"Big worries","2012","secondary school degree","Female","997","0.28140795855622","0.266490921934586","0.296324995177855"
"Big worries","2012","secondary school degree","Male","585","0.230212116334556","0.213930399194791","0.246493833474322"
"No worries","2012","college entrance qualification","Female","389","0.142614231754","0.12971504826653","0.155513415241471"
"No worries","2012","college entrance qualification","Male","650","0.242021537631279","0.226307906746573","0.257735168515984"
"No worries","2012","lower secondary degree","Female","460","0.136338481881175","0.124628992830548","0.148047970931802"
"No worries","2012","lower secondary degree","Male","633","0.199043072740463","0.185178601221057","0.212907544259868"
"No worries","2012","no degree/no degree yet","Female","55","0.220243988576243","0.172630172058478","0.267857805094007"
"No worries","2012","no degree/no degree yet","Male","62","0.215087114129017","0.164656306117631","0.265517922140403"
"No worries","2012","Other degree","Female","113","0.150869299744362","0.123521470911913","0.178217128576811"
"No worries","2012","Other degree","Male","132","0.237556561611944","0.200547884119452","0.274565239104435"
"No worries","2012","secondary school degree","Female","517","0.156468696336314","0.144417296357125","0.168520096315502"
"No worries","2012","secondary school degree","Male","606","0.247291367762365","0.230604742691174","0.263977992833556"
"Some worries","2012","college entrance qualification","Female","1573","0.534971436610294","0.516572286445294","0.553370586775293"
"Some worries","2012","college entrance qualification","Male","1503","0.499968476137421","0.481624599964513","0.518312352310329"
"Some worries","2012","lower secondary degree","Female","1803","0.5496581773824","0.532680650744562","0.566635704020238"
"Some worries","2012","lower secondary degree","Male","1715","0.537819471691076","0.520507390169319","0.555131553212832"
"Some worries","2012","no degree/no degree yet","Female","136","0.472414530981448","0.415054466208076","0.52977459575482"
"Some worries","2012","no degree/no degree yet","Male","139","0.575020627682168","0.514346486418418","0.635694768945918"
"Some worries","2012","Other degree","Female","360","0.573927675820939","0.536143896966997","0.61171145467488"
"Some worries","2012","Other degree","Male","249","0.495131891682217","0.451654282537546","0.538609500826889"
"Some worries","2012","secondary school degree","Female","1977","0.562123345107466","0.545665806845147","0.578580883369785"
"Some worries","2012","secondary school degree","Male","1377","0.522496515903079","0.503177697812167","0.541815333993991"
"Big worries","2013","college entrance qualification","Female","773","0.302237665229887","0.284822034761083","0.319653295698691"
"Big worries","2013","college entrance qualification","Male","647","0.242217520434893","0.226114084711043","0.258320956158744"
"Big worries","2013","lower secondary degree","Female","846","0.270426156026162","0.254518409843475","0.286333902208848"
"Big worries","2013","lower secondary degree","Male","710","0.251957749958387","0.235991024949597","0.267924474967177"
"Big worries","2013","no degree/no degree yet","Female","73","0.24591901217334","0.19296043832794","0.298877586018741"
"Big worries","2013","no degree/no degree yet","Male","45","0.142531198979956","0.0974488814140244","0.187613516545888"
"Big worries","2013","Other degree","Female","170","0.285389924034325","0.248477883479828","0.322301964588823"
"Big worries","2013","Other degree","Male","84","0.204062601923249","0.166014708065261","0.242110495781237"
"Big worries","2013","secondary school degree","Female","874","0.278011773227705","0.262658376549652","0.293365169905758"
"Big worries","2013","secondary school degree","Male","495","0.209130407907729","0.192725978512973","0.225534837302485"
"No worries","2013","college entrance qualification","Female","414","0.149691141744491","0.136161149452317","0.163221134036665"
"No worries","2013","college entrance qualification","Male","627","0.238032646708418","0.222024910012958","0.254040383403877"
"No worries","2013","lower secondary degree","Female","494","0.160158070886366","0.147023288899713","0.173292852873019"
"No worries","2013","lower secondary degree","Male","608","0.215119068795576","0.200006779295305","0.230231358295848"
"No worries","2013","no degree/no degree yet","Female","56","0.250282173726889","0.197010651057402","0.303553696396376"
"No worries","2013","no degree/no degree yet","Male","67","0.329215955127307","0.26861577704054","0.389816133214075"
"No worries","2013","Other degree","Female","111","0.204376476456655","0.171416762807494","0.237336190105816"
"No worries","2013","Other degree","Male","116","0.260532307351029","0.219094205740009","0.30197040896205"
"No worries","2013","secondary school degree","Female","541","0.175589711934085","0.162551169235976","0.188628254632195"
"No worries","2013","secondary school degree","Male","641","0.291005177384468","0.27268321499722","0.309327139771716"
"Some worries","2013","college entrance qualification","Female","1484","0.548071193025622","0.529197162743277","0.566945223307967"
"Some worries","2013","college entrance qualification","Male","1445","0.519749832856689","0.500970747811759","0.538528917901619"
"Some worries","2013","lower secondary degree","Female","1655","0.569415773087472","0.551682312967047","0.587149233207898"
"Some worries","2013","lower secondary degree","Male","1522","0.532923181246036","0.514574055214443","0.55127230727763"
"Some worries","2013","no degree/no degree yet","Female","125","0.50379881409977","0.442311049836982","0.565286578362559"
"Some worries","2013","no degree/no degree yet","Male","119","0.528252845892737","0.463877782719301","0.592627909066172"
"Some worries","2013","Other degree","Female","294","0.51023359950902","0.469374086170284","0.551093112847756"
"Some worries","2013","Other degree","Male","231","0.535405090725722","0.488319510399267","0.582490671052177"
"Some worries","2013","secondary school degree","Female","1856","0.54639851483821","0.529337698491244","0.563459331185176"
"Some worries","2013","secondary school degree","Male","1225","0.499864414707803","0.479696077877891","0.520032751537714"
"Big worries","2014","college entrance qualification","Female","1260","0.324950357986703","0.310173330972876","0.33972738500053"
"Big worries","2014","college entrance qualification","Male","916","0.239201411291469","0.225227329023848","0.253175493559089"
"Big worries","2014","lower secondary degree","Female","1099","0.311822817327433","0.296482579159431","0.327163055495434"
"Big worries","2014","lower secondary degree","Male","919","0.273796762691006","0.25878195981385","0.288811565568162"
"Big worries","2014","no degree/no degree yet","Female","169","0.335872551119149","0.296074442763117","0.37567065947518"
"Big worries","2014","no degree/no degree yet","Male","101","0.213716360296752","0.176214720977239","0.251217999616265"
"Big worries","2014","Other degree","Female","469","0.290976747081854","0.269923275655831","0.312030218507877"
"Big worries","2014","Other degree","Male","339","0.233349814942558","0.211801188814315","0.254898441070801"
"Big worries","2014","secondary school degree","Female","1240","0.27216410836782","0.259115173188994","0.285213043546645"
"Big worries","2014","secondary school degree","Male","707","0.224623818231441","0.209849175692305","0.239398460770576"
"No worries","2014","college entrance qualification","Female","528","0.144246279061387","0.133161235366711","0.155331322756062"
"No worries","2014","college entrance qualification","Male","781","0.218893731240356","0.205348753319262","0.232438709161451"
"No worries","2014","lower secondary degree","Female","531","0.14379574855","0.132176187146481","0.15541530995352"
"No worries","2014","lower secondary degree","Male","682","0.202282631519413","0.188756294265381","0.215808968773445"
"No worries","2014","no degree/no degree yet","Female","109","0.21770622553983","0.182931010862946","0.252481440216715"
"No worries","2014","no degree/no degree yet","Male","137","0.300455059468049","0.258514007523449","0.34239611141265"
"No worries","2014","Other degree","Female","315","0.172995683829415","0.155463506456094","0.190527861202737"
"No worries","2014","Other degree","Male","402","0.263274694064654","0.240837187881502","0.285712200247806"
"No worries","2014","secondary school degree","Female","705","0.158184573699801","0.147485814375516","0.168883333024086"
"No worries","2014","secondary school degree","Male","823","0.276124957509658","0.260297269378609","0.291952645640708"
"Some worries","2014","college entrance qualification","Female","2071","0.53080336295191","0.51505791647691","0.546548809426911"
"Some worries","2014","college entrance qualification","Male","1883","0.541904857468175","0.525583888350937","0.558225826585412"
"Some worries","2014","lower secondary degree","Female","1873","0.544381434122567","0.527889166201716","0.560873702043417"
"Some worries","2014","lower secondary degree","Male","1787","0.523920605789581","0.507103594245718","0.540737617333445"
"Some worries","2014","no degree/no degree yet","Female","263","0.446421223341021","0.404531104650025","0.488311342032017"
"Some worries","2014","no degree/no degree yet","Male","221","0.485828580235199","0.440105314219524","0.531551846250873"
"Some worries","2014","Other degree","Female","1004","0.53602756908873","0.512912032190382","0.559143105987079"
"Some worries","2014","Other degree","Male","739","0.503375490992788","0.477902652572647","0.528848329412929"
"Some worries","2014","secondary school degree","Female","2524","0.569651317932379","0.555134958748449","0.58416767711631"
"Some worries","2014","secondary school degree","Male","1535","0.499251224258901","0.481550038121544","0.516952410396258"
"Big worries","2015","college entrance qualification","Female","1160","0.31139390901887","0.296455080054002","0.326332737983737"
"Big worries","2015","college entrance qualification","Male","851","0.239550007884728","0.225209961996456","0.253890053773001"
"Big worries","2015","lower secondary degree","Female","927","0.289957660327794","0.274209484755865","0.305705835899723"
"Big worries","2015","lower secondary degree","Male","765","0.259797087817286","0.244370148588543","0.275224027046029"
"Big worries","2015","no degree/no degree yet","Female","159","0.312900876900057","0.270574536962264","0.355227216837851"
"Big worries","2015","no degree/no degree yet","Male","87","0.242834705864182","0.198103411431534","0.287566000296829"
"Big worries","2015","Other degree","Female","355","0.263025185987341","0.240796363580977","0.285254008393706"
"Big worries","2015","Other degree","Male","260","0.217614082503826","0.194730665094848","0.240497499912804"
"Big worries","2015","secondary school degree","Female","1158","0.282562777159701","0.268967070385064","0.296158483934337"
"Big worries","2015","secondary school degree","Male","628","0.206919934349737","0.192140438817891","0.221699429881584"
"No worries","2015","college entrance qualification","Female","499","0.133424759414139","0.122454991968638","0.144394526859641"
"No worries","2015","college entrance qualification","Male","726","0.225860353582254","0.211811309564776","0.239909397599731"
"No worries","2015","lower secondary degree","Female","505","0.149087412086249","0.136725552858886","0.161449271313613"
"No worries","2015","lower secondary degree","Male","682","0.208650347895613","0.194355451924358","0.222945243866867"
"No worries","2015","no degree/no degree yet","Female","99","0.230608465225231","0.192157348901952","0.269059581548511"
"No worries","2015","no degree/no degree yet","Male","91","0.281805262861792","0.234874631456323","0.32873589426726"
"No worries","2015","Other degree","Female","302","0.199960977333554","0.179767101779935","0.220154852887172"
"No worries","2015","Other degree","Male","359","0.266016579241801","0.241511035169847","0.290522123313755"
"No worries","2015","secondary school degree","Female","634","0.150953133002239","0.140142795352333","0.161763470652145"
"No worries","2015","secondary school degree","Male","665","0.231474524966645","0.216086578654063","0.246862471279227"
"Some worries","2015","college entrance qualification","Female","2032","0.555181331566991","0.539149431452256","0.571213231681727"
"Some worries","2015","college entrance qualification","Male","1826","0.534589638533018","0.517830742418695","0.551348534647341"
"Some worries","2015","lower secondary degree","Female","1757","0.560954927585956","0.543730715330656","0.578179139841256"
"Some worries","2015","lower secondary degree","Male","1657","0.531552564287102","0.513997970817347","0.549107157756856"
"Some worries","2015","no degree/no degree yet","Female","203","0.456490657874711","0.411021482070284","0.501959833679138"
"Some worries","2015","no degree/no degree yet","Male","175","0.475360031274027","0.423264225878928","0.527455836669126"
"Some worries","2015","Other degree","Female","850","0.537013836679105","0.511838910322791","0.562188763035419"
"Some worries","2015","Other degree","Male","630","0.516369338254373","0.488655032216775","0.544083644291971"
"Some worries","2015","secondary school degree","Female","2421","0.566484089838061","0.55152005397699","0.581448125699131"
"Some worries","2015","secondary school degree","Male","1593","0.561605540683617","0.543502640872201","0.579708440495034"
"Big worries","2016","college entrance qualification","Female","1292","0.368862033504728","0.352987929459072","0.384736137550384"
"Big worries","2016","college entrance qualification","Male","943","0.286763179104817","0.271178799454157","0.302347558755476"
"Big worries","2016","lower secondary degree","Female","993","0.333867057187705","0.316814503099889","0.350919611275522"
"Big worries","2016","lower secondary degree","Male","837","0.3072608514714","0.290437489058924","0.324084213883876"
"Big worries","2016","no degree/no degree yet","Female","144","0.310318978430438","0.26785761102923","0.352780345831645"
"Big worries","2016","no degree/no degree yet","Male","86","0.219523724991946","0.176343855738808","0.262703594245084"
"Big worries","2016","Other degree","Female","489","0.283970676454904","0.262928001205828","0.30501335170398"
"Big worries","2016","Other degree","Male","364","0.256562199383271","0.234190642567842","0.278933756198699"
"Big worries","2016","secondary school degree","Female","1214","0.315622164884664","0.301093413770449","0.330150915998878"
"Big worries","2016","secondary school degree","Male","699","0.262335725480916","0.245699561933305","0.278971889028526"
"No worries","2016","college entrance qualification","Female","372","0.111670577879916","0.101308389188067","0.122032766571766"
"No worries","2016","college entrance qualification","Male","606","0.197640332695893","0.183917831368324","0.211362834023461"
"No worries","2016","lower secondary degree","Female","376","0.123426727796374","0.111532920023281","0.135320535569466"
"No worries","2016","lower secondary degree","Male","531","0.176520789068643","0.162618107680781","0.190423470456505"
"No worries","2016","no degree/no degree yet","Female","97","0.228465396595693","0.189930553967276","0.267000239224109"
"No worries","2016","no degree/no degree yet","Male","96","0.333534238612008","0.284350688737968","0.382717788486048"
"No worries","2016","Other degree","Female","341","0.185722875732713","0.167575341782396","0.203870409683031"
"No worries","2016","Other degree","Male","349","0.253384773363728","0.231104719794749","0.275664826932708"
"No worries","2016","secondary school degree","Female","553","0.152139245156649","0.140911838207183","0.163366652106115"
"No worries","2016","secondary school degree","Male","601","0.233190251985063","0.217198571818747","0.249181932151378"
"Some worries","2016","college entrance qualification","Female","1885","0.519467388615356","0.503029892289488","0.535904884941224"
"Some worries","2016","college entrance qualification","Male","1686","0.515596488199291","0.498375044137237","0.532817932261345"
"Some worries","2016","lower secondary degree","Female","1569","0.542706215015921","0.524692543361767","0.560719886670074"
"Some worries","2016","lower secondary degree","Male","1521","0.516218359459957","0.497995533193336","0.534441185726578"
"Some worries","2016","no degree/no degree yet","Female","215","0.46121562497387","0.415462035424589","0.50696921452315"
"Some worries","2016","no degree/no degree yet","Male","171","0.446942036396046","0.395077360878979","0.498806711913113"
"Some worries","2016","Other degree","Female","934","0.530306447812383","0.507016444323355","0.55359645130141"
"Some worries","2016","Other degree","Male","751","0.490053027253001","0.464445856359253","0.515660198146749"
"Some worries","2016","secondary school degree","Female","2164","0.532238589958687","0.516640840359727","0.547836339557648"
"Some worries","2016","secondary school degree","Male","1386","0.504474022534021","0.485565930651687","0.523382114416356"
"Big worries","2017","college entrance qualification","Female","1710","0.405157318935178","0.390165128140067","0.420149509730289"
"Big worries","2017","college entrance qualification","Male","1332","0.347142939794819","0.332004655210459","0.362281224379179"
"Big worries","2017","lower secondary degree","Female","1163","0.392904131473954","0.375450688493599","0.41035757445431"
"Big worries","2017","lower secondary degree","Male","975","0.330616985548151","0.313896849539881","0.347337121556422"
"Big worries","2017","no degree/no degree yet","Female","206","0.380992963047759","0.338721198046645","0.423264728048872"
"Big worries","2017","no degree/no degree yet","Male","153","0.319088469558087","0.274563057956359","0.363613881159814"
"Big worries","2017","Other degree","Female","541","0.319908963673273","0.297781682202052","0.342036245144493"
"Big worries","2017","Other degree","Male","395","0.287531048355363","0.263788314332391","0.311273782378335"
"Big worries","2017","secondary school degree","Female","1654","0.381386086454439","0.36713888307568","0.395633289833198"
"Big worries","2017","secondary school degree","Male","946","0.294863805861182","0.278863877761713","0.310863733960651"
"No worries","2017","college entrance qualification","Female","380","0.0969251614285181","0.0878900745570254","0.105960248300011"
"No worries","2017","college entrance qualification","Male","556","0.153219223409032","0.141765265898042","0.164673180920023"
"No worries","2017","lower secondary degree","Female","311","0.102214452992952","0.0913888615133763","0.113040044472527"
"No worries","2017","lower secondary degree","Male","483","0.156264401811921","0.143358953543466","0.169169850080376"
"No worries","2017","no degree/no degree yet","Female","82","0.210729720343136","0.17523041281359","0.246229027872683"
"No worries","2017","no degree/no degree yet","Male","89","0.236566075757273","0.195971406888266","0.277160744626279"
"No worries","2017","Other degree","Female","295","0.175216941477349","0.157183058635988","0.19325082431871"
"No worries","2017","Other degree","Male","318","0.210393974271786","0.189013011490741","0.23177493705283"
"No worries","2017","secondary school degree","Female","511","0.120062077414917","0.110528271562923","0.129595883266911"
"No worries","2017","secondary school degree","Male","609","0.200375614983427","0.18633014606551","0.214421083901344"
"Some worries","2017","college entrance qualification","Female","2029","0.497917519636304","0.482648244084595","0.513186795188013"
"Some worries","2017","college entrance qualification","Male","1911","0.499637836796149","0.483738341643079","0.515537331949219"
"Some worries","2017","lower secondary degree","Female","1534","0.504881415533094","0.487014133963594","0.522748697102594"
"Some worries","2017","lower secondary degree","Male","1583","0.513118612639928","0.495353811457074","0.530883413822781"
"Some worries","2017","no degree/no degree yet","Female","219","0.408277316609105","0.365493369741519","0.451061263476691"
"Some worries","2017","no degree/no degree yet","Male","179","0.44434545468464","0.39688085201007","0.491810057359211"
"Some worries","2017","Other degree","Female","871","0.504874094849379","0.481155950988305","0.528592238710452"
"Some worries","2017","Other degree","Male","683","0.502074977372851","0.475846586544879","0.528303368200824"
"Some worries","2017","secondary school degree","Female","2300","0.498551836130644","0.483886043424884","0.513217628836404"
"Some worries","2017","secondary school degree","Male","1565","0.504760579155391","0.487216882375172","0.52230427593561"
"Big worries","2018","college entrance qualification","Female","1634","0.411541418457303","0.396289056105161","0.426793780809446"
"Big worries","2018","college entrance qualification","Male","1220","0.340653569705195","0.325316346807188","0.355990792603203"
"Big worries","2018","lower secondary degree","Female","1001","0.356821074353849","0.339217611553288","0.37442453715441"
"Big worries","2018","lower secondary degree","Male","893","0.313430426309456","0.296435232186007","0.330425620432905"
"Big worries","2018","no degree/no degree yet","Female","171","0.356687680280956","0.314143652917284","0.399231707644628"
"Big worries","2018","no degree/no degree yet","Male","119","0.334645977292482","0.288287863961046","0.381004090623917"
"Big worries","2018","Other degree","Female","446","0.324901116250058","0.302179076750237","0.34762315574988"
"Big worries","2018","Other degree","Male","326","0.261301508944048","0.237455601162064","0.285147416726033"
"Big worries","2018","secondary school degree","Female","1469","0.336222249651691","0.322065867719223","0.35037863158416"
"Big worries","2018","secondary school degree","Male","854","0.292961976490903","0.276577370394498","0.309346582587309"
"No worries","2018","college entrance qualification","Female","338","0.0841831612251784","0.0755773995185421","0.0927889229318148"
"No worries","2018","college entrance qualification","Male","547","0.154849478274309","0.143142216408031","0.166556740140587"
"No worries","2018","lower secondary degree","Female","363","0.122793718826733","0.110733757971602","0.134853679681865"
"No worries","2018","lower secondary degree","Male","496","0.163858009184163","0.150297152369712","0.177418865998614"
"No worries","2018","no degree/no degree yet","Female","103","0.202015126960421","0.166355821085466","0.237674432835376"
"No worries","2018","no degree/no degree yet","Male","98","0.252642679119892","0.209952884975485","0.295332473264298"
"No worries","2018","Other degree","Female","306","0.175182837324643","0.156740641193654","0.193625033455633"
"No worries","2018","Other degree","Male","308","0.214083169008755","0.191819904172431","0.23634643384508"
"No worries","2018","secondary school degree","Female","541","0.121082313009354","0.111306741493413","0.130857884525294"
"No worries","2018","secondary school degree","Male","589","0.198377953819329","0.184021720071755","0.212734187566903"
"Some worries","2018","college entrance qualification","Female","2027","0.504275420317518","0.488779173836823","0.519771666798214"
"Some worries","2018","college entrance qualification","Male","1901","0.504496952020496","0.488316678233944","0.520677225807048"
"Some worries","2018","lower secondary degree","Female","1481","0.520385206819418","0.502027614888363","0.538742798750472"
"Some worries","2018","lower secondary degree","Male","1473","0.522711564506381","0.504412251469931","0.541010877542831"
"Some worries","2018","no degree/no degree yet","Female","213","0.441297192758623","0.397197088160059","0.485397297357187"
"Some worries","2018","no degree/no degree yet","Male","181","0.412711343587627","0.364343629332541","0.461079057842712"
"Some worries","2018","Other degree","Female","880","0.499916046425298","0.475657877722062","0.524174215128534"
"Some worries","2018","Other degree","Male","670","0.524615322047196","0.497510137373644","0.551720506720748"
"Some worries","2018","secondary school degree","Female","2268","0.542695437338955","0.527767199238968","0.557623675438942"
