"plh0037","year","pgcasmin","pgisced97","n","percent","lower_confidence","upper_confidence"
"Big worries","2009","(3a) lower tertiary education","middle vocational","","","",""
"Big worries","2009","(3a) lower tertiary education","vocational + Abi","","","",""
"Big worries","2009","(3a) lower tertiary education","higher vocational","","","",""
"Big worries","2009","(3a) lower tertiary education","higher education","418","0.269358188931636","0.247504488483949","0.291211889379323"
"Big worries","2009","(3b) higher tertiary education","in school","","","",""
"Big worries","2009","(3b) higher tertiary education","inadequately","","","",""
"Big worries","2009","(3b) higher tertiary education","general elemantary","","","",""
"Big worries","2009","(3b) higher tertiary education","middle vocational","","","",""
"Big worries","2009","(3b) higher tertiary education","vocational + Abi","","","",""
"Big worries","2009","(3b) higher tertiary education","higher vocational","","","",""
"Big worries","2009","(3b) higher tertiary education","higher education","770","0.311327241057555","0.292996017700667","0.329658464414444"
"Some worries","2009","(0) in school","in school","149","0.492383234024447","0.436640475269563","0.54812599277933"
"Some worries","2009","(0) in school","inadequately","","","",""
"Some worries","2009","(0) in school","general elemantary","","","",""
"Some worries","2009","(0) in school","middle vocational","","","",""
"Some worries","2009","(0) in school","vocational + Abi","","","",""
"Some worries","2009","(0) in school","higher vocational","","","",""
"Some worries","2009","(0) in school","higher education","","","",""
"Some worries","2009","(1a) inadequately completed","in school","","","",""
"Some worries","2009","(1a) inadequately completed","inadequately","67","0.554680537394136","0.469572662763422","0.63978841202485"
"Some worries","2009","(1a) inadequately completed","general elemantary","","","",""
"Some worries","2009","(1a) inadequately completed","middle vocational","20","","",""
"Some worries","2009","(1a) inadequately completed","vocational + Abi","","","",""
"Some worries","2009","(1a) inadequately completed","higher vocational","1","","",""
"Some worries","2009","(1a) inadequately completed","higher education","","","",""
"Some worries","2009","(1b) general elementary school","in school","","","",""
"Some worries","2009","(1b) general elementary school","inadequately","12","","",""
"Some worries","2009","(1b) general elementary school","general elemantary","758","0.562645392290623","0.536261890190033","0.589028894391214"
"Some worries","2009","(1b) general elementary school","middle vocational","","","",""
"Some worries","2009","(1b) general elementary school","vocational + Abi","","","",""
"Some worries","2009","(1b) general elementary school","higher vocational","","","",""
"Some worries","2009","(1b) general elementary school","higher education","","","",""
"Some worries","2009","(1c) basic vocational qualification","in school","","","",""
"Some worries","2009","(1c) basic vocational qualification","inadequately","","","",""
"Some worries","2009","(1c) basic vocational qualification","general elemantary","","","",""
"Some worries","2009","(1c) basic vocational qualification","middle vocational","2530","0.575737098521392","0.561173450704437","0.590300746338347"
"Some worries","2009","(1c) basic vocational qualification","vocational + Abi","","","",""
"Some worries","2009","(1c) basic vocational qualification","higher vocational","217","0.549998057627769","0.501244549952382","0.598751565303155"
"Some worries","2009","(1c) basic vocational qualification","higher education","","","",""
"Some worries","2009","(2b) intermediate general qualification","in school","","","",""
"Some worries","2009","(2b) intermediate general qualification","inadequately","","","",""
"Some worries","2009","(2b) intermediate general qualification","general elemantary","217","0.493575144374615","0.446538387140959","0.540611901608272"
"Some worries","2009","(2b) intermediate general qualification","middle vocational","","","",""
"Some worries","2009","(2b) intermediate general qualification","vocational + Abi","","","",""
"Some worries","2009","(2b) intermediate general qualification","higher vocational","","","",""
"Some worries","2009","(2b) intermediate general qualification","higher education","","","",""
"Some worries","2009","(2a) intermediate vocational","in school","","","",""
"Some worries","2009","(2a) intermediate vocational","inadequately","","","",""
"Some worries","2009","(2a) intermediate vocational","general elemantary","","","",""
"Some worries","2009","(2a) intermediate vocational","middle vocational","2173","0.563740060502394","0.547932790604846","0.579547330399943"
"Some worries","2009","(2a) intermediate vocational","vocational + Abi","","","",""
"Some worries","2009","(2a) intermediate vocational","higher vocational","355","0.608410491875462","0.569256612688631","0.647564371062293"
"Some worries","2009","(2a) intermediate vocational","higher education","","","",""
"Some worries","2009","(2c_gen) general maturity certificate","in school","","","",""
"Some worries","2009","(2c_gen) general maturity certificate","inadequately","","","",""
"Some worries","2009","(2c_gen) general maturity certificate","general elemantary","","","",""
"Some worries","2009","(2c_gen) general maturity certificate","middle vocational","349","0.442557037829182","0.405630334872403","0.47948374078596"
"Some worries","2009","(2c_gen) general maturity certificate","vocational + Abi","","","",""
"Some worries","2009","(2c_gen) general maturity certificate","higher vocational","","","",""
"Some worries","2009","(2c_gen) general maturity certificate","higher education","","","",""
"Some worries","2009","(2c_voc) vocational maturity certificate","in school","","","",""
"Some worries","2009","(2c_voc) vocational maturity certificate","inadequately","","","",""
"Some worries","2009","(2c_voc) vocational maturity certificate","general elemantary","","","",""
"Some worries","2009","(2c_voc) vocational maturity certificate","middle vocational","","","",""
"Some worries","2009","(2c_voc) vocational maturity certificate","vocational + Abi","546","0.536872462877565","0.506013346152916","0.567731579602214"
"Some worries","2009","(2c_voc) vocational maturity certificate","higher vocational","167","0.465907871906953","0.411674760234488","0.520140983579417"
"Some worries","2009","(2c_voc) vocational maturity certificate","higher education","","","",""
"Some worries","2009","(3a) lower tertiary education","in school","","","",""
"Some worries","2009","(3a) lower tertiary education","inadequately","","","",""
"Some worries","2009","(3a) lower tertiary education","general elemantary","","","",""
"Some worries","2009","(3a) lower tertiary education","middle vocational","","","",""
"Some worries","2009","(3a) lower tertiary education","vocational + Abi","","","",""
"Some worries","2009","(3a) lower tertiary education","higher vocational","","","",""
"Some worries","2009","(3a) lower tertiary education","higher education","914","0.560130403906057","0.535678415610322","0.584582392201791"
"Some worries","2009","(3b) higher tertiary education","in school","","","",""
"Some worries","2009","(3b) higher tertiary education","inadequately","","","",""
"Some worries","2009","(3b) higher tertiary education","general elemantary","","","",""
"Some worries","2009","(3b) higher tertiary education","middle vocational","","","",""
"Some worries","2009","(3b) higher tertiary education","vocational + Abi","","","",""
"Some worries","2009","(3b) higher tertiary education","higher vocational","","","",""
"Some worries","2009","(3b) higher tertiary education","higher education","1298","0.528646717973418","0.508884646155217","0.548408789791619"
"No worries","2009","(0) in school","in school","75","0.226787877358392","0.180097423385046","0.273478331331738"
"No worries","2009","(0) in school","inadequately","","","",""
"No worries","2009","(0) in school","general elemantary","","","",""
"No worries","2009","(0) in school","middle vocational","","","",""
"No worries","2009","(0) in school","vocational + Abi","","","",""
"No worries","2009","(0) in school","higher vocational","","","",""
"No worries","2009","(0) in school","higher education","","","",""
"No worries","2009","(1a) inadequately completed","in school","","","",""
"No worries","2009","(1a) inadequately completed","inadequately","30","0.206451142533072","0.137139223406188","0.275763061659956"
"No worries","2009","(1a) inadequately completed","general elemantary","","","",""
"No worries","2009","(1a) inadequately completed","middle vocational","8","","",""
"No worries","2009","(1a) inadequately completed","vocational + Abi","","","",""
"No worries","2009","(1a) inadequately completed","higher vocational","","","",""
"No worries","2009","(1a) inadequately completed","higher education","","","",""
"No worries","2009","(1b) general elementary school","in school","","","",""
"No worries","2009","(1b) general elementary school","inadequately","13","","",""
"No worries","2009","(1b) general elementary school","general elemantary","253","0.178765572281211","0.158387001527937","0.199144143034485"
"No worries","2009","(1b) general elementary school","middle vocational","","","",""
"No worries","2009","(1b) general elementary school","vocational + Abi","","","",""
"No worries","2009","(1b) general elementary school","higher vocational","","","",""
"No worries","2009","(1b) general elementary school","higher education","","","",""
"No worries","2009","(1c) basic vocational qualification","in school","","","",""
"No worries","2009","(1c) basic vocational qualification","inadequately","","","",""
"No worries","2009","(1c) basic vocational qualification","general elemantary","","","",""
"No worries","2009","(1c) basic vocational qualification","middle vocational","665","0.152190522932871","0.141605703104578","0.162775342761165"
"No worries","2009","(1c) basic vocational qualification","vocational + Abi","","","",""
"No worries","2009","(1c) basic vocational qualification","higher vocational","65","0.150446403433631","0.115411220316754","0.185481586550508"
"No worries","2009","(1c) basic vocational qualification","higher education","","","",""
"No worries","2009","(2b) intermediate general qualification","in school","","","",""
"No worries","2009","(2b) intermediate general qualification","inadequately","","","",""
"No worries","2009","(2b) intermediate general qualification","general elemantary","97","0.231969063930621","0.192258357034383","0.27167977082686"
"No worries","2009","(2b) intermediate general qualification","middle vocational","","","",""
"No worries","2009","(2b) intermediate general qualification","vocational + Abi","","","",""
"No worries","2009","(2b) intermediate general qualification","higher vocational","","","",""
"No worries","2009","(2b) intermediate general qualification","higher education","","","",""
"No worries","2009","(2a) intermediate vocational","in school","","","",""
"No worries","2009","(2a) intermediate vocational","inadequately","","","",""
"No worries","2009","(2a) intermediate vocational","general elemantary","","","",""
"No worries","2009","(2a) intermediate vocational","middle vocational","612","0.161849037583897","0.150109231131848","0.173588844035946"
"No worries","2009","(2a) intermediate vocational","vocational + Abi","","","",""
"No worries","2009","(2a) intermediate vocational","higher vocational","81","0.125245910689399","0.0986946165680446","0.151797204810753"
"No worries","2009","(2a) intermediate vocational","higher education","","","",""
"No worries","2009","(2c_gen) general maturity certificate","in school","","","",""
"No worries","2009","(2c_gen) general maturity certificate","inadequately","","","",""
"No worries","2009","(2c_gen) general maturity certificate","general elemantary","","","",""
"No worries","2009","(2c_gen) general maturity certificate","middle vocational","141","0.207479905472781","0.177332575755804","0.237627235189757"
"No worries","2009","(2c_gen) general maturity certificate","vocational + Abi","","","",""
"No worries","2009","(2c_gen) general maturity certificate","higher vocational","","","",""
"No worries","2009","(2c_gen) general maturity certificate","higher education","","","",""
"No worries","2009","(2c_voc) vocational maturity certificate","in school","","","",""
"No worries","2009","(2c_voc) vocational maturity certificate","inadequately","","","",""
"No worries","2009","(2c_voc) vocational maturity certificate","general elemantary","","","",""
"No worries","2009","(2c_voc) vocational maturity certificate","middle vocational","","","",""
"No worries","2009","(2c_voc) vocational maturity certificate","vocational + Abi","145","0.141908697559046","0.120312918206414","0.163504476911677"
"No worries","2009","(2c_voc) vocational maturity certificate","higher vocational","43","0.110820116451729","0.0766921409745396","0.144948091928919"
"No worries","2009","(2c_voc) vocational maturity certificate","higher education","","","",""
"No worries","2009","(3a) lower tertiary education","in school","","","",""
"No worries","2009","(3a) lower tertiary education","inadequately","","","",""
"No worries","2009","(3a) lower tertiary education","general elemantary","","","",""
"No worries","2009","(3a) lower tertiary education","middle vocational","","","",""
"No worries","2009","(3a) lower tertiary education","vocational + Abi","","","",""
"No worries","2009","(3a) lower tertiary education","higher vocational","","","",""
"No worries","2009","(3a) lower tertiary education","higher education","251","0.170511407162307","0.151985070074232","0.189037744250383"
"No worries","2009","(3b) higher tertiary education","in school","","","",""
"No worries","2009","(3b) higher tertiary education","inadequately","","","",""
"No worries","2009","(3b) higher tertiary education","general elemantary","","","",""
"No worries","2009","(3b) higher tertiary education","middle vocational","","","",""
"No worries","2009","(3b) higher tertiary education","vocational + Abi","","","",""
"No worries","2009","(3b) higher tertiary education","higher vocational","","","",""
"No worries","2009","(3b) higher tertiary education","higher education","383","0.160026040969027","0.145511454165666","0.174540627772387"
"Big worries","2010","(0) in school","in school","141","0.338583422396463","0.292998806091253","0.384168038701672"
"Big worries","2010","(0) in school","inadequately","","","",""
"Big worries","2010","(0) in school","general elemantary","","","",""
"Big worries","2010","(0) in school","middle vocational","","","",""
"Big worries","2010","(0) in school","vocational + Abi","","","",""
"Big worries","2010","(0) in school","higher vocational","","","",""
"Big worries","2010","(0) in school","higher education","","","",""
"Big worries","2010","(1a) inadequately completed","in school","","","",""
"Big worries","2010","(1a) inadequately completed","inadequately","71","0.26121115226782","0.209939234759143","0.312483069776498"
"Big worries","2010","(1a) inadequately completed","general elemantary","","","",""
"Big worries","2010","(1a) inadequately completed","middle vocational","22","","",""
"Big worries","2010","(1a) inadequately completed","vocational + Abi","","","",""
"Big worries","2010","(1a) inadequately completed","higher vocational","2","","",""
"Big worries","2010","(1a) inadequately completed","higher education","","","",""
"Big worries","2010","(1b) general elementary school","in school","","","",""
"Big worries","2010","(1b) general elementary school","inadequately","19","","",""
"Big worries","2010","(1b) general elementary school","general elemantary","522","0.318169133282119","0.296788424010932","0.339549842553306"
"Big worries","2010","(1b) general elementary school","middle vocational","","","",""
"Big worries","2010","(1b) general elementary school","vocational + Abi","","","",""
"Big worries","2010","(1b) general elementary school","higher vocational","","","",""
"Big worries","2010","(1b) general elementary school","higher education","","","",""
"Big worries","2010","(1c) basic vocational qualification","in school","","","",""
"Big worries","2010","(1c) basic vocational qualification","inadequately","","","",""
"Big worries","2010","(1c) basic vocational qualification","general elemantary","","","",""
"Big worries","2010","(1c) basic vocational qualification","middle vocational","1571","0.316705943949017","0.304054821858619","0.329357066039416"
"Big worries","2010","(1c) basic vocational qualification","vocational + Abi","","","",""
"Big worries","2010","(1c) basic vocational qualification","higher vocational","118","0.309713037398173","0.265440373056756","0.35398570173959"
"Big worries","2010","(1c) basic vocational qualification","higher education","","","",""
"Big worries","2010","(2b) intermediate general qualification","in school","","","",""
"Big worries","2010","(2b) intermediate general qualification","inadequately","","","",""
"Big worries","2010","(2b) intermediate general qualification","general elemantary","184","0.278017787588845","0.24300535313882","0.313030222038871"
"Big worries","2010","(2b) intermediate general qualification","middle vocational","","","",""
"Big worries","2010","(2b) intermediate general qualification","vocational + Abi","","","",""
"Big worries","2010","(2b) intermediate general qualification","higher vocational","","","",""
"Big worries","2010","(2b) intermediate general qualification","higher education","","","",""
"Big worries","2010","(2a) intermediate vocational","in school","","","",""
"Big worries","2010","(2a) intermediate vocational","inadequately","","","",""
"Big worries","2010","(2a) intermediate vocational","general elemantary","","","",""
"Big worries","2010","(2a) intermediate vocational","middle vocational","1443","0.281961366405865","0.269989085298178","0.293933647513551"
"Big worries","2010","(2a) intermediate vocational","vocational + Abi","","","",""
"Big worries","2010","(2a) intermediate vocational","higher vocational","202","0.26966767916755","0.237736066874962","0.301599291460137"
"Big worries","2010","(2a) intermediate vocational","higher education","","","",""
"Big worries","2010","(2c_gen) general maturity certificate","in school","","","",""
"Big worries","2010","(2c_gen) general maturity certificate","inadequately","","","",""
"Big worries","2010","(2c_gen) general maturity certificate","general elemantary","","","",""
"Big worries","2010","(2c_gen) general maturity certificate","middle vocational","258","0.324593183015289","0.294370358623911","0.354816007406667"
"Big worries","2010","(2c_gen) general maturity certificate","vocational + Abi","","","",""
"Big worries","2010","(2c_gen) general maturity certificate","higher vocational","","","",""
"Big worries","2010","(2c_gen) general maturity certificate","higher education","","","",""
"Big worries","2010","(2c_voc) vocational maturity certificate","in school","","","",""
"Big worries","2010","(2c_voc) vocational maturity certificate","inadequately","","","",""
"Big worries","2010","(2c_voc) vocational maturity certificate","general elemantary","","","",""
"Big worries","2010","(2c_voc) vocational maturity certificate","middle vocational","","","",""
"Big worries","2010","(2c_voc) vocational maturity certificate","vocational + Abi","540","0.321053507607065","0.298911823936857","0.343195191277274"
"Big worries","2010","(2c_voc) vocational maturity certificate","higher vocational","134","0.331518299607104","0.287631342422262","0.375405256791947"
"Big worries","2010","(2c_voc) vocational maturity certificate","higher education","","","",""
"Big worries","2010","(3a) lower tertiary education","in school","","","",""
"Big worries","2010","(3a) lower tertiary education","inadequately","","","",""
"Big worries","2010","(3a) lower tertiary education","general elemantary","","","",""
"Big worries","2010","(3a) lower tertiary education","middle vocational","","","",""
"Big worries","2010","(3a) lower tertiary education","vocational + Abi","","","",""
"Big worries","2010","(3a) lower tertiary education","higher vocational","","","",""
"Big worries","2010","(3a) lower tertiary education","higher education","527","0.247496521395173","0.228292771923478","0.266700270866868"
"Big worries","2010","(3b) higher tertiary education","in school","","","",""
"Big worries","2010","(3b) higher tertiary education","inadequately","","","",""
"Big worries","2010","(3b) higher tertiary education","general elemantary","","","",""
"Big worries","2010","(3b) higher tertiary education","middle vocational","","","",""
"Big worries","2010","(3b) higher tertiary education","vocational + Abi","","","",""
"Big worries","2010","(3b) higher tertiary education","higher vocational","","","",""
"Big worries","2010","(3b) higher tertiary education","higher education","1007","0.266189274284277","0.25139643114037","0.280982117428184"
"Some worries","2010","(0) in school","in school","194","0.476061908657304","0.427953651471653","0.524170165842956"
"Some worries","2010","(0) in school","inadequately","","","",""
"Some worries","2010","(0) in school","general elemantary","","","",""
"Some worries","2010","(0) in school","middle vocational","1","","",""
"Some worries","2010","(0) in school","vocational + Abi","","","",""
"Some worries","2010","(0) in school","higher vocational","","","",""
"Some worries","2010","(0) in school","higher education","","","",""
"Some worries","2010","(1a) inadequately completed","in school","","","",""
"Some worries","2010","(1a) inadequately completed","inadequately","145","0.547898908711221","0.489810225433184","0.605987591989258"
"Some worries","2010","(1a) inadequately completed","general elemantary","","","",""
"Some worries","2010","(1a) inadequately completed","middle vocational","31","0.663710190778095","0.547964668100563","0.779455713455628"
"Some worries","2010","(1a) inadequately completed","vocational + Abi","","","",""
"Some worries","2010","(1a) inadequately completed","higher vocational","","","",""
"Some worries","2010","(1a) inadequately completed","higher education","","","",""
"Some worries","2010","(1b) general elementary school","in school","","","",""
"Some worries","2010","(1b) general elementary school","inadequately","21","","",""
"Some worries","2010","(1b) general elementary school","general elemantary","916","0.491733080578916","0.468783994663436","0.514682166494395"
"Some worries","2010","(1b) general elementary school","middle vocational","","","",""
"Some worries","2010","(1b) general elementary school","vocational + Abi","","","",""
"Some worries","2010","(1b) general elementary school","higher vocational","","","",""
"Some worries","2010","(1b) general elementary school","higher education","","","",""
"Some worries","2010","(1c) basic vocational qualification","in school","","","",""
"Some worries","2010","(1c) basic vocational qualification","inadequately","","","",""
"Some worries","2010","(1c) basic vocational qualification","general elemantary","","","",""
"Some worries","2010","(1c) basic vocational qualification","middle vocational","2776","0.525105301571508","0.511524700860267","0.538685902282749"
"Some worries","2010","(1c) basic vocational qualification","vocational + Abi","","","",""
"Some worries","2010","(1c) basic vocational qualification","higher vocational","222","0.51487063994999","0.467016565309957","0.562724714590024"
"Some worries","2010","(1c) basic vocational qualification","higher education","","","",""
"Some worries","2010","(2b) intermediate general qualification","in school","","","",""
"Some worries","2010","(2b) intermediate general qualification","inadequately","","","",""
"Some worries","2010","(2b) intermediate general qualification","general elemantary","311","0.513116644908461","0.474055651550779","0.552177638266143"
"Some worries","2010","(2b) intermediate general qualification","middle vocational","","","",""
"Some worries","2010","(2b) intermediate general qualification","vocational + Abi","","","",""
"Some worries","2010","(2b) intermediate general qualification","higher vocational","","","",""
"Some worries","2010","(2b) intermediate general qualification","higher education","","","",""
"Some worries","2010","(2a) intermediate vocational","in school","","","",""
"Some worries","2010","(2a) intermediate vocational","inadequately","","","",""
"Some worries","2010","(2a) intermediate vocational","general elemantary","","","",""
"Some worries","2010","(2a) intermediate vocational","middle vocational","2963","0.533089096988089","0.519814385096585","0.546363808879594"
"Some worries","2010","(2a) intermediate vocational","vocational + Abi","","","",""
"Some worries","2010","(2a) intermediate vocational","higher vocational","402","0.517005603848447","0.481050147137386","0.552961060559507"
"Some worries","2010","(2a) intermediate vocational","higher education","","","",""
"Some worries","2010","(2c_gen) general maturity certificate","in school","","","",""
"Some worries","2010","(2c_gen) general maturity certificate","inadequately","","","",""
"Some worries","2010","(2c_gen) general maturity certificate","general elemantary","","","",""
"Some worries","2010","(2c_gen) general maturity certificate","middle vocational","468","0.480000247093243","0.447752087859208","0.512248406327278"
"Some worries","2010","(2c_gen) general maturity certificate","vocational + Abi","","","",""
"Some worries","2010","(2c_gen) general maturity certificate","higher vocational","","","",""
"Some worries","2010","(2c_gen) general maturity certificate","higher education","","","",""
"Some worries","2010","(2c_voc) vocational maturity certificate","in school","","","",""
"Some worries","2010","(2c_voc) vocational maturity certificate","inadequately","","","",""
"Some worries","2010","(2c_voc) vocational maturity certificate","general elemantary","","","",""
"Some worries","2010","(2c_voc) vocational maturity certificate","middle vocational","","","",""
"Some worries","2010","(2c_voc) vocational maturity certificate","vocational + Abi","911","0.52779420757689","0.504118546040799","0.551469869112981"
"Some worries","2010","(2c_voc) vocational maturity certificate","higher vocational","242","0.548914067177005","0.50252466469945","0.59530346965456"
"Some worries","2010","(2c_voc) vocational maturity certificate","higher education","","","",""
"Some worries","2010","(3a) lower tertiary education","in school","","","",""
"Some worries","2010","(3a) lower tertiary education","inadequately","","","",""
"Some worries","2010","(3a) lower tertiary education","general elemantary","","","",""
"Some worries","2010","(3a) lower tertiary education","middle vocational","","","",""
"Some worries","2010","(3a) lower tertiary education","vocational + Abi","","","",""
"Some worries","2010","(3a) lower tertiary education","higher vocational","","","",""
"Some worries","2010","(3a) lower tertiary education","higher education","1048","0.530448590096514","0.508240538886466","0.552656641306562"
"Some worries","2010","(3b) higher tertiary education","in school","","","",""
"Some worries","2010","(3b) higher tertiary education","inadequately","","","",""
"Some worries","2010","(3b) higher tertiary education","general elemantary","","","",""
"Some worries","2010","(3b) higher tertiary education","middle vocational","","","",""
"Some worries","2010","(3b) higher tertiary education","vocational + Abi","","","",""
"Some worries","2010","(3b) higher tertiary education","higher vocational","","","",""
"Some worries","2010","(3b) higher tertiary education","higher education","1882","0.555262046661652","0.538629243812486","0.571894849510818"
"No worries","2010","(0) in school","in school","79","0.185354668946233","0.147923449848257","0.222785888044209"
"No worries","2010","(0) in school","inadequately","","","",""
"No worries","2010","(0) in school","general elemantary","","","",""
"No worries","2010","(0) in school","middle vocational","","","",""
"No worries","2010","(0) in school","vocational + Abi","","","",""
"No worries","2010","(0) in school","higher vocational","","","",""
"No worries","2010","(0) in school","higher education","","","",""
"No worries","2010","(1a) inadequately completed","in school","","","",""
"No worries","2010","(1a) inadequately completed","inadequately","66","0.190889939020959","0.1450209828382","0.236758895203719"
"No worries","2010","(1a) inadequately completed","general elemantary","","","",""
"No worries","2010","(1a) inadequately completed","middle vocational","11","","",""
"No worries","2010","(1a) inadequately completed","vocational + Abi","","","",""
"No worries","2010","(1a) inadequately completed","higher vocational","1","","",""
"No worries","2010","(1a) inadequately completed","higher education","","","",""
"No worries","2010","(1b) general elementary school","in school","","","",""
"No worries","2010","(1b) general elementary school","inadequately","15","","",""
"No worries","2010","(1b) general elementary school","general elemantary","385","0.190097786138965","0.17208588397514","0.208109688302791"
"No worries","2010","(1b) general elementary school","middle vocational","","","",""
"No worries","2010","(1b) general elementary school","vocational + Abi","","","",""
"No worries","2010","(1b) general elementary school","higher vocational","","","",""
"No worries","2010","(1b) general elementary school","higher education","","","",""
"No worries","2010","(1c) basic vocational qualification","in school","","","",""
"No worries","2010","(1c) basic vocational qualification","inadequately","","","",""
"No worries","2010","(1c) basic vocational qualification","general elemantary","","","",""
"No worries","2010","(1c) basic vocational qualification","middle vocational","847","0.158188754479475","0.148264628168242","0.168112880790707"
"No worries","2010","(1c) basic vocational qualification","vocational + Abi","","","",""
"No worries","2010","(1c) basic vocational qualification","higher vocational","79","0.175416322651837","0.139000221426289","0.211832423877384"
"No worries","2010","(1c) basic vocational qualification","higher education","","","",""
"No worries","2010","(2b) intermediate general qualification","in school","","","",""
"No worries","2010","(2b) intermediate general qualification","inadequately","","","",""
"No worries","2010","(2b) intermediate general qualification","general elemantary","134","0.208865567502694","0.177098191983065","0.240632943022323"
"No worries","2010","(2b) intermediate general qualification","middle vocational","","","",""
"No worries","2010","(2b) intermediate general qualification","vocational + Abi","","","",""
"No worries","2010","(2b) intermediate general qualification","higher vocational","","","",""
"No worries","2010","(2b) intermediate general qualification","higher education","","","",""
"No worries","2010","(2a) intermediate vocational","in school","","","",""
"No worries","2010","(2a) intermediate vocational","inadequately","","","",""
"No worries","2010","(2a) intermediate vocational","general elemantary","","","",""
"No worries","2010","(2a) intermediate vocational","middle vocational","1020","0.184949536606046","0.174618900369187","0.195280172842904"
"No worries","2010","(2a) intermediate vocational","vocational + Abi","","","",""
"No worries","2010","(2a) intermediate vocational","higher vocational","138","0.213326716984004","0.183850892370135","0.242802541597873"
"No worries","2010","(2a) intermediate vocational","higher education","","","",""
"No worries","2010","(2c_gen) general maturity certificate","in school","","","",""
"No worries","2010","(2c_gen) general maturity certificate","inadequately","","","",""
