"plh0037","year","pgisced97","n","percent","lower_confidence","upper_confidence"
"Big worries","2009","general elemantary","467","0.262030912685433","0.241671069054274","0.282390756316591"
"Big worries","2009","higher education","1188","0.294554601189847","0.280487819344597","0.308621383035097"
"Big worries","2009","higher vocational","398","0.318042627589758","0.293013624533723","0.343071630645793"
"Big worries","2009","in school","85","0.280828888617161","0.23072102821767","0.330936749016652"
"Big worries","2009","inadequately","43","0.251132410857385","0.184962580800629","0.317302240914141"
"Big worries","2009","middle vocational","2468","0.278351334707605","0.269129692584061","0.287572976831149"
"Big worries","2009","vocational + Abi","312","0.321218839563389","0.292321156813045","0.350116522313734"
"No worries","2009","general elemantary","350","0.190306676514392","0.172132012965627","0.208481340063157"
"No worries","2009","higher education","634","0.164216444662522","0.152784098195796","0.175648791129248"
"No worries","2009","higher vocational","190","0.128505947922667","0.11052071365952","0.146491182185814"
"No worries","2009","in school","75","0.226787877358392","0.180097423385046","0.273478331331738"
"No worries","2009","inadequately","43","0.233595342177277","0.169034784070688","0.298155900283865"
"No worries","2009","middle vocational","1459","0.161835548492474","0.154257623812824","0.169413473172124"
"No worries","2009","vocational + Abi","145","0.141908697559046","0.120312918206414","0.163504476911677"
"Some worries","2009","general elemantary","975","0.547662410800175","0.524617931749001","0.570706889851349"
"Some worries","2009","higher education","2212","0.541228954147631","0.525852058913087","0.556605849382175"
"Some worries","2009","higher vocational","742","0.553451424487575","0.526733889949448","0.580168959025701"
"Some worries","2009","in school","149","0.492383234024447","0.436640475269563","0.54812599277933"
"Some worries","2009","inadequately","79","0.515272246965338","0.439016349331485","0.591528144599191"
"Some worries","2009","middle vocational","5147","0.559813116799921","0.549599282988934","0.570026950610908"
"Some worries","2009","vocational + Abi","546","0.536872462877565","0.506013346152916","0.567731579602214"
"Big worries","2010","general elemantary","706","0.30916009221453","0.290867793663449","0.327452390765612"
"Big worries","2010","higher education","1534","0.258756203247809","0.247041607401435","0.270470799094183"
"Big worries","2010","higher vocational","462","0.298913914789623","0.276594327861618","0.321233501717628"
"Big worries","2010","in school","141","0.338583422396463","0.292998806091253","0.384168038701672"
"Big worries","2010","inadequately","90","0.290448076687021","0.241979587350375","0.338916566023667"
"Big worries","2010","middle vocational","3321","0.301234546807706","0.292938251100659","0.309530842514753"
"Big worries","2010","vocational + Abi","540","0.321053507607065","0.298911823936857","0.343195191277274"
"No worries","2010","general elemantary","519","0.194308845821622","0.17864788360148","0.209969808041765"
"No worries","2010","higher education","905","0.195848685496105","0.185233426185283","0.206463944806926"
"No worries","2010","higher vocational","285","0.176878111992948","0.158274531618109","0.195481692367786"
"No worries","2010","in school","79","0.185354668946233","0.147923449848257","0.222785888044209"
"No worries","2010","inadequately","81","0.190049315907066","0.148160741121547","0.231937890692586"
"No worries","2010","middle vocational","2109","0.172842451951389","0.166005139134088","0.179679764768691"
