"plh0037","year","hgtyp1hh","regtyp","n","percent","lower_confidence","upper_confidence"
"Some worries","2010","Single parent ","Rural Area","433","0.496779322040744","0.461600748529277","0.531957895552211"
"Some worries","2010","Single parent ","Urban Area","757","0.488653285208975","0.463331440717148","0.513975129700803"
"Big worries","2011","(Married) couple without C. ","Rural Area","819","0.292277515275823","0.275646855532986","0.30890817501866"
"Big worries","2011","(Married) couple without C. ","Urban Area","1591","0.299545433574255","0.287055785611565","0.312035081536946"
"Big worries","2011","1-pers.-HH","Rural Area","312","0.294864812296741","0.267682718152897","0.322046906440585"
"Big worries","2011","1-pers.-HH","Urban Area","746","0.305925580649244","0.287509319431971","0.324341841866516"
"Big worries","2011","Couple + C. GT 16 ","Rural Area","299","0.268427915730972","0.242860455519906","0.293995375942038"
"Big worries","2011","Couple + C. GT 16 ","Urban Area","608","0.290153043850136","0.27039134402675","0.309914743673521"
"Big worries","2011","Couple + C. LE 16 ","Rural Area","291","0.264747270421917","0.238086402129401","0.291408138714433"
"Big worries","2011","Couple + C. LE 16 ","Urban Area","653","0.312358115053915","0.292281211743811","0.33243501836402"
"Big worries","2011","Couple + C. LE and GT 16","Rural Area","128","0.258874952937042","0.218040408174783","0.2997094976993"
"Big worries","2011","Couple + C. LE and GT 16","Urban Area","213","0.249039032728638","0.218748312305604","0.279329753151671"
"Big worries","2011","Single parent ","Rural Area","103","0.19760806881009","0.157252088333059","0.23796404928712"
"Big worries","2011","Single parent ","Urban Area","237","0.2791845661902","0.247702840445683","0.310666291934716"
"No worries","2011","(Married) couple without C. ","Rural Area","473","0.151271671295092","0.138169495272646","0.164373847317537"
"No worries","2011","(Married) couple without C. ","Urban Area","816","0.158031658817371","0.148085651129048","0.167977666505693"
"No worries","2011","1-pers.-HH","Rural Area","213","0.1859552373357","0.162761881311499","0.2091485933599"
"No worries","2011","1-pers.-HH","Urban Area","402","0.171589649901693","0.156521537441395","0.18665776236199"
"No worries","2011","Couple + C. GT 16 ","Rural Area","211","0.1680108758034","0.146439755095259","0.18958199651154"
"No worries","2011","Couple + C. GT 16 ","Urban Area","330","0.163214227505402","0.147122060866606","0.179306394144198"
"No worries","2011","Couple + C. LE 16 ","Rural Area","181","0.159256823750071","0.137145185451228","0.181368462048915"
"No worries","2011","Couple + C. LE 16 ","Urban Area","266","0.134981989866432","0.120179333492072","0.149784646240792"
"No worries","2011","Couple + C. LE and GT 16","Rural Area","70","0.190373791262976","0.153773645499538","0.226973937026415"
"No worries","2011","Couple + C. LE and GT 16","Urban Area","127","0.170446451942906","0.144108414834988","0.196784489050825"
"No worries","2011","Single parent ","Rural Area","84","0.297115264378061","0.250800780565756","0.343429748190366"
"No worries","2011","Single parent ","Urban Area","130","0.161655514894385","0.135820583764442","0.187490446024327"
"Some worries","2011","(Married) couple without C. ","Rural Area","1581","0.556450813429085","0.538284593720573","0.574617033137597"
"Some worries","2011","(Married) couple without C. ","Urban Area","2760","0.542422907608374","0.528838834551674","0.556006980665074"
"Some worries","2011","1-pers.-HH","Rural Area","556","0.519179950367559","0.489395781550401","0.548964119184717"
"Some worries","2011","1-pers.-HH","Urban Area","1257","0.522484769449064","0.502521991210359","0.542447547687768"
"Some worries","2011","Couple + C. GT 16 ","Rural Area","644","0.563561208465628","0.534947285424108","0.592175131507148"
"Some worries","2011","Couple + C. GT 16 ","Urban Area","1088","0.546632728644463","0.524955624283949","0.568309833004976"
"Some worries","2011","Couple + C. LE 16 ","Rural Area","580","0.575995905828012","0.546132801986317","0.605859009669707"
"Some worries","2011","Couple + C. LE 16 ","Urban Area","1128","0.552659895079652","0.531120323426651","0.574199466732654"
"Some worries","2011","Couple + C. LE and GT 16","Rural Area","244","0.550751255799982","0.504379008818311","0.597123502781653"
"Some worries","2011","Couple + C. LE and GT 16","Urban Area","443","0.580514515328456","0.545949860796976","0.615079169859936"
"Some worries","2011","Single parent ","Rural Area","187","0.505276666811849","0.454605826263579","0.55594750736012"
"Some worries","2011","Single parent ","Urban Area","413","0.559159918915416","0.524317416157318","0.594002421673513"
"Big worries","2012","(Married) couple without C. ","Rural Area","798","0.279897506638899","0.26381629138392","0.295978721893877"
"Big worries","2012","(Married) couple without C. ","Urban Area","1484","0.284714549751207","0.272364284996403","0.297064814506012"
"Big worries","2012","1-pers.-HH","Rural Area","339","0.302036062839489","0.275716011773619","0.328356113905359"
"Big worries","2012","1-pers.-HH","Urban Area","752","0.293160871082534","0.275263131374729","0.311058610790338"
"Big worries","2012","Couple + C. GT 16 ","Rural Area","245","0.244264961352931","0.218521225642102","0.27000869706376"
"Big worries","2012","Couple + C. GT 16 ","Urban Area","478","0.247617225590983","0.228178492692941","0.267055958489025"
"Big worries","2012","Couple + C. LE 16 ","Rural Area","259","0.267811436660601","0.24112864364581","0.294494229675393"
"Big worries","2012","Couple + C. LE 16 ","Urban Area","557","0.28009905372161","0.260438695553757","0.299759411889463"
"Big worries","2012","Couple + C. LE and GT 16","Rural Area","90","0.191804933150404","0.152270675597685","0.231339190703123"
"Big worries","2012","Couple + C. LE and GT 16","Urban Area","182","0.234395498603955","0.203169577592506","0.265621419615404"
"Big worries","2012","Single parent ","Rural Area","118","0.2477945458892","0.206257256404982","0.289331835373418"
"Big worries","2012","Single parent ","Urban Area","230","0.295492071320656","0.263431286356707","0.327552856284606"
"No worries","2012","(Married) couple without C. ","Rural Area","560","0.192683712438215","0.178556172201924","0.206811252674506"
"No worries","2012","(Married) couple without C. ","Urban Area","867","0.179094431379656","0.168600955137928","0.189587907621384"
"No worries","2012","1-pers.-HH","Rural Area","275","0.229315279604314","0.20521646356374","0.253414095644887"
"No worries","2012","1-pers.-HH","Urban Area","435","0.171935759239115","0.157100333462949","0.186771185015281"
"No worries","2012","Couple + C. GT 16 ","Rural Area","230","0.205718550361713","0.181498215696991","0.229938885026434"
"No worries","2012","Couple + C. GT 16 ","Urban Area","348","0.19208686851298","0.174345411819524","0.209828325206436"
"No worries","2012","Couple + C. LE 16 ","Rural Area","172","0.146286408456221","0.124992109657219","0.167580707255223"
"No worries","2012","Couple + C. LE 16 ","Urban Area","320","0.171789415302714","0.155274824339059","0.188304006266369"
"No worries","2012","Couple + C. LE and GT 16","Rural Area","76","0.252373134469794","0.208756754902787","0.295989514036801"
"No worries","2012","Couple + C. LE and GT 16","Urban Area","131","0.184030271153542","0.155466204300878","0.212594338006205"
"No worries","2012","Single parent ","Rural Area","84","0.209466915207984","0.170316011936638","0.24861781847933"
"No worries","2012","Single parent ","Urban Area","155","0.21631913187689","0.187387336790756","0.245250926963023"
"Some worries","2012","(Married) couple without C. ","Rural Area","1636","0.527418780922886","0.509535869828389","0.545301692017383"
"Some worries","2012","(Married) couple without C. ","Urban Area","2778","0.536191018869137","0.522543267999322","0.549838769738951"
"Some worries","2012","1-pers.-HH","Rural Area","555","0.468648657556198","0.440042770790957","0.497254544321438"
"Some worries","2012","1-pers.-HH","Urban Area","1298","0.534903369678352","0.515292621728575","0.554514117628129"
"Some worries","2012","Couple + C. GT 16 ","Rural Area","595","0.550016488285356","0.520207834910082","0.57982514166063"
"Some worries","2012","Couple + C. GT 16 ","Urban Area","1068","0.560295905896037","0.537942326093217","0.582649485698858"
"Some worries","2012","Couple + C. LE 16 ","Rural Area","627","0.585902154883178","0.556221786286883","0.615582523479472"
"Some worries","2012","Couple + C. LE 16 ","Urban Area","1127","0.548111530975676","0.526321927278607","0.569901134672744"
"Some worries","2012","Couple + C. LE and GT 16","Rural Area","215","0.555821932379802","0.505929807781724","0.60571405697788"
"Some worries","2012","Couple + C. LE and GT 16","Urban Area","394","0.581574230242503","0.545212028394825","0.617936432090182"
"Some worries","2012","Single parent ","Rural Area","213","0.542738538902816","0.494809174135109","0.590667903670522"
"Some worries","2012","Single parent ","Urban Area","393","0.488188796802454","0.453064544268514","0.523313049336394"
"Big worries","2013","(Married) couple without C. ","Rural Area","697","0.250459545508751","0.234393787426692","0.26652530359081"
"Big worries","2013","(Married) couple without C. ","Urban Area","1267","0.263686552090402","0.251249717880543","0.27612338630026"
"Big worries","2013","1-pers.-HH","Rural Area","280","0.276913607415664","0.250397689061879","0.30342952576945"
"Big worries","2013","1-pers.-HH","Urban Area","663","0.272941491549169","0.25495743081296","0.290925552285378"
"Big worries","2013","Couple + C. GT 16 ","Rural Area","198","0.181705834177636","0.157120769788615","0.206290898566658"
"Big worries","2013","Couple + C. GT 16 ","Urban Area","425","0.245697702166187","0.225111951280703","0.266283453051672"
"Big worries","2013","Couple + C. LE 16 ","Rural Area","234","0.24350330960929","0.215978102003829","0.271028517214752"
"Big worries","2013","Couple + C. LE 16 ","Urban Area","463","0.257980132656771","0.23790138731285","0.278058878000693"
"Big worries","2013","Couple + C. LE and GT 16","Rural Area","86","0.249428826941509","0.202816223885972","0.296041429997046"
"Big worries","2013","Couple + C. LE and GT 16","Urban Area","153","0.228317711075842","0.194787297304812","0.261848124846871"
"Big worries","2013","Single parent ","Rural Area","86","0.145012523962136","0.110591982578503","0.179433065345769"
"Big worries","2013","Single parent ","Urban Area","190","0.256383489108588","0.224198162327962","0.288568815889213"
"No worries","2013","(Married) couple without C. ","Rural Area","534","0.190995072092293","0.176419636096986","0.205570508087599"
"No worries","2013","(Married) couple without C. ","Urban Area","903","0.21024727592417","0.198746020644655","0.221748531203686"
"No worries","2013","1-pers.-HH","Rural Area","273","0.226343819561427","0.201546899050894","0.251140740071961"
"No worries","2013","1-pers.-HH","Urban Area","472","0.197012817391993","0.180955616268233","0.213070018515752"
"No worries","2013","Couple + C. GT 16 ","Rural Area","209","0.236193448885973","0.209112878957302","0.263274018814645"
"No worries","2013","Couple + C. GT 16 ","Urban Area","344","0.212578288087206","0.193014335771613","0.2321422404028"
"No worries","2013","Couple + C. LE 16 ","Rural Area","192","0.214541649042357","0.188215214778909","0.240868083305804"
"No worries","2013","Couple + C. LE 16 ","Urban Area","344","0.185490988630812","0.167653035078437","0.203328942183188"
"No worries","2013","Couple + C. LE and GT 16","Rural Area","67","0.220070689178851","0.175439052106278","0.264702326251425"
"No worries","2013","Couple + C. LE and GT 16","Urban Area","112","0.201893034865493","0.169827309836575","0.233958759894411"
"No worries","2013","Single parent ","Rural Area","98","0.252421357575223","0.20995680463083","0.294885910519616"
"No worries","2013","Single parent ","Urban Area","155","0.233054001365371","0.201890298200912","0.264217704529829"
"Some worries","2013","(Married) couple without C. ","Rural Area","1563","0.558545382398957","0.540133120024416","0.576957644773498"
"Some worries","2013","(Married) couple without C. ","Urban Area","2652","0.526066171985428","0.511972844938053","0.540159499032802"
"Some worries","2013","1-pers.-HH","Rural Area","541","0.496742573022908","0.467114717532897","0.52637042851292"
"Some worries","2013","1-pers.-HH","Urban Area","1222","0.530045691058838","0.509896724694167","0.55019465742351"
"Some worries","2013","Couple + C. GT 16 ","Rural Area","538","0.58210071693639","0.550654596971466","0.613546836901315"
"Some worries","2013","Couple + C. GT 16 ","Urban Area","911","0.541724009746606","0.517898289145355","0.565549730347858"
"Some worries","2013","Couple + C. LE 16 ","Rural Area","508","0.541955041348353","0.510002137176223","0.573907945520483"
"Some worries","2013","Couple + C. LE 16 ","Urban Area","1017","0.556528878712416","0.53373006770014","0.579327689724692"
"Some worries","2013","Couple + C. LE and GT 16","Rural Area","178","0.53050048387964","0.476736113926218","0.584264853833061"
"Some worries","2013","Couple + C. LE and GT 16","Urban Area","337","0.569789254058665","0.530239152807637","0.609339355309693"
"Some worries","2013","Single parent ","Rural Area","218","0.602566118462641","0.554728465631393","0.65040377129389"
"Some worries","2013","Single parent ","Urban Area","362","0.510562509526042","0.473714718187705","0.547410300864378"
"Big worries","2014","(Married) couple without C. ","Rural Area","774","0.259361722944086","0.243456641610299","0.275266804277874"
"Big worries","2014","(Married) couple without C. ","Urban Area","1486","0.293393777910836","0.280861919942085","0.305925635879588"
"Big worries","2014","1-pers.-HH","Rural Area","321","0.273806919007305","0.247888045556255","0.299725792458355"
"Big worries","2014","1-pers.-HH","Urban Area","743","0.297108587082973","0.279169981851129","0.315047192314817"
"Big worries","2014","Couple + C. GT 16 ","Rural Area","256","0.220809122437884","0.195113361222105","0.246504883653663"
"Big worries","2014","Couple + C. GT 16 ","Urban Area","565","0.257442193511608","0.238552261124042","0.276332125899174"
"Big worries","2014","Couple + C. LE 16 ","Rural Area","500","0.235107718853729","0.217635848555816","0.252579589151642"
"Big worries","2014","Couple + C. LE 16 ","Urban Area","1262","0.261365939801877","0.248643813308983","0.27408806629477"
"Big worries","2014","Couple + C. LE and GT 16","Rural Area","218","0.262580779324099","0.232295864469114","0.292865694179084"
"Big worries","2014","Couple + C. LE and GT 16","Urban Area","398","0.283031387722674","0.259576652319611","0.306486123125738"
"Big worries","2014","Single parent ","Rural Area","212","0.19329434422135","0.166637948438844","0.219950740003855"
"Big worries","2014","Single parent ","Urban Area","513","0.288631663691625","0.266394110553533","0.310869216829718"
"No worries","2014","(Married) couple without C. ","Rural Area","579","0.211891011813992","0.197061417031177","0.226720606596806"
"No worries","2014","(Married) couple without C. ","Urban Area","852","0.176291748539924","0.165803475454002","0.186780021625847"
"No worries","2014","1-pers.-HH","Rural Area","238","0.208453488881382","0.184842691062045","0.23206428670072"
"No worries","2014","1-pers.-HH","Urban Area","439","0.168536597248667","0.153842069559597","0.183231124937738"
"No worries","2014","Couple + C. GT 16 ","Rural Area","205","0.195392450895803","0.170829700556431","0.219955201235175"
"No worries","2014","Couple + C. GT 16 ","Urban Area","402","0.211497307785627","0.193854024075104","0.229140591496151"
"No worries","2014","Couple + C. LE 16 ","Rural Area","478","0.207907105036838","0.191187402810456","0.224626807263221"
"No worries","2014","Couple + C. LE 16 ","Urban Area","907","0.204836279987005","0.193150646332537","0.216521913641473"
"No worries","2014","Couple + C. LE and GT 16","Rural Area","185","0.223263965856113","0.194603469462902","0.251924462249324"
"No worries","2014","Couple + C. LE and GT 16","Urban Area","284","0.204165302093566","0.183177567246145","0.225153036940987"
"No worries","2014","Single parent ","Rural Area","180","0.284514567409161","0.254057579182023","0.314971555636299"
"No worries","2014","Single parent ","Urban Area","278","0.191596998284522","0.17228282798365","0.210911168585394"
"Some worries","2014","(Married) couple without C. ","Rural Area","1564","0.528747265241922","0.510632576117205","0.546861954366638"
"Some worries","2014","(Married) couple without C. ","Urban Area","2733","0.530314473549239","0.51657811511943","0.544050831979049"
"Some worries","2014","1-pers.-HH","Rural Area","578","0.517739592111312","0.488695062194298","0.546784122028327"
"Some worries","2014","1-pers.-HH","Urban Area","1311","0.53435481566836","0.514774063369034","0.553935567967685"
"Some worries","2014","Couple + C. GT 16 ","Rural Area","540","0.583798426666313","0.553262270274372","0.614334583058254"
"Some worries","2014","Couple + C. GT 16 ","Urban Area","1091","0.531060498702765","0.509500148344474","0.552620849061055"
"Some worries","2014","Couple + C. LE 16 ","Rural Area","1285","0.556985176109433","0.536518997415162","0.577451354803703"
"Some worries","2014","Couple + C. LE 16 ","Urban Area","2413","0.533797780211119","0.51935349354996","0.548242066872278"
"Some worries","2014","Couple + C. LE and GT 16","Rural Area","408","0.514155254819789","0.479757225826022","0.548553283813555"
"Some worries","2014","Couple + C. LE and GT 16","Urban Area","735","0.51280331018376","0.48677831005678","0.538828310310739"
"Some worries","2014","Single parent ","Rural Area","451","0.522191088369489","0.488471974383259","0.55591020235572"
"Some worries","2014","Single parent ","Urban Area","804","0.519771338023852","0.495252609252321","0.544290066795383"
"Big worries","2015","(Married) couple without C. ","Rural Area","699","0.25868349606024","0.242259704059171","0.275107288061309"
"Big worries","2015","(Married) couple without C. ","Urban Area","1389","0.28272598585325","0.269891193520146","0.295560778186355"
"Big worries","2015","1-pers.-HH","Rural Area","274","0.259685208213993","0.233983676344876","0.285386740083109"
"Big worries","2015","1-pers.-HH","Urban Area","724","0.299982048107653","0.281540687067383","0.318423409147922"
"Big worries","2015","Couple + C. GT 16 ","Rural Area","230","0.236035905142416","0.209285157637902","0.26278665264693"
"Big worries","2015","Couple + C. GT 16 ","Urban Area","509","0.243156426915399","0.223952812612343","0.262360041218455"
"Big worries","2015","Couple + C. LE 16 ","Rural Area","446","0.206017542701598","0.188640750575898","0.223394334827297"
"Big worries","2015","Couple + C. LE 16 ","Urban Area","990","0.238191989593744","0.22492623333841","0.251457745849077"
"Big worries","2015","Couple + C. LE and GT 16","Rural Area","151","0.171390322923727","0.144329680433716","0.198450965413738"
"Big worries","2015","Couple + C. LE and GT 16","Urban Area","355","0.257277168219958","0.23428037031154","0.280273966128377"
"Big worries","2015","Single parent ","Rural Area","188","0.205063910486892","0.176802047657531","0.233325773316252"
"Big worries","2015","Single parent ","Urban Area","486","0.303287371350951","0.28023144493936","0.326343297762542"
"No worries","2015","(Married) couple without C. ","Rural Area","523","0.187995751728217","0.173342284097467","0.202649219358967"
"No worries","2015","(Married) couple without C. ","Urban Area","802","0.172209241499501","0.161448258438809","0.182970224560194"
"No worries","2015","1-pers.-HH","Rural Area","223","0.206312240445326","0.182592248993732","0.230032231896921"
"No worries","2015","1-pers.-HH","Urban Area","405","0.173792639773465","0.158543302554482","0.189041976992448"
"No worries","2015","Couple + C. GT 16 ","Rural Area","190","0.193885935774252","0.168981207075944","0.21879066447256"
"No worries","2015","Couple + C. GT 16 ","Urban Area","401","0.224353758130624","0.205679835493606","0.243027680767643"
"No worries","2015","Couple + C. LE 16 ","Rural Area","448","0.20840633543163","0.190955401900412","0.225857268962848"
"No worries","2015","Couple + C. LE 16 ","Urban Area","729","0.176843955156955","0.164962165346185","0.188725744967724"
"No worries","2015","Couple + C. LE and GT 16","Rural Area","167","0.249196911467018","0.218136707196193","0.280257115737843"
"No worries","2015","Couple + C. LE and GT 16","Urban Area","291","0.221895726091859","0.200035898766486","0.243755553417231"
"No worries","2015","Single parent ","Rural Area","183","0.265433465450186","0.234524571271116","0.296342359629256"
"No worries","2015","Single parent ","Urban Area","251","0.167309367523013","0.148588302972889","0.186030432073138"
"Some worries","2015","(Married) couple without C. ","Rural Area","1509","0.553320752211543","0.534675270484055","0.571966233939031"
"Some worries","2015","(Married) couple without C. ","Urban Area","2538","0.545064772647248","0.530872162450897","0.5592573828436"
"Some worries","2015","1-pers.-HH","Rural Area","621","0.534002551340681","0.504761658804266","0.563243443877096"
"Some worries","2015","1-pers.-HH","Urban Area","1243","0.526225312118882","0.50613149048048","0.546319133757284"
"Some worries","2015","Couple + C. GT 16 ","Rural Area","548","0.570078159083332","0.538891247572476","0.601265070594189"
"Some worries","2015","Couple + C. GT 16 ","Urban Area","1007","0.532489814953977","0.510154698272685","0.554824931635268"
"Some worries","2015","Couple + C. LE 16 ","Rural Area","1187","0.585576121866772","0.564410739645469","0.606741504088076"
"Some worries","2015","Couple + C. LE 16 ","Urban Area","2242","0.584964055249302","0.569619542034273","0.60030856846433"
"Some worries","2015","Couple + C. LE and GT 16","Rural Area","427","0.579412765609255","0.543964741878255","0.614860789340255"
"Some worries","2015","Couple + C. LE and GT 16","Urban Area","742","0.520827105688183","0.494545840487097","0.54710837088927"
"Some worries","2015","Single parent ","Rural Area","413","0.529502624062922","0.494564247538289","0.564441000587556"
"Some worries","2015","Single parent ","Urban Area","790","0.529403261126036","0.504368333786754","0.554438188465317"
"Big worries","2016","(Married) couple without C. ","Rural Area","840","0.314799130532886","0.297303496814275","0.332294764251496"
"Big worries","2016","(Married) couple without C. ","Urban Area","1543","0.323123687064836","0.309655694382712","0.336591679746959"
"Big worries","2016","1-pers.-HH","Rural Area","326","0.30864179607916","0.280937865273704","0.336345726884616"
"Big worries","2016","1-pers.-HH","Urban Area","797","0.327283852237488","0.308530938059779","0.346036766415197"
"Big worries","2016","Couple + C. GT 16 ","Rural Area","263","0.261268111328528","0.233123400374183","0.289412822282872"
"Big worries","2016","Couple + C. GT 16 ","Urban Area","584","0.303708984146239","0.282470894483152","0.324947073809326"
"Big worries","2016","Couple + C. LE 16 ","Rural Area","486","0.247000941121446","0.227985730439703","0.266016151803188"
"Big worries","2016","Couple + C. LE 16 ","Urban Area","1070","0.27242683884161","0.258264066641864","0.286589611041356"
"Big worries","2016","Couple + C. LE and GT 16","Rural Area","184","0.226718987834081","0.196386699851522","0.25705127581664"
"Big worries","2016","Couple + C. LE and GT 16","Urban Area","393","0.308872022312301","0.284170883316266","0.333573161308335"
"Big worries","2016","Single parent ","Rural Area","197","0.240061108549661","0.208577201377404","0.271545015721918"
