"plh0037","year","pgisced97","sex","n","percent","lower_confidence","upper_confidence"
"Some worries","2010","in school","Female","85","0.451812546224856","0.380482751059277","0.523142341390436"
"Some worries","2010","in school","Male","109","0.494814486201366","0.42977429496516","0.559854677437573"
"Some worries","2010","inadequately","Female","101","0.444666292199379","0.376641804043168","0.51269078035559"
"Some worries","2010","inadequately","Male","65","0.608667034308929","0.525409368124133","0.691924700493725"
"Some worries","2010","middle vocational","Female","3544","0.539675182763994","0.527538709056131","0.551811656471857"
"Some worries","2010","middle vocational","Male","2774","0.511447200949758","0.497950110828613","0.524944291070903"
"Some worries","2010","vocational + Abi","Female","603","0.546324600759747","0.5170237445289","0.575625456990593"
"Some worries","2010","vocational + Abi","Male","308","0.504333633280558","0.464294158578262","0.544373107982855"
"Big worries","2011","general elemantary","Female","436","0.309971583349975","0.286337640359824","0.333605526340125"
"Big worries","2011","general elemantary","Male","155","0.254242174596698","0.220946477411819","0.287537871781578"
"Big worries","2011","higher education","Female","713","0.326894032308828","0.306879194275188","0.346908870342467"
"Big worries","2011","higher education","Male","680","0.262473988122153","0.245098072810462","0.279849903433845"
"Big worries","2011","higher vocational","Female","188","0.355752622646318","0.315633187234162","0.395872058058474"
"Big worries","2011","higher vocational","Male","245","0.263868231123659","0.235010284922611","0.292726177324707"
"Big worries","2011","in school","Female","60","0.408519519904067","0.330115878772898","0.486923161035235"
"Big worries","2011","in school","Male","30","0.209806755464511","0.146518092775802","0.273095418153219"
"Big worries","2011","inadequately","Female","38","0.252919777829458","0.178483018298609","0.327356537360306"
"Big worries","2011","inadequately","Male","19","","",""
"Big worries","2011","middle vocational","Female","1790","0.325524640667782","0.313201536162841","0.337847745172723"
"Big worries","2011","middle vocational","Male","1339","0.268774895459268","0.256305980888943","0.281243810029593"
"Big worries","2011","vocational + Abi","Female","245","0.337480636480242","0.30361721002342","0.371344062937063"
"Big worries","2011","vocational + Abi","Male","118","0.237252707155365","0.197992214422588","0.276513199888142"
"No worries","2011","general elemantary","Female","236","0.158721832109324","0.140048152727709","0.177395511490939"
"No worries","2011","general elemantary","Male","179","0.253577264982053","0.22031031445059","0.286844215513516"
"No worries","2011","higher education","Female","263","0.131117446070491","0.116715617314293","0.145519274826689"
"No worries","2011","higher education","Male","493","0.197355117847453","0.181636954343988","0.213073281350919"
"No worries","2011","higher vocational","Female","64","0.116791977867077","0.0898770985384189","0.143706857195736"
"No worries","2011","higher vocational","Male","162","0.178163886629485","0.153108763813394","0.203219009445576"
"No worries","2011","in school","Female","10","","",""
"No worries","2011","in school","Male","38","0.217551319441949","0.153421750470989","0.28168088841291"
"No worries","2011","inadequately","Female","30","0.198577891956336","0.130264075180499","0.266891708732172"
"No worries","2011","inadequately","Male","25","","",""
"No worries","2011","middle vocational","Female","701","0.128949264944565","0.120135198613114","0.137763331276016"
"No worries","2011","middle vocational","Male","932","0.189374443602126","0.178354494651466","0.200394392552786"
"No worries","2011","vocational + Abi","Female","91","0.0950005796869089","0.074001780501614","0.115999378872204"
"No worries","2011","vocational + Abi","Male","80","0.174918864867841","0.139857689261958","0.209980040473724"
"Some worries","2011","general elemantary","Female","799","0.531306584540701","0.505805492432612","0.556807676648789"
"Some worries","2011","general elemantary","Male","323","0.492180560421249","0.453952497215495","0.530408623627003"
"Some worries","2011","higher education","Female","1134","0.541988521620681","0.520729655890747","0.563247387350615"
"Some worries","2011","higher education","Male","1290","0.540170894030393","0.520488419253323","0.559853368807463"
"Some worries","2011","higher vocational","Female","295","0.527455399486605","0.485617612766534","0.569293186206676"
"Some worries","2011","higher vocational","Male","489","0.557967882246856","0.52544974950126","0.590486014992451"
"Some worries","2011","in school","Female","81","0.52865102173638","0.449032256084363","0.608269787388397"
"Some worries","2011","in school","Male","91","0.57264192509354","0.49574888061594","0.64953496957114"
"Some worries","2011","inadequately","Female","63","0.548502330214206","0.463284702869073","0.63371995755934"
"Some worries","2011","inadequately","Male","40","0.579576275219783","0.474014337047246","0.685138213392319"
"Some worries","2011","middle vocational","Female","3063","0.545526094387653","0.532431037356706","0.5586211514186"
"Some worries","2011","middle vocational","Male","2585","0.541850660938606","0.527836984434211","0.555864337443002"
"Some worries","2011","vocational + Abi","Female","413","0.567518783832849","0.532039003099423","0.602998564566275"
"Some worries","2011","vocational + Abi","Male","253","0.587828427976794","0.542400374328693","0.633256481624895"
"Big worries","2012","general elemantary","Female","390","0.258126390562029","0.235389723287946","0.280863057836113"
"Big worries","2012","general elemantary","Male","147","0.241689906168659","0.209489164195018","0.2738906481423"
"Big worries","2012","higher education","Female","672","0.324283643139055","0.304638056770203","0.343929229507907"
"Big worries","2012","higher education","Male","602","0.242269350946794","0.225355352195329","0.259183349698258"
"Big worries","2012","higher vocational","Female","167","0.328065506589868","0.288647596642985","0.36748341653675"
"Big worries","2012","higher vocational","Male","232","0.252477199878854","0.22411048785371","0.280843911903998"
"Big worries","2012","in school","Female","49","0.306019642652787","0.231522834675918","0.380516450629656"
"Big worries","2012","in school","Male","29","","",""
"Big worries","2012","inadequately","Female","48","0.32133820141348","0.242563078785212","0.400113324041749"
"Big worries","2012","inadequately","Male","23","","",""
"Big worries","2012","middle vocational","Female","1676","0.302592195796828","0.290453834476571","0.314730557117085"
"Big worries","2012","middle vocational","Male","1194","0.260357907199902","0.247907198600259","0.272808615799544"
"Big worries","2012","vocational + Abi","Female","221","0.323801566984822","0.290446351832717","0.357156782136926"
"Big worries","2012","vocational + Abi","Male","106","0.222813021822241","0.184534672044634","0.261091371599848"
"No worries","2012","general elemantary","Female","261","0.174366406257625","0.15465258897257","0.19408022354268"
"No worries","2012","general elemantary","Male","184","0.268171440953292","0.234849971639914","0.30149291026667"
"No worries","2012","higher education","Female","300","0.140315751373615","0.125739597103674","0.154891905643556"
"No worries","2012","higher education","Male","535","0.232322920732475","0.215651410409751","0.248994431055198"
"No worries","2012","higher vocational","Female","59","0.120284171906204","0.0929739465265423","0.147594397285865"
"No worries","2012","higher vocational","Male","181","0.209488824844962","0.182917076377747","0.236060573312176"
"No worries","2012","in school","Female","22","","",""
"No worries","2012","in school","Male","35","0.243104904762953","0.169927697435503","0.316282112090402"
"No worries","2012","inadequately","Female","31","0.243571139946752","0.17116453804396","0.315977741849544"
"No worries","2012","inadequately","Male","25","","",""
"No worries","2012","middle vocational","Female","785","0.144917114531452","0.135615641223888","0.154218587839015"
"No worries","2012","middle vocational","Male","1037","0.214922816638091","0.20326827190566","0.226577361370523"
"No worries","2012","vocational + Abi","Female","101","0.130428899223344","0.106422520303424","0.154435278143265"
"No worries","2012","vocational + Abi","Male","119","0.291097131481763","0.249310968449957","0.332883294513568"
"Some worries","2012","general elemantary","Female","772","0.567507203180346","0.541766478501154","0.593247927859537"
"Some worries","2012","general elemantary","Male","348","0.490138652878049","0.452537710914257","0.527739594841842"
"Some worries","2012","higher education","Female","1209","0.53540060548733","0.514469170313616","0.556332040661043"
"Some worries","2012","higher education","Male","1328","0.525407728320732","0.505694934097871","0.545120522543593"
"Some worries","2012","higher vocational","Female","319","0.551650321503928","0.509897078890428","0.593403564117429"
"Some worries","2012","higher vocational","Male","488","0.538033975276184","0.505480634517495","0.570587316034873"
"Some worries","2012","in school","Female","76","0.501842431626092","0.421015427940974","0.582669435311211"
"Some worries","2012","in school","Male","68","0.553367612630225","0.468558386505998","0.638176838754454"
"Some worries","2012","inadequately","Female","56","0.435090658639767","0.351460972962736","0.518720344316799"
"Some worries","2012","inadequately","Male","46","0.556906130386384","0.456485478976069","0.657326781796698"
"Some worries","2012","middle vocational","Female","3041","0.55249068967172","0.539352022310514","0.565629357032927"
"Some worries","2012","middle vocational","Male","2541","0.524719276162007","0.510550364804243","0.538888187519771"
"Some worries","2012","vocational + Abi","Female","434","0.545769533791834","0.510277575087393","0.581261492496274"
"Some worries","2012","vocational + Abi","Male","229","0.486089846695996","0.440114814872748","0.532064878519244"
"Big worries","2013","general elemantary","Female","303","0.231958777076659","0.208717635620188","0.25519991853313"
"Big worries","2013","general elemantary","Male","122","0.225979338373454","0.191765422110302","0.260193254636607"
"Big worries","2013","higher education","Female","604","0.295505349714616","0.276041645417563","0.31496905401167"
"Big worries","2013","higher education","Male","556","0.234189574673556","0.217071055542194","0.251308093804917"
"Big worries","2013","higher vocational","Female","138","0.287992471867665","0.248498095327036","0.327486848408294"
"Big worries","2013","higher vocational","Male","185","0.229416456416607","0.200673308425962","0.258159604407252"
"Big worries","2013","in school","Female","45","0.346986943230813","0.267567644708624","0.426406241753003"
"Big worries","2013","in school","Male","27","","",""
"Big worries","2013","inadequately","Female","28","","",""
"Big worries","2013","inadequately","Male","19","","",""
"Big worries","2013","middle vocational","Female","1459","0.285854530034115","0.273443368592685","0.298265691475545"
"Big worries","2013","middle vocational","Male","996","0.235421751621375","0.222768831928696","0.248074671314054"
"Big worries","2013","vocational + Abi","Female","191","0.294010925013273","0.259817970528756","0.328203879497791"
"Big worries","2013","vocational + Abi","Male","100","0.227963742323068","0.187794576138211","0.268132908507925"
"No worries","2013","general elemantary","Female","254","0.203061978507094","0.180911334168894","0.225212622845294"
"No worries","2013","general elemantary","Male","163","0.282162641420128","0.245345087689781","0.318980195150475"
"No worries","2013","higher education","Female","345","0.166594377885799","0.150699311070656","0.182489444700942"
"No worries","2013","higher education","Male","534","0.236498089927806","0.219321353200248","0.253674826655364"
"No worries","2013","higher vocational","Female","76","0.167300897361084","0.134747555013356","0.199854239708813"
"No worries","2013","higher vocational","Male","179","0.226609686694857","0.197990928742811","0.255228444646904"
"No worries","2013","in school","Female","24","","",""
"No worries","2013","in school","Male","35","0.349671478851034","0.265053103769555","0.434289853932512"
"No worries","2013","inadequately","Female","28","","",""
"No worries","2013","inadequately","Male","28","","",""
"No worries","2013","middle vocational","Female","799","0.157466402481028","0.147461010460311","0.167471794501746"
"No worries","2013","middle vocational","Male","1057","0.249091708556169","0.236193494662319","0.261989922450019"
"No worries","2013","vocational + Abi","Female","112","0.149564694959797","0.122798225607348","0.176331164312245"
"No worries","2013","vocational + Abi","Male","92","0.234181931080843","0.193632891197146","0.27473097096454"
"Some worries","2013","general elemantary","Female","710","0.564979244416247","0.537681232468592","0.592277256363901"
"Some worries","2013","general elemantary","Male","289","0.491858020206418","0.450959785665847","0.532756254746988"
"Some worries","2013","higher education","Female","1162","0.537900272399585","0.516632465292753","0.559168079506417"
"Some worries","2013","higher education","Male","1261","0.529312335398638","0.509135911557276","0.54948875924"
"Some worries","2013","higher vocational","Female","291","0.544706630771251","0.501272673909728","0.588140587632774"
"Some worries","2013","higher vocational","Male","458","0.543973856888536","0.509925507197606","0.578022206579466"
"Some worries","2013","in school","Female","69","0.493045292541225","0.409631755702218","0.576458829380231"
"Some worries","2013","in school","Male","60","0.482225388148634","0.393558067072829","0.57089270922444"
"Some worries","2013","inadequately","Female","50","0.522319118921199","0.42722973152625","0.617408506316147"
"Some worries","2013","inadequately","Male","37","0.43262405937023","0.326674479262028","0.538573639478433"
"Some worries","2013","middle vocational","Female","2833","0.556679067484856","0.54303298138659","0.570325153583123"
"Some worries","2013","middle vocational","Male","2266","0.515486539822456","0.500582016974652","0.53039106267026"
"Some worries","2013","vocational + Abi","Female","379","0.55642438002693","0.519138636055862","0.593710123997998"
"Some worries","2013","vocational + Abi","Male","227","0.537854326596089","0.490116476260723","0.585592176931455"
"Big worries","2014","general elemantary","Female","500","0.26583839761285","0.246026042849094","0.285650752376605"
"Big worries","2014","general elemantary","Male","275","0.228183706489666","0.204218855540451","0.25214855743888"
"Big worries","2014","higher education","Female","1009","0.316500420918439","0.300193222637287","0.332807619199591"
"Big worries","2014","higher education","Male","795","0.233875489985985","0.218972296619297","0.248778683352673"
"Big worries","2014","higher vocational","Female","186","0.301480079417447","0.265063270949948","0.337896887884946"
"Big worries","2014","higher vocational","Male","236","0.232221484249379","0.205852150820169","0.258590817678589"
"Big worries","2014","in school","Female","96","0.451747532903539","0.387846434617968","0.515648631189111"
"Big worries","2014","in school","Male","50","0.206867184258059","0.152212722145605","0.261521646370513"
"Big worries","2014","inadequately","Female","64","0.23651462545713","0.187437263637378","0.285591987276881"
"Big worries","2014","inadequately","Male","47","0.226742562383798","0.170377662666084","0.283107462101512"
"Big worries","2014","middle vocational","Female","2072","0.304912482888537","0.29403180570103","0.315793160076043"
"Big worries","2014","middle vocational","Male","1420","0.257575871188592","0.246184391469653","0.268967350907531"
"Big worries","2014","vocational + Abi","Female","363","0.29115067434273","0.266398302631544","0.315903046053916"
"Big worries","2014","vocational + Abi","Male","189","0.24232077645349","0.211756604775627","0.272884948131353"
"No worries","2014","general elemantary","Female","398","0.204287481151147","0.186206150854924","0.22236881144737"
"No worries","2014","general elemantary","Male","315","0.259498284400497","0.234465697885589","0.284530870915404"
"No worries","2014","higher education","Female","436","0.15206801655813","0.13947810934685","0.164657923769409"
"No worries","2014","higher education","Male","679","0.22000503383466","0.205420266285354","0.234589801383967"
"No worries","2014","higher vocational","Female","71","0.117805515945157","0.0922227112493846","0.143388320640929"
"No worries","2014","higher vocational","Male","212","0.229148113579627","0.202901481180857","0.255394745978396"
"No worries","2014","in school","Female","31","0.116567749931617","0.0753631253201193","0.157772374543114"
"No worries","2014","in school","Male","60","0.332630757495549","0.269057983925906","0.396203531065191"
"No worries","2014","inadequately","Female","79","0.269580642535525","0.218332003544145","0.320829281526905"
"No worries","2014","inadequately","Male","67","0.303665673311318","0.241766205697092","0.365565140925543"
"No worries","2014","middle vocational","Female","1010","0.138757871854137","0.130587533789016","0.146928209919259"
"No worries","2014","middle vocational","Male","1354","0.234768253600942","0.223727017730472","0.245809489471411"
"No worries","2014","vocational + Abi","Female","189","0.162430087657408","0.14233338873573","0.182526786579085"
"No worries","2014","vocational + Abi","Male","173","0.23210347844245","0.201989593279918","0.262217363604982"
"Some worries","2014","general elemantary","Female","1012","0.529874121236003","0.507490783837048","0.552257458634958"
"Some worries","2014","general elemantary","Male","588","0.512318009109838","0.483774089063423","0.540861929156253"
"Some worries","2014","higher education","Female","1680","0.531431562523431","0.513935784176864","0.548927340869998"
"Some worries","2014","higher education","Male","1625","0.546119476179355","0.528590687349289","0.56364826500942"
"Some worries","2014","higher vocational","Female","353","0.580714404637396","0.541556500023647","0.619872309251146"
"Some worries","2014","higher vocational","Male","537","0.538630402170994","0.507498913133411","0.569761891208578"
"Some worries","2014","in school","Female","106","0.431684717164844","0.368086032336442","0.495283401993246"
"Some worries","2014","in school","Male","101","0.460502058246392","0.393248146869129","0.527755969623655"
"Some worries","2014","inadequately","Female","145","0.493904732007345","0.436163030277486","0.551646433737204"
"Some worries","2014","inadequately","Male","98","0.469591764304884","0.402410909454228","0.53677261915554"
"Some worries","2014","middle vocational","Female","3795","0.556329645257326","0.544587569291033","0.568071721223619"
"Some worries","2014","middle vocational","Male","2887","0.507655875210466","0.494632588497331","0.520679161923601"
"Some worries","2014","vocational + Abi","Female","742","0.546419237999862","0.519294143701419","0.573544332298305"
"Some worries","2014","vocational + Abi","Male","393","0.52557574510406","0.489957237842035","0.561194252366085"
"Big worries","2015","general elemantary","Female","417","0.258931273942488","0.237730697770291","0.280131850114686"
"Big worries","2015","general elemantary","Male","224","0.231376834153657","0.205330294892828","0.257423373414486"
"Big worries","2015","higher education","Female","907","0.320460088531229","0.303510979849457","0.337409197213001"
"Big worries","2015","higher education","Male","718","0.230547792153383","0.215354173447666","0.2457414108591"
"Big worries","2015","higher vocational","Female","184","0.305731361295877","0.268397412547774","0.34306531004398"
"Big worries","2015","higher vocational","Male","228","0.230810889707533","0.203860812978746","0.25776096643632"
"Big worries","2015","in school","Female","88","0.344919318488724","0.278372666437732","0.411465970539716"
"Big worries","2015","in school","Male","40","0.281091441672125","0.21032247077164","0.35186041257261"
"Big worries","2015","inadequately","Female","52","0.247738454099019","0.193348142018477","0.302128766179562"
"Big worries","2015","inadequately","Male","42","0.292884964990123","0.222806568070634","0.362963361909612"
"Big worries","2015","middle vocational","Female","1850","0.291557687920536","0.280447416937809","0.302667958903263"
"Big worries","2015","middle vocational","Male","1211","0.241073804677512","0.229458096437834","0.25268951291719"
"Big worries","2015","vocational + Abi","Female","320","0.275522583018459","0.250605015766704","0.300440150270213"
"Big worries","2015","vocational + Abi","Male","162","0.20913762415152","0.179306781063486","0.238968467239554"
"No worries","2015","general elemantary","Female","333","0.197275244411222","0.178015709722153","0.216534779100291"
"No worries","2015","general elemantary","Male","278","0.238714777485586","0.212385029161918","0.265044525809254"
"No worries","2015","higher education","Female","387","0.132217044054844","0.119914308601961","0.144519779507726"
"No worries","2015","higher education","Male","616","0.220235258579837","0.205286155529848","0.235184361629825"
"No worries","2015","higher vocational","Female","76","0.120307582474091","0.0939453562686433","0.146669808679539"
"No worries","2015","higher vocational","Male","202","0.217383282193883","0.191001573160137","0.24376499122763"
"No worries","2015","in school","Female","21","","",""
"No worries","2015","in school","Male","40","0.279882235244402","0.209206282585647","0.350558187903156"
"No worries","2015","inadequately","Female","80","0.313072023874949","0.254644411358796","0.371499636391103"
"No worries","2015","inadequately","Male","49","0.330276162887532","0.257853068405489","0.402699257369575"
"No worries","2015","middle vocational","Female","971","0.148821043393121","0.140120371958622","0.15752171482762"
"No worries","2015","middle vocational","Male","1210","0.226123025590801","0.214763001071953","0.237483050109649"
"No worries","2015","vocational + Abi","Female","203","0.145747374551594","0.126068142652373","0.165426606450814"
"No worries","2015","vocational + Abi","Male","172","0.252108686851313","0.220258488982568","0.283958884720057"
"Some worries","2015","general elemantary","Female","890","0.54379348164629","0.519687550660514","0.567899412632066"
"Some worries","2015","general elemantary","Male","505","0.529908388360757","0.499081832608319","0.560734944113195"
"Some worries","2015","higher education","Female","1618","0.547322867413927","0.529244114025728","0.565401620802127"
"Some worries","2015","higher education","Male","1618","0.54921694926678","0.531267725600884","0.567166172932676"
"Some worries","2015","higher vocational","Female","325","0.573961056230032","0.533889517386862","0.614032595073201"
"Some worries","2015","higher vocational","Male","509","0.551805828098583","0.519997448990071","0.583614207207096"
"Some worries","2015","in school","Female","87","0.560166215850421","0.49067613705749","0.629656294643352"
"Some worries","2015","in school","Male","75","0.439026323083473","0.360899752048411","0.517152894118536"
"Some worries","2015","inadequately","Female","110","0.439189522026032","0.376661534245251","0.501717509806812"
"Some worries","2015","inadequately","Male","71","0.376838872122345","0.302216575894457","0.451461168350232"
"Some worries","2015","middle vocational","Female","3607","0.559621268686343","0.547485412233716","0.57175712513897"
"Some worries","2015","middle vocational","Male","2788","0.532803169731687","0.519254262910744","0.54635207655263"
"Some worries","2015","vocational + Abi","Female","712","0.578730042429948","0.551192012316851","0.606268072543045"
"Some worries","2015","vocational + Abi","Male","380","0.538753688997167","0.502189110916249","0.575318267078085"
"Big worries","2016","general elemantary","Female","474","0.310726702796078","0.287790858482392","0.333662547109763"
"Big worries","2016","general elemantary","Male","236","0.273500218193402","0.245648812175753","0.301351624211051"
"Big worries","2016","higher education","Female","1051","0.367265792325881","0.349917233038113","0.384614351613649"
"Big worries","2016","higher education","Male","862","0.281199722119585","0.264906884936268","0.297492559302902"
"Big worries","2016","higher vocational","Female","194","0.345175257440023","0.305406292488978","0.384944222391069"
"Big worries","2016","higher vocational","Male","248","0.298021595652884","0.267452357942208","0.328590833363559"
"Big worries","2016","in school","Female","65","0.361040060153608","0.292565113806597","0.429515006500619"
"Big worries","2016","in school","Male","41","0.303754627002172","0.228380432439824","0.379128821564519"
"Big worries","2016","inadequately","Female","60","0.257962846890396","0.20104786941782","0.314877824362973"
"Big worries","2016","inadequately","Male","34","0.209202507289326","0.148060496860882","0.270344517717771"
"Big worries","2016","middle vocational","Female","1958","0.326002827267023","0.314198016631312","0.337807637902734"
"Big worries","2016","middle vocational","Male","1344","0.284749728277362","0.272158584376033","0.297340872178691"
"Big worries","2016","vocational + Abi","Female","388","0.30558497683525","0.280219949343546","0.330950004326954"
"Big worries","2016","vocational + Abi","Male","193","0.246342425235653","0.215505284707005","0.277179565764302"
"No worries","2016","general elemantary","Female","266","0.176060796088191","0.157184854225419","0.194936737950963"
"No worries","2016","general elemantary","Male","232","0.21711722833905","0.191357216818395","0.242877239859704"
"No worries","2016","higher education","Female","331","0.115053185891218","0.103569787625154","0.126536584157283"
"No worries","2016","higher education","Male","547","0.193613101491706","0.179293720039413","0.207932482943999"
"No worries","2016","higher vocational","Female","59","0.0951342960330011","0.0705915848183246","0.119677007247678"
"No worries","2016","higher vocational","Male","177","0.21698538104541","0.189436812446911","0.24453394964391"
"No worries","2016","in school","Female","34","0.175398617096342","0.121179517535853","0.22961771665683"
"No worries","2016","in school","Male","32","0.287185974341841","0.213029375395722","0.36134257328796"
"No worries","2016","inadequately","Female","59","0.26815239617489","0.210524026809134","0.325780765540646"
"No worries","2016","inadequately","Male","53","0.322202336656765","0.251953682744032","0.392450990569499"
"No worries","2016","middle vocational","Female","842","0.135211785351259","0.126600232743123","0.143823337959396"
"No worries","2016","middle vocational","Male","1018","0.206718146791742","0.195419990614381","0.218016302969102"
"No worries","2016","vocational + Abi","Female","174","0.148746470892153","0.129152945611683","0.168339996172623"
"No worries","2016","vocational + Abi","Male","156","0.238422666470175","0.20792629039517","0.26891904254518"
"Some worries","2016","general elemantary","Female","824","0.513212501115732","0.488441244504731","0.537983757726732"
"Some worries","2016","general elemantary","Male","516","0.509382553467548","0.47814736945649","0.540617737478607"
