"plh0037","year","migback","sex","n","percent","lower_confidence","upper_confidence","value"
"Big worries","2009","direct migration background","Female","255","0.289874537991623","0.26021660891369","0.319532467069556","1"
"Big worries","2009","direct migration background","Male","224","0.294937472167485","0.262431288343977","0.327443655990992","1"
"Big worries","2009","indirect migration background","Female","113","0.293131107645069","0.246496541821789","0.33976567346835","1"
"Big worries","2009","indirect migration background","Male","91","0.22234777868412","0.178469695265912","0.266225862102328","1"
"Big worries","2009","no migration background","Female","2432","0.306525107472474","0.296520394393927","0.316529820551021","1"
"Big worries","2009","no migration background","Male","1929","0.262814083422748","0.252859090527498","0.272769076317997","1"
"No worries","2009","indirect migration background","Male","72","0.188554645353921","0.147279672065524","0.229829618642318","3"
"No worries","2009","indirect migration background","Female","49","0.138518033604322","0.103127769590493","0.173908297618151","3"
"No worries","2009","direct migration background","Female","140","0.140973291645261","0.118225460347459","0.163721122943062","3"
"No worries","2009","direct migration background","Male","142","0.17619471019794","0.149036827118024","0.203352593277856","3"
"No worries","2009","no migration background","Female","1069","0.132780237100889","0.125416681954932","0.140143792246846","3"
"No worries","2009","no migration background","Male","1498","0.202032222849155","0.192951276270872","0.211113169427439","3"
"Some worries","2009","direct migration background","Male","390","0.528867817634575","0.493285670670462","0.564449964598688","2"
"Some worries","2009","indirect migration background","Female","204","0.568350858750609","0.517607261759942","0.619094455741276","2"
"Some worries","2009","no migration background","Male","4083","0.535153693728097","0.52387335662465","0.546434030831544","2"
"Some worries","2009","direct migration background","Female","504","0.569152170363116","0.536782043752312","0.60152229697392","2"
"Some worries","2009","indirect migration background","Male","182","0.589097575961959","0.537181541388257","0.641013610535661","2"
"Some worries","2009","no migration background","Female","4657","0.560694655426637","0.549924978082374","0.571464332770899","2"
"Big worries","2010","direct migration background","Female","478","0.321245339321954","0.298285916159674","0.344204762484233","1"
"Big worries","2010","direct migration background","Male","348","0.288627321602339","0.263929074075321","0.313325569129358","1"
"Big worries","2010","indirect migration background","Female","232","0.355335512329353","0.318080077023905","0.392590947634802","1"
"Big worries","2010","indirect migration background","Male","154","0.27937261385769","0.240583145395768","0.318162082319611","1"
"Big worries","2010","no migration background","Female","3319","0.312482788245249","0.303749672210004","0.321215904280493","1"
"Big worries","2010","no migration background","Male","2341","0.271522979023304","0.262389758089698","0.28065619995691","1"
"No worries","2010","indirect migration background","Female","87","0.124332068045143","0.0986479437127145","0.150016192377572","3"
"No worries","2010","indirect migration background","Male","109","0.221225586196028","0.185342478703424","0.257108693688632","3"
"No worries","2010","direct migration background","Female","270","0.140538174177521","0.123449963419478","0.157626384935564","3"
"No worries","2010","direct migration background","Male","298","0.205978333726106","0.183935076151018","0.228021591301195","3"
"No worries","2010","no migration background","Female","1583","0.149441422358129","0.142724010090558","0.156158834625701","3"
"No worries","2010","no migration background","Male","1974","0.217343399762752","0.208873630210496","0.225813169315007","3"
"Some worries","2010","direct migration background","Female","841","0.538216486500525","0.5137041983814","0.56272877461965","2"
"Some worries","2010","direct migration background","Male","647","0.505394344671554","0.478142647366894","0.532646041976214","2"
"Some worries","2010","indirect migration background","Female","315","0.520332419625503","0.48144455571978","0.559220283531227","2"
"Some worries","2010","indirect migration background","Male","251","0.499401799946283","0.456176678212535","0.54262692168003","2"
"Some worries","2010","no migration background","Female","5919","0.538075789396622","0.528682418280701","0.547469160512543","2"
