"plh0037","year","bula_h","n","percent","lower_confidence","upper_confidence"
"Big worries","2009","Baden-Württemberg","628","0.288631818611222","0.269293036424556","0.307970600797888"
"Big worries","2009","Bavaria","689","0.256756257873577","0.240003448219936","0.273509067527218"
"Big worries","2009","Berlin","254","0.379524994077051","0.34321147227921","0.415838515874893"
"Big worries","2009","Brandenburg","195","0.220275100859883","0.191448645307391","0.249101556412375"
"Big worries","2009","Bremen","46","0.338453143047922","0.253076973044796","0.423829313051048"
"Big worries","2009","Hamburg","89","0.27342323590988","0.220159648594936","0.326686823224824"
"Big worries","2009","Hesse","365","0.32427910504414","0.297990496225269","0.350567713863012"
"Big worries","2009","Lower Saxony","457","0.284446285186541","0.262584899067905","0.306307671305177"
"Big worries","2009","Mecklenburg-Western Pomerania","122","0.253912688025959","0.214812248129072","0.293013127922846"
"Big worries","2009","North Rhine-Westphalia","1070","0.293963154151607","0.27912246945852","0.308803838844695"
"Big worries","2009","Rhineland-Palatinate,Saarland","310","0.290373382732942","0.262556809684864","0.31818995578102"
"Big worries","2009","Saxony","295","0.248365750566395","0.225495101099133","0.271236400033657"
"Big worries","2009","Saxony-Anhalt","184","0.259503892389932","0.228521264624236","0.290486520155628"
"Big worries","2009","Schleswig-Holstein","135","0.280695283790873","0.241659472339911","0.319731095241834"
"Big worries","2009","Thuringia","205","0.272392337922029","0.2419953493186","0.302789326525459"
"No worries","2009","Baden-Württemberg","316","0.139159251369307","0.12438766115199","0.153930841586624"
"No worries","2009","Bavaria","408","0.161425578087201","0.147315855158731","0.175535301015671"
"No worries","2009","Berlin","97","0.131511555567291","0.106221486654816","0.156801624479765"
"No worries","2009","Brandenburg","152","0.222079439827747","0.193168670977506","0.250990208677988"
"No worries","2009","Bremen","","","",""
"No worries","2009","Hamburg","31","0.0912088879840597","0.0568038083867703","0.125613967581349"
"No worries","2009","Hesse","185","0.14339823336026","0.123715480918314","0.163080985802206"
"No worries","2009","Lower Saxony","282","0.191319755724272","0.172259673624134","0.21037983782441"
"No worries","2009","Mecklenburg-Western Pomerania","101","0.212905072937223","0.176130200400819","0.249679945473627"
"No worries","2009","North Rhine-Westphalia","472","0.144528559938771","0.133074132087036","0.155982987790506"
"No worries","2009","Rhineland-Palatinate,Saarland","168","0.187297727990321","0.163389782019454","0.211205673961188"
"No worries","2009","Saxony","325","0.246566180633959","0.223751275209691","0.269381086058227"
"No worries","2009","Saxony-Anhalt","137","0.167797609195963","0.141386156751753","0.194209061640172"
"No worries","2009","Schleswig-Holstein","117","0.189387276858029","0.155348706776916","0.223425846939141"
"No worries","2009","Thuringia","156","0.202068779512012","0.174651975764895","0.229485583259129"
"Some worries","2009","Baden-Württemberg","1165","0.572208930019471","0.551093352014497","0.593324508024446"
"Some worries","2009","Bavaria","1515","0.581818164039222","0.562901797312085","0.600734530766359"
"Some worries","2009","Berlin","335","0.488963450355658","0.451556680052861","0.526370220658455"
"Some worries","2009","Brandenburg","447","0.55764545931237","0.523099109229155","0.592191809395585"
"Some worries","2009","Bremen","49","0.508322065437257","0.418119907446449","0.598524223428065"
"Some worries","2009","Hamburg","149","0.635367876106061","0.577848781508805","0.692886970703317"
"Some worries","2009","Hesse","668","0.532322661595599","0.50430156755961","0.560343755631589"
"Some worries","2009","Lower Saxony","897","0.524233959089187","0.500033938441912","0.548433979736463"
"Some worries","2009","Mecklenburg-Western Pomerania","253","0.533182239036818","0.488363860811521","0.578000617262115"
"Some worries","2009","North Rhine-Westphalia","2078","0.561508285909622","0.545344146552404","0.577672425266839"
"Some worries","2009","Rhineland-Palatinate,Saarland","545","0.522328889276737","0.491720055309233","0.552937723244242"
"Some worries","2009","Saxony","751","0.505068068799646","0.478602754449468","0.531533383149823"
"Some worries","2009","Saxony-Anhalt","448","0.572698498414106","0.537734978135075","0.607662018693137"
"Some worries","2009","Schleswig-Holstein","257","0.529917439351098","0.486558327686503","0.573276551015694"
"Some worries","2009","Thuringia","463","0.525538882565959","0.491444154926526","0.559633610205392"
"Big worries","2010","Baden-Württemberg","938","0.336927591566554","0.319712966061178","0.35414221707193"
"Big worries","2010","Bavaria","1073","0.29161945256045","0.276745583250934","0.306493321869965"
"Big worries","2010","Berlin","322","0.336755740516934","0.306266858885047","0.36724462214882"
"Big worries","2010","Brandenburg","223","0.25012431132019","0.222714163523862","0.277534459116518"
"Big worries","2010","Bremen","70","0.44373834285924","0.369489975441055","0.517986710277425"
"Big worries","2010","Hamburg","131","0.29162625148208","0.24634304770928","0.33690945525488"
"Big worries","2010","Hesse","525","0.319237974743253","0.296912761304039","0.341563188182466"
"Big worries","2010","Lower Saxony","616","0.287989585773584","0.269024378299267","0.306954793247901"
"Big worries","2010","Mecklenburg-Western Pomerania","120","0.168445208886565","0.138296966093227","0.198593451679903"
"Big worries","2010","North Rhine-Westphalia","1514","0.309449753107418","0.296613480193465","0.322286026021371"
"Big worries","2010","Rhineland-Palatinate,Saarland","362","0.278290075397235","0.254159351534177","0.302420799260293"
"Big worries","2010","Saxony","321","0.227614754315324","0.207529027393308","0.247700481237341"
"Big worries","2010","Saxony-Anhalt","194","0.231154482488206","0.203749037856382","0.258559927120031"
"Big worries","2010","Schleswig-Holstein","210","0.272808326248689","0.24054227570021","0.305074376797168"
"Big worries","2010","Thuringia","253","0.26406931124528","0.236139400663014","0.291999221827546"
"No worries","2010","Baden-Württemberg","449","0.140249179162566","0.127602244470617","0.152896113854515"
