"plh0037","year","e11103","sex","n","percent","lower_confidence","upper_confidence","value"
"Big worries","2009","Full Time","Female","664","0.297829586248964","0.279598399150218","0.31606077334771","1"
"Big worries","2009","Full Time","Male","1109","0.241352417983415","0.228957145937627","0.253747690029204","1"
"Big worries","2009","Not Working","Female","1205","0.309347316289287","0.294949110770703","0.323745521807871","1"
"Big worries","2009","Not Working","Male","805","0.298339453405949","0.281574280544377","0.315104626267521","1"
"Big worries","2009","Part Time","Female","931","0.300660912594589","0.284379418695749","0.316942406493429","1"
"Big worries","2009","Part Time","Male","330","0.274203636924295","0.248663202242751","0.299744071605839","1"
"No worries","2009","Not Working","Male","556","0.189293340418396","0.174938819583137","0.203647861253655","3"
"No worries","2009","Not Working","Female","564","0.143688682260571","0.132762147211719","0.154615217309423","3"
"No worries","2009","Full Time","Female","322","0.130284296388648","0.116864545390061","0.143704047387235","3"
"No worries","2009","Full Time","Male","925","0.200502641164605","0.188904757117607","0.212100525211602","3"
"No worries","2009","Part Time","Female","372","0.123890541695252","0.112192581903019","0.135588501487486","3"
"No worries","2009","Part Time","Male","231","0.210367446717916","0.187033614260819","0.233701279175013","3"
"Some worries","2009","Full Time","Male","2544","0.55814494085198","0.543759485643957","0.572530396060003","2"
"Some worries","2009","Not Working","Female","2190","0.546964001450142","0.531457955430743","0.562470047469541","2"
"Some worries","2009","Part Time","Male","611","0.515428916357789","0.486816968683121","0.544040864032456","2"
"Some worries","2009","Full Time","Female","1431","0.571886117362388","0.552159882551901","0.591612352172874","2"
"Some worries","2009","Not Working","Male","1500","0.512367206175654","0.494051389961986","0.530683022389322","2"
"Some worries","2009","Part Time","Female","1744","0.575448545710159","0.557898418095021","0.592998673325296","2"
"Big worries","2010","Full Time","Female","839","0.286675629255544","0.270270866209087","0.303080392302001","1"
"Big worries","2010","Full Time","Male","1539","0.248460926594351","0.237800626545595","0.259121226643106","1"
"Big worries","2010","Not Working","Female","1706","0.333472971205821","0.320849292320292","0.346096650091349","1"
"Big worries","2010","Not Working","Male","869","0.298514041917655","0.282239170407275","0.314788913428035","1"
"Big worries","2010","Part Time","Female","1484","0.313729073126267","0.30055710416368","0.326901042088854","1"
