"plh0037","year","bula_h","sex","n","percent","lower_confidence","upper_confidence"
"Big worries","2009","Baden-Württemberg","Female","355","0.315361408236256","0.287877285328645","0.342845531143867"
"Big worries","2009","Baden-Württemberg","Male","273","0.26092083142911","0.233851821531559","0.287989841326662"
"Big worries","2009","Bavaria","Female","384","0.270635994659457","0.247118323920844","0.294153665398071"
"Big worries","2009","Bavaria","Male","305","0.240919643897252","0.217127028581466","0.264712259213038"
"Big worries","2009","Berlin","Female","154","0.424318530107324","0.373822026796681","0.474815033417967"
"Big worries","2009","Berlin","Male","100","0.328579953674303","0.276955886776738","0.380204020571867"
"Big worries","2009","Brandenburg","Female","98","0.212893513419768","0.173366186710822","0.252420840128713"
"Big worries","2009","Brandenburg","Male","97","0.228042814674009","0.18596809676563","0.270117532582388"
"Big worries","2009","Bremen","Female","","","",""
"Big worries","2009","Bremen","Male","","","",""
"Big worries","2009","Hamburg","Female","55","0.353110982774618","0.275049401096263","0.431172564452974"
"Big worries","2009","Hamburg","Male","34","0.189222366676606","0.120558192800498","0.257886540552714"
"Big worries","2009","Hesse","Female","207","0.358459239262759","0.321101700754657","0.39581677777086"
"Big worries","2009","Hesse","Male","158","0.292080839707365","0.255232873214119","0.328928806200612"
"Big worries","2009","Lower Saxony","Female","244","0.297529593649192","0.266741309439223","0.328317877859161"
"Big worries","2009","Lower Saxony","Male","213","0.271041230294029","0.240025732783476","0.302056727804582"
"Big worries","2009","Mecklenburg-Western Pomerania","Female","68","0.294778313906303","0.238372765654634","0.351183862157972"
"Big worries","2009","Mecklenburg-Western Pomerania","Male","54","0.206763013542945","0.153846071826829","0.259679955259061"
"Big worries","2009","North Rhine-Westphalia","Female","595","0.306794142230993","0.285975756199897","0.327612528262088"
"Big worries","2009","North Rhine-Westphalia","Male","475","0.281267363609671","0.260110966724303","0.302423760495039"
"Big worries","2009","Rhineland-Palatinate,Saarland","Female","180","0.324477108541904","0.285735403768832","0.363218813314976"
"Big worries","2009","Rhineland-Palatinate,Saarland","Male","130","0.245716495514472","0.206459996585464","0.28497299444348"
"Big worries","2009","Saxony-Anhalt","Female","101","0.264845879800093","0.221604065871161","0.308087693729025"
"Big worries","2009","Saxony-Anhalt","Male","83","0.253873641026899","0.209466797403102","0.298280484650695"
"Big worries","2009","Saxony","Female","156","0.264451567075343","0.231662096959135","0.297241037191551"
"Big worries","2009","Saxony","Male","139","0.233451258204389","0.201562123129626","0.265340393279152"
"Big worries","2009","Schleswig-Holstein","Female","76","0.279015662972627","0.224809655121602","0.333221670823652"
"Big worries","2009","Schleswig-Holstein","Male","59","0.282535572136496","0.226273296827426","0.338797847445567"
"Big worries","2009","Thuringia","Female","106","0.288030476794295","0.245327697580467","0.330733256008123"
"Big worries","2009","Thuringia","Male","99","0.255758785811319","0.212569383249835","0.298948188372803"
"No worries","2009","Baden-Württemberg","Female","117","0.0981152317330756","0.0805201753011915","0.11571028816496"
"No worries","2009","Baden-Württemberg","Male","199","0.181710233931969","0.157940968151117","0.205479499712821"
"No worries","2009","Bavaria","Female","166","0.125179618615194","0.107662784309071","0.142696452921317"
"No worries","2009","Bavaria","Male","242","0.202781785140322","0.180411821526079","0.225151748754564"
"No worries","2009","Berlin","Female","39","0.100844420531638","0.0700786681116068","0.131610172951669"
"No worries","2009","Berlin","Male","58","0.166390213781993","0.125456624927786","0.2073238026362"
"No worries","2009","Brandenburg","Female","67","0.183398826770678","0.146030576810932","0.220767076730424"
"No worries","2009","Brandenburg","Male","85","0.262783412356661","0.218645383658862","0.30692144105446"
"No worries","2009","Bremen","Female","","","",""
"No worries","2009","Bremen","Male","","","",""
"No worries","2009","Hamburg","Female","","","",""
"No worries","2009","Hamburg","Male","","","",""
"No worries","2009","Hesse","Female","73","0.113049116832525","0.0883813628643328","0.137716870800717"
"No worries","2009","Hesse","Male","112","0.17198761514696","0.141407637645713","0.202567592648208"
"No worries","2009","Lower Saxony","Female","113","0.138184044746429","0.114943698117526","0.161424391375333"
"No worries","2009","Lower Saxony","Male","169","0.245762187043842","0.215720710689633","0.27580366339805"
