"plh0037","year","age_gr","sampreg","n","percent","lower_confidence","upper_confidence"
"Big worries","2011","35-65 y.","West Germany","2871","0.325839628534734","0.315960948419591","0.335718308649878"
"Big worries","2011","35-65 y.","East Germany","648","0.231104194282824","0.214929029594569","0.247279358971079"
"Big worries","2011","66 and older","West Germany","1128","0.296984167037956","0.282459999961455","0.311508334114458"
"Big worries","2011","66 and older","East Germany","347","0.275874853354567","0.251254509701237","0.300495197007897"
"No worries","2011","16-34 y.","West Germany","639","0.201968301446685","0.18819964135822","0.215736961535151"
"No worries","2011","16-34 y.","East Germany","272","0.246052409653209","0.21927680488302","0.272828014423399"
"No worries","2011","35-65 y.","West Germany","1089","0.132349462263051","0.125206984906726","0.139491939619376"
"No worries","2011","35-65 y.","East Germany","495","0.200915789733822","0.185540816780971","0.216290762686674"
"No worries","2011","66 and older","West Germany","613","0.153034878415007","0.141591084999079","0.164478671830935"
"No worries","2011","66 and older","East Germany","274","0.217776920583308","0.195041526981762","0.240512314184855"
"Some worries","2011","16-34 y.","West Germany","1694","0.535320749850955","0.518215726178311","0.552425773523599"
"Some worries","2011","16-34 y.","East Germany","525","0.512651457688611","0.481578268243952","0.543724647133269"
"Some worries","2011","35-65 y.","West Germany","4687","0.541810909202215","0.5313091608704","0.55231265753403"
"Some worries","2011","35-65 y.","East Germany","1466","0.567980015983354","0.548972319105059","0.58698771286165"
"Some worries","2011","66 and older","West Germany","2061","0.549980954547037","0.534167334236933","0.565794574857141"
"Some worries","2011","66 and older","East Germany","645","0.506348226062124","0.478808080232943","0.533888371891306"
"Big worries","2012","16-34 y.","West Germany","832","0.248058061900358","0.233101270092583","0.263014853708133"
"Big worries","2012","16-34 y.","East Germany","186","0.233151206474737","0.205916901243222","0.260385511706252"
"Big worries","2012","35-65 y.","West Germany","2526","0.294425865456846","0.284744980239246","0.304106750674446"
"Big worries","2012","35-65 y.","East Germany","620","0.2402585373349","0.223930178142503","0.256586896527296"
"Big worries","2012","66 and older","West Germany","1124","0.290920149786357","0.276667533625253","0.305172765947461"
"Big worries","2012","66 and older","East Germany","334","0.277057627862438","0.252701121256779","0.301414134468096"
"No worries","2012","16-34 y.","West Germany","739","0.243684961736819","0.22881755050922","0.258552372964417"
"No worries","2012","16-34 y.","East Germany","263","0.278084257472041","0.249225737396181","0.306942777547902"
"No worries","2012","35-65 y.","West Germany","1264","0.152200953645481","0.144571193005485","0.159830714285476"
"No worries","2012","35-65 y.","East Germany","539","0.225639105478553","0.20966380233904","0.241614408618066"
"No worries","2012","66 and older","West Germany","656","0.16913853456481","0.157374786736596","0.180902282393024"
"No worries","2012","66 and older","East Germany","285","0.217524451236981","0.195071805112662","0.2399770973613"
"Some worries","2012","16-34 y.","West Germany","1632","0.508256976362823","0.490943654629825","0.525570298095822"
"Some worries","2012","16-34 y.","East Germany","477","0.488764536053222","0.456568461273317","0.520960610833127"
"Some worries","2012","35-65 y.","West Germany","4725","0.553373180897674","0.542813830111177","0.563932531684171"
"Some worries","2012","35-65 y.","East Germany","1471","0.534102357186548","0.515037756174811","0.553166958198284"
"Some worries","2012","66 and older","West Germany","2121","0.539941315648833","0.524301198106848","0.555581433190818"
"Some worries","2012","66 and older","East Germany","678","0.505417920900581","0.478208292583184","0.532627549217979"
"Big worries","2013","16-34 y.","West Germany","745","0.23447445039327","0.219086527056944","0.249862373729596"
"Big worries","2013","16-34 y.","East Germany","147","0.231350281846831","0.201718515184943","0.260982048508718"
"Big worries","2013","35-65 y.","West Germany","2139","0.273400908429702","0.263486821341132","0.283314995518271"
"Big worries","2013","35-65 y.","East Germany","546","0.228664359138831","0.212065059468063","0.245263658809598"
"Big worries","2013","66 and older","West Germany","966","0.262351392142205","0.248203439695508","0.276499344588902"
"Big worries","2013","66 and older","East Germany","302","0.243924026747308","0.220002010683097","0.26784604281152"
"No worries","2013","16-34 y.","West Germany","675","0.252742930954571","0.236958572660789","0.268527289248354"
"No worries","2013","16-34 y.","East Germany","236","0.310641468246334","0.278124459702666","0.343158476790002"
"No worries","2013","35-65 y.","West Germany","1312","0.171676840563468","0.163288789109707","0.180064892017229"
"No worries","2013","35-65 y.","East Germany","542","0.2299099671631","0.213278962797203","0.246540971528997"
"No worries","2013","66 and older","West Germany","746","0.206088061044864","0.193079186530687","0.219096935559041"
"No worries","2013","66 and older","East Germany","294","0.244805177172502","0.220853961042581","0.268756393302422"
"Some worries","2013","16-34 y.","West Germany","1492","0.512782618652159","0.49462827967786","0.530936957626457"
"Some worries","2013","16-34 y.","East Germany","395","0.458008249906836","0.422998316801975","0.493018183011696"
"Some worries","2013","35-65 y.","West Germany","4313","0.55492225100683","0.543867745031742","0.565976756981919"
"Some worries","2013","35-65 y.","East Germany","1371","0.54142567369807","0.521731257215828","0.561120090180312"
"Some worries","2013","66 and older","West Germany","2002","0.531560546812931","0.515512202119449","0.547608891506413"
"Some worries","2013","66 and older","East Germany","642","0.51127079608019","0.483425784208766","0.539115807951614"
"Big worries","2014","16-34 y.","West Germany","1363","0.243019341241751","0.231552017561587","0.254486664921916"
"Big worries","2014","16-34 y.","East Germany","217","0.20439383713976","0.181375488896971","0.227412185382549"
"Big worries","2014","35-65 y.","West Germany","3645","0.28594063074451","0.277974241523684","0.293907019965337"
"Big worries","2014","35-65 y.","East Germany","760","0.233765902605738","0.219049190197659","0.248482615013817"
"Big worries","2014","66 and older","West Germany","1151","0.306370837922343","0.291575009603017","0.321166666241669"
"Big worries","2014","66 and older","East Germany","327","0.275951646928058","0.251042232318842","0.300861061537274"
"No worries","2014","16-34 y.","West Germany","1253","0.236007560488033","0.224654662166141","0.247360458809926"
"No worries","2014","16-34 y.","East Germany","389","0.320679917879488","0.29403807289422","0.347321762864756"
"No worries","2014","35-65 y.","West Germany","2054","0.17040718785324","0.163778419082149","0.177035956624331"
"No worries","2014","35-65 y.","East Germany","687","0.228080338824693","0.213489862852694","0.242670814796692"
"No worries","2014","66 and older","West Germany","601","0.163811309054676","0.151932415666697","0.175690202442655"
"No worries","2014","66 and older","East Germany","255","0.209849641353896","0.187157669947764","0.232541612760029"
"Some worries","2014","16-34 y.","West Germany","2758","0.520973098270215","0.507616776880448","0.534329419659983"
"Some worries","2014","16-34 y.","East Germany","573","0.474926244980752","0.446421679238256","0.503430810723247"
"Some worries","2014","35-65 y.","West Germany","6660","0.54365218140225","0.534870756698371","0.552433606106129"
"Some worries","2014","35-65 y.","East Germany","1730","0.538153758569569","0.520818058706882","0.555489458432257"
"Some worries","2014","66 and older","West Germany","1977","0.529817853022981","0.513798378690304","0.545837327355657"
"Some worries","2014","66 and older","East Germany","655","0.514198711718046","0.486346604111846","0.542050819324246"
"Big worries","2015","16-34 y.","West Germany","1173","0.236453365022503","0.224273350204745","0.248633379840261"
"Big worries","2015","16-34 y.","East Germany","201","0.214372138658187","0.189430554731313","0.239313722585062"
"Big worries","2015","35-65 y.","West Germany","3181","0.277844824948798","0.269616031843789","0.286073618053807"
"Big worries","2015","35-65 y.","East Germany","635","0.219040146778119","0.204188006083229","0.233892287473008"
"Big worries","2015","66 and older","West Germany","1077","0.290726805444264","0.27603336331843","0.305420247570098"
"Big worries","2015","66 and older","East Germany","321","0.264727331353323","0.240111522356524","0.289343140350123"
"No worries","2015","16-34 y.","West Germany","1103","0.256005853681274","0.243495574817074","0.268516132545474"
"No worries","2015","16-34 y.","East Germany","328","0.286503132406632","0.259024687936781","0.313981576876483"
"No worries","2015","35-65 y.","West Germany","1859","0.162552757634401","0.155774850373916","0.169330664894886"
"No worries","2015","35-65 y.","East Germany","666","0.212036721672019","0.197358570065916","0.226714873278123"
"No worries","2015","66 and older","West Germany","589","0.16028781897065","0.148416752917585","0.172158885023716"
"No worries","2015","66 and older","East Germany","256","0.213361360896669","0.190503476340942","0.236219245452395"
"Some worries","2015","16-34 y.","West Germany","2399","0.507540781296223","0.49320973525605","0.521871827336397"
"Some worries","2015","16-34 y.","East Germany","511","0.49912472893518","0.468736823917247","0.529512633953114"
"Some worries","2015","35-65 y.","West Germany","6343","0.559602417416801","0.550482687489937","0.568722147343664"
"Some worries","2015","35-65 y.","East Germany","1678","0.568923131549862","0.551139641552298","0.586706621547426"
"Some worries","2015","66 and older","West Germany","2003","0.548985375585085","0.532884483653904","0.565086267516266"
"Some worries","2015","66 and older","East Germany","657","0.521911307750008","0.494040914263715","0.549781701236302"
"Big worries","2016","16-34 y.","West Germany","1191","0.257550013612918","0.244913316805526","0.27018671042031"
"Big worries","2016","16-34 y.","East Germany","232","0.244288502869292","0.217207522480261","0.271369483258322"
"Big worries","2016","35-65 y.","West Germany","3512","0.324657083088073","0.315894757368333","0.333419408807812"
"Big worries","2016","35-65 y.","East Germany","748","0.248679904738742","0.232920782716632","0.264439026760852"
"Big worries","2016","66 and older","West Germany","1252","0.34848800696709","0.332835705004349","0.364140308929831"
"Big worries","2016","66 and older","East Germany","377","0.308667184513684","0.282410131561016","0.334924237466352"
"No worries","2016","16-34 y.","West Germany","1000","0.231028391027277","0.2188481185217","0.243208663532854"
"No worries","2016","16-34 y.","East Germany","235","0.251766970791936","0.224410966138683","0.279122975445188"
"No worries","2016","35-65 y.","West Germany","1623","0.152256622027825","0.145533591622343","0.158979652433306"
"No worries","2016","35-65 y.","East Germany","586","0.204907513903671","0.190191610231819","0.219623417575524"
"No worries","2016","66 and older","West Germany","477","0.139106831310498","0.127739148374914","0.150474514246082"
"No worries","2016","66 and older","East Germany","207","0.176026892938024","0.154379619945798","0.19767416593025"
"Some worries","2016","16-34 y.","West Germany","2409","0.511421595359805","0.496976319496272","0.525866871223338"
"Some worries","2016","16-34 y.","East Germany","500","0.503944526338773","0.47243141068956","0.535457641987985"
"Some worries","2016","35-65 y.","West Germany","5835","0.523086294884103","0.513739744543178","0.532432845225028"
"Some worries","2016","35-65 y.","East Germany","1556","0.546412581357587","0.52826202194417","0.564563140771003"
"Some worries","2016","66 and older","West Germany","1831","0.512405161722412","0.495985682072602","0.528824641372221"
"Some worries","2016","66 and older","East Germany","605","0.515305922548293","0.486899039242679","0.543712805853906"
"Big worries","2017","16-34 y.","West Germany","1671","0.324176257813654","0.311298584829293","0.337053930798015"
"Big worries","2017","16-34 y.","East Germany","320","0.286307008700143","0.259774252710133","0.312839764690154"
"Big worries","2017","35-65 y.","West Germany","4464","0.359083953628312","0.350536161000748","0.367631746255876"
"Big worries","2017","35-65 y.","East Germany","1011","0.325835013102962","0.309751234565685","0.341918791640239"
"Big worries","2017","66 and older","West Germany","1473","0.389755666625118","0.374163093127244","0.405348240122992"
"Big worries","2017","66 and older","East Germany","449","0.356044856031596","0.329328902624998","0.382760809438195"
"No worries","2017","16-34 y.","West Germany","912","0.185217440500043","0.174529553115654","0.195905327884431"
"No worries","2017","16-34 y.","East Germany","238","0.219046472299823","0.194769675428162","0.243323269171483"
"No worries","2017","35-65 y.","West Germany","1480","0.128362872664194","0.12240291767216","0.134322827656228"
"No worries","2017","35-65 y.","East Germany","570","0.178938370312436","0.165784737023678","0.192092003601194"
"No worries","2017","66 and older","West Germany","434","0.117158597480838","0.10687611137891","0.127441083582765"
"No worries","2017","66 and older","East Germany","189","0.164061191207726","0.14339879498019","0.184723587435261"
"Some worries","2017","16-34 y.","West Germany","2492","0.490606301686303","0.476852479261416","0.50436012411119"
"Some worries","2017","16-34 y.","East Germany","557","0.494646519000034","0.465300055895215","0.523992982104854"
"Some worries","2017","35-65 y.","West Germany","6156","0.512553173707494","0.503647054723798","0.52145929269119"
"Some worries","2017","35-65 y.","East Germany","1681","0.495226616584602","0.478069025024822","0.512384208144383"
"Some worries","2017","66 and older","West Germany","1851","0.493085735894045","0.47710126817732","0.509070203610769"
"Some worries","2017","66 and older","East Germany","596","0.479893952760678","0.452019323395669","0.507768582125688"
"Big worries","2018","16-34 y.","West Germany","1590","0.323860725479587","0.310798359270541","0.336923091688632"
"Big worries","2018","16-34 y.","East Germany","301","0.285741166722045","0.258872420880127","0.312609912563963"
"Big worries","2018","35-65 y.","West Germany","3883","0.340227571293443","0.331556233935121","0.348898908651765"
"Big worries","2018","35-65 y.","East Germany","882","0.272006744927646","0.256496427976073","0.287517061879219"
"Big worries","2018","66 and older","West Germany","1424","0.373857275201829","0.358433461223408","0.389281089180249"
"Big worries","2018","66 and older","East Germany","412","0.321657120843439","0.295824141799705","0.347490099887173"
"No worries","2018","16-34 y.","West Germany","936","0.18674682070571","0.175868443227727","0.197625198183694"
"No worries","2018","16-34 y.","East Germany","265","0.243845078982072","0.218306568270769","0.269383589693375"
"No worries","2018","35-65 y.","West Germany","1510","0.130800084526428","0.124628906162258","0.136971262890598"
"No worries","2018","35-65 y.","East Germany","592","0.179235435815014","0.165866759898392","0.192604111731636"
"No worries","2018","66 and older","West Germany","442","0.118497564185558","0.108194446487529","0.128800681883587"
"No worries","2018","66 and older","East Germany","216","0.173863032897377","0.152903436046162","0.194822629748592"
"Some worries","2018","16-34 y.","West Germany","2404","0.489392453814703","0.475438512888902","0.503346394740504"
"Some worries","2018","16-34 y.","East Germany","520","0.470413754295883","0.440728448113517","0.500099060478248"
"Some worries","2018","35-65 y.","West Germany","6075","0.528972344180129","0.519836599877483","0.538108088482775"
"Some worries","2018","35-65 y.","East Germany","1688","0.54875781925734","0.531413296133591","0.566102342381088"
"Some worries","2018","66 and older","West Germany","1914","0.507645160612614","0.491707615694188","0.523582705531039"
"Some worries","2018","66 and older","East Germany","628","0.504479846259184","0.476829164536641","0.532130527981726"
"Big worries","2019","16-34 y.","West Germany","2223","0.471492340824902","0.456802561011671","0.486182120638134"
"Big worries","2019","16-34 y.","East Germany","414","0.430350416558438","0.398964548060298","0.461736285056578"
"Big worries","2019","35-65 y.","West Germany","5916","0.490805111048251","0.481776750959386","0.499833471137116"
"Big worries","2019","35-65 y.","East Germany","1362","0.428240762348141","0.411316992384039","0.445164532312243"
"Big worries","2019","66 and older","West Germany","2010","0.501135806015071","0.485441563573113","0.516830048457028"
"Big worries","2019","66 and older","East Germany","591","0.468558353797854","0.441587490390809","0.495529217204898"
"No worries","2019","16-34 y.","West Germany","453","0.108369073740477","0.0992216759666597","0.117516471514294"
"No worries","2019","16-34 y.","East Germany","134","0.153652337592548","0.130793026905279","0.176511648279817"
"No worries","2019","35-65 y.","West Germany","970","0.0860554067409558","0.0809906180494722","0.0911201954324394"
"No worries","2019","35-65 y.","East Germany","401","0.125191367322776","0.11387283180016","0.136509902845393"
"No worries","2019","66 and older","West Germany","312","0.0842776865819918","0.0755578233207937","0.09299754984319"
"No worries","2019","66 and older","East Germany","152","0.111043168767571","0.0940618476860711","0.128024489849071"
"Some worries","2019","16-34 y.","West Germany","1760","0.420138585434621","0.405613767006965","0.434663403862276"
"Some worries","2019","16-34 y.","East Germany","408","0.415997245849014","0.384752872392819","0.447241619305209"
"Some worries","2019","35-65 y.","West Germany","4892","0.423139482210793","0.414216921762294","0.432062042659292"
"Some worries","2019","35-65 y.","East Germany","1521","0.446567870329083","0.429564992365306","0.463570748292859"
"Some worries","2019","66 and older","West Germany","1577","0.414586507402938","0.399122914091458","0.430050100714417"
"Some worries","2019","66 and older","East Germany","572","0.420398477434575","0.393718802079797","0.447078152789354"
