"plh0037","year","hgtyp1hh","sex","n","percent","lower_confidence","upper_confidence"
"No worries","2010","Couple + C. LE and GT 16","Male","188","0.229901797242648","0.201172253876711","0.258631340608585"
"No worries","2010","Single parent ","Female","287","0.179886421062414","0.162440478241439","0.197332363883389"
"No worries","2010","Single parent ","Male","107","0.283358543393218","0.239792682575987","0.326924404210448"
"Some worries","2010","(Married) couple without C. ","Female","1738","0.533975561526232","0.516672869880056","0.551278253172409"
"Some worries","2010","(Married) couple without C. ","Male","1623","0.499302916732763","0.481752815825426","0.5168530176401"
"Some worries","2010","1-pers.-HH","Female","834","0.524189023052299","0.499679834273566","0.548698211831032"
"Some worries","2010","1-pers.-HH","Male","587","0.493391491113902","0.4643694647013","0.522413517526505"
"Some worries","2010","Couple + C. GT 16 ","Female","732","0.556089584085745","0.529407728662994","0.582771439508496"
"Some worries","2010","Couple + C. GT 16 ","Male","824","0.557287855832727","0.532568184087523","0.582007527577932"
"Some worries","2010","Couple + C. LE 16 ","Female","2209","0.555899198577806","0.540572185825901","0.571226211329712"
"Some worries","2010","Couple + C. LE 16 ","Male","1967","0.525299346751144","0.509239533665969","0.541359159836319"
"Some worries","2010","Couple + C. LE and GT 16","Female","433","0.560471395172989","0.525883021060587","0.595059769285391"
"Some worries","2010","Couple + C. LE and GT 16","Male","421","0.512782546396322","0.478654414124253","0.546910678668391"
"Some worries","2010","Single parent ","Female","1005","0.512913171130663","0.490210164734135","0.535616177527192"
"Some worries","2010","Single parent ","Male","185","0.441635587177852","0.393627093863654","0.48964408049205"
"Big worries","2011","(Married) couple without C. ","Female","1294","0.327146514851491","0.312679170768016","0.341613858934967"
"Big worries","2011","(Married) couple without C. ","Male","1116","0.267825190227266","0.254102122778338","0.281548257676194"
"Big worries","2011","1-pers.-HH","Female","682","0.337268666529838","0.316747774846725","0.35778955821295"
"Big worries","2011","1-pers.-HH","Male","376","0.258432732477302","0.235876692210868","0.280988772743735"
"Big worries","2011","Couple + C. GT 16 ","Female","460","0.3091600036883","0.285850125400224","0.332469881976375"
"Big worries","2011","Couple + C. GT 16 ","Male","447","0.260927174585972","0.239865488848169","0.281988860323775"
"Big worries","2011","Couple + C. LE 16 ","Female","517","0.313503404531993","0.29086367511705","0.336143133946937"
"Big worries","2011","Couple + C. LE 16 ","Male","427","0.282257244532531","0.259372522383074","0.305141966681988"
"Big worries","2011","Couple + C. LE and GT 16","Female","207","0.318241707444261","0.2810330836065","0.355450331282022"
"Big worries","2011","Couple + C. LE and GT 16","Male","134","0.196315750849283","0.16512510490578","0.227506396792786"
"Big worries","2011","Single parent ","Female","263","0.281256469605664","0.250613308036679","0.311899631174648"
"Big worries","2011","Single parent ","Male","77","0.210062522195044","0.165911083275958","0.25421396111413"
"No worries","2011","(Married) couple without C. ","Female","528","0.132169893466133","0.121726514575922","0.142613272356343"
"No worries","2011","(Married) couple without C. ","Male","761","0.178833983883675","0.166958300647974","0.190709667119375"
"No worries","2011","1-pers.-HH","Female","281","0.130788114758012","0.116153326407809","0.145422903108216"
"No worries","2011","1-pers.-HH","Male","334","0.233393269488689","0.211598900304318","0.25518763867306"
"No worries","2011","Couple + C. GT 16 ","Female","194","0.127943068621576","0.111095376484586","0.144790760758566"
"No worries","2011","Couple + C. GT 16 ","Male","347","0.195580047795005","0.176556410968677","0.214603684621333"
"No worries","2011","Couple + C. LE 16 ","Female","197","0.123248526044334","0.107206470092793","0.139290581995876"
"No worries","2011","Couple + C. LE 16 ","Male","250","0.161109265877737","0.142417443543565","0.179801088211909"
"No worries","2011","Couple + C. LE and GT 16","Female","63","0.109084081504154","0.0841812405797399","0.133986922428568"
"No worries","2011","Couple + C. LE and GT 16","Male","134","0.234110490345443","0.20086003741699","0.267360943273897"
"No worries","2011","Single parent ","Female","122","0.165292681309883","0.139977021018649","0.190608341601116"
"No worries","2011","Single parent ","Male","92","0.265269669768521","0.217419663702192","0.31311967583485"
"Some worries","2011","(Married) couple without C. ","Female","2218","0.540683591682376","0.525316737027529","0.556050446337223"
"Some worries","2011","(Married) couple without C. ","Male","2123","0.553340825889059","0.537934375789831","0.568747275988288"
"Some worries","2011","1-pers.-HH","Female","1076","0.53194321871215","0.510285067206454","0.553601370217846"
"Some worries","2011","1-pers.-HH","Male","737","0.508173998034009","0.482415188495582","0.533932807572437"
"Some worries","2011","Couple + C. GT 16 ","Female","856","0.562896927690124","0.537878155880056","0.587915699500192"
"Some worries","2011","Couple + C. GT 16 ","Male","876","0.543492777619023","0.519603084525527","0.567382470712519"
"Some worries","2011","Couple + C. LE 16 ","Female","899","0.563248069423672","0.539043454378889","0.587452684468455"
"Some worries","2011","Couple + C. LE 16 ","Male","809","0.556633489589732","0.531375150162379","0.581891829017085"
"Some worries","2011","Couple + C. LE and GT 16","Female","332","0.572674211051585","0.533157279924843","0.612191142178326"
"Some worries","2011","Couple + C. LE and GT 16","Male","355","0.569573758805274","0.530693564724832","0.608453952885715"
"Some worries","2011","Single parent ","Female","442","0.553450849084454","0.519568813110056","0.587332885058851"
"Some worries","2011","Single parent ","Male","158","0.524667808036435","0.470540673332332","0.578794942740538"
"Big worries","2012","(Married) couple without C. ","Female","1216","0.303457454764964","0.289360619014601","0.317554290515328"
"Big worries","2012","(Married) couple without C. ","Male","1066","0.263159103432908","0.249575506803612","0.276742700062205"
"Big worries","2012","1-pers.-HH","Female","709","0.329320980778922","0.309306138436946","0.349335823120898"
"Big worries","2012","1-pers.-HH","Male","382","0.253355797804707","0.231605021832326","0.275106573777088"
"Big worries","2012","Couple + C. GT 16 ","Female","377","0.267487665089062","0.244209093961464","0.29076623621666"
"Big worries","2012","Couple + C. GT 16 ","Male","346","0.230257104404054","0.209465539608901","0.251048669199206"
"Big worries","2012","Couple + C. LE 16 ","Female","460","0.299275474803097","0.27680165105595","0.321749298550244"
"Big worries","2012","Couple + C. LE 16 ","Male","356","0.254247120362519","0.231964896918587","0.276529343806451"
"Big worries","2012","Couple + C. LE and GT 16","Female","173","0.264353515111962","0.227598834581751","0.301108195642173"
"Big worries","2012","Couple + C. LE and GT 16","Male","99","0.177880927675247","0.145476582132427","0.210285273218067"
"Big worries","2012","Single parent ","Female","267","0.292291816945067","0.261841408866706","0.322742225023429"
"Big worries","2012","Single parent ","Male","81","0.251176938513697","0.204804713010463","0.297549164016932"
"No worries","2012","(Married) couple without C. ","Female","566","0.143049523500566","0.132314080264683","0.153784966736448"
"No worries","2012","(Married) couple without C. ","Male","861","0.22338668797632","0.210538266455088","0.236235109497552"
"No worries","2012","1-pers.-HH","Female","318","0.140453282841837","0.125655869565348","0.155250696118326"
"No worries","2012","1-pers.-HH","Male","392","0.248435563287614","0.226826174843857","0.270044951731372"
"No worries","2012","Couple + C. GT 16 ","Female","212","0.15433508294385","0.135336183025966","0.173333982861733"
"No worries","2012","Couple + C. GT 16 ","Male","366","0.229200443533969","0.208442407244492","0.249958479823447"
"No worries","2012","Couple + C. LE 16 ","Female","206","0.139168932325538","0.122182668651491","0.156155195999586"
"No worries","2012","Couple + C. LE 16 ","Male","286","0.187985961230756","0.167992982145126","0.207978940316385"
"No worries","2012","Couple + C. LE and GT 16","Female","81","0.17337747080389","0.141824847266717","0.204930094341064"
"No worries","2012","Couple + C. LE and GT 16","Male","126","0.240010678268933","0.203820541260612","0.276200815277255"
"No worries","2012","Single parent ","Female","151","0.181681820844524","0.155866678945905","0.207496962743143"
"No worries","2012","Single parent ","Male","88","0.270449532215149","0.222954384823714","0.317944679606583"
"Some worries","2012","(Married) couple without C. ","Female","2304","0.55349302173447","0.538250068749198","0.568735974719741"
"Some worries","2012","(Married) couple without C. ","Male","2110","0.513454208590772","0.498036088095395","0.528872329086149"
"Some worries","2012","1-pers.-HH","Female","1091","0.530225736379242","0.508970784536429","0.551480688222054"
"Some worries","2012","1-pers.-HH","Male","762","0.498208638907679","0.473204051073046","0.523213226742312"
"Some worries","2012","Couple + C. GT 16 ","Female","800","0.578177251967088","0.552206025050655","0.604148478883522"
"Some worries","2012","Couple + C. GT 16 ","Male","863","0.540542452061977","0.515930536814764","0.565154367309191"
"Some worries","2012","Couple + C. LE 16 ","Female","929","0.561555592871365","0.537204335373226","0.585906850369504"
"Some worries","2012","Couple + C. LE 16 ","Male","825","0.557766918406726","0.532352216282597","0.583181620530855"
"Some worries","2012","Couple + C. LE and GT 16","Female","299","0.562269014084148","0.520920372541456","0.60361765562684"
"Some worries","2012","Couple + C. LE and GT 16","Male","310","0.58210839405582","0.540315258574326","0.623901529537313"
"Some worries","2012","Single parent ","Female","439","0.526026362210409","0.492596196570375","0.559456527850442"
"Some worries","2012","Single parent ","Male","167","0.478373529271154","0.424961161159531","0.531785897382777"
"Big worries","2013","(Married) couple without C. ","Female","1044","0.273718359703756","0.259606966149002","0.287829753258509"
"Big worries","2013","(Married) couple without C. ","Male","920","0.245021588804085","0.23131232306963","0.25873085453854"
"Big worries","2013","1-pers.-HH","Female","602","0.295701679649293","0.275741177678032","0.315662181620554"
"Big worries","2013","1-pers.-HH","Male","341","0.246841126199394","0.22459435523086","0.269087897167927"
"Big worries","2013","Couple + C. GT 16 ","Female","333","0.256829821664104","0.232532737656718","0.28112690567149"
"Big worries","2013","Couple + C. GT 16 ","Male","290","0.197985472644824","0.176984240247814","0.218986705041835"
"Big worries","2013","Couple + C. LE 16 ","Female","396","0.275958390811435","0.252919184759433","0.298997596863437"
"Big worries","2013","Couple + C. LE 16 ","Male","301","0.231252210359125","0.20843744220484","0.254066978513411"
"Big worries","2013","Couple + C. LE and GT 16","Female","147","0.281856315114622","0.242020876003455","0.321691754225789"
"Big worries","2013","Couple + C. LE and GT 16","Male","92","0.194438219053586","0.157584062881953","0.231292375225218"
"Big worries","2013","Single parent ","Female","219","0.238862280673281","0.209278610291926","0.268445951054636"
"Big worries","2013","Single parent ","Male","57","0.158448462140165","0.117864703200368","0.199032221079962"
"No worries","2013","(Married) couple without C. ","Female","591","0.162283293542533","0.150613829725578","0.173952757359488"
"No worries","2013","(Married) couple without C. ","Male","846","0.244338987194928","0.230642643518596","0.258035330871259"
"No worries","2013","1-pers.-HH","Female","363","0.17475125242771","0.158141283415544","0.191361221439875"
"No worries","2013","1-pers.-HH","Male","382","0.244797898293046","0.222613361619189","0.266982434966903"
"No worries","2013","Couple + C. GT 16 ","Female","188","0.149774076319652","0.129928085351916","0.169620067287388"
"No worries","2013","Couple + C. GT 16 ","Male","365","0.277656428770955","0.254053669678456","0.301259187863453"
"No worries","2013","Couple + C. LE 16 ","Female","243","0.16685838294362","0.147640861506532","0.186075904380708"
"No worries","2013","Couple + C. LE 16 ","Male","293","0.221872761716116","0.199389543424088","0.244355980008143"
"No worries","2013","Couple + C. LE and GT 16","Female","76","0.17115042956492","0.137801883354756","0.204498975775084"
"No worries","2013","Couple + C. LE and GT 16","Male","103","0.244713229483084","0.204679053769356","0.284747405196812"
"No worries","2013","Single parent ","Female","159","0.197395883364166","0.169779526730663","0.225012239997668"
"No worries","2013","Single parent ","Male","94","0.318276217313164","0.266506688407304","0.370045746219025"
"Some worries","2013","(Married) couple without C. ","Female","2200","0.563998346753711","0.548303814012914","0.579692879494509"
"Some worries","2013","(Married) couple without C. ","Male","2015","0.510639424000987","0.494705732202974","0.526573115799"
"Some worries","2013","1-pers.-HH","Female","1043","0.529547067922997","0.507715918084538","0.551378217761457"
"Some worries","2013","1-pers.-HH","Male","720","0.50836097550756","0.4825666484696","0.53415530254552"
"Some worries","2013","Couple + C. GT 16 ","Female","721","0.593396102016244","0.566078321803878","0.62071388222861"
"Some worries","2013","Couple + C. GT 16 ","Male","728","0.524358098584221","0.498037785908491","0.550678411259951"
"Some worries","2013","Couple + C. LE 16 ","Female","807","0.557183226244946","0.531581161406294","0.582785291083597"
"Some worries","2013","Couple + C. LE 16 ","Male","718","0.546875027924759","0.51993895877171","0.573811097077808"
"Some worries","2013","Couple + C. LE and GT 16","Female","267","0.546993255320458","0.502918148783763","0.591068361857152"
"Some worries","2013","Couple + C. LE and GT 16","Male","248","0.56084855146333","0.514634271709403","0.607062831217257"
"Some worries","2013","Single parent ","Female","420","0.563741835962553","0.529333904713422","0.598149767211684"
"Some worries","2013","Single parent ","Male","160","0.52327532054667","0.467765881264427","0.578784759828914"
"Big worries","2014","(Married) couple without C. ","Female","1218","0.304071687218863","0.289869154035979","0.318274220401746"
"Big worries","2014","(Married) couple without C. ","Male","1042","0.260345265756259","0.246674288553454","0.274016242959065"
"Big worries","2014","1-pers.-HH","Female","684","0.330627608076111","0.310342076718864","0.350913139433358"
"Big worries","2014","1-pers.-HH","Male","380","0.241856147448293","0.220634255894787","0.263078039001799"
"Big worries","2014","Couple + C. GT 16 ","Female","425","0.257945466663033","0.235411083673773","0.280479849652294"
"Big worries","2014","Couple + C. GT 16 ","Male","396","0.23634567249511","0.215600236968537","0.257091108021683"
"Big worries","2014","Couple + C. LE 16 ","Female","955","0.263726280651355","0.249299798426358","0.278152762876352"
"Big worries","2014","Couple + C. LE 16 ","Male","807","0.243862516736173","0.229124277525389","0.258600755946957"
"Big worries","2014","Couple + C. LE and GT 16","Female","357","0.334183015926261","0.306545266857813","0.361820764994709"
"Big worries","2014","Couple + C. LE and GT 16","Male","259","0.225082839945619","0.200502881173381","0.249662798717856"
"Big worries","2014","Single parent ","Female","612","0.292714473101184","0.272324808128701","0.313104138073668"
"Big worries","2014","Single parent ","Male","113","0.164237447830831","0.132545714922931","0.195929180738731"
"No worries","2014","(Married) couple without C. ","Female","583","0.152664131441237","0.14155981398823","0.163768448894244"
"No worries","2014","(Married) couple without C. ","Male","848","0.223097158177097","0.210127140432972","0.236067175921222"
"No worries","2014","1-pers.-HH","Female","290","0.136569560972063","0.121762339690931","0.151376782253196"
"No worries","2014","1-pers.-HH","Male","387","0.232749665995251","0.211806477913634","0.253692854076869"
"No worries","2014","Couple + C. GT 16 ","Female","217","0.154918479766478","0.136281963796037","0.17355499573692"
"No worries","2014","Couple + C. GT 16 ","Male","390","0.245627266896543","0.224607320706337","0.26664721308675"
"No worries","2014","Couple + C. LE 16 ","Female","601","0.179062988819383","0.16651072891531","0.191615248723457"
"No worries","2014","Couple + C. LE 16 ","Male","784","0.232362958158502","0.2178674280755","0.246858488241504"
"No worries","2014","Couple + C. LE and GT 16","Female","179","0.139671985440989","0.119361526658976","0.159982444223003"
"No worries","2014","Couple + C. LE and GT 16","Male","290","0.272854988654651","0.246639450241624","0.299070527067678"
"No worries","2014","Single parent ","Female","308","0.177769352405976","0.160637044090068","0.194901660721884"
"No worries","2014","Single parent ","Male","150","0.336536134322446","0.296116449043362","0.376955819601529"
"Some worries","2014","(Married) couple without C. ","Female","2229","0.5432641813399","0.527884985059088","0.558643377620712"
"Some worries","2014","(Married) couple without C. ","Male","2068","0.516557576066644","0.500989249131698","0.53212590300159"
"Some worries","2014","1-pers.-HH","Female","1092","0.532802830951826","0.511289072137107","0.554316589766545"
"Some worries","2014","1-pers.-HH","Male","797","0.525394186556455","0.500646256782517","0.550142116330394"
"Some worries","2014","Couple + C. GT 16 ","Female","806","0.587136053570488","0.561776788422577","0.612495318718399"
"Some worries","2014","Couple + C. GT 16 ","Male","825","0.518027060608347","0.493627170414348","0.542426950802345"
"Some worries","2014","Couple + C. LE 16 ","Female","2028","0.557210730529262","0.540948789943446","0.573472671115078"
"Some worries","2014","Couple + C. LE 16 ","Male","1670","0.523774525105325","0.506632931709748","0.540916118500902"
"Some worries","2014","Couple + C. LE and GT 16","Female","583","0.52614499863275","0.49688943258627","0.555400564679229"
"Some worries","2014","Couple + C. LE and GT 16","Male","560","0.50206217139973","0.472634992566554","0.531489350232906"
"Some worries","2014","Single parent ","Female","993","0.52951617449284","0.507149440635334","0.551882908350345"
"Some worries","2014","Single parent ","Male","262","0.499226417846723","0.456456548471819","0.541996287221627"
"Big worries","2015","(Married) couple without C. ","Female","1143","0.308294236099353","0.293529927876569","0.323058544322138"
"Big worries","2015","(Married) couple without C. ","Male","945","0.242307473751933","0.228504909088949","0.256110038414918"
"Big worries","2015","1-pers.-HH","Female","617","0.310042520736546","0.28974199398291","0.330343047490181"
"Big worries","2015","1-pers.-HH","Male","381","0.261040752962322","0.23878477436292","0.283296731561723"
"Big worries","2015","Couple + C. GT 16 ","Female","422","0.276192327959693","0.25272960656873","0.299655049350655"
"Big worries","2015","Couple + C. GT 16 ","Male","317","0.214006672563012","0.193182006608988","0.234831338517037"
"Big worries","2015","Couple + C. LE 16 ","Female","806","0.24651602426631","0.231517756961356","0.261514291571263"
"Big worries","2015","Couple + C. LE 16 ","Male","630","0.20973415950136","0.194839577061542","0.224628741941178"
"Big worries","2015","Couple + C. LE and GT 16","Female","281","0.242599493098151","0.217046429002829","0.268152557193474"
"Big worries","2015","Couple + C. LE and GT 16","Male","225","0.221429307457509","0.196338952936805","0.246519661978212"
"Big worries","2015","Single parent ","Female","544","0.286677907209796","0.265693794212023","0.307662020207569"
"Big worries","2015","Single parent ","Male","130","0.234615728250933","0.198436348954444","0.270795107547421"
"No worries","2015","(Married) couple without C. ","Female","560","0.146931765355984","0.135612468838565","0.158251061873403"
"No worries","2015","(Married) couple without C. ","Male","765","0.206983450879653","0.193932600200359","0.220034301558946"
"No worries","2015","1-pers.-HH","Female","287","0.151106568952203","0.135386524392131","0.166826613512275"
"No worries","2015","1-pers.-HH","Male","341","0.222923598923433","0.201832841472894","0.244014356373972"
"No worries","2015","Couple + C. GT 16 ","Female","220","0.160759923787621","0.14148498576408","0.180034861811162"
"No worries","2015","Couple + C. GT 16 ","Male","371","0.255771396913408","0.23361831653868","0.277924477288137"
"No worries","2015","Couple + C. LE 16 ","Female","524","0.151402528473003","0.138928723992841","0.163876332953164"
"No worries","2015","Couple + C. LE 16 ","Male","653","0.221891380712826","0.206689494692291","0.237093266733361"
"No worries","2015","Couple + C. LE and GT 16","Female","187","0.198299401707973","0.174530886656232","0.222067916759714"
"No worries","2015","Couple + C. LE and GT 16","Male","271","0.259283747742036","0.232801563317733","0.285765932166339"
"No worries","2015","Single parent ","Female","275","0.147697785175605","0.13123381897186","0.16416175137935"
"No worries","2015","Single parent ","Male","159","0.318762089579548","0.278976525484488","0.358547653674607"
"Some worries","2015","(Married) couple without C. ","Female","2055","0.544773998544663","0.528852225880622","0.560695771208703"
"Some worries","2015","(Married) couple without C. ","Male","1992","0.550709075368414","0.534685669858907","0.566732480877921"
"Some worries","2015","1-pers.-HH","Female","1090","0.538850910311251","0.516971253670013","0.56073056695249"
"Some worries","2015","1-pers.-HH","Male","774","0.516035648114245","0.490711850563074","0.541359445665415"
"Some worries","2015","Couple + C. GT 16 ","Female","753","0.563047748252687","0.537019161334376","0.589076335170997"
"Some worries","2015","Couple + C. GT 16 ","Male","802","0.53022193052358","0.504880555876534","0.555563305170625"
"Some worries","2015","Couple + C. LE 16 ","Female","1842","0.602081447260688","0.585047856130721","0.619115038390655"
"Some worries","2015","Couple + C. LE 16 ","Male","1587","0.568374459785814","0.550253633905619","0.586495285666009"
"Some worries","2015","Couple + C. LE and GT 16","Female","613","0.559101105193875","0.529503953082575","0.588698257305176"
"Some worries","2015","Couple + C. LE and GT 16","Male","556","0.519286944800455","0.489095292475579","0.549478597125332"
"Some worries","2015","Single parent ","Female","965","0.565624307614599","0.542623268550894","0.588625346678305"
"Some worries","2015","Single parent ","Male","238","0.44662218216952","0.404177449635066","0.489066914703974"
"Big worries","2016","(Married) couple without C. ","Female","1271","0.335071911263983","0.319854581189307","0.350289241338659"
"Big worries","2016","(Married) couple without C. ","Male","1112","0.306269475271182","0.291301406676509","0.321237543865856"
"Big worries","2016","1-pers.-HH","Female","707","0.352134133294778","0.331175003220916","0.373093263368641"
"Big worries","2016","1-pers.-HH","Male","416","0.28538919663348","0.262366063374979","0.308412329891982"
"Big worries","2016","Couple + C. GT 16 ","Female","459","0.313139462906886","0.28845512800697","0.337823797806802"
"Big worries","2016","Couple + C. GT 16 ","Male","388","0.271355985092312","0.247904051531089","0.294807918653534"
"Big worries","2016","Couple + C. LE 16 ","Female","888","0.292623693311059","0.276455984285955","0.308791402336163"
"Big worries","2016","Couple + C. LE 16 ","Male","668","0.236175874854065","0.220243474185136","0.252108275522994"
"Big worries","2016","Couple + C. LE and GT 16","Female","313","0.323372052584301","0.29490221953258","0.351841885636022"
"Big worries","2016","Couple + C. LE and GT 16","Male","264","0.250247263600744","0.223909189474352","0.276585337727137"
"Big worries","2016","Single parent ","Female","557","0.335520462883145","0.312654396811173","0.358386528955117"
"Big worries","2016","Single parent ","Male","121","0.21411952329012","0.17798254162119","0.250256504959051"
"No worries","2016","(Married) couple without C. ","Female","439","0.120873817391471","0.110364516267621","0.131383118515321"
"No worries","2016","(Married) couple without C. ","Male","654","0.187412846267575","0.174740612970419","0.200085079564731"
"No worries","2016","1-pers.-HH","Female","276","0.145566451954411","0.130090889749095","0.161042014159727"
"No worries","2016","1-pers.-HH","Male","317","0.206006123240242","0.185387507010927","0.226624739469558"
"No worries","2016","Couple + C. GT 16 ","Female","191","0.137464544114221","0.119137092882282","0.155791995346161"
"No worries","2016","Couple + C. GT 16 ","Male","307","0.215403010614638","0.193720954957899","0.237085066271377"
"No worries","2016","Couple + C. LE 16 ","Female","438","0.145827435849696","0.133285605703806","0.158369265995586"
"No worries","2016","Couple + C. LE 16 ","Male","584","0.228150213985612","0.21240880503358","0.243891622937644"
"No worries","2016","Couple + C. LE and GT 16","Female","165","0.198427323035749","0.174153906861041","0.222700739210456"
"No worries","2016","Couple + C. LE and GT 16","Male","223","0.266349129194826","0.23947027963654","0.293227978753113"
"No worries","2016","Single parent ","Female","237","0.132539224674895","0.116118652796154","0.148959796553637"
"No worries","2016","Single parent ","Male","128","0.292867847286407","0.252778255746598","0.332957438826217"
"Some worries","2016","(Married) couple without C. ","Female","1986","0.544054271344546","0.527997441776758","0.560111100912335"
"Some worries","2016","(Married) couple without C. ","Male","1877","0.506317678461242","0.490082620669299","0.522552736253186"
"Some worries","2016","1-pers.-HH","Female","1012","0.502299414750811","0.480359140454693","0.524239689046929"
