"plh0037","year","education","sampreg","n","percent","lower_confidence","upper_confidence"
"Some worries","2009","lower secondary degree","East Germany","634","0.502255495368975","0.474024892471052","0.530486098266898"
"Some worries","2009","no degree/no degree yet","West Germany","201","0.514766333596004","0.466271157572735","0.563261509619272"
"Some worries","2009","no degree/no degree yet","East Germany","39","0.518423771038953","0.404580542044978","0.632267000032929"
"Some worries","2009","Other degree","West Germany","407","0.544845117404428","0.509394024952577","0.580296209856279"
"Some worries","2009","Other degree","East Germany","27","","",""
"Some worries","2009","secondary school degree","West Germany","1935","0.569153480411248","0.552513342211865","0.585793618610631"
"Some worries","2009","secondary school degree","East Germany","1155","0.552258092042824","0.530535526291684","0.573980657793964"
"Big worries","2010","college entrance qualification","West Germany","1675","0.282180535653831","0.270191059190117","0.294170012117545"
"Big worries","2010","college entrance qualification","East Germany","325","0.263827069441037","0.24061719435541","0.287036944526665"
"Big worries","2010","lower secondary degree","West Germany","1737","0.325710368902673","0.313456940772363","0.337963797032982"
"Big worries","2010","lower secondary degree","East Germany","317","0.269319140074473","0.244447182786547","0.294191097362399"
"Big worries","2010","no degree/no degree yet","West Germany","217","0.30832007630733","0.273636168544865","0.343003984069796"
"Big worries","2010","no degree/no degree yet","East Germany","19","","",""
"Big worries","2010","Other degree","West Germany","435","0.324129333261053","0.300275676209038","0.347982990313068"
"Big worries","2010","Other degree","East Germany","23","","",""
"Big worries","2010","secondary school degree","West Germany","1464","0.309569395342979","0.296612877839152","0.322525912846806"
"Big worries","2010","secondary school degree","East Germany","533","0.207926243573108","0.192221101403092","0.223631385743123"
"No worries","2010","college entrance qualification","West Germany","819","0.169130820060699","0.15914447014014","0.179117169981258"
"No worries","2010","college entrance qualification","East Germany","299","0.238995842111622","0.216535731442429","0.261455952780815"
"No worries","2010","lower secondary degree","West Germany","864","0.1515545907057","0.142178645187887","0.160930536223513"
"No worries","2010","lower secondary degree","East Germany","297","0.256696287806883","0.232205349007558","0.281187226606209"
"No worries","2010","no degree/no degree yet","West Germany","137","0.178637000631838","0.149867798895168","0.207406202368507"
"No worries","2010","no degree/no degree yet","East Germany","20","","",""
"No worries","2010","Other degree","West Germany","313","0.18028400326929","0.160692204753339","0.19987580178524"
"No worries","2010","Other degree","East Germany","23","","",""
"No worries","2010","secondary school degree","West Germany","812","0.169394909689736","0.158882634250624","0.179907185128847"
"No worries","2010","secondary school degree","East Germany","607","0.246496010901231","0.229817697441247","0.263174324361214"
"Some worries","2010","college entrance qualification","West Germany","2919","0.54868864428547","0.535432104055616","0.561945184515323"
"Some worries","2010","college entrance qualification","East Germany","761","0.497177088447341","0.470844940476055","0.523509236418627"
"Some worries","2010","lower secondary degree","West Germany","3018","0.522735040391627","0.509675161292843","0.535794919490412"
"Some worries","2010","lower secondary degree","East Germany","608","0.473984572118644","0.445988710893566","0.501980433343722"
"Some worries","2010","no degree/no degree yet","West Germany","327","0.513042923060832","0.475502710563889","0.550583135557775"
"Some worries","2010","no degree/no degree yet","East Germany","47","0.609951510271297","0.506864054506785","0.713038966035809"
"Some worries","2010","Other degree","West Germany","731","0.495586663469657","0.470105626983188","0.521067699956127"
"Some worries","2010","Other degree","East Germany","54","0.568071153358087","0.470985386796166","0.665156919920008"
"Some worries","2010","secondary school degree","West Germany","2615","0.521035694967286","0.507035484247519","0.535035905687052"
"Some worries","2010","secondary school degree","East Germany","1425","0.545577745525662","0.526308596935917","0.564846894115406"
"Big worries","2011","college entrance qualification","West Germany","1448","0.315427846254058","0.301774858033254","0.329080834474863"
"Big worries","2011","college entrance qualification","East Germany","299","0.266339984305408","0.241129060926133","0.291550907684683"
"Big worries","2011","lower secondary degree","West Germany","1713","0.311021527010681","0.298638127381874","0.323404926639488"
"Big worries","2011","lower secondary degree","East Germany","326","0.275425749959179","0.250591202818481","0.300260297099877"
"Big worries","2011","no degree/no degree yet","West Germany","137","0.257564106762887","0.218484723313041","0.296643490212733"
"Big worries","2011","no degree/no degree yet","East Germany","16","","",""
"Big worries","2011","Other degree","West Germany","284","0.258915933541639","0.232357462304171","0.285474404779108"
"Big worries","2011","Other degree","East Germany","15","","",""
"Big worries","2011","secondary school degree","West Germany","1225","0.308661718424783","0.294206467838031","0.323116969011534"
"Big worries","2011","secondary school degree","East Germany","524","0.225063548856329","0.207667728711835","0.242459369000822"
"No worries","2011","college entrance qualification","West Germany","669","0.152546226199867","0.141982264240956","0.163110188158778"
"No worries","2011","college entrance qualification","East Germany","245","0.192794865987922","0.170295885850656","0.215293846125188"
"No worries","2011","lower secondary degree","West Germany","722","0.136937318187217","0.127740789798483","0.14613384657595"
"No worries","2011","lower secondary degree","East Germany","270","0.218255813650182","0.195292859049956","0.241218768250408"
"No worries","2011","no degree/no degree yet","West Germany","88","0.170064548922742","0.136490431375265","0.203638666470219"
"No worries","2011","no degree/no degree yet","East Germany","20","","",""
"No worries","2011","Other degree","West Germany","189","0.16932655313815","0.146587747800651","0.192065358475649"
"No worries","2011","Other degree","East Germany","18","","",""
"No worries","2011","secondary school degree","West Germany","576","0.159638460774107","0.148176978509162","0.171099943039053"
"No worries","2011","secondary school degree","East Germany","458","0.221992103864346","0.204681187877171","0.23930301985152"
"Some worries","2011","college entrance qualification","West Germany","2333","0.532025927546075","0.517365542383328","0.546686312708821"
"Some worries","2011","college entrance qualification","East Germany","637","0.54086514970667","0.512444253337832","0.569286046075508"
"Some worries","2011","lower secondary degree","West Germany","2933","0.552041154802102","0.538738245703057","0.565344063901147"
"Some worries","2011","lower secondary degree","East Germany","647","0.506318436390639","0.478524641265334","0.534112231515944"
"Some worries","2011","no degree/no degree yet","West Germany","256","0.572371344314371","0.52815855709429","0.616584131534452"
"Some worries","2011","no degree/no degree yet","East Germany","32","0.478813803631104","0.360080263131241","0.597547344130967"
"Some worries","2011","Other degree","West Germany","572","0.571757513320211","0.541756165772425","0.601758860867996"
"Some worries","2011","Other degree","East Germany","37","0.606900152189408","0.492478258246376","0.721322046132441"
"Some worries","2011","secondary school degree","West Germany","2122","0.53169982080111","0.516085095229777","0.547314546372443"
"Some worries","2011","secondary school degree","East Germany","1232","0.552944347279326","0.532234314352309","0.573654380206343"
"Big worries","2012","college entrance qualification","West Germany","1287","0.292937728637698","0.279636151596735","0.306239305678661"
"Big worries","2012","college entrance qualification","East Germany","275","0.265261857213115","0.240072865505436","0.290450848920794"
"Big worries","2012","lower secondary degree","West Germany","1555","0.291556617522802","0.279228826323508","0.303884408722096"
"Big worries","2012","lower secondary degree","East Germany","319","0.274260540297465","0.249665553928656","0.298855526666274"
"Big worries","2012","no degree/no degree yet","West Germany","136","0.257332481653072","0.218059928722729","0.296605034583415"
"Big worries","2012","no degree/no degree yet","East Germany","18","","",""
"Big worries","2012","Other degree","West Germany","295","0.274108371666976","0.247529808192899","0.300686935141053"
"Big worries","2012","Other degree","East Germany","17","","",""
"Big worries","2012","secondary school degree","West Germany","1086","0.268149561933483","0.254257020970228","0.282042102896737"
"Big worries","2012","secondary school degree","East Germany","496","0.232430191365918","0.214588694500695","0.250271688231142"
"No worries","2012","college entrance qualification","West Germany","781","0.188642392046123","0.177208016523023","0.200076767569223"
"No worries","2012","college entrance qualification","East Germany","258","0.227957300937845","0.204021139756792","0.251893462118898"
"No worries","2012","lower secondary degree","West Germany","806","0.157091251967396","0.147220788954608","0.166961714980184"
"No worries","2012","lower secondary degree","East Germany","287","0.225536826119745","0.202496762596807","0.248576889642683"
"No worries","2012","no degree/no degree yet","West Germany","94","0.213466638718607","0.176656437235054","0.25027684020216"
"No worries","2012","no degree/no degree yet","East Germany","23","","",""
"No worries","2012","Other degree","West Germany","221","0.184899992626691","0.161768249756623","0.208031735496759"
"No worries","2012","Other degree","East Germany","24","","",""
"No worries","2012","secondary school degree","West Germany","666","0.18359968919679","0.171458268066093","0.195741110327486"
"No worries","2012","secondary school degree","East Germany","457","0.234565028190666","0.21666672511416","0.252463331267173"
"Some worries","2012","college entrance qualification","West Germany","2429","0.518419879316179","0.503816218208564","0.533023540423793"
"Some worries","2012","college entrance qualification","East Germany","647","0.50678084184904","0.478255086676947","0.535306597021133"
"Some worries","2012","lower secondary degree","West Germany","2860","0.551352130509802","0.537861303363879","0.564842957655725"
"Some worries","2012","lower secondary degree","East Germany","658","0.50020263358279","0.472638488780668","0.527766778384911"
"Some worries","2012","no degree/no degree yet","West Germany","246","0.529200879628321","0.484360145446275","0.574041613810367"
"Some worries","2012","no degree/no degree yet","East Germany","29","","",""
"Some worries","2012","Other degree","West Germany","566","0.540991635706333","0.511299595793685","0.57068367561898"
"Some worries","2012","Other degree","East Germany","43","0.471660643679352","0.364907727127317","0.578413560231388"
"Some worries","2012","secondary school degree","West Germany","2154","0.548250748869728","0.532643717295895","0.56385778044356"
"Some worries","2012","secondary school degree","East Germany","1200","0.533004780443415","0.51193073823065","0.55407882265618"
"Big worries","2013","college entrance qualification","West Germany","1172","0.272411462180066","0.259114063456937","0.285708860903195"
"Big worries","2013","college entrance qualification","East Germany","248","0.258779564344091","0.232707697414359","0.284851431273824"
"Big worries","2013","lower secondary degree","West Germany","1277","0.261774865040388","0.249209787738988","0.274339942341788"
"Big worries","2013","lower secondary degree","East Germany","279","0.259537650617932","0.23401153036143","0.285063770874433"
"Big worries","2013","no degree/no degree yet","West Germany","102","0.195226289719918","0.157182295747033","0.233270283692803"
"Big worries","2013","no degree/no degree yet","East Germany","16","","",""
"Big worries","2013","Other degree","West Germany","240","0.249658475949311","0.221871404173687","0.277445547724936"
"Big worries","2013","Other degree","East Germany","14","","",""
"Big worries","2013","secondary school degree","West Germany","947","0.261984122809153","0.247644274447143","0.276323971171163"
"Big worries","2013","secondary school degree","East Germany","422","0.212698483427234","0.194853130271535","0.230543836582933"
"No worries","2013","college entrance qualification","West Germany","799","0.191748356307909","0.179989902933071","0.203506809682748"
"No worries","2013","college entrance qualification","East Germany","242","0.223724698077594","0.198916324126291","0.248533072028898"
"No worries","2013","lower secondary degree","West Germany","816","0.175302736178845","0.164434766881706","0.186170705475985"
"No worries","2013","lower secondary degree","East Germany","286","0.251460372937491","0.226197931952282","0.276722813922701"
"No worries","2013","no degree/no degree yet","West Germany","103","0.282064140180782","0.238872785596125","0.325255494765439"
"No worries","2013","no degree/no degree yet","East Germany","20","","",""
"No worries","2013","Other degree","West Germany","203","0.224428260558083","0.197643368875881","0.251213152240284"
"No worries","2013","Other degree","East Germany","24","","",""
"No worries","2013","secondary school degree","West Germany","713","0.215307127336356","0.201902545284275","0.228711709388436"
"No worries","2013","secondary school degree","East Germany","469","0.256209405960135","0.237172547450536","0.275246264469734"
"Some worries","2013","college entrance qualification","West Germany","2335","0.535840181512025","0.520944427638156","0.550735935385894"
"Some worries","2013","college entrance qualification","East Germany","594","0.517495737578314","0.487749131963608","0.547242343193021"
"Some worries","2013","lower secondary degree","West Germany","2609","0.562922398780766","0.548744550685595","0.577100246875938"
"Some worries","2013","lower secondary degree","East Germany","568","0.489001976444577","0.459894935721413","0.518109017167741"
"Some worries","2013","no degree/no degree yet","West Germany","212","0.5227095700993","0.474769170189125","0.570649970009476"
"Some worries","2013","no degree/no degree yet","East Germany","32","0.459091141392011","0.340649303438546","0.577532979345475"
"Some worries","2013","Other degree","West Germany","489","0.525913263492606","0.493856025649844","0.557970501335368"
"Some worries","2013","Other degree","East Germany","36","0.461356249643962","0.347776410882769","0.574936088405156"
"Some worries","2013","secondary school degree","West Germany","1952","0.522708749854491","0.506419696658137","0.538997803050845"
"Some worries","2013","secondary school degree","East Germany","1129","0.531092110612631","0.509329995600156","0.552854225625107"
"Big worries","2014","college entrance qualification","West Germany","1839","0.286000708099424","0.274640136376525","0.297361279822323"
"Big worries","2014","college entrance qualification","East Germany","337","0.248511767842024","0.225552734437989","0.27147080124606"
"Big worries","2014","lower secondary degree","West Germany","1715","0.297596624428751","0.285705595050716","0.309487653806787"
"Big worries","2014","lower secondary degree","East Germany","303","0.266957942603148","0.242053165987946","0.291862719218349"
"Big worries","2014","no degree/no degree yet","West Germany","246","0.288990122431623","0.25917607591745","0.318804168945796"
"Big worries","2014","no degree/no degree yet","East Germany","24","","",""
"Big worries","2014","Other degree","West Germany","743","0.265431419197795","0.249567007692315","0.281295830703274"
"Big worries","2014","Other degree","East Germany","65","0.224038808215575","0.176215645642753","0.271861970788397"
"Big worries","2014","secondary school degree","West Germany","1393","0.261627382216631","0.249533875536977","0.273720888896285"
"Big worries","2014","secondary school degree","East Germany","554","0.224458281640767","0.20797092863193","0.240945634649605"
"No worries","2014","college entrance qualification","West Germany","1020","0.177040571280904","0.167444502393494","0.186636640168315"
"No worries","2014","college entrance qualification","East Germany","289","0.217284654848498","0.19537500278476","0.239194306912235"
"No worries","2014","lower secondary degree","West Germany","922","0.157495837647842","0.148021851954648","0.166969823341036"
"No worries","2014","lower secondary degree","East Germany","291","0.259588979792616","0.23490720734839","0.284270752236842"
"No worries","2014","no degree/no degree yet","West Germany","206","0.249834431519495","0.221360573362608","0.278308289676382"
"No worries","2014","no degree/no degree yet","East Germany","40","0.314234946669453","0.228263547361516","0.40020634597739"
"No worries","2014","Other degree","West Germany","640","0.21609017715954","0.201303104952961","0.230877249366119"
"No worries","2014","Other degree","East Germany","77","0.236448329329966","0.187712988678804","0.285183669981128"
"No worries","2014","secondary school degree","West Germany","951","0.199716951548264","0.188716712254596","0.210717190841932"
"No worries","2014","secondary school degree","East Germany","577","0.239504021744982","0.222639058324422","0.256368985165542"
"Some worries","2014","college entrance qualification","West Germany","3219","0.536958720619672","0.524423036273842","0.549494404965502"
"Some worries","2014","college entrance qualification","East Germany","735","0.534203577309478","0.50770207469351","0.560705079925446"
"Some worries","2014","lower secondary degree","West Germany","3042","0.544907537923406","0.531955939041965","0.557859136804848"
"Some worries","2014","lower secondary degree","East Germany","618","0.473453077604236","0.445343534121531","0.501562621086942"
"Some worries","2014","no degree/no degree yet","West Germany","436","0.461175446048882","0.428388694823951","0.493962197273812"
"Some worries","2014","no degree/no degree yet","East Germany","48","0.497173109369684","0.404574995049038","0.589771223690329"
"Some worries","2014","Other degree","West Germany","1593","0.518478403642665","0.500526733967903","0.536430073317427"
"Some worries","2014","Other degree","East Germany","150","0.539512862454459","0.482343109070574","0.596682615838343"
"Some worries","2014","secondary school degree","West Germany","2730","0.538655666235105","0.524939236869443","0.552372095600767"
"Some worries","2014","secondary school degree","East Germany","1329","0.536037696614251","0.516330740403951","0.55574465282455"
"Big worries","2015","college entrance qualification","West Germany","1695","0.276684347995673","0.265169314305707","0.288199381685638"
"Big worries","2015","college entrance qualification","East Germany","316","0.260797948900178","0.236893471277713","0.284702426522643"
"Big worries","2015","lower secondary degree","West Germany","1427","0.279212773771367","0.266988978682188","0.291436568860547"
"Big worries","2015","lower secondary degree","East Germany","265","0.250828693193384","0.225429950213389","0.276227436173379"
"Big worries","2015","no degree/no degree yet","West Germany","220","0.293058867604974","0.259412399116015","0.326705336093934"
"Big worries","2015","no degree/no degree yet","East Germany","26","","",""
"Big worries","2015","Other degree","West Germany","574","0.245175381274693","0.22831557023016","0.262035192319225"
"Big worries","2015","Other degree","East Germany","41","0.183794846259969","0.136256471303639","0.231333221216299"
"Big worries","2015","secondary school degree","West Germany","1299","0.263349388143565","0.250850084014861","0.275848692272269"
"Big worries","2015","secondary school degree","East Germany","487","0.211712591985975","0.195121346623881","0.22830383734807"
"No worries","2015","college entrance qualification","West Germany","945","0.177053257924353","0.167227935477916","0.186878580370789"
"No worries","2015","college entrance qualification","East Germany","280","0.204613506566232","0.182649991552898","0.226577021579567"
"No worries","2015","lower secondary degree","West Germany","894","0.162654402639979","0.152598520815217","0.172710284464741"
"No worries","2015","lower secondary degree","East Germany","293","0.269947424104426","0.243936863631444","0.295957984577408"
"No worries","2015","no degree/no degree yet","West Germany","156","0.252526596437106","0.220410565815629","0.284642627058584"
"No worries","2015","no degree/no degree yet","East Germany","34","0.264516175298812","0.182462265091487","0.346570085506138"
"No worries","2015","Other degree","West Germany","577","0.229646104176682","0.213161978085759","0.246130230267606"
"No worries","2015","Other degree","East Germany","84","0.261862795244921","0.2079013654537","0.315824225036142"
"No worries","2015","secondary school degree","West Germany","789","0.178086805228902","0.16722960744756","0.188944003010245"
"No worries","2015","secondary school degree","East Germany","510","0.21016586209715","0.193619124343057","0.226712599851243"
"Some worries","2015","college entrance qualification","West Germany","3158","0.546262394079975","0.53344758840172","0.559077199758229"
"Some worries","2015","college entrance qualification","East Germany","700","0.53458854453359","0.507432034999999","0.561745054067181"
"Some worries","2015","lower secondary degree","West Germany","2853","0.558132823588654","0.544601211739605","0.571664435437702"
"Some worries","2015","lower secondary degree","East Germany","561","0.47922388270219","0.449953540207065","0.508494225197315"
"Some worries","2015","no degree/no degree yet","West Germany","327","0.454414535957919","0.417607746950223","0.491221324965616"
"Some worries","2015","no degree/no degree yet","East Germany","51","0.542272788381313","0.449590046471978","0.634955530290649"
"Some worries","2015","Other degree","West Germany","1350","0.525178514548625","0.505607654939166","0.544749374158084"
"Some worries","2015","Other degree","East Germany","130","0.55434235849511","0.493337038118227","0.615347678871993"
"Some worries","2015","secondary school degree","West Germany","2682","0.558563806627532","0.544472240397477","0.572655372857587"
"Some worries","2015","secondary school degree","East Germany","1332","0.578121545916874","0.558064517150564","0.598178574683184"
"Big worries","2016","college entrance qualification","West Germany","1878","0.340512592837346","0.327996741523224","0.353028444151469"
"Big worries","2016","college entrance qualification","East Germany","357","0.248354491656005","0.224657392535348","0.272051590776662"
"Big worries","2016","lower secondary degree","West Germany","1544","0.326483210246964","0.313246374964457","0.339720045529472"
"Big worries","2016","lower secondary degree","East Germany","286","0.284136630429166","0.256267219849834","0.312006041008498"
"Big worries","2016","no degree/no degree yet","West Germany","204","0.27126811264296","0.238632889559252","0.303903335726668"
"Big worries","2016","no degree/no degree yet","East Germany","26","","",""
"Big worries","2016","Other degree","West Germany","764","0.26393705758689","0.24796928304554","0.27990483212824"
"Big worries","2016","Other degree","East Germany","89","0.354118563345847","0.300090973858656","0.408146152833038"
"Big worries","2016","secondary school degree","West Germany","1347","0.306987700183602","0.29336833692555","0.320607063441655"
"Big worries","2016","secondary school degree","East Germany","566","0.253121304402771","0.234997761282552","0.271244847522989"
"No worries","2016","college entrance qualification","West Germany","756","0.149567774863787","0.140148240749861","0.158987308977713"
"No worries","2016","college entrance qualification","East Germany","222","0.191652692358378","0.170064856723092","0.213240527993663"
"No worries","2016","lower secondary degree","West Germany","686","0.138175128384312","0.128434118694934","0.147916138073691"
"No worries","2016","lower secondary degree","East Germany","221","0.222582684624702","0.196877430986019","0.248287938263384"
"No worries","2016","no degree/no degree yet","West Germany","173","0.274530528091084","0.241773218915584","0.307287837266585"
"No worries","2016","no degree/no degree yet","East Germany","20","","",""
"No worries","2016","Other degree","West Germany","618","0.218895679343257","0.203915747253387","0.233875611433128"
"No worries","2016","Other degree","East Germany","72","0.210409544554367","0.164362845083095","0.256456244025638"
"No worries","2016","secondary school degree","West Germany","703","0.181948865480299","0.170557107592107","0.193340623368491"
"No worries","2016","secondary school degree","East Germany","451","0.206699952096912","0.189821110091754","0.22357879410207"
"Some worries","2016","college entrance qualification","West Germany","2873","0.509919632298867","0.496716557857724","0.52312270674001"
"Some worries","2016","college entrance qualification","East Germany","698","0.559992815985617","0.532767448293971","0.587218183677264"
"Some worries","2016","lower secondary degree","West Germany","2591","0.535341661368723","0.521262982136442","0.549420340601004"
"Some worries","2016","lower secondary degree","East Germany","499","0.493280684946133","0.462386276398245","0.52417509349402"
"Some worries","2016","no degree/no degree yet","West Germany","336","0.454201359265956","0.417655029742233","0.490747688789678"
"Some worries","2016","no degree/no degree yet","East Germany","50","0.461055164643627","0.361340030605025","0.56077029868223"
"Some worries","2016","Other degree","West Germany","1545","0.517167263069853","0.499064261169438","0.535270264970269"
"Some worries","2016","Other degree","East Germany","140","0.435471892099786","0.379459039271802","0.491484744927771"
"Some worries","2016","secondary school degree","West Germany","2356","0.511063434336099","0.4963033272622","0.525823541409997"
"Some worries","2016","secondary school degree","East Germany","1194","0.540178743500317","0.5194048937205","0.560952593280134"
"Big worries","2017","college entrance qualification","West Germany","2526","0.380186504478781","0.368349901444485","0.392023107513078"
"Big worries","2017","college entrance qualification","East Germany","516","0.346110536501633","0.321683099883331","0.370537973119936"
"Big worries","2017","lower secondary degree","West Germany","1796","0.363820309753196","0.350519740809494","0.377120878696899"
"Big worries","2017","lower secondary degree","East Germany","342","0.348655738282276","0.319453645362096","0.377857831202457"
"Big worries","2017","no degree/no degree yet","West Germany","315","0.366477458890087","0.333171285676086","0.399783632104089"
"Big worries","2017","no degree/no degree yet","East Germany","44","0.25077348868173","0.174480500109579","0.327066477253881"
"Big worries","2017","Other degree","West Germany","841","0.304053739550901","0.286966319211784","0.321141159890019"
"Big worries","2017","Other degree","East Germany","95","0.313834615078791","0.262911193810593","0.364758036346988"
"Big worries","2017","secondary school degree","West Germany","1862","0.356254536691076","0.343055601187545","0.369453472194607"
"Big worries","2017","secondary school degree","East Germany","738","0.305897704060467","0.287935509120942","0.323859898999993"
"No worries","2017","college entrance qualification","West Germany","716","0.120447239228617","0.112510765306856","0.128383713150378"
"No worries","2017","college entrance qualification","East Germany","220","0.158200005540284","0.13946188529315","0.176938125787419"
"No worries","2017","lower secondary degree","West Germany","601","0.116696973623936","0.107820887555638","0.125573059692234"
"No worries","2017","lower secondary degree","East Germany","193","0.209693645978057","0.184747661576469","0.234639630379644"
"No worries","2017","no degree/no degree yet","West Germany","149","0.215810710725395","0.187374808172353","0.244246613278436"
"No worries","2017","no degree/no degree yet","East Germany","22","","",""
"No worries","2017","Other degree","West Germany","541","0.191998030700332","0.177367230745645","0.20662883065502"
"No worries","2017","Other degree","East Germany","72","0.187549467210245","0.144713445424236","0.230385488996253"
"No worries","2017","secondary school degree","West Germany","666","0.14499016843985","0.135286042018495","0.154694294861205"
"No worries","2017","secondary school degree","East Germany","454","0.186062206513854","0.170892253105282","0.201232159922427"
"Some worries","2017","college entrance qualification","West Germany","3219","0.499366256292602","0.487174454992846","0.511558057592357"
"Some worries","2017","college entrance qualification","East Germany","721","0.495689457958082","0.470016720482591","0.521362195433574"
"Some worries","2017","lower secondary degree","West Germany","2629","0.519482716622868","0.505670069815367","0.533295363430369"
"Some worries","2017","lower secondary degree","East Germany","488","0.441650615739667","0.411220562298673","0.472080669180661"
"Some worries","2017","no degree/no degree yet","West Germany","340","0.417711830384518","0.383621796124529","0.451801864644507"
"Some worries","2017","no degree/no degree yet","East Germany","58","0.477222311034702","0.389308695647137","0.565135926422267"
"Some worries","2017","Other degree","West Germany","1402","0.503948229748766","0.485375748033722","0.522520711463811"
"Some worries","2017","Other degree","East Germany","152","0.498615917710965","0.443747670098239","0.553484165323691"
"Some worries","2017","secondary school degree","West Germany","2529","0.498755294869074","0.484974626777199","0.51253596296095"
"Some worries","2017","secondary school degree","East Germany","1336","0.508040089425678","0.488551814169248","0.527528364682108"
"Big worries","2018","college entrance qualification","West Germany","2394","0.383507440678191","0.37145267149527","0.395562209861112"
"Big worries","2018","college entrance qualification","East Germany","460","0.324928860716397","0.300543337374786","0.349314384058009"
"Big worries","2018","lower secondary degree","West Germany","1607","0.344965421518887","0.33142003155736","0.358510811480414"
"Big worries","2018","lower secondary degree","East Germany","287","0.268153929230621","0.240361587738357","0.295946270722886"
"Big worries","2018","no degree/no degree yet","West Germany","255","0.35474609592284","0.32064162425325","0.38885056759243"
"Big worries","2018","no degree/no degree yet","East Germany","35","0.284913112695121","0.207021828920248","0.362804396469994"
"Big worries","2018","Other degree","West Germany","694","0.29554127605231","0.278112796171713","0.312969755932907"
"Big worries","2018","Other degree","East Germany","78","0.288104137560259","0.237111231973959","0.33909704314656"
"Big worries","2018","secondary school degree","West Germany","1623","0.330109473485308","0.316758836599143","0.343460110371473"
"Big worries","2018","secondary school degree","East Germany","700","0.28361117426564","0.265856658111841","0.301365690419439"
"No worries","2018","college entrance qualification","West Germany","676","0.114643368545426","0.106744922172522","0.12254181491833"
"No worries","2018","college entrance qualification","East Germany","209","0.156403169835918","0.137490475185158","0.175315864486678"
"No worries","2018","lower secondary degree","West Germany","642","0.132488820740524","0.122828339215257","0.14214930226579"
"No worries","2018","lower secondary degree","East Germany","217","0.216901863901655","0.191045769819928","0.242757957983383"
"No worries","2018","no degree/no degree yet","West Germany","161","0.220836416123734","0.191267400838098","0.250405431409371"
"No worries","2018","no degree/no degree yet","East Germany","40","0.256855742774954","0.181462150093392","0.332249335456516"
"No worries","2018","Other degree","West Germany","556","0.194115024981409","0.179007658419797","0.209222391543021"
"No worries","2018","Other degree","East Germany","58","0.185669719258852","0.141887516361114","0.229451922156589"
"No worries","2018","secondary school degree","West Germany","638","0.141988473691359","0.132079146271243","0.151897801111476"
"No worries","2018","secondary school degree","East Germany","492","0.190206762363376","0.174748067658686","0.205665457068067"
"Some worries","2018","college entrance qualification","West Germany","3180","0.501849190776383","0.489453374906308","0.514245006646458"
"Some worries","2018","college entrance qualification","East Germany","748","0.518667969447684","0.492652584181796","0.544683354713573"
"Some worries","2018","lower secondary degree","West Germany","2482","0.52254575774059","0.508312652571871","0.536778862909309"
"Some worries","2018","lower secondary degree","East Germany","472","0.514944206867723","0.483589761821261","0.546298651914185"
"Some worries","2018","no degree/no degree yet","West Germany","340","0.424417487953426","0.389185461476027","0.459649514430824"
"Some worries","2018","no degree/no degree yet","East Germany","54","0.458231144529925","0.37225013198396","0.54421215707589"
"Some worries","2018","Other degree","West Germany","1383","0.510343698966281","0.49124957605937","0.529437821873193"
"Some worries","2018","Other degree","East Germany","167","0.526226143180889","0.47000514745717","0.582447138904608"
