"plh0037","year","age_gr","e11102","n","percent","lower_confidence","upper_confidence"
"No worries","2013","16-34 y.","Employed","716","0.273016513782571","0.256556023158511","0.289477004406631"
"No worries","2013","16-34 y.","Not Employed","195","0.225635636052496","0.197955223217563","0.253316048887429"
"No worries","2013","35-65 y.","Employed","1513","0.185271551020078","0.176916736840607","0.193626365199549"
"No worries","2013","35-65 y.","Not Employed","341","0.174168568160285","0.157186877180718","0.191150259139852"
"No worries","2013","66 and older","Employed","84","0.175766413939528","0.139706946676604","0.211825881202452"
"No worries","2013","66 and older","Not Employed","956","0.216719555881274","0.204713662402072","0.228725449360477"
"Some worries","2013","16-34 y.","Employed","1442","0.507093931920464","0.488621999389316","0.525565864451612"
"Some worries","2013","16-34 y.","Not Employed","445","0.483973622476411","0.450880112260267","0.517067132692554"
"Some worries","2013","35-65 y.","Employed","4648","0.553984895388896","0.543295583942828","0.564674206834964"
"Some worries","2013","35-65 y.","Not Employed","1036","0.544748282377913","0.522449863475381","0.567046701280446"
"Some worries","2013","66 and older","Employed","227","0.553695306751317","0.50660002986329","0.600790583639343"
"Some worries","2013","66 and older","Not Employed","2417","0.52542140407575","0.51087034021323","0.539972467938269"
"Big worries","2014","16-34 y.","Employed","1014","0.21952889627929","0.207573677312921","0.23148411524566"
"Big worries","2014","16-34 y.","Not Employed","566","0.293920752297393","0.273690771817562","0.314150732777223"
"Big worries","2014","35-65 y.","Employed","3542","0.272559668531968","0.264803565478469","0.280315771585467"
"Big worries","2014","35-65 y.","Not Employed","863","0.292869859317929","0.276235113073161","0.309504605562696"
"Big worries","2014","66 and older","Employed","135","0.307364367854492","0.265870830467005","0.34885790524198"
"Big worries","2014","66 and older","Not Employed","1343","0.300155627511388","0.286751129766936","0.313560125255839"
"No worries","2014","16-34 y.","Employed","1182","0.252522292201329","0.23997406834569","0.265070516056967"
"No worries","2014","16-34 y.","Not Employed","460","0.241677244157584","0.2226665253102","0.260687963004967"
"No worries","2014","35-65 y.","Employed","2223","0.179356087427349","0.172673424999045","0.186038749855652"
"No worries","2014","35-65 y.","Not Employed","518","0.188046567248419","0.173763304262673","0.202329830234165"
"No worries","2014","66 and older","Employed","79","0.16254335446789","0.129364066488775","0.195722642447005"
"No worries","2014","66 and older","Not Employed","777","0.173194546394851","0.162127153287173","0.184261939502529"
"Some worries","2014","16-34 y.","Employed","2409","0.527948811519381","0.513530190407209","0.542367432631553"
"Some worries","2014","16-34 y.","Not Employed","922","0.464402003545024","0.442254737177672","0.486549269912376"
"Some worries","2014","35-65 y.","Employed","6896","0.548084244040683","0.539415294262834","0.556753193818533"
"Some worries","2014","35-65 y.","Not Employed","1494","0.519083573433652","0.500820132050813","0.537347014816491"
"Some worries","2014","66 and older","Employed","261","0.530092277677618","0.485209129024809","0.574975426330427"
"Some worries","2014","66 and older","Not Employed","2371","0.526649826093762","0.512047272577215","0.541252379610308"
"Big worries","2015","16-34 y.","Employed","939","0.219771942120512","0.207121453130496","0.232422431110529"
"Big worries","2015","16-34 y.","Not Employed","435","0.278575116518088","0.256602054648547","0.30054817838763"
"Big worries","2015","35-65 y.","Employed","3094","0.257823684501541","0.249974827451893","0.265672541551189"
"Big worries","2015","35-65 y.","Not Employed","722","0.310962519461668","0.292558172989614","0.329366865933721"
"Big worries","2015","66 and older","Employed","147","0.28480129759059","0.24582246595799","0.323780129223191"
"Big worries","2015","66 and older","Not Employed","1251","0.286125491272396","0.272753256449782","0.29949772609501"
"No worries","2015","16-34 y.","Employed","1049","0.267746829376943","0.254219775906568","0.281273882847319"
"No worries","2015","16-34 y.","Not Employed","382","0.237419406863764","0.216563703488627","0.2582751102389"
"No worries","2015","35-65 y.","Employed","2093","0.168392487228604","0.161678012763191","0.175106961694017"
"No worries","2015","35-65 y.","Not Employed","432","0.187576622210128","0.172055414326469","0.203097830093787"
"No worries","2015","66 and older","Employed","90","0.163117020930052","0.131207044411996","0.195026997448107"
"No worries","2015","66 and older","Not Employed","755","0.170665231445538","0.159533768498404","0.181796694392672"
"Some worries","2015","16-34 y.","Employed","2128","0.512481228502545","0.497211016716675","0.527751440288414"
"Some worries","2015","16-34 y.","Not Employed","782","0.484005476618148","0.45951080942374","0.508500143812556"
"Some worries","2015","35-65 y.","Employed","6745","0.573783828269855","0.564910621895409","0.582657034644302"
"Some worries","2015","35-65 y.","Not Employed","1276","0.501460858328204","0.481581008250014","0.521340708406395"
"Some worries","2015","66 and older","Employed","278","0.552081681479358","0.509133423104358","0.595029939854359"
"Some worries","2015","66 and older","Not Employed","2382","0.543209277282066","0.528470650951772","0.55794790361236"
"Big worries","2016","16-34 y.","Employed","1000","0.245063403600604","0.231821383004254","0.258305424196954"
"Big worries","2016","16-34 y.","Not Employed","423","0.289856035373134","0.267002703445632","0.312709367300637"
"Big worries","2016","35-65 y.","Employed","3498","0.307388863821247","0.298973658819375","0.315804068823118"
"Big worries","2016","35-65 y.","Not Employed","762","0.327224876209912","0.308095260894115","0.346354491525709"
"Big worries","2016","66 and older","Employed","165","0.332341625481471","0.291094019383802","0.373589231579141"
"Big worries","2016","66 and older","Not Employed","1464","0.342545857014023","0.328275069825418","0.356816644202627"
"No worries","2016","16-34 y.","Employed","915","0.237966672761634","0.224856607878675","0.251076737644593"
"No worries","2016","16-34 y.","Not Employed","320","0.222773818549671","0.201813834932523","0.24373380216682"
"No worries","2016","35-65 y.","Employed","1836","0.160271787792194","0.153581053037018","0.16696252254737"
"No worries","2016","35-65 y.","Not Employed","373","0.170375623704953","0.155047372834059","0.185703874575847"
"No worries","2016","66 and older","Employed","82","0.166180714537197","0.133585375178648","0.198776053895745"
"No worries","2016","66 and older","Not Employed","602","0.143287924843037","0.132751868664323","0.153823981021752"
"Some worries","2016","16-34 y.","Employed","2138","0.516969923637762","0.501585560785491","0.532354286490034"
"Some worries","2016","16-34 y.","Not Employed","771","0.487370146077194","0.462192416646662","0.512547875507727"
"Some worries","2016","35-65 y.","Employed","6215","0.532339348386559","0.523239469757344","0.541439227015775"
"Some worries","2016","35-65 y.","Not Employed","1176","0.502399500085135","0.482014387161732","0.522784613008539"
"Some worries","2016","66 and older","Employed","254","0.501477659981332","0.45769548464589","0.545259835316774"
"Some worries","2016","66 and older","Not Employed","2182","0.51416621814294","0.499136478364343","0.529195957921537"
"Big worries","2017","16-34 y.","Employed","1365","0.300565111309287","0.28711189151317","0.314018331105405"
"Big worries","2017","16-34 y.","Not Employed","626","0.374968435161776","0.352142711653961","0.397794158669592"
"Big worries","2017","35-65 y.","Employed","4535","0.349821197558057","0.341599931922471","0.358042463193644"
"Big worries","2017","35-65 y.","Not Employed","940","0.370378349592076","0.35119779187789","0.389558907306262"
"Big worries","2017","66 and older","Employed","234","0.396684049871345","0.357572445809748","0.435795653932943"
"Big worries","2017","66 and older","Not Employed","1688","0.382506691341015","0.368131884461888","0.396881498220143"
"No worries","2017","16-34 y.","Employed","852","0.193553461688775","0.181961109404823","0.205145813972728"
"No worries","2017","16-34 y.","Not Employed","298","0.182030934649162","0.163837392502548","0.200224476795776"
"No worries","2017","35-65 y.","Employed","1699","0.133255531114493","0.127397018378887","0.139114043850099"
"No worries","2017","35-65 y.","Not Employed","351","0.158992393141542","0.144468376313999","0.173516409969085"
"No worries","2017","66 and older","Employed","82","0.127469328142203","0.100806632531174","0.154132023753232"
"No worries","2017","66 and older","Not Employed","541","0.124786389987021","0.115011609476984","0.134561170497058"
"Some worries","2017","16-34 y.","Employed","2245","0.505881427001937","0.49121165835399","0.520551195649884"
"Some worries","2017","16-34 y.","Not Employed","804","0.443000630189062","0.419579613374861","0.466421647003262"
"Some worries","2017","35-65 y.","Employed","6693","0.516923271327449","0.508308964888266","0.525537577766633"
"Some worries","2017","35-65 y.","Not Employed","1144","0.470629257266382","0.450804036286489","0.490454478246275"
"Some worries","2017","66 and older","Employed","285","0.475846621986452","0.435918990839198","0.515774253133705"
"Some worries","2017","66 and older","Not Employed","2162","0.492706918671964","0.477919574793315","0.507494262550612"
"Big worries","2018","16-34 y.","Employed","1344","0.305418696711301","0.291863349908559","0.318974043514043"
"Big worries","2018","16-34 y.","Not Employed","547","0.364398614999863","0.3406759796976","0.388121250302127"
"Big worries","2018","35-65 y.","Employed","4001","0.323412566210622","0.315171882212502","0.331653250208741"
"Big worries","2018","35-65 y.","Not Employed","764","0.354296832359808","0.334542425639677","0.374051239079939"
"Big worries","2018","66 and older","Employed","230","0.34612697023241","0.30858907294452","0.383664867520299"
"Big worries","2018","66 and older","Not Employed","1606","0.367542809365336","0.353327522675754","0.381758096054917"
"No worries","2018","16-34 y.","Employed","898","0.203920161901867","0.192062210256841","0.215778113546894"
"No worries","2018","16-34 y.","Not Employed","303","0.165311166578861","0.14700086264989","0.183621470507833"
"No worries","2018","35-65 y.","Employed","1737","0.137797026510604","0.131724806019312","0.143869247001897"
"No worries","2018","35-65 y.","Not Employed","365","0.149034086923431","0.134325776557444","0.163742397289419"
"No worries","2018","66 and older","Employed","72","0.126960983382182","0.100691140560535","0.153230826203828"
"No worries","2018","66 and older","Not Employed","586","0.128046046084339","0.118194237794182","0.137897854374497"
"Some worries","2018","16-34 y.","Employed","2193","0.490661141386832","0.475948335108969","0.505373947664695"
"Some worries","2018","16-34 y.","Not Employed","731","0.470290218421276","0.445687441694875","0.494892995147676"
"Some worries","2018","35-65 y.","Employed","6640","0.538790407278774","0.530008639571565","0.547572174985982"
"Some worries","2018","35-65 y.","Not Employed","1123","0.496669080716761","0.476018880582489","0.517319280851033"
"Some worries","2018","66 and older","Employed","315","0.526912046385409","0.487516646095969","0.566307446674848"
"Some worries","2018","66 and older","Not Employed","2227","0.504411144550325","0.48966972886708","0.51915256023357"
"Big worries","2019","16-34 y.","Employed","1890","0.458014231066849","0.44257215040225","0.473456311731448"
"Big worries","2019","16-34 y.","Not Employed","767","0.49605907423303","0.470007955094051","0.522110193372009"
"Big worries","2019","35-65 y.","Employed","6192","0.476593767685495","0.467958214736312","0.485229320634679"
"Big worries","2019","35-65 y.","Not Employed","1118","0.498454297535271","0.477835757770864","0.519072837299677"
"Big worries","2019","66 and older","Employed","437","0.539929805734707","0.506164859506541","0.573694751962873"
"Big worries","2019","66 and older","Not Employed","2170","0.489340329753174","0.47454803475645","0.504132624749897"
"No worries","2019","16-34 y.","Employed","435","0.117497594646964","0.107517266384967","0.127477922908962"
"No worries","2019","16-34 y.","Not Employed","152","0.106313238778664","0.0902528443189577","0.122373633238371"
"No worries","2019","35-65 y.","Employed","1162","0.0908760950182813","0.0859063638764853","0.0958458261600773"
"No worries","2019","35-65 y.","Not Employed","211","0.103309518183279","0.0907584287688197","0.115860607597738"
"No worries","2019","66 and older","Employed","71","0.0830965273210986","0.0643966564276907","0.101796398214506"
"No worries","2019","66 and older","Not Employed","394","0.0898857922279808","0.0814221412413717","0.0983494432145899"
"Some worries","2019","16-34 y.","Employed","1674","0.424488174286186","0.409169107382671","0.439807241189702"
"Some worries","2019","16-34 y.","Not Employed","496","0.397627686988306","0.372127657622416","0.423127716354195"
"Some worries","2019","35-65 y.","Employed","5496","0.432530137296223","0.423964175864124","0.441096098728323"
"Some worries","2019","35-65 y.","Not Employed","930","0.398236184281451","0.378049110536058","0.418423258026843"
"Some worries","2019","66 and older","Employed","329","0.376973666944194","0.34414191403382","0.409805419854568"
"Some worries","2019","66 and older","Not Employed","1823","0.420773878018846","0.406165139058042","0.435382616979649"
