"plh0037","year","migback","n","percent","lower_confidence","upper_confidence","value"
"Big worries","2009","direct migration background","479","0.292228189820435","0.270317463388315","0.314138916252554","1"
"Big worries","2009","indirect migration background","204","0.256974382835589","0.224855524486982","0.289093241184196","1"
"Big worries","2009","no migration background","4361","0.285122219537231","0.278052979303766","0.292191459770695","1"
"No worries","2009","no migration background","2567","0.166689131309752","0.160853357180892","0.172524905438611","3"
"No worries","2009","indirect migration background","121","0.164077159290925","0.136855132889107","0.191299185692743","3"
"No worries","2009","direct migration background","282","0.157346989842858","0.139804036848051","0.174889942837666","3"
"Some worries","2009","no migration background","8740","0.548188649153018","0.540396004051855","0.55598129425418","2"
"Some worries","2009","direct migration background","894","0.550424820336707","0.526458615885277","0.574391024788138","2"
"Some worries","2009","indirect migration background","386","0.578948457873486","0.542657295996767","0.615239619750205","2"
"Big worries","2010","direct migration background","826","0.306076039667644","0.289250395072346","0.322901684262941","1"
"Big worries","2010","indirect migration background","386","0.31541199072065","0.288531890057392","0.342292091383908","1"
"Big worries","2010","no migration background","5660","0.29238112410037","0.286066190156585","0.298696058044154","1"
"No worries","2010","indirect migration background","196","0.175256013069214","0.153263584517031","0.197248441621397","3"
"No worries","2010","no migration background","3557","0.182765375044647","0.177399818425867","0.188130931663428","3"
"No worries","2010","direct migration background","568","0.170971703221238","0.157226603372815","0.184716803069661","3"
"Some worries","2010","no migration background","10713","0.524853500854983","0.51792040415301","0.531786597556957","2"
"Some worries","2010","direct migration background","1488","0.522952257111118","0.504716951492745","0.541187562729491","2"
"Some worries","2010","indirect migration background","566","0.509331996210135","0.480413780291178","0.538250212129093","2"
"Big worries","2011","direct migration background","563","0.262189047928074","0.242801424377692","0.281576671478456","1"
"Big worries","2011","indirect migration background","237","0.29773400440604","0.265827837797767","0.329640171014313","1"
"Big worries","2011","no migration background","5324","0.297657731973921","0.29094419166653","0.304371272281312","1"
"No worries","2011","indirect migration background","128","0.157473505015562","0.132057626851012","0.182889383180111","3"
"No worries","2011","no migration background","2912","0.164434529132779","0.15899194231278","0.169877115952778","3"
"No worries","2011","direct migration background","342","0.169293649041872","0.152763039996366","0.185824258087378","3"
"Some worries","2011","no migration background","9582","0.5379077388933","0.530587304418751","0.545228173367849","2"
"Some worries","2011","direct migration background","1072","0.568517303030054","0.546685063261979","0.59034954279813","2"
"Some worries","2011","indirect migration background","424","0.544792490578398","0.510044487231968","0.579540493924828","2"
"Big worries","2012","no migration background","4894","0.278443172180486","0.271848189704259","0.285038154656713","1"
"Big worries","2012","direct migration background","521","0.274369097375749","0.254483193383904","0.294255001367594","1"
"Big worries","2012","indirect migration background","207","0.251701432470391","0.221495531246172","0.28190733369461","1"
"No worries","2012","no migration background","3187","0.184581816090544","0.178873674430677","0.190289957750411","3"
"No worries","2012","direct migration background","393","0.195790669277504","0.178105858984873","0.213475479570135","3"
"No worries","2012","indirect migration background","166","0.226303280063118","0.197179865013927","0.25542669511231","3"
"Some worries","2012","no migration background","9664","0.53697501172897","0.529638504632454","0.544311518825486","2"
"Some worries","2012","indirect migration background","420","0.521995287466491","0.48722879500359","0.556761779929392","2"
"Some worries","2012","direct migration background","1020","0.529840233346747","0.507596122331212","0.552084344362282","2"
"Big worries","2013","no migration background","4230","0.256690951706235","0.250022173077748","0.263359730334721","1"
"Big worries","2013","direct migration background","411","0.249589600750458","0.228851795787765","0.270327405713152","1"
"Big worries","2013","indirect migration background","204","0.282090931403209","0.249012677783797","0.315169185022621","1"
"No worries","2013","no migration background","3274","0.20590851918876","0.199735057783267","0.212081980594253","3"
"No worries","2013","direct migration background","370","0.215700564063393","0.19599146772829","0.235409660398496","3"
"No worries","2013","indirect migration background","161","0.249281393945824","0.217483613030305","0.281079174861343","3"
"Some worries","2013","no migration background","8977","0.537400529105005","0.529788368861758","0.545012689348253","2"
"Some worries","2013","indirect migration background","346","0.468627674650967","0.431947894605679","0.505307454696255","2"
"Some worries","2013","direct migration background","892","0.534709835186148","0.510808556098399","0.558611114273898","2"
"Big worries","2014","no migration background","5654","0.274729037934301","0.268572460550476","0.280885615318125","1"
"Big worries","2014","direct migration background","1281","0.264456917187471","0.252322704832548","0.276591129542395","1"
"Big worries","2014","indirect migration background","528","0.268056248829335","0.247513470239093","0.288599027419577","1"
"No worries","2014","direct migration background","1124","0.220790024983919","0.209378411755134","0.232201638212704","3"
