"plh0037","year","e11103","hgtyp1hh","n","percent","lower_confidence","upper_confidence","value"
"Big worries","2009","Full Time","(Married) couple without C. ","567","0.27226575907104","0.253635808900553","0.290895709241526","1"
"Big worries","2009","Full Time","1-pers.-HH","271","0.292298063564933","0.264066256790291","0.320529870339574","1"
"Big worries","2009","Full Time","Couple + C. GT 16 ","339","0.222338149948562","0.200920776915112","0.243755522982013","1"
"Big worries","2009","Full Time","Couple + C. LE 16 ","358","0.244682184550603","0.222195233426021","0.267169135675186","1"
"Big worries","2009","Full Time","Couple + C. LE and GT 16","117","0.233738239101772","0.19622823409997","0.271248244103573","1"
"Big worries","2009","Full Time","Single parent ","95","0.246096766186308","0.20141557533184","0.290777957040776","1"
"Big worries","2009","Not Working","(Married) couple without C. ","998","0.309455161981887","0.293850170997549","0.325060152966226","1"
"Big worries","2009","Not Working","1-pers.-HH","439","0.319931274255516","0.295947361623097","0.343915186887934","1"
"Big worries","2009","Not Working","Couple + C. GT 16 ","256","0.284054970993426","0.253393808618833","0.31471613336802","1"
"Big worries","2009","Not Working","Couple + C. LE 16 ","120","0.27219913285023","0.229733116898485","0.314665148801974","1"
"Big worries","2009","Not Working","Couple + C. LE and GT 16","77","0.242736684435901","0.194302051772702","0.291171317099099","1"
"Big worries","2009","Not Working","Single parent ","75","0.32227647669204","0.26858044637352","0.375972507010561","1"
"Big worries","2009","Part Time","(Married) couple without C. ","345","0.294730612776968","0.267652132218426","0.32180909333551","1"
"Big worries","2009","Part Time","1-pers.-HH","147","0.327062073068782","0.283226736207119","0.370897409930445","1"
"Big worries","2009","Part Time","Couple + C. GT 16 ","222","0.258032414291705","0.228990887286845","0.287073941296565","1"
"Big worries","2009","Part Time","Couple + C. LE 16 ","316","0.290980372323576","0.263105750648447","0.318854993998705","1"
"Big worries","2009","Part Time","Couple + C. LE and GT 16","112","0.266876254626295","0.222692630422739","0.311059878829851","1"
"Big worries","2009","Part Time","Single parent ","101","0.315833703725506","0.266567952148179","0.365099455302832","1"
"No worries","2009","Full Time","Couple + C. LE and GT 16","95","0.209392646358908","0.173330232007733","0.245455060710082","3"
"No worries","2009","Full Time","Single parent ","54","0.205412057534263","0.163503961097401","0.247320153971125","3"
"No worries","2009","Not Working","1-pers.-HH","252","0.16858636105749","0.149336168661059","0.187836553453922","3"
"No worries","2009","Not Working","Couple + C. GT 16 ","145","0.189554417594702","0.162905690832842","0.216203144356563","3"
"No worries","2009","Not Working","Couple + C. LE 16 ","61","0.155778746032739","0.121178904623873","0.190378587441604","3"
"No worries","2009","Not Working","(Married) couple without C. ","518","0.146450401225688","0.134515237556517","0.15838556489486","3"
"No worries","2009","Part Time","Single parent ","61","0.191364532951969","0.149673547973814","0.233055517930124","3"
"No worries","2009","Full Time","Couple + C. LE 16 ","250","0.167341878010785","0.147816465508466","0.186867290513104","3"
"No worries","2009","Part Time","Couple + C. LE and GT 16","54","0.169917519839988","0.132403169465925","0.207431870214052","3"
"No worries","2009","Full Time","1-pers.-HH","174","0.169345254903372","0.146064486898393","0.19262602290835","3"
"No worries","2009","Full Time","Couple + C. GT 16 ","277","0.199103067762298","0.178535113352934","0.219671022171662","3"
"No worries","2009","Not Working","Couple + C. LE and GT 16","63","0.226573052194111","0.179282038790554","0.273864065597667","3"
"No worries","2009","Part Time","Couple + C. LE 16 ","130","0.122852346113734","0.102706937277351","0.142997754950117","3"
"No worries","2009","Part Time","Couple + C. GT 16 ","148","0.180945494622993","0.155393774762979","0.206497214483007","3"
"No worries","2009","Full Time","(Married) couple without C. ","371","0.168301790044338","0.152643078418553","0.183960501670122","3"
"No worries","2009","Not Working","Single parent ","53","0.166000597438969","0.123250285125018","0.208750909752921","3"
"No worries","2009","Part Time","(Married) couple without C. ","130","0.119020033698303","0.0997879118503174","0.138252155546288","3"
"No worries","2009","Part Time","1-pers.-HH","66","0.148263103871103","0.115059056328067","0.181467151414139","3"
"Some worries","2009","Full Time","Couple + C. LE and GT 16","277","0.556869114539321","0.512840376530599","0.600897852548043","2"
"Some worries","2009","Part Time","Single parent ","180","0.492801763322525","0.439815897904035","0.545787628741015","2"
"Some worries","2009","Full Time","Couple + C. LE 16 ","796","0.587975937438612","0.562230184124347","0.613721690752877","2"
"Some worries","2009","Full Time","1-pers.-HH","552","0.538356681531696","0.507411798695319","0.569301564368073","2"
"Some worries","2009","Full Time","Single parent ","208","0.548491176279429","0.496869520962311","0.600112831596546","2"
"Some worries","2009","Part Time","Couple + C. GT 16 ","502","0.561022091085302","0.52808379246654","0.593960389704064","2"
"Some worries","2009","Part Time","Couple + C. LE and GT 16","219","0.563206225533716","0.513662384953802","0.61275006611363","2"
"Some worries","2009","Full Time","Couple + C. GT 16 ","832","0.57855878228914","0.553125286379343","0.603992278198937","2"
"Some worries","2009","Part Time","Couple + C. LE 16 ","574","0.58616728156269","0.555941940938921","0.616392622186459","2"
"Some worries","2009","Full Time","(Married) couple without C. ","1255","0.559432450884623","0.538654206250388","0.580210695518858","2"
"Some worries","2009","Not Working","(Married) couple without C. ","1855","0.544094436792424","0.527281510721356","0.560907362863492","2"
"Some worries","2009","Not Working","1-pers.-HH","762","0.511482364686994","0.485780138620541","0.537184590753447","2"
"Some worries","2009","Not Working","Couple + C. GT 16 ","430","0.526390611411872","0.492442798664346","0.560338424159397","2"
"Some worries","2009","Not Working","Couple + C. LE 16 ","241","0.572022121117032","0.524814845389857","0.619229396844207","2"
"Some worries","2009","Not Working","Couple + C. LE and GT 16","161","0.530690263369989","0.474311546784814","0.587068979955164","2"
"Some worries","2009","Not Working","Single parent ","163","0.51172292586899","0.454291155949913","0.569154695788068","2"
"Some worries","2009","Part Time","(Married) couple without C. ","614","0.586249353524729","0.556998086510322","0.615500620539136","2"
"Some worries","2009","Part Time","1-pers.-HH","227","0.524674823060115","0.478012938553647","0.571336707566583","2"
"Big worries","2010","Full Time","(Married) couple without C. ","594","0.297321884752996","0.277721232507736","0.316922536998256","1"
"Big worries","2010","Full Time","1-pers.-HH","238","0.27424438569959","0.245617681927628","0.302871089471552","1"
"Big worries","2010","Full Time","Couple + C. GT 16 ","293","0.201902961788813","0.18032941926953","0.223476504308095","1"
"Big worries","2010","Full Time","Couple + C. LE 16 ","902","0.247332901911474","0.233024497364836","0.261641306458111","1"
"Big worries","2010","Full Time","Couple + C. LE and GT 16","158","0.252153381954401","0.218136101533696","0.286170662375107","1"
"Big worries","2010","Full Time","Single parent ","171","0.266405162691926","0.232288410163762","0.300521915220091","1"
"Big worries","2010","Not Working","(Married) couple without C. ","948","0.311895347106107","0.295760838071674","0.32802985614054","1"
"Big worries","2010","Not Working","1-pers.-HH","429","0.329170998196562","0.304351224452667","0.353990771940456","1"
"Big worries","2010","Not Working","Couple + C. GT 16 ","238","0.317735329198564","0.284458007451116","0.351012650946013","1"
"Big worries","2010","Not Working","Couple + C. LE 16 ","547","0.334764381229961","0.312597424460495","0.356931337999427","1"
"Big worries","2010","Not Working","Couple + C. LE and GT 16","154","0.330744516673905","0.288872920461066","0.372616112886744","1"
"Big worries","2010","Not Working","Single parent ","217","0.307420401572707","0.273041164589708","0.341799638555707","1"
"Big worries","2010","Part Time","(Married) couple without C. ","311","0.347888213961159","0.319147156444814","0.376629271477505","1"
"Big worries","2010","Part Time","1-pers.-HH","134","0.308325485403265","0.264420966264854","0.352230004541676","1"
"Big worries","2010","Part Time","Couple + C. GT 16 ","233","0.302449590775376","0.270640875221641","0.334258306329111","1"
"Big worries","2010","Part Time","Couple + C. LE 16 ","754","0.292105149852379","0.274340343958804","0.309869955745953","1"
"Big worries","2010","Part Time","Couple + C. LE and GT 16","155","0.300173481107893","0.260159277157889","0.340187685057896","1"
"Big worries","2010","Part Time","Single parent ","301","0.315210972152864","0.285447113979214","0.344974830326513","1"
"No worries","2010","Full Time","Single parent ","119","0.195607414741208","0.164995188124771","0.226219641357645","3"
"No worries","2010","Full Time","Couple + C. LE 16 ","716","0.223458712943619","0.20964438631565","0.237273039571589","3"
"No worries","2010","Full Time","Couple + C. LE and GT 16","124","0.197083005872376","0.165921327688662","0.22824468405609","3"
"No worries","2010","Not Working","Couple + C. LE 16 ","277","0.159166731765997","0.141982512791917","0.176350950740076","3"
"No worries","2010","Not Working","(Married) couple without C. ","544","0.166276741580293","0.153309405386534","0.179244077774051","3"
"No worries","2010","Not Working","1-pers.-HH","263","0.178744400213373","0.158507848308558","0.198980952118187","3"
"No worries","2010","Not Working","Couple + C. GT 16 ","137","0.166035989587032","0.139440135429892","0.192631843744172","3"
"No worries","2010","Part Time","Single parent ","141","0.210772418115523","0.184643695226022","0.236901141005023","3"
"No worries","2010","Part Time","Couple + C. LE and GT 16","79","0.14598068226966","0.115154881686787","0.176806482852533","3"
"No worries","2010","Full Time","Couple + C. GT 16 ","282","0.189717512725772","0.16864607310988","0.210788952341664","3"
"No worries","2010","Part Time","Couple + C. LE 16 ","379","0.135344719708094","0.121980345094354","0.148709094321833","3"
"No worries","2010","Full Time","(Married) couple without C. ","392","0.193797759399524","0.176847542994584","0.210747975804464","3"
"No worries","2010","Full Time","1-pers.-HH","177","0.193900738320366","0.168532444319903","0.21926903232083","3"
"No worries","2010","Part Time","(Married) couple without C. ","161","0.135124146344777","0.114495761312829","0.155752531376726","3"
"No worries","2010","Not Working","Couple + C. LE and GT 16","91","0.186223165568085","0.151577673376691","0.220868657759479","3"
"No worries","2010","Not Working","Single parent ","134","0.228648665686384","0.197358670450787","0.259938660921982","3"
"No worries","2010","Part Time","1-pers.-HH","73","0.176900481092008","0.140622400026824","0.213178562157192","3"
"No worries","2010","Part Time","Couple + C. GT 16 ","144","0.185085922518939","0.158190743643148","0.211981101394731","3"
"Some worries","2010","Full Time","Couple + C. LE and GT 16","344","0.550763612173222","0.511798044517274","0.589729179829171","2"
"Some worries","2010","Part Time","Single parent ","494","0.474016609731613","0.442028177062636","0.506005042400591","2"
