"plh0037","year","e11103","pgisced97","n","percent","lower_confidence","upper_confidence"
"Some worries","2010","Full Time","vocational + Abi","365","0.524826498245513","0.487989882432736","0.561663114058291"
"Some worries","2010","Full Time","higher vocational","426","0.517350919602997","0.482745813338331","0.551956025867662"
"Some worries","2010","Full Time","higher education","1489","0.551790715943046","0.533060129304809","0.570521302581282"
"Some worries","2010","Part Time","in school","33","0.464925530110768","0.350509869259675","0.579341190961862"
"Some worries","2010","Part Time","inadequately","38","0.595395757016779","0.479586938822343","0.711204575211214"
"Some worries","2010","Part Time","general elemantary","276","0.493539209378042","0.45224134074901","0.534837078007073"
"Some worries","2010","Part Time","middle vocational","1755","0.527583487125648","0.510398479959239","0.544768494292057"
"Some worries","2010","Part Time","vocational + Abi","321","0.535525949922626","0.494902219939912","0.576149679905341"
"Some worries","2010","Part Time","higher vocational","217","0.58853961005655","0.538193383690679","0.638885836422421"
"Some worries","2010","Part Time","higher education","733","0.529071254112054","0.502385275106427","0.555757233117681"
"Some worries","2010","Not Working","in school","160","0.479066859659837","0.42580960213613","0.532324117183545"
"Some worries","2010","Not Working","inadequately","104","0.510530273700047","0.443239762348034","0.57782078505206"
"Some worries","2010","Not Working","general elemantary","667","0.499146649132855","0.472375620185674","0.525917678080035"
"Some worries","2010","Not Working","middle vocational","2184","0.503767956821673","0.488634319146485","0.51890159449686"
"Some worries","2010","Not Working","vocational + Abi","225","0.525424132016797","0.477837415400369","0.573010848633224"
"Some worries","2010","Not Working","higher vocational","226","0.494571200951061","0.448274132955336","0.540868268946787"
"Some worries","2010","Not Working","higher education","708","0.546658853185347","0.519772867320674","0.573544839050021"
"No worries","2010","Full Time","in school","2","","",""
"No worries","2010","Full Time","inadequately","11","","",""
"No worries","2010","Full Time","general elemantary","135","0.228612528310062","0.193484949024125","0.263740107595999"
"No worries","2010","Full Time","middle vocational","883","0.194942196744584","0.183119274817124","0.206765118672044"
"No worries","2010","Full Time","vocational + Abi","128","0.168004478229667","0.140426230787136","0.195582725672198"
"No worries","2010","Full Time","higher vocational","149","0.187763471736315","0.160718991153114","0.214807952319516"
"No worries","2010","Full Time","higher education","499","0.208880177738","0.193569531979952","0.224190823496049"
"No worries","2010","Part Time","in school","14","","",""
"No worries","2010","Part Time","inadequately","19","","",""
"No worries","2010","Part Time","general elemantary","118","0.207124361264447","0.173650021353859","0.240598701175035"
"No worries","2010","Part Time","middle vocational","533","0.156396392430338","0.14389310642786","0.168899678432816"
"No worries","2010","Part Time","vocational + Abi","71","0.124065249078501","0.0972136741648543","0.150916823992147"
"No worries","2010","Part Time","higher vocational","55","0.141639384067269","0.105966192582854","0.177312575551684"
"No worries","2010","Part Time","higher education","161","0.148418502369542","0.12941185192363","0.167425152815454"
"No worries","2010","Not Working","in school","63","0.167803508292992","0.127964987982515","0.20764202860347"
"No worries","2010","Not Working","inadequately","51","0.183797939719027","0.131660545306243","0.235935334131812"
"No worries","2010","Not Working","general elemantary","266","0.175942235412875","0.155554942036795","0.196329528788955"
"No worries","2010","Not Working","middle vocational","693","0.161510089894638","0.150371392394896","0.17264878739438"
"No worries","2010","Not Working","vocational + Abi","58","0.146584625051746","0.112879002821183","0.18029024728231"
"No worries","2010","Not Working","higher vocational","81","0.182384773072167","0.146626391192488","0.218143154951846"
"No worries","2010","Not Working","higher education","245","0.210099354324905","0.188097778029289","0.232100930620522"
"Big worries","2011","Full Time","in school","","","",""
"Big worries","2011","Full Time","inadequately","8","","",""
"Big worries","2011","Full Time","general elemantary","116","0.258551850333061","0.218798901417566","0.298304799248556"
"Big worries","2011","Full Time","middle vocational","1001","0.273307084048577","0.25885718785726","0.287756980239893"
"Big worries","2011","Full Time","vocational + Abi","166","0.305857663410117","0.267592423255618","0.344122903564615"
"Big worries","2011","Full Time","higher vocational","191","0.298588245530246","0.264013146539469","0.333163344521023"
"Big worries","2011","Full Time","higher education","657","0.26525872559311","0.247169409864416","0.283348041321804"
"Big worries","2011","Part Time","in school","19","","",""
"Big worries","2011","Part Time","inadequately","14","","",""
"Big worries","2011","Part Time","general elemantary","137","0.339552672495503","0.29515297178784","0.383952373203167"
"Big worries","2011","Part Time","middle vocational","856","0.321125711442722","0.303157894049787","0.339093528835657"
"Big worries","2011","Part Time","vocational + Abi","117","0.28265986088843","0.237023928640475","0.328295793136385"
"Big worries","2011","Part Time","higher vocational","99","0.308797008560174","0.256863143403236","0.360730873717112"
"Big worries","2011","Part Time","higher education","324","0.328306065850822","0.298553988889716","0.358058142811928"
"Big worries","2011","Not Working","in school","71","0.284093172284504","0.227737298500684","0.340449046068324"
"Big worries","2011","Not Working","inadequately","35","0.230005165936754","0.156230749059443","0.303779582814064"
"Big worries","2011","Not Working","general elemantary","338","0.288538259257937","0.263166094337711","0.313910424178163"
"Big worries","2011","Not Working","middle vocational","1272","0.307625658366239","0.293604664033628","0.32164665269885"
"Big worries","2011","Not Working","vocational + Abi","80","0.276651945734331","0.223193974333081","0.33010991713558"
"Big worries","2011","Not Working","higher vocational","143","0.290567135277142","0.249344663415205","0.331789607139079"
"Big worries","2011","Not Working","higher education","412","0.312695939270396","0.287762359872306","0.337629518668486"
"Some worries","2011","Full Time","in school","2","","",""
"Some worries","2011","Full Time","inadequately","19","","",""
"Some worries","2011","Full Time","general elemantary","239","0.499786481030499","0.454389696009809","0.545183266051189"
"Some worries","2011","Full Time","middle vocational","2010","0.545874802151401","0.529731285599722","0.56201831870308"
"Some worries","2011","Full Time","vocational + Abi","309","0.578393048457178","0.537383413142887","0.61940268377147"
"Some worries","2011","Full Time","higher vocational","367","0.530496139485408","0.492790938802846","0.568201340167971"
"Some worries","2011","Full Time","higher education","1248","0.562661701040723","0.542335673294389","0.582987728787057"
"Some worries","2011","Part Time","in school","32","0.468534626139309","0.341204720123688","0.595864532154931"
"Some worries","2011","Part Time","inadequately","20","","",""
"Some worries","2011","Part Time","general elemantary","231","0.515632478434416","0.468776499888335","0.562488456980498"
"Some worries","2011","Part Time","middle vocational","1360","0.529896055052076","0.510689238156912","0.54910287194724"
"Some worries","2011","Part Time","vocational + Abi","213","0.588150004086924","0.538270069517999","0.63802993865585"
"Some worries","2011","Part Time","higher vocational","165","0.535759540908573","0.479697649011596","0.591821432805551"
"Some worries","2011","Part Time","higher education","500","0.529616762750123","0.497994066123374","0.561239459376872"
"Some worries","2011","Not Working","in school","138","0.586686934773628","0.525151777792725","0.648222091754532"
"Some worries","2011","Not Working","inadequately","64","0.563008353545889","0.476054852798374","0.649961854293404"
"Some worries","2011","Not Working","general elemantary","652","0.526416811688948","0.498456432271219","0.554377191106677"
"Some worries","2011","Not Working","middle vocational","2278","0.549794766728718","0.534679959124985","0.564909574332451"
"Some worries","2011","Not Working","vocational + Abi","144","0.558852619751775","0.499517414523302","0.618187824980248"
"Some worries","2011","Not Working","higher vocational","252","0.577758447538748","0.532913990555083","0.622602904522414"
"Some worries","2011","Not Working","higher education","676","0.509075119652627","0.482187799961789","0.535962439343464"
"No worries","2011","Full Time","in school","3","","",""
"No worries","2011","Full Time","inadequately","16","","",""
"No worries","2011","Full Time","general elemantary","111","0.241661668636439","0.202793818286299","0.28052951898658"
"No worries","2011","Full Time","middle vocational","643","0.180818113800023","0.168339252515543","0.193296975084502"
"No worries","2011","Full Time","vocational + Abi","82","0.115749288132705","0.0891807678777504","0.142317808387659"
"No worries","2011","Full Time","higher vocational","115","0.170915614984346","0.142475536027267","0.199355693941425"
"No worries","2011","Full Time","higher education","383","0.172079573366167","0.156613536532664","0.18754561019967"
"No worries","2011","Part Time","in school","8","","",""
"No worries","2011","Part Time","inadequately","13","","",""
"No worries","2011","Part Time","general elemantary","69","0.14481484907008","0.111820163334078","0.177809534806082"
"No worries","2011","Part Time","middle vocational","378","0.148978233505202","0.135275890040725","0.162680576969679"
"No worries","2011","Part Time","vocational + Abi","44","0.129190135024646","0.0951972021914088","0.163183067857883"
"No worries","2011","Part Time","higher vocational","40","0.155443450531253","0.114713687776143","0.196173213286363"
"No worries","2011","Part Time","higher education","133","0.142077171399055","0.119957514549033","0.164196828249077"
"No worries","2011","Not Working","in school","37","0.129219892941867","0.0873019969794143","0.17113778890432"
"No worries","2011","Not Working","inadequately","26","","",""
"No worries","2011","Not Working","general elemantary","235","0.185044929053115","0.163298624096643","0.206791234009587"
"No worries","2011","Not Working","middle vocational","612","0.142579574905043","0.131957175590156","0.15320197421993"
"No worries","2011","Not Working","vocational + Abi","45","0.164495434513894","0.120193438964913","0.208797430062875"
"No worries","2011","Not Working","higher vocational","71","0.131674417184109","0.10097379809248","0.162375036275738"
"No worries","2011","Not Working","higher education","240","0.178228941076977","0.157645708181949","0.198812173972006"
"Big worries","2012","Full Time","in school","","","",""
"Big worries","2012","Full Time","inadequately","11","","",""
"Big worries","2012","Full Time","general elemantary","101","0.240836885820181","0.201197822796434","0.280475948843929"
"Big worries","2012","Full Time","middle vocational","890","0.261052883604872","0.24657435899277","0.275531408216974"
"Big worries","2012","Full Time","vocational + Abi","144","0.270269060855437","0.23365031945931","0.306887802251563"
"Big worries","2012","Full Time","higher vocational","184","0.278072632461198","0.244809926323241","0.311335338599155"
"Big worries","2012","Full Time","higher education","528","0.23472420216088","0.217101845412247","0.252346558909513"
"Big worries","2012","Part Time","in school","18","","",""
"Big worries","2012","Part Time","inadequately","17","","",""
"Big worries","2012","Part Time","general elemantary","123","0.246603458039848","0.207341768199441","0.285865147880254"
"Big worries","2012","Part Time","middle vocational","745","0.283730758603165","0.266070013326185","0.301391503880145"
"Big worries","2012","Part Time","vocational + Abi","113","0.31696037164483","0.27023948914486","0.3636812541448"
"Big worries","2012","Part Time","higher vocational","72","0.270859292479162","0.217353266440169","0.324365318518154"
"Big worries","2012","Part Time","higher education","341","0.356586511747707","0.327489374502279","0.385683648993135"
"Big worries","2012","Not Working","in school","60","0.259524499223807","0.200514625067999","0.318534373379614"
"Big worries","2012","Not Working","inadequately","43","0.317599636617242","0.237263145496232","0.397936127738253"
"Big worries","2012","Not Working","general elemantary","313","0.259315228918275","0.234435784250443","0.284194673586107"
"Big worries","2012","Not Working","middle vocational","1235","0.299956446836952","0.286156997836151","0.313755895837753"
"Big worries","2012","Not Working","vocational + Abi","70","0.25747935017136","0.204735528081964","0.310223172260756"
"Big worries","2012","Not Working","higher vocational","143","0.286916306325707","0.246619254069087","0.327213358582327"
"Big worries","2012","Not Working","higher education","405","0.300197262346298","0.276041086455865","0.324353438236732"
"Some worries","2012","Full Time","in school","","","",""
"Some worries","2012","Full Time","inadequately","22","","",""
"Some worries","2012","Full Time","general elemantary","227","0.492664689420923","0.446318120037641","0.539011258804205"
"Some worries","2012","Full Time","middle vocational","1895","0.526022648473383","0.509562475349827","0.542482821596938"
"Some worries","2012","Full Time","vocational + Abi","298","0.497199345848783","0.455971840336927","0.538426851360639"
"Some worries","2012","Full Time","higher vocational","377","0.507309952692741","0.470194455048827","0.544425450336655"
"Some worries","2012","Full Time","higher education","1284","0.562490185495121","0.541863595394267","0.583116775595975"
"Some worries","2012","Part Time","in school","35","0.494963842443298","0.375246060206785","0.614681624679812"
"Some worries","2012","Part Time","inadequately","27","","",""
"Some worries","2012","Part Time","general elemantary","253","0.578688396646775","0.533712307115028","0.623664486178523"
"Some worries","2012","Part Time","middle vocational","1379","0.560696573925765","0.541253545435246","0.580139602416285"
"Some worries","2012","Part Time","vocational + Abi","220","0.5378837743913","0.487822092781024","0.587945456001576"
"Some worries","2012","Part Time","higher vocational","152","0.575786293069598","0.516282018689058","0.635290567450137"
"Some worries","2012","Part Time","higher education","530","0.484385160201264","0.454026622758168","0.51474369764436"
"Some worries","2012","Not Working","in school","109","0.539040495699339","0.471940538365612","0.606140453033066"
"Some worries","2012","Not Working","inadequately","53","0.438938161718758","0.353301393135409","0.524574930302108"
"Some worries","2012","Not Working","general elemantary","640","0.546956624743771","0.518697656664193","0.575215592823349"
"Some worries","2012","Not Working","middle vocational","2308","0.538425863112973","0.523413335995445","0.553438390230501"
"Some worries","2012","Not Working","vocational + Abi","145","0.548302298204082","0.488270672970019","0.608333923438145"
"Some worries","2012","Not Working","higher vocational","278","0.58534265361844","0.541451683686868","0.629233623550012"
"Some worries","2012","Not Working","higher education","723","0.507888816561403","0.48154049571189","0.534237137410917"
"No worries","2012","Full Time","in school","","","",""
"No worries","2012","Full Time","inadequately","13","","",""
"No worries","2012","Full Time","general elemantary","119","0.266498424758896","0.225511797893777","0.307485051624015"
"No worries","2012","Full Time","middle vocational","750","0.212924467921745","0.199429421802301","0.226419514041189"
"No worries","2012","Full Time","vocational + Abi","123","0.232531593295781","0.197698254481287","0.267364932110274"
"No worries","2012","Full Time","higher vocational","136","0.214617414846061","0.184138127016275","0.245096702675846"
"No worries","2012","Full Time","higher education","410","0.202785612343999","0.186067694103277","0.219503530584722"
"No worries","2012","Part Time","in school","14","","",""
"No worries","2012","Part Time","inadequately","10","","",""
"No worries","2012","Part Time","general elemantary","87","0.174708145313377","0.140120742520958","0.209295548105796"
"No worries","2012","Part Time","middle vocational","379","0.155572667471069","0.14137341581235","0.169771919129789"
"No worries","2012","Part Time","vocational + Abi","48","0.14515585396387","0.10978493431069","0.180526773617051"
"No worries","2012","Part Time","higher vocational","41","0.153354414451241","0.109970961094726","0.196737867807755"
"No worries","2012","Part Time","higher education","170","0.159028328051029","0.136813106120781","0.181243549981278"
"No worries","2012","Not Working","in school","43","0.201435005076854","0.147446317906982","0.255423692246727"
"No worries","2012","Not Working","inadequately","33","0.243462201663999","0.169402096563664","0.317522306764335"
"No worries","2012","Not Working","general elemantary","239","0.193728146337954","0.171292061455701","0.216164231220208"
"No worries","2012","Not Working","middle vocational","693","0.161617690050075","0.150532692130629","0.172702687969521"
"No worries","2012","Not Working","vocational + Abi","49","0.194218351624558","0.146498405401913","0.241938297847203"
"No worries","2012","Not Working","higher vocational","63","0.127741040055853","0.0980029307280491","0.157479149383657"
"No worries","2012","Not Working","higher education","255","0.191913921092298","0.171159097187285","0.212668744997312"
"Big worries","2013","Full Time","in school","","","",""
"Big worries","2013","Full Time","inadequately","6","","",""
"Big worries","2013","Full Time","general elemantary","93","0.237007282230445","0.19507093642435","0.27894362803654"
"Big worries","2013","Full Time","middle vocational","765","0.232869672543085","0.218286915148824","0.247452429937345"
"Big worries","2013","Full Time","vocational + Abi","136","0.242860474335192","0.206004084065113","0.279716864605271"
"Big worries","2013","Full Time","higher vocational","134","0.222026566700169","0.189152853612326","0.254900279788012"
"Big worries","2013","Full Time","higher education","516","0.255767818753583","0.237156328598778","0.274379308908388"
"Big worries","2013","Part Time","in school","13","","",""
"Big worries","2013","Part Time","inadequately","11","","",""
"Big worries","2013","Part Time","general elemantary","97","0.251926859092953","0.208786619040158","0.295067099145749"
"Big worries","2013","Part Time","middle vocational","655","0.276944208849604","0.258844103893219","0.295044313805989"
"Big worries","2013","Part Time","vocational + Abi","90","0.276888815822753","0.229740597276487","0.324037034369018"
"Big worries","2013","Part Time","higher vocational","60","0.227675357343192","0.177471318892893","0.27787939579349"
"Big worries","2013","Part Time","higher education","295","0.281679575230748","0.254088285209934","0.309270865251563"
"Big worries","2013","Not Working","in school","59","0.278953390126994","0.215843893296139","0.342062886957848"
"Big worries","2013","Not Working","inadequately","30","0.218642052197324","0.141750528655339","0.295533575739308"
"Big worries","2013","Not Working","general elemantary","235","0.220733935911812","0.195731171263361","0.245736700560263"
"Big worries","2013","Not Working","middle vocational","1035","0.277760844905913","0.26358524543419","0.291936444377636"
"Big worries","2013","Not Working","vocational + Abi","65","0.297520358960742","0.239069704846517","0.355971013074967"
"Big worries","2013","Not Working","higher vocational","129","0.30372380431821","0.260997210218517","0.346450398417903"
"Big worries","2013","Not Working","higher education","349","0.258036337080795","0.234520847608247","0.281551826553344"
"Some worries","2013","Full Time","in school","","","",""
"Some worries","2013","Full Time","inadequately","18","","",""
"Some worries","2013","Full Time","general elemantary","201","0.492041528250887","0.442739529481507","0.541343527020267"
"Some worries","2013","Full Time","middle vocational","1767","0.542939225199183","0.525751785262491","0.560126665135875"
"Some worries","2013","Full Time","vocational + Abi","291","0.567840802469241","0.525263161326797","0.610418443611685"
"Some worries","2013","Full Time","higher vocational","348","0.549014526077652","0.509656156455801","0.588372895699503"
"Some worries","2013","Full Time","higher education","1180","0.542213078768034","0.520960058355683","0.563466099180384"
"Some worries","2013","Part Time","in school","35","0.553948239954486","0.431202892837955","0.676693587071017"
"Some worries","2013","Part Time","inadequately","18","","",""
"Some worries","2013","Part Time","general elemantary","218","0.552751009799742","0.503341249498573","0.60216077010091"
"Some worries","2013","Part Time","middle vocational","1274","0.54733713158212","0.527203879268742","0.567470383895498"
"Some worries","2013","Part Time","vocational + Abi","191","0.521116194125483","0.468479039863027","0.573753348387939"
"Some worries","2013","Part Time","higher vocational","162","0.575966650184962","0.516799674606237","0.635133625763686"
"Some worries","2013","Part Time","higher education","544","0.536857851603828","0.50627189785446","0.567443805353196"
"Some worries","2013","Not Working","in school","94","0.466253991640789","0.396055815670613","0.536452167610965"
"Some worries","2013","Not Working","inadequately","51","0.50149925546579","0.408483899256641","0.594514611674939"
"Some worries","2013","Not Working","general elemantary","580","0.554984684918008","0.525024907990026","0.584944461845989"
"Some worries","2013","Not Working","middle vocational","2058","0.525976875664138","0.510173549753912","0.541780201574363"
"Some worries","2013","Not Working","vocational + Abi","124","0.536499594471125","0.472743175173792","0.600256013768458"
"Some worries","2013","Not Working","higher vocational","239","0.521357459411108","0.474944257636858","0.567770661185359"
"Some worries","2013","Not Working","higher education","699","0.514763220213685","0.487903413629378","0.541623026797993"
"No worries","2013","Full Time","in school","3","","",""
"No worries","2013","Full Time","inadequately","16","","",""
"No worries","2013","Full Time","general elemantary","101","0.270951189518668","0.227120997120859","0.314781381916476"
"No worries","2013","Full Time","middle vocational","695","0.224191102257733","0.209801951177163","0.238580253338302"
"No worries","2013","Full Time","vocational + Abi","93","0.189298723195567","0.155628136019162","0.222969310371972"
"No worries","2013","Full Time","higher vocational","132","0.228958907222179","0.195724997217254","0.262192817227105"
"No worries","2013","Full Time","higher education","415","0.202019102478383","0.184891505288837","0.219146699667928"
"No worries","2013","Part Time","in school","15","","",""
"No worries","2013","Part Time","inadequately","10","","",""
"No worries","2013","Part Time","general elemantary","74","0.195322131107305","0.155925412913753","0.234718849300857"
"No worries","2013","Part Time","middle vocational","419","0.175718659568276","0.160324863817928","0.191112455318625"
"No worries","2013","Part Time","vocational + Abi","65","0.201994990051765","0.15969082288523","0.244299157218299"
"No worries","2013","Part Time","higher vocational","46","0.196357992471847","0.148798599745011","0.243917385198683"
"No worries","2013","Part Time","higher education","182","0.181462573165423","0.157822543162512","0.205102603168335"
"No worries","2013","Not Working","in school","41","0.254792618232217","0.193475855061362","0.316109381403073"
"No worries","2013","Not Working","inadequately","30","0.279858692336886","0.196343619660707","0.363373765013065"
"No worries","2013","Not Working","general elemantary","242","0.22428137917018","0.199135934809809","0.249426823530552"
"No worries","2013","Not Working","middle vocational","742","0.196262279429949","0.183692113759508","0.20883244510039"
"No worries","2013","Not Working","vocational + Abi","46","0.165980046568133","0.118410356546773","0.213549736589492"
"No worries","2013","Not Working","higher vocational","77","0.174918736270682","0.139621994830727","0.210215477710636"
"No worries","2013","Not Working","higher education","282","0.22720044270552","0.204680862549498","0.249720022861541"
"Big worries","2014","Full Time","in school","2","","",""
"Big worries","2014","Full Time","inadequately","24","","",""
"Big worries","2014","Full Time","general elemantary","168","0.21268532147804","0.183819602843885","0.241551040112195"
"Big worries","2014","Full Time","middle vocational","1105","0.25538759112118","0.242659214888616","0.268115967353744"
"Big worries","2014","Full Time","vocational + Abi","246","0.288291635242899","0.258893639159336","0.317689631326462"
"Big worries","2014","Full Time","higher vocational","197","0.23754228164851","0.207695265642864","0.267389297654157"
"Big worries","2014","Full Time","higher education","767","0.239048409390741","0.223691503989854","0.254405314791628"
"Big worries","2014","Part Time","in school","25","","",""
"Big worries","2014","Part Time","inadequately","28","","",""
"Big worries","2014","Part Time","general elemantary","224","0.269712126579252","0.239409395870994","0.300014857287511"
"Big worries","2014","Part Time","middle vocational","992","0.271103329019618","0.256453553508314","0.285753104530922"
"Big worries","2014","Part Time","vocational + Abi","185","0.246192031977774","0.215005760004727","0.277378303950821"
"Big worries","2014","Part Time","higher vocational","91","0.234034698939941","0.190053428892616","0.278015968987265"
"Big worries","2014","Part Time","higher education","547","0.304480775074359","0.28254064255595","0.326420907592769"
