"year","education","pgcasmin","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"2003","college entrance qualification","(0) in school","","","","","","","","","","","","","",""
"2003","college entrance qualification","(1a) inadequately completed","","","","","","","","","","","","","",""
"2003","college entrance qualification","(1b) general elementary school","","","","","","","","","","","","","",""
"2003","college entrance qualification","(1c) basic vocational qualification","","","","","","","","","","","","","",""
"2003","college entrance qualification","(2a) intermediate vocational","","","","","","","","","","","","","",""
"2003","college entrance qualification","(2b) intermediate general qualification","","","","","","","","","","","","","",""
"2003","college entrance qualification","(2c_gen) general maturity certificate","2.62","3","788","1","2","3","4","5","2.55","2.69","1","5","2","3"
"2003","college entrance qualification","(2c_voc) vocational maturity certificate","3.1","3","1337","2","2","4","4","5","3.05","3.15","1","5","3","3"
"2003","college entrance qualification","(3a) lower tertiary education","3.11","3","1012","2","2","4","4","5","3.05","3.17","1","5","3","3"
"2003","college entrance qualification","(3b) higher tertiary education","3.1","3","2295","2","2","4","4","5","3.06","3.14","1","5","3","3"
"2003","lower secondary degree","(0) in school","","","","","","","","","","","","","",""
"2003","lower secondary degree","(1a) inadequately completed","","","","","","","","","","","","","",""
"2003","lower secondary degree","(1b) general elementary school","3.84","4","1734","2","3","5","5","5","3.79","3.89","1","5","4","4"
"2003","lower secondary degree","(1c) basic vocational qualification","3.7","4","5888","2","3","5","5","5","3.67","3.73","1","5","4","4"
"2003","lower secondary degree","(2a) intermediate vocational","","","","","","","","","","","","","",""
"2003","lower secondary degree","(2b) intermediate general qualification","","","","","","","","","","","","","",""
"2003","lower secondary degree","(2c_gen) general maturity certificate","","","","","","","","","","","","","",""
"2003","lower secondary degree","(2c_voc) vocational maturity certificate","3.44","4","32","2","3","4","5","5","3.11","3.77","2","5","3","4"
"2003","lower secondary degree","(3a) lower tertiary education","3.63","4","149","2","3","4","5","5","3.47","3.79","1","5","4","4"
"2003","lower secondary degree","(3b) higher tertiary education","3.6","3","44","2","3","5","5","5","3.28","3.92","1","5","3","4"
"2003","no degree/no degree yet","(0) in school","2.52","2","617","1","2","3","4","5","2.45","2.59","1","5","2","3"
