"year","bula_h","hgtyp1hh","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"2003","Baden-Württemberg","(Married) couple without C.","3.63","4","806","2","3","4","5","5","3.56","3.7","1","5","4","4"
"2003","Baden-Württemberg","1-pers.-HH","3.42","3","324","2","3","4","5","5","3.29","3.55","1","5","3","4"
"2003","Baden-Württemberg","Couple + C. GT 16 ","3.19","3","465","2","3","4","4","5","3.09","3.29","1","5","3","3"
"2003","Baden-Württemberg","Couple + C. LE 16","3.34","3","609","2","3","4","5","5","3.26","3.42","1","5","3","3"
"2003","Baden-Württemberg","Couple + C. LE and GT 16","3.4","3","294","2","3","4","5","5","3.28","3.52","1","5","3","3"
"2003","Baden-Württemberg","Single parent","3.41","3","132","2","3","4","5","5","3.21","3.61","1","5","3","4"
"2003","Bavaria","(Married) couple without C.","3.72","4","981","2","3","5","5","5","3.65","3.79","1","5","4","4"
"2003","Bavaria","1-pers.-HH","3.44","3","397","2","3","5","5","5","3.32","3.56","1","5","3","4"
"2003","Bavaria","Couple + C. GT 16 ","3.32","3","587","2","3","4","5","5","3.24","3.4","1","5","3","3"
"2003","Bavaria","Couple + C. LE 16","3.29","3","656","2","3","4","5","5","3.21","3.37","1","5","3","3"
"2003","Bavaria","Couple + C. LE and GT 16","3.38","3","254","2","3","4","5","5","3.25","3.51","1","5","3","3"
"2003","Bavaria","Single parent","3.29","3","172","2","2","4","5","5","3.13","3.45","1","5","3","4"
"2003","Berlin","(Married) couple without C.","3.45","3","224","2","3","4","5","5","3.31","3.59","1","5","3","3"
"2003","Berlin","1-pers.-HH","3.25","3","200","2","2","4","5","5","3.09","3.41","1","5","3","3"
"2003","Berlin","Couple + C. GT 16 ","3.37","3","140","2","3","4","5","5","3.18","3.56","1","5","3","3"
"2003","Berlin","Couple + C. LE 16","3.29","3","134","2","3","4","5","5","3.11","3.47","1","5","3","3"
"2003","Berlin","Couple + C. LE and GT 16","2.67","2","47","2","2","3","4","5","2.35","2.99","1","5","2","3"
"2003","Berlin","Single parent","3.18","3","64","2","3","4","4","5","2.91","3.45","1","5","3","3"
"2003","Brandenburg","(Married) couple without C.","3.72","4","345","2","3","5","5","5","3.61","3.83","1","5","3","4"
"2003","Brandenburg","1-pers.-HH","3.61","4","116","2","3","5","5","5","3.39","3.83","1","5","3","4"
"2003","Brandenburg","Couple + C. GT 16 ","3.08","3","190","2","2","4","4","5","2.93","3.23","1","5","3","3"
"2003","Brandenburg","Couple + C. LE 16","3.44","3.39","151","2","3","4","5","5","3.29","3.59","1","5","3","4"
"2003","Brandenburg","Couple + C. LE and GT 16","3.26","3","64","2","3","4","5","5","3.04","3.48","2","5","3","3"
"2003","Brandenburg","Single parent","2.81","3","48","1","2","4","5","5","2.47","3.15","1","5","3","4"
"2003","Bremen","(Married) couple without C.","3.55","3","64","2","3","4","5","5","3.28","3.82","1","5","3","4"
"2003","Bremen","1-pers.-HH","3.45","3","36","2","2","5","5","5","3.03","3.87","2","5","3","5"
"2003","Bremen","Couple + C. GT 16 ","","","","","","","","","","","","","",""
"2003","Bremen","Couple + C. LE 16","","","","","","","","","","","","","",""
"2003","Bremen","Couple + C. LE and GT 16","","","","","","","","","","","","","",""
"2003","Bremen","Single parent","","","","","","","","","","","","","",""
"2003","Hamburg","(Married) couple without C.","3.55","3.56","99","2","3","4","5","5","3.34","3.76","1","5","3","4"
"2003","Hamburg","1-pers.-HH","3.33","3","72","2","2","4","5","5","3.07","3.59","1","5","3","4"
"2003","Hamburg","Couple + C. GT 16 ","","","","","","","","","","","","","",""
"2003","Hamburg","Couple + C. LE 16","3.01","3","61","2","2","4","4","5","2.78","3.24","1","5","3","3"
"2003","Hamburg","Couple + C. LE and GT 16","","","","","","","","","","","","","",""
"2003","Hamburg","Single parent","","","","","","","","","","","","","",""
"2003","Hesse","(Married) couple without C.","3.62","4","538","2","3","4","5","5","3.53","3.71","1","5","3","4"
