"plj0588","year","hgtyp1hh","regtyp","n","percent","lower_confidence","upper_confidence","value"
"Very often","2018","(Married) couple without C. ","Rural Area","1","","","","1"
"Very often","2018","Couple + C. GT 16 ","Rural Area","","","","","1"
"Never","2019","1-pers.-HH","Urban Area","1","","","","5"
"Never","2019","1-pers.-HH","Rural Area","1","","","","5"
"Never","2019","(Married) couple without C. ","Urban Area","5","","","","5"
"Never","2019","(Married) couple without C. ","Rural Area","3","","","","5"
"Never","2019","Single parent ","Urban Area","6","","","","5"
"Never","2019","Single parent ","Rural Area","3","","","","5"
"Never","2019","Couple + C. LE 16 ","Urban Area","32","0.611891630508652","0.489599944054284","0.73418331696302","5"
"Never","2019","Couple + C. LE 16 ","Rural Area","11","","","","5"
"Never","2019","Couple + C. GT 16 ","Urban Area","4","","","","5"
"Never","2019","Couple + C. GT 16 ","Rural Area","3","","","","5"
"Never","2019","Couple + C. LE and GT 16","Urban Area","27","","","","5"
"Never","2019","Couple + C. LE and GT 16","Rural Area","10","","","","5"
"Often","2019","1-pers.-HH","Urban Area","1","","","","2"
"Often","2019","1-pers.-HH","Rural Area","","","","","2"
"Often","2019","(Married) couple without C. ","Urban Area","1","","","","2"
"Often","2019","(Married) couple without C. ","Rural Area","","","","","2"
"Often","2019","Single parent ","Urban Area","2","","","","2"
"Often","2019","Single parent ","Rural Area","","","","","2"
"Often","2019","Couple + C. LE 16 ","Urban Area","4","","","","2"
"Often","2019","Couple + C. LE 16 ","Rural Area","3","","","","2"
"Often","2019","Couple + C. LE and GT 16","Rural Area","1","","","","2"
"Often","2019","Couple + C. GT 16 ","Urban Area","","","","","2"
"Often","2019","Couple + C. LE and GT 16","Urban Area","2","","","","2"
"Often","2019","Couple + C. GT 16 ","Rural Area","","","","","2"
"Rarely ","2019","1-pers.-HH","Urban Area","1","","","","4"
"Rarely ","2019","1-pers.-HH","Rural Area","","","","","4"
"Rarely ","2019","(Married) couple without C. ","Urban Area","3","","","","4"
"Rarely ","2019","(Married) couple without C. ","Rural Area","","","","","4"
"Rarely ","2019","Single parent ","Rural Area","","","","","4"
"Rarely ","2019","Couple + C. LE and GT 16","Rural Area","5","","","","4"
"Rarely ","2019","Single parent ","Urban Area","2","","","","4"
"Rarely ","2019","Couple + C. LE and GT 16","Urban Area","8","","","","4"
"Rarely ","2019","Couple + C. GT 16 ","Urban Area","2","","","","4"
"Rarely ","2019","Couple + C. LE 16 ","Urban Area","14","","","","4"
"Rarely ","2019","Couple + C. LE 16 ","Rural Area","16","","","","4"
"Rarely ","2019","Couple + C. GT 16 ","Rural Area","2","","","","4"
"Sometimes","2019","Couple + C. LE and GT 16","Urban Area","7","","","","3"
"Sometimes","2019","1-pers.-HH","Urban Area","","","","","3"
"Sometimes","2019","(Married) couple without C. ","Rural Area","1","","","","3"
"Sometimes","2019","Single parent ","Urban Area","2","","","","3"
"Sometimes","2019","Single parent ","Rural Area","2","","","","3"
"Sometimes","2019","Couple + C. LE 16 ","Urban Area","10","","","","3"
"Sometimes","2019","Couple + C. LE 16 ","Rural Area","13","","","","3"
"Sometimes","2019","Couple + C. GT 16 ","Rural Area","2","","","","3"
"Sometimes","2019","1-pers.-HH","Rural Area","1","","","","3"
"Sometimes","2019","Couple + C. LE and GT 16","Rural Area","2","","","","3"
"Sometimes","2019","Couple + C. GT 16 ","Urban Area","6","","","","3"
"Sometimes","2019","(Married) couple without C. ","Urban Area","3","","","","3"
"Very often","2019","1-pers.-HH","Urban Area","","","","","1"
"Very often","2019","1-pers.-HH","Rural Area","","","","","1"
"Very often","2019","Couple + C. LE and GT 16","Rural Area","1","","","","1"
"Very often","2019","Single parent ","Urban Area","","","","","1"
"Very often","2019","Single parent ","Rural Area","1","","","","1"
"Very often","2019","Couple + C. LE 16 ","Urban Area","1","","","","1"
"Very often","2019","Couple + C. LE 16 ","Rural Area","1","","","","1"
"Very often","2019","Couple + C. LE and GT 16","Urban Area","2","","","","1"
"Very often","2019","(Married) couple without C. ","Rural Area","","","","","1"
"Very often","2019","Couple + C. GT 16 ","Urban Area","","","","","1"
"Very often","2019","Couple + C. GT 16 ","Rural Area","","","","","1"
"Very often","2019","(Married) couple without C. ","Urban Area","","","","","1"
