"plj0588","year","e11103","hgtyp1hh","n","percent","lower_confidence","upper_confidence","value"
"Never","2013","Full Time","1-pers.-HH","275","0.225046710639587","0.201378981035679","0.248714440243496","5"
"Never","2013","Full Time","(Married) couple without C. ","668","0.26357161077189","0.245811775577681","0.281331445966099","5"
"Never","2013","Full Time","Couple + C. LE 16 ","950","0.30071892072872","0.284417796204938","0.317020045252502","5"
"Never","2013","Full Time","Couple + C. GT 16 ","372","0.270183936650551","0.24541820950452","0.294949663796583","5"
"Never","2013","Full Time","Couple + C. LE and GT 16","236","0.330380143145969","0.297868329495668","0.362891956796269","5"
"Never","2013","Part Time","1-pers.-HH","143","0.235516872150911","0.201592968586721","0.269440775715101","5"
"Never","2013","Part Time","(Married) couple without C. ","417","0.284291902704511","0.260212076097334","0.308371729311688","5"
"Never","2013","Part Time","Single parent ","270","0.27052425014793","0.243981220884943","0.297067279410917","5"
"Never","2013","Part Time","Couple + C. LE 16 ","655","0.276980579981881","0.259001839900496","0.294959320063266","5"
"Never","2013","Part Time","Couple + C. GT 16 ","248","0.264828556944463","0.235642356915827","0.294014756973099","5"
"Never","2013","Not Working","1-pers.-HH","579","0.314570232379542","0.292956288695069","0.336184176064015","5"
"Never","2013","Not Working","(Married) couple without C. ","1392","0.349212347348431","0.334262167428119","0.364162527268743","5"
"Never","2013","Not Working","Single parent ","170","0.244982368660988","0.21279896335617","0.277165773965806","5"
"Never","2013","Full Time","Single parent ","232","0.332907216115244","0.30100059555626","0.364813836674229","5"
"Never","2013","Part Time","Couple + C. LE and GT 16","195","0.319553114316838","0.285180938331396","0.35392529030228","5"
"Never","2013","Not Working","Couple + C. GT 16 ","190","0.295135425483075","0.26046966107425","0.3298011898919","5"
"Never","2013","Not Working","Couple + C. LE and GT 16","138","0.26602942350971","0.227374893762526","0.304683953256894","5"
"Never","2013","Not Working","Couple + C. LE 16 ","245","0.22793666703888","0.202574854189814","0.253298479887945","5"
"Often","2013","Full Time","1-pers.-HH","75","0.0667146618657771","0.0525730026528203","0.0808563210787339","2"
"Often","2013","Full Time","(Married) couple without C. ","84","0.0396327164312743","0.0317682375011289","0.0474971953614196","2"
"Often","2013","Part Time","Single parent ","90","0.085561374882243","0.0688482324753778","0.102274517289108","2"
"Often","2013","Part Time","Couple + C. LE 16 ","115","0.0399948545453189","0.032122612228515","0.0478670968621229","2"
"Often","2013","Not Working","Couple + C. GT 16 ","36","0.0447975992476728","0.0290754345586406","0.060519763936705","2"
"Often","2013","Not Working","Couple + C. LE and GT 16","29","","","","2"
"Often","2013","Full Time","Single parent ","45","0.0419172207520925","0.0283489707003848","0.0554854708038002","2"
"Often","2013","Full Time","Couple + C. LE 16 ","100","0.0329107737944882","0.0265689580696658","0.0392525895193107","2"
"Often","2013","Full Time","Couple + C. GT 16 ","50","0.038244080928277","0.0275478896583662","0.0489402721981878","2"
"Often","2013","Full Time","Couple + C. LE and GT 16","26","","","","2"
"Often","2013","Part Time","1-pers.-HH","59","0.113285998143278","0.0879469232030436","0.138625073083513","2"
"Often","2013","Part Time","(Married) couple without C. ","57","0.034198133585043","0.0244964218293813","0.0438998453407047","2"
"Often","2013","Part Time","Couple + C. GT 16 ","31","0.0483073499779438","0.0341247518333357","0.0624899481225518","2"
"Often","2013","Part Time","Couple + C. LE and GT 16","28","","","","2"
"Often","2013","Not Working","1-pers.-HH","154","0.0887409924791344","0.0755043822353863","0.101977602722883","2"
"Often","2013","Not Working","(Married) couple without C. ","167","0.0432572425546732","0.0368774144259864","0.04963707068336","2"
"Often","2013","Not Working","Single parent ","74","0.100021834976492","0.0775701247440039","0.12247354520898","2"
"Often","2013","Not Working","Couple + C. LE 16 ","66","0.0833809370842233","0.0666671617019231","0.100094712466523","2"
"Rarely ","2013","Full Time","(Married) couple without C. ","1196","0.527191306861747","0.507065597274347","0.547317016449147","4"
"Rarely ","2013","Full Time","1-pers.-HH","573","0.482600340906629","0.454280593038886","0.510920088774372","4"
"Rarely ","2013","Full Time","Single parent ","375","0.432718663702512","0.399173636913372","0.466263690491653","4"
"Rarely ","2013","Full Time","Couple + C. LE 16 ","1489","0.487030008148861","0.469262147487671","0.504797868810051","4"
"Rarely ","2013","Full Time","Couple + C. GT 16 ","565","0.480658382794628","0.452793357882205","0.508523407707052","4"
"Rarely ","2013","Not Working","Couple + C. GT 16 ","265","0.409464601386335","0.372090701534205","0.446838501238465","4"
"Rarely ","2013","Not Working","Couple + C. LE and GT 16","234","0.478356509843454","0.434658770205217","0.522054249481691","4"
"Rarely ","2013","Full Time","Couple + C. LE and GT 16","393","0.467886173724379","0.433396233288224","0.502376114160534","4"
"Rarely ","2013","Part Time","1-pers.-HH","266","0.432597680983079","0.39298825928109","0.472207102685068","4"
"Rarely ","2013","Part Time","(Married) couple without C. ","618","0.468766055900889","0.442126674753455","0.495405437048322","4"
"Rarely ","2013","Part Time","Single parent ","443","0.415233822293277","0.385790999934838","0.444676644651716","4"
"Rarely ","2013","Part Time","Couple + C. LE 16 ","1095","0.45122581691861","0.431233946949584","0.471217686887636","4"
"Rarely ","2013","Part Time","Couple + C. GT 16 ","417","0.461219479725076","0.428246317710912","0.49419264173924","4"
"Rarely ","2013","Part Time","Couple + C. LE and GT 16","331","0.40511032876355","0.36892410565891","0.44129655186819","4"
"Rarely ","2013","Not Working","1-pers.-HH","573","0.322227149165022","0.300474263758861","0.343980034571184","4"
"Rarely ","2013","Not Working","(Married) couple without C. ","1600","0.404694877375196","0.389302147964889","0.420087606785502","4"
"Rarely ","2013","Not Working","Single parent ","254","0.349626483125635","0.313942804590627","0.385310161660644","4"
"Rarely ","2013","Not Working","Couple + C. LE 16 ","448","0.417519870116311","0.387705484463374","0.447334255769248","4"
"Sometimes","2013","Part Time","Couple + C. LE and GT 16","151","0.217546195347675","0.187134300261105","0.247958090434245","3"
"Sometimes","2013","Part Time","Couple + C. GT 16 ","179","0.222769759700802","0.195246251057808","0.250293268343797","3"
"Sometimes","2013","Full Time","(Married) couple without C. ","410","0.167377846816312","0.152329204348747","0.182426489283877","3"
"Sometimes","2013","Full Time","Single parent ","174","0.182395997301368","0.156249998441304","0.208541996161431","3"
"Sometimes","2013","Full Time","1-pers.-HH","261","0.2146460598219","0.191377115789103","0.237915003854698","3"
"Sometimes","2013","Part Time","Single parent ","259","0.220126491569534","0.195369937426751","0.244883045712317","3"
"Sometimes","2013","Part Time","Couple + C. LE 16 ","493","0.22406543763027","0.207313710250007","0.240817165010533","3"
"Sometimes","2013","Not Working","1-pers.-HH","412","0.248280883949472","0.228171759498178","0.268390008400765","3"
"Sometimes","2013","Not Working","(Married) couple without C. ","718","0.195656403372074","0.18321556038842","0.208097246355728","3"
"Sometimes","2013","Not Working","Single parent ","158","0.268853437003904","0.235675754182271","0.302031119825538","3"
"Sometimes","2013","Not Working","Couple + C. LE 16 ","274","0.255681064964426","0.229307092407564","0.282055037521288","3"
"Sometimes","2013","Full Time","Couple + C. LE 16 ","494","0.178728119388406","0.165108931270095","0.192347307506717","3"
"Sometimes","2013","Full Time","Couple + C. GT 16 ","242","0.206208118847193","0.183643873216489","0.228772364477896","3"
"Sometimes","2013","Full Time","Couple + C. LE and GT 16","144","0.175824075313841","0.149511145961116","0.202137004666565","3"
"Sometimes","2013","Part Time","1-pers.-HH","121","0.202158999439805","0.170050828231421","0.234267170648189","3"
