"plj0588","year","hgtyp1hh","migback","n","percent","lower_confidence","upper_confidence","value"
"Never","2017","Single parent ","no migration background","419","0.243829081378513","0.223601111708252","0.264057051048773","5"
"Never","2017","Single parent ","direct migration background","138","0.315233169098408","0.272401382955499","0.358064955241317","5"
"Never","2017","Single parent ","indirect migration background","56","0.225651527997837","0.170540397937672","0.280762658058003","5"
"Never","2017","Couple + C. LE 16 ","no migration background","1188","0.303487057531052","0.289007375486726","0.317966739575379","5"
"Never","2017","Couple + C. LE 16 ","direct migration background","841","0.296620840397088","0.279177253845679","0.314064426948497","5"
"Never","2017","Couple + C. LE 16 ","indirect migration background","165","0.373778669919916","0.3305425474736","0.417014792366232","5"
"Never","2017","Couple + C. GT 16 ","no migration background","750","0.305004697958955","0.286920776326919","0.32308861959099","5"
"Never","2017","Couple + C. GT 16 ","direct migration background","180","0.255378791457531","0.219920309443576","0.290837273471487","5"
"Never","2017","Couple + C. GT 16 ","indirect migration background","78","0.242260651939738","0.187941810127105","0.29657949375237","5"
"Never","2017","Couple + C. LE and GT 16","no migration background","424","0.29926365502054","0.27612787476161","0.322399435279469","5"
"Never","2017","Couple + C. LE and GT 16","direct migration background","291","0.343901971970253","0.310651963600623","0.377151980339884","5"
"Never","2017","Couple + C. LE and GT 16","indirect migration background","92","0.39204842912043","0.330023830286913","0.454073027953948","5"
"Often","2017","1-pers.-HH","no migration background","226","0.0680713142389237","0.059475318864544","0.0766673096133034","2"
"Often","2017","1-pers.-HH","direct migration background","156","0.096098504397134","0.0780820054548308","0.114115003339437","2"
"Often","2017","1-pers.-HH","indirect migration background","17","","","","2"
"Often","2017","(Married) couple without C. ","no migration background","237","0.0322398741832399","0.0280996113460577","0.0363801370204222","2"
"Often","2017","Couple + C. LE 16 ","direct migration background","215","0.0697853009432856","0.0600552798336899","0.0795153220528814","2"
"Often","2017","Couple + C. LE 16 ","indirect migration background","18","","","","2"
"Often","2017","Couple + C. GT 16 ","no migration background","114","0.0461681630558636","0.0379257263256623","0.0544105997860649","2"
"Often","2017","(Married) couple without C. ","direct migration background","80","0.0688736065641675","0.0540821948028948","0.0836650183254403","2"
"Often","2017","(Married) couple without C. ","indirect migration background","13","","","","2"
"Often","2017","Single parent ","no migration background","178","0.109251010835593","0.094555321646976","0.123946700024211","2"
"Often","2017","Single parent ","direct migration background","50","0.0645703048755751","0.041913385025826","0.0872272247253242","2"
"Often","2017","Single parent ","indirect migration background","16","","","","2"
"Often","2017","Couple + C. LE 16 ","no migration background","152","0.0373234700084826","0.0313537282949394","0.0432932117220258","2"
"Often","2017","Couple + C. LE and GT 16","no migration background","77","0.0505661886156351","0.0394963242902432","0.0616360529410269","2"
"Often","2017","Couple + C. LE and GT 16","direct migration background","67","0.0392152707670719","0.0256280474153345","0.0528024941188093","2"
"Often","2017","Couple + C. GT 16 ","indirect migration background","13","","","","2"
"Often","2017","Couple + C. GT 16 ","direct migration background","42","0.0888506321161326","0.0657148026273259","0.111986461604939","2"
"Often","2017","Couple + C. LE and GT 16","indirect migration background","13","","","","2"
"Rarely ","2017","1-pers.-HH","no migration background","1380","0.412878042729236","0.396074617406515","0.429681468051956","4"
"Rarely ","2017","1-pers.-HH","direct migration background","246","0.319035751339157","0.290543067044628","0.347528435633687","4"
"Rarely ","2017","1-pers.-HH","indirect migration background","74","0.400024455018893","0.328256326549385","0.471792583488401","4"
"Rarely ","2017","(Married) couple without C. ","no migration background","3211","0.459660511094117","0.447978991740485","0.471342030447749","4"
"Rarely ","2017","(Married) couple without C. ","direct migration background","393","0.372287440913061","0.3440517449049","0.400523136921222","4"
"Rarely ","2017","(Married) couple without C. ","indirect migration background","93","0.386028875703971","0.324047988694992","0.448009762712949","4"
"Rarely ","2017","Single parent ","no migration background","714","0.418322139248642","0.395084272920439","0.441560005576845","4"
"Rarely ","2017","Single parent ","direct migration background","109","0.24181374096992","0.202340088233967","0.281287393705873","4"
"Rarely ","2017","Couple + C. LE and GT 16","no migration background","694","0.453727749494086","0.428575195990289","0.478880302997882","4"
"Rarely ","2017","Couple + C. LE and GT 16","direct migration background","197","0.267370730915674","0.236390180894086","0.298351280937262","4"
"Rarely ","2017","Couple + C. LE 16 ","direct migration background","759","0.347986356621606","0.329795646385149","0.366177066858064","4"
"Rarely ","2017","Couple + C. LE 16 ","indirect migration background","199","0.44350653135149","0.399109329587997","0.487903733114983","4"
"Rarely ","2017","Couple + C. GT 16 ","no migration background","1152","0.467866647388617","0.448268288738379","0.487465006038856","4"
"Rarely ","2017","Couple + C. GT 16 ","direct migration background","208","0.429570567453595","0.38931942176058","0.469821713146609","4"
"Rarely ","2017","Couple + C. GT 16 ","indirect migration background","94","0.458379696617559","0.395209926708334","0.521549466526784","4"
"Rarely ","2017","Couple + C. LE and GT 16","indirect migration background","95","0.450259676291511","0.387051983673057","0.513467368909965","4"
"Rarely ","2017","Single parent ","indirect migration background","94","0.400856886400375","0.336245075314639","0.465468697486111","4"
"Rarely ","2017","Couple + C. LE 16 ","no migration background","1832","0.468107696580186","0.452392888320297","0.483822504840075","4"
"Sometimes","2017","1-pers.-HH","no migration background","676","0.204706157388447","0.190935583862442","0.218476730914452","3"
"Sometimes","2017","1-pers.-HH","direct migration background","286","0.253632693463863","0.227035828131348","0.280229558796378","3"
"Sometimes","2017","1-pers.-HH","indirect migration background","40","0.299322171414007","0.232233343149656","0.366410999678359","3"
"Sometimes","2017","(Married) couple without C. ","no migration background","1178","0.18485990129049","0.175761085588024","0.193958716992956","3"
"Sometimes","2017","(Married) couple without C. ","direct migration background","286","0.24098488200501","0.21600450387563","0.265965260134391","3"
"Sometimes","2017","Couple + C. LE 16 ","direct migration background","732","0.263763642997789","0.24693472082519","0.280592565170388","3"
"Sometimes","2017","Couple + C. LE 16 ","indirect migration background","92","0.156435442757214","0.123971423084678","0.18889946242975","3"
"Sometimes","2017","Couple + C. GT 16 ","no migration background","455","0.172211221435055","0.157381298013947","0.187041144856162","3"
"Sometimes","2017","Couple + C. GT 16 ","direct migration background","142","0.203131517993142","0.170416888452362","0.235846147533922","3"
"Sometimes","2017","(Married) couple without C. ","indirect migration background","44","0.208630094433836","0.156898941134539","0.260361247733132","3"
"Sometimes","2017","Single parent ","no migration background","384","0.208425669098973","0.189290997609207","0.227560340588739","3"
"Sometimes","2017","Single parent ","direct migration background","120","0.335315367059867","0.291792908416358","0.378837825703376","3"
"Sometimes","2017","Single parent ","indirect migration background","48","0.252770494531731","0.195472140115615","0.310068848947847","3"
"Sometimes","2017","Couple + C. LE 16 ","no migration background","688","0.188481660901458","0.176164572400639","0.200798749402277","3"
"Sometimes","2017","Couple + C. GT 16 ","indirect migration background","54","0.250742997493317","0.19579157332401","0.305694421662624","3"
"Sometimes","2017","Couple + C. LE and GT 16","no migration background","297","0.190907156486165","0.171051231407483","0.210763081564848","3"
"Sometimes","2017","Couple + C. LE and GT 16","direct migration background","208","0.337958921942269","0.304848517450657","0.37106932643388","3"
"Sometimes","2017","Couple + C. LE and GT 16","indirect migration background","34","0.1171410099396","0.0762846410229273","0.157997378856273","3"
"Very often","2017","Single parent ","indirect migration background","7","","","","1"
"Very often","2017","Couple + C. GT 16 ","no migration background","19","","","","1"
"Very often","2017","1-pers.-HH","no migration background","59","0.0198341694516552","0.0150755655726719","0.0245927733306386","1"
"Very often","2017","1-pers.-HH","direct migration background","105","0.0522126415235512","0.0386140220151951","0.0658112610319073","1"
"Very often","2017","1-pers.-HH","indirect migration background","5","","","","1"
"Very often","2017","(Married) couple without C. ","no migration background","40","0.00475850673728541","0.00314545995724028","0.00637155351733053","1"
"Very often","2017","(Married) couple without C. ","direct migration background","22","","","","1"
"Very often","2017","(Married) couple without C. ","indirect migration background","4","","","","1"
"Very often","2017","Single parent ","no migration background","36","0.0201720994382791","0.0135491718279697","0.0267950270485884","1"
"Very often","2017","Single parent ","direct migration background","35","0.0430674179962299","0.0243522399863657","0.061782596006094","1"
"Very often","2017","Couple + C. LE 16 ","no migration background","13","","","","1"
"Very often","2017","Couple + C. LE 16 ","direct migration background","87","0.0218438590402304","0.0162616129104131","0.0274261051700477","1"
"Very often","2017","Couple + C. LE 16 ","indirect migration background","7","","","","1"
"Very often","2017","Couple + C. GT 16 ","direct migration background","9","","","","1"
"Very often","2017","Couple + C. GT 16 ","indirect migration background","","","","","1"
"Very often","2017","Couple + C. LE and GT 16","no migration background","13","","","","1"
"Very often","2017","Couple + C. LE and GT 16","direct migration background","21","","","","1"
"Very often","2017","Couple + C. LE and GT 16","indirect migration background","4","","","","1"
"Never","2018","Couple + C. LE 16 ","direct migration background","55","0.449882125964719","0.37053396516687","0.529230286762568","5"
"Never","2018","Couple + C. LE 16 ","indirect migration background","","","","","5"
"Never","2018","1-pers.-HH","no migration background","","","","","5"
"Never","2018","1-pers.-HH","direct migration background","1","","","","5"
"Never","2018","1-pers.-HH","indirect migration background","","","","","5"
"Never","2018","(Married) couple without C. ","no migration background","","","","","5"
"Never","2018","(Married) couple without C. ","direct migration background","8","","","","5"
"Never","2018","(Married) couple without C. ","indirect migration background","","","","","5"
"Never","2018","Single parent ","no migration background","","","","","5"
"Never","2018","Single parent ","direct migration background","4","","","","5"
"Never","2018","Single parent ","indirect migration background","","","","","5"
"Never","2018","Couple + C. LE 16 ","no migration background","","","","","5"
"Never","2018","Couple + C. GT 16 ","no migration background","","","","","5"
"Never","2018","Couple + C. GT 16 ","direct migration background","5","","","","5"
"Never","2018","Couple + C. GT 16 ","indirect migration background","","","","","5"
"Never","2018","Couple + C. LE and GT 16","no migration background","","","","","5"
"Never","2018","Couple + C. LE and GT 16","direct migration background","51","0.499604801220671","0.40442056550717","0.594789036934173","5"
"Never","2018","Couple + C. LE and GT 16","indirect migration background","","","","","5"
"Often","2018","Couple + C. LE 16 ","indirect migration background","","","","","2"
"Often","2018","Couple + C. GT 16 ","no migration background","","","","","2"
"Often","2018","Single parent ","direct migration background","1","","","","2"
"Often","2018","Single parent ","indirect migration background","","","","","2"
"Often","2018","1-pers.-HH","no migration background","","","","","2"
"Often","2018","1-pers.-HH","direct migration background","1","","","","2"
"Often","2018","1-pers.-HH","indirect migration background","","","","","2"
"Often","2018","(Married) couple without C. ","no migration background","","","","","2"
"Often","2018","(Married) couple without C. ","direct migration background","2","","","","2"
"Often","2018","(Married) couple without C. ","indirect migration background","","","","","2"
"Often","2018","Single parent ","no migration background","","","","","2"
"Often","2018","Couple + C. LE 16 ","no migration background","","","","","2"
"Often","2018","Couple + C. LE 16 ","direct migration background","20","","","","2"
"Often","2018","Couple + C. GT 16 ","direct migration background","3","","","","2"
"Often","2018","Couple + C. GT 16 ","indirect migration background","","","","","2"
"Often","2018","Couple + C. LE and GT 16","no migration background","","","","","2"
"Often","2018","Couple + C. LE and GT 16","direct migration background","7","","","","2"
"Often","2018","Couple + C. LE and GT 16","indirect migration background","","","","","2"
"Rarely ","2018","1-pers.-HH","no migration background","","","","","4"
"Rarely ","2018","1-pers.-HH","direct migration background","1","","","","4"
"Rarely ","2018","1-pers.-HH","indirect migration background","","","","","4"
"Rarely ","2018","(Married) couple without C. ","no migration background","","","","","4"
"Rarely ","2018","(Married) couple without C. ","direct migration background","5","","","","4"
"Rarely ","2018","(Married) couple without C. ","indirect migration background","","","","","4"
"Rarely ","2018","Single parent ","no migration background","","","","","4"
"Rarely ","2018","Single parent ","direct migration background","4","","","","4"
"Rarely ","2018","Couple + C. LE 16 ","indirect migration background","","","","","4"
"Rarely ","2018","Couple + C. GT 16 ","no migration background","","","","","4"
"Rarely ","2018","Couple + C. GT 16 ","direct migration background","5","","","","4"
"Rarely ","2018","Couple + C. GT 16 ","indirect migration background","","","","","4"
"Rarely ","2018","Couple + C. LE and GT 16","no migration background","","","","","4"
"Rarely ","2018","Couple + C. LE and GT 16","direct migration background","21","","","","4"
"Rarely ","2018","Couple + C. LE and GT 16","indirect migration background","","","","","4"
"Rarely ","2018","Couple + C. LE 16 ","direct migration background","17","","","","4"
"Rarely ","2018","Single parent ","indirect migration background","","","","","4"
"Rarely ","2018","Couple + C. LE 16 ","no migration background","","","","","4"
"Sometimes","2018","Couple + C. LE 16 ","direct migration background","48","0.254520622569383","0.185043964073413","0.323997281065354","3"
"Sometimes","2018","Couple + C. LE 16 ","indirect migration background","","","","","3"
"Sometimes","2018","1-pers.-HH","no migration background","","","","","3"
"Sometimes","2018","1-pers.-HH","direct migration background","3","","","","3"
"Sometimes","2018","1-pers.-HH","indirect migration background","","","","","3"
"Sometimes","2018","(Married) couple without C. ","no migration background","","","","","3"
"Sometimes","2018","Couple + C. GT 16 ","no migration background","","","","","3"
"Sometimes","2018","Couple + C. GT 16 ","direct migration background","5","","","","3"
"Sometimes","2018","Couple + C. GT 16 ","indirect migration background","","","","","3"
"Sometimes","2018","Couple + C. LE and GT 16","no migration background","","","","","3"
"Sometimes","2018","Couple + C. LE and GT 16","direct migration background","20","","","","3"
"Sometimes","2018","(Married) couple without C. ","direct migration background","4","","","","3"
"Sometimes","2018","(Married) couple without C. ","indirect migration background","","","","","3"
"Sometimes","2018","Single parent ","no migration background","","","","","3"
"Sometimes","2018","Single parent ","direct migration background","10","","","","3"
"Sometimes","2018","Couple + C. LE and GT 16","indirect migration background","","","","","3"
"Sometimes","2018","Single parent ","indirect migration background","","","","","3"
"Sometimes","2018","Couple + C. LE 16 ","no migration background","","","","","3"
"Very often","2018","1-pers.-HH","no migration background","","","","","1"
"Very often","2018","1-pers.-HH","direct migration background","2","","","","1"
"Very often","2018","1-pers.-HH","indirect migration background","","","","","1"
"Very often","2018","Couple + C. LE 16 ","indirect migration background","","","","","1"
"Very often","2018","Couple + C. LE 16 ","direct migration background","11","","","","1"
"Very often","2018","Couple + C. GT 16 ","indirect migration background","","","","","1"
"Very often","2018","(Married) couple without C. ","indirect migration background","","","","","1"
"Very often","2018","Couple + C. GT 16 ","direct migration background","1","","","","1"
"Very often","2018","Couple + C. LE 16 ","no migration background","","","","","1"
"Very often","2018","Couple + C. LE and GT 16","no migration background","","","","","1"
"Very often","2018","(Married) couple without C. ","no migration background","","","","","1"
"Very often","2018","(Married) couple without C. ","direct migration background","2","","","","1"
"Very often","2018","Couple + C. LE and GT 16","indirect migration background","","","","","1"
"Very often","2018","Single parent ","no migration background","","","","","1"
"Very often","2018","Single parent ","direct migration background","5","","","","1"
"Very often","2018","Single parent ","indirect migration background","","","","","1"
"Very often","2018","Couple + C. GT 16 ","no migration background","","","","","1"
"Very often","2018","Couple + C. LE and GT 16","direct migration background","7","","","","1"
"Never","2019","1-pers.-HH","no migration background","","","","","5"
"Never","2019","1-pers.-HH","direct migration background","2","","","","5"
"Never","2019","1-pers.-HH","indirect migration background","","","","","5"
"Never","2019","(Married) couple without C. ","no migration background","","","","","5"
"Never","2019","(Married) couple without C. ","direct migration background","8","","","","5"
"Never","2019","(Married) couple without C. ","indirect migration background","","","","","5"
"Never","2019","Single parent ","no migration background","","","","","5"
"Never","2019","Single parent ","direct migration background","9","","","","5"
"Never","2019","Single parent ","indirect migration background","","","","","5"
"Never","2019","Couple + C. LE 16 ","no migration background","","","","","5"
"Never","2019","Couple + C. LE 16 ","direct migration background","43","0.455972334240567","0.361601902589478","0.550342765891656","5"
"Never","2019","Couple + C. LE 16 ","indirect migration background","","","","","5"
"Never","2019","Couple + C. GT 16 ","no migration background","","","","","5"
"Never","2019","Couple + C. GT 16 ","direct migration background","8","","","","5"
"Never","2019","Couple + C. GT 16 ","indirect migration background","","","","","5"
"Never","2019","Couple + C. LE and GT 16","no migration background","","","","","5"
"Never","2019","Couple + C. LE and GT 16","direct migration background","38","0.503867013485749","0.383243176654029","0.624490850317469","5"
"Never","2019","Couple + C. LE and GT 16","indirect migration background","","","","","5"
"Often","2019","1-pers.-HH","indirect migration background","","","","","2"
"Often","2019","(Married) couple without C. ","no migration background","","","","","2"
"Often","2019","(Married) couple without C. ","direct migration background","1","","","","2"
"Often","2019","(Married) couple without C. ","indirect migration background","","","","","2"
"Often","2019","Single parent ","no migration background","","","","","2"
"Often","2019","Single parent ","direct migration background","2","","","","2"
"Often","2019","Single parent ","indirect migration background","","","","","2"
"Often","2019","Couple + C. LE 16 ","no migration background","","","","","2"
"Often","2019","Couple + C. LE 16 ","direct migration background","7","","","","2"
"Often","2019","Couple + C. LE 16 ","indirect migration background","","","","","2"
"Often","2019","Couple + C. GT 16 ","no migration background","","","","","2"
"Often","2019","1-pers.-HH","no migration background","","","","","2"
"Often","2019","1-pers.-HH","direct migration background","1","","","","2"
"Often","2019","Couple + C. GT 16 ","direct migration background","","","","","2"
"Often","2019","Couple + C. GT 16 ","indirect migration background","","","","","2"
"Often","2019","Couple + C. LE and GT 16","no migration background","","","","","2"
"Often","2019","Couple + C. LE and GT 16","indirect migration background","","","","","2"
"Often","2019","Couple + C. LE and GT 16","direct migration background","3","","","","2"
"Rarely ","2019","1-pers.-HH","indirect migration background","","","","","4"
"Rarely ","2019","(Married) couple without C. ","no migration background","","","","","4"
"Rarely ","2019","(Married) couple without C. ","direct migration background","3","","","","4"
"Rarely ","2019","(Married) couple without C. ","indirect migration background","","","","","4"
"Rarely ","2019","Single parent ","no migration background","","","","","4"
"Rarely ","2019","Single parent ","direct migration background","2","","","","4"
"Rarely ","2019","Couple + C. LE 16 ","direct migration background","32","0.308952506120658","0.221402534116301","0.396502478125015","4"
"Rarely ","2019","Couple + C. LE 16 ","indirect migration background","","","","","4"
"Rarely ","2019","Couple + C. GT 16 ","no migration background","","","","","4"
"Rarely ","2019","Couple + C. GT 16 ","direct migration background","4","","","","4"
"Rarely ","2019","Couple + C. GT 16 ","indirect migration background","","","","","4"
"Rarely ","2019","Couple + C. LE and GT 16","no migration background","","","","","4"
"Rarely ","2019","1-pers.-HH","no migration background","","","","","4"
"Rarely ","2019","1-pers.-HH","direct migration background","1","","","","4"
"Rarely ","2019","Single parent ","indirect migration background","","","","","4"
"Rarely ","2019","Couple + C. LE 16 ","no migration background","","","","","4"
"Rarely ","2019","Couple + C. LE and GT 16","direct migration background","13","","","","4"
"Rarely ","2019","Couple + C. LE and GT 16","indirect migration background","","","","","4"
"Sometimes","2019","1-pers.-HH","no migration background","","","","","3"
"Sometimes","2019","1-pers.-HH","direct migration background","1","","","","3"
"Sometimes","2019","Couple + C. LE 16 ","direct migration background","23","","","","3"
"Sometimes","2019","Couple + C. LE 16 ","indirect migration background","","","","","3"
"Sometimes","2019","Couple + C. GT 16 ","no migration background","","","","","3"
"Sometimes","2019","Couple + C. GT 16 ","direct migration background","8","","","","3"
"Sometimes","2019","Couple + C. GT 16 ","indirect migration background","","","","","3"
"Sometimes","2019","1-pers.-HH","indirect migration background","","","","","3"
"Sometimes","2019","(Married) couple without C. ","no migration background","","","","","3"
"Sometimes","2019","(Married) couple without C. ","direct migration background","4","","","","3"
"Sometimes","2019","(Married) couple without C. ","indirect migration background","","","","","3"
"Sometimes","2019","Single parent ","indirect migration background","","","","","3"
"Sometimes","2019","Couple + C. LE 16 ","no migration background","","","","","3"
"Sometimes","2019","Couple + C. LE and GT 16","indirect migration background","","","","","3"
"Sometimes","2019","Couple + C. LE and GT 16","no migration background","","","","","3"
"Sometimes","2019","Couple + C. LE and GT 16","direct migration background","9","","","","3"
"Sometimes","2019","Single parent ","direct migration background","4","","","","3"
"Sometimes","2019","Single parent ","no migration background","","","","","3"
"Very often","2019","1-pers.-HH","indirect migration background","","","","","1"
"Very often","2019","1-pers.-HH","no migration background","","","","","1"
"Very often","2019","1-pers.-HH","direct migration background","","","","","1"
"Very often","2019","Single parent ","no migration background","","","","","1"
"Very often","2019","Couple + C. LE and GT 16","no migration background","","","","","1"
"Very often","2019","(Married) couple without C. ","no migration background","","","","","1"
"Very often","2019","(Married) couple without C. ","direct migration background","","","","","1"
"Very often","2019","(Married) couple without C. ","indirect migration background","","","","","1"
"Very often","2019","Single parent ","direct migration background","1","","","","1"
"Very often","2019","Single parent ","indirect migration background","","","","","1"
"Very often","2019","Couple + C. LE 16 ","no migration background","","","","","1"
"Very often","2019","Couple + C. LE 16 ","direct migration background","2","","","","1"
"Very often","2019","Couple + C. LE 16 ","indirect migration background","","","","","1"
"Very often","2019","Couple + C. GT 16 ","no migration background","","","","","1"
"Very often","2019","Couple + C. GT 16 ","direct migration background","","","","","1"
"Very often","2019","Couple + C. GT 16 ","indirect migration background","","","","","1"
"Very often","2019","Couple + C. LE and GT 16","direct migration background","3","","","","1"
"Very often","2019","Couple + C. LE and GT 16","indirect migration background","","","","","1"
