"plj0588","year","bula_h","regtyp","n","percent","lower_confidence","upper_confidence","value"
"Never","2013","Thuringia","Rural Area","199","0.294922711631782","0.261093424074446","0.328751999189118","5"
"Never","2013","Saxony","Urban Area","238","0.243828042331096","0.215262640468522","0.272393444193671","5"
"Never","2013","Schleswig-Holstein","Urban Area","41","0.137438871758252","0.0951790430147142","0.17969870050179","5"
"Never","2013","Schleswig-Holstein","Rural Area","190","0.317996976812289","0.282195902572593","0.353798051051986","5"
"Never","2013","Hamburg","Urban Area","170","0.390521198599789","0.343124019421823","0.437918377777755","5"
"Never","2013","Hamburg","Rural Area","","","","","5"
"Never","2013","Lower Saxony","Urban Area","320","0.26280705608587","0.236783997446625","0.288830114725115","5"
"Never","2013","Lower Saxony","Rural Area","343","0.253506901486087","0.230335806856302","0.276677996115873","5"
"Never","2013","Bremen","Urban Area","60","0.286086794733903","0.220787153815238","0.351386435652568","5"
"Never","2013","Bremen","Rural Area","","","","","5"
"Never","2013","North Rhine-Westphalia","Urban Area","1655","0.328792912224244","0.315740301211857","0.341845523236631","5"
"Never","2013","North Rhine-Westphalia","Rural Area","36","0.377711821107026","0.290969002077105","0.464454640136947","5"
"Never","2013","Hesse","Urban Area","378","0.268487422659871","0.2451308092385","0.291844036081243","5"
"Never","2013","Hesse","Rural Area","75","0.21425959253191","0.172108670370169","0.256410514693652","5"
"Never","2013","Rhineland-Palatinate,Saarland","Urban Area","381","0.324050769011301","0.295742259162213","0.352359278860389","5"
"Never","2013","Rhineland-Palatinate,Saarland","Rural Area","125","0.301071666427387","0.25401155780693","0.348131775047845","5"
"Never","2013","Baden-Württemberg","Urban Area","835","0.30870076806893","0.291181617741761","0.326219918396099","5"
"Never","2013","Baden-Württemberg","Rural Area","98","0.266802440100643","0.219650980083356","0.313953900117929","5"
"Never","2013","Bavaria","Urban Area","478","0.284862305565577","0.263642786697992","0.306081824433162","5"
"Never","2013","Bavaria","Rural Area","705","0.308622149270088","0.289640730649395","0.327603567890781","5"
"Never","2013","Berlin","Urban Area","214","0.200528014358454","0.175510757152798","0.225545271564109","5"
"Never","2013","Berlin","Rural Area","","","","","5"
"Never","2013","Brandenburg","Urban Area","13","","","","5"
"Never","2013","Brandenburg","Rural Area","231","0.215450193967944","0.189069210999489","0.241831176936399","5"
"Never","2013","Mecklenburg-Western Pomerania","Urban Area","12","","","","5"
"Never","2013","Mecklenburg-Western Pomerania","Rural Area","111","0.20524982863425","0.170864999313727","0.239634657954773","5"
"Never","2013","Saxony","Rural Area","241","0.268648344183045","0.238726420406834","0.298570267959256","5"
"Never","2013","Saxony-Anhalt","Urban Area","64","0.252034002414117","0.202655221669449","0.301412783158786","5"
"Never","2013","Saxony-Anhalt","Rural Area","211","0.329221657349441","0.293585277922793","0.364858036776089","5"
"Never","2013","Thuringia","Urban Area","84","0.252738516517661","0.203643562443433","0.301833470591889","5"
"Often","2013","Schleswig-Holstein","Urban Area","16","","","","2"
"Often","2013","Schleswig-Holstein","Rural Area","31","0.038482809553065","0.0236950178350043","0.0532706012711257","2"
"Often","2013","Hamburg","Urban Area","9","","","","2"
"Often","2013","Hamburg","Rural Area","","","","","2"
"Often","2013","Lower Saxony","Urban Area","61","0.0601279320409209","0.0460732265348259","0.074182637547016","2"
"Often","2013","Lower Saxony","Rural Area","67","0.0448599775871921","0.0338343884005453","0.055885566773839","2"
"Often","2013","Bremen","Urban Area","8","","","","2"
"Often","2013","Bremen","Rural Area","","","","","2"
"Often","2013","North Rhine-Westphalia","Urban Area","243","0.0553396776825257","0.0489868941817294","0.061692461183322","2"
"Often","2013","North Rhine-Westphalia","Rural Area","2","","","","2"
"Often","2013","Hesse","Urban Area","76","0.0613340124377413","0.0486883020840598","0.0739797227914227","2"
"Often","2013","Hesse","Rural Area","20","","","","2"
"Often","2013","Rhineland-Palatinate,Saarland","Urban Area","53","0.0476792711649085","0.0347905489299153","0.0605679933999016","2"
"Often","2013","Rhineland-Palatinate,Saarland","Rural Area","21","","","","2"
"Often","2013","Baden-Württemberg","Urban Area","117","0.0429226592416119","0.0352361708720611","0.0506091476111627","2"
"Often","2013","Baden-Württemberg","Rural Area","18","","","","2"
"Often","2013","Bavaria","Urban Area","86","0.0434427372195293","0.0338589473640156","0.0530265270750431","2"
"Often","2013","Bavaria","Rural Area","92","0.048217647124704","0.0394146771251507","0.0570206171242573","2"
"Often","2013","Berlin","Urban Area","75","0.0749325762529596","0.0584823237804455","0.0913828287254738","2"
"Often","2013","Berlin","Rural Area","","","","","2"
