"plj0588","year","age_gr","hgtyp1hh","n","percent","lower_confidence","upper_confidence","value"
"Never","2017","16-34 y.","(Married) couple without C. ","326","0.283470814389599","0.257591292636959","0.309350336142238","5"
"Never","2017","16-34 y.","Single parent ","221","0.211442022477339","0.184823965966701","0.238060078987977","5"
"Never","2017","16-34 y.","Couple + C. LE 16 ","631","0.310382988916918","0.290106813882934","0.330659163950902","5"
"Never","2017","16-34 y.","Couple + C. GT 16 ","339","0.28294200436288","0.256527202417981","0.309356806307779","5"
"Never","2017","16-34 y.","Couple + C. LE and GT 16","273","0.299440345829642","0.268110790455886","0.330769901203397","5"
"Never","2017","35-65 y.","1-pers.-HH","449","0.260222959136084","0.23991996441842","0.280525953853748","5"
"Never","2017","35-65 y.","(Married) couple without C. ","1211","0.284950123696726","0.270839404094933","0.299060843298519","5"
"Never","2017","35-65 y.","Single parent ","367","0.275143758197152","0.251989133258057","0.298298383136246","5"
"Never","2017","35-65 y.","Couple + C. LE 16 ","1561","0.305096854318013","0.292309790757466","0.31788391787856","5"
"Never","2017","35-65 y.","Couple + C. GT 16 ","590","0.298670964553558","0.278557443178255","0.318784485928861","5"
"Never","2017","35-65 y.","Couple + C. LE and GT 16","533","0.331197420672099","0.30883798924569","0.353556852098508","5"
"Never","2017","66 and older","1-pers.-HH","488","0.351474044412931","0.326257159785328","0.376690929040535","5"
"Never","2017","66 and older","(Married) couple without C. ","1217","0.374045740884516","0.357433065950207","0.390658415818824","5"
"Never","2017","66 and older","Single parent ","25","","","","5"
"Never","2017","66 and older","Couple + C. LE 16 ","2","","","","5"
"Never","2017","66 and older","Couple + C. GT 16 ","79","0.295622018752233","0.233003284855375","0.358240752649091","5"
"Never","2017","66 and older","Couple + C. LE and GT 16","1","","","","5"
"Often","2017","16-34 y.","1-pers.-HH","136","0.0707446242905884","0.0569857013108628","0.084503547270314","2"
"Often","2017","16-34 y.","(Married) couple without C. ","59","0.0362085808370899","0.0254814788983293","0.0469356827758505","2"
"Often","2017","16-34 y.","Single parent ","88","0.102740383096519","0.0829482078773411","0.122532558315696","2"
"Often","2017","16-34 y.","Couple + C. LE 16 ","159","0.0682968040651701","0.0572414647540189","0.0793521433763213","2"
"Often","2017","35-65 y.","Couple + C. GT 16 ","102","0.0529896955989723","0.0431449666337199","0.0628344245642246","2"
"Often","2017","35-65 y.","Couple + C. LE and GT 16","104","0.0433260422216874","0.0336538526846328","0.052998231758742","2"
"Often","2017","66 and older","1-pers.-HH","100","0.0711658137366304","0.0575862466039538","0.0847453808693071","2"
"Often","2017","16-34 y.","Couple + C. GT 16 ","57","0.0514902233262924","0.0385302293985918","0.0644502172539931","2"
"Often","2017","16-34 y.","Couple + C. LE and GT 16","52","0.0450345643536427","0.0308491076731839","0.0592200210341016","2"
"Often","2017","35-65 y.","1-pers.-HH","163","0.0720757510575542","0.0601086840720458","0.0840428180430626","2"
"Often","2017","35-65 y.","(Married) couple without C. ","164","0.0368222228218034","0.0309350769503647","0.042709368693242","2"
"Often","2017","35-65 y.","Single parent ","149","0.0995984201870777","0.0840718215840449","0.115125018790111","2"
"Often","2017","35-65 y.","Couple + C. LE 16 ","225","0.0353943701343618","0.0302630180984363","0.0405257221702873","2"
"Often","2017","66 and older","Couple + C. LE 16 ","1","","","","2"
"Often","2017","66 and older","Couple + C. GT 16 ","10","","","","2"
"Often","2017","66 and older","Single parent ","7","","","","2"
"Often","2017","66 and older","(Married) couple without C. ","107","0.0379943912771518","0.0314306045965648","0.0445581779577388","2"
"Often","2017","66 and older","Couple + C. LE and GT 16","1","","","","2"
"Rarely ","2017","16-34 y.","1-pers.-HH","490","0.458460711452993","0.431722261747671","0.485199161158314","4"
"Rarely ","2017","16-34 y.","(Married) couple without C. ","525","0.48741909287064","0.458716732721066","0.516121453020215","4"
"Rarely ","2017","16-34 y.","Single parent ","357","0.414052564733255","0.381943996206138","0.446161133260372","4"
"Rarely ","2017","16-34 y.","Couple + C. LE 16 ","648","0.391046724544225","0.369660239869925","0.412433209218526","4"
"Rarely ","2017","16-34 y.","Couple + C. GT 16 ","481","0.456232811867287","0.42702350431661","0.485442119417963","4"
"Rarely ","2017","16-34 y.","Couple + C. LE and GT 16","346","0.469979793983529","0.435839888139348","0.504119699827711","4"
"Rarely ","2017","35-65 y.","1-pers.-HH","721","0.425449647525231","0.402571281521714","0.448328013528748","4"
"Rarely ","2017","35-65 y.","(Married) couple without C. ","1817","0.473427888852865","0.457819703458292","0.489036074247438","4"
"Rarely ","2017","66 and older","Couple + C. LE 16 ","4","","","","4"
"Rarely ","2017","66 and older","Couple + C. GT 16 ","79","0.484239905838188","0.415661534989334","0.552818276687043","4"
"Rarely ","2017","35-65 y.","Couple + C. GT 16 ","894","0.461967967630615","0.440058052397352","0.483877882863878","4"
"Rarely ","2017","35-65 y.","Couple + C. LE and GT 16","638","0.378882075390733","0.355835448324654","0.401928702456812","4"
"Rarely ","2017","66 and older","1-pers.-HH","489","0.344895099698152","0.319788953303986","0.370001246092318","4"
"Rarely ","2017","66 and older","(Married) couple without C. ","1355","0.396063432227393","0.379272146671506","0.41285471778328","4"
"Rarely ","2017","66 and older","Single parent ","27","","","","4"
"Rarely ","2017","66 and older","Couple + C. LE and GT 16","2","","","","4"
"Rarely ","2017","35-65 y.","Single parent ","533","0.373639984995545","0.34855749414323","0.39872247584786","4"
"Rarely ","2017","35-65 y.","Couple + C. LE 16 ","2138","0.453377032694233","0.439552084399963","0.467201980988503","4"
"Sometimes","2017","16-34 y.","1-pers.-HH","330","0.226081671366333","0.203635078995182","0.248528263737484","3"
"Sometimes","2017","16-34 y.","(Married) couple without C. ","238","0.18809496629792","0.165654786515835","0.210535146080006","3"
"Sometimes","2017","16-34 y.","Single parent ","215","0.256205420514946","0.22774872039687","0.284662120633022","3"
"Sometimes","2017","16-34 y.","Couple + C. LE 16 ","507","0.217106942465838","0.199038481171583","0.235175403760092","3"
"Sometimes","2017","16-34 y.","Couple + C. GT 16 ","233","0.204849798552491","0.181181673146917","0.228517923958065","3"
"Sometimes","2017","35-65 y.","Couple + C. GT 16 ","383","0.171292868101183","0.154735134982266","0.187850601220099","3"
"Sometimes","2017","35-65 y.","Couple + C. LE and GT 16","396","0.238699296334415","0.218447106102755","0.258951486566074","3"
"Sometimes","2017","66 and older","1-pers.-HH","272","0.207695776307935","0.186269784286076","0.229121768329795","3"
"Sometimes","2017","66 and older","(Married) couple without C. ","563","0.186011293377891","0.172651960950015","0.199370625805767","3"
"Sometimes","2017","16-34 y.","Couple + C. LE and GT 16","143","0.175798271479113","0.149760694120901","0.201835848837324","3"
"Sometimes","2017","35-65 y.","1-pers.-HH","400","0.214092166744199","0.195110992796941","0.233073340691456","3"
"Sometimes","2017","35-65 y.","(Married) couple without C. ","707","0.200098661891844","0.187592130631723","0.212605193151965","3"
"Sometimes","2017","35-65 y.","Single parent ","326","0.221367080440785","0.199841499764751","0.24289266111682","3"
"Sometimes","2017","35-65 y.","Couple + C. LE 16 ","1005","0.200274293100614","0.189160227595391","0.211388358605836","3"
"Sometimes","2017","66 and older","Single parent ","11","","","","3"
"Sometimes","2017","66 and older","Couple + C. LE 16 ","","","","","3"
"Sometimes","2017","66 and older","Couple + C. GT 16 ","35","0.159802741107322","0.10952036991648","0.210085112298164","3"
"Sometimes","2017","66 and older","Couple + C. LE and GT 16","","","","","3"
"Very often","2017","35-65 y.","Single parent ","54","0.0302507561794403","0.0213704115749231","0.0391311007839576","1"
"Very often","2017","66 and older","1-pers.-HH","28","","","","1"
"Very often","2017","16-34 y.","1-pers.-HH","80","0.0149360834832227","0.00842698641842466","0.0214451805480207","1"
"Very often","2017","16-34 y.","(Married) couple without C. ","17","","","","1"
"Very often","2017","16-34 y.","Single parent ","23","","","","1"
"Very often","2017","16-34 y.","Couple + C. LE 16 ","55","0.0131665400078494","0.00817090318686875","0.0181621768288301","1"
"Very often","2017","16-34 y.","Couple + C. GT 16 ","7","","","","1"
"Very often","2017","16-34 y.","Couple + C. LE and GT 16","7","","","","1"
"Very often","2017","35-65 y.","1-pers.-HH","61","0.0281594755369324","0.0205044498043209","0.0358145012695439","1"
"Very often","2017","35-65 y.","(Married) couple without C. ","32","0.0047011027367616","0.00256278025672204","0.00683942521680116","1"
"Very often","2017","35-65 y.","Couple + C. LE 16 ","52","0.00585744975277856","0.00373826687072645","0.00797663263483068","1"
"Very often","2017","35-65 y.","Couple + C. GT 16 ","20","","","","1"
"Very often","2017","35-65 y.","Couple + C. LE and GT 16","31","0.0078951653810662","0.00369053608485517","0.0120997946772772","1"
"Very often","2017","66 and older","(Married) couple without C. ","17","","","","1"
"Very often","2017","66 and older","Single parent ","1","","","","1"
"Very often","2017","66 and older","Couple + C. LE 16 ","","","","","1"
"Very often","2017","66 and older","Couple + C. GT 16 ","1","","","","1"
"Very often","2017","66 and older","Couple + C. LE and GT 16","","","","","1"
"Never","2018","35-65 y.","Couple + C. GT 16 ","1","","","","5"
"Never","2018","35-65 y.","Couple + C. LE and GT 16","19","","","","5"
"Never","2018","16-34 y.","1-pers.-HH","1","","","","5"
"Never","2018","16-34 y.","(Married) couple without C. ","6","","","","5"
"Never","2018","16-34 y.","Single parent ","3","","","","5"
"Never","2018","16-34 y.","Couple + C. LE 16 ","39","0.473446770655067","0.374593333870664","0.572300207439469","5"
"Never","2018","16-34 y.","Couple + C. GT 16 ","4","","","","5"
"Never","2018","16-34 y.","Couple + C. LE and GT 16","32","0.568837234419473","0.441384626360378","0.696289842478569","5"
"Never","2018","35-65 y.","1-pers.-HH","","","","","5"
"Never","2018","35-65 y.","(Married) couple without C. ","2","","","","5"
"Never","2018","35-65 y.","Single parent ","1","","","","5"
"Never","2018","35-65 y.","Couple + C. LE 16 ","16","","","","5"
"Never","2018","66 and older","1-pers.-HH","","","","","5"
"Never","2018","66 and older","(Married) couple without C. ","","","","","5"
"Never","2018","66 and older","Single parent ","","","","","5"
"Never","2018","66 and older","Couple + C. LE 16 ","","","","","5"
"Never","2018","66 and older","Couple + C. GT 16 ","","","","","5"
"Never","2018","66 and older","Couple + C. LE and GT 16","","","","","5"
"Often","2018","35-65 y.","Couple + C. LE and GT 16","3","","","","2"
"Often","2018","66 and older","1-pers.-HH","","","","","2"
"Often","2018","35-65 y.","(Married) couple without C. ","","","","","2"
"Often","2018","35-65 y.","Single parent ","","","","","2"
"Often","2018","16-34 y.","1-pers.-HH","","","","","2"
"Often","2018","16-34 y.","(Married) couple without C. ","2","","","","2"
"Often","2018","16-34 y.","Single parent ","1","","","","2"
"Often","2018","16-34 y.","Couple + C. LE 16 ","15","","","","2"
"Often","2018","16-34 y.","Couple + C. GT 16 ","2","","","","2"
"Often","2018","16-34 y.","Couple + C. LE and GT 16","4","","","","2"
"Often","2018","35-65 y.","1-pers.-HH","1","","","","2"
"Often","2018","35-65 y.","Couple + C. LE 16 ","5","","","","2"
"Often","2018","35-65 y.","Couple + C. GT 16 ","1","","","","2"
"Often","2018","66 and older","(Married) couple without C. ","","","","","2"
"Often","2018","66 and older","Single parent ","","","","","2"
"Often","2018","66 and older","Couple + C. LE 16 ","","","","","2"
"Often","2018","66 and older","Couple + C. GT 16 ","","","","","2"
"Often","2018","66 and older","Couple + C. LE and GT 16","","","","","2"
"Rarely ","2018","16-34 y.","1-pers.-HH","1","","","","4"
"Rarely ","2018","16-34 y.","(Married) couple without C. ","3","","","","4"
"Rarely ","2018","16-34 y.","Single parent ","3","","","","4"
"Rarely ","2018","16-34 y.","Couple + C. LE 16 ","10","","","","4"
"Rarely ","2018","16-34 y.","Couple + C. GT 16 ","4","","","","4"
"Rarely ","2018","16-34 y.","Couple + C. LE and GT 16","10","","","","4"
"Rarely ","2018","35-65 y.","1-pers.-HH","","","","","4"
"Rarely ","2018","35-65 y.","(Married) couple without C. ","2","","","","4"
"Rarely ","2018","35-65 y.","Couple + C. LE and GT 16","11","","","","4"
"Rarely ","2018","66 and older","1-pers.-HH","","","","","4"
"Rarely ","2018","66 and older","(Married) couple without C. ","","","","","4"
"Rarely ","2018","66 and older","Single parent ","","","","","4"
"Rarely ","2018","66 and older","Couple + C. LE 16 ","","","","","4"
"Rarely ","2018","66 and older","Couple + C. GT 16 ","","","","","4"
"Rarely ","2018","66 and older","Couple + C. LE and GT 16","","","","","4"
"Rarely ","2018","35-65 y.","Couple + C. GT 16 ","1","","","","4"
"Rarely ","2018","35-65 y.","Single parent ","1","","","","4"
"Rarely ","2018","35-65 y.","Couple + C. LE 16 ","7","","","","4"
"Sometimes","2018","35-65 y.","Couple + C. GT 16 ","1","","","","3"
"Sometimes","2018","35-65 y.","Couple + C. LE and GT 16","10","","","","3"
"Sometimes","2018","16-34 y.","1-pers.-HH","3","","","","3"
"Sometimes","2018","16-34 y.","(Married) couple without C. ","2","","","","3"
"Sometimes","2018","16-34 y.","Single parent ","9","","","","3"
"Sometimes","2018","16-34 y.","Couple + C. LE 16 ","30","0.213050066720445","0.131982069881243","0.294118063559647","3"
"Sometimes","2018","66 and older","1-pers.-HH","","","","","3"
"Sometimes","2018","66 and older","(Married) couple without C. ","","","","","3"
"Sometimes","2018","66 and older","Single parent ","","","","","3"
"Sometimes","2018","66 and older","Couple + C. LE 16 ","","","","","3"
"Sometimes","2018","66 and older","Couple + C. GT 16 ","1","","","","3"
"Sometimes","2018","16-34 y.","Couple + C. GT 16 ","3","","","","3"
"Sometimes","2018","16-34 y.","Couple + C. LE and GT 16","10","","","","3"
"Sometimes","2018","35-65 y.","1-pers.-HH","","","","","3"
"Sometimes","2018","35-65 y.","(Married) couple without C. ","2","","","","3"
"Sometimes","2018","66 and older","Couple + C. LE and GT 16","","","","","3"
"Sometimes","2018","35-65 y.","Single parent ","1","","","","3"
"Sometimes","2018","35-65 y.","Couple + C. LE 16 ","18","","","","3"
"Very often","2018","16-34 y.","1-pers.-HH","1","","","","1"
"Very often","2018","16-34 y.","(Married) couple without C. ","2","","","","1"
"Very often","2018","16-34 y.","Single parent ","3","","","","1"
"Very often","2018","35-65 y.","Couple + C. LE and GT 16","5","","","","1"
"Very often","2018","35-65 y.","Couple + C. GT 16 ","1","","","","1"
"Very often","2018","66 and older","Single parent ","","","","","1"
"Very often","2018","16-34 y.","Couple + C. LE and GT 16","2","","","","1"
"Very often","2018","66 and older","(Married) couple without C. ","","","","","1"
"Very often","2018","35-65 y.","Couple + C. LE 16 ","7","","","","1"
"Very often","2018","66 and older","Couple + C. LE 16 ","","","","","1"
"Very often","2018","16-34 y.","Couple + C. LE 16 ","4","","","","1"
"Very often","2018","16-34 y.","Couple + C. GT 16 ","","","","","1"
"Very often","2018","66 and older","Couple + C. LE and GT 16","","","","","1"
"Very often","2018","35-65 y.","1-pers.-HH","1","","","","1"
"Very often","2018","35-65 y.","(Married) couple without C. ","","","","","1"
"Very often","2018","35-65 y.","Single parent ","2","","","","1"
"Very often","2018","66 and older","1-pers.-HH","","","","","1"
"Very often","2018","66 and older","Couple + C. GT 16 ","","","","","1"
"Never","2019","16-34 y.","1-pers.-HH","2","","","","5"
"Never","2019","16-34 y.","(Married) couple without C. ","5","","","","5"
"Never","2019","16-34 y.","Single parent ","7","","","","5"
"Never","2019","16-34 y.","Couple + C. LE 16 ","30","0.510197647322836","0.386757203219572","0.6336380914261","5"
"Never","2019","16-34 y.","Couple + C. GT 16 ","7","","","","5"
"Never","2019","16-34 y.","Couple + C. LE and GT 16","15","","","","5"
"Never","2019","35-65 y.","1-pers.-HH","","","","","5"
"Never","2019","35-65 y.","(Married) couple without C. ","2","","","","5"
"Never","2019","35-65 y.","Single parent ","2","","","","5"
"Never","2019","35-65 y.","Couple + C. LE 16 ","13","","","","5"
"Never","2019","35-65 y.","Couple + C. GT 16 ","1","","","","5"
"Never","2019","35-65 y.","Couple + C. LE and GT 16","23","","","","5"
"Never","2019","66 and older","1-pers.-HH","","","","","5"
"Never","2019","66 and older","(Married) couple without C. ","1","","","","5"
"Never","2019","66 and older","Single parent ","","","","","5"
"Never","2019","66 and older","Couple + C. LE 16 ","","","","","5"
"Never","2019","66 and older","Couple + C. GT 16 ","","","","","5"
"Never","2019","66 and older","Couple + C. LE and GT 16","","","","","5"
"Often","2019","16-34 y.","Single parent ","2","","","","2"
"Often","2019","16-34 y.","Couple + C. LE 16 ","5","","","","2"
"Often","2019","16-34 y.","Couple + C. GT 16 ","","","","","2"
"Often","2019","16-34 y.","Couple + C. LE and GT 16","","","","","2"
"Often","2019","35-65 y.","1-pers.-HH","","","","","2"
"Often","2019","35-65 y.","(Married) couple without C. ","","","","","2"
"Often","2019","35-65 y.","Single parent ","","","","","2"
"Often","2019","35-65 y.","Couple + C. LE 16 ","2","","","","2"
"Often","2019","35-65 y.","Couple + C. GT 16 ","","","","","2"
"Often","2019","35-65 y.","Couple + C. LE and GT 16","3","","","","2"
"Often","2019","66 and older","1-pers.-HH","","","","","2"
"Often","2019","16-34 y.","1-pers.-HH","1","","","","2"
"Often","2019","16-34 y.","(Married) couple without C. ","1","","","","2"
"Often","2019","66 and older","(Married) couple without C. ","","","","","2"
"Often","2019","66 and older","Single parent ","","","","","2"
"Often","2019","66 and older","Couple + C. LE 16 ","","","","","2"
"Often","2019","66 and older","Couple + C. LE and GT 16","","","","","2"
"Often","2019","66 and older","Couple + C. GT 16 ","","","","","2"
"Rarely ","2019","16-34 y.","Single parent ","1","","","","4"
"Rarely ","2019","16-34 y.","Couple + C. LE 16 ","16","","","","4"
"Rarely ","2019","16-34 y.","Couple + C. GT 16 ","1","","","","4"
"Rarely ","2019","16-34 y.","Couple + C. LE and GT 16","6","","","","4"
"Rarely ","2019","35-65 y.","1-pers.-HH","","","","","4"
"Rarely ","2019","35-65 y.","(Married) couple without C. ","1","","","","4"
"Rarely ","2019","35-65 y.","Couple + C. GT 16 ","3","","","","4"
"Rarely ","2019","35-65 y.","Couple + C. LE and GT 16","7","","","","4"
"Rarely ","2019","66 and older","1-pers.-HH","1","","","","4"
"Rarely ","2019","66 and older","(Married) couple without C. ","","","","","4"
"Rarely ","2019","66 and older","Single parent ","","","","","4"
"Rarely ","2019","66 and older","Couple + C. LE 16 ","","","","","4"
"Rarely ","2019","16-34 y.","1-pers.-HH","","","","","4"
"Rarely ","2019","16-34 y.","(Married) couple without C. ","2","","","","4"
"Rarely ","2019","35-65 y.","Single parent ","1","","","","4"
"Rarely ","2019","35-65 y.","Couple + C. LE 16 ","16","","","","4"
"Rarely ","2019","66 and older","Couple + C. GT 16 ","","","","","4"
"Rarely ","2019","66 and older","Couple + C. LE and GT 16","","","","","4"
"Sometimes","2019","16-34 y.","1-pers.-HH","1","","","","3"
"Sometimes","2019","16-34 y.","(Married) couple without C. ","3","","","","3"
"Sometimes","2019","35-65 y.","Couple + C. GT 16 ","5","","","","3"
"Sometimes","2019","35-65 y.","Couple + C. LE and GT 16","5","","","","3"
"Sometimes","2019","66 and older","1-pers.-HH","","","","","3"
"Sometimes","2019","66 and older","(Married) couple without C. ","","","","","3"
"Sometimes","2019","66 and older","Single parent ","","","","","3"
"Sometimes","2019","16-34 y.","Single parent ","2","","","","3"
"Sometimes","2019","16-34 y.","Couple + C. LE 16 ","11","","","","3"
"Sometimes","2019","16-34 y.","Couple + C. GT 16 ","2","","","","3"
"Sometimes","2019","16-34 y.","Couple + C. LE and GT 16","4","","","","3"
"Sometimes","2019","35-65 y.","Single parent ","2","","","","3"
"Sometimes","2019","35-65 y.","Couple + C. LE 16 ","12","","","","3"
"Sometimes","2019","66 and older","Couple + C. LE and GT 16","","","","","3"
"Sometimes","2019","66 and older","Couple + C. LE 16 ","","","","","3"
"Sometimes","2019","66 and older","Couple + C. GT 16 ","1","","","","3"
"Sometimes","2019","35-65 y.","(Married) couple without C. ","1","","","","3"
"Sometimes","2019","35-65 y.","1-pers.-HH","","","","","3"
"Very often","2019","16-34 y.","Single parent ","1","","","","1"
"Very often","2019","16-34 y.","1-pers.-HH","","","","","1"
"Very often","2019","16-34 y.","(Married) couple without C. ","","","","","1"
"Very often","2019","35-65 y.","1-pers.-HH","","","","","1"
"Very often","2019","66 and older","Couple + C. LE 16 ","","","","","1"
"Very often","2019","16-34 y.","Couple + C. LE 16 ","1","","","","1"
"Very often","2019","16-34 y.","Couple + C. GT 16 ","","","","","1"
"Very often","2019","16-34 y.","Couple + C. LE and GT 16","","","","","1"
"Very often","2019","35-65 y.","(Married) couple without C. ","","","","","1"
"Very often","2019","35-65 y.","Single parent ","","","","","1"
"Very often","2019","35-65 y.","Couple + C. LE 16 ","1","","","","1"
"Very often","2019","35-65 y.","Couple + C. GT 16 ","","","","","1"
"Very often","2019","35-65 y.","Couple + C. LE and GT 16","3","","","","1"
"Very often","2019","66 and older","1-pers.-HH","","","","","1"
"Very often","2019","66 and older","(Married) couple without C. ","","","","","1"
"Very often","2019","66 and older","Single parent ","","","","","1"
"Very often","2019","66 and older","Couple + C. GT 16 ","","","","","1"
"Very often","2019","66 and older","Couple + C. LE and GT 16","","","","","1"
