"year","age_gr","migback","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"2016","66 and older","no migration background","19.45","12","279","4","7.5","25","50","72","17.46","21.44","1","80","11","16"
"2017","16-34 y.","direct migration background","36.17","40","1067","12","30","43","50","65","35.34","37","1","80","40","40"
"2017","16-34 y.","indirect migration background","35.05","40","563","12","30","42","46","60","33.96","36.14","1.5","72","39","40"
"2017","16-34 y.","no migration background","37.05","40","2718","15","35","43","50","60","36.57","37.53","1","80","40","40"
"2017","35-65 y.","direct migration background","35.25","40","2349","12","25","43","50","65","34.68","35.82","1.5","80","40","40"
"2017","35-65 y.","indirect migration background","38.12","40","586","22","32","45","50","65","37.03","39.21","2","80","38","40"
"2017","35-65 y.","no migration background","37.66","40","9392","20","32","45","50","70","37.41","37.91","0.6","80","40","40"
"2017","66 and older","direct migration background","15.79","10","41","3","6","15","40","70","11.04","20.54","1","70","10","16"
"2017","66 and older","indirect migration background","","","","","","","","","","","","","",""
"2017","66 and older","no migration background","18.15","11","333","4","8","24","48","60","16.44","19.86","0.8","70","11","15"
"2018","16-34 y.","direct migration background","36.24","40","1268","15","28","43","50","60","35.52","36.96","1","72","40","40"
"2018","16-34 y.","indirect migration background","34.35","40","579","10","30","42","45","60","33.25","35.45","1","70","39","40"
"2018","16-34 y.","no migration background","36.79","40","2658","15","35","43","48","60","36.32","37.26","1","72","40","40"
"2018","35-65 y.","direct migration background","36.37","40","2424","18","30","44","50","60","35.84","36.9","1","80","40","40"
"2018","35-65 y.","indirect migration background","37.79","40","586","20","32","45","50","60","36.7","38.88","2","80","39","40"
"2018","35-65 y.","no migration background","37.57","40","8920","20","32","44","50","70","37.31","37.83","1","80","40","40"
"2018","66 and older","direct migration background","19.59","10","46","4","5","30","40","75","14.54","24.64","2.5","75","10","25"
"2018","66 and older","indirect migration background","","","","","","","","","","","","","",""
"2018","66 and older","no migration background","16.76","10","343","4","6","20","45","60","15.17","18.35","0.4","80","10","12"
"2019","16-34 y.","direct migration background","35.69","40","1141","16","30","42","46","60","34.93","36.45","1","70","40","40"
"2019","16-34 y.","indirect migration background","35.78","40","533","12","33","42","50","56","34.67","36.89","2","70","39","40"
"2019","16-34 y.","no migration background","37.15","40","2554","16","35","43","47","60","36.65","37.65","1","80","40","40"
"2019","35-65 y.","direct migration background","36.21","40","2377","15","29.5","45","50","65","35.66","36.76","1","80","40","40"
"2019","35-65 y.","indirect migration background","38.66","40","664","22","34","45","50","65","37.62","39.7","3","80","40","40"
"2019","35-65 y.","no migration background","37.65","40","9672","20","32","45","50","68","37.38","37.92","1","80","40","40"
"2019","66 and older","direct migration background","17.27","11.26","52","5","7","25","40","50","12.88","21.66","2","61","15","30"
"2019","66 and older","indirect migration background","","","","","","","","","","","","","",""
"2019","66 and older","no migration background","19.73","12.11","534","4","8","30","46","60","18.12","21.34","1","80","18","25"
