"year","hgtyp1hh","regtyp","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"1985","(Married) couple without C.","Rural Area","41.14","40","206","25","40","45","55","70","39.67","42.61","6","75","40","42"
"1985","(Married) couple without C.","Urban Area","40.44","40","961","24","40","45","50","70","39.76","41.12","2","80","40","40"
"1985","1-pers.-HH","Rural Area","40.74","40","70","20","40","45","55","70","37.83","43.65","8","70","40","40"
"1985","1-pers.-HH","Urban Area","39.37","40","470","20","40","45","50","70","38.27","40.47","1","74","40","40"
"1985","Couple + C. GT 16 ","Rural Area","41.52","40","212","25","40","45","56","70","39.84","43.2","2","80","40","41"
"1985","Couple + C. GT 16 ","Urban Area","38.68","40","938","20","40","44","50","70","37.88","39.48","1","80","40","40"
"1985","Couple + C. LE 16","Rural Area","37.87","40","357","15","25","45","60","70","36.34","39.4","2","80","40","40"
"1985","Couple + C. LE 16","Urban Area","39.16","40","1336","20","39","45","52","70","38.44","39.88","1","80","40","40"
"1985","Couple + C. LE and GT 16","Rural Area","40.43","40","199","20","40","45","55","65","38.6","42.26","3","80","40","42"
"1985","Couple + C. LE and GT 16","Urban Area","39.6","40","640","20","40","45","50","65","38.69","40.51","1","80","40","40"
"1985","Single parent","Rural Area","38.65","40","64","24","30","43","60","80","35.3","42","8","80","40","40"
"1985","Single parent","Urban Area","39.41","40","227","20","40","44","55","80","37.75","41.07","1","80","40","40"
"1986","(Married) couple without C.","Rural Area","42.33","40","184","31","40","45","55","75","40.78","43.88","4","80","40","42"
"1986","(Married) couple without C.","Urban Area","40.04","40","1009","23","39","45","50","72","39.35","40.73","1","80","40","40"
"1986","1-pers.-HH","Rural Area","44.16","41","66","36","40","50","65","80","40.88","47.44","2","80","40","45"
"1986","1-pers.-HH","Urban Area","41.14","40","441","33","40","45","50","70","40.16","42.12","1","73","40","40"
"1986","Couple + C. GT 16 ","Rural Area","41.42","40","244","25","40","45","60","70","39.81","43.03","8","80","40","40"
"1986","Couple + C. GT 16 ","Urban Area","38.37","40","981","20","38","43","50","70","37.64","39.1","1","80","40","40"
"1986","Couple + C. LE 16","Rural Area","38.89","40","327","20","30","46","60","70","37.38","40.4","2","72","40","40"
"1986","Couple + C. LE 16","Urban Area","40.05","40","1201","20","39","46","55","70","39.32","40.78","1","80","40","40"
"1986","Couple + C. LE and GT 16","Rural Area","40.49","40","178","25","40","45","55","70","38.69","42.29","2","70","40","40"
"1986","Couple + C. LE and GT 16","Urban Area","39.94","40","597","20","39","45","54","70","39.12","40.76","1","75","40","40"
"1986","Single parent","Rural Area","37.41","40","72","21","30","40","50","72","34.77","40.05","10","72","39","40"
"1986","Single parent","Urban Area","38.66","40","202","20","39","44","50","70","37.07","40.25","2","70","40","40"
"1987","(Married) couple without C.","Rural Area","38.64","40","203","20","39","43","50","60","37.11","40.17","4","78","40","40"
"1987","(Married) couple without C.","Urban Area","39.51","40","997","22","39","44","50","70","38.87","40.15","1","80","40","40"
"1987","1-pers.-HH","Rural Area","42.9","40","63","30","40","50","60","70","40.07","45.73","8","70","40","42"
"1987","1-pers.-HH","Urban Area","39.91","40","451","22","39","45","50","70","38.86","40.96","2","75","40","40"
"1987","Couple + C. GT 16 ","Rural Area","39.84","40","275","20","39","45","55","80","38.29","41.39","4","80","40","40"
"1987","Couple + C. GT 16 ","Urban Area","38.61","40","1016","22","38","42","50","65","37.96","39.26","1","80","40","40"
"1987","Couple + C. LE 16","Rural Area","38.33","40","320","15","30","45","55","72","36.77","39.89","1","75","40","40"
"1987","Couple + C. LE 16","Urban Area","39.79","40","1215","20","38","45","55","75","39.09","40.49","2","80","40","40"
"1987","Couple + C. LE and GT 16","Rural Area","38.34","40","163","20","38","45","50","70","36.43","40.25","1","75","40","40"
"1987","Couple + C. LE and GT 16","Urban Area","40.06","40","565","20","39","45","51","70","39.22","40.9","2","80","40","40"
"1987","Single parent","Rural Area","37.96","40","77","22","32","42","50","80","35.2","40.72","10","80","40","40"
"1987","Single parent","Urban Area","38.32","40","208","20","38","43","50","60","36.92","39.72","3","70","40","40"
"1988","(Married) couple without C.","Rural Area","39.92","40","181","20","39","45","50","70","38.08","41.76","2","75","40","40"
"1988","(Married) couple without C.","Urban Area","39.44","40","981","22","38","45","50","70","38.76","40.12","1","80","40","40"
"1988","1-pers.-HH","Rural Area","41.5","41","60","30","39","48","54","56","38.89","44.11","5","56","40","42"
"1988","1-pers.-HH","Urban Area","40.21","40","412","29","39","45","50","70","39.15","41.27","1","80","40","40"
"1988","Couple + C. GT 16 ","Rural Area","39.83","40","255","20","38","45","55","72","38.14","41.52","3","80","40","40"
"1988","Couple + C. GT 16 ","Urban Area","38.51","40","1034","20","38","43","50","70","37.78","39.24","1","80","40","40"
