"year","pgcasmin","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"1984","(0) in school","","","","","","","","","","","","","",""
"1984","(1a) inadequately completed","39.7","40","607","32","40","40","48","70","38.98","40.42","2","80","40","40"
"1984","(1b) general elementary school","36.81","40","1301","20","30","40","50","75","36.18","37.44","2","80","40","40"
"1984","(1c) basic vocational qualification","40.99","40","2510","25","40","45","54","72","40.54","41.44","1","80","40","40"
"1984","(2a) intermediate vocational","40.14","40","890","20","40","45","55","76","39.29","40.99","1","80","40","40"
"1984","(2b) intermediate general qualification","37.79","40","211","20","40","40","45","70","36.34","39.24","1","80","40","40"
"1984","(2c_gen) general maturity certificate","31.81","40","144","9","20","40","44","60","29.61","34.01","1","80","40","40"
"1984","(2c_voc) vocational maturity certificate","40.85","40","283","20","40","45","56","80","39.44","42.26","3","80","40","40"
"1984","(3a) lower tertiary education","42.82","42","180","25","40","50","60","78","40.88","44.76","2","80","40","44"
"1984","(3b) higher tertiary education","41.11","42","384","20","38","50","60","70","39.65","42.57","1","80","40","42"
"1985","(0) in school","","","","","","","","","","","","","",""
"1985","(1a) inadequately completed","40.21","40","476","32","40","42","50","70","39.38","41.04","1","80","40","40"
"1985","(1b) general elementary school","36.46","40","1142","16","30","42","50","65","35.74","37.18","1","80","40","40"
"1985","(1c) basic vocational qualification","40.3","40","2286","20","40","45","52","70","39.79","40.81","1","80","40","40"
"1985","(2a) intermediate vocational","40.35","40","862","21","40","45","50","72","39.5","41.2","1","80","40","40"
"1985","(2b) intermediate general qualification","38.15","40","210","20","40","42","45","70","36.67","39.63","2","80","40","40"
"1985","(2c_gen) general maturity certificate","30.13","40","137","8","15","40","43","55","27.55","32.71","2","75","39","40"
"1985","(2c_voc) vocational maturity certificate","38.87","40","254","12","40","45","50","70","37.16","40.58","2","80","40","41"
"1985","(3a) lower tertiary education","43","42","180","29","40","50","55","80","41.34","44.66","4","80","40","44"
"1985","(3b) higher tertiary education","42.8","44","385","25","40","50","60","70","41.5","44.1","2","75","42","45"
"1986","(0) in school","","","","","","","","","","","","","",""
"1986","(1a) inadequately completed","39.88","40","439","35","39","42","50","62","38.97","40.79","2","80","40","40"
"1986","(1b) general elementary school","37.03","40","1122","19","30","40","50","70","36.33","37.73","1","80","40","40"
"1986","(1c) basic vocational qualification","40.5","40","2191","22","39","45","55","72","40","41","1","80","40","40"
"1986","(2a) intermediate vocational","40.69","40","825","23","40","45","50","70","39.88","41.5","1","80","40","40"
"1986","(2b) intermediate general qualification","38.75","40","218","30","40","41","45","60","37.46","40.04","1","60","40","40"
"1986","(2c_gen) general maturity certificate","35.73","40","151","12","36","40","45","70","33.62","37.84","1","70","40","40"
"1986","(2c_voc) vocational maturity certificate","39.84","40","250","20","39","45","52","70","38.27","41.41","1","75","40","41"
"1986","(3a) lower tertiary education","43.96","43","164","38","40","50","60","65","42.32","45.6","5","72","42","45"
"1986","(3b) higher tertiary education","43.29","44","378","27","40","50","60","72","41.93","44.65","2","80","41","45"
"1987","(0) in school","","","","","","","","","","","","","",""
"1987","(1a) inadequately completed","39.6","40","449","30","39","40","50","68","38.76","40.44","2","80","40","40"
"1987","(1b) general elementary school","36.25","40","1136","15","30","40","50","69","35.6","36.9","1","80","40","40"
"1987","(1c) basic vocational qualification","40.34","40","2183","24","39","45","50","72","39.87","40.81","1","80","40","40"
"1987","(2a) intermediate vocational","39.98","40","854","22","39","45","50","70","39.19","40.77","1","80","40","40"
"1987","(2b) intermediate general qualification","38.44","40","216","25","39","41","47","60","37.17","39.71","2","80","40","40"
"1987","(2c_gen) general maturity certificate","36.17","40","163","10","38","41","50","72","34.16","38.18","5","80","39","40"
"1987","(2c_voc) vocational maturity certificate","39.13","40","257","20","39","45","50","65","37.69","40.57","2","75","40","40"
"1987","(3a) lower tertiary education","42.2","42","165","30","40","46","50","70","40.42","43.98","1","78","40","44"
"1987","(3b) higher tertiary education","42","43","381","20","40","50","60","70","40.64","43.36","2","80","40","44"
"1988","(0) in school","","","","","","","","","","","","","",""
"1988","(1a) inadequately completed","38.55","40","393","30","38","42","46","60","37.6","39.5","1","70","40","40"
"1988","(1b) general elementary school","35.75","40","1086","14","29","40","50","70","35.01","36.49","1","80","40","40"
"1988","(1c) basic vocational qualification","39.76","40","2049","21","38","45","50","73","39.23","40.29","1","80","40","40"
"1988","(2a) intermediate vocational","39.26","40","824","20","38","45","50","70","38.42","40.1","1","77","40","40"
"1988","(2b) intermediate general qualification","37.52","40","237","20","38","41","45","65","36.1","38.94","2","76","40","40"
"1988","(2c_gen) general maturity certificate","32.27","39","137","10","16","40","45","56","29.96","34.58","1","60","39","40"
"1988","(2c_voc) vocational maturity certificate","40","40","252","25","39","45","50","60","38.63","41.37","2","65","40","40"
"1988","(3a) lower tertiary education","43.23","42","161","34","40","50","56","62","41.55","44.91","2","70","40","44"
"1988","(3b) higher tertiary education","41.66","42","362","25","40","50","55","70","40.37","42.95","4","70","40","45"
"1989","(0) in school","","","","","","","","","","","","","",""
"1989","(1a) inadequately completed","38.31","40","379","30","38","40","45","70","37.37","39.25","2","80","39","40"
"1989","(1b) general elementary school","37.19","40","1044","20","35","40","50","70","36.52","37.86","1","80","40","40"
"1989","(1c) basic vocational qualification","40.56","40","2018","25","38","45","51","72","40.07","41.05","1","80","40","40"
"1989","(2a) intermediate vocational","39.93","40","815","22","39","45","50","66","39.19","40.67","2","80","40","40"
"1989","(2b) intermediate general qualification","38.58","40","227","23","38","42","47","60","37.34","39.82","5","70","40","40"
"1989","(2c_gen) general maturity certificate","33.21","39","148","10","18","42","50","70","30.82","35.6","2","77","38","40"
"1989","(2c_voc) vocational maturity certificate","40.29","40","251","28","39","45","50","66","38.97","41.61","4","80","40","40"
"1989","(3a) lower tertiary education","42.52","42.2","164","35","40","50","50","60","40.85","44.19","5","65","40","45"
"1989","(3b) higher tertiary education","42.98","43","362","28","40","50","55","72","41.76","44.2","3","80","41","45"
"1990","(0) in school","","","","","","","","","","","","","",""
"1990","(1a) inadequately completed","38.45","39","366","30","37.5","40","46","60","37.53","39.37","5","80","38.5","40"
"1990","(1b) general elementary school","37.07","39","1147","18.5","35","42","50","80","36.42","37.72","2","80","39","40"
"1990","(1c) basic vocational qualification","40.59","40","2862","25","38","46","51","72","40.17","41.01","0.5","80","40","40"
"1990","(2a) intermediate vocational","41.87","42","1988","27","38.5","50","51","70","41.4","42.34","2","80","42","43"
"1990","(2b) intermediate general qualification","39.46","40","323","29","38","43","50","61","38.49","40.43","4","70","40","40"
"1990","(2c_gen) general maturity certificate","33.9","39","157","10","21","40","45","60","31.79","36.01","2","70","38.5","40"
"1990","(2c_voc) vocational maturity certificate","40.42","40","313","22","38.5","45.5","50","65","39.28","41.56","5","70","40","41.5"
"1990","(3a) lower tertiary education","44.06","45","685","35","40","50","51","70","43.34","44.78","5","80","45","45"
"1990","(3b) higher tertiary education","42.17","44","638","25","39","50","55","70","41.27","43.07","0.2","80","44","45"
"1991","(0) in school","","","","","","","","","","","","","",""
"1991","(1a) inadequately completed","37.97","39","381","24","37.5","40","45","60","36.96","38.98","4","72","38","39"
"1991","(1b) general elementary school","36.52","38.5","1078","16.5","32","40","50","72","35.83","37.21","3","80","38.5","39"
"1991","(1c) basic vocational qualification","39.65","40","2613","24","37.5","45","50","70","39.22","40.08","0.2","80","40","40"
"1991","(2a) intermediate vocational","39.82","40","1809","24","38","44","50","75","39.31","40.33","0.5","80","40","40"
"1991","(2b) intermediate general qualification","37.6","39.4","290","22","37.5","40","44","70","36.62","38.58","2.5","75","39","40"
"1991","(2c_gen) general maturity certificate","37.16","39.75","158","12","35","45","50","80","34.87","39.45","2","80","38","40"
"1991","(2c_voc) vocational maturity certificate","38.98","40","332","20","38","43","50","60","37.82","40.14","1","80","40","40"
"1991","(3a) lower tertiary education","41.54","40","625","30","38.5","46","52","70","40.77","42.31","4","75","40","40.5"
"1991","(3b) higher tertiary education","41.71","42","603","22.5","38.5","50","57","70.5","40.73","42.69","1.5","80","42","44"
"1992","(0) in school","","","","","","","","","","","","","",""
"1992","(1a) inadequately completed","39.24","39","340","37","37.5","40","50","60","38.31","40.17","5","70","38","39"
"1992","(1b) general elementary school","36.13","38.5","994","16","30.5","40","48","70","35.45","36.81","0.6","80","38.5","38.5"
"1992","(1c) basic vocational qualification","40.23","40","2414","25","38","45","50","75","39.79","40.67","0.8","80","40","40"
"1992","(2a) intermediate vocational","40.08","40","1767","24","38.5","45","50","70","39.6","40.56","1","80","40","40"
"1992","(2b) intermediate general qualification","37.49","40","297","23","38","40","44","60","36.57","38.41","1","70","40","40"
"1992","(2c_gen) general maturity certificate","36.22","39.5","163","10","37.5","43","50","60","34.13","38.31","3","60","38","40"
"1992","(2c_voc) vocational maturity certificate","38.81","40","325","21","37.5","45","50","60","37.67","39.95","3","80","40","40"
"1992","(3a) lower tertiary education","42","41.91","600","30","40","48","50","70","41.23","42.77","2","80","40","42"
"1992","(3b) higher tertiary education","41.68","42.5","590","24.5","38","50","56","69","40.71","42.65","1","80","42","44"
"1993","(0) in school","","","","","","","","","","","","","",""
"1993","(1a) inadequately completed","38.7","39","328","33","37.5","40","45","70","37.64","39.76","5","75","38","39"
"1993","(1b) general elementary school","35.85","38.5","955","15","32","40","48","65","35.15","36.55","2","80","38","38.5"
"1993","(1c) basic vocational qualification","39.43","40","2247","22.5","37.5","44","50","72","38.97","39.89","0.1","80","40","40"
"1993","(2a) intermediate vocational","40.29","40","1778","24","38","45","50","70","39.77","40.81","0.5","80","40","40"
"1993","(2b) intermediate general qualification","36.96","39.5","288","21.5","37.5","40","45","65","35.89","38.03","1","70","39","40"
"1993","(2c_gen) general maturity certificate","36.57","39","165","16","37","42","48","60","34.62","38.52","5","72","38","40"
"1993","(2c_voc) vocational maturity certificate","38.21","40","326","20","37.5","44","50","65","36.92","39.5","0.7","80","40","40"
"1993","(3a) lower tertiary education","42.02","41.39","590","30","39","47","54","72","41.21","42.83","1","80","40.5","42"
"1993","(3b) higher tertiary education","41.52","42.38","569","24","38.5","50","55","70","40.53","42.51","2","80","42","45"
"1994","(0) in school","","","","","","","","","","","","","",""
"1994","(1a) inadequately completed","38.41","38.5","290","25","37","40","50","70.5","37.15","39.67","2","80","37.5","38.5"
"1994","(1b) general elementary school","35.91","38.5","803","15","30.5","40","47","70","35.09","36.73","0.9","80","38","38.5"
"1994","(1c) basic vocational qualification","39.33","40","2125","23","37.5","44","50","70","38.86","39.8","0.5","80","40","40"
"1994","(2a) intermediate vocational","39.81","40","1742","24","38","45","50","70","39.31","40.31","3","80","40","40"
"1994","(2b) intermediate general qualification","37.84","40","254","23","37.5","42","45","65","36.64","39.04","4.5","80","40","40"
"1994","(2c_gen) general maturity certificate","36.33","38.5","179","15","35","42","48","70","34.31","38.35","2","70","37.5","39"
"1994","(2c_voc) vocational maturity certificate","38.56","40","331","20","37.5","43","50","78","37.3","39.82","3.5","80","39","40"
"1994","(3a) lower tertiary education","42.04","42","583","32","38.5","45","55","70","41.2","42.88","5","80","41","42.5"
