"year","age_gr","sex","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"1989","16-34 y.","Female","36.71","40","1035","20","37","41","45","60","36.03","37.39","1","80","40","40"
"1989","16-34 y.","Male","42.18","40","1415","38","39","45","50","70","41.73","42.63","1","80","40","40"
"1989","35-65 y.","Female","32.05","37","1113","13","20","40","45","70","31.29","32.81","1","80","37","38"
"1989","35-65 y.","Male","44.48","42","1933","38","40","50","60","72","44.09","44.87","1","80","40","40"
"1989","66 and older","Female","","","","","","","","","","","","","",""
"1989","66 and older","Male","","","","","","","","","","","","","",""
"1990","16-34 y.","Female","37.29","40","1645","20","37","43","50","65","36.75","37.83","0.2","80","40","40"
"1990","16-34 y.","Male","43.14","42","2035","37.5","39","48","52","73","42.73","43.55","2","80","41","42"
"1990","35-65 y.","Female","34.74","38.5","2006","17.5","25","43","50","61","34.19","35.29","0.5","80","38.5","39"
"1990","35-65 y.","Male","44.54","43","2885","37.5","39","50","55","72","44.21","44.87","2","80","43","45"
"1990","66 and older","Female","","","","","","","","","","","","","",""
"1990","66 and older","Male","","","","","","","","","","","","","",""
"1991","16-34 y.","Female","36.41","40","1501","20","35","41","45","60","35.88","36.94","1","75","39","40"
"1991","16-34 y.","Male","42.31","40","1925","37.5","38.5","45","52","75","41.89","42.73","2","80","40","40"
"1991","35-65 y.","Female","32.85","37.5","1890","15","22","40","45","70","32.29","33.41","0.2","80","38","38.5"
"1991","35-65 y.","Male","43.66","40","2695","37.5","38.5","48","57","74","43.3","44.02","1","80","40","40"
"1991","66 and older","Female","","","","","","","","","","","","","",""
"1991","66 and older","Male","","","","","","","","","","","","","",""
"1992","16-34 y.","Female","36.42","40","1409","20","36","41.5","45","60","35.89","36.95","1","72","39.5","40"
"1992","16-34 y.","Male","42.12","40","1824","37.5","38.5","45","50","70","41.72","42.52","2.5","80","40","40"
"1992","35-65 y.","Female","33.12","38","1813","15","24","40","45","60","32.56","33.68","0.6","80","38","38.5"
"1992","35-65 y.","Male","44.11","42","2585","37.5","39","50","59","75","43.75","44.47","2","80","40","42"
"1992","66 and older","Female","","","","","","","","","","","","","",""
"1992","66 and older","Male","","","","","","","","","","","","","",""
"1993","16-34 y.","Female","36.18","39.5","1387","20","35","41","45","60","35.62","36.74","0.8","70","39","40"
"1993","16-34 y.","Male","42.28","40","1774","37.5","38.5","45","50","72","41.86","42.7","2","80","40","40"
"1993","35-65 y.","Female","32.73","37.5","1769","14","22","40","45","64","32.14","33.32","0.1","80","37.5","38.5"
"1993","35-65 y.","Male","43.86","40.5","2458","37.5","38.5","48","58","75","43.49","44.23","3.5","80","40","41.2999992370605"
"1993","66 and older","Female","","","","","","","","","","","","","",""
"1993","66 and older","Male","","","","","","","","","","","","","",""
"1994","16-34 y.","Female","35.94","39","1328","20","35","41","45","60","35.37","36.51","1.5","78","39","40"
"1994","16-34 y.","Male","42.12","40","1689","36.5","38.5","45","50","70","41.69","42.55","3.5","80","40","40"
"1994","35-65 y.","Female","32.66","37.5","1685","14","22","40","45","65","32.06","33.26","0.5","80","38","38.5"
"1994","35-65 y.","Male","43.68","40.5","2371","37.5","38.5","48","60","72","43.3","44.06","0.9","80","40","41.5"
"1994","66 and older","Female","","","","","","","","","","","","","",""
"1994","66 and older","Male","","","","","","","","","","","","","",""
"1995","16-34 y.","Female","35.95","39.5","1379","20","35","41","45","60","35.36","36.54","0.4","80","39","40"
"1995","16-34 y.","Male","42.09","40","1776","36.5","38.5","45","55","70","41.64","42.54","1.5","80","40","40"
"1995","35-65 y.","Female","32.05","37","1835","12","20","40","45","65","31.45","32.65","1","80","37.5","38"
"1995","35-65 y.","Male","43.68","42","2491","37","38.5","50","60","74","43.28","44.08","2","80","41","42"
"1995","66 and older","Female","","","","","","","","","","","","","",""
"1995","66 and older","Male","","","","","","","","","","","","","",""
"1996","16-34 y.","Female","35.6","40","1298","20","32","41","45","60","35.02","36.18","1","75","39","40"
"1996","16-34 y.","Male","42.22","40","1683","36","38.5","45","53","70","41.78","42.66","2.5","80","40","40"
"1996","35-65 y.","Female","32.09","36.93","1826","12","22","40","45","65","31.51","32.67","0.5","80","37","38"
"1996","35-65 y.","Male","43.89","41.5","2398","37","38.5","50","58","72","43.5","44.28","2","80","40","42"
"1996","66 and older","Female","","","","","","","","","","","","","",""
"1996","66 and older","Male","","","","","","","","","","","","","",""
"1997","16-34 y.","Female","35.83","40","1268","17.5","31.5","42","45","60","35.19","36.47","1","80","40","40"
"1997","16-34 y.","Male","42.24","40","1653","35","38.5","45","55","70","41.77","42.71","1","80","40","40.5"
"1997","35-65 y.","Female","32.74","37","1796","15","22","40","47","66","32.14","33.34","1","80","37","38"
"1997","35-65 y.","Male","44.51","42","2374","37","39","50","60","80","44.11","44.91","2","80","42","42"
"1997","66 and older","Female","","","","","","","","","","","","","",""
"1997","66 and older","Male","","","","","","","","","","","","","",""
"1998","16-34 y.","Female","36.52","40","1300","20","35","42","46","60","35.91","37.13","2","70","39.5","40"
"1998","16-34 y.","Male","41.76","40","1730","35","38.5","45","50","70","41.28","42.24","2","80","40","40.5999984741211"
"1998","35-65 y.","Female","32.6","36","2018","12.5","22","40","45.5","65","32.04","33.16","2","80","36.5","38"
"1998","35-65 y.","Male","44.2","42","2672","36","39","50","60","75","43.82","44.58","2","80","42","42"
"1998","66 and older","Female","","","","","","","","","","","","","",""
"1998","66 and older","Male","","","","","","","","","","","","","",""
"1999","16-34 y.","Female","35.37","40","1346","15","30","42","45","60","34.74","36","2","80","39.5","40"
"1999","16-34 y.","Male","41.31","40","1681","35","38.5","45","55","70","40.79","41.83","0.5","80","40","40"
"1999","35-65 y.","Female","31.97","36","2094","10.2","20","40","46","65","31.4","32.54","1","80","35.0999984741211","37.5"
"1999","35-65 y.","Male","43.87","42","2692","36","39","50","60","72","43.48","44.26","5","80","42","42"
"1999","66 and older","Female","","","","","","","","","","","","","",""
"1999","66 and older","Male","","","","","","","","","","","","","",""
"2000","16-34 y.","Female","34.98","39.5","2070","13","30","42","46","60","34.43","35.53","1","80","39","40"
"2000","16-34 y.","Male","41.93","40","2491","35","38.5","45","55","70","41.51","42.35","2","80","40","40"
"2000","35-65 y.","Female","31.63","35","3804","12","20","40","45","65","31.2","32.06","1","80","35","35"
"2000","35-65 y.","Male","44.37","42","4863","37.5","40","50","60","72","44.09","44.65","1.5","80","42","42"
"2000","66 and older","Female","","","","","","","","","","","","","",""
"2000","66 and older","Male","29.84","24.58","51","6","14","42","50","80","24.46","35.22","2","80","20","40"
"2001","16-34 y.","Female","34.42","39","1863","12","28","42","45","60","33.84","35","1","80","38.5","40"
"2001","16-34 y.","Male","41.78","40","2178","35","38.5","45","55","75","41.31","42.25","1.5","80","40","40"
"2001","35-65 y.","Female","32.04","35","3655","12","21","40","45","60","31.61","32.47","1","80","35","36"
"2001","35-65 y.","Male","44.25","42","4503","37","39.5","50","60","72","43.95","44.55","2","80","42","42"
"2001","66 and older","Female","","","","","","","","","","","","","",""
"2001","66 and older","Male","22.97","20","59","5","9","38","50","60","18.31","27.63","1","60","15","35"
"2002","16-34 y.","Female","34.91","39","1812","15","30","42","46","60","34.32","35.5","2","80","38.5","40"
"2002","16-34 y.","Male","41.88","40","2026","35","38.8","46","55","70","41.39","42.37","1","80","40","40"
"2002","35-65 y.","Female","30.63","33","4094","10","20","40","45","60","30.22","31.04","1","77","33","35"
"2002","35-65 y.","Male","44.15","42","4941","37","40","50","60","72","43.87","44.43","1.5","80","43","44"
"2002","66 and older","Female","","","","","","","","","","","","","",""
"2002","66 and older","Male","24.8","20","80","8","12","40","50","70","20.68","28.92","2","80","20","36"
"2003","16-34 y.","Female","33.98","38.5","1726","12","27.5","41","45","60","33.37","34.59","1","75","38.5","39.5"
"2003","16-34 y.","Male","41.06","40","1866","32","38.5","45","50","70","40.54","41.58","1","80","40","40"
"2003","35-65 y.","Female","30.8","34","3955","11","20","40","45","60","30.38","31.22","1","80","33","35"
"2003","35-65 y.","Male","43.86","42","4695","36","39","50","60","74","43.57","44.15","2","80","42","43"
"2003","66 and older","Female","18.3","10","32","7","8","20","44","80","11.87","24.73","6.5","80","10","20"
"2003","66 and older","Male","27.36","20","88","7","10","42","60","76","23.43","31.29","2","76","19","35"
"2004","16-34 y.","Female","34.46","39","1610","12","30","41","45","59","33.83","35.09","1","80","38.5","40"
"2004","16-34 y.","Male","40.95","40","1745","34","38.5","45","50","70","40.42","41.48","1","80","40","40"
"2004","35-65 y.","Female","31.04","35","3863","11","20","40","45","66","30.62","31.46","1","80","33","35"
"2004","35-65 y.","Male","43.62","42","4507","35.5","39.5","50","56","72","43.32","43.92","1","80","42","43"
"2004","66 and older","Female","12.97","10","39","4","6","12","25","60","9.1","16.84","2","60","8","14"
"2004","66 and older","Male","23.75","20","91","6","10","36","50","70","19.87","27.63","2","80","15","30"
"2005","16-34 y.","Female","34.62","39.5","1504","12","29","42","45","60","33.95","35.29","1","73","38.5","40"
"2005","16-34 y.","Male","41.33","40","1593","32","39","45","52.5","70","40.77","41.89","2","80","40","41"
"2005","35-65 y.","Female","31.14","33","3722","12","20","40","45","60","30.71","31.57","1","80","32","35"
"2005","35-65 y.","Male","44","42","4257","37","40","50","57","72","43.7","44.3","2.8","80","42","43"
"2005","66 and older","Female","16.05","10","42","4","8","25","30","60","11.8","20.3","1","60","9","17"
"2005","66 and older","Male","25.23","20","87","5","10","30","50","77","21.17","29.29","2","77","15","30"
"2006","16-34 y.","Female","35.11","40","1500","15","30","42","46","60","34.46","35.76","1","80","39","40"
"2006","16-34 y.","Male","41.59","41","1589","30","39","45","54","72","41.02","42.16","1.5","80","40","41"
"2006","35-65 y.","Female","31.26","34","4048","12","20","40","45","62","30.84","31.68","1","80","32","35"
"2006","35-65 y.","Male","44.25","42.5","4536","37","40","50","60","75","43.95","44.55","4","80","43","44"
"2006","66 and older","Female","17.31","14.12","55","5","8","20","32","77","12.98","21.64","2","77","10","15"
"2006","66 and older","Male","29.05","20","112","5","10","45","60","80","25.21","32.89","2","80","15","30"
"2007","16-34 y.","Female","34.68","40","1433","12","26","42","48","60","33.97","35.39","1.5","80","39","40"
"2007","16-34 y.","Male","41.53","41","1522","30","40","47","55","70","40.96","42.1","1","80","40","42"
"2007","35-65 y.","Female","31.46","34","3875","12","20","40","45","60","31.04","31.88","1","80","32","35"
"2007","35-65 y.","Male","44.42","43","4305","36.5","40","50","60","75","44.11","44.73","2","80","44","45"
"2007","66 and older","Female","19.16","14.97","49","6","10","26","44","75","14.21","24.11","3.5","75","10","18"
"2007","66 and older","Male","24.01","15","106","6","8","42","55","60","20.47","27.55","2","60","13","25"
"2008","16-34 y.","Female","34.75","40","1345","12","28","42","45","60","34.05","35.45","1","70","39.5","40"
"2008","16-34 y.","Male","40.7","40","1437","27","38.5","45","50","70","40.1","41.3","1.5","80","40","41"
"2008","35-65 y.","Female","31.45","35","3728","12","20","40","45","60","31.02","31.88","1","80","32","35"
"2008","35-65 y.","Male","44.11","42.5","4033","37.5","40","50","55","75","43.8","44.42","1","80","43","44"
"2008","66 and older","Female","19.7","14.69","57","5","10","20","48","72","16.05","23.35","4","72","10","16"
"2008","66 and older","Male","26.32","20","110","6","10","45","50","80","22.72","29.92","1","80","16","30"
"2009","16-34 y.","Female","34.51","40","1282","11","25","42","50","60","33.78","35.24","1.5","70","40","40"
"2009","16-34 y.","Male","41.13","41.04","1274","30","38.5","47","50","65","40.48","41.78","1","80","40","41.2000007629395"
"2009","35-65 y.","Female","31.55","35","3519","12","20","40","45","60","31.11","31.99","1","79","33","35"
"2009","35-65 y.","Male","44.12","42","3750","36.5","40","50","60","72","43.79","44.45","2","80","42.5","43.5"
"2009","66 and older","Female","15.07","12","69","6","8","20","25","58","11.83","18.31","2","77","10","15"
"2009","66 and older","Male","26.12","20","125","5","8","40","60","72","22.65","29.59","1.5","72","18","30"
"2010","16-34 y.","Female","34.09","40","1743","10","27","42","45","60","33.43","34.75","1","80","36","38"
"2010","16-34 y.","Male","40.01","40","1936","25","38","45","50","70","39.47","40.55","1","80","40","42"
"2010","35-65 y.","Female","31.01","34","4683","11","20","40","45","60","30.62","31.4","1","80","30","30"
"2010","35-65 y.","Male","43.72","42","5065","35","40","50","56","70","43.43","44.01","1","80","42","43"
"2010","66 and older","Female","18.76","12","63","4","8","20","50","70","14.58","22.94","2","70","9","15"
"2010","66 and older","Male","27.01","20","131","4","10","40","60","80","23.66","30.36","2","80","16","25"
"2011","16-34 y.","Female","35.24","40","2130","12","30","43","46","60","34.65","35.83","2","80","35","38"
"2011","16-34 y.","Male","40.88","41","1995","28","40","45","50","65","40.39","41.37","0.5","80","40","42"
"2011","35-65 y.","Female","32.17","35","6102","12","21","40.5","47","60","31.83","32.51","0.5","80","30","30"
"2011","35-65 y.","Male","44.19","43","6199","37","40","50","60","70","43.92","44.46","1","80","43","44"
"2011","66 and older","Female","17.17","13.84","74","5","8","20","40","65","13.97","20.37","1","65","10","15"
"2011","66 and older","Male","23.86","16","135","6","10","35","50","80","20.83","26.89","1","80","16","25"
"2012","16-34 y.","Female","34.47","40","1964","11","26","42","46","60","33.88","35.06","1","80","36","38.5"
"2012","16-34 y.","Male","39.91","40","1959","20","39","45","50","65","39.37","40.45","1","80","40","41"
"2012","35-65 y.","Female","31.9","35","6170","12","21.5","40","45","60","31.57","32.23","1","80","30","32"
"2012","35-65 y.","Male","43.63","42","5979","36","40","50","55","70","43.37","43.89","1","80","42.5","43"
"2012","66 and older","Female","16.43","10","100","5","8","20","35","65","13.96","18.9","1","65","10","15"
"2012","66 and older","Male","26.35","20","164","5","10","40","50","75","23.49","29.21","1","80","16","24"
"2013","16-34 y.","Female","34.22","40","2485","10","25","42","46","60","33.68","34.76","1","80","37","38"
"2013","16-34 y.","Male","39.62","40","2436","20","39","45","50","65","39.14","40.1","1","80","40","40"
"2013","35-65 y.","Female","31.66","33","6809","12","21","40","45","60","31.35","31.97","1","80","30","30"
"2013","35-65 y.","Male","43.59","42","6608","35.5","40","50","55","72","43.34","43.84","1","80","42","42.5"
"2013","66 and older","Female","14.48","10","110","4","5.5","20","30","52","12.18","16.78","1","60","10","12"
"2013","66 and older","Male","22.09","15","167","5","9","35","50","70","19.51","24.67","1","72","15","20"
"2014","16-34 y.","Female","33.61","40","2092","11","25","42","45","60","33.03","34.19","1","80","37","38.5"
"2014","16-34 y.","Male","39.1","40","2069","20","38","45","50","66","38.58","39.62","1","80","40","40"
"2014","35-65 y.","Female","31.49","33","6126","12","20","40","45","60","31.16","31.82","1","80","30","31"
"2014","35-65 y.","Male","42.81","42","5851","35","40","48","55","70","42.55","43.07","1","80","42","42"
"2014","66 and older","Female","15.58","10","122","3","5","20","40","60","13.13","18.03","1","65","8","12"
"2014","66 and older","Male","22.54","16.88","192","5.5","10","30","50","70","20.16","24.92","1","72","15","20"
"2015","16-34 y.","Female","34.25","40","2060","11","28","42.5","46","60","33.67","34.83","1","75","38","39"
"2015","16-34 y.","Male","39.32","40","2139","21","38.5","45","50","65","38.83","39.81","1","80","40","40"
"2015","35-65 y.","Female","31.74","33","5949","13.5","21","40","45","60","31.41","32.07","1","80","30","31"
"2015","35-65 y.","Male","42.72","42","5666","35","40","47","55","70","42.46","42.98","1","80","42","42"
"2015","66 and older","Female","14.38","10","106","4","6","17","30","60","11.87","16.89","2","70","9","15"
"2015","66 and older","Male","22.74","15","195","4","10","32","50","80","20.28","25.2","1","80","15","20"
"2016","16-34 y.","Female","33.87","40","1804","12","25","42","45","60","33.23","34.51","1","80","38","39"
"2016","16-34 y.","Male","38.37","40","1826","18","38","44","50","60","37.84","38.9","1","75","40","40"
"2016","35-65 y.","Female","31.95","34","5697","13","22","40","45","60","31.62","32.28","1","80","30","32"
"2016","35-65 y.","Male","42.54","42","5188","35","40","48","54","70","42.26","42.82","1","80","42","42"
"2016","66 and older","Female","13.32","10","125","4","6","15","28","55","10.92","15.72","1","60","10","12"
"2016","66 and older","Male","23.94","15","183","5","10","40","55","80","21.31","26.57","1","80","15","20"
"2017","16-34 y.","Female","34.1","40","2035","11","27","41","45","60","33.51","34.69","1","80","38","39"
"2017","16-34 y.","Male","38.86","40","2313","20","38","45","50","60","38.37","39.35","1","80","40","40"
"2017","35-65 y.","Female","31.66","34","6376","12","22","40","45","60","31.35","31.97","0.6","80","30","32"
"2017","35-65 y.","Male","42.33","41","5951","35","40","45","55","70","42.07","42.59","1","80","41","42"
"2017","66 and older","Female","12.86","10","147","4","6","15","30","50","10.71","15.01","0.8","68","10","12"
"2017","66 and older","Male","21.67","15","228","4","9","32","50","70","19.46","23.88","1","70","12","20"
"2018","16-34 y.","Female","34.14","40","1959","12","28","42","45","60","33.56","34.72","1","72","38.5","39"
"2018","16-34 y.","Male","38.14","40","2546","17","37.5","45","50","60","37.67","38.61","1.5","72","40","40"
"2018","35-65 y.","Female","31.86","35","6179","14","22","40","45","60","31.55","32.17","1","80","30","32"
"2018","35-65 y.","Male","42.39","41","5751","35","40","45","52","70","42.13","42.65","1","80","40","41"
"2018","66 and older","Female","13.69","10","154","4","5","18","35","50","11.64","15.74","0.4","66","10","12"
"2018","66 and older","Male","19.9","12","236","4","8","30","47","75","17.78","22.02","1","80","11","15"
"2019","16-34 y.","Female","34.16","40","1835","13","26","42","45","60","33.56","34.76","1","72","38","39"
"2019","16-34 y.","Male","38.87","40","2390","20","38","44","50","60","38.37","39.37","1","80","40","40"
"2019","35-65 y.","Female","32.23","35","6278","15","23","40","45","60","31.91","32.55","1","80","32","34"
"2019","35-65 y.","Male","42.26","41","6434","35","40","45","55","70","41.98","42.54","1","80","42","42"
"2019","66 and older","Female","15.47","10","215","4","7","20","40","50","13.32","17.62","1","70","12","16"
"2019","66 and older","Male","22.67","18","379","4","8.5","40","50","70","20.7","24.64","1","80","23","30"
