"year","e11102","e11103","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"1989","Not Employed","Full Time","","","","","","","","","","","","","",""
"1989","Not Employed","Not Working","32.36","38","108","10","20","40","45","80","29.58","35.14","1","80","30","40"
"1989","Not Employed","Part Time","","","","","","","","","","","","","",""
"1990","Employed","Full Time","43.21","40","4132","37.5","39","45","50","70","42.98","43.44","3","80","40","40"
"1990","Employed","Not Working","","","","","","","","","","","","","",""
"1990","Employed","Part Time","25.71","25","1200","9","17.5","37.5","40","60","25.01","26.41","0.5","80","25","27"
"1990","Not Employed","Full Time","","","","","","","","","","","","","",""
"1990","Not Employed","Not Working","26.81","25","89","5","10","40","45","68","23.69","29.93","0.2","68","20","38.5"
"1990","Not Employed","Part Time","","","","","","","","","","","","","",""
"1991","Employed","Full Time","43.49","40","4113","37.5","38.5","45","54","72","43.26","43.72","8","80","40","40"
"1991","Employed","Not Working","","","","","","","","","","","","","",""
"1991","Employed","Part Time","25.36","25","1278","10","18","35","40","55","24.71","26.01","1","72","25","25"
"1991","Not Employed","Full Time","","","","","","","","","","","","","",""
"1991","Not Employed","Not Working","30.72","37","125","8","12","40","50","75","27.74","33.7","0.2","75","32","38.5"
"1991","Not Employed","Part Time","","","","","","","","","","","","","",""
"1992","Employed","Full Time","43.65","40","5896","37.5","39","45","54","72","43.46","43.84","5","80","40","40"
"1992","Employed","Not Working","","","","","","","","","","","","","",""
"1992","Employed","Part Time","26.45","25","1637","10","19","37.5","40","50","25.87","27.03","0.6","70","28","30"
"1992","Not Employed","Full Time","","","","","","","","","","","","","",""
"1992","Not Employed","Not Working","30.98","38","116","7","20","40","43","56","28.57","33.39","0.8","60","37.5","40"
"1992","Not Employed","Part Time","","","","","","","","","","","","","",""
"1993","Employed","Full Time","43.57","40","5658","37.5","38.5","45","55","72","43.36","43.78","9","80","40","40"
"1993","Employed","Not Working","","","","","","","","","","","","","",""
"1993","Employed","Part Time","26.28","25","1584","10","18","37.5","40","52.5","25.68","26.88","0.5","72","27","30"
"1993","Not Employed","Full Time","","","","","","","","","","","","","",""
"1993","Not Employed","Not Working","30.35","37.42","164","6","20","40","43","60","28.18","32.52","0.1","70","37.5","40"
"1993","Not Employed","Part Time","","","","","","","","","","","","","",""
"1994","Employed","Full Time","43.52","40","5389","37.5","38.5","45","55","70","43.31","43.73","10","80","40","40"
"1994","Employed","Not Working","","","","","","","","","","","","","",""
"1994","Employed","Part Time","25.93","25","1567","10","16","37","40","50","25.33","26.53","0.5","72","27","30"
"1994","Not Employed","Full Time","","","","","","","","","","","","","",""
"1994","Not Employed","Not Working","33.37","37.72","136","10","21","40","46","72","30.57","36.17","2","72","32","39"
"1994","Not Employed","Part Time","","","","","","","","","","","","","",""
"1995","Employed","Full Time","43.93","41","5452","37.5","39","46","55","70","43.72","44.14","5","80","40","41"
"1995","Employed","Not Working","","","","","","","","","","","","","",""
"1995","Employed","Part Time","26.12","25","1887","9.5","18","37.5","40","54","25.56","26.68","1","80","27","30"
"1995","Not Employed","Full Time","","","","","","","","","","","","","",""
"1995","Not Employed","Not Working","31.92","38.5","168","8","20","40","45","80","29.7","34.14","0.4","80","37","40"
"1995","Not Employed","Part Time","","","","","","","","","","","","","",""
"1996","Employed","Full Time","43.93","41","5214","38","39","46","55","72","43.71","44.15","5","80","40","41"
"1996","Employed","Not Working","","","","","","","","","","","","","",""
"1996","Employed","Part Time","26.47","26","1881","10","19","35","40","55","25.94","27","0.5","70","28","30"
"1996","Not Employed","Full Time","","","","","","","","","","","","","",""
"1996","Not Employed","Not Working","29.21","35","136","8","15","40","45","60","26.98","31.44","0.5","60","36","40"
"1996","Not Employed","Part Time","","","","","","","","","","","","","",""
"1997","Employed","Full Time","44.42","42","5170","38","40","48","55","75","44.19","44.65","3","80","41","42"
"1997","Employed","Not Working","","","","","","","","","","","","","",""
"1997","Employed","Part Time","27.02","26.3","1832","10","19.5","35","40","55","26.48","27.56","1","75","28","30"
"1997","Not Employed","Full Time","","","","","","","","","","","","","",""
"1997","Not Employed","Not Working","28.85","35.26","117","7","10","40","50","60","26.01","31.69","1","70","35.2999992370605","40"
"1997","Not Employed","Part Time","","","","","","","","","","","","","",""
"1998","Employed","Full Time","44.43","42","5512","38","40","48","55","70","44.22","44.64","7.5","80","41","42"
"1998","Employed","Not Working","","","","","","","","","","","","","",""
"1998","Employed","Part Time","27.04","28","2124","10","18.8","35","40","55","26.53","27.55","2","80","28","30"
"1998","Not Employed","Full Time","","","","","","","","","","","","","",""
"1998","Not Employed","Not Working","31.37","38","119","9","19","40","50","60","28.67","34.07","2","65","36","40"
"1998","Not Employed","Part Time","","","","","","","","","","","","","",""
"1999","Employed","Full Time","44.33","42","5480","38","40","48","55","70.5","44.12","44.54","2","80","41","42"
"1999","Employed","Not Working","","","","","","","","","","","","","",""
"1999","Employed","Part Time","25.85","25","2234","9","15","35","40","60","25.34","26.36","0.5","70.5","25","28"
"1999","Not Employed","Full Time","","","","","","","","","","","","","",""
"1999","Not Employed","Not Working","29.3","36","139","7.5","14","40","44","72","26.61","31.99","1","75","26","38.5"
"1999","Not Employed","Part Time","","","","","","","","","","","","","",""
"2000","Employed","Full Time","44.34","42","9391","38","40","48","55","72","44.17","44.51","4","80","41","42"
"2000","Employed","Not Working","","","","","","","","","","","","","",""
"2000","Employed","Part Time","25.5","25","3665","9.5","15","35","40","50","25.11","25.89","1","72","25","25"
"2000","Not Employed","Full Time","","","","","","","","","","","","","",""
"2000","Not Employed","Not Working","27.4","30","249","5.5","12","40","45","70","25.38","29.42","1.5","72","25","37.5"
"2000","Not Employed","Part Time","","","","","","","","","","","","","",""
"2001","Employed","Full Time","44.35","42","8556","38","40","48","55","72","44.17","44.53","4","80","41","42"
"2001","Employed","Not Working","","","","","","","","","","","","","",""
"2001","Employed","Part Time","25.25","25","3508","9","15","35","40","55","24.85","25.65","1","75","25","25"
"2001","Not Employed","Full Time","","","","","","","","","","","","","",""
"2001","Not Employed","Not Working","29.51","35","216","8","15","40","43","60","27.5","31.52","1","70","32","38"
"2001","Not Employed","Part Time","","","","","","","","","","","","","",""
"2002","Employed","Full Time","44.2","41.5","8963","38","40","48","55","70","44.02","44.38","2","80","42","42"
"2002","Employed","Not Working","","","","","","","","","","","","","",""
"2002","Employed","Part Time","24.45","24","3819","9","15","35","40","52","24.07","24.83","1","70","24","25"
"2002","Not Employed","Full Time","","","","","","","","","","","","","",""
"2002","Not Employed","Not Working","30.87","38.5","198","10","15","40","45","60","28.71","33.03","1","80","30","40"
"2002","Not Employed","Part Time","","","","","","","","","","","","","",""
"2003","Employed","Full Time","44.08","41.5","8448","38","40","48","55","70","43.9","44.26","2","80","42","42"
"2003","Employed","Not Working","","","","","","","","","","","","","",""
"2003","Employed","Part Time","24.38","24","3744","9","15","35","40","50","24","24.76","1","80","24","25"
"2003","Not Employed","Full Time","","","","","","","","","","","","","",""
"2003","Not Employed","Not Working","28.15","30","170","8","14","40","45.5","60","25.82","30.48","1","60","25","38"
"2003","Not Employed","Part Time","","","","","","","","","","","","","",""
"2004","Employed","Full Time","43.98","41","7968","38","40","46","55","70","43.8","44.16","5","80","42","42"
"2004","Employed","Not Working","","","","","","","","","","","","","",""
"2004","Employed","Part Time","24.78","25","3723","9","15","35","40","60","24.39","25.17","1","78","24","25"
"2004","Not Employed","Full Time","","","","","","","","","","","","","",""
"2004","Not Employed","Not Working","28.58","31","164","6","15","40","42.5","80","26.11","31.05","1","80","25","37.5"
"2004","Not Employed","Part Time","","","","","","","","","","","","","",""
"2005","Employed","Full Time","44.11","42","7548","38","40","48","55","72","43.93","44.29","4","80","42","42"
"2005","Employed","Not Working","","","","","","","","","","","","","",""
"2005","Employed","Part Time","25.27","25","3492","9","15","35","40","60","24.87","25.67","1","80","24","25"
"2005","Not Employed","Full Time","","","","","","","","","","","","","",""
"2005","Not Employed","Not Working","27.77","30","165","6","14","40","45","60","25.26","30.28","1","80","30","37.5"
"2005","Not Employed","Part Time","","","","","","","","","","","","","",""
"2006","Employed","Full Time","44.7","42","7940","38","40","48","55","75","44.52","44.88","6","80","42","42.5"
"2006","Employed","Not Working","","","","","","","","","","","","","",""
"2006","Employed","Part Time","24.82","25","3715","9","15","35","40","50","24.44","25.2","1","80","24","25"
"2006","Not Employed","Full Time","","","","","","","","","","","","","",""
"2006","Not Employed","Not Working","27.34","30","185","7.5","14","40","45","60","25.15","29.53","1","72","25","30"
"2006","Not Employed","Part Time","","","","","","","","","","","","","",""
"2007","Employed","Full Time","44.8","42","7478","38.5","40","50","56","72","44.61","44.99","3","80","42.5","43"
"2007","Employed","Not Working","","","","","","","","","","","","","",""
"2007","Employed","Part Time","24.96","25","3605","10","15","35","40","50","24.57","25.35","1","80","24","25"
"2007","Not Employed","Full Time","","","","","","","","","","","","","",""
"2007","Not Employed","Not Working","26.53","30","207","5","11","40","45","55","24.43","28.63","1","65","22","35"
"2007","Not Employed","Part Time","","","","","","","","","","","","","",""
"2008","Employed","Full Time","44.45","42","7129","38.5","40","48","55","70","44.26","44.64","1","80","42","43"
"2008","Employed","Not Working","","","","","","","","","","","","","",""
"2008","Employed","Part Time","24.6","25","3393","10","15","34","40","50","24.21","24.99","1","80","24","25"
"2008","Not Employed","Full Time","","","","","","","","","","","","","",""
"2008","Not Employed","Not Working","29.72","30","188","5","15","41","55","70","27.13","32.31","1","80","24","35"
"2008","Not Employed","Part Time","","","","","","","","","","","","","",""
"2009","Employed","Full Time","44.65","42","6629","38","40","50","55","70","44.45","44.85","6","80","42","42.5"
"2009","Employed","Not Working","","","","","","","","","","","","","",""
"2009","Employed","Part Time","24.7","25","3258","8","15","35","40","54","24.3","25.1","1","70","24","25"
"2009","Not Employed","Full Time","","","","","","","","","","","","","",""
"2009","Not Employed","Not Working","24.25","22.78","132","3","10","40","45","70","21.26","27.24","2","75","17","30"
"2009","Not Employed","Part Time","","","","","","","","","","","","","",""
"2010","Employed","Full Time","44.08","42","8592","38","40","48","55","70","43.9","44.26","4","80","42","42"
"2010","Employed","Not Working","","","","","","","","","","","","","",""
"2010","Employed","Part Time","23.51","23","4699","7.5","13","32","40","60","23.17","23.85","1","80","22","24"
"2010","Not Employed","Full Time","","","","","","","","","","","","","",""
"2010","Not Employed","Not Working","26.92","25.76","330","7","14","40","45","55","25.34","28.5","1","70","20","25"
"2010","Not Employed","Part Time","","","","","","","","","","","","","",""
"2011","Employed","Full Time","44.73","42.5","10188","38.5","40","48","55","70","44.57","44.89","4","80","43","43"
"2011","Employed","Not Working","","","","","","","","","","","","","",""
"2011","Employed","Part Time","24.78","25","6028","9","15","35","40","52","24.48","25.08","0.5","80","24","25"
"2011","Not Employed","Full Time","","","","","","","","","","","","","",""
"2011","Not Employed","Not Working","28.28","30","419","9","15","40","45","52","26.92","29.64","0.5","70","20","25"
"2011","Not Employed","Part Time","","","","","","","","","","","","","",""
"2012","Employed","Full Time","44.19","42","9985","38","40","48","55","70","44.03","44.35","2","80","42","42.5"
"2012","Employed","Not Working","","","","","","","","","","","","","",""
"2012","Employed","Part Time","24.16","24","5906","8","14","34","40","50","23.87","24.45","1","70","23","25"
"2012","Not Employed","Full Time","","","","","","","","","","","","","",""
"2012","Not Employed","Not Working","29.83","32","445","6","15","41","45","60","28.36","31.3","1","80","30","30"
"2012","Not Employed","Part Time","","","","","","","","","","","","","",""
"2013","Employed","Full Time","44.27","42","9280","38","40","47.5","55","70","44.11","44.43","4","80","42","42"
"2013","Employed","Not Working","","","","","","","","","","","","","",""
"2013","Employed","Part Time","24.13","25","5739","8","15","32.5","40","50","23.84","24.42","1","72","24","25"
"2013","Not Employed","Full Time","","","","","","","","","","","","","",""
"2013","Not Employed","Not Working","34.67","40","3596","10","25","43","50","65","34.2","35.14","1","80","40","40"
"2013","Not Employed","Part Time","","","","","","","","","","","","","",""
"2014","Employed","Full Time","43.84","42","9792","38","40","46","54","70","43.69","43.99","1","80","42","42"
"2014","Employed","Not Working","","","","","","","","","","","","","",""
"2014","Employed","Part Time","23.76","24","6060","8","15","32.5","40","50","23.47","24.05","1","80","23","25"
"2014","Not Employed","Full Time","","","","","","","","","","","","","",""
"2014","Not Employed","Not Working","30.55","35","600","8.3","20","40","45","65","29.36","31.74","1","75","30","35"
"2014","Not Employed","Part Time","","","","","","","","","","","","","",""
"2015","Employed","Full Time","43.74","42","9056","38","40","46","52","70","43.58","43.9","3","80","42","42"
"2015","Employed","Not Working","","","","","","","","","","","","","",""
"2015","Employed","Part Time","24.44","25","5601","8","15","34","40","50","24.14","24.74","1","77","24","25"
"2015","Not Employed","Full Time","","","","","","","","","","","","","",""
"2015","Not Employed","Not Working","32.46","40","1458","10","20","42","50","60","31.72","33.2","1","80","40","40"
"2015","Not Employed","Part Time","","","","","","","","","","","","","",""
"2016","Employed","Full Time","43.54","42","8794","38","40","45","50","70","43.38","43.7","2","80","42","42"
"2016","Employed","Not Working","","","","","","","","","","","","","",""
"2016","Employed","Part Time","24.55","25","5605","9","15","34","40","50","24.25","24.85","1","80","25","25"
"2016","Not Employed","Full Time","","","","","","","","","","","","","",""
"2016","Not Employed","Not Working","24.44","22.78","424","4","10","40","45","60","22.91","25.97","1","80","21","30"
"2016","Not Employed","Part Time","","","","","","","","","","","","","",""
"2017","Employed","Full Time","43.44","41","9997","38","40","45","50","70","43.29","43.59","2","80","41","42"
"2017","Employed","Not Working","","","","","","","","","","","","","",""
"2017","Employed","Part Time","24.32","25","6237","9","15","34","40","50","24.04","24.6","0.8","80","25","25"
"2017","Not Employed","Full Time","","","","","","","","","","","","","",""
"2017","Not Employed","Not Working","25.82","28.47","816","4","10","40","42","60","24.75","26.89","0.6","75","30","35"
"2017","Not Employed","Part Time","","","","","","","","","","","","","",""
"2018","Employed","Full Time","43.4","42","9597","38","40","45","50","70","43.25","43.55","4","80","41","41"
"2018","Employed","Not Working","","","","","","","","","","","","","",""
"2018","Employed","Part Time","24.25","25","6279","9","15","34","40","49","23.97","24.53","1","70","25","25"
"2018","Not Employed","Full Time","","","","","","","","","","","","","",""
"2018","Not Employed","Not Working","27.58","30","949","6","15","40","42","50","26.66","28.5","0.4","80","30","38"
"2018","Not Employed","Part Time","","","","","","","","","","","","","",""
"2019","Employed","Full Time","43.3","42","10454","38","40","45","50","70","43.13","43.47","2","80","42","42"
"2019","Employed","Not Working","","","","","","","","","","","","","",""
"2019","Employed","Part Time","25.08","25","6310","9","15","35","40","50","24.8","25.36","1","72","25","25"
"2019","Not Employed","Full Time","","","","","","","","","","","","","",""
"2019","Not Employed","Not Working","26.09","27.11","771","5","15","40","42","55","25.01","27.17","1","74","30","37.5"
"2019","Not Employed","Part Time","","","","","","","","","","","","","",""
