"year","migback","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"2004","direct migration background","36.14","40","1279","13","33","42","50","70","35.42","36.86","1","80","38.5","40"
"2004","indirect migration background","37.33","40","459","20","36","41","48","75","36.19","38.47","2","75","40","40"
"2004","no migration background","38.07","40","10117","18","35","45","50","70","37.81","38.33","1","80","40","40"
"2005","direct migration background","35.47","40","1184","14","30","42","50","68","34.71","36.23","1","80","38.5","40"
"2005","indirect migration background","37.46","40","459","20","35.9","44","50","70","36.29","38.63","3","80","40","40"
"2005","no migration background","38.48","40","9562","20","35","45","50.5","70","38.21","38.75","1","80","40","40"
"2006","direct migration background","36.25","40","1210","15","30","42.5","50","75","35.48","37.02","2","80","38.5","40"
"2006","indirect migration background","38.5","40","474","20","37","44.5","50","65","37.39","39.61","2","77","40","40"
"2006","no migration background","38.62","40","10156","19","35","45","52","70","38.36","38.88","1","80","40","40"
"2007","direct migration background","36.18","40","1074","15","30","43","50","70","35.37","36.99","2","80","40","40"
"2007","indirect migration background","37.21","40","491","19","31","43","50","70","36.07","38.35","2","80","40","40"
"2007","no migration background","38.73","40","9725","18","35","45","53","70","38.46","39","1","80","40","40"
"2008","direct migration background","35.4","40","990","12","27","42","50","65","34.57","36.23","1.3","80","40","40"
"2008","indirect migration background","37.24","40","493","15","35","43.5","50","70","36.1","38.38","2","80","40","40"
"2008","no migration background","38.5","40","9227","18","35","45","50","70","38.22","38.78","1","80","40","40"
"2009","direct migration background","34.63","39","862","11","25","44","50","70","33.68","35.58","1.5","80","38.5","40"
"2009","indirect migration background","37.92","40","451","18","35","44","50","64","36.73","39.11","2.5","80","40","40"
"2009","no migration background","38.43","40","8706","18","35","45","52","70","38.14","38.72","1","80","40","40"
"2010","direct migration background","34.26","38.5","1445","10","23","44","50","70","33.5","35.02","1","80","40","40"
"2010","indirect migration background","35.53","40","659","15","30","42","50","60","34.44","36.62","1.5","80","40","40"
"2010","no migration background","37.97","40","11517","18","33","45","50","70","37.71","38.23","1","80","40","40"
"2011","direct migration background","35.98","40","1745","12","26","45","50","70","35.3","36.66","2","80","40","40"
"2011","indirect migration background","37.28","40","818","16","32","45","50","65","36.33","38.23","2","75","40","40"
"2011","no migration background","38.64","40","14072","18","35","45","50","70","38.41","38.87","0.5","80","40","40"
"2012","direct migration background","35.97","40","1746","12","30","44","50","70","35.31","36.63","2","80","40","40"
"2012","indirect migration background","36.59","40","841","12","30","45","50","65","35.63","37.55","1","80","40","40"
"2012","no migration background","37.99","40","13749","17","33","45","50","65","37.76","38.22","1","80","40","40"
"2013","direct migration background","35.33","40","3958","12","25","43","50","70","34.89","35.77","1.5","80","40","40"
"2013","indirect migration background","37.4","40","1382","16","34","45","50","67","36.69","38.11","2","80","40","40"
"2013","no migration background","37.74","40","13275","16","32","45","50","70","37.51","37.97","1","80","40","40"
"2014","direct migration background","35.09","40","3173","13","25","43","50","70","34.6","35.58","1","80","40","40"
"2014","indirect migration background","37.28","40","1180","15","34","44","50","65","36.5","38.06","1","80","40","40"
"2014","no migration background","37.1","40","12099","15","30","45","50","65","36.86","37.34","1","80","40","40"
"2015","direct migration background","35.58","40","3668","14","28","43","50","65","35.14","36.02","1","80","40","40"
"2015","indirect migration background","37.34","40","1093","16","35","44","50","65","36.56","38.12","1","72","40","40"
"2015","no migration background","37.19","40","11354","16","31","45","50","70","36.94","37.44","1","80","40","40"
"2016","direct migration background","34.87","40","3105","11","25","43","50","65","34.38","35.36","1","80","40","40"
"2016","indirect migration background","36.64","40","1058","15","32.5","43","50","65","35.81","37.47","1","80","40","40"
"2016","no migration background","37.07","40","10660","16","31","45","50","65","36.82","37.32","1","80","40","40"
"2017","direct migration background","34.84","40","3457","11","25","43","50","65","34.37","35.31","1","80","40","40"
"2017","indirect migration background","36.32","40","1150","16","31","43","50","60","35.55","37.09","1.5","80","39","40"
"2017","no migration background","36.88","40","12443","16","30","44","50","65","36.65","37.11","0.6","80","40","40"
"2018","direct migration background","35.72","40","3738","15","28","43","50","65","35.29","36.15","1","80","40","40"
"2018","indirect migration background","35.8","40","1166","12.5","30","43","48","60","35.03","36.57","1","80","39.4000015258789","40"
"2018","no migration background","36.66","40","11921","16","30","43.5","50","65","36.43","36.89","0.4","80","40","40"
"2019","direct migration background","35.68","40","3570","15","28.5","43","50","60","35.23","36.13","1","80","40","40"
"2019","indirect migration background","37.07","40","1205","20","33","44","50","60","36.3","37.84","2","80","40","40"
"2019","no migration background","36.92","40","12760","17","31","44","50","65","36.68","37.16","1","80","40","40"
