"year","sampreg","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"2000","Ostdeutschland, neue Bundeslaender","41.58","40","3102","30","40","45","55","72","41.19","41.97","2","80","40","41"
"2000","Westdeutschland, alte Bundeslaender","38.21","40","10204","19.3","35","45","50","70","37.95","38.47","1","80","40","40"
"2001","Ostdeutschland, neue Bundeslaender","41.3","40","2906","28","38.5","46","55","70","40.88","41.72","1","80","40","40"
"2001","Westdeutschland, alte Bundeslaender","38.09","40","9374","18","35","45","50","70","37.82","38.36","1","80","40","40"
"2002","Ostdeutschland, neue Bundeslaender","41.34","40","2874","30","39","46","54","70","40.93","41.75","1.5","80","40","42"
"2002","Westdeutschland, alte Bundeslaender","37.57","40","10106","16","34","45","50","70","37.3","37.84","1","80","40","40"
"2003","Ostdeutschland, neue Bundeslaender","40.81","40","2762","26","38","46","50","70","40.38","41.24","2","80","40","41"
"2003","Westdeutschland, alte Bundeslaender","37.3","40","9600","15.5","32","45","50","70","37.02","37.58","1","80","40","40"
"2004","Ostdeutschland, neue Bundeslaender","39.88","40","2688","20","37","45","53","70","39.43","40.33","2","80","40","40"
"2004","Westdeutschland, alte Bundeslaender","37.38","40","9167","16","34","45","50","70","37.1","37.66","1","80","40","40"
"2005","Ostdeutschland, neue Bundeslaender","40.83","40","2527","25","38","45","53","72","40.37","41.29","2","80","40","40"
"2005","Westdeutschland, alte Bundeslaender","37.52","40","8678","16","32","45","50","70","37.23","37.81","1","80","40","40"
"2006","Ostdeutschland, neue Bundeslaender","40.8","40","2652","25.5","38","46","55","70","40.35","41.25","1","80","40","41"
"2006","Westdeutschland, alte Bundeslaender","37.83","40","9188","16","31.8","45","50","70","37.54","38.12","1","80","40","40"
"2007","Ostdeutschland, neue Bundeslaender","40.86","40","2602","25","38","48","55","70","40.4","41.32","1","80","40","41"
"2007","Westdeutschland, alte Bundeslaender","37.82","40","8688","16","31","45","50","70","37.53","38.11","1","80","40","40"
"2008","Ostdeutschland, neue Bundeslaender","40.47","40","2482","25","38.5","45","50","70","40.01","40.93","1","80","40","40"
"2008","Westdeutschland, alte Bundeslaender","37.58","40","8228","16","30","45","50","70","37.28","37.88","1","80","40","40"
"2009","Ostdeutschland, neue Bundeslaender","40.68","40","2375","25","38","46","55","70.8","40.21","41.15","2","80","40","40"
"2009","Westdeutschland, alte Bundeslaender","37.38","40","7644","15","30","45","50","70","37.06","37.7","1","80","40","40"
"2010","Ostdeutschland, neue Bundeslaender","39.5","40","2977","23","36","45","50","70","39.05","39.95","1","80","40","40"
"2010","Westdeutschland, alte Bundeslaender","36.93","40","10644","15","30","45","50","70","36.65","37.21","1","80","40","40"
"2011","Ostdeutschland, neue Bundeslaender","40.32","40","3527","25","38","45","50","70","39.92","40.72","0.5","80","40","40"
"2011","Westdeutschland, alte Bundeslaender","37.8","40","13108","16","30.5","45","50","70","37.55","38.05","0.5","80","40","40"
"2012","Ostdeutschland, neue Bundeslaender","39.55","40","3447","25","36.5","45","50","65","39.15","39.95","1","80","40","40"
"2012","Westdeutschland, alte Bundeslaender","37.26","40","12889","15","30","45","50","68","37.01","37.51","1","80","40","40"
"2013","Ostdeutschland, neue Bundeslaender","39.37","40","3485","25","35","45","50","65","38.97","39.77","1","80","40","40"
"2013","Westdeutschland, alte Bundeslaender","36.94","40","15130","15","30","45","50","70","36.71","37.17","1","80","40","40"
"2014","Ostdeutschland, neue Bundeslaender","39.19","40","3147","22","35","45","50","65","38.78","39.6","1","80","40","40"
"2014","Westdeutschland, alte Bundeslaender","36.34","40","13305","15","30","45","50","65","36.1","36.58","1","80","40","40"
"2015","Ostdeutschland, neue Bundeslaender","38.58","40","3006","22","35","45","50","65","38.15","39.01","2","80","40","40"
"2015","Westdeutschland, alte Bundeslaender","36.61","40","13109","15","30","45","50","68","36.37","36.85","1","80","40","40"
"2016","Ostdeutschland, neue Bundeslaender","38.64","40","2865","22","35","45","50","60","38.21","39.07","1.5","80","40","40"
"2016","Westdeutschland, alte Bundeslaender","36.3","40","11958","15","30","44","50","65","36.05","36.55","1","80","40","40"
"2017","Ostdeutschland, neue Bundeslaender","38.44","40","3335","21.5","35","45","50","65","38.05","38.83","2","80","40","40"
"2017","Westdeutschland, alte Bundeslaender","36.14","40","13715","15","30","43","50","65","35.91","36.37","0.6","80","40","40"
"2018","Ostdeutschland, neue Bundeslaender","37.62","40","3324","20","34","43","50","63","37.22","38.02","2","80","40","40"
"2018","Westdeutschland, alte Bundeslaender","36.21","40","13501","15","30","44","50","65","35.99","36.43","0.4","80","40","40"
"2019","Ostdeutschland, neue Bundeslaender","38.26","40","3448","20","35","43","50","65","37.85","38.67","1","80","40","40"
"2019","Westdeutschland, alte Bundeslaender","36.44","40","14032","15","30","44","50","65","36.21","36.67","1","80","40","40"
