"year","regtyp","sampreg","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"2017","Rural Area","East Germany","38.95","40","2150","24","35","45","50","65","38.47","39.43","2","80","40","40"
"2017","Rural Area","West Germany","36.13","40","3831","15","28","43","50","70","35.7","36.56","1","80","40","40"
"2017","Urban Area","East Germany","37.59","40","1185","20","33","43","50","60","36.92","38.26","2","80","40","40"
"2017","Urban Area","West Germany","36.14","40","9884","15","30","43.5","50","65","35.87","36.41","0.6","80","40","40"
"2018","Rural Area","East Germany","37.94","40","2109","20","34","44","50","65","37.44","38.44","2","80","40","40"
"2018","Rural Area","West Germany","36.21","40","3687","15","30","43.5","50","65","35.78","36.64","1","80","40","40"
"2018","Urban Area","East Germany","37.13","40","1215","20","33","43","50","60","36.47","37.79","2","77","40","40"
"2018","Urban Area","West Germany","36.21","40","9814","15","30","44","50","65","35.95","36.47","0.4","80","40","40"
"2019","Rural Area","East Germany","38.84","40","2165","23","35","45","50","65","38.32","39.36","1","80","40","40"
"2019","Rural Area","West Germany","36.34","40","3716","16","30","43","50","70","35.89","36.79","1","80","40","40"
"2019","Urban Area","East Germany","37.49","40","978","20","35","42","48","60","36.73","38.25","1","80","40","40"
"2019","Urban Area","West Germany","36.53","40","9662","15","30","44","50","60","36.25","36.81","1","80","40","40"
