"year","e11103","sex","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"1984","Full Time","Female","41.87","40","1413","40","40","43","50","72","41.46","42.28","1","80","40","40"
"1984","Full Time","Male","45.28","40","3609","40","40","49","60","78","45.01","45.55","1","80","40","40"
"1984","Not Working","Female","30.91","37.65","78","8","14","40","50","80","27.12","34.7","1","80","30","40"
"1984","Not Working","Male","39.38","40","69","39","40","42","45","70","37.1","41.66","2","70","40","40"
"1984","Part Time","Female","23.57","22","940","10","16","30","40","50","22.83","24.31","1","80","20","24"
"1984","Part Time","Male","31.02","40","447","9","20","40","43","60","29.71","32.33","1","65","40","40"
"1985","Full Time","Female","41.67","40","1274","39","40","43","50","70","41.28","42.06","2","80","40","40"
"1985","Full Time","Male","45.59","42","3199","40","40","50","60","72","45.31","45.87","4","80","40","42"
"1985","Not Working","Female","32.46","40","82","8","15","44","60","75","28.31","36.61","1","75","25","40"
"1985","Not Working","Male","34.93","40","62","12","38","42","45","55","31.4","38.46","2","60","40","40"
"1985","Part Time","Female","23.81","22","919","8","15","30","40","50","23.04","24.58","1","62","20","24"
"1985","Part Time","Male","29.33","38","468","8","12","40","45","60","27.86","30.8","1","80","35","40"
"1986","Full Time","Female","42.19","40","1258","38","40","44","50","70","41.8","42.58","2","80","40","40"
"1986","Full Time","Male","45.34","42","3130","40","40","50","60","73","45.06","45.62","2","80","40","41"
"1986","Not Working","Female","28.54","29.32","69","8","12","40","45","68","24.46","32.62","1","70","20","40"
"1986","Not Working","Male","38.75","40","56","20","38","42","56","60","34.99","42.51","1","60","40","40"
"1986","Part Time","Female","24.77","24","896","10","18","32","40","50","24","25.54","1","75","22","25"
"1986","Part Time","Male","30.88","39","408","8","14","40","45","60","29.36","32.4","1","70","39","40"
"1987","Full Time","Female","41.63","40","1291","38","40","43","50","63","41.27","41.99","6","80","40","40"
"1987","Full Time","Male","44.87","41","3199","39","40","48","60","75","44.6","45.14","4","80","40","40"
"1987","Not Working","Female","29.88","38","63","5","15","40","45","72","25.74","34.02","1","72","21","40"
"1987","Not Working","Male","33.7","40","31","5","16","42","60","72","26.79","40.61","2","72","40","40"
"1987","Part Time","Female","23.76","22","927","10","15","30","40","48","23.05","24.47","1","60","22","25"
"1987","Part Time","Male","30.67","39","396","8","15","40","45","56","29.28","32.06","1","80","39","40"
"1988","Full Time","Female","42.2","40","1210","38","40","43","50","70","41.82","42.58","2","80","40","40"
"1988","Full Time","Male","44.7","41.56","3002","38","40","48","56","72","44.42","44.98","1","80","40","40"
"1988","Not Working","Female","23.73","23.03","56","3","10","38","42","60","19.4","28.06","1","60","16","35"
"1988","Not Working","Male","40.32","40","38","36","38","44","47","55","37.05","43.59","1","55","39","40"
"1988","Part Time","Female","22.74","21","925","8","15","30","40","49","22","23.48","1","66","20","24"
"1988","Part Time","Male","27.42","33","381","8","10","40","44","56","25.85","28.99","1","70","34","38"
"1989","Full Time","Female","41.81","40","1251","38","39","43","50","70","41.43","42.19","4","80","40","40"
"1989","Full Time","Male","44.72","41","2978","38","40","48","56","72","44.44","45","8","80","40","40"
"1989","Not Working","Female","29.22","30","56","10","20","40","42","80","25.37","33.07","1","80","20","38"
"1989","Not Working","Male","36.41","40","52","7","38","44","50","60","32.54","40.28","3","60","38","40"
"1989","Part Time","Female","23.97","22","851","10","18","30","40","49","23.23","24.71","1","60","22","25"
"1989","Part Time","Male","33.53","39","332","10","29","40","45","60","32.29","34.77","1","60","39","40"
"1990","Full Time","Female","41.43","40","1222","37.5","38.5","42.5","50","70","41.07","41.79","8.5","80","40","40"
"1990","Full Time","Male","43.97","41","2910","37.5","39","46","55","72","43.69","44.25","3","80","40","40"
"1990","Not Working","Female","22.08","18.53","49","4","9","37","43","68","17.8","26.36","0.2","68","15","25"
"1990","Not Working","Male","32.81","38.67","40","8","25","40","45","47.5","28.87","36.75","2","47.5","38","40"
"1990","Part Time","Female","23.58","22.49","884","10","17","30","39","45","22.86","24.3","0.5","78","22","24"
"1990","Part Time","Male","31.89","37.5","316","8","20","40","45","80","30.37","33.41","2","80","37.5","38.5"
"1991","Full Time","Female","41.67","40","1243","37.5","38.5","42.5","50","70","41.31","42.03","8","80","40","40"
"1991","Full Time","Male","44.29","40","2870","37.5","38.5","48","55","74","44","44.58","8","80","40","40"
"1991","Not Working","Female","24.21","20.32","68","5","10","38.5","40","70","20.36","28.06","0.2","70","16","36"
"1991","Not Working","Male","38.25","39","57","10","37","45","55","75","34.12","42.38","2","75","37.5","40"
"1991","Part Time","Female","22.93","22","941","10","16","30","38","46","22.27","23.59","1","60","21","23"
"1991","Part Time","Male","32.2","37.36","337","10.5","25","40","45","60","30.87","33.53","2","72","37","38"
"1992","Full Time","Female","41.64","40","1978","37.5","38.5","43","50","60.5","41.37","41.91","6","80","40","40"
"1992","Full Time","Male","44.58","42","3918","38","39.5","48","55.2","75","44.33","44.83","5","80","40","41"
"1992","Not Working","Female","27.07","35","69","2","16","40","40","50","23.91","30.23","0.8","50","27.5","40"
"1992","Not Working","Male","37.4","40","47","20","38.5","42","45","56","33.99","40.81","6","60","40","40"
"1992","Part Time","Female","24.27","24","1182","10","17.5","32","40","49","23.64","24.9","0.6","55","25","25.5"
"1992","Part Time","Male","32.41","38","455","10","24","40","45.5","60","31.26","33.56","2","70","38","38.5"
"1993","Full Time","Female","41.62","40","1897","37.5","38.5","43","48.5","65","41.33","41.91","9","80","40","40"
"1993","Full Time","Male","44.48","41","3761","37.5","39","48","56","73","44.21","44.75","17.5","80","40","41"
"1993","Not Working","Female","25.96","25.36","107","6","15","40","40","55","23.21","28.71","0.1","60","30","38.5"
"1993","Not Working","Male","39.29","40","57","35","38","42","50","70","36.15","42.43","3","70","39","40"
"1993","Part Time","Female","23.81","22.5","1160","10","16","31","39.5","48","23.16","24.46","0.5","60","24","25"
"1993","Part Time","Male","32.98","37.5","424","10","25","40","45","60","31.86","34.1","2","72","38","39.5"
"1994","Full Time","Female","41.54","40","1793","37.5","38.5","43","48","70","41.24","41.84","10","80","40","40"
"1994","Full Time","Male","44.42","41","3596","37.5","39","48","56","70.5","44.15","44.69","17","80","40","42"
"1994","Not Working","Female","27.15","25.14","77","8.5","14","40","40","70","23.36","30.94","2","70","20","36"
"1994","Not Working","Male","39.55","40","59","30","37.5","42","50","72","35.64","43.46","4.5","72","38","40"
"1994","Part Time","Female","23.81","22.5","1149","10","16","31","40","45.5","23.17","24.45","0.5","60","24","25"
"1994","Part Time","Male","31.81","36.23","418","10.5","20","40","45","60","30.58","33.04","0.9","72","37.5","38.5"
"1995","Full Time","Female","41.77","40","1806","37.5","38.5","43.5","50","66","41.45","42.09","5","80","40","40"
"1995","Full Time","Male","44.91","42","3646","37.5","40","50","59","72","44.64","45.18","8","80","42","42"
"1995","Not Working","Female","26.74","30","100","6","10.5","40","45","65","23.95","29.53","0.4","65","30","38"
"1995","Not Working","Male","38.38","40","68","10","38","45","55","80","35.09","41.67","1.5","80","39","42"
"1995","Part Time","Female","23.57","22","1317","9","16","30.5","39","48","22.97","24.17","1","78","24","25"
"1995","Part Time","Male","31.64","37.5","570","10","20","40","45","60","30.54","32.74","2","80","37.5","38.5"
"1996","Full Time","Female","41.62","40","1739","37.5","38.5","43","50","70","41.31","41.93","6","80","40","40"
"1996","Full Time","Male","44.99","42","3475","38","40","50","57","72","44.71","45.27","5","80","42","42"
"1996","Not Working","Female","24.22","25","85","5","10","40","40","46","21.27","27.17","0.5","50","20","40"
"1996","Not Working","Male","37.87","39","51","18","35","45","50","60","35.1","40.64","15","60","38","40"
"1996","Part Time","Female","23.52","22.5","1307","10","16","30","38.5","50","22.94","24.1","0.5","60","24","25"
"1996","Part Time","Male","32.74","35","574","12","28","40","44","60","31.79","33.69","2","70","35","35"
"1997","Full Time","Female","42.24","40","1734","37.5","38.5","44.5","50","70","41.9","42.58","9","80","40","40"
"1997","Full Time","Male","45.41","42","3436","38","40","50","60","76","45.12","45.7","3","80","42","42.5"
"1997","Not Working","Female","23.23","20","73","7","10","40","40","67","19.46","27","1","70","20","40"
"1997","Not Working","Male","37.9","40","44","5","38","50","50","60","34.05","41.75","1","60","39","40"
"1997","Part Time","Female","23.92","23.5","1265","10","17.5","30","39","46","23.34","24.5","1","60","24","25"
"1997","Part Time","Male","33.47","35","567","13","30","40","45","60","32.5","34.44","2","75","35","37.5"
"1998","Full Time","Female","42.21","40","1848","37.5","38.5","45","50","70","41.9","42.52","7.5","80","40","40"
"1998","Full Time","Male","45.44","43","3664","38","40","50","60","72","45.16","45.72","8","80","42","43"
"1998","Not Working","Female","25.41","23.49","63","6","10","38.5","40","60","21.44","29.38","2","65","20","38"
"1998","Not Working","Male","36.89","40","56","11","36","45","50","60","33.84","39.94","4","60","38.5","40"
"1998","Part Time","Female","24.27","25","1420","10","15","32","40","48","23.71","24.83","2","60","24.5","25"
"1998","Part Time","Male","32.41","35","704","11","25","40","45","70","31.49","33.33","2","80","35","35.5"
"1999","Full Time","Female","42.12","40","1830","37.2","38.5","45","50","70","41.81","42.43","6","80","40","40"
"1999","Full Time","Male","45.34","42","3650","38","40","50","60","74.4","45.07","45.61","2","80","42","42.5"
"1999","Not Working","Female","29.12","35","92","6","15","40","44","72","25.72","32.52","1","75","20","38.5"
"1999","Not Working","Male","29.62","37.5","47","7.5","13","40","43","64","25.19","34.05","2","64","35","40"
"1999","Part Time","Female","23.1","22","1530","8.5","15","30","38.5","48","22.55","23.65","1","60","22.5","25"
"1999","Part Time","Male","31.33","35","704","10","20","40","45","60","30.33","32.33","0.5","70.5","35","36"
"2000","Full Time","Female","42.06","40","3055","37.5","38.5","45","50","70","41.78","42.34","4","80","40","40"
"2000","Full Time","Male","45.36","42","6336","38","40","50","60","74","45.15","45.57","6","80","42","43"
"2000","Not Working","Female","22.59","20","159","4.5","10","38","40","50","20.37","24.81","1.5","70","20","28"
"2000","Not Working","Male","35.94","40","90","8","30","45","55","72","32.53","39.35","1.5","72","38.5","40"
"2000","Part Time","Female","22.92","22","2686","9","15","30","37.5","50","22.51","23.33","1","65","22","23.5"
"2000","Part Time","Male","32.03","35","979","11","24","40","45","60","31.25","32.81","2","72","35","35"
"2001","Full Time","Female","41.95","40","2814","37","38.5","45","50","70","41.68","42.22","4","80","40","40"
"2001","Full Time","Male","45.45","42.5","5742","38","40","50","60","75","45.23","45.67","4","80","42","43"
"2001","Not Working","Female","27.1","30","144","8","12.5","40","42","50","24.7","29.5","1","70","20","35"
"2001","Not Working","Male","33.98","40","72","8","32","40","50","60","30.63","37.33","1","70","38","40"
"2001","Part Time","Female","23.05","22","2582","8","15","30.5","38","46","22.62","23.48","1","74","21","23"
"2001","Part Time","Male","30.75","35","926","10","20","40","44","60","29.89","31.61","1.5","75","35","35"
"2002","Full Time","Female","41.69","40","2919","37.5","38.5","45","50","70","41.42","41.96","4.5","80","40","40"
"2002","Full Time","Male","45.34","42","6044","38","40","50","60","72","45.12","45.56","2","80","43","45"
"2002","Not Working","Female","27.19","26.34","123","8","12","40","45","55","24.38","30","1","80","20","35"
"2002","Not Working","Male","36.07","40","75","12","35.5","42","50","60","33.09","39.05","3","60","40","40"
"2002","Part Time","Female","22.26","21","2891","8.7","14","30","35","46","21.87","22.65","1","70","21","22.5"
"2002","Part Time","Male","30.67","35","928","10","20","40","44","60","29.82","31.52","1","70","35","35"
"2003","Full Time","Female","41.7","40","2793","37","38.5","45","50","66","41.43","41.97","2","80","40","40"
"2003","Full Time","Male","45.17","42","5655","38","40","50","60","75","44.94","45.4","3","80","42.5","43.5"
"2003","Not Working","Female","25.37","24","106","8","12","40","45","60","22.52","28.22","1","60","19","30"
"2003","Not Working","Male","32.72","38.88","64","3.5","21","40","48","55","29.06","36.38","1","56","38","40"
"2003","Part Time","Female","22.12","21","2814","8","14","30","35","45","21.73","22.51","1","80","21","22"
"2003","Part Time","Male","30.24","35","930","10","20","39","43","60","29.39","31.09","1.5","76","35","35"
"2004","Full Time","Female","41.7","40","2655","37.5","38.5","44","50","70","41.43","41.97","5","80","40","40"
"2004","Full Time","Male","45.05","42","5313","38","40","50","55","72","44.83","45.27","6","80","43","44"
"2004","Not Working","Female","27.25","25","95","6","10","40","45","80","23.98","30.52","1","80","20","32"
"2004","Not Working","Male","30.21","37.7","69","6","20","40","42.5","60","26.5","33.92","3","66","35","40"
"2004","Part Time","Female","22.56","21","2762","8","14","30","38","45.5","22.16","22.96","1","78","21","22.2999992370605"
"2004","Part Time","Male","30.39","35","961","10","20","40","45","60","29.52","31.26","1","73","35","35"
"2005","Full Time","Female","41.74","40","2529","37.5","38.5","45","50","65","41.46","42.02","6","80","40","40"
"2005","Full Time","Male","45.22","42","5019","38.5","40","50","56","72","44.99","45.45","4","80","43","44"
"2005","Not Working","Female","22.95","21.09","87","6","10","38","40","48","19.81","26.09","1","60","18","30"
"2005","Not Working","Male","31.74","34.05","78","5","20","40","50","70","28.05","35.43","2","80","35","40"
"2005","Part Time","Female","22.87","22","2652","8.5","15","30","37.5","50","22.45","23.29","1","80","21","22.7999992370605"
"2005","Part Time","Male","31.62","35","840","10","20","40","48","60","30.68","32.56","2","76","34","35"
"2006","Full Time","Female","42.37","40","2660","37.5","40","45","50","70","42.1","42.64","6","80","40","41"
"2006","Full Time","Male","45.79","43","5280","38.5","40","50","60","75","45.56","46.02","8","80","44","45"
