"year","migback","sex","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"1992","direct migration background","Male","41.65","40","972","37","38","45","50","70","41.15","42.15","2","80","40","40"
"1992","indirect migration background","Female","32.88","37.24","101","14","25","40","50","60","30.61","35.15","3","60","37.5","38"
"1992","indirect migration background","Male","40.51","40","115","37","38","45","50","60","39.02","42","6","65","38.5","40"
"1992","no migration background","Female","34.53","38.5","2580","16","25","40","45","60","34.09","34.97","0.6","80","40","40"
"1992","no migration background","Male","43.54","41","3333","37.5","39","48","55","75","43.22","43.86","2.5","80","41","42"
"1993","direct migration background","Female","34.61","38","549","18","30","40","45","60","33.7","35.52","0.1","80","37.5","38"
"1993","direct migration background","Male","40.49","40","884","36","37.5","43","50","70","39.99","40.99","6","80","39","40"
"1993","indirect migration background","Female","35.83","38","120","20.5","36","40","45","56","34.32","37.34","5","60","38","39"
"1993","indirect migration background","Male","39.58","39.5","147","35","38","42","48","64","38.29","40.87","16","75","39","40"
"1993","no migration background","Female","33.92","38.5","2495","15","25","40","45","60","33.44","34.4","0.5","80","39","40"
"1993","no migration background","Male","43.68","41","3211","37.5","39","47.5","56","72.6","43.35","44.01","2","80","41","42"
"1994","direct migration background","Female","33.31","38","480","15","25","40","44","55","32.33","34.29","0.8","80","37.5","38"
"1994","direct migration background","Male","40.78","40","792","36","37.5","45","50","70","40.2","41.36","6","80","39","40"
"1994","indirect migration background","Female","34.98","38","120","16","32","40","43","60","33.11","36.85","6","70","38","40"
"1994","indirect migration background","Male","40","39","153","36.5","38","42","50","60","38.55","41.45","4.5","72","38.5","40"
"1994","no migration background","Female","34","38.5","2419","15","25","40","45","65","33.52","34.48","0.5","80","38.5","40"
"1994","no migration background","Male","43.41","41","3128","37.5","38.5","48","56","72","43.07","43.75","0.9","80","41","42"
"1995","direct migration background","Female","32.48","38","565","12","20","40","44","60","31.48","33.48","2","80","37.5","38"
"1995","direct migration background","Male","40.9","40","917","36","37.5","45","50","70","40.35","41.45","5","80","40","40"
"1995","indirect migration background","Female","32.91","38","134","14","20.5","40","41","60","31.01","34.81","6","70","38","40"
"1995","indirect migration background","Male","37.19","40","158","12","36","42","50","65","35.42","38.96","2","70","38.5","40"
"1995","no migration background","Female","33.64","38.5","2524","14","25","40","45","65","33.15","34.13","0.4","80","38.5","39"
"1995","no migration background","Male","43.39","42","3209","37","39","48","56","72","43.03","43.75","1.5","80","42","42"
"1996","direct migration background","Female","32.74","37.5","521","12","22","40","44","50","31.77","33.71","3","80","37","38"
"1996","direct migration background","Male","42.3","40","809","35","38","45","50","72","41.76","42.84","2","80","40","40"
"1996","indirect migration background","Female","34.35","38.5","138","17","27.5","40","43","50","32.66","36.04","5","54","38","40"
"1996","indirect migration background","Male","40.16","39","167","35.5","37.2","43","50","72","38.65","41.67","10","80","39","40"
"1996","no migration background","Female","33.43","38.5","2472","14","24","40","45","65","32.95","33.91","0.5","80","38.5","39"
"1996","no migration background","Male","43.33","41.5","3124","37","38.5","48","55","70","42.98","43.68","2.5","80","42","42"
"1997","direct migration background","Female","31.69","37","476","11","20","40","45","60","30.63","32.75","2","80","36","38"
"1997","direct migration background","Male","42.19","40","789","35","38","45","50.5","80","41.6","42.78","5","80","40","40"
"1997","indirect migration background","Female","35.49","39.6","152","20","32","40","44","58.8","33.64","37.34","2","66","38","40"
"1997","indirect migration background","Male","40.97","40","188","35","38","45","55","70","39.5","42.44","2","80","40","40"
"1997","no migration background","Female","34.04","38.5","2444","15","24.5","41","47","66","33.54","34.54","1","80","38.5","40"
"1997","no migration background","Male","43.87","42","3070","37","39","50","58","75","43.51","44.23","1","80","42","42.5"
"1998","direct migration background","Female","32.48","37.5","450","12","22","40","45","60","31.34","33.62","2","80","35","38"
"1998","direct migration background","Male","41","40","749","35","37.5","45","50","70","40.4","41.6","2","80","40","40"
"1998","indirect migration background","Female","35.46","38.5","157","20","30","40","45","60","33.76","37.16","6","65","38","40"
"1998","indirect migration background","Male","42.32","40","183","35","38","46","52","70","41.01","43.63","10","70","40","40.5"
"1998","no migration background","Female","33.96","38","2724","15","25","40.5","46","65","33.49","34.43","2","80","38.5","39"
"1998","no migration background","Male","43.59","42","3492","36","39","50","60","75","43.24","43.94","2","80","42","42.5"
"1999","direct migration background","Female","31.39","37","446","10","20","40","42","55","30.26","32.52","3","76","35","37.5"
"1999","direct migration background","Male","41.5","40","699","35","38","45","51","70","40.85","42.15","2.5","80","40","40"
"1999","indirect migration background","Female","35.88","38.61","160","20","35","40","45","60","34.22","37.54","6","60","38","39.5"
"1999","indirect migration background","Male","38.45","40","209","20","38","42","50","65","36.97","39.93","7","80","40","40"
"1999","no migration background","Female","33.17","38","2846","12","23","41","46","65","32.69","33.65","1","80","38","38.5"
"1999","no migration background","Male","43.18","42","3493","35.5","39","50","60","72","42.81","43.55","0.5","80","42","42"
"2000","direct migration background","Female","31.38","35.56","726","10","20","40","45","60","30.45","32.31","1.5","70","35","37.5"
"2000","direct migration background","Male","41.5","40","1017","35","38","45","50","74","40.91","42.09","2","80","40","40"
"2000","indirect migration background","Female","34.48","39","213","12.5","26.7","40","45","65","32.73","36.23","2.3","70","38","40"
"2000","indirect migration background","Male","39.99","40","275","35","38.5","45","50","66","38.85","41.13","4","72","40","40"
"2000","no migration background","Female","32.8","38","4961","12","22","40","46","65","32.43","33.17","1","80","38","38.5"
"2000","no migration background","Male","43.83","42","6114","37","40","50","60","72","43.57","44.09","1.5","80","42","42"
"2001","direct migration background","Female","32.01","37","668","12","23","40","45","60","31.04","32.98","1.5","80","35","37"
"2001","direct migration background","Male","41.89","40","913","35","38","45","53.5","70","41.28","42.5","2","80","40","40"
"2001","indirect migration background","Female","32.83","38","195","12","23","40","45","70","31.09","34.57","2","70","37.5","38.5"
"2001","indirect migration background","Male","40.54","40","260","35","38.5","45","50","60","39.39","41.69","4","70","40","40"
"2001","no migration background","Female","32.82","38","4677","12","22","40.5","46","62","32.44","33.2","1","80","37.5","38"
"2001","no migration background","Male","43.5","42","5567","36","39","50","60","72","43.21","43.79","1","80","42","42"
"2002","direct migration background","Female","29.87","35","634","10","20","40","42","60","28.84","30.9","1","70","35","37"
"2002","direct migration background","Male","42.01","40","849","35","38","45","55","70","41.37","42.65","2","80","40","40"
"2002","indirect migration background","Female","32.24","38","211","10","21","40","43","55.5","30.44","34.04","2","65","37.5","39.5"
"2002","indirect migration background","Male","40.63","40","253","32","38","45","55","65","39.25","42.01","2","70","40","40"
"2002","no migration background","Female","32.13","37","5088","12","20","40","45","60","31.76","32.5","1","80","36.5","37.5"
"2002","no migration background","Male","43.52","42","5945","36","40","50","58","70","43.24","43.8","1","80","42","43"
"2003","direct migration background","Female","29.61","35","614","10","17","40","43","60","28.56","30.66","1.5","80","30","35"
"2003","direct migration background","Male","40.96","40","748","35","38","45","50","75","40.24","41.68","3.5","80","40","40"
"2003","indirect migration background","Female","31.98","37.9","219","12","21","40","45","65","30.25","33.71","3","70","37","38.5"
"2003","indirect migration background","Male","40.23","40","243","32","38","44","50","75","38.76","41.7","1.5","75","40","40"
"2003","no migration background","Female","31.97","36","4880","12","20","40","45","60","31.59","32.35","1","80","36","37.5"
"2003","no migration background","Male","43.16","42","5658","35","39","50","56","70.5","42.87","43.45","1","80","42","42"
"2004","direct migration background","Female","30.64","36","571","10","20","40","45","60","29.54","31.74","1","77","30","36"
"2004","direct migration background","Male","40.83","40","708","35","38","45","50","75","40.06","41.6","4","80","40","40"
"2004","indirect migration background","Female","33.76","38.52","215","16","25","40","43","59","32.08","35.44","2","60","36.5","39"
"2004","indirect migration background","Male","40.4","40","244","35","38.5","44","50","75","38.97","41.83","5","75","40","40"
"2004","no migration background","Female","32.01","37","4726","12","20","40","45","60","31.63","32.39","1","80","36","37.5"
"2004","no migration background","Male","42.9","42","5391","35","40","48.5","55","70","42.61","43.19","1","80","42","42.5"
"2005","direct migration background","Female","29.81","35","553","10","20","40","44","55","28.69","30.93","1","80","30","35"
"2005","direct migration background","Male","40.76","40","631","35","38","45","51","72","39.93","41.59","4.5","80","40","40"
"2005","indirect migration background","Female","33.89","38.5","211","14","28","40","45","60","32.16","35.62","3","65","37.5","39"
"2005","indirect migration background","Male","40.39","40","248","30","38.5","45","50","72","38.93","41.85","3","80","40","42"
"2005","no migration background","Female","32.29","37","4504","12","21.5","40","45","60","31.9","32.68","1","80","35","37.5"
"2005","no migration background","Male","43.37","42","5058","35","40","50","56","72","43.07","43.67","2","80","42","42.5"
"2006","direct migration background","Female","30","33","563","10","20","40","45","52","28.91","31.09","2","70","30","35"
"2006","direct migration background","Male","41.59","40","647","35","38","45","55","80","40.72","42.46","4","80","40","40"
"2006","indirect migration background","Female","33.93","38.5","228","16","25","41","45","55","32.32","35.54","4","60","37.5","40"
"2006","indirect migration background","Male","42.6","40","246","35","38.5","45","55","70","41.28","43.92","2","77","40","42"
"2006","no migration background","Female","32.45","37","4812","12","21","41","45","64","32.07","32.83","1","80","35","37.5"
"2006","no migration background","Male","43.49","42","5344","35","40","50","60","72","43.19","43.79","1.5","80","42.5","43"
"2007","direct migration background","Female","29.39","30","500","10","19.5","40","45","52","28.26","30.52","3","60","30","33"
"2007","direct migration background","Male","41.91","40","574","30","38.5","46","56","75","41.03","42.79","2","80","40","40"
"2007","indirect migration background","Female","33.2","38.11","237","15","22","40","45","80","31.5","34.9","2","80","37.5","40"
"2007","indirect migration background","Male","40.86","40","254","25","38.5","45","50","70","39.51","42.21","4","80","40","42"
"2007","no migration background","Female","32.61","37.5","4620","12","21","41","47.5","60","32.22","33","1","80","35","37"
"2007","no migration background","Male","43.62","42.5","5105","35","40","50","57","72","43.31","43.93","1","80","43","44"
"2008","direct migration background","Female","28.62","30","477","10","17","40","42","55","27.46","29.78","1.3","70","30","35"
"2008","direct migration background","Male","41.22","40","513","30","38.5","45","50","68","40.31","42.13","4","80","40","40"
"2008","indirect migration background","Female","31.87","38","230","11","20","40","45","54.5","30.17","33.57","2","65","36","39"
"2008","indirect migration background","Male","41.57","41","263","33","40","45","54","70","40.25","42.89","3","80","40","42"
"2008","no migration background","Female","32.8","37.5","4423","12","21.5","41","48","60","32.4","33.2","1","80","35","37.5"
"2008","no migration background","Male","43.17","42","4804","35","40","50","55","72","42.85","43.49","1","80","42","43"
"2009","direct migration background","Female","26.95","30","431","8.5","13","39","43","60","25.65","28.25","1.5","70","28.5","32"
"2009","direct migration background","Male","42.39","40.42","431","33","38.5","45","56","72","41.35","43.43","8","80","40","41"
"2009","indirect migration background","Female","33.63","38.5","212","13","20","42","50","60","31.8","35.46","2.5","64","35","40"
"2009","indirect migration background","Male","41.26","40","239","35","39","45","50","64","39.91","42.61","3","80","40","41"
"2009","no migration background","Female","32.9","38","4227","12","22","42","47","60","32.49","33.31","1","79","35","38"
"2009","no migration background","Male","43.09","42","4479","35","40","50","58","70","42.75","43.43","1","80","42","43"
"2010","direct migration background","Female","26.54","28","601","7.5","12.5","40","44.8","52","25.42","27.66","1.5","80","24","30"
"2010","direct migration background","Male","41.97","40","844","25","38","50","56","80","41.18","42.76","1","80","40","42"
"2010","indirect migration background","Female","31.4","37.41","295","12","20","40","45","56","29.82","32.98","1.5","70","28","37.5"
"2010","indirect migration background","Male","39.15","40","364","28","37.5","44","50","70","37.91","40.39","1.5","80","40","41"
"2010","no migration background","Female","32.6","37.5","5593","12","22","41","45","60","32.24","32.96","1","80","30","32.7999992370605"
"2010","no migration background","Male","42.58","42","5924","34.5","40","48","55","70","42.29","42.87","1","80","42","42.5"
"2011","direct migration background","Female","28.76","30","812","10","16.5","40","45","60","27.79","29.73","2","80","25","30"
"2011","direct migration background","Male","42.57","41.7","933","35","40","48","55","70","41.87","43.27","4","80","40","42"
"2011","indirect migration background","Female","33.11","38.5","402","10","23","42","47","60","31.79","34.43","2","60","30","35"
"2011","indirect migration background","Male","40.58","40","416","30","38.5","45","50","70","39.49","41.67","4","75","40","43"
"2011","no migration background","Female","33.45","38","7092","12.5","24","42","47","60","33.13","33.77","0.5","80","32","33"
"2011","no migration background","Male","43.08","42","6980","35","40","50","56","70","42.82","43.34","0.5","80","43","43"
"2012","direct migration background","Female","28.53","30","821","10","18","40","45","55","27.62","29.44","2","68","27","30"
"2012","direct migration background","Male","42.37","40","925","35","40","46","55","72","41.67","43.07","3","80","40","42"
"2012","indirect migration background","Female","30.95","35.21","403","10","20","40","45","55","29.67","32.23","1","60","30","35"
"2012","indirect migration background","Male","41.17","42","438","30","38.5","45","52","72","40.02","42.32","1","80","40","43"
"2012","no migration background","Female","33.07","38","7010","12","23.5","42","46","60","32.76","33.38","1","80","32","34"
"2012","no migration background","Male","42.24","42","6739","30","40","48","55","70","41.97","42.51","1","80","42","42.5"
"2013","direct migration background","Female","28.57","30","1925","10","16","40","45","60","27.94","29.2","1.5","80","29.5","30"
"2013","direct migration background","Male","41.25","40","2033","30","39","45","55","75","40.76","41.74","2","80","40","40"
"2013","indirect migration background","Female","32.76","38.12","643","12","20","42","48","60","31.72","33.8","2","70","30","36"
"2013","indirect migration background","Male","40.95","40","739","30","38.5","46","50","68","40.14","41.76","4","80","40","41"
"2013","no migration background","Female","32.63","36","6836","12","23","41.5","45","60","32.32","32.94","1","80","32","33"
"2013","no migration background","Male","42.26","42","6439","32","40","48","55","70","41.98","42.54","1","80","42","42"
"2014","direct migration background","Female","28.23","30","1536","10","16","40","45","60","27.54","28.92","1","80","28","30"
"2014","direct migration background","Male","40.79","40","1637","25","39","45","50","70","40.24","41.34","1","80","40","40"
"2014","indirect migration background","Female","32.17","38.5","584","11","20","42","45","60","31.04","33.3","2","70","30","37.5"
"2014","indirect migration background","Male","41.4","40","596","30","38.5","46","50","70","40.51","42.29","1","80","40","41"
"2014","no migration background","Female","32.29","36","6220","12","21.5","41","45","60","31.96","32.62","1","80","32","33"
"2014","no migration background","Male","41.38","41","5879","30","40","46","52.5","70","41.09","41.67","1","80","41","42"
"2015","direct migration background","Female","29.91","30","1729","10","20","40","45","60","29.26","30.56","2","80","30","32"
"2015","direct migration background","Male","40.53","40","1939","26","39","45","50","70","40.04","41.02","1","80","40","40"
"2015","indirect migration background","Female","32.95","40","532","10","20","42","48","60","31.78","34.12","1","70","32","37.5"
"2015","indirect migration background","Male","40.79","40","561","33","38.5","45","50","65","39.93","41.65","2","72","40","41"
"2015","no migration background","Female","32.43","35","5854","12","22","41","45","60","32.1","32.76","1","80","32","33"
"2015","no migration background","Male","41.4","41","5500","30","40","45","54","70","41.1","41.7","1","80","41","42"
"2016","direct migration background","Female","29.32","30","1536","10","16.5","40","45","60","28.61","30.03","1","80","30","30"
"2016","direct migration background","Male","40.06","40","1569","24","38","45","50","65","39.52","40.6","1","80","40","40"
"2016","indirect migration background","Female","32.83","38.64","546","12","22","42","45","60","31.69","33.97","1","70","30","35"
"2016","indirect migration background","Male","39.95","40","512","28","38","45","50","70","38.92","40.98","2","80","40","40"
"2016","no migration background","Female","32.5","36","5544","12","23","41","45","60","32.16","32.84","1","80","33","35"
"2016","no migration background","Male","41.09","41","5116","30","39","45","50","70","40.78","41.4","1","80","41","42"
"2017","direct migration background","Female","29.11","30","1543","10","18","40","45","60","28.41","29.81","1.5","80","28","30"
"2017","direct migration background","Male","40.34","40","1914","25","39","45","50","70","39.79","40.89","1","80","40","40"
"2017","indirect migration background","Female","32.57","38","594","12","25","40","44","56","31.55","33.59","2","60","31","35.5"
"2017","indirect migration background","Male","39.59","40","556","20","37","45","50","70","38.56","40.62","1.5","80","40","40"
"2017","no migration background","Female","32.32","36","6421","12","23","40","45","60","32.01","32.63","0.6","80","33","35"
"2017","no migration background","Male","40.86","41","6022","30","39","45","50","70","40.57","41.15","1","80","41","41"
"2018","direct migration background","Female","30.54","32","1532","10","20","40","45","60","29.87","31.21","1","80","30","30"
"2018","direct migration background","Male","40.32","40","2206","22","39","45","50","70","39.81","40.83","2","80","40","40"
"2018","indirect migration background","Female","32.52","39","602","10","22","42","45","60","31.47","33.57","1","70","31","37"
"2018","indirect migration background","Male","38.54","40","564","15","37.5","45","50","60","37.49","39.59","2","80","40","40"
"2018","no migration background","Female","32.18","35","6158","12","22.5","40","45","60","31.87","32.49","0.4","80","33","35"
"2018","no migration background","Male","40.57","40.5","5763","25","39","45","50","70","40.28","40.86","1","80","40","41"
"2019","direct migration background","Female","30.55","32","1408","11","20","40","45","60","29.83","31.27","1","75","30","30"
"2019","direct migration background","Male","40.39","40","2162","26.5","39","45","50","65","39.88","40.9","1","80","40","40"
"2019","indirect migration background","Female","33","37.5","615","15","25","40","45","55","31.99","34.01","2","70","34","38"
"2019","indirect migration background","Male","40.63","40","589","30","38","45","52","65","39.61","41.65","2","80","40","42"
"2019","no migration background","Female","32.59","36","6305","13","24","41","45","60","32.27","32.91","1","80","35","35"
"2019","no migration background","Male","40.75","40.5","6452","29.5","39","45","50","70","40.44","41.06","1","80","41","42"
