"year","sampreg","sex","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"1996","West Germany","Female","31.99","37.5","2186","12","21","40","45","60.5","31.47","32.51","0.5","80","37","38"
"1996","West Germany","Male","42.52","40","3011","35","38.5","46","55","70","42.18","42.86","2","80","40","40"
"1997","East Germany","Female","39.75","40","922","26","35","44","50","70","39.12","40.38","1","72","40","40"
"1997","East Germany","Male","45.68","44","1061","39","40","50","60","75","45.08","46.28","1","80","44","45"
"1997","West Germany","Female","32.42","37.5","2150","12","21","40","45","65","31.88","32.96","1","80","37","38"
"1997","West Germany","Male","43.12","40","2986","36","38.5","48","55","75","42.77","43.47","2","80","40","40"
"1998","East Germany","Female","39.41","40","952","25.5","36","45","50","65","38.77","40.05","3","76","40","40"
"1998","East Germany","Male","45.14","44.11","1131","39","40","50","60","78","44.53","45.75","2","80","43.7999992370605","45"
"1998","West Germany","Female","32.53","37.5","2379","12","22","40","45","60.5","32.02","33.04","2","80","37.5","38"
"1998","West Germany","Male","42.78","40","3293","35","38.5","48","55","70","42.43","43.13","2","80","40","40"
"1999","East Germany","Female","38.4","40","994","24","35","44","50","65","37.75","39.05","2","75","40","40"
"1999","East Germany","Male","44.63","43","1134","38","40","50","60","72","43.99","45.27","2","80","42.5","45"
"1999","West Germany","Female","31.84","37","2458","10","20","40","45","60","31.32","32.36","1","80","36","37.5"
"1999","West Germany","Male","42.43","40","3267","35","38.5","48","55","70","42.06","42.8","0.5","80","40","40"
"2000","East Germany","Female","37.94","40","1459","23","35","43","50","65","37.39","38.49","2","80","40","40"
"2000","East Germany","Male","44.53","42.5","1643","38","40","50","60","74","44.03","45.03","2.5","80","42.5","44"
"2000","West Germany","Female","31.49","35.5","4441","10","20","40","45","65","31.09","31.89","1","80","35","36"
"2000","West Germany","Male","43.19","40.5","5763","35.5","38.5","48","56","72","42.92","43.46","1.5","80","40","41"
"2001","East Germany","Female","37.67","40","1375","22","33","43","50","66","37.09","38.25","1","75","40","40"
"2001","East Germany","Male","44.27","43","1531","38","40","50","60","75","43.72","44.82","2","80","42","44"
"2001","West Germany","Female","31.65","36.5","4165","11","20","40","45","60","31.24","32.06","1","80","35","36"
"2001","West Germany","Male","42.99","40","5209","35","38.5","48","58.5","72","42.7","43.28","1","80","40","41"
"2002","East Germany","Female","37.59","40","1364","24","32","43","50","65","37.02","38.16","2","75","40","40"
"2002","East Germany","Male","44.41","43.5","1510","38","40","50","60","70","43.87","44.95","1.5","80","43","45"
"2002","West Germany","Female","30.64","35","4569","10","20","40","45","60","30.24","31.04","1","80","33","35"
"2002","West Germany","Male","43","40","5537","35","38.5","48","56","70","42.71","43.29","1","80","42","42"
"2003","East Germany","Female","37.26","40","1320","20","32","43","50","68","36.66","37.86","2","80","40","40"
"2003","East Germany","Male","43.66","43","1442","37","40","50","55","70","43.1","44.22","2","80","42","44"
"2003","West Germany","Female","30.53","35","4393","10","20","40","45","60","30.13","30.93","1","80","32","35"
"2003","West Germany","Male","42.62","40","5207","35","38.5","48","55","72","42.32","42.92","1","80","40.5","42"
"2004","East Germany","Female","36.53","40","1304","20","30","42","48","70","35.91","37.15","3","78","40","40"
"2004","East Germany","Male","42.6","42","1384","30","40","50","56","72","42","43.2","2","80","42","44"
"2004","West Germany","Female","30.96","35","4208","10","20","40","45","60","30.55","31.37","1","80","32","35"
"2004","West Germany","Male","42.54","40","4959","35","38.5","47","55","70","42.24","42.84","1","80","41","42"
"2005","East Germany","Female","37.01","40","1221","21","30","43","50","70","36.36","37.66","2.5","80","40","40"
"2005","East Germany","Male","43.94","42","1306","37.5","40","50","56","75","43.35","44.53","2","80","42","44"
"2005","West Germany","Female","31.05","35","4047","10","20","40","45","60","30.63","31.47","1","80","32.5","35"
"2005","West Germany","Male","42.75","41","4631","35","39","48","55","70","42.43","43.07","2","80","42","42"
"2006","East Germany","Female","36.91","40","1298","20","30","43","50","70","36.29","37.53","1","80","40","40"
"2006","East Germany","Male","43.91","42.5","1354","35","40","50","60","72","43.31","44.51","4","80","43","45"
"2006","West Germany","Female","31.26","35","4305","10","20","40","45","60","30.85","31.67","1","80","32","35"
"2006","West Germany","Male","43.08","42","4883","35","40","48","56","75","42.77","43.39","1.5","80","42","42"
"2007","East Germany","Female","37.08","40","1272","20","30","43","50","65","36.43","37.73","1","80","40","40"
"2007","East Germany","Male","43.96","43","1330","36","40","50","58","70","43.37","44.55","1","80","43","45"
"2007","West Germany","Female","31.23","35","4085","11","20","40","45","60","30.81","31.65","1","80","31","35"
"2007","West Germany","Male","43.15","42","4603","35","40","50","56","73","42.82","43.48","2","80","42","43"
"2008","East Germany","Female","36.33","40","1226","18","30","42","49","70","35.68","36.98","2","72","40","40"
"2008","East Germany","Male","43.95","43","1256","38.5","40","50","55","70","43.37","44.53","1","80","42","44"
"2008","West Germany","Female","31.41","35","3904","12","20","40","45","60","30.98","31.84","1","80","32","35"
"2008","West Germany","Male","42.63","42","4324","35","39.5","48","55","72","42.29","42.97","1","80","42","42.5"
"2009","East Germany","Female","37.06","40","1167","20","30","43","50","65","36.41","37.71","2","79","40","40"
"2009","East Germany","Male","43.77","42","1208","36","40","50","56","72","43.16","44.38","3","80","42","43"
"2009","West Germany","Female","31.17","35","3703","10","20","41","45","60","30.72","31.62","1","77","32","35"
"2009","West Germany","Male","42.72","42","3941","35","40","48","56","70","42.36","43.08","1","80","42","42"
"2010","East Germany","Female","36.27","40","1473","20","30","42","47","65","35.66","36.88","2","80","38","40"
"2010","East Germany","Male","42.2","42","1504","30","40","50","56","70","41.61","42.79","1","80","42","43"
"2010","West Germany","Female","30.79","35","5016","10","20","40","45","60","30.41","31.17","1","80","28.8999996185303","30"
"2010","West Germany","Male","42.37","42","5628","33","39","48","55","70","42.07","42.67","1","80","42","42"
"2011","East Germany","Female","36.79","40","1799","20","30","43","50","60","36.24","37.34","0.5","80","39","40"
"2011","East Germany","Male","43.31","43","1728","35","40","50","56","70","42.79","43.83","2","80","43","45"
"2011","West Germany","Female","32","35","6507","11","20","41","45.5","60","31.67","32.33","1","80","30","30"
"2011","West Germany","Male","42.8","42","6601","35","40","48.5","55","70","42.53","43.07","0.5","80","42","43"
"2012","East Germany","Female","36.39","40","1763","20","30","42","47","60","35.85","36.93","1","75","38","40"
"2012","East Germany","Male","42.15","42","1684","30","40","48","55","66","41.62","42.68","1","80","42","43"
"2012","West Germany","Female","31.55","35","6471","10","20","41","45","60","31.22","31.88","1","80","30","30"
"2012","West Germany","Male","42.21","42","6418","32","40","48","55","70","41.93","42.49","1","80","42","42"
"2013","East Germany","Female","36.42","40","1792","20","30","42","48","60","35.88","36.96","1","80","37.5","39"
"2013","East Germany","Male","41.94","42","1693","30","40","47","54","65","41.41","42.47","2","80","42","42.5"
"2013","West Germany","Female","31.13","35","7612","10","20","40","45","60","30.82","31.44","1","80","30","30"
"2013","West Germany","Male","42.05","42","7518","31","40","47.5","55","72","41.79","42.31","1","80","41","42"
"2014","East Germany","Female","35.71","40","1614","20","30","42","46.3","60","35.14","36.28","2","80","38","40"
"2014","East Germany","Male","42.18","41","1533","32","40","48","55","70","41.63","42.73","1","80","40","42"
"2014","West Germany","Female","30.9","35","6726","10","20","40","45","60","30.58","31.22","1","80","30","30"
"2014","West Germany","Male","41.11","41","6579","28","39","45","52","70","40.83","41.39","1","80","41","41"
"2015","East Germany","Female","35.27","39","1558","20","30","42","45","60","34.68","35.86","2","80","36","38.5"
"2015","East Germany","Male","41.51","41","1448","30","40","45","50","70","40.95","42.07","2","80","40","42"
"2015","West Germany","Female","31.4","35","6557","11","20","41","45","60","31.08","31.72","1","80","30","30"
"2015","West Germany","Male","41.17","41","6552","30","39","45","53","70","40.89","41.45","1","80","40","41"
"2016","East Germany","Female","35.49","39","1507","20","30","42","46","60","34.9","36.08","1.5","80","37.5","39"
"2016","East Germany","Male","41.42","41","1358","31.5","40","46","50","60.5","40.86","41.98","3","76","40","42"
"2016","West Germany","Female","31.29","35","6119","11","20","40","45","60","30.96","31.62","1","80","30","31"
"2016","West Germany","Male","40.75","40","5839","28","39","45","50","70","40.46","41.04","1","80","40","41"
"2017","East Germany","Female","35.6","40","1701","20","30","42","45","60","35.06","36.14","2","73","38","39"
"2017","East Germany","Male","40.88","40","1634","30","39","45","50","65","40.36","41.4","2","80","40","40"
"2017","West Germany","Female","31.06","35","6857","10","20","40","45","60","30.75","31.37","0.6","80","30","31"
"2017","West Germany","Male","40.66","40","6858","25","39","45","50","70","40.38","40.94","1","80","40","40"
"2018","East Germany","Female","34.56","38","1663","18","30","40","45","60","34.02","35.1","2","80","36.5","38"
"2018","East Germany","Male","40.22","40","1661","25","38","45","50","65","39.68","40.76","2","80","40","40"
"2018","West Germany","Female","31.42","35","6629","12","20","40","45","60","31.11","31.73","0.4","80","30","32"
"2018","West Germany","Male","40.42","40","6872","25","39","45","50","70","40.14","40.7","1","80","40","40"
"2019","East Germany","Female","35.9","39","1684","20","30","42","46","60","35.35","36.45","1.5","80","38","40"
"2019","East Germany","Male","40.39","40","1764","30","39","45","50","65","39.83","40.95","1","80","40","41.5"
"2019","West Germany","Female","31.56","35","6613","12","20.5","40","45","60","31.24","31.88","1","80","31","32.5"
"2019","West Germany","Male","40.74","40.5","7417","29","39","45","50","70","40.45","41.03","1","80","40","41"
