"year","regtyp","sex","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"1993","Urban Area","Male","42.92","40","2865","37.5","38.5","45","55","72","42.6","43.24","2","80","40","40"
"1994","Rural Area","Female","34.88","39","1001","16","25.5","40","45","70","34.17","35.59","0.5","80","40","40"
"1994","Rural Area","Male","43.83","42","1325","37.5","39","48","60","72","43.31","44.35","5","80","41","42"
"1994","Urban Area","Female","33.57","38.5","2018","15","25","40","45","60","33.05","34.09","0.8","80","38","38.5"
"1994","Urban Area","Male","42.7","40","2748","37","38.5","45","55","70","42.35","43.05","0.9","80","40","40"
"1995","Rural Area","Female","34.55","38.5","1112","16","25.5","40","45","66","33.85","35.25","3.5","80","39.5","40"
"1995","Rural Area","Male","43.35","40","1429","37.3","39","50","60","75","42.81","43.89","3","80","41","42"
"1995","Urban Area","Female","33.02","38","2111","12","22","40","45","60","32.49","33.55","0.4","80","38","38.5"
"1995","Urban Area","Male","42.75","41","2855","36","38.5","47","55","70","42.39","43.11","1.5","80","40","40.5"
"1996","Rural Area","Female","34.31","38.5","1062","18","25","40.5","45","70","33.62","35","3.5","80","40","40"
"1996","Rural Area","Male","43.53","40.92","1368","36","39","50","57","75","43","44.06","2.5","80","41","42"
"1996","Urban Area","Female","32.98","38","2069","12","23","40","45","60.5","32.46","33.5","0.5","80","38","38.5"
"1996","Urban Area","Male","42.97","41","2732","36","38.5","47.5","55","72","42.61","43.33","2","80","40","40"
"1997","Rural Area","Female","34.91","38.5","1043","15","26","42","48","70","34.16","35.66","2","80","40","40"
"1997","Rural Area","Male","44.22","42","1351","37","40","50","60","75","43.7","44.74","1","80","42","42.5"
"1997","Urban Area","Female","33.34","38.5","2029","14","23.5","40","45","60","32.8","33.88","1","80","38","38.5"
"1997","Urban Area","Male","43.3","41","2696","36","38.5","48","55","75","42.92","43.68","2","80","40","41"
"1998","Rural Area","Female","34.86","38.5","1134","15","27","41","48","60","34.16","35.56","3","75.5","39","40"
"1998","Rural Area","Male","43.91","42","1495","37","40","50","60","75","43.37","44.45","3","80","42","42.5"
"1998","Urban Area","Female","33.41","38","2197","15","24","40","45","65","32.89","33.93","2","80","38","38.5"
"1998","Urban Area","Male","42.92","41","2929","35","38.5","48","55","70","42.55","43.29","2","80","40","41"
"1999","Rural Area","Female","34.02","38","1206","14","25","41","48","60","33.32","34.72","2","80","38.5","40"
"1999","Rural Area","Male","43.4","42","1489","36","40","50","60","75","42.83","43.97","2","80","41.5","42"
"1999","Urban Area","Female","32.62","38","2246","11","21","40","45","65","32.08","33.16","1","80","37.5","38"
"1999","Urban Area","Male","42.57","40","2912","35","38.5","48","55","70","42.18","42.96","0.5","80","40","41"
"2000","Rural Area","Female","34.06","38","2019","15","25","42","48","70","33.48","34.64","2","80","38.5","40"
"2000","Rural Area","Male","44.27","42","2514","37.5","40","48.5","60","74","43.87","44.67","2","80","42","42"
"2000","Urban Area","Female","32.06","37.5","3881","10","20","40","45","60","31.64","32.48","1","80","36","37.5"
"2000","Urban Area","Male","43.04","40.5","4892","35","38.7","48","56","72","42.75","43.33","1.5","80","40","41.5"
"2001","Rural Area","Female","33.76","38","1864","15","24.5","41","46","60","33.17","34.35","1","80","38","39"
"2001","Rural Area","Male","44.21","42","2253","37.5","40","50","60","72","43.77","44.65","1.5","80","42","42.5"
"2001","Urban Area","Female","32.28","37.5","3676","11","21","40","45","60","31.85","32.71","1","80","36","37.5"
"2001","Urban Area","Male","42.78","40","4487","35","38.5","48","56","72","42.46","43.1","1","80","40","41"
"2002","Rural Area","Female","32.75","37.5","1923","12","23","40","45","60","32.16","33.34","1","80","38","39"
"2002","Rural Area","Male","43.93","42","2257","37.5","40","50","60","72","43.48","44.38","1","80","42","43"
"2002","Urban Area","Female","31.45","36","4010","10","20","40","45","60","31.03","31.87","1","80","35","37"
"2002","Urban Area","Male","42.93","40.5","4790","35","38.5","48.5","55","70","42.62","43.24","2","80","42","42"
"2003","Rural Area","Female","32.56","37.5","1866","12","22","40","45","60","31.96","33.16","1","80","37.5","38.5"
"2003","Rural Area","Male","43.27","41.5","2154","37","39.5","48","58","70","42.81","43.73","3","80","42","42"
"2003","Urban Area","Female","31.26","35","3847","10","20","40","45","60","30.84","31.68","1","80","35","36.5"
"2003","Urban Area","Male","42.58","40","4495","35","38.5","48","55","72","42.26","42.9","1","80","41","42"
"2004","Rural Area","Female","32.74","38","1785","12","24","40","45","62","32.12","33.36","1","80","37","38"
"2004","Rural Area","Male","43.26","42","2041","36","40","50","60","72","42.77","43.75","1","80","42","42"
"2004","Urban Area","Female","31.53","36","3727","10.5","20","40","45","60","31.1","31.96","1","80","35","37"
"2004","Urban Area","Male","42.25","40","4302","35","38.5","46","55","70","41.92","42.58","1","80","41","42"
"2005","Rural Area","Female","33","38","1711","13.5","24","41","45","60","32.37","33.63","1","80","36","38"
"2005","Rural Area","Male","43.68","42","1898","37","40","50","56","75","43.2","44.16","2","80","42","42.5"
"2005","Urban Area","Female","31.59","36","3557","10","20","40","45","60","31.14","32.04","1","80","35","37"
"2005","Urban Area","Male","42.63","41","4039","35","39","48","55","70","42.29","42.97","2","80","42","42"
"2006","Rural Area","Female","33.05","38","1852","12.5","24","40.5","45","70","32.45","33.65","1","80","35","38"
"2006","Rural Area","Male","43.73","42","2036","36","40","50","60","75","43.24","44.22","1.5","80","42","43"
"2006","Urban Area","Female","31.83","36","3751","12","20","41","45","60","31.39","32.27","1","80","35","36.5"
"2006","Urban Area","Male","43","42","4201","35","40","50","55","75","42.66","43.34","1.5","80","42","42.5"
"2007","Rural Area","Female","33.03","38","1784","12.5","22","41","48","60","32.42","33.64","1","80","36","38.5"
"2007","Rural Area","Male","44.61","42","1981","37.5","40","50","60","72","44.13","45.09","2","80","42","44"
"2007","Urban Area","Female","31.89","36","3573","12","20","41","45","60","31.44","32.34","1","80","35","35"
"2007","Urban Area","Male","42.68","42","3952","32","40","50","55","73","42.33","43.03","1","80","42","43"
"2008","Rural Area","Female","32.84","37.5","1701","12.5","22","40","45","60","32.21","33.47","1","80","35","38"
"2008","Rural Area","Male","43.46","42","1842","37","40","50","55","75","42.96","43.96","1","80","42","43"
"2008","Urban Area","Female","31.97","36","3429","12","20","41","45","60","31.52","32.42","1","72","35","36.5"
"2008","Urban Area","Male","42.58","42","3738","33","40","48","55","70","42.22","42.94","1.5","80","42","43"
"2009","Rural Area","Female","32.68","37.5","1645","12","22","40","46","60","32.04","33.32","2","79","35","38"
"2009","Rural Area","Male","43.53","42","1761","35","40","50","60","72","42.98","44.08","1","80","42","42.5"
"2009","Urban Area","Female","31.96","36","3225","11.8","20","42","47","60","31.49","32.43","1","72","35","37"
"2009","Urban Area","Male","42.61","42","3388","35","40","48","55","70","42.23","42.99","2","80","42","42.5"
"2010","Rural Area","Female","31.19","36","2239","10","20","40","45","60","30.63","31.75","1","80","30","34"
"2010","Rural Area","Male","43.29","42","2454","35","40","50","58","70","42.83","43.75","1","80","42","42.5"
"2010","Urban Area","Female","31.97","36","4250","10","21","41","46","60","31.55","32.39","1","80","30","32"
"2010","Urban Area","Male","41.92","42","4678","30","39","48","55","70","41.59","42.25","1","80","42","42"
"2011","Rural Area","Female","32.79","37.5","2925","12","22","41","45","61","32.3","33.28","0.5","80","32","35"
"2011","Rural Area","Male","43.34","42.32","2975","35","40","50","58","70","42.94","43.74","1","80","42","43"
"2011","Urban Area","Female","32.85","37.5","5381","12","22","42","47","60","32.48","33.22","1","80","30","32"
"2011","Urban Area","Male","42.67","42","5354","31.2","40","48.5","55","70","42.37","42.97","0.5","80","42","43"
"2012","Rural Area","Female","32.52","36","2923","12","23","40.5","45","60","32.05","32.99","1","80","32","35"
"2012","Rural Area","Male","43.07","42","2912","36","40","48","56","70","42.67","43.47","1","80","42","42.5"
"2012","Urban Area","Female","32.26","36.68","5311","10","21","41","45","60","31.9","32.62","1","80","30","32"
"2012","Urban Area","Male","41.8","42","5190","30","40","48","55","70","41.48","42.12","1","80","42","42"
"2013","Rural Area","Female","32.23","35","3131","12","22","40","45","60","31.77","32.69","1","80","30","33"
"2013","Rural Area","Male","42.58","42","3063","35","40","47","55","72","42.19","42.97","1","80","41","42"
"2013","Urban Area","Female","31.95","35.48","6273","10.5","20","41","45","60","31.61","32.29","1","80","30","32"
"2013","Urban Area","Male","41.79","42","6148","30","40","47.5","55","70","41.5","42.08","1","80","41","42"
"2014","Rural Area","Female","31.35","35","2813","12","20","40","45","60","30.86","31.84","1","80","30","33"
"2014","Rural Area","Male","41.58","40.26","2781","32","40","46","55","70","41.17","41.99","1","80","41","42"
"2014","Urban Area","Female","31.86","35","5527","11","20","41","45","60","31.51","32.21","1","80","30","32.5"
"2014","Urban Area","Male","41.15","41","5331","29","39","46","52","70","40.84","41.46","1","80","40","41"
"2015","Rural Area","Female","31.89","35","2743","12","22","40","45","60","31.41","32.37","2","80","31","34"
"2015","Rural Area","Male","41.93","41","2725","34","40","46","55","70","41.51","42.35","1.5","80","41","42"
"2015","Urban Area","Female","32.14","35","5372","12","20","41.5","45","60","31.78","32.5","1","80","31.5","33"
"2015","Urban Area","Male","40.9","40","5275","30","39","45","50","70","40.59","41.21","1","80","40","41"
"2016","Rural Area","Female","31.8","35","2589","12","22","40","45","55.5","31.31","32.29","1","80","32","34.5"
"2016","Rural Area","Male","41.66","41","2495","35","40","45","52","67","41.24","42.08","1","80","41","42"
"2016","Urban Area","Female","32.09","35","5037","11","21","41","45","60","31.72","32.46","1","80","32","34"
"2016","Urban Area","Male","40.5","40","4702","25","38.5","45","50","70","40.17","40.83","1","80","40","41"
"2017","Rural Area","Female","32.01","35","2995","12","23","40","45","60","31.55","32.47","1","80","32","35"
"2017","Rural Area","Male","41.46","41","2986","30","39","45","54","70","41.06","41.86","1","80","40","41"
"2017","Urban Area","Female","31.71","35","5563","10","20.5","40","45","60","31.37","32.05","0.6","80","32","33"
"2017","Urban Area","Male","40.34","40","5506","25","38.5","45","50","70","40.03","40.65","1","80","40","40"
"2018","Rural Area","Female","31.65","35","2870","12","22","40","45","60","31.2","32.1","1","80","32","35"
"2018","Rural Area","Male","41.17","41","2926","30","39","45","52","70","40.77","41.57","1","80","40","40"
"2018","Urban Area","Female","32.07","36","5422","12","22","40","45","60","31.73","32.41","0.4","80","32","34"
"2018","Urban Area","Male","40.02","40","5607","22","39","45","50","70","39.71","40.33","1","80","40","40"
"2019","Rural Area","Female","32.43","35","2808","14","23","40","45","60","31.95","32.91","1","80","34","35"
"2019","Rural Area","Male","41.31","40.5","3073","30","39","45","52","70","40.88","41.74","1","80","40","41"
"2019","Urban Area","Female","31.98","35","5049","12","22","40","45","60","31.61","32.35","1","80","32","35"
"2019","Urban Area","Male","40.71","40","5591","30","39","45","50","65","40.38","41.04","1","80","40","41"
