"year","e11102","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"2000","Employed","39.03","40","13056","20","36","45","51","70","38.81","39.25","1","80","40","40"
"2000","Not Employed","27.4","30","249","5.5","12","40","45","70","25.38","29.42","1.5","72","25","37.5"
"2001","Employed","38.8","40","12064","20","35","45","51","70","38.57","39.03","1","80","40","40"
"2001","Not Employed","29.51","35","216","8","15","40","43","60","27.5","31.52","1","70","32","38"
"2002","Employed","38.34","40","12782","19.3","35","45","50","70","38.11","38.57","1","80","40","40"
"2002","Not Employed","30.87","38.5","198","10","15","40","45","60","28.71","33.03","1","80","30","40"
"2003","Employed","38.03","40","12192","18","35","45","50","70","37.79","38.27","1","80","40","40"
"2003","Not Employed","28.15","30","170","8","14","40","45.5","60","25.82","30.48","1","60","25","38"
"2004","Employed","37.94","40","11691","18","35","45","50","70","37.7","38.18","1","80","40","40"
"2004","Not Employed","28.58","31","164","6","15","40","42.5","80","26.11","31.05","1","80","25","37.5"
"2005","Employed","38.21","40","11040","20","35","45","50","70","37.96","38.46","1","80","40","40"
"2005","Not Employed","27.77","30","165","6","14","40","45","60","25.26","30.28","1","80","30","37.5"
"2006","Employed","38.51","40","11655","19.3","35","45","50.5","70","38.27","38.75","1","80","40","40"
"2006","Not Employed","27.34","30","185","7.5","14","40","45","60","25.15","29.53","1","72","25","30"
"2007","Employed","38.59","40","11083","18","35","45","52","70","38.34","38.84","1","80","40","40"
"2007","Not Employed","26.53","30","207","5","11","40","45","55","24.43","28.63","1","65","22","35"
"2008","Employed","38.24","40","10522","18","35","45","50","70","37.99","38.49","1","80","40","40"
"2008","Not Employed","29.72","30","188","5","15","41","55","70","27.13","32.31","1","80","24","35"
"2009","Employed","38.14","40","9887","17","35","45","50","70","37.87","38.41","1","80","40","40"
"2009","Not Employed","24.25","22.78","132","3","10","40","45","70","21.26","27.24","2","75","17","30"
"2010","Employed","37.55","40","13291","15","32","45","50","70","37.31","37.79","1","80","40","40"
"2010","Not Employed","26.92","25.76","330","7","14","40","45","55","25.34","28.5","1","70","20","25"
"2011","Employed","38.43","40","16216","18","35","45","50","70","38.22","38.64","0.5","80","40","40"
"2011","Not Employed","28.28","30","419","9","15","40","45","52","26.92","29.64","0.5","70","20","25"
"2012","Employed","37.81","40","15891","16","33","45","50","68","37.6","38.02","1","80","40","40"
"2012","Not Employed","29.83","32","445","6","15","41","45","60","28.36","31.3","1","80","30","30"
"2013","Employed","37.69","40","15019","16","32","45","50","70","37.47","37.91","1","80","40","40"
"2013","Not Employed","34.67","40","3596","10","25","43","50","65","34.2","35.14","1","80","40","40"
"2014","Employed","37.01","40","15852","15","30","45","50","65","36.8","37.22","1","80","40","40"
"2014","Not Employed","30.55","35","600","8.3","20","40","45","65","29.36","31.74","1","75","30","35"
"2015","Employed","37.16","40","14657","16","31","45","50","67","36.94","37.38","1","80","40","40"
"2015","Not Employed","32.46","40","1458","10","20","42","50","60","31.72","33.2","1","80","40","40"
"2016","Employed","37.01","40","14399","16","30","44.5","50","65","36.79","37.23","1","80","40","40"
"2016","Not Employed","24.44","22.78","424","4","10","40","45","60","22.91","25.97","1","80","21","30"
"2017","Employed","36.84","40","16234","16","30","44","50","65","36.64","37.04","0.8","80","40","40"
"2017","Not Employed","25.82","28.47","816","4","10","40","42","60","24.75","26.89","0.6","75","30","35"
"2018","Employed","36.66","40","15876","16","30","44","50","65","36.46","36.86","1","80","40","40"
"2018","Not Employed","27.58","30","949","6","15","40","42","50","26.66","28.5","0.4","80","30","38"
"2019","Employed","36.93","40","16764","17","31","44","50","65","36.72","37.14","1","80","40","40"
"2019","Not Employed","26.09","27.11","771","5","15","40","42","55","25.01","27.17","1","74","30","37.5"
