"plh0213","year","hgtyp1hh","sampreg","n","percent","lower_confidence","upper_confidence","value"
"1 Strongly disagree","2005","1-pers.-HH","West Germany","20","","","","1"
"1 Strongly disagree","2005","1-pers.-HH","East Germany","5","","","","1"
"1 Strongly disagree","2005","(Married) couple without C. ","West Germany","37","0.00891146718358619","0.00637295217785574","0.0114499821893166","1"
"1 Strongly disagree","2005","(Married) couple without C. ","East Germany","14","","","","1"
"1 Strongly disagree","2005","Single parent ","West Germany","7","","","","1"
"1 Strongly disagree","2005","Single parent ","East Germany","1","","","","1"
"1 Strongly disagree","2005","Couple + C. LE 16 ","West Germany","10","","","","1"
"1 Strongly disagree","2005","Couple + C. LE 16 ","East Germany","2","","","","1"
"1 Strongly disagree","2005","Couple + C. GT 16 ","West Germany","18","","","","1"
"1 Strongly disagree","2005","Couple + C. GT 16 ","East Germany","8","","","","1"
"1 Strongly disagree","2005","Couple + C. LE and GT 16","West Germany","13","","","","1"
"1 Strongly disagree","2005","Couple + C. LE and GT 16","East Germany","2","","","","1"
"2 on scale 1-7 ","2005","(Married) couple without C. ","West Germany","129","0.027238085731086","0.0228412476363023","0.0316349238258697","2"
"2 on scale 1-7 ","2005","Couple + C. LE 16 ","West Germany","55","0.0182131994164335","0.0134400377001913","0.0229863611326757","2"
"2 on scale 1-7 ","2005","Couple + C. LE and GT 16","West Germany","24","","","","2"
"2 on scale 1-7 ","2005","1-pers.-HH","East Germany","12","","","","2"
"2 on scale 1-7 ","2005","Single parent ","East Germany","6","","","","2"
"2 on scale 1-7 ","2005","Couple + C. LE and GT 16","East Germany","","","","","2"
"2 on scale 1-7 ","2005","(Married) couple without C. ","East Germany","32","0.0183559224658742","0.0120774937473118","0.0246343511844366","2"
"2 on scale 1-7 ","2005","1-pers.-HH","West Germany","46","0.0189798973906668","0.0133151709706209","0.0246446238107127","2"
"2 on scale 1-7 ","2005","Single parent ","West Germany","16","","","","2"
"2 on scale 1-7 ","2005","Couple + C. LE 16 ","East Germany","12","","","","2"
"2 on scale 1-7 ","2005","Couple + C. GT 16 ","West Germany","53","0.0203791215394032","0.0149449435107097","0.0258132995680967","2"
"2 on scale 1-7 ","2005","Couple + C. GT 16 ","East Germany","26","","","","2"
"3 on scale 1-7 ","2005","1-pers.-HH","East Germany","35","0.0525446011047888","0.0363589528500796","0.068730249359498","3"
"3 on scale 1-7 ","2005","(Married) couple without C. ","West Germany","319","0.0678362519057686","0.0610438100424155","0.0746286937691218","3"
