"pld0044","year","e11103","pgcasmin","n","percent","lower_confidence","upper_confidence"
"Rarely","2006","Not Working","(2c_gen) general maturity certificate","","","",""
"Rarely","2006","Not Working","(2c_voc) vocational maturity certificate","","","",""
"Rarely","2006","Not Working","(3a) lower tertiary education","","","",""
"Rarely","2006","Not Working","(3b) higher tertiary education","","","",""
"Never","2006","Full Time","(0) in school","","","",""
"Never","2006","Full Time","(1a) inadequately completed","","","",""
"Never","2006","Full Time","(1b) general elementary school","","","",""
"Never","2006","Full Time","(1c) basic vocational qualification","","","",""
"Never","2006","Full Time","(2b) intermediate general qualification","","","",""
"Never","2006","Full Time","(2a) intermediate vocational","","","",""
"Never","2006","Full Time","(2c_gen) general maturity certificate","","","",""
"Never","2006","Full Time","(2c_voc) vocational maturity certificate","","","",""
"Never","2006","Full Time","(3a) lower tertiary education","","","",""
"Never","2006","Full Time","(3b) higher tertiary education","","","",""
"Never","2006","Part Time","(0) in school","","","",""
"Never","2006","Part Time","(1a) inadequately completed","","","",""
"Never","2006","Part Time","(1b) general elementary school","","","",""
"Never","2006","Part Time","(1c) basic vocational qualification","","","",""
"Never","2006","Part Time","(2b) intermediate general qualification","","","",""
"Never","2006","Part Time","(2a) intermediate vocational","","","",""
"Never","2006","Part Time","(2c_gen) general maturity certificate","","","",""
"Never","2006","Part Time","(2c_voc) vocational maturity certificate","","","",""
"Never","2006","Part Time","(3a) lower tertiary education","","","",""
"Never","2006","Part Time","(3b) higher tertiary education","","","",""
"Never","2006","Not Working","(0) in school","","","",""
"Never","2006","Not Working","(1a) inadequately completed","","","",""
"Never","2006","Not Working","(1b) general elementary school","","","",""
"Never","2006","Not Working","(1c) basic vocational qualification","","","",""
"Never","2006","Not Working","(2b) intermediate general qualification","","","",""
"Never","2006","Not Working","(2a) intermediate vocational","","","",""
"Never","2006","Not Working","(2c_gen) general maturity certificate","","","",""
"Never","2006","Not Working","(2c_voc) vocational maturity certificate","","","",""
"Never","2006","Not Working","(3a) lower tertiary education","","","",""
"Never","2006","Not Working","(3b) higher tertiary education","","","",""
"Very often","2007","Full Time","(0) in school","","","",""
"Very often","2007","Full Time","(1a) inadequately completed","","","",""
"Very often","2007","Full Time","(1b) general elementary school","","","",""
"Very often","2007","Full Time","(1c) basic vocational qualification","","","",""
"Very often","2007","Full Time","(2b) intermediate general qualification","","","",""
"Very often","2007","Full Time","(2a) intermediate vocational","","","",""
"Very often","2007","Full Time","(2c_gen) general maturity certificate","","","",""
"Very often","2007","Full Time","(2c_voc) vocational maturity certificate","","","",""
"Very often","2007","Full Time","(3a) lower tertiary education","","","",""
"Very often","2007","Full Time","(3b) higher tertiary education","","","",""
"Very often","2007","Part Time","(0) in school","","","",""
"Very often","2007","Part Time","(1a) inadequately completed","","","",""
"Very often","2007","Part Time","(1b) general elementary school","","","",""
"Very often","2007","Part Time","(1c) basic vocational qualification","","","",""
"Very often","2007","Part Time","(2b) intermediate general qualification","","","",""
"Very often","2007","Part Time","(2a) intermediate vocational","","","",""
"Very often","2007","Part Time","(2c_gen) general maturity certificate","","","",""
"Very often","2007","Part Time","(2c_voc) vocational maturity certificate","","","",""
"Very often","2007","Part Time","(3a) lower tertiary education","","","",""
"Very often","2007","Part Time","(3b) higher tertiary education","","","",""
"Very often","2007","Not Working","(0) in school","","","",""
"Very often","2007","Not Working","(1a) inadequately completed","","","",""
"Very often","2007","Not Working","(1b) general elementary school","","","",""
"Very often","2007","Not Working","(1c) basic vocational qualification","","","",""
"Very often","2007","Not Working","(2b) intermediate general qualification","","","",""
"Very often","2007","Not Working","(2a) intermediate vocational","","","",""
"Very often","2007","Not Working","(2c_gen) general maturity certificate","","","",""
"Very often","2007","Not Working","(2c_voc) vocational maturity certificate","","","",""
"Very often","2007","Not Working","(3a) lower tertiary education","","","",""
"Very often","2007","Not Working","(3b) higher tertiary education","","","",""
"Often","2007","Full Time","(0) in school","","","",""
"Often","2007","Full Time","(1a) inadequately completed","","","",""
"Often","2007","Full Time","(1b) general elementary school","","","",""
"Often","2007","Full Time","(1c) basic vocational qualification","","","",""
"Often","2007","Full Time","(2b) intermediate general qualification","","","",""
"Often","2007","Full Time","(2a) intermediate vocational","","","",""
"Often","2007","Full Time","(2c_gen) general maturity certificate","","","",""
"Often","2007","Full Time","(2c_voc) vocational maturity certificate","","","",""
"Often","2007","Full Time","(3a) lower tertiary education","","","",""
"Often","2007","Full Time","(3b) higher tertiary education","","","",""
"Often","2007","Part Time","(0) in school","","","",""
"Often","2007","Part Time","(1a) inadequately completed","","","",""
"Often","2007","Part Time","(1b) general elementary school","","","",""
"Often","2007","Part Time","(1c) basic vocational qualification","","","",""
"Often","2007","Part Time","(2b) intermediate general qualification","","","",""
"Often","2007","Part Time","(2a) intermediate vocational","","","",""
"Often","2007","Part Time","(2c_gen) general maturity certificate","","","",""
"Often","2007","Part Time","(2c_voc) vocational maturity certificate","","","",""
"Often","2007","Part Time","(3a) lower tertiary education","","","",""
"Often","2007","Part Time","(3b) higher tertiary education","","","",""
"Often","2007","Not Working","(0) in school","","","",""
"Often","2007","Not Working","(1a) inadequately completed","","","",""
"Often","2007","Not Working","(1b) general elementary school","","","",""
"Often","2007","Not Working","(1c) basic vocational qualification","","","",""
"Often","2007","Not Working","(2b) intermediate general qualification","","","",""
"Often","2007","Not Working","(2a) intermediate vocational","","","",""
"Often","2007","Not Working","(2c_gen) general maturity certificate","","","",""
"Often","2007","Not Working","(2c_voc) vocational maturity certificate","","","",""
"Often","2007","Not Working","(3a) lower tertiary education","","","",""
"Often","2007","Not Working","(3b) higher tertiary education","","","",""
"Sometimes","2007","Full Time","(0) in school","","","",""
"Sometimes","2007","Full Time","(1a) inadequately completed","","","",""
"Sometimes","2007","Full Time","(1b) general elementary school","","","",""
"Sometimes","2007","Full Time","(1c) basic vocational qualification","","","",""
"Sometimes","2007","Full Time","(2b) intermediate general qualification","","","",""
"Sometimes","2007","Full Time","(2a) intermediate vocational","","","",""
"Sometimes","2007","Full Time","(2c_gen) general maturity certificate","","","",""
"Sometimes","2007","Full Time","(2c_voc) vocational maturity certificate","","","",""
"Sometimes","2007","Full Time","(3a) lower tertiary education","","","",""
"Sometimes","2007","Full Time","(3b) higher tertiary education","","","",""
"Sometimes","2007","Part Time","(0) in school","","","",""
"Sometimes","2007","Part Time","(1a) inadequately completed","","","",""
"Sometimes","2007","Part Time","(1b) general elementary school","","","",""
"Sometimes","2007","Part Time","(1c) basic vocational qualification","","","",""
"Sometimes","2007","Part Time","(2b) intermediate general qualification","","","",""
"Sometimes","2007","Part Time","(2a) intermediate vocational","","","",""
"Sometimes","2007","Part Time","(2c_gen) general maturity certificate","","","",""
"Sometimes","2007","Part Time","(2c_voc) vocational maturity certificate","","","",""
"Sometimes","2007","Part Time","(3a) lower tertiary education","","","",""
"Sometimes","2007","Part Time","(3b) higher tertiary education","","","",""
"Sometimes","2007","Not Working","(0) in school","","","",""
"Sometimes","2007","Not Working","(1a) inadequately completed","","","",""
"Sometimes","2007","Not Working","(1b) general elementary school","","","",""
"Sometimes","2007","Not Working","(1c) basic vocational qualification","","","",""
"Sometimes","2007","Not Working","(2b) intermediate general qualification","","","",""
"Sometimes","2007","Not Working","(2a) intermediate vocational","","","",""
"Sometimes","2007","Not Working","(2c_gen) general maturity certificate","","","",""
"Sometimes","2007","Not Working","(2c_voc) vocational maturity certificate","","","",""
"Sometimes","2007","Not Working","(3a) lower tertiary education","","","",""
"Sometimes","2007","Not Working","(3b) higher tertiary education","","","",""
"Rarely","2007","Full Time","(0) in school","","","",""
"Rarely","2007","Full Time","(1a) inadequately completed","","","",""
"Rarely","2007","Full Time","(1b) general elementary school","","","",""
"Rarely","2007","Full Time","(1c) basic vocational qualification","","","",""
"Rarely","2007","Full Time","(2b) intermediate general qualification","","","",""
"Rarely","2007","Full Time","(2a) intermediate vocational","","","",""
"Rarely","2007","Full Time","(2c_gen) general maturity certificate","","","",""
"Rarely","2007","Full Time","(2c_voc) vocational maturity certificate","","","",""
"Rarely","2007","Full Time","(3a) lower tertiary education","","","",""
"Rarely","2007","Full Time","(3b) higher tertiary education","","","",""
"Rarely","2007","Part Time","(0) in school","","","",""
"Rarely","2007","Part Time","(1a) inadequately completed","","","",""
"Rarely","2007","Part Time","(1b) general elementary school","","","",""
"Rarely","2007","Part Time","(1c) basic vocational qualification","","","",""
"Rarely","2007","Part Time","(2b) intermediate general qualification","","","",""
"Rarely","2007","Part Time","(2a) intermediate vocational","","","",""
"Rarely","2007","Part Time","(2c_gen) general maturity certificate","","","",""
"Rarely","2007","Part Time","(2c_voc) vocational maturity certificate","","","",""
"Rarely","2007","Part Time","(3a) lower tertiary education","","","",""
"Rarely","2007","Part Time","(3b) higher tertiary education","","","",""
"Rarely","2007","Not Working","(0) in school","","","",""
"Rarely","2007","Not Working","(1a) inadequately completed","","","",""
"Rarely","2007","Not Working","(1b) general elementary school","","","",""
"Rarely","2007","Not Working","(1c) basic vocational qualification","","","",""
"Rarely","2007","Not Working","(2b) intermediate general qualification","","","",""
"Rarely","2007","Not Working","(2a) intermediate vocational","","","",""
"Rarely","2007","Not Working","(2c_gen) general maturity certificate","","","",""
"Rarely","2007","Not Working","(2c_voc) vocational maturity certificate","","","",""
"Rarely","2007","Not Working","(3a) lower tertiary education","","","",""
"Rarely","2007","Not Working","(3b) higher tertiary education","","","",""
"Never","2007","Full Time","(0) in school","","","",""
"Never","2007","Full Time","(1a) inadequately completed","","","",""
"Never","2007","Full Time","(1b) general elementary school","","","",""
"Never","2007","Full Time","(1c) basic vocational qualification","","","",""
"Never","2007","Full Time","(2b) intermediate general qualification","","","",""
"Never","2007","Full Time","(2a) intermediate vocational","","","",""
"Never","2007","Full Time","(2c_gen) general maturity certificate","","","",""
"Never","2007","Full Time","(2c_voc) vocational maturity certificate","","","",""
"Never","2007","Full Time","(3a) lower tertiary education","","","",""
"Never","2007","Full Time","(3b) higher tertiary education","","","",""
"Never","2007","Part Time","(0) in school","","","",""
"Never","2007","Part Time","(1a) inadequately completed","","","",""
"Never","2007","Part Time","(1b) general elementary school","","","",""
"Never","2007","Part Time","(1c) basic vocational qualification","","","",""
"Never","2007","Part Time","(2b) intermediate general qualification","","","",""
"Never","2007","Part Time","(2a) intermediate vocational","","","",""
"Never","2007","Part Time","(2c_gen) general maturity certificate","","","",""
"Never","2007","Part Time","(2c_voc) vocational maturity certificate","","","",""
"Never","2007","Part Time","(3a) lower tertiary education","","","",""
"Never","2007","Part Time","(3b) higher tertiary education","","","",""
"Never","2007","Not Working","(0) in school","","","",""
"Never","2007","Not Working","(1a) inadequately completed","","","",""
"Never","2007","Not Working","(1b) general elementary school","","","",""
"Never","2007","Not Working","(1c) basic vocational qualification","","","",""
"Never","2007","Not Working","(2b) intermediate general qualification","","","",""
"Never","2007","Not Working","(2a) intermediate vocational","","","",""
"Never","2007","Not Working","(2c_gen) general maturity certificate","","","",""
"Never","2007","Not Working","(2c_voc) vocational maturity certificate","","","",""
"Never","2007","Not Working","(3a) lower tertiary education","","","",""
"Never","2007","Not Working","(3b) higher tertiary education","","","",""
"Very often","2008","Full Time","(0) in school","","","",""
"Very often","2008","Full Time","(1a) inadequately completed","","","",""
"Very often","2008","Full Time","(1b) general elementary school","","","",""
"Very often","2008","Full Time","(1c) basic vocational qualification","8","","",""
"Very often","2008","Full Time","(2b) intermediate general qualification","3","","",""
"Very often","2008","Full Time","(2a) intermediate vocational","6","","",""
"Very often","2008","Full Time","(2c_gen) general maturity certificate","3","","",""
"Very often","2008","Full Time","(2c_voc) vocational maturity certificate","3","","",""
"Very often","2008","Full Time","(3a) lower tertiary education","4","","",""
"Very often","2008","Full Time","(3b) higher tertiary education","1","","",""
"Very often","2008","Part Time","(0) in school","9","","",""
"Very often","2008","Part Time","(1a) inadequately completed","","","",""
"Very often","2008","Part Time","(1b) general elementary school","1","","",""
"Very often","2008","Part Time","(1c) basic vocational qualification","4","","",""
"Very often","2008","Part Time","(2b) intermediate general qualification","1","","",""
"Very often","2008","Part Time","(2a) intermediate vocational","2","","",""
"Very often","2008","Part Time","(2c_gen) general maturity certificate","6","","",""
"Very often","2008","Part Time","(2c_voc) vocational maturity certificate","1","","",""
"Very often","2008","Part Time","(3a) lower tertiary education","3","","",""
"Very often","2008","Part Time","(3b) higher tertiary education","2","","",""
"Very often","2008","Not Working","(0) in school","8","","",""
"Very often","2008","Not Working","(1a) inadequately completed","","","",""
"Very often","2008","Not Working","(1b) general elementary school","3","","",""
"Very often","2008","Not Working","(1c) basic vocational qualification","7","","",""
"Very often","2008","Not Working","(2b) intermediate general qualification","","","",""
"Very often","2008","Not Working","(2a) intermediate vocational","1","","",""
"Very often","2008","Not Working","(2c_gen) general maturity certificate","3","","",""
"Very often","2008","Not Working","(2c_voc) vocational maturity certificate","2","","",""
"Very often","2008","Not Working","(3a) lower tertiary education","","","",""
"Very often","2008","Not Working","(3b) higher tertiary education","2","","",""
"Often","2008","Full Time","(0) in school","1","","",""
"Often","2008","Full Time","(1a) inadequately completed","2","","",""
"Often","2008","Full Time","(1b) general elementary school","5","","",""
"Often","2008","Full Time","(1c) basic vocational qualification","33","0.0302043340654418","0.0218416667318462","0.0385670013990374"
"Often","2008","Full Time","(2b) intermediate general qualification","10","","",""
"Often","2008","Full Time","(2a) intermediate vocational","30","0.0153887222370786","0.0103081983075067","0.0204692461666506"
"Often","2008","Full Time","(2c_gen) general maturity certificate","7","","",""
"Often","2008","Full Time","(2c_voc) vocational maturity certificate","19","","",""
"Often","2008","Full Time","(3a) lower tertiary education","10","","",""
"Often","2008","Full Time","(3b) higher tertiary education","20","","",""
"Often","2008","Part Time","(0) in school","17","","",""
"Often","2008","Part Time","(1a) inadequately completed","2","","",""
"Often","2008","Part Time","(1b) general elementary school","12","","",""
"Often","2008","Part Time","(1c) basic vocational qualification","13","","",""
"Often","2008","Part Time","(2b) intermediate general qualification","8","","",""
"Often","2008","Part Time","(2a) intermediate vocational","14","","",""
"Often","2008","Part Time","(2c_gen) general maturity certificate","22","","",""
"Often","2008","Part Time","(2c_voc) vocational maturity certificate","13","","",""
"Often","2008","Part Time","(3a) lower tertiary education","5","","",""
"Often","2008","Part Time","(3b) higher tertiary education","18","","",""
"Often","2008","Not Working","(0) in school","53","0.168105773449492","0.124991155767942","0.211220391131041"
"Often","2008","Not Working","(1a) inadequately completed","","","",""
"Often","2008","Not Working","(1b) general elementary school","14","","",""
"Often","2008","Not Working","(1c) basic vocational qualification","21","","",""
"Often","2008","Not Working","(2b) intermediate general qualification","13","","",""
"Often","2008","Not Working","(2a) intermediate vocational","6","","",""
"Often","2008","Not Working","(2c_gen) general maturity certificate","33","0.0842382443526765","0.0537115037942435","0.114764984911109"
"Often","2008","Not Working","(2c_voc) vocational maturity certificate","2","","",""
"Often","2008","Not Working","(3a) lower tertiary education","3","","",""
"Often","2008","Not Working","(3b) higher tertiary education","8","","",""
"Sometimes","2008","Full Time","(0) in school","1","","",""
"Sometimes","2008","Full Time","(1a) inadequately completed","8","","",""
"Sometimes","2008","Full Time","(1b) general elementary school","56","0.224526951685419","0.174192687772469","0.274861215598369"
"Sometimes","2008","Full Time","(1c) basic vocational qualification","190","0.126898273296935","0.110634161576337","0.143162385017533"
"Sometimes","2008","Full Time","(2b) intermediate general qualification","40","0.207091041350554","0.145261156561341","0.268920926139767"
"Sometimes","2008","Full Time","(2a) intermediate vocational","267","0.133175777756026","0.11915238950385","0.147199166008202"
"Sometimes","2008","Full Time","(2c_gen) general maturity certificate","39","0.307681110606894","0.231500922177588","0.3838612990362"
"Sometimes","2008","Full Time","(2c_voc) vocational maturity certificate","101","0.164993944762099","0.13717767716997","0.192810212354229"
"Sometimes","2008","Full Time","(3a) lower tertiary education","90","0.112242427720203","0.0904364346708063","0.134048420769601"
"Sometimes","2008","Full Time","(3b) higher tertiary education","211","0.176462493069526","0.156020993176526","0.196903992962526"
"Sometimes","2008","Part Time","(0) in school","20","","",""
"Sometimes","2008","Part Time","(1a) inadequately completed","6","","",""
"Sometimes","2008","Part Time","(1b) general elementary school","41","0.131969429622025","0.0930153208926225","0.170923538351427"
"Sometimes","2008","Part Time","(1c) basic vocational qualification","93","0.0929113931022232","0.0744895429335808","0.111333243270866"
"Sometimes","2008","Part Time","(2b) intermediate general qualification","29","","",""
"Sometimes","2008","Part Time","(2a) intermediate vocational","123","0.115369978495031","0.0974361306421546","0.133303826347907"
"Sometimes","2008","Part Time","(2c_gen) general maturity certificate","87","0.30289319888885","0.248877485787687","0.356908911990012"
"Sometimes","2008","Part Time","(2c_voc) vocational maturity certificate","63","0.159643304852759","0.12414614354411","0.195140466161407"
"Sometimes","2008","Part Time","(3a) lower tertiary education","36","0.102181369821039","0.0695021794896617","0.134860560152416"
"Sometimes","2008","Part Time","(3b) higher tertiary education","72","0.143068185795012","0.114145503841098","0.171990867748926"
"Sometimes","2008","Not Working","(0) in school","99","0.364686261362886","0.309191371412988","0.420181151312784"
"Sometimes","2008","Not Working","(1a) inadequately completed","14","","",""
"Sometimes","2008","Not Working","(1b) general elementary school","66","0.0718361139603157","0.0559741137753182","0.0876981141453133"
"Sometimes","2008","Not Working","(1c) basic vocational qualification","119","0.0445560708471608","0.0367181637583686","0.0523939779359529"
"Sometimes","2008","Not Working","(2b) intermediate general qualification","35","0.190864089983034","0.135277462242337","0.246450717723731"
"Sometimes","2008","Not Working","(2a) intermediate vocational","74","0.0672743960960213","0.0528280188328836","0.081720773359159"
"Sometimes","2008","Not Working","(2c_gen) general maturity certificate","76","0.240002342377779","0.193061768146608","0.286942916608951"
"Sometimes","2008","Not Working","(2c_voc) vocational maturity certificate","33","0.0765015734376333","0.0486154181648261","0.10438772871044"
"Sometimes","2008","Not Working","(3a) lower tertiary education","37","0.0909373919596855","0.0659348376392849","0.115939946280086"
"Sometimes","2008","Not Working","(3b) higher tertiary education","61","0.100512600407973","0.077343789390281","0.123681411425665"
"Rarely","2008","Full Time","(0) in school","","","",""
"Rarely","2008","Full Time","(1a) inadequately completed","10","","",""
"Rarely","2008","Full Time","(1b) general elementary school","91","0.242062384311968","0.190393806035492","0.293730962588443"
"Rarely","2008","Full Time","(1c) basic vocational qualification","554","0.341637938650405","0.318464765135052","0.364811112165758"
"Rarely","2008","Full Time","(2b) intermediate general qualification","61","0.339251638082877","0.267010406193998","0.411492869971757"
"Rarely","2008","Full Time","(2a) intermediate vocational","809","0.368987368126423","0.349071483857226","0.38890325239562"
"Rarely","2008","Full Time","(2c_gen) general maturity certificate","44","0.281276696310149","0.207062622095553","0.355490770524745"
"Rarely","2008","Full Time","(2c_voc) vocational maturity certificate","283","0.419446912162162","0.382465838938157","0.456427985386167"
"Rarely","2008","Full Time","(3a) lower tertiary education","318","0.415589806385004","0.381545735554937","0.449633877215072"
"Rarely","2008","Full Time","(3b) higher tertiary education","556","0.429784534917008","0.403239105822313","0.456329964011704"
"Rarely","2008","Part Time","(0) in school","15","","",""
"Rarely","2008","Part Time","(1a) inadequately completed","4","","",""
"Rarely","2008","Part Time","(1b) general elementary school","89","0.331237610150983","0.277068109283076","0.38540711101889"
"Rarely","2008","Part Time","(1c) basic vocational qualification","289","0.290073420075352","0.261277259295917","0.318869580854787"
"Rarely","2008","Part Time","(2b) intermediate general qualification","48","0.372038490115917","0.287305304651793","0.45677167558004"
"Rarely","2008","Part Time","(2a) intermediate vocational","423","0.374764132340443","0.347590531618071","0.401937733062815"
"Rarely","2008","Part Time","(2c_gen) general maturity certificate","102","0.360995467041651","0.304537070875179","0.417453863208124"
"Rarely","2008","Part Time","(2c_voc) vocational maturity certificate","157","0.398910455200043","0.351454170633601","0.446366739766486"
"Rarely","2008","Part Time","(3a) lower tertiary education","115","0.364615830447117","0.312684783713209","0.416546877181024"
"Rarely","2008","Part Time","(3b) higher tertiary education","240","0.476032567190699","0.434778727800325","0.517286406581073"
"Rarely","2008","Not Working","(0) in school","83","0.271329212728479","0.220065137615547","0.322593287841411"
"Rarely","2008","Not Working","(1a) inadequately completed","15","","",""
"Rarely","2008","Not Working","(1b) general elementary school","173","0.178694096805959","0.15516085392558","0.202227339686338"
"Rarely","2008","Not Working","(1c) basic vocational qualification","530","0.199110395965056","0.183940683059195","0.214280108870916"
"Rarely","2008","Not Working","(2b) intermediate general qualification","39","0.156286883977195","0.104923202617575","0.207650565336814"
"Rarely","2008","Not Working","(2a) intermediate vocational","279","0.245878180258612","0.221044685135992","0.270711675381231"
"Rarely","2008","Not Working","(2c_gen) general maturity certificate","125","0.377138468387905","0.323868713039511","0.4304082237363"
"Rarely","2008","Not Working","(2c_voc) vocational maturity certificate","95","0.312178730123955","0.263563221566278","0.360794238681631"
"Rarely","2008","Not Working","(3a) lower tertiary education","160","0.297321025208715","0.257573735051486","0.337068315365944"
"Rarely","2008","Not Working","(3b) higher tertiary education","200","0.318377417094152","0.282481995082647","0.354272839105656"
"Never","2008","Full Time","(0) in school","","","",""
"Never","2008","Full Time","(1a) inadequately completed","16","","",""
"Never","2008","Full Time","(1b) general elementary school","112","0.506329256981815","0.446020367169086","0.566638146794544"
"Never","2008","Full Time","(1c) basic vocational qualification","824","0.494549149129886","0.470119666786001","0.51897863147377"
"Never","2008","Full Time","(2b) intermediate general qualification","51","0.362460461952515","0.289112170765886","0.435808753139144"
"Never","2008","Full Time","(2a) intermediate vocational","1143","0.478769870219734","0.458151564262194","0.499388176177274"
"Never","2008","Full Time","(2c_gen) general maturity certificate","48","0.355777137245217","0.276755573518887","0.434798700971547"
"Never","2008","Full Time","(2c_voc) vocational maturity certificate","278","0.370230548926553","0.334044017184041","0.406417080669064"
"Never","2008","Full Time","(3a) lower tertiary education","383","0.45320411534614","0.418815895709752","0.487592334982527"
"Never","2008","Full Time","(3b) higher tertiary education","548","0.381666648831567","0.355617214097533","0.407716083565601"
"Never","2008","Part Time","(0) in school","4","","",""
"Never","2008","Part Time","(1a) inadequately completed","24","","",""
"Never","2008","Part Time","(1b) general elementary school","147","0.479469052736654","0.421971063139508","0.536967042333799"
"Never","2008","Part Time","(1c) basic vocational qualification","555","0.586034133731716","0.554779268818183","0.617288998645249"
"Never","2008","Part Time","(2b) intermediate general qualification","39","0.374747547443488","0.289890056566126","0.45960503832085"
"Never","2008","Part Time","(2a) intermediate vocational","657","0.495178732992116","0.467111729311584","0.523245736672648"
"Never","2008","Part Time","(2c_gen) general maturity certificate","61","0.219977533471684","0.171284322633706","0.268670744309662"
"Never","2008","Part Time","(2c_voc) vocational maturity certificate","175","0.401186886542594","0.353685591214471","0.448688181870718"
"Never","2008","Part Time","(3a) lower tertiary education","171","0.488044765627052","0.43411395544786","0.541975575806244"
"Never","2008","Part Time","(3b) higher tertiary education","231","0.345311935116159","0.306036871236953","0.384586998995366"
"Never","2008","Not Working","(0) in school","46","0.17504977844791","0.131237703279736","0.218861853616084"
"Never","2008","Not Working","(1a) inadequately completed","83","0.718684657847301","0.635411511212987","0.801957804481615"
"Never","2008","Not Working","(1b) general elementary school","762","0.723632031086386","0.696160874360052","0.751103187812721"
"Never","2008","Not Working","(1c) basic vocational qualification","1985","0.740210720885576","0.723552356281451","0.756869085489701"
"Never","2008","Not Working","(2b) intermediate general qualification","105","0.56645313128872","0.496356443920965","0.636549818656476"
"Never","2008","Not Working","(2a) intermediate vocational","795","0.68045128026279","0.653559214933435","0.707343345592146"
"Never","2008","Not Working","(2c_gen) general maturity certificate","81","0.282827677272833","0.233327444078963","0.332327910466703"
"Never","2008","Not Working","(2c_voc) vocational maturity certificate","217","0.598581052798942","0.547153507639898","0.650008597957987"
"Never","2008","Not Working","(3a) lower tertiary education","308","0.604355649672695","0.561833519532284","0.646877779813107"
"Never","2008","Not Working","(3b) higher tertiary education","376","0.564903473750793","0.526702372629852","0.603104574871735"
"Very often","2009","Full Time","(0) in school","","","",""
"Very often","2009","Full Time","(1a) inadequately completed","","","",""
"Very often","2009","Full Time","(1b) general elementary school","","","",""
"Very often","2009","Full Time","(1c) basic vocational qualification","","","",""
"Very often","2009","Full Time","(2b) intermediate general qualification","","","",""
"Very often","2009","Full Time","(2a) intermediate vocational","","","",""
"Very often","2009","Full Time","(2c_gen) general maturity certificate","","","",""
"Very often","2009","Full Time","(2c_voc) vocational maturity certificate","","","",""
"Very often","2009","Full Time","(3a) lower tertiary education","","","",""
"Very often","2009","Full Time","(3b) higher tertiary education","","","",""
"Very often","2009","Part Time","(0) in school","","","",""
"Very often","2009","Part Time","(1a) inadequately completed","","","",""
"Very often","2009","Part Time","(1b) general elementary school","","","",""
"Very often","2009","Part Time","(1c) basic vocational qualification","","","",""
"Very often","2009","Part Time","(2b) intermediate general qualification","","","",""
"Very often","2009","Part Time","(2a) intermediate vocational","","","",""
"Very often","2009","Part Time","(2c_gen) general maturity certificate","","","",""
"Very often","2009","Part Time","(2c_voc) vocational maturity certificate","","","",""
"Very often","2009","Part Time","(3a) lower tertiary education","","","",""
"Very often","2009","Part Time","(3b) higher tertiary education","","","",""
"Very often","2009","Not Working","(0) in school","","","",""
"Very often","2009","Not Working","(1a) inadequately completed","","","",""
"Very often","2009","Not Working","(1b) general elementary school","","","",""
"Very often","2009","Not Working","(1c) basic vocational qualification","","","",""
"Very often","2009","Not Working","(2b) intermediate general qualification","","","",""
"Very often","2009","Not Working","(2a) intermediate vocational","","","",""
"Very often","2009","Not Working","(2c_gen) general maturity certificate","","","",""
"Very often","2009","Not Working","(2c_voc) vocational maturity certificate","","","",""
"Very often","2009","Not Working","(3a) lower tertiary education","","","",""
"Very often","2009","Not Working","(3b) higher tertiary education","","","",""
"Often","2009","Full Time","(0) in school","","","",""
"Often","2009","Full Time","(1a) inadequately completed","","","",""
"Often","2009","Full Time","(1b) general elementary school","","","",""
"Often","2009","Full Time","(1c) basic vocational qualification","","","",""
"Often","2009","Full Time","(2b) intermediate general qualification","","","",""
"Often","2009","Full Time","(2a) intermediate vocational","","","",""
"Often","2009","Full Time","(2c_gen) general maturity certificate","","","",""
"Often","2009","Full Time","(2c_voc) vocational maturity certificate","","","",""
"Often","2009","Full Time","(3a) lower tertiary education","","","",""
"Often","2009","Full Time","(3b) higher tertiary education","","","",""
"Often","2009","Part Time","(0) in school","","","",""
"Often","2009","Part Time","(1a) inadequately completed","","","",""
"Often","2009","Part Time","(1b) general elementary school","","","",""
"Often","2009","Part Time","(1c) basic vocational qualification","","","",""
"Often","2009","Part Time","(2b) intermediate general qualification","","","",""
"Often","2009","Part Time","(2a) intermediate vocational","","","",""
"Often","2009","Part Time","(2c_gen) general maturity certificate","","","",""
"Often","2009","Part Time","(2c_voc) vocational maturity certificate","","","",""
"Often","2009","Part Time","(3a) lower tertiary education","","","",""
"Often","2009","Part Time","(3b) higher tertiary education","","","",""
"Often","2009","Not Working","(0) in school","","","",""
"Often","2009","Not Working","(1a) inadequately completed","","","",""
"Often","2009","Not Working","(1b) general elementary school","","","",""
"Often","2009","Not Working","(1c) basic vocational qualification","","","",""
"Often","2009","Not Working","(2b) intermediate general qualification","","","",""
"Often","2009","Not Working","(2a) intermediate vocational","","","",""
"Often","2009","Not Working","(2c_gen) general maturity certificate","","","",""
"Often","2009","Not Working","(2c_voc) vocational maturity certificate","","","",""
"Often","2009","Not Working","(3a) lower tertiary education","","","",""
"Often","2009","Not Working","(3b) higher tertiary education","","","",""
"Sometimes","2009","Full Time","(0) in school","","","",""
"Sometimes","2009","Full Time","(1a) inadequately completed","","","",""
"Sometimes","2009","Full Time","(1b) general elementary school","","","",""
"Sometimes","2009","Full Time","(1c) basic vocational qualification","","","",""
"Sometimes","2009","Full Time","(2b) intermediate general qualification","","","",""
"Sometimes","2009","Full Time","(2a) intermediate vocational","","","",""
"Sometimes","2009","Full Time","(2c_gen) general maturity certificate","","","",""
"Sometimes","2009","Full Time","(2c_voc) vocational maturity certificate","","","",""
