"pld0044","year","hgtyp1hh","sampreg","n","percent","lower_confidence","upper_confidence","value"
"Never","2003","(Married) couple without C. ","East Germany","1226","0.687190659528179","0.66605780732864","0.708323511727719","5"
"Never","2003","Single parent ","West Germany","365","0.416516602809288","0.383038872956532","0.449994332662044","5"
"Never","2003","1-pers.-HH","East Germany","415","0.586643378914832","0.550598958286894","0.62268779954277","5"
"Never","2003","(Married) couple without C. ","West Germany","3140","0.599504106909398","0.586444657590575","0.612563556228221","5"
"Never","2003","1-pers.-HH","West Germany","1140","0.512741989888782","0.492111774900154","0.533372204877409","5"
"Never","2003","Single parent ","East Germany","130","0.462801421710474","0.404708978409892","0.520893865011055","5"
"Never","2003","Couple + C. LE 16 ","West Germany","1593","0.438568588037823","0.422245548610772","0.454891627464875","5"
"Never","2003","Couple + C. LE 16 ","East Germany","452","0.558722057490575","0.524569432087284","0.592874682893867","5"
"Never","2003","Couple + C. GT 16 ","West Germany","1210","0.457615504743538","0.439237572316762","0.475993437170313","5"
"Never","2003","Couple + C. GT 16 ","East Germany","556","0.539603822635717","0.510413261538346","0.568794383733089","5"
"Never","2003","Couple + C. LE and GT 16","West Germany","568","0.414035083679174","0.388389207300807","0.43968096005754","5"
"Never","2003","Couple + C. LE and GT 16","East Germany","177","0.439138810524055","0.391505730067101","0.486771890981009","5"
"Often","2003","1-pers.-HH","West Germany","72","0.0337282355904065","0.0262771204612645","0.0411793507195485","2"
"Often","2003","1-pers.-HH","East Germany","16","","","","2"
"Often","2003","(Married) couple without C. ","West Germany","84","0.0148420136883301","0.0116192452290169","0.0180647821476432","2"
"Often","2003","(Married) couple without C. ","East Germany","7","","","","2"
"Often","2003","Single parent ","West Germany","36","0.0455672486886145","0.031405246384953","0.059729250992276","2"
"Often","2003","Single parent ","East Germany","12","","","","2"
"Often","2003","Couple + C. LE 16 ","West Germany","83","0.0267007323337559","0.0213977680833652","0.0320036965841467","2"
"Often","2003","Couple + C. GT 16 ","West Germany","145","0.0504439739845622","0.0423705530664081","0.0585173949027163","2"
"Often","2003","Couple + C. LE 16 ","East Germany","10","","","","2"
"Often","2003","Couple + C. GT 16 ","East Germany","38","0.0292462983611655","0.0193783001879903","0.0391142965343408","2"
"Often","2003","Couple + C. LE and GT 16","West Germany","100","0.0564624137037679","0.0444446824360487","0.0684801449714871","2"
"Often","2003","Couple + C. LE and GT 16","East Germany","18","","","","2"
"Rarely","2003","1-pers.-HH","West Germany","674","0.299586157480426","0.28067957430712","0.318492740653732","4"
"Rarely","2003","1-pers.-HH","East Germany","190","0.25954419189289","0.227456111094599","0.291632272691182","4"
"Rarely","2003","(Married) couple without C. ","West Germany","1609","0.28370110661202","0.271686559504427","0.295715653719612","4"
"Rarely","2003","(Married) couple without C. ","East Germany","480","0.245816102554366","0.226190480659412","0.265441724449321","4"
"Rarely","2003","Single parent ","West Germany","264","0.31277913469186","0.281294935909993","0.344263333473727","4"
"Rarely","2003","Single parent ","East Germany","97","0.327541621907158","0.272862588931769","0.382220654882546","4"
"Rarely","2003","Couple + C. LE 16 ","East Germany","275","0.338601240699623","0.306051612145394","0.371150869253852","4"
"Rarely","2003","Couple + C. GT 16 ","East Germany","374","0.301816995381871","0.274932891690368","0.328701099073374","4"
"Rarely","2003","Couple + C. LE 16 ","West Germany","1356","0.380123139055733","0.364155203156127","0.39609107495534","4"
"Rarely","2003","Couple + C. GT 16 ","West Germany","931","0.302939971056137","0.285988553111371","0.319891389000903","4"
"Rarely","2003","Couple + C. LE and GT 16","West Germany","464","0.328621146113659","0.304164621147977","0.353077671079342","4"
"Rarely","2003","Couple + C. LE and GT 16","East Germany","172","0.387302435770875","0.340547414965725","0.434057456576025","4"
"Sometimes","2003","(Married) couple without C. ","West Germany","560","0.0992057410136864","0.0912384449264892","0.107173037100884","3"
"Sometimes","2003","1-pers.-HH","West Germany","352","0.145226282825844","0.130684320721334","0.159768244930354","3"
"Sometimes","2003","1-pers.-HH","East Germany","95","0.131891435331221","0.107123840703593","0.156659029958849","3"
"Sometimes","2003","(Married) couple without C. ","East Germany","131","0.0610577002112591","0.0501440681285586","0.0719713322939597","3"
"Sometimes","2003","Single parent ","West Germany","159","0.215760187002951","0.187826022376305","0.243694351629596","3"
"Sometimes","2003","Single parent ","East Germany","44","0.173714634607545","0.129574047302882","0.217855221912209","3"
"Sometimes","2003","Couple + C. LE 16 ","East Germany","75","0.0845248916986571","0.0653917777462821","0.103658005651032","3"
"Sometimes","2003","Couple + C. GT 16 ","West Germany","502","0.176122794173818","0.162071003256901","0.190174585090736","3"
"Sometimes","2003","Couple + C. GT 16 ","East Germany","149","0.127051155765661","0.107547196245935","0.146555115285387","3"
"Sometimes","2003","Couple + C. LE 16 ","West Germany","501","0.149270075808429","0.137547686356491","0.160992465260368","3"
"Sometimes","2003","Couple + C. LE and GT 16","West Germany","261","0.186995029870625","0.166693685509255","0.207296374231995","3"
"Sometimes","2003","Couple + C. LE and GT 16","East Germany","50","0.123886634384782","0.0922658642025742","0.155507404566989","3"
"Very often","2003","1-pers.-HH","West Germany","17","","","","1"
"Very often","2003","1-pers.-HH","East Germany","1","","","","1"
"Very often","2003","(Married) couple without C. ","West Germany","15","","","","1"
"Very often","2003","(Married) couple without C. ","East Germany","5","","","","1"
"Very often","2003","Single parent ","West Germany","9","","","","1"
"Very often","2003","Single parent ","East Germany","","","","","1"
"Very often","2003","Couple + C. LE 16 ","West Germany","17","","","","1"
"Very often","2003","Couple + C. LE 16 ","East Germany","","","","","1"
"Very often","2003","Couple + C. GT 16 ","West Germany","35","0.0128777560419452","0.00871866700329002","0.0170368450806005","1"
"Very often","2003","Couple + C. GT 16 ","East Germany","3","","","","1"
"Very often","2003","Couple + C. LE and GT 16","West Germany","24","","","","1"
"Very often","2003","Couple + C. LE and GT 16","East Germany","","","","","1"
"Never","2004","1-pers.-HH","West Germany","","","","","5"
"Never","2004","1-pers.-HH","East Germany","","","","","5"
"Never","2004","(Married) couple without C. ","West Germany","","","","","5"
"Never","2004","(Married) couple without C. ","East Germany","","","","","5"
"Never","2004","Single parent ","West Germany","","","","","5"
"Never","2004","Single parent ","East Germany","","","","","5"
"Never","2004","Couple + C. LE 16 ","West Germany","","","","","5"
"Never","2004","Couple + C. LE 16 ","East Germany","","","","","5"
"Never","2004","Couple + C. GT 16 ","West Germany","","","","","5"
"Never","2004","Couple + C. GT 16 ","East Germany","","","","","5"
"Never","2004","Couple + C. LE and GT 16","West Germany","","","","","5"
"Never","2004","Couple + C. LE and GT 16","East Germany","","","","","5"
"Often","2004","1-pers.-HH","West Germany","","","","","2"
"Often","2004","1-pers.-HH","East Germany","","","","","2"
"Often","2004","(Married) couple without C. ","West Germany","","","","","2"
"Often","2004","(Married) couple without C. ","East Germany","","","","","2"
"Often","2004","Single parent ","West Germany","","","","","2"
"Often","2004","Single parent ","East Germany","","","","","2"
"Often","2004","Couple + C. LE 16 ","East Germany","","","","","2"
"Often","2004","Couple + C. GT 16 ","East Germany","","","","","2"
"Often","2004","Couple + C. LE 16 ","West Germany","","","","","2"
"Often","2004","Couple + C. GT 16 ","West Germany","","","","","2"
