"pld0044","year","e11102","hgtyp1hh","n","percent","lower_confidence","upper_confidence","value"
"Never","2003","Not Employed","Couple + C. LE 16 ","408","0.501923656176096","0.467384085026482","0.53646322732571","5"
"Never","2003","Not Employed","Couple + C. GT 16 ","550","0.497375822532973","0.468823629658906","0.52592801540704","5"
"Never","2003","Not Employed","(Married) couple without C. ","2584","0.740330009758847","0.725835317998148","0.754824701519545","5"
"Never","2003","Not Employed","Single parent ","184","0.429939707317772","0.3805520287835","0.479327385852045","5"
"Never","2003","Not Employed","1-pers.-HH","1024","0.701659866835488","0.678102157647876","0.7252175760231","5"
"Never","2003","Not Employed","Couple + C. LE and GT 16","167","0.350898828759411","0.309108442641366","0.392689214877456","5"
"Never","2003","Employed","1-pers.-HH","531","0.347952465770364","0.324030452494985","0.371874479045744","5"
"Never","2003","Employed","(Married) couple without C. ","1782","0.476171213723751","0.460169280696593","0.492173146750908","5"
"Never","2003","Employed","Single parent ","311","0.422710173890524","0.386875375687066","0.458544972093983","5"
"Never","2003","Employed","Couple + C. LE 16 ","1637","0.445598088881649","0.42926417815775","0.461931999605548","5"
"Never","2003","Employed","Couple + C. GT 16 ","1216","0.464011423047569","0.445422996643029","0.482599849452109","5"
"Never","2003","Employed","Couple + C. LE and GT 16","578","0.443103881521165","0.416436959622925","0.469770803419405","5"
"Often","2003","Not Employed","1-pers.-HH","22","","","","2"
"Often","2003","Not Employed","(Married) couple without C. ","15","","","","2"
"Often","2003","Not Employed","Single parent ","20","","","","2"
"Often","2003","Not Employed","Couple + C. LE 16 ","18","","","","2"
"Often","2003","Not Employed","Couple + C. GT 16 ","73","0.0524462538505757","0.0397160719701267","0.0651764357310248","2"
"Often","2003","Not Employed","Couple + C. LE and GT 16","50","0.0804787446924944","0.0566582535768351","0.104299235808154","2"
"Often","2003","Employed","1-pers.-HH","66","0.0489356230818841","0.0381009538334971","0.0597702923302712","2"
"Often","2003","Employed","Single parent ","28","","","","2"
"Often","2003","Employed","(Married) couple without C. ","76","0.0218429764338759","0.0171596287864871","0.0265263240812647","2"
"Often","2003","Employed","Couple + C. LE 16 ","75","0.0260205083576719","0.0207888550888339","0.03125216162651","2"
"Often","2003","Employed","Couple + C. GT 16 ","110","0.043048975092227","0.0354836640699673","0.0506142861144866","2"
"Often","2003","Employed","Couple + C. LE and GT 16","68","0.0460666771451881","0.0348132327390523","0.057320121551324","2"
"Rarely","2003","Not Employed","1-pers.-HH","283","0.209016832046292","0.188081100069136","0.229952564023448","4"
"Rarely","2003","Not Employed","(Married) couple without C. ","717","0.196708261717328","0.183567111589475","0.209849411845182","4"
"Rarely","2003","Not Employed","Single parent ","111","0.294310242103032","0.24884661993147","0.339773864274593","4"
"Rarely","2003","Not Employed","Couple + C. LE 16 ","258","0.32421318362424","0.291878371361532","0.356547995886948","4"
