"year","regtyp","sex","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"1990","Rural Area","Female","2.25","2","839","1","2","3","3","4","2.2","2.3","1","4","2","2"
"1990","Rural Area","Male","2.17","2","794","1","2","3","3","4","2.12","2.22","1","4","2","2"
"1990","Urban Area","Female","2.24","2","2855","1","2","3","3","4","2.21","2.27","1","4","2","2"
"1990","Urban Area","Male","2.08","2","2612","1","2","3","3","4","2.05","2.11","1","4","2","2"
"1991","Rural Area","Female","","","","","","","","","","","","","",""
"1991","Rural Area","Male","","","","","","","","","","","","","",""
"1991","Urban Area","Female","","","","","","","","","","","","","",""
"1991","Urban Area","Male","","","","","","","","","","","","","",""
"1992","Rural Area","Female","2.27","2","2136","1","2","3","3","4","2.24","2.3","1","4","2","2"
"1992","Rural Area","Male","2.12","2","1981","1","2","3","3","4","2.09","2.15","1","4","2","2"
"1992","Urban Area","Female","2.25","2","3535","1","2","3","3","4","2.22","2.28","1","4","2","2"
"1992","Urban Area","Male","2.15","2","3155","1","2","3","3","4","2.12","2.18","1","4","2","2"
"1993","Rural Area","Female","","","","","","","","","","","","","",""
"1993","Rural Area","Male","","","","","","","","","","","","","",""
"1993","Urban Area","Female","","","","","","","","","","","","","",""
"1993","Urban Area","Male","","","","","","","","","","","","","",""
"1994","Rural Area","Female","","","","","","","","","","","","","",""
"1994","Rural Area","Male","","","","","","","","","","","","","",""
"1994","Urban Area","Female","","","","","","","","","","","","","",""
"1994","Urban Area","Male","","","","","","","","","","","","","",""
"1995","Rural Area","Female","2.22","2","2163","1","2","3","3","4","2.19","2.25","1","4","2","2"
"1995","Rural Area","Male","2.14","2","2024","1","2","3","3","4","2.11","2.17","1","4","2","2"
"1995","Urban Area","Female","2.2","2","3715","1","2","3","3","4","2.17","2.23","1","4","2","2"
"1995","Urban Area","Male","2.12","2","3289","1","2","3","3","4","2.09","2.15","1","4","2","2"
"1996","Rural Area","Female","","","","","","","","","","","","","",""
"1996","Rural Area","Male","","","","","","","","","","","","","",""
"1996","Urban Area","Female","","","","","","","","","","","","","",""
"1996","Urban Area","Male","","","","","","","","","","","","","",""
"1997","Rural Area","Female","","","","","","","","","","","","","",""
"1997","Rural Area","Male","","","","","","","","","","","","","",""
"1997","Urban Area","Female","","","","","","","","","","","","","",""
"1997","Urban Area","Male","","","","","","","","","","","","","",""
"1998","Rural Area","Female","","","","","","","","","","","","","",""
"1998","Rural Area","Male","","","","","","","","","","","","","",""
"1998","Urban Area","Female","","","","","","","","","","","","","",""
"1998","Urban Area","Male","","","","","","","","","","","","","",""
"1999","Rural Area","Female","","","","","","","","","","","","","",""
"1999","Rural Area","Male","","","","","","","","","","","","","",""
"1999","Urban Area","Female","","","","","","","","","","","","","",""
"1999","Urban Area","Male","","","","","","","","","","","","","",""
"2000","Rural Area","Female","","","","","","","","","","","","","",""
"2000","Rural Area","Male","","","","","","","","","","","","","",""
"2000","Urban Area","Female","","","","","","","","","","","","","",""
